Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Variable_index,Variable_name
221.000,-54.276977,-52.689226,-66.396888,-52.287423,-64.564531,-62.836049,-65.857567,-51.417610,-50.149246,-51.658632,-59.333525,-58.526554,-58.681141,-53.504778,-46.884965,-46.851195,-56.704460,-59.130994,-61.588385,-46.223569,-52.879965,-56.208291,-59.107473,-55.633104,-63.741855,-59.604217,-55.120139,-53.670148,-47.958152,-45.492975,-62.866639,0,Fileset 1: TS pulse compressed wideband pings T2
221.500,-54.751614,-52.513569,-69.497907,-52.959980,-65.048274,-62.424198,-68.679100,-50.157609,-50.096873,-51.747752,-59.420545,-58.584623,-58.761226,-54.473538,-46.992625,-47.024304,-56.464421,-57.346780,-61.900932,-45.820856,-51.004391,-56.832723,-59.650893,-54.483110,-64.086858,-61.648713,-55.576668,-53.871280,-47.394794,-45.855809,-56.677296,0,Fileset 1: TS pulse compressed wideband pings T2
222.000,-55.418129,-52.701016,-72.301052,-53.391693,-65.765490,-62.310796,-69.891119,-49.612398,-50.361190,-51.750266,-59.644351,-58.663917,-59.465802,-55.521168,-47.361165,-47.091502,-56.720325,-56.637991,-61.993290,-45.568763,-48.900317,-57.259577,-60.756288,-53.928553,-65.588823,-62.920530,-55.595333,-53.121370,-46.704816,-46.728445,-52.005985,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-55.610860,-52.974233,-70.526438,-53.431613,-66.248122,-62.399654,-67.704636,-49.352275,-50.579723,-51.376622,-59.582241,-58.334864,-60.304746,-56.164262,-47.703461,-47.202348,-56.745449,-56.428349,-61.162056,-45.246064,-46.957806,-56.922047,-62.233790,-53.506973,-68.496073,-63.071251,-55.411545,-51.704604,-45.813146,-48.116619,-48.802304,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-55.366950,-53.304350,-67.158190,-53.412465,-66.449090,-62.815743,-64.872809,-49.277797,-50.811255,-50.739474,-59.213093,-57.642535,-61.135847,-56.386023,-48.016550,-47.700967,-55.992090,-56.559140,-60.054532,-44.964387,-45.290615,-55.833572,-64.129672,-53.155546,-72.890511,-62.032562,-55.629969,-50.058777,-44.978419,-50.404615,-46.586713,0,Fileset 1: TS pulse compressed wideband pings T2
223.500,-54.605824,-53.075074,-63.979451,-53.213877,-65.953472,-63.018483,-62.300781,-48.806948,-50.746606,-49.583475,-58.174609,-56.378166,-61.443989,-55.923828,-47.767288,-48.367360,-54.049062,-56.280365,-58.948128,-44.359863,-43.550326,-53.873253,-65.565873,-52.480891,-74.638537,-60.378379,-56.155377,-48.071328,-43.980178,-53.603498,-44.759456,0,Fileset 1: TS pulse compressed wideband pings T2
224.000,-53.920036,-52.349056,-61.227415,-53.277148,-65.078154,-62.950952,-60.290022,-48.030727,-50.765563,-48.364451,-56.873116,-55.148727,-61.506431,-55.302659,-47.126888,-49.465348,-51.893348,-55.292680,-58.243071,-43.685711,-42.160115,-51.751607,-65.509500,-51.831771,-73.410704,-59.545303,-57.075551,-46.266175,-43.207963,-57.935649,-43.461180,0,Fileset 1: TS pulse compressed wideband pings T2
224.500,-53.287510,-51.115509,-58.664453,-53.431586,-63.777801,-62.456468,-58.387658,-46.797616,-50.728258,-47.071014,-55.358262,-54.082688,-61.157705,-54.592392,-46.043310,-50.354217,-49.995901,-53.258457,-57.530892,-42.743806,-40.986337,-49.661082,-63.463571,-51.088834,-73.813279,-59.941126,-57.163374,-44.657062,-42.502344,-58.913951,-42.315537,0,Fileset 1: TS pulse compressed wideband pings T2
225.000,-52.976704,-50.121479,-56.665637,-53.783851,-62.560101,-62.456298,-56.520131,-45.687314,-50.812399,-46.073719,-54.159080,-53.617507,-60.645818,-54.233970,-45.077777,-50.382135,-48.958898,-51.042680,-56.885074,-41.902959,-39.905760,-48.056769,-61.100504,-50.488718,-70.422899,-61.221777,-56.012532,-43.587492,-42.029362,-54.333790,-41.313033,0,Fileset 1: TS pulse compressed wideband pings T2
225.500,-53.939497,-50.887239,-56.433224,-55.182473,-62.778186,-64.875141,-55.714559,-46.189484,-51.976525,-46.494681,-54.556019,-54.903572,-61.287485,-55.363442,-45.600079,-50.576886,-50.017596,-50.379282,-57.281940,-42.539249,-39.321740,-48.067094,-60.491547,-51.023147,-65.744961,-60.793458,-55.722271,-44.103428,-42.756552,-50.337944,-41.369243,0,Fileset 1: TS pulse compressed wideband pings T2
226.000,-54.701689,-52.407125,-56.690111,-56.249450,-63.317903,-69.267423,-55.094736,-47.367257,-53.019072,-47.047918,-55.328369,-56.659451,-62.314316,-56.581322,-46.566092,-50.813842,-51.888484,-50.404272,-57.081242,-43.802059,-38.160485,-48.392637,-60.772920,-51.404534,-63.507328,-58.379043,-55.476672,-44.837209,-43.485095,-47.223676,-41.346880,0,Fileset 1: TS pulse compressed wideband pings T2
226.500,-55.928087,-55.194600,-57.820696,-57.825618,-64.729797,-74.687216,-55.793723,-49.987910,-54.886494,-48.307432,-56.968546,-59.295368,-64.652944,-58.242417,-48.674450,-52.715574,-54.758320,-51.932329,-56.938099,-46.725096,-38.032494,-49.572043,-62.636909,-52.442221,-64.219015,-57.869951,-55.208769,-46.341790,-45.093067,-46.062917,-42.176943,0,Fileset 1: TS pulse compressed wideband pings T2
227.000,-56.841131,-57.241004,-58.348213,-59.133475,-65.615573,-73.125240,-56.881337,-52.696935,-56.710030,-49.101809,-58.141655,-61.219545,-66.805862,-59.033913,-50.445396,-55.589579,-56.518970,-53.635376,-56.495839,-50.428901,-38.323180,-50.342036,-64.533006,-53.237165,-65.934521,-58.375382,-53.819587,-47.469233,-46.549537,-45.675304,-42.868060,0,Fileset 1: TS pulse compressed wideband pings T2
227.500,-57.026967,-57.114303,-57.617985,-59.655492,-65.154265,-70.518807,-57.522935,-54.394883,-57.843504,-48.815345,-58.138231,-61.620538,-67.212619,-58.414565,-50.499017,-58.493037,-56.080545,-54.239879,-55.535854,-54.535063,-38.341415,-49.999875,-65.017968,-53.209004,-65.897522,-58.826247,-51.563695,-47.596932,-47.034612,-45.098886,-42.672960,0,Fileset 1: TS pulse compressed wideband pings T2
228.000,-57.571167,-56.487411,-57.003692,-60.338032,-64.463463,-69.570843,-58.358836,-56.007028,-59.191810,-48.604497,-58.087307,-61.916687,-66.520068,-57.785981,-49.602198,-60.084618,-55.120445,-54.239235,-55.127279,-61.435514,-38.952857,-49.689548,-64.730095,-53.381762,-63.868704,-59.741457,-49.906886,-47.871101,-47.414621,-45.055629,-42.510020,0,Fileset 1: TS pulse compressed wideband pings T2
228.500,-57.728304,-55.468003,-56.082598,-60.227808,-63.008869,-68.693284,-58.155266,-57.235028,-59.769123,-47.844646,-57.349311,-61.753374,-64.561621,-56.780877,-47.542078,-58.057748,-53.603799,-52.976721,-54.507760,-78.394403,-39.222733,-48.810541,-63.317751,-52.995370,-60.897709,-59.442480,-48.157197,-47.698464,-46.899860,-44.515969,-41.571926,0,Fileset 1: TS pulse compressed wideband pings T2
229.000,-58.130861,-55.156139,-55.768693,-59.815658,-61.735009,-67.688014,-57.329313,-59.641585,-59.858990,-47.305483,-56.706082,-61.979509,-62.770610,-56.317622,-45.607696,-56.216551,-52.612399,-51.607383,-54.369344,-60.049069,-39.492477,-48.146836,-62.124039,-52.717467,-58.778420,-57.824380,-46.978582,-47.898696,-46.195904,-43.881099,-40.529557,0,Fileset 1: TS pulse compressed wideband pings T2
229.500,-58.736171,-56.111694,-56.540948,-59.374524,-61.187907,-66.442736,-56.361983,-65.430894,-59.308611,-47.327059,-56.543450,-62.859371,-61.936725,-56.735397,-44.426642,-56.154026,-52.656510,-50.796943,-54.911437,-54.388077,-39.529568,-48.043366,-61.958115,-52.781088,-58.052129,-56.001363,-46.639646,-48.833301,-45.656035,-43.296929,-39.738046,0,Fileset 1: TS pulse compressed wideband pings T2
230.000,-58.385311,-58.102416,-58.024298,-58.643761,-61.089699,-64.857225,-55.164454,-72.553981,-57.625020,-47.442328,-56.462976,-63.697800,-61.923337,-57.377755,-43.705581,-57.117057,-53.444828,-50.304704,-55.234092,-51.002126,-38.732551,-48.060019,-62.762765,-52.615495,-58.368557,-54.671650,-46.604259,-49.978443,-45.002189,-42.480240,-38.914586,0,Fileset 1: TS pulse compressed wideband pings T2
230.500,-57.614687,-61.083420,-60.208943,-58.484537,-62.012645,-63.956544,-54.624959,-62.904957,-55.958812,-48.106693,-57.019666,-64.583771,-63.491250,-58.342453,-44.063708,-57.093762,-55.576948,-50.812989,-55.219980,-49.353200,-38.247758,-48.730520,-65.515772,-52.753089,-60.280198,-54.931921,-47.180371,-51.591981,-45.134499,-42.384499,-38.877571,0,Fileset 1: TS pulse compressed wideband pings T2
231.000,-56.703051,-61.141085,-60.494234,-58.443901,-62.983978,-63.337315,-54.313273,-58.900933,-54.319975,-48.441102,-57.431453,-64.393850,-65.724541,-58.477302,-44.672014,-54.511146,-57.234388,-51.578083,-54.264518,-48.473983,-38.008029,-49.245045,-70.097183,-52.719198,-62.319632,-56.262651,-47.272200,-52.426104,-45.763505,-42.655823,-39.160103,0,Fileset 1: TS pulse compressed wideband pings T2
231.500,-56.582959,-59.301134,-59.187092,-58.842167,-63.853801,-63.464902,-54.561444,-56.931776,-53.369817,-48.634874,-57.791681,-63.525357,-67.484325,-57.981866,-45.314253,-52.754165,-56.130144,-52.428617,-53.433034,-48.374160,-38.509257,-49.677672,-77.645821,-53.106695,-62.756454,-58.755104,-47.058671,-52.328433,-47.516715,-43.684160,-40.082456,0,Fileset 1: TS pulse compressed wideband pings T2
232.000,-57.322314,-58.528625,-58.287900,-59.571423,-64.557582,-64.183298,-55.051481,-55.482728,-53.218945,-48.899320,-57.917445,-62.618703,-67.776804,-57.330036,-45.443620,-52.732557,-54.045334,-52.694207,-53.306763,-48.591178,-39.660390,-49.974025,-82.030542,-54.138205,-61.706374,-61.488939,-46.958461,-51.533115,-50.785255,-45.326873,-41.454985,0,Fileset 1: TS pulse compressed wideband pings T2
232.500,-58.352624,-59.098222,-58.438005,-60.345667,-64.988002,-64.114215,-55.022311,-54.088419,-53.624656,-49.434927,-57.622055,-62.164152,-67.678618,-57.141632,-45.040044,-53.918805,-53.031801,-52.252091,-54.061329,-48.430280,-40.953289,-50.198096,-78.781464,-55.769580,-60.516277,-62.389543,-47.266042,-50.493643,-55.972214,-46.878242,-42.681649,0,Fileset 1: TS pulse compressed wideband pings T2
233.000,-58.916435,-61.193965,-60.190687,-61.338145,-65.168835,-62.588143,-54.609321,-53.326511,-54.418759,-50.763261,-57.397079,-62.801830,-67.400884,-58.281774,-45.018987,-54.569336,-53.725445,-52.129631,-56.005446,-48.009780,-41.981282,-50.882125,-78.367231,-58.171020,-59.827495,-61.258115,-48.485796,-49.902909,-61.359526,-47.708352,-43.557632,0,Fileset 1: TS pulse compressed wideband pings T2
233.500,-57.724571,-63.765229,-63.078554,-61.833699,-64.617547,-60.347447,-53.738271,-52.786317,-54.165709,-52.307383,-56.967075,-63.940568,-65.644193,-60.260945,-45.225761,-52.532862,-55.213096,-52.279397,-57.425156,-47.026532,-41.643304,-51.430811,-77.541817,-59.517701,-59.158830,-59.299387,-50.052347,-49.280989,-58.741504,-47.097092,-43.461538,0,Fileset 1: TS pulse compressed wideband pings T2
234.000,-56.041869,-64.853872,-65.748295,-62.247259,-64.393546,-58.777353,-53.343588,-52.956472,-53.033701,-54.275666,-57.080521,-65.690703,-63.872476,-62.270667,-46.339071,-50.452348,-56.392740,-53.449090,-56.713842,-46.275912,-40.804968,-51.997648,-74.763943,-58.026765,-59.270624,-58.119443,-52.178325,-49.089380,-56.290775,-46.294350,-43.225845,0,Fileset 1: TS pulse compressed wideband pings T2
234.500,-54.377822,-62.488528,-62.946139,-62.290474,-64.448000,-57.568604,-53.303058,-53.371152,-51.267531,-55.326659,-57.565743,-66.928494,-62.655847,-60.915246,-48.133211,-49.131192,-54.653945,-55.511730,-54.532531,-45.566842,-39.737858,-51.675926,-72.881060,-54.854473,-60.111041,-57.565639,-53.085173,-48.881536,-55.428828,-45.447624,-42.722633,0,Fileset 1: TS pulse compressed wideband pings T2
235.000,-53.297337,-60.078430,-59.180538,-62.323897,-64.904752,-56.858965,-54.084537,-53.743623,-49.669986,-54.392446,-58.775006,-67.092848,-62.432596,-57.921365,-50.946149,-49.023114,-51.831732,-58.459924,-52.601647,-45.195550,-38.986460,-50.435826,-73.541300,-52.149041,-61.290247,-57.658736,-51.364798,-48.647940,-55.804799,-44.905907,-42.185693,0,Fileset 1: TS pulse compressed wideband pings T2
235.500,-53.265051,-59.254066,-56.934365,-62.749776,-65.835429,-56.955671,-56.501336,-53.305687,-48.840924,-52.554250,-61.045065,-66.081080,-63.325958,-55.674714,-54.422169,-50.848782,-50.076964,-58.500107,-51.303891,-45.511706,-39.023157,-49.007831,-71.528609,-50.537121,-59.206727,-58.316088,-48.954656,-48.321627,-54.380924,-44.952985,-41.887943,0,Fileset 1: TS pulse compressed wideband pings T2
236.000,-54.081488,-59.907499,-55.765453,-63.162092,-66.905448,-57.362797,-61.243965,-51.594814,-48.586829,-50.838945,-63.242697,-63.753378,-63.991952,-54.062355,-52.895037,-55.078562,-49.705147,-54.598513,-50.186338,-46.125008,-39.669244,-47.621916,-64.487816,-49.571336,-54.674036,-58.837460,-46.879024,-47.303494,-49.345640,-45.102699,-41.539909,0,Fileset 1: TS pulse compressed wideband pings T2
236.500,-56.648501,-62.980725,-56.258193,-63.955512,-68.889338,-57.844747,-64.688540,-50.409163,-49.633368,-50.269831,-63.090267,-61.768954,-63.804256,-53.758465,-48.069585,-55.657428,-52.357306,-52.061641,-50.198030,-47.454595,-41.856240,-47.251393,-60.078723,-49.715665,-51.757508,-59.389332,-45.867807,-46.399079,-45.605296,-45.746259,-41.957991,0,Fileset 1: TS pulse compressed wideband pings T2
237.000,-61.085987,-68.913916,-58.040407,-64.267970,-69.512126,-56.818724,-58.445398,-49.789008,-51.470035,-50.104011,-59.977743,-60.322848,-63.230615,-54.479016,-44.054294,-49.793420,-63.731117,-50.782746,-51.532174,-48.575555,-45.688343,-47.486891,-57.604939,-50.352673,-50.205505,-57.935447,-45.201232,-45.380012,-43.483719,-45.949326,-42.758222,0,Fileset 1: TS pulse compressed wideband pings T2
237.500,-64.382434,-78.941017,-61.748893,-64.263659,-67.149488,-55.438067,-54.580906,-49.982084,-54.215380,-50.258312,-57.011750,-59.943471,-64.159117,-57.341353,-41.621728,-46.763412,-54.520152,-50.810488,-56.222958,-49.505020,-51.314141,-48.732555,-56.873827,-52.121654,-50.160995,-55.014492,-45.200669,-44.739040,-43.289352,-45.360655,-44.027397,0,Fileset 1: TS pulse compressed wideband pings T2
238.000,-57.981927,-69.671997,-64.675299,-63.731248,-64.699259,-54.627431,-52.129719,-50.478701,-55.605144,-50.273994,-54.874017,-60.417307,-67.026993,-65.379377,-40.507601,-45.646181,-46.637763,-51.624087,-79.066291,-49.860048,-47.428415,-50.813774,-57.279010,-55.820155,-51.164985,-52.454728,-45.825353,-44.263667,-44.968199,-43.492727,-44.144152,0,Fileset 1: TS pulse compressed wideband pings T2
238.500,-53.221207,-63.980022,-61.506168,-62.580433,-63.424513,-54.557716,-50.245274,-51.128164,-52.955171,-50.250663,-53.624093,-61.664432,-69.735437,-64.416926,-40.613466,-45.619030,-42.697348,-52.694802,-55.082506,-49.427391,-42.460025,-53.587833,-58.232819,-64.049341,-52.692593,-50.866610,-47.215277,-43.806315,-48.692325,-41.106318,-42.080944,0,Fileset 1: TS pulse compressed wideband pings T2
239.000,-50.595009,-60.762428,-58.705365,-61.142043,-63.486326,-55.424541,-49.077774,-52.683469,-49.609342,-50.905523,-53.657861,-63.474189,-67.117092,-55.153550,-42.540497,-46.283789,-40.655551,-53.827882,-49.791871,-48.657138,-39.744760,-56.629400,-59.315117,-58.261446,-54.512578,-50.652005,-49.992432,-43.696083,-49.335757,-39.317606,-39.690412,0,Fileset 1: TS pulse compressed wideband pings T2
239.500,-49.397907,-59.118297,-57.299828,-59.341828,-63.631390,-56.750472,-48.451408,-55.421084,-47.021729,-52.296119,-54.895835,-61.755841,-64.473675,-50.932768,-47.259166,-46.404083,-39.683902,-54.495367,-47.547630,-47.725982,-38.245029,-56.417362,-59.336523,-51.700831,-56.270741,-51.732398,-53.673559,-43.764439,-43.661883,-38.200315,-37.801254,0,Fileset 1: TS pulse compressed wideband pings T2
240.000,-49.986955,-59.315415,-56.758569,-57.800067,-61.844992,-58.692875,-48.748260,-56.863189,-45.668461,-54.591156,-57.529412,-57.192209,-63.966524,-48.976687,-55.628546,-45.756476,-39.947632,-55.102602,-47.255021,-47.318595,-37.910966,-53.467121,-58.221860,-48.513309,-58.268113,-54.969774,-53.397819,-44.325852,-39.763670,-38.197834,-36.967122,0,Fileset 1: TS pulse compressed wideband pings T2
240.500,-53.410919,-61.831471,-56.523257,-57.202176,-58.813064,-62.196936,-50.271072,-53.421941,-45.953905,-56.464698,-58.838387,-54.040893,-64.551026,-49.017895,-46.699350,-45.389373,-41.946234,-56.225475,-48.684602,-47.944894,-38.974182,-51.374746,-57.208340,-47.347884,-57.701892,-62.291322,-49.777139,-45.502870,-37.871128,-39.865396,-37.645050,0,Fileset 1: TS pulse compressed wideband pings T2
241.000,-61.649170,-65.470575,-56.303090,-57.489593,-56.310522,-70.022302,-52.104924,-50.778642,-47.755172,-55.875909,-56.360820,-52.470213,-63.382004,-50.563940,-42.798588,-45.822741,-45.995534,-57.920140,-50.564139,-49.020293,-41.167652,-50.356930,-57.165699,-47.191337,-54.469679,-63.676181,-47.295327,-46.384725,-37.204187,-43.393148,-39.730327,0,Fileset 1: TS pulse compressed wideband pings T2
241.500,-57.434168,-64.427757,-56.518651,-58.433215,-54.564150,-71.341556,-52.273194,-49.667611,-51.304715,-54.485972,-53.993432,-51.950193,-61.427470,-53.134166,-41.300659,-47.162963,-54.469563,-60.767008,-51.263333,-49.084076,-44.394518,-49.739377,-58.633708,-47.357348,-52.065698,-58.064579,-45.731531,-46.147657,-37.195975,-49.209383,-43.417266,0,Fileset 1: TS pulse compressed wideband pings T2
242.000,-51.346029,-60.879172,-58.034019,-60.440598,-53.961559,-62.430117,-50.941191,-50.100989,-59.821192,-53.946365,-52.894618,-52.694391,-61.091450,-57.301884,-41.257197,-50.067878,-56.868062,-66.722773,-51.537666,-47.663228,-49.586318,-49.536173,-63.385998,-48.299868,-51.341103,-55.961991,-45.235064,-45.529129,-38.168696,-48.345823,-51.223881,0,Fileset 1: TS pulse compressed wideband pings T2
242.500,-48.702642,-58.269329,-60.771642,-63.185030,-54.374195,-59.302866,-49.754978,-51.740793,-61.124529,-54.389867,-52.723745,-54.538487,-62.845234,-66.293212,-41.863877,-53.089306,-48.132815,-65.324121,-52.365223,-45.665082,-53.585042,-49.671301,-72.996659,-50.355594,-52.087739,-55.325369,-45.616810,-45.063692,-40.118190,-42.918762,-53.910122,0,Fileset 1: TS pulse compressed wideband pings T2
243.000,-47.849523,-56.704325,-63.989034,-64.513569,-55.618993,-58.697478,-49.513450,-54.140068,-52.423292,-55.898076,-53.298913,-57.309217,-66.792882,-65.195498,-42.554257,-51.168246,-44.848639,-59.695690,-53.819032,-44.001824,-49.735308,-50.411544,-63.288981,-54.179722,-54.287606,-54.973430,-46.638257,-44.994808,-43.137269,-40.079582,-46.121103,0,Fileset 1: TS pulse compressed wideband pings T2
243.500,-48.330856,-56.144567,-66.477186,-61.994645,-57.428085,-60.099662,-50.411786,-55.814078,-49.039147,-58.737770,-54.653883,-60.419827,-69.769869,-55.718742,-43.319137,-47.986748,-43.399556,-57.031348,-55.403192,-42.919620,-46.400419,-52.100851,-58.760718,-62.226940,-58.423911,-54.341499,-47.990530,-45.407374,-47.238612,-38.863203,-43.170439,0,Fileset 1: TS pulse compressed wideband pings T2
244.000,-50.161945,-56.637018,-68.144259,-58.645970,-59.288810,-64.035866,-52.614875,-54.778727,-47.629322,-63.460417,-56.931984,-61.486464,-67.070333,-51.667910,-44.724405,-46.064794,-42.948478,-55.853451,-56.654422,-42.438284,-44.004167,-54.865025,-56.720062,-66.544925,-64.799641,-53.565859,-49.378421,-46.347780,-49.065255,-38.754940,-42.361135,0,Fileset 1: TS pulse compressed wideband pings T2
244.500,-53.815272,-58.307808,-69.629792,-56.094439,-60.273835,-71.389502,-56.443658,-52.612801,-47.430049,-69.830115,-60.234517,-59.416042,-65.230593,-49.828640,-47.535368,-45.309133,-43.153270,-55.274625,-57.880756,-42.535718,-42.088012,-57.211924,-55.788056,-56.524135,-61.730799,-53.088090,-50.555540,-47.816802,-45.352099,-39.503109,-43.130898,0,Fileset 1: TS pulse compressed wideband pings T2
245.000,-61.143594,-61.100863,-71.262351,-54.451727,-59.703295,-66.705186,-61.911958,-51.028730,-48.070213,-70.127869,-63.696845,-56.873832,-65.452774,-49.600861,-50.866678,-45.552416,-43.793185,-54.908926,-60.343166,-43.151893,-40.781930,-56.135998,-55.398239,-52.707224,-56.956344,-53.193094,-50.853948,-49.631119,-41.919381,-40.919654,-45.481826,0,Fileset 1: TS pulse compressed wideband pings T2
245.500,-77.403948,-62.392299,-74.358129,-53.617050,-58.154366,-62.315136,-63.634592,-50.442493,-49.155582,-69.463144,-63.373741,-54.964244,-67.490221,-50.910102,-48.059962,-46.449117,-44.642020,-54.951733,-67.351312,-44.132001,-40.352074,-54.420136,-55.326857,-51.086050,-54.455405,-53.761546,-49.347941,-51.163651,-39.795654,-42.787207,-49.077222,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-62.001738,-59.307931,-78.380633,-53.432768,-56.590388,-61.013518,-60.274376,-51.023459,-50.247923,-69.850520,-60.049049,-53.861273,-70.523234,-53.856096,-44.397786,-46.684270,-45.429045,-55.842559,-68.378419,-45.191756,-40.965493,-54.217709,-55.611605,-51.009096,-53.248535,-54.045061,-46.877209,-51.643495,-38.776100,-44.841324,-49.743087,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-59.364174,-56.493371,-70.613473,-54.054010,-55.902512,-61.948513,-57.430757,-53.425089,-51.607836,-64.560258,-57.416832,-53.968126,-72.233209,-57.964499,-43.245476,-45.413480,-46.253729,-58.022706,-58.800090,-46.384596,-42.915196,-56.246491,-56.789780,-52.794888,-53.291974,-53.724088,-45.145788,-51.667220,-39.087052,-46.860496,-47.372879,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-58.442475,-54.827462,-64.927089,-54.913186,-55.903484,-63.721749,-55.166284,-57.957242,-53.162858,-59.616861,-55.663876,-54.847183,-72.734859,-58.041644,-44.132747,-43.655568,-46.604007,-59.468121,-55.090583,-47.147199,-44.973173,-60.538799,-58.575809,-56.407382,-54.155248,-53.023463,-44.231218,-51.579737,-40.281389,-46.957990,-46.098899,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-56.781029,-53.497562,-60.920724,-55.370651,-56.035440,-64.119667,-53.271023,-65.578522,-54.218998,-56.023137,-54.193876,-55.572845,-75.343326,-54.985616,-46.856321,-42.062346,-45.973724,-57.512628,-53.137784,-46.798322,-44.809661,-67.294982,-60.003031,-62.454871,-55.367092,-52.200707,-43.582960,-50.984514,-41.648913,-44.491550,-45.787511,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-55.052819,-52.667395,-58.176081,-56.006946,-56.710967,-63.276191,-52.485140,-65.647603,-53.634921,-53.744301,-53.382119,-55.817965,-90.705185,-52.514058,-53.963110,-41.416800,-45.066977,-55.086314,-52.791441,-45.839639,-43.325291,-68.776885,-60.297715,-67.087763,-57.356804,-52.034979,-43.619930,-50.198342,-43.075052,-41.880833,-46.547718,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-53.893982,-51.885747,-56.248559,-56.728286,-57.544577,-62.329395,-52.796120,-61.615643,-50.658915,-52.368434,-52.892340,-54.848633,-71.338246,-50.468046,-52.913463,-41.689584,-43.962986,-53.693138,-54.018189,-44.430779,-42.005416,-63.537709,-58.790530,-59.470943,-58.404199,-52.356105,-44.082357,-49.083860,-42.905274,-39.910419,-46.998020,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-53.712113,-50.930242,-55.037667,-57.128206,-57.926157,-61.654403,-53.956435,-62.548348,-47.424666,-51.797469,-52.358016,-53.225591,-63.619054,-48.828307,-45.704389,-43.028056,-42.797686,-53.622810,-57.356314,-43.023915,-41.286852,-58.898076,-56.656168,-55.009143,-56.122406,-52.902771,-44.673390,-47.992817,-40.954833,-38.807044,-45.304587,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-54.945308,-50.358388,-54.908018,-56.872765,-57.783010,-61.240180,-54.475800,-74.306994,-45.507269,-52.508210,-51.884778,-52.200154,-59.351000,-48.372182,-43.237964,-46.066779,-42.148164,-55.479017,-59.686870,-42.496531,-41.465881,-55.023060,-55.001384,-52.612626,-53.428483,-53.732197,-45.408131,-47.868767,-39.388595,-39.166583,-43.158583,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-55.723872,-49.978669,-54.822082,-55.528625,-57.014265,-60.246996,-52.176955,-63.939543,-44.597185,-53.986469,-51.010344,-51.583687,-56.590480,-48.904351,-43.272323,-49.731082,-41.576750,-58.491011,-54.742551,-42.596385,-41.737559,-52.020525,-53.277462,-51.075657,-51.603442,-53.918525,-45.553683,-48.510981,-38.534418,-40.499778,-41.721372,0,Fileset 1: TS pulse compressed wideband pings T2
250.500,-54.528502,-50.316955,-53.881548,-54.282105,-56.686279,-59.219345,-49.801184,-57.263171,-44.894926,-56.351564,-50.426853,-51.704250,-55.164131,-50.699740,-46.018393,-51.718876,-41.361559,-60.293493,-51.670483,-43.670334,-42.322549,-50.107005,-51.756312,-50.473969,-51.117035,-53.348189,-45.622146,-50.149817,-38.750256,-42.485116,-41.555812,0,Fileset 1: TS pulse compressed wideband pings T2
251.000,-52.937077,-51.328206,-51.693420,-53.506951,-57.111131,-58.294755,-48.309708,-54.689851,-46.056357,-58.885025,-50.356605,-52.387044,-54.694835,-52.579508,-53.029389,-52.245043,-41.345894,-57.737234,-50.674468,-45.497299,-43.210068,-48.599222,-50.497368,-50.596132,-51.847831,-51.832056,-45.731730,-51.977491,-39.801385,-43.012603,-42.374421,0,Fileset 1: TS pulse compressed wideband pings T2
251.500,-52.063164,-52.634574,-49.025261,-53.019024,-58.194620,-57.215718,-47.283089,-53.220660,-47.340922,-59.391984,-50.650382,-53.114576,-54.607232,-52.027433,-57.925935,-52.798981,-41.197250,-53.190929,-50.736986,-47.449511,-43.529199,-46.671520,-49.373162,-50.874079,-53.637714,-49.679508,-45.640058,-52.523580,-41.293383,-41.218187,-43.687757,0,Fileset 1: TS pulse compressed wideband pings T2
252.000,-52.167589,-54.228211,-46.915219,-53.188958,-60.355528,-56.310428,-46.827996,-51.597645,-48.158653,-56.940190,-51.647048,-53.709399,-54.650547,-50.250005,-49.231811,-50.517317,-41.196545,-48.951674,-51.552398,-48.985871,-42.134207,-44.622962,-48.794929,-50.653808,-57.204023,-47.859201,-45.785605,-52.410380,-43.458612,-39.350784,-45.735529,0,Fileset 1: TS pulse compressed wideband pings T2
252.500,-52.000332,-55.214378,-45.439620,-53.916046,-62.716605,-55.386670,-46.589512,-49.010500,-47.319470,-53.410220,-52.986930,-53.602235,-53.742101,-48.959866,-46.142448,-46.119577,-41.076249,-45.522617,-52.496904,-48.288233,-39.332335,-42.626123,-48.608890,-48.725862,-62.538832,-46.502079,-46.306384,-53.048717,-45.526907,-38.084923,-48.154848,0,Fileset 1: TS pulse compressed wideband pings T2
