Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Variable_index,Variable_name
74.000,-42.350422,-49.986998,-52.457170,-43.550860,-43.326342,-43.782663,-44.041623,-43.851756,-45.045881,-46.633997,-45.380296,-55.132594,-52.010472,-46.616707,-50.056645,-46.717456,-43.197774,-48.446543,-46.834783,-43.387699,-42.389753,-51.029061,-48.072669,-47.795652,-41.578513,-51.449240,-42.687773,-51.727018,-46.972724,-43.097686,-41.641577,0,Fileset 1: TS pulse compressed wideband pings T1
74.500,-42.145511,-49.768114,-52.378447,-43.640392,-43.459333,-43.719752,-43.878010,-43.988667,-45.415638,-46.424402,-44.889121,-52.922694,-53.434144,-46.048226,-50.019073,-45.960014,-42.933834,-47.531415,-46.547557,-43.446303,-42.150525,-50.081904,-47.822279,-47.459000,-40.818307,-50.823431,-42.825366,-51.728287,-46.884665,-43.139283,-41.563468,0,Fileset 1: TS pulse compressed wideband pings T1
75.000,-41.888983,-49.348210,-52.184044,-43.862602,-43.572537,-43.791259,-43.687166,-44.121076,-45.375985,-46.191279,-44.503922,-50.799278,-54.509703,-45.468039,-49.770701,-45.379409,-42.772831,-46.721403,-46.175099,-43.572262,-42.007829,-48.947966,-47.649184,-46.898595,-40.235770,-49.930862,-43.002859,-51.407931,-46.650626,-43.266007,-41.567323,0,Fileset 1: TS pulse compressed wideband pings T1
75.500,-41.664352,-48.827974,-52.131425,-44.171306,-43.635663,-44.057685,-43.496451,-44.223788,-45.002405,-45.829309,-44.168760,-48.880256,-54.914829,-44.918298,-49.217695,-44.907651,-42.666341,-46.057462,-45.713738,-43.776726,-41.945775,-47.770220,-47.516595,-46.186916,-39.806618,-48.954093,-43.195209,-50.856637,-46.288667,-43.420840,-41.625306,0,Fileset 1: TS pulse compressed wideband pings T1
76.000,-41.526203,-48.283887,-52.273535,-44.501058,-43.572511,-44.498652,-43.303736,-44.251942,-44.476103,-45.291523,-43.839609,-47.184289,-54.608196,-44.362667,-48.315440,-44.469664,-42.533224,-45.529379,-45.167153,-44.026375,-41.925297,-46.625621,-47.323231,-45.404663,-39.485471,-47.972040,-43.371328,-50.159806,-45.805409,-43.539367,-41.682170,0,Fileset 1: TS pulse compressed wideband pings T1
76.500,-41.553270,-47.809913,-52.438884,-44.880272,-43.374293,-45.088667,-43.165673,-44.266809,-44.002893,-44.713107,-43.607121,-45.770745,-53.867846,-43.804379,-47.226001,-44.138494,-42.403764,-45.177204,-44.625852,-44.347924,-42.005654,-45.593451,-47.032261,-44.664979,-39.313953,-47.009471,-43.567966,-49.409140,-45.284384,-43.679026,-41.771592,0,Fileset 1: TS pulse compressed wideband pings T1
77.000,-41.682712,-47.366748,-52.249212,-45.259328,-43.020779,-45.706187,-43.034551,-44.253852,-43.588486,-44.153560,-43.493402,-44.610853,-52.905149,-43.190696,-46.061497,-43.922689,-42.249463,-44.931773,-44.099542,-44.666184,-42.153008,-44.611613,-46.585942,-43.967305,-39.286496,-45.992889,-43.742109,-48.562467,-44.718105,-43.820486,-41.865450,0,Fileset 1: TS pulse compressed wideband pings T1
77.500,-41.903699,-46.974211,-51.616562,-45.623295,-42.619685,-46.351112,-42.931036,-44.258617,-43.259555,-43.691718,-43.548367,-43.723901,-51.891058,-42.577430,-44.962341,-43.880148,-42.121544,-44.791622,-43.648188,-44.978295,-42.383547,-43.680547,-46.054123,-43.352320,-39.469441,-44.958161,-43.909859,-47.651771,-44.169969,-43.982320,-42.001981,0,Fileset 1: TS pulse compressed wideband pings T1
78.000,-42.137406,-46.579864,-50.653101,-45.842450,-42.186932,-46.990531,-42.803167,-44.224132,-42.966243,-43.285577,-43.687190,-43.021973,-50.810571,-41.943858,-43.932906,-43.956907,-41.984080,-44.683727,-43.223484,-45.204088,-42.610439,-42.739945,-45.429537,-42.747638,-39.812118,-43.880833,-43.986646,-46.643589,-43.618419,-44.067643,-42.111876,0,Fileset 1: TS pulse compressed wideband pings T1
78.500,-42.413593,-46.239637,-49.615301,-45.910756,-41.819638,-47.701059,-42.694041,-44.159073,-42.754616,-42.973235,-43.895459,-42.525267,-49.726832,-41.357061,-43.017646,-44.149212,-41.872680,-44.629224,-42.873139,-45.338277,-42.809417,-41.832946,-44.794798,-42.179875,-40.343010,-42.853917,-44.000347,-45.609298,-43.120085,-44.066834,-42.206777,0,Fileset 1: TS pulse compressed wideband pings T1
79.000,-42.680887,-45.928581,-48.565499,-45.790397,-41.497133,-48.426050,-42.560500,-43.991412,-42.597019,-42.723780,-44.074978,-42.172867,-48.626397,-40.781357,-42.176261,-44.367770,-41.743183,-44.562460,-42.554086,-45.284566,-42.878512,-40.936228,-44.134749,-41.587621,-40.978341,-41.863618,-43.901471,-44.533768,-42.640698,-43.924117,-42.208053,0,Fileset 1: TS pulse compressed wideband pings T1
79.500,-42.969629,-45.713772,-47.580651,-45.590589,-41.293490,-49.125557,-42.449216,-43.754115,-42.559259,-42.615501,-44.245547,-42.016630,-47.620972,-40.270698,-41.471558,-44.616352,-41.653168,-44.503381,-42.325669,-45.042322,-42.830756,-40.127815,-43.530008,-41.008931,-41.701260,-40.972306,-43.745569,-43.499358,-42.236937,-43.719569,-42.145728,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-43.206393,-45.575019,-46.639608,-45.355257,-41.211049,-49.581986,-42.317210,-43.406986,-42.612489,-42.645866,-44.370200,-42.040133,-46.758437,-39.804264,-40.889373,-44.809343,-41.580913,-44.378751,-42.174032,-44.556732,-42.628788,-39.404243,-42.990815,-40.418537,-42.396729,-40.164581,-43.523373,-42.518688,-41.885941,-43.467867,-41.993333,0,Fileset 1: TS pulse compressed wideband pings T1
80.500,-43.383929,-45.553949,-45.792800,-45.178909,-41.319293,-49.616584,-42.195123,-43.000457,-42.788619,-42.876947,-44.498904,-42.290563,-46.140806,-39.437119,-40.497896,-44.942764,-41.582721,-44.195390,-42.153888,-43.904145,-42.350040,-38.835669,-42.596678,-39.871981,-43.012324,-39.489343,-43.297578,-41.677797,-41.646958,-43.250402,-41.816879,0,Fileset 1: TS pulse compressed wideband pings T1
81.000,-43.445087,-45.606004,-45.003542,-45.051043,-41.607614,-49.131937,-42.049460,-42.526357,-43.031492,-43.278919,-44.607342,-42.725159,-45.764466,-39.148378,-40.287412,-44.955106,-41.637697,-43.913256,-42.240422,-43.132758,-42.020799,-38.408318,-42.337410,-39.352313,-43.447909,-38.907848,-43.047368,-40.972334,-41.509978,-43.054195,-41.615414,0,Fileset 1: TS pulse compressed wideband pings T1
81.500,-43.427981,-45.737835,-44.271072,-44.990728,-42.109739,-48.328932,-41.908712,-42.032430,-43.327094,-43.855368,-44.707773,-43.335762,-45.652648,-38.968095,-40.283953,-44.854652,-41.766973,-43.571039,-42.456504,-42.351631,-41.716033,-38.147161,-42.247240,-38.907839,-43.733633,-38.445324,-42.809433,-40.434900,-41.517196,-42.900471,-41.433616,0,Fileset 1: TS pulse compressed wideband pings T1
82.000,-43.340960,-45.893216,-43.507533,-44.938418,-42.791103,-47.435928,-41.750037,-41.505992,-43.600042,-44.539280,-44.735284,-44.033989,-45.744740,-38.849740,-40.444446,-44.609639,-41.924886,-43.160038,-42.754701,-41.586368,-41.432364,-38.003919,-42.276015,-38.507011,-43.870279,-38.043044,-42.533598,-40.003680,-41.639564,-42.740899,-41.229277,0,Fileset 1: TS pulse compressed wideband pings T1
82.500,-43.273260,-46.102359,-42.702336,-44.897995,-43.684502,-46.670462,-41.627259,-41.007481,-43.856926,-45.337887,-44.689856,-44.786876,-46.048690,-38.813164,-40.809542,-44.280838,-42.143249,-42.742107,-43.153220,-40.917874,-41.227572,-38.009281,-42.445179,-38.188530,-43.945723,-37.718934,-42.235508,-39.679413,-41.921298,-42.608399,-41.012014,0,Fileset 1: TS pulse compressed wideband pings T1
83.000,-43.219549,-46.328235,-41.806408,-44.806062,-44.790289,-46.083792,-41.509121,-40.498924,-44.008048,-46.148980,-44.506634,-45.497704,-46.529285,-38.807972,-41.331560,-43.833602,-42.357084,-42.287226,-43.611500,-40.317854,-41.043127,-38.103171,-42.718828,-37.931665,-43.977888,-37.446449,-41.870557,-39.388030,-42.317693,-42.455458,-40.712912,0,Fileset 1: TS pulse compressed wideband pings T1
83.500,-43.238633,-46.607573,-40.872320,-44.659284,-46.159516,-45.719344,-41.445318,-40.045676,-44.055630,-46.880763,-44.219669,-46.102097,-47.178048,-38.856055,-42.101708,-43.369119,-42.602377,-41.856688,-44.143197,-39.858028,-40.914999,-38.332561,-43.143723,-37.784410,-44.044632,-37.264740,-41.466476,-39.145928,-42.876695,-42.335325,-40.348180,0,Fileset 1: TS pulse compressed wideband pings T1
84.000,-43.311060,-46.902723,-39.963361,-44.428430,-47.808690,-45.553696,-41.425580,-39.656559,-43.936625,-47.243354,-43.856480,-46.506258,-47.837963,-38.949551,-43.158682,-42.937324,-42.838333,-41.468724,-44.718112,-39.544032,-40.796353,-38.674138,-43.748937,-37.776553,-44.197703,-37.207678,-41.052869,-38.953706,-43.581768,-42.243124,-39.931723,0,Fileset 1: TS pulse compressed wideband pings T1
84.500,-43.358258,-47.098925,-39.124595,-44.069157,-49.632299,-45.506337,-41.400567,-39.322510,-43.588383,-46.926709,-43.439993,-46.628683,-48.078008,-39.049670,-44.515542,-42.575429,-42.982343,-41.120810,-45.230155,-39.341365,-40.607794,-39.057397,-44.523444,-37.890747,-44.430140,-37.261088,-40.643706,-38.801262,-44.363553,-42.134347,-39.480344,0,Fileset 1: TS pulse compressed wideband pings T1
85.000,-43.412393,-47.182208,-38.475346,-43.676310,-51.509700,-45.601103,-41.438713,-39.155715,-43.127427,-46.072982,-43.104654,-46.607581,-47.617632,-39.222182,-46.257403,-42.422433,-43.065774,-40.927799,-45.643568,-39.308078,-40.402938,-39.504911,-45.517588,-38.166245,-44.770858,-37.458227,-40.338606,-38.785246,-45.224325,-42.066235,-39.126484,0,Fileset 1: TS pulse compressed wideband pings T1
85.500,-43.405964,-47.069980,-37.963962,-43.251023,-53.166935,-45.756433,-41.485033,-39.098437,-42.571995,-44.934157,-42.824312,-46.541797,-46.606075,-39.414198,-48.159978,-42.390707,-42.978107,-40.856795,-45.831950,-39.328945,-40.107160,-39.882076,-46.587246,-38.490349,-45.090801,-37.690153,-40.094874,-38.863221,-45.971223,-41.948575,-38.852709,0,Fileset 1: TS pulse compressed wideband pings T1
86.000,-43.406418,-46.815899,-37.548932,-42.854310,-54.429643,-45.957985,-41.593855,-39.171608,-42.050284,-43.768279,-42.613639,-46.529481,-45.469438,-39.652701,-49.820763,-42.438093,-42.739476,-40.962955,-45.807761,-39.392281,-39.783273,-40.185432,-47.521169,-38.790060,-45.316118,-37.876235,-39.885476,-39.051813,-46.477226,-41.800911,-38.676704,0,Fileset 1: TS pulse compressed wideband pings T1
86.500,-43.557686,-46.510808,-37.210530,-42.581878,-55.234389,-46.229672,-41.895533,-39.440332,-41.723473,-42.734463,-42.526904,-46.623236,-44.470967,-40.037226,-50.595063,-42.529965,-42.451895,-41.368033,-45.713517,-39.566931,-39.569228,-40.516299,-48.014362,-39.053352,-45.434662,-37.993652,-39.704080,-39.412510,-46.717905,-41.716345,-38.644213,0,Fileset 1: TS pulse compressed wideband pings T1
87.000,-43.836185,-46.033793,-36.779345,-42.353826,-55.348282,-46.391240,-42.369164,-39.794584,-41.562497,-41.771148,-42.446770,-46.646637,-43.543069,-40.536652,-50.014630,-42.446244,-42.072061,-42.047713,-45.559670,-39.795112,-39.451200,-40.859425,-47.724288,-39.168875,-45.302983,-37.937001,-39.411658,-39.859989,-46.629664,-41.623095,-38.627010,0,Fileset 1: TS pulse compressed wideband pings T1
87.500,-44.257451,-45.289274,-36.204293,-42.148366,-54.840601,-46.320125,-43.039855,-40.124436,-41.540281,-40.874650,-42.294492,-46.510660,-42.696950,-41.186257,-48.459525,-42.013367,-41.601407,-43.031314,-45.408768,-40.071369,-39.439259,-41.244049,-46.849387,-39.166566,-44.880754,-37.764384,-39.005643,-40.346220,-46.300239,-41.451482,-38.537155,0,Fileset 1: TS pulse compressed wideband pings T1
88.000,-45.066921,-44.436994,-35.674574,-42.039529,-54.158231,-46.073554,-44.111391,-40.567711,-41.873922,-40.350478,-42.147029,-46.278918,-42.097825,-42.105929,-46.876004,-41.535252,-41.362525,-44.537317,-45.314374,-40.692125,-39.848218,-41.984571,-45.967482,-39.265544,-44.369316,-37.679702,-38.704938,-40.947257,-46.132252,-41.366078,-38.443773,0,Fileset 1: TS pulse compressed wideband pings T1
88.500,-46.373842,-43.661828,-35.414979,-42.023605,-53.503401,-45.717676,-45.520655,-41.082791,-42.519901,-40.364489,-42.049393,-46.124708,-41.959516,-43.168507,-45.824285,-41.241044,-41.455737,-46.465405,-45.148849,-41.723372,-40.711295,-43.145469,-45.308598,-39.653533,-44.057609,-37.876924,-38.760315,-41.590972,-46.355927,-41.425715,-38.408007,0,Fileset 1: TS pulse compressed wideband pings T1
89.000,-48.086541,-43.141746,-35.521532,-42.096547,-52.575262,-45.202571,-46.958319,-41.601713,-43.262473,-40.905428,-42.097553,-46.239649,-42.408363,-44.041374,-45.536762,-41.252728,-41.754005,-48.406044,-44.828475,-43.003682,-41.795638,-44.552122,-44.720648,-40.370803,-44.123022,-38.428365,-39.284810,-42.198922,-46.982346,-41.678226,-38.531725,0,Fileset 1: TS pulse compressed wideband pings T1
89.500,-49.825403,-42.923643,-35.854449,-42.276415,-51.445205,-44.468269,-48.051863,-42.042619,-43.894974,-41.783525,-42.316136,-46.694898,-43.417393,-44.438384,-45.940989,-41.502534,-41.993178,-49.913758,-44.467184,-44.224712,-42.746024,-45.874405,-44.049101,-41.304466,-44.439113,-39.280082,-40.174940,-42.766644,-47.789589,-42.101245,-38.838760,0,Fileset 1: TS pulse compressed wideband pings T1
90.000,-51.167997,-42.956239,-36.188819,-42.598936,-50.580136,-43.604984,-48.649477,-42.328869,-44.392016,-42.793908,-42.627784,-47.466546,-44.963185,-44.326274,-46.810341,-41.850901,-42.011592,-50.716608,-44.202207,-45.156336,-43.371683,-46.846744,-43.316805,-42.349861,-44.612051,-40.378322,-41.270815,-43.327367,-48.444951,-42.644441,-39.270283,0,Fileset 1: TS pulse compressed wideband pings T1
