Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
53.000,-41.879226,-41.971481,-43.095291,-41.204549,-50.515144,-47.888734,-46.131595,-54.878680,-79.034634,-59.540137,-57.491203,-51.266273,-49.673896,-50.177534,-52.079846,-62.258955,-53.927865,-51.611782,-43.739076,-55.491422,-48.151881,-32.350411,-41.399134,-40.514325,-43.495643,-42.293152,-44.471458,-49.144139,-36.689879,-32.582606,-30.802875,-39.298121,-40.018895,-42.519388,-41.581810,-50.555724,-38.519234,-36.300445,-39.734008,-45.334987,-46.995099,-46.068895,-51.248185,-47.928123,-41.307881,-45.481853,-37.430306,-31.782846,-40.450722,-39.282201,-45.227926,-44.750142,-50.778744,-61.070537,-39.114474,-47.942648,-56.607081,-51.076105,-53.475539,-48.987441,-48.670050,-50.198105,-53.566020,-58.158447,-48.417867,-52.008948,-50.314865,-46.071035,-43.548650,-43.556097,-46.644138,-45.400339,-45.504579,-43.692559,-43.277502,-46.225782,-51.691870,-53.717300,-51.053674,-50.940658,-46.136189,-56.470694,-53.647888,-50.494491,-52.299507,-50.958709,-51.096474,-47.155397,-44.161772,-49.822819,-55.964608,-56.988630,-45.300359,-45.947609,-48.986476,-55.215928,-46.602255,-49.812403,-46.995006,-47.696197,-47.385729,-49.178000,-50.132154,-59.269274,-61.516304,-48.046474,-48.815552,-48.607214,-49.633305,-45.587599,-47.063748,-46.203147,-48.368509,-50.676325,-48.863841,-56.053987,-53.817680,-63.370681,-58.165256,-47.043605,-51.921635,-58.335445,-48.836155,-48.639891,-48.656486,-52.010138,-51.225911,-48.850435,-48.761550,-49.879127,-48.379913,-51.260187,-48.609961,-49.736917,-49.700268,-56.096371,-67.194132,-48.450619,-56.610582,-50.189935,-48.264034,-48.370000,-39.719429,-48.263732,-46.503263,-51.196555,-53.769938,-47.533425,-51.977535,-49.392937,-51.704749,-51.067073,-49.746788,-52.624557,-48.584011,-48.848133,-49.068984,-46.620836,-47.036501,0,Fileset 1: TS pulse compressed wideband pings T1
53.500,-40.914672,-40.603962,-41.676917,-40.461281,-52.877923,-47.244920,-46.026700,-54.860308,-72.788564,-60.236045,-55.158591,-50.537956,-49.613159,-51.258124,-52.051646,-62.334807,-53.501229,-51.792712,-43.606202,-55.852468,-46.693358,-31.994120,-41.884814,-39.816382,-43.161748,-43.110190,-44.897266,-50.610262,-36.124639,-32.595963,-30.578360,-39.672567,-40.035344,-42.850544,-40.936675,-49.355821,-38.969712,-36.502599,-39.830304,-45.079259,-47.535261,-45.760724,-46.054587,-49.627747,-40.876102,-46.101206,-37.052844,-31.485541,-39.809161,-38.889983,-46.192792,-44.323500,-49.054996,-56.591742,-38.510368,-45.394365,-58.357954,-50.899046,-52.196492,-48.941739,-48.728427,-50.345786,-53.901314,-57.903884,-47.075531,-53.639723,-50.212264,-46.065528,-43.534279,-42.384079,-47.405060,-47.034440,-43.912513,-44.151909,-43.647235,-45.524432,-51.870355,-56.293871,-50.065484,-51.209449,-45.865167,-54.763186,-54.328820,-50.857834,-52.411447,-50.349352,-50.406278,-47.734608,-44.821506,-51.468502,-54.827777,-56.245439,-46.319762,-46.333692,-47.800183,-53.653031,-46.782209,-49.937926,-46.525657,-48.433640,-48.019297,-49.322233,-50.987317,-54.903879,-60.287043,-48.918712,-48.534611,-49.163040,-49.099773,-45.190127,-46.960505,-46.726755,-48.814607,-48.741297,-49.758950,-54.639214,-53.286187,-62.610597,-54.860068,-47.547310,-51.675698,-59.814879,-48.278424,-48.383063,-47.865206,-51.770026,-50.982059,-49.199972,-48.332092,-50.258806,-48.364857,-50.203633,-48.697628,-49.954688,-49.044980,-55.285726,-76.897036,-47.305820,-55.921686,-50.238645,-47.983091,-48.742520,-40.348405,-50.837176,-46.644180,-51.944799,-53.677648,-47.661178,-51.139454,-48.904908,-51.109966,-52.080828,-49.881985,-53.561871,-52.943481,-48.774495,-48.013330,-46.421450,-47.343050,0,Fileset 1: TS pulse compressed wideband pings T1
54.000,-40.192736,-39.608219,-40.484049,-40.111048,-55.201598,-46.476638,-46.223502,-53.960686,-66.745295,-62.503176,-53.475917,-49.966511,-49.550410,-51.565178,-52.346144,-61.249183,-53.002465,-52.718914,-43.360244,-56.535562,-45.293750,-31.611899,-42.225241,-39.151323,-42.922019,-44.001717,-45.420476,-52.867958,-35.487862,-32.557084,-30.368773,-40.047979,-40.060038,-43.202754,-40.345147,-48.278143,-39.440134,-36.645849,-39.916867,-44.870602,-48.014606,-45.216407,-42.461811,-53.080647,-40.463345,-46.663211,-36.850372,-31.152722,-39.057185,-38.521964,-47.464935,-43.977771,-47.647506,-53.478590,-38.098220,-43.284387,-61.282871,-50.693685,-51.067014,-48.846647,-48.636378,-50.736721,-53.513014,-57.425007,-46.847683,-56.000159,-50.177298,-46.623144,-44.086401,-41.749576,-46.314959,-47.508347,-42.858764,-45.286725,-44.719793,-45.321396,-52.537570,-59.554897,-49.074953,-51.136766,-45.732649,-53.086298,-54.750544,-51.565325,-52.422420,-49.631497,-49.219400,-47.996006,-45.776222,-52.605928,-54.285106,-56.228309,-47.646633,-46.720153,-47.002386,-51.604917,-47.288426,-49.751848,-46.228934,-49.878748,-49.179248,-49.645389,-51.251721,-51.932077,-56.727606,-49.948383,-48.309167,-49.855602,-48.400880,-45.177089,-47.027894,-47.472374,-49.211877,-47.438395,-51.355494,-53.578110,-53.092857,-59.359390,-53.072803,-48.539081,-51.589190,-61.356935,-47.907768,-48.336563,-47.090129,-51.303074,-50.503733,-49.573538,-48.190416,-50.846751,-48.544227,-49.320091,-48.746593,-50.020575,-48.589536,-54.262507,-64.379069,-46.428736,-55.309941,-49.882335,-47.495283,-49.064699,-41.310427,-52.821730,-46.914981,-52.786534,-53.308348,-47.862167,-50.326322,-48.323553,-50.380366,-52.404221,-50.247506,-54.107869,-53.689143,-49.030266,-46.801501,-46.401486,-47.687801,0,Fileset 1: TS pulse compressed wideband pings T1
54.500,-39.835752,-39.109670,-39.730408,-40.253277,-56.683777,-45.907401,-46.812335,-52.695984,-63.035428,-66.080150,-52.325184,-49.478253,-49.520259,-51.264503,-52.991497,-59.362795,-52.295154,-54.425141,-43.048932,-57.596776,-44.021305,-31.271281,-42.458935,-38.584441,-42.820048,-45.016141,-46.061764,-56.762108,-34.844065,-32.500511,-30.230413,-40.430139,-40.166577,-43.619588,-39.885191,-47.378599,-39.966919,-36.837428,-40.043520,-44.792140,-48.378927,-44.567088,-40.036118,-61.066193,-40.127644,-46.990863,-36.899853,-30.865888,-38.272675,-38.224763,-49.219557,-43.847586,-46.527134,-51.171971,-38.011712,-41.794971,-66.922990,-50.649640,-50.132557,-48.909532,-48.694937,-51.649757,-52.220560,-56.398467,-47.830041,-58.424234,-50.321045,-47.831062,-45.362614,-41.817851,-44.442702,-46.163449,-42.472535,-47.362159,-46.817484,-45.649935,-54.058238,-61.232130,-48.157226,-50.574481,-45.852623,-51.760489,-54.940775,-52.759753,-52.440763,-48.890726,-48.067869,-48.061618,-46.887522,-53.365696,-54.074579,-56.299322,-49.005811,-47.298222,-46.636327,-49.713131,-48.168700,-49.389501,-46.323375,-52.252674,-51.005918,-50.226777,-50.771525,-49.810339,-53.340010,-50.992203,-48.393042,-50.519911,-47.602591,-45.586746,-47.310432,-48.329420,-49.620535,-46.918691,-53.794586,-52.843682,-52.982126,-55.781568,-52.585490,-50.137252,-51.798559,-59.830379,-47.836077,-48.537496,-46.542447,-50.841709,-49.892432,-50.291275,-48.250312,-51.291822,-48.744038,-48.566598,-48.645939,-49.808194,-48.396660,-53.201456,-58.947635,-45.856415,-54.786742,-49.265085,-46.915084,-49.501056,-42.808976,-52.859504,-47.375384,-53.662558,-52.722654,-48.142006,-49.713504,-47.944819,-49.819058,-52.051820,-50.676513,-54.215082,-49.097298,-49.678682,-45.877478,-46.643145,-48.084965,0,Fileset 1: TS pulse compressed wideband pings T1
55.000,-39.858399,-39.113881,-39.488893,-40.887904,-56.857716,-45.607037,-47.690422,-51.474778,-59.789888,-66.951204,-51.374375,-48.949953,-49.450985,-51.057391,-53.898110,-56.800432,-51.339636,-55.416917,-42.658249,-58.461420,-42.867228,-30.950235,-42.533614,-38.056422,-42.755729,-46.118720,-46.709062,-63.893017,-34.168011,-32.375757,-30.129930,-40.666230,-40.323541,-44.032581,-39.520304,-46.630200,-40.467672,-37.086535,-40.128959,-44.779119,-48.481384,-43.882862,-38.368824,-58.470486,-39.795640,-46.684909,-37.148706,-30.571742,-37.425340,-37.951428,-51.631384,-43.929843,-45.416221,-49.417322,-38.273107,-40.805996,-69.050280,-50.764030,-49.281649,-49.221162,-49.032207,-53.161623,-50.607733,-54.788427,-50.123841,-58.134318,-50.612877,-49.695343,-47.493204,-42.579023,-42.931322,-44.332564,-42.740347,-50.690737,-50.354165,-46.473721,-56.440113,-59.626023,-47.334277,-49.492507,-46.231783,-50.824122,-54.807451,-54.379927,-52.498507,-48.202766,-47.264561,-48.112711,-47.832901,-54.304743,-53.734408,-55.043488,-50.078391,-48.161228,-46.525453,-48.219894,-49.305347,-48.954072,-46.835648,-55.643914,-53.452338,-51.039506,-49.679133,-48.274155,-50.622565,-51.814135,-48.873878,-50.822563,-46.675709,-46.223701,-47.734074,-49.296121,-50.282268,-47.214087,-56.207054,-52.230841,-52.687998,-53.064788,-52.978217,-52.288087,-52.288056,-56.352833,-48.070822,-48.779827,-46.272655,-50.445896,-49.294647,-51.563142,-48.302896,-51.110016,-48.674457,-47.845747,-48.305258,-49.316544,-48.414460,-52.188567,-55.643217,-45.556378,-54.245064,-48.584237,-46.288291,-50.048909,-44.993399,-51.464838,-47.984983,-54.394534,-51.946902,-48.371418,-49.330960,-47.914114,-49.556693,-51.149999,-50.703423,-53.805256,-45.638066,-50.660835,-45.387030,-47.089444,-48.528386,0,Fileset 1: TS pulse compressed wideband pings T1
55.500,-40.281401,-39.633670,-39.839064,-42.032698,-55.992467,-45.600610,-48.777701,-50.586844,-56.760539,-64.820704,-50.404270,-48.411920,-49.358785,-51.309187,-55.031574,-54.251295,-50.295539,-53.393772,-42.242168,-58.114317,-41.859853,-30.684708,-42.516992,-37.576853,-42.711811,-47.346604,-47.254890,-62.446742,-33.504062,-32.204378,-30.090859,-40.661413,-40.558141,-44.410978,-39.230486,-46.043900,-40.891755,-37.388002,-40.168472,-44.814859,-48.335739,-43.267324,-37.265740,-50.002124,-39.488192,-45.725998,-37.601092,-30.293154,-36.571723,-37.740006,-55.250927,-44.276632,-44.217207,-48.212150,-38.985568,-40.269235,-61.039719,-51.060799,-48.473742,-49.901637,-49.759310,-55.329948,-49.259297,-53.048978,-52.923462,-55.677134,-51.052448,-52.295045,-50.815503,-44.082918,-42.113669,-43.010698,-43.721644,-55.473615,-56.663340,-47.871532,-58.209620,-57.557007,-46.701903,-48.181274,-46.900489,-50.282168,-54.299432,-56.293082,-52.672774,-47.687637,-46.948748,-48.360046,-48.439472,-55.956212,-52.860657,-52.560568,-50.971730,-49.385766,-46.407747,-47.085117,-50.534189,-48.573804,-47.742802,-59.958420,-56.270882,-52.078279,-48.342143,-47.205239,-48.571846,-52.270483,-49.812334,-50.563842,-45.688376,-46.796545,-48.265890,-50.709200,-51.614291,-48.418406,-55.883573,-51.639590,-52.113589,-51.395146,-53.178332,-54.901701,-53.025043,-53.307724,-48.645481,-48.826788,-46.277878,-50.140001,-48.918571,-53.620181,-48.207145,-50.325392,-48.305297,-47.197663,-47.879004,-48.783771,-48.601585,-51.327089,-53.384050,-45.533967,-53.639657,-48.091843,-45.703115,-50.562450,-48.131655,-49.524064,-48.707267,-54.904491,-51.111749,-48.501724,-49.183162,-48.284847,-49.627499,-49.961351,-50.070735,-52.883135,-43.455236,-51.782456,-45.415996,-47.741715,-49.182240,0,Fileset 1: TS pulse compressed wideband pings T1
56.000,-41.074803,-40.618426,-40.810131,-43.677564,-54.454392,-45.785414,-49.933000,-50.089071,-54.270569,-63.425078,-49.367772,-47.930721,-49.265009,-51.694227,-56.312097,-52.085878,-49.318429,-50.447368,-41.830317,-56.468730,-40.988301,-30.476796,-42.450651,-37.117552,-42.669061,-48.706546,-47.591698,-56.193348,-32.868343,-31.996795,-30.116298,-40.357330,-40.870155,-44.733732,-38.969944,-45.583943,-41.173262,-37.638867,-40.150951,-44.881889,-48.035792,-42.749293,-36.596168,-45.245646,-39.230349,-44.477635,-38.223993,-30.029764,-35.747463,-37.606564,-61.646401,-44.902583,-43.007233,-47.553466,-40.232671,-40.125722,-56.251995,-51.532974,-47.669349,-50.955762,-50.870040,-57.996929,-48.313358,-51.495637,-51.427591,-53.604204,-51.578706,-55.401162,-55.572366,-46.357997,-41.941419,-42.337117,-45.459568,-56.899091,-80.847100,-49.963141,-56.315019,-55.910056,-46.315934,-46.896774,-47.840105,-50.033500,-53.418369,-58.219917,-52.944490,-47.417887,-47.096132,-48.889768,-48.812914,-58.364115,-51.428897,-50.166445,-52.062306,-50.936479,-46.064749,-46.109901,-51.637257,-48.306834,-48.925228,-64.911829,-58.566039,-53.324007,-47.058516,-46.503573,-47.093888,-52.202138,-51.185898,-49.752838,-44.736026,-46.977111,-48.840492,-53.099698,-54.148746,-50.633533,-53.474316,-51.050851,-51.352183,-50.676893,-51.904940,-57.607952,-53.865303,-50.931968,-49.537695,-48.532311,-46.393055,-49.865065,-48.898959,-56.722613,-47.952039,-49.350179,-47.804299,-46.670461,-47.566074,-48.412741,-48.867630,-50.638011,-51.789023,-45.761032,-52.956702,-47.924912,-45.201698,-50.772829,-52.722352,-47.221694,-49.493895,-55.241187,-50.321998,-48.521385,-49.148459,-48.931632,-49.914465,-48.791735,-48.999633,-51.505271,-42.125103,-52.423124,-45.964724,-48.600953,-50.247139,0,Fileset 1: TS pulse compressed wideband pings T1
56.500,-42.170174,-41.951443,-42.420484,-45.852993,-52.716134,-45.928531,-50.965763,-49.855985,-52.456265,-62.402284,-48.347608,-47.528801,-49.188794,-51.396479,-57.570840,-50.274037,-48.456417,-48.206903,-41.411701,-54.402965,-40.204199,-30.288519,-42.313931,-36.610580,-42.604231,-50.111751,-47.655974,-52.765388,-32.233852,-31.728399,-30.170058,-39.758286,-41.222245,-44.982794,-38.671001,-45.163445,-41.246030,-37.702911,-40.054452,-44.974163,-47.664322,-42.289110,-36.250237,-41.925366,-39.037270,-43.253476,-38.952872,-29.754584,-34.948476,-37.516812,-66.289746,-45.812724,-41.884188,-47.373739,-42.116979,-40.310028,-53.012533,-52.182616,-46.849011,-52.178519,-52.196998,-60.571501,-47.651671,-50.200302,-47.515106,-52.338767,-52.108181,-57.079510,-58.664259,-49.311640,-42.261747,-42.183715,-47.871319,-53.224921,-60.426851,-53.004723,-53.180229,-54.405807,-46.174023,-45.731329,-48.994841,-49.833818,-52.265823,-59.733170,-53.132359,-47.418274,-47.576611,-49.651169,-49.227780,-59.732342,-49.763062,-48.378407,-53.650598,-52.665372,-45.526028,-45.135680,-52.412356,-48.141488,-50.185818,-73.410831,-58.572610,-54.795486,-45.975116,-46.067949,-46.066784,-51.457974,-52.906307,-48.565275,-43.903603,-46.710669,-49.388973,-57.389780,-58.981866,-53.987386,-51.325760,-50.502697,-50.594700,-50.672449,-49.901748,-59.066212,-54.522054,-49.073647,-50.650377,-47.992171,-46.305553,-49.453899,-49.283392,-61.202491,-47.639610,-48.511846,-47.368021,-46.282320,-47.485542,-48.259296,-49.104181,-50.076355,-50.635505,-46.178360,-52.222424,-48.107164,-44.777891,-50.493931,-60.230608,-44.820782,-50.324662,-55.478935,-49.591978,-48.444255,-49.017446,-49.542215,-50.194883,-47.813631,-47.879607,-49.848903,-41.374360,-51.884742,-46.980802,-49.698239,-51.901606,0,Fileset 1: TS pulse compressed wideband pings T1
57.000,-43.567540,-43.550311,-44.836708,-48.861261,-51.236707,-45.831198,-51.717086,-49.730926,-51.320358,-60.702813,-47.505756,-47.242557,-49.244735,-50.237395,-58.643896,-48.732349,-47.740177,-46.780943,-41.021645,-52.469881,-39.513922,-30.137037,-42.131334,-36.062264,-42.581014,-51.391019,-47.484427,-50.619202,-31.632611,-31.434266,-30.274153,-39.001155,-41.647068,-45.225956,-38.355048,-44.750410,-41.138159,-37.606707,-39.941072,-45.182932,-47.310521,-41.922223,-36.234926,-39.445028,-39.002731,-42.226487,-39.796926,-29.522777,-34.237048,-37.481970,-58.395439,-47.176246,-40.943967,-47.653081,-45.008455,-40.881234,-50.558736,-53.145846,-46.123081,-53.138416,-53.383464,-62.206160,-47.168306,-49.234409,-44.724418,-51.736595,-52.691075,-55.336409,-56.555849,-51.990688,-43.011297,-42.481618,-50.093774,-50.814317,-55.988402,-57.834372,-50.842236,-52.852306,-46.332304,-44.758014,-50.369203,-49.442899,-51.079523,-60.460649,-52.992260,-47.764951,-48.291518,-50.565247,-50.045708,-57.646620,-48.234605,-47.260503,-56.021104,-54.470972,-45.048753,-44.236773,-52.718322,-48.090364,-51.378803,-70.618911,-56.126947,-56.707359,-45.174222,-45.863114,-45.426447,-50.185086,-54.914251,-47.287581,-43.321682,-46.327447,-49.961963,-67.330985,-67.621060,-58.647850,-49.875408,-50.125400,-50.031138,-50.874421,-48.411304,-57.939433,-54.684396,-47.709279,-51.868669,-47.495932,-45.834549,-48.750251,-50.127948,-65.804349,-47.457493,-48.026710,-47.225556,-46.120174,-47.769843,-48.364941,-49.308441,-49.659553,-49.823682,-46.778927,-51.567226,-48.669588,-44.466133,-49.764052,-67.429619,-42.626900,-51.280630,-55.631559,-48.933467,-48.370445,-48.697905,-49.805878,-50.347552,-47.026217,-46.999428,-48.232006,-41.119633,-50.506815,-48.469022,-51.239728,-54.337480,0,Fileset 1: TS pulse compressed wideband pings T1
57.500,-45.283077,-45.336045,-48.424228,-53.629986,-50.216750,-45.412207,-51.899791,-49.475889,-50.728148,-58.327251,-46.905345,-47.053222,-49.544843,-48.904860,-59.323003,-47.386523,-47.151725,-45.979771,-40.679970,-50.809486,-38.920817,-30.017708,-41.871252,-35.456677,-42.613186,-52.213695,-47.101815,-49.062738,-31.074400,-31.127328,-30.422099,-38.195640,-42.158344,-45.503017,-38.055829,-44.297210,-40.881747,-37.470719,-39.842329,-45.561976,-46.964121,-41.703224,-36.585998,-37.548309,-39.183172,-41.404123,-40.718368,-29.362656,-33.638865,-37.458351,-54.832626,-49.348662,-40.179749,-48.338007,-49.990900,-41.956260,-48.528415,-54.522818,-45.604692,-53.286633,-53.690613,-62.579401,-46.751947,-48.646392,-43.238914,-51.485257,-53.407537,-52.786782,-55.025404,-51.659480,-44.122865,-43.175214,-49.690306,-50.056121,-55.046099,-66.718646,-49.375958,-51.214913,-46.820267,-43.985932,-51.952250,-48.783181,-50.034156,-60.300314,-52.253255,-48.545987,-49.161754,-51.451425,-51.653293,-54.760501,-47.057681,-46.737384,-59.620546,-56.419871,-44.835608,-43.598351,-52.332991,-48.138886,-52.384476,-60.546171,-53.032131,-59.550762,-44.619843,-45.855481,-45.109720,-48.747820,-57.053186,-46.150079,-43.050342,-46.145810,-50.650600,-67.495558,-60.366882,-63.708564,-49.013627,-50.035153,-49.737423,-50.291159,-47.787580,-55.787173,-54.193266,-46.906233,-52.994078,-47.252381,-45.106711,-47.723964,-51.457535,-63.739655,-47.561992,-47.990738,-47.545120,-46.237408,-48.482413,-48.703763,-49.542574,-49.404328,-49.279612,-47.549145,-51.122608,-49.579881,-44.270455,-48.676488,-59.177910,-40.731001,-52.441165,-55.525300,-48.313662,-48.363889,-48.236926,-49.669996,-50.442833,-46.219559,-46.439476,-46.909449,-41.377583,-49.109717,-50.324097,-53.560381,-57.081250,0,Fileset 1: TS pulse compressed wideband pings T1
58.000,-47.280687,-47.324423,-53.955028,-62.456452,-49.618751,-44.818167,-51.280465,-48.945713,-50.421221,-55.978370,-46.500689,-46.900773,-50.189217,-47.905469,-59.457182,-46.227696,-46.657224,-45.570156,-40.383902,-49.436172,-38.411561,-29.894290,-41.469126,-34.768702,-42.634791,-52.295329,-46.482075,-47.710743,-30.545195,-30.794895,-30.566886,-37.383611,-42.742380,-45.775411,-37.787049,-43.740956,-40.477637,-37.395482,-39.748430,-46.051648,-46.554634,-41.697251,-37.357205,-36.066737,-39.583294,-40.709917,-41.586744,-29.271355,-33.140469,-37.361738,-53.697986,-53.231522,-39.563735,-49.406896,-65.600704,-43.796652,-46.707192,-55.902498,-45.368379,-52.706691,-52.699609,-61.954462,-46.351304,-48.461645,-42.982370,-51.135262,-54.307744,-50.948307,-54.898404,-49.434376,-45.434183,-44.191794,-47.405111,-50.776361,-56.667913,-63.617601,-48.529195,-49.556861,-47.629882,-43.379109,-53.653783,-48.027728,-49.161018,-59.629495,-50.900831,-49.840449,-50.197733,-52.020179,-54.696530,-52.661435,-46.332652,-46.641331,-63.855530,-58.706479,-44.945374,-43.351603,-51.170617,-48.226391,-53.020045,-55.605883,-50.327594,-64.693399,-44.125493,-45.969087,-45.020977,-47.429201,-58.647339,-45.274266,-43.029544,-46.289671,-51.564167,-59.922683,-55.472011,-65.031182,-48.614428,-50.348615,-49.658385,-48.598494,-47.805080,-54.109219,-53.277393,-46.732446,-53.872689,-47.331336,-44.454474,-46.550953,-53.234383,-59.737861,-48.036014,-48.350752,-48.419715,-46.655478,-49.567579,-49.132230,-49.923317,-49.323099,-48.954891,-48.455276,-50.966940,-50.724757,-44.144770,-47.345649,-54.789412,-39.066813,-53.750570,-54.874399,-47.668580,-48.408843,-47.801298,-49.460149,-50.700296,-45.152458,-46.088603,-46.016567,-42.277200,-48.099100,-52.133621,-57.219451,-57.494423,0,Fileset 1: TS pulse compressed wideband pings T1
58.500,-49.301904,-49.827905,-59.400162,-56.743864,-49.317875,-44.392446,-50.189451,-48.373765,-50.102787,-54.183102,-46.253998,-46.837413,-51.370700,-47.357464,-59.051819,-45.430394,-46.374288,-45.459488,-40.220886,-48.456545,-38.067701,-29.813541,-40.981111,-34.093227,-42.606342,-51.736995,-45.701770,-46.476781,-30.126417,-30.522533,-30.748110,-36.655758,-43.470465,-46.047342,-37.637525,-43.137765,-40.010359,-37.464098,-39.729800,-46.521120,-46.145883,-42.066355,-38.734768,-34.966303,-40.266469,-40.164629,-42.266613,-29.324999,-32.804959,-37.230310,-54.339313,-60.535395,-39.247807,-51.061044,-52.879449,-47.116171,-45.084801,-55.538778,-45.500606,-52.141607,-51.138446,-60.851786,-46.101342,-48.746306,-44.126336,-50.435927,-55.438317,-50.097711,-55.995923,-47.947134,-46.461606,-45.335172,-45.650218,-52.408269,-62.145443,-58.542907,-48.095302,-48.105952,-48.800423,-42.972110,-55.261309,-47.537274,-48.463305,-59.164569,-49.391337,-51.755067,-51.667755,-52.037118,-61.337065,-51.401642,-46.193392,-46.782908,-59.611798,-60.105662,-45.437506,-43.569756,-49.705783,-48.376641,-53.044878,-52.927031,-48.403545,-81.130520,-43.539589,-46.179162,-45.126992,-46.409479,-58.268557,-44.734034,-43.150693,-46.752748,-52.851951,-57.650567,-53.144383,-62.959689,-48.746718,-51.326535,-49.755920,-46.848801,-47.670488,-53.309622,-52.447644,-47.200376,-54.791044,-47.798419,-44.257126,-45.610106,-55.455184,-56.198007,-48.952175,-48.905994,-49.848681,-47.473914,-50.823085,-49.492508,-50.712588,-49.523919,-48.976643,-49.580698,-51.176559,-52.032794,-44.105662,-46.075004,-51.271157,-37.648918,-55.009958,-53.669563,-47.060220,-48.518664,-47.681664,-49.679294,-51.452111,-43.987426,-45.784138,-45.655335,-44.249010,-47.619141,-53.341114,-62.819616,-55.520265,0,Fileset 1: TS pulse compressed wideband pings T1
59.000,-50.207626,-52.807384,-55.690080,-51.311853,-48.989508,-44.222522,-49.074729,-48.015857,-49.380044,-52.943385,-45.964935,-46.833105,-53.110988,-46.908295,-57.899285,-45.029462,-46.337750,-45.547438,-40.135469,-47.842956,-37.840284,-29.691985,-40.384358,-33.411062,-42.343303,-50.735733,-44.777250,-45.332872,-29.758207,-30.247924,-30.867681,-35.935743,-44.250398,-46.178934,-37.504175,-42.443853,-39.442031,-37.467023,-39.718719,-46.581302,-45.768225,-42.772006,-40.756200,-34.105751,-41.153475,-39.712371,-42.478771,-29.443754,-32.538883,-37.018055,-55.926032,-54.832815,-39.344132,-53.396620,-45.921631,-52.487239,-43.606928,-52.907368,-45.773525,-52.080160,-49.751799,-59.843934,-46.050327,-49.294790,-46.678417,-49.447412,-56.639852,-50.168705,-59.962007,-47.804184,-46.158336,-45.670239,-44.967260,-51.334261,-58.228003,-57.388299,-47.762892,-46.945270,-50.105367,-42.638781,-56.089579,-47.424842,-47.751872,-59.367782,-48.088796,-53.876702,-53.816813,-51.344114,-72.794224,-50.525614,-46.505320,-46.807192,-53.841806,-57.551922,-46.222649,-43.946323,-48.396973,-48.533947,-52.296239,-51.665300,-47.203899,-65.499930,-42.755827,-46.335423,-45.250262,-45.582081,-56.070064,-44.290776,-43.091861,-47.147056,-54.166398,-55.972937,-51.751048,-59.723524,-49.457472,-53.084954,-49.906954,-45.735718,-46.425119,-53.000090,-51.947837,-47.680720,-56.268605,-48.514104,-44.585619,-45.085424,-57.982556,-52.819002,-50.022697,-49.133168,-51.224894,-48.612040,-51.642172,-49.580792,-52.036165,-49.951167,-49.431846,-50.963659,-51.535514,-53.320617,-44.031918,-45.044302,-47.748422,-36.433161,-55.739092,-52.133873,-46.483744,-48.561763,-47.940668,-50.461900,-52.782794,-43.026333,-45.266819,-45.592711,-47.963859,-47.505021,-53.895871,-64.790257,-54.104237,0,Fileset 1: TS pulse compressed wideband pings T1
