Depth,12.1026564920,12.1044106875,12.1186300162,12.1275077835,12.1299263127,12.1229615901,12.1252337089,12.1494665435,12.1487186765,12.1563713206,12.1005910495,12.0832240311,12.0164944697,12.0810639178,11.9910366759,12.0591262905,12.0432950016,12.0436868379,11.4035312068,11.4286304926,11.4494264154,11.5931003522,11.6232282398,11.6335588498,11.6691427371,11.7091586348,11.7285477566,11.7443097625,11.7808239097,11.8019672493,11.8247239301,11.8524661856,11.8859105948,11.9850543784,11.9736389797,11.7316456996,11.8123251647,11.9062676551,11.8542639250,11.9334341371,11.9462578567,12.0015727878,12.1057055406,12.0876533259,12.0307957819,12.0291751092,12.0653265156,12.1135353120,12.1470274432,12.1803084603,12.2005003449,12.1481346563,12.1495062700,12.1500142254,12.2657069881,12.2774624359,12.2405356225,12.2527646413,12.2535209125,12.3110146737,12.3107870212,12.3125683945,12.3141561607,12.2532947622,12.3191471603,12.3579096626,12.3934069835,12.3802376548,12.4499999387,12.3349319277,12.3239023834,12.3115222752,12.2977618314,12.3073558649,12.3431155458,12.3225395326,12.4157136679,12.4091486987,12.2487638919,12.2520375755,12.1762032090,12.1845912086,12.1769861588,12.2683396032,12.2935871910,12.1953559918,12.2679431373,12.2680673972,12.2688354403,12.2535545006,12.2084836876,12.2096825456,12.1848420482,12.1638434455,12.1613559984,12.1599533036,12.1724270312,12.1612847475,12.1968407333,12.1937370859,12.1832601298,12.1383083705,12.1609336622,12.0903709065,12.0788891809,12.1501151612,12.1757956091,12.2237892719,12.2478663512,12.2488946598,12.1795622446,12.1866629729,12.2663947958,12.3046965329,12.3101595519,12.2841718001,12.2754125502,12.3145298157,12.3293832028,12.3303656299,12.2703507589,12.3224400161,12.2919199355,12.3419569815,12.3394832937,12.3456673240,12.3585799038,12.3374618739,12.3802819392,12.4208739810,12.4382746546,12.4283359498,12.4481937708,12.4539597603,12.5027880520,12.4946143553,12.3027317403,12.4662407916,12.4451045776,12.4473186303,12.4332177034,12.4399821721,11.9979498452,11.9850798678,11.9718115032,12.0656844834,12.0686303396,12.0607637530,12.0270382753,12.0108053666,12.0072030965,12.0765372040,12.1535900217,12.1909987777,12.3512900071,12.4201863147,12.3674869239,12.3679233622,12.3780954573,
Region_name,"Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7",
52.500,-45.004040,-45.345537,-45.892830,-44.056185,-49.961838,-48.716823,-46.721994,-54.107142,-70.630397,-60.896330,-60.988266,-53.617304,-50.588001,-50.753015,-53.649694,-61.625864,-56.691630,-54.131615,-45.359787,-56.530833,-51.398104,-33.863249,-40.886874,-41.558879,-44.147412,-42.881802,-46.100986,-49.384748,-38.297379,-34.041977,-32.666959,-39.831527,-41.164085,-44.394625,-44.376736,-53.433326,-39.762374,-37.657018,-40.199079,-46.601816,-47.305774,-47.535140,-55.551481,-47.974747,-42.137834,-45.538776,-38.475336,-32.301818,-41.534486,-40.583302,-45.872873,-45.564200,-52.871028,-69.241973,-40.153750,-50.114381,-55.992042,-51.503192,-55.227870,-49.439405,-48.863383,-50.314524,-53.328609,-58.777785,-52.016110,-51.530646,-50.912177,-47.381169,-44.831632,-45.471979,-45.415816,-44.289921,-48.104027,-44.868093,-44.374205,-48.060086,-52.251443,-53.781447,-53.254312,-51.117034,-47.944666,-59.569701,-54.160605,-52.057810,-53.526506,-53.642967,-52.893179,-48.167263,-45.548153,-50.278873,-59.964684,-60.275001,-46.722443,-47.066126,-52.425794,-58.061934,-48.724423,-51.341255,-49.270591,-49.842725,-49.308964,-51.069670,-51.089438,-69.441012,-61.495608,-49.329370,-50.445400,-49.638531,-51.229027,-47.374713,-48.296213,-47.707065,-50.056086,-54.485161,-49.172337,-58.636467,-57.418445,-63.642860,-64.555378,-48.045685,-53.570330,-60.430916,-51.143177,-50.145393,-50.816097,-54.175746,-53.488170,-50.152406,-52.010353,-51.501858,-49.480822,-53.137993,-49.729063,-51.583896,-52.144777,-57.740975,-62.982537,-51.733612,-58.873251,-50.990097,-49.833277,-50.132909,-41.252955,-48.136518,-48.808046,-52.870452,-55.442691,-48.691625,-53.747157,-51.363942,-54.170842,-52.111517,-51.184433,-52.464872,-47.131660,-50.984083,-50.382987,-47.755787,-47.880981,0,Fileset 1: TS pulse compressed wideband pings T1
53.000,-43.896186,-43.716776,-44.426897,-42.977382,-51.905484,-48.530936,-46.415602,-55.035315,-79.312751,-60.465686,-57.980118,-52.650389,-50.515297,-51.973879,-53.303822,-63.795891,-56.123503,-53.816409,-45.330800,-56.797339,-49.890446,-33.537725,-41.475116,-40.815877,-43.719201,-43.630006,-46.463289,-50.473803,-37.807930,-34.098061,-32.436169,-40.197822,-41.193188,-44.747062,-43.738851,-52.072493,-40.216506,-37.948582,-40.315958,-46.368765,-47.834795,-47.462472,-52.853425,-48.623863,-41.716993,-46.151978,-37.934790,-32.068290,-41.015081,-40.150893,-46.633310,-45.125798,-50.924553,-61.133570,-39.401044,-48.219959,-57.159750,-51.546226,-53.834749,-49.528177,-49.248627,-50.480919,-53.588290,-58.547721,-49.486805,-52.508550,-50.779582,-46.777305,-44.323421,-44.014584,-46.985120,-45.835325,-46.258041,-44.776712,-44.258766,-46.764732,-52.322705,-55.436720,-52.217654,-51.536341,-47.606918,-58.463488,-55.027280,-52.278902,-53.786119,-53.101277,-52.878063,-48.944625,-45.833102,-52.038645,-57.914730,-58.739503,-47.266856,-47.529063,-50.957983,-57.406408,-48.669638,-51.793412,-48.908255,-50.101157,-49.600037,-51.099056,-52.167513,-61.367961,-63.581678,-49.943121,-50.350613,-49.959457,-50.892995,-46.687403,-48.008869,-47.868892,-50.368899,-52.188689,-49.518905,-57.103042,-56.235853,-65.158414,-59.460860,-48.186176,-53.304318,-60.711922,-50.502378,-49.799937,-50.202322,-54.410645,-53.437827,-50.711867,-51.240795,-51.509498,-49.133903,-51.750511,-49.684385,-51.767529,-51.313784,-57.176829,-69.020444,-50.287551,-58.100630,-51.339746,-49.783673,-50.649409,-41.680537,-50.396615,-48.862869,-53.511649,-55.623371,-48.773722,-52.988568,-51.126659,-54.014797,-53.505662,-51.094548,-53.607296,-50.120275,-50.582609,-49.922609,-47.419114,-48.078199,0,Fileset 1: TS pulse compressed wideband pings T1
53.500,-42.943449,-42.359689,-43.016023,-42.243735,-54.275833,-47.890682,-46.312368,-55.017992,-73.068488,-61.167235,-55.650553,-51.929989,-50.459713,-53.066633,-53.284253,-63.881752,-55.710825,-54.012775,-45.206860,-57.165751,-48.441561,-33.188033,-41.961334,-40.119664,-43.386605,-44.454352,-46.899972,-51.947326,-37.249600,-34.121420,-32.222671,-40.578340,-41.217465,-45.093727,-43.108314,-50.882066,-40.677111,-38.160938,-40.415837,-46.119465,-48.379884,-47.163583,-47.670994,-50.327983,-41.287440,-46.775055,-37.560181,-31.772719,-40.377415,-39.764698,-47.608013,-44.701643,-49.201668,-56.655118,-38.798803,-45.673456,-58.913621,-51.371720,-52.557884,-49.486247,-49.311047,-50.630535,-53.923738,-58.295343,-48.150325,-54.142090,-50.680265,-46.776789,-44.314424,-42.845813,-47.748312,-47.471883,-44.670065,-45.242040,-44.633922,-46.066306,-52.505314,-58.025366,-51.237665,-51.808740,-47.343882,-56.766975,-55.716883,-52.654575,-53.908460,-52.504121,-52.198680,-49.535404,-46.503752,-53.698110,-56.790106,-58.007029,-48.297843,-47.924117,-49.782793,-55.855738,-48.861077,-51.929958,-48.449953,-50.852788,-50.246639,-51.254283,-53.033903,-57.013949,-62.363735,-50.825698,-50.078013,-50.522990,-50.367138,-46.296723,-47.910929,-48.401565,-50.825989,-50.262598,-50.417917,-55.693977,-55.717478,-64.408051,-56.162700,-48.696079,-53.066005,-62.204358,-49.953729,-49.549443,-49.419553,-54.183866,-53.206260,-51.071794,-50.825777,-51.898667,-49.123477,-50.697331,-49.779625,-51.999384,-50.667373,-56.372449,-78.734383,-49.152721,-57.419869,-51.394798,-49.511044,-51.034384,-42.321891,-52.983026,-49.016805,-54.273415,-55.542073,-48.908756,-52.156068,-50.648056,-53.432951,-54.533076,-51.237081,-54.549956,-54.488593,-50.518980,-48.872408,-47.225174,-48.391745,0,Fileset 1: TS pulse compressed wideband pings T1
54.000,-42.233435,-41.374474,-41.830720,-41.903200,-56.607139,-47.125991,-46.510844,-54.119429,-67.027043,-63.440060,-53.970955,-51.366530,-50.402164,-53.385975,-53.587475,-62.806235,-55.226154,-54.954575,-44.969912,-57.856273,-47.051672,-32.812467,-42.302305,-39.456351,-43.148187,-45.353247,-47.434148,-54.212485,-36.619798,-34.092645,-32.024214,-40.959887,-41.250067,-45.461607,-42.531532,-49.813955,-41.157752,-38.314485,-40.506017,-45.917297,-48.864201,-46.628641,-44.089502,-53.785425,-40.876926,-47.340817,-37.360586,-31.441651,-39.629375,-39.402765,-48.890097,-44.358427,-47.795048,-53.542310,-38.388537,-43.565276,-61.841560,-51.168930,-51.430609,-49.394967,-49.223083,-51.023423,-53.535595,-57.818670,-47.928382,-56.505313,-50.648618,-47.339447,-44.871975,-42.214592,-46.660504,-47.948266,-43.620441,-46.382884,-45.711948,-45.866219,-53.176694,-61.298597,-50.255423,-51.739698,-47.219417,-55.101173,-56.147360,-53.374526,-53.929945,-51.798571,-51.022716,-49.808484,-47.469493,-54.849448,-56.259758,-58.000717,-49.636402,-48.319626,-48.996195,-53.819955,-49.378875,-51.754995,-48.164374,-52.312212,-51.419741,-51.588528,-53.309628,-54.053622,-58.815708,-51.865793,-49.860978,-51.223326,-49.675993,-46.290543,-47.983666,-49.156322,-51.234342,-48.968715,-52.018400,-54.638629,-55.537375,-61.166644,-54.382520,-49.694096,-52.987184,-63.759525,-49.592228,-49.509327,-48.653058,-53.730359,-52.740321,-51.455837,-50.698666,-52.496186,-49.307518,-49.817200,-49.836245,-52.079503,-50.220879,-55.355551,-66.227552,-48.285688,-56.816329,-51.044883,-49.031620,-51.369120,-43.296409,-54.980666,-49.300735,-55.128793,-55.183864,-49.117092,-51.348564,-50.076206,-52.716397,-54.870244,-51.610000,-55.101344,-55.243181,-50.784848,-47.666085,-47.210712,-48.743564,0,Fileset 1: TS pulse compressed wideband pings T1
54.500,-41.916648,-40.910410,-41.104448,-42.082730,-58.118509,-46.570117,-47.105447,-52.857696,-63.322530,-67.035310,-52.829815,-50.906447,-50.388605,-53.118768,-54.255329,-60.949006,-54.560649,-56.701380,-44.691334,-58.944312,-45.815251,-32.496469,-42.537393,-38.895648,-43.050772,-46.395667,-48.117138,-58.134167,-35.997867,-34.064659,-31.916359,-41.358932,-41.378725,-45.919503,-42.111685,-48.943767,-41.718128,-38.538063,-40.644148,-45.859011,-49.245455,-46.005535,-41.693451,-61.784337,-40.549824,-47.682394,-37.420467,-31.160504,-38.855361,-39.121664,-50.670625,-44.235391,-46.677623,-51.237017,-38.307541,-42.081232,-67.493311,-51.134778,-50.503304,-49.467855,-49.292334,-51.941753,-52.243554,-56.800189,-48.933105,-58.939801,-50.800905,-48.560343,-46.162551,-42.291282,-44.794720,-46.612346,-43.250061,-48.480915,-47.830071,-46.206098,-54.709419,-63.007470,-49.359103,-51.189260,-47.370321,-53.816754,-56.364252,-54.601963,-53.975691,-51.101246,-49.906075,-49.908062,-48.612417,-55.651830,-56.086741,-58.105876,-51.034665,-48.929999,-48.670479,-51.973218,-50.301852,-51.433536,-48.297341,-54.733639,-53.290311,-52.208820,-52.871705,-51.976058,-55.471228,-52.949378,-49.977123,-51.915226,-48.902481,-46.721721,-48.285718,-50.048347,-51.684675,-48.479171,-54.470621,-53.926238,-55.477528,-57.626380,-53.922475,-51.316318,-53.225347,-62.282600,-49.555486,-49.734581,-48.137581,-53.318493,-52.174681,-52.211936,-50.807893,-52.974019,-49.522192,-49.072843,-49.755349,-51.904610,-50.061629,-54.316379,-60.831952,-47.752011,-56.324348,-50.451590,-48.483217,-51.853148,-44.832525,-55.059988,-49.810068,-56.050883,-54.634911,-49.421834,-50.756810,-49.733897,-52.202441,-54.567775,-52.067307,-55.229205,-50.682434,-51.468265,-46.758530,-47.467286,-49.160303,0,Fileset 1: TS pulse compressed wideband pings T1
55.000,-41.980692,-40.950128,-40.891145,-42.755832,-58.322558,-46.283535,-47.989480,-51.639543,-60.082498,-67.925181,-51.888882,-50.407181,-50.336412,-52.946053,-55.185062,-58.416630,-53.648125,-57.734847,-44.334396,-59.836607,-44.698316,-32.200810,-42.613505,-38.373999,-42.991150,-47.527122,-48.807448,-65.293465,-35.344320,-33.969297,-31.847234,-41.612382,-41.558431,-46.374687,-41.788018,-48.225574,-42.253469,-38.820098,-40.741404,-45.866756,-49.365358,-45.348258,-40.056617,-59.202380,-40.226689,-47.390799,-37.680041,-30.872216,-38.018815,-38.864876,-53.109071,-44.325003,-45.569749,-49.483736,-38.574606,-41.097784,-69.632601,-51.259372,-49.659760,-49.789763,-49.640591,-53.459062,-50.631152,-55.198457,-51.249971,-58.660621,-51.101510,-50.437957,-48.307902,-43.061100,-43.289997,-44.790715,-43.534222,-51.832795,-51.387824,-47.041583,-57.103697,-61.433873,-48.558148,-50.119486,-47.781387,-52.923067,-56.258362,-56.256056,-54.061591,-50.458052,-49.138679,-49.994085,-49.590316,-56.634715,-55.785159,-56.885185,-52.147493,-49.826301,-48.601186,-50.526418,-51.482525,-51.040261,-48.849301,-58.173782,-55.781933,-53.061634,-51.822902,-50.485441,-52.798248,-53.812325,-50.491245,-52.246314,-48.001107,-47.380829,-48.729481,-51.051129,-52.389385,-48.805629,-56.896614,-53.336128,-55.235890,-54.948342,-54.343331,-53.491962,-53.744538,-58.856240,-49.826278,-50.001996,-47.900998,-52.973709,-51.623969,-53.523351,-50.911277,-52.825963,-49.467915,-48.361382,-49.434969,-51.451481,-50.114107,-53.326032,-57.564421,-47.491837,-55.814870,-49.795448,-47.889218,-52.450166,-47.055589,-53.708080,-50.470119,-56.830298,-53.896989,-49.676898,-50.395987,-49.740764,-51.988883,-53.717418,-52.123408,-54.840679,-47.255245,-52.486479,-46.285026,-47.928918,-49.623848,0,Fileset 1: TS pulse compressed wideband pings T1
55.500,-42.453936,-41.513256,-41.275120,-43.946239,-57.493036,-46.293538,-49.083949,-50.755464,-57.060031,-65.817751,-50.930958,-49.904096,-50.265179,-53.241543,-56.348282,-55.905088,-52.657587,-55.765249,-43.958713,-59.522646,-43.735251,-31.965580,-42.598730,-37.902094,-42.952902,-48.789308,-49.404361,-63.881085,-34.708095,-33.834929,-31.847935,-41.629566,-41.821745,-46.807174,-41.550572,-47.676641,-42.719742,-39.162190,-40.795440,-45.928119,-49.240855,-44.766748,-38.992561,-50.751188,-39.929762,-46.449021,-38.145279,-30.600793,-37.178973,-38.674621,-56.762787,-44.681043,-44.374421,-48.280186,-39.294156,-40.567902,-61.636262,-51.568238,-48.860864,-50.483414,-50.381787,-55.634310,-49.283261,-53.468946,-54.077008,-56.216231,-51.552380,-53.054831,-51.649084,-44.576138,-42.480735,-43.479937,-44.534904,-56.643419,-57.722102,-48.453262,-58.888746,-59.406646,-47.954075,-48.823172,-48.487923,-52.431961,-55.784334,-58.212583,-54.272002,-49.996786,-48.866914,-50.285130,-50.237705,-58.340419,-54.959218,-54.445481,-53.089758,-51.090825,-48.533332,-49.447175,-52.763932,-50.710346,-49.804399,-62.547817,-58.655438,-54.148697,-50.537844,-49.470536,-50.800398,-54.317361,-51.469176,-52.021783,-47.045064,-47.980954,-49.285368,-52.507013,-53.772549,-50.047713,-56.589592,-52.771844,-54.723701,-53.324653,-54.576788,-56.134981,-54.516884,-55.871968,-50.443724,-50.078743,-47.945756,-52.728755,-51.304100,-55.627669,-50.877117,-52.082190,-49.117551,-47.725275,-49.034839,-50.968029,-50.342503,-52.491786,-55.350436,-47.516685,-55.247703,-49.332474,-47.343009,-53.022118,-50.241849,-51.819817,-51.252526,-57.397807,-53.107910,-49.838315,-50.274059,-50.156063,-52.118122,-52.590397,-51.525356,-53.943825,-45.111071,-53.651640,-46.335072,-48.600689,-50.303170,0,Fileset 1: TS pulse compressed wideband pings T1
56.000,-43.299378,-42.542898,-42.281225,-45.638409,-55.992011,-46.495378,-50.246701,-50.261682,-54.577190,-64.446022,-49.907079,-49.459114,-50.193123,-53.671806,-57.659605,-53.778588,-51.735910,-52.874266,-43.588737,-57.911413,-42.909635,-31.789078,-42.534301,-37.450738,-42.916029,-50.184821,-49.794140,-57.662831,-34.101089,-33.665658,-31.914541,-41.348259,-42.163484,-47.185910,-41.344232,-47.255376,-43.044945,-39.455120,-40.792965,-46.021687,-48.962816,-44.283941,-38.363386,-46.012489,-39.682830,-45.218420,-38.781502,-30.344827,-36.368973,-38.563089,-63.193633,-45.316575,-43.168266,-47.623184,-40.548601,-40.431515,-56.863289,-52.052958,-48.065807,-51.551177,-51.507104,-58.308459,-48.337885,-51.925909,-52.609567,-54.156567,-52.090334,-56.178721,-56.425494,-46.862751,-42.317173,-42.817851,-46.292931,-58.097665,-81.931890,-50.559253,-57.010239,-57.802949,-47.597399,-47.554128,-49.466773,-52.236012,-54.938467,-60.184309,-54.581131,-49.782846,-49.059910,-50.860097,-50.653399,-60.804461,-53.576950,-52.096107,-54.231008,-52.682978,-48.241999,-48.529519,-53.921489,-50.495570,-51.036494,-67.562868,-61.007515,-55.444461,-49.308057,-48.824883,-49.377257,-54.299505,-52.883677,-51.246212,-46.125122,-48.189776,-49.884925,-54.941902,-56.360027,-52.301961,-54.197389,-52.211072,-54.026823,-52.654056,-53.337974,-58.871728,-55.393807,-53.559293,-51.380309,-49.815154,-48.101925,-52.516986,-51.342752,-58.779108,-50.685797,-51.149299,-48.636023,-47.210472,-48.748949,-50.648048,-50.651341,-51.830929,-53.802199,-47.792761,-54.604402,-49.196048,-46.882000,-53.293063,-54.882235,-49.571812,-52.101484,-57.794109,-52.365878,-49.890210,-50.266181,-50.849065,-52.465647,-51.484647,-50.490173,-52.592164,-43.820992,-54.337421,-46.905631,-49.480115,-51.394434,0,Fileset 1: TS pulse compressed wideband pings T1
56.500,-44.433974,-43.910202,-43.917166,-47.847460,-54.280149,-46.650781,-51.285030,-50.031878,-52.768622,-63.441662,-48.896782,-49.083942,-50.133712,-53.411737,-58.944687,-51.998296,-50.918238,-50.681002,-43.200640,-55.870757,-42.158717,-31.623512,-42.399220,-36.949628,-42.855570,-51.615441,-49.896249,-54.260308,-33.488991,-33.428608,-32.002496,-40.768100,-42.540031,-47.482485,-41.090473,-46.865348,-43.151039,-39.552094,-40.708135,-46.134736,-48.607791,-43.852744,-38.051699,-42.706491,-39.497519,-44.007095,-39.520116,-30.075345,-35.581987,-38.491851,-67.867079,-46.234536,-42.048098,-47.444654,-42.438823,-40.621507,-53.634308,-52.711518,-47.252637,-52.785503,-52.846451,-60.889019,-47.676674,-50.638065,-48.717426,-52.900683,-52.629824,-57.872286,-59.533902,-49.826286,-42.644621,-42.672840,-48.718976,-54.444177,-61.530380,-53.611058,-53.888480,-56.335598,-47.480524,-46.400535,-50.649408,-52.074288,-53.813736,-61.735463,-54.800831,-49.824430,-49.575626,-51.658040,-51.102610,-62.216921,-51.950229,-50.342843,-55.857641,-54.442311,-47.741074,-47.597141,-54.736039,-50.368055,-52.334100,-76.108665,-61.057181,-56.952982,-48.263420,-48.429054,-48.389416,-53.591353,-54.633210,-50.084750,-45.317736,-47.945355,-50.451561,-59.263600,-61.231208,-55.685418,-52.061763,-51.682835,-53.315195,-52.683534,-51.359350,-60.351654,-56.076920,-51.746114,-52.524631,-49.297061,-48.043874,-52.151580,-51.769373,-63.294580,-50.421340,-50.342657,-48.214828,-46.832745,-48.691532,-50.537818,-50.918621,-51.290301,-52.684716,-48.244927,-53.898439,-49.400233,-46.487087,-53.057454,-62.429994,-47.213025,-52.977162,-58.076746,-51.672122,-49.837325,-50.154465,-51.492546,-52.790214,-50.553130,-49.395734,-50.954451,-43.099998,-53.832619,-47.939115,-50.594260,-53.070698,0,Fileset 1: TS pulse compressed wideband pings T1
57.000,-45.871609,-45.544280,-46.359652,-50.890221,-52.827804,-46.566057,-52.042070,-49.910197,-51.638613,-61.761129,-48.065071,-48.825155,-50.206918,-52.291419,-60.044863,-50.489048,-50.247569,-49.303633,-42.841906,-53.963443,-41.502489,-31.495337,-42.218311,-36.407330,-42.836842,-52.920785,-49.763518,-52.140226,-32.910758,-33.166713,-32.141771,-40.030399,-42.990012,-47.774553,-40.821008,-46.483624,-43.077391,-39.489724,-40.606748,-46.364854,-48.270875,-43.515672,-38.071639,-40.240839,-39.470950,-42.993275,-40.374163,-29.849392,-34.882913,-38.476064,-60.003760,-47.606102,-41.110831,-47.725222,-45.336381,-41.198559,-51.191263,-53.683895,-46.534070,-53.757309,-54.045672,-62.529842,-47.193797,-49.679861,-45.947611,-52.308314,-53.223029,-56.144854,-57.442493,-52.515520,-43.401495,-42.979356,-50.956096,-52.054794,-57.111158,-58.451194,-51.563887,-54.820086,-47.664581,-45.439396,-52.052391,-51.722317,-52.656022,-62.501949,-54.693502,-50.213388,-50.326726,-52.609686,-51.955854,-60.176643,-50.461964,-49.260661,-58.267510,-56.279154,-47.302585,-46.741169,-55.082486,-50.355749,-53.565081,-73.364785,-58.655761,-58.902874,-47.502300,-48.265046,-47.789363,-52.355413,-56.671034,-48.833846,-44.761536,-47.584760,-51.043185,-69.237242,-69.909452,-60.376281,-50.624691,-51.325971,-52.798678,-52.920309,-49.894112,-59.247101,-56.266312,-50.428062,-53.775384,-48.823443,-47.603089,-51.494884,-52.657218,-67.932963,-50.288463,-49.890056,-48.087862,-46.681316,-48.999633,-50.687944,-51.154411,-50.895088,-51.909903,-48.881235,-53.272292,-49.985163,-46.204974,-52.371990,-69.669600,-45.062409,-53.979208,-58.275450,-51.050846,-49.788410,-49.854727,-51.789960,-52.988187,-49.813518,-48.541806,-49.356694,-42.875810,-52.489164,-49.445227,-52.153099,-55.528997,0,Fileset 1: TS pulse compressed wideband pings T1
57.500,-47.625813,-47.363868,-49.972319,-55.691890,-51.833717,-46.159125,-52.230261,-49.658431,-51.052104,-59.403798,-47.474435,-48.662140,-50.523650,-50.996461,-60.750322,-49.174587,-49.703114,-48.549658,-42.530214,-52.327726,-40.941953,-31.398304,-41.959869,-35.807512,-42.873320,-53.768378,-49.417994,-50.608737,-32.374716,-32.890971,-32.323808,-39.243712,-43.525649,-48.099103,-40.566848,-46.060616,-42.853879,-39.386342,-40.519555,-46.764477,-47.940689,-43.325542,-38.456936,-38.358311,-39.659003,-42.183509,-41.305175,-29.694906,-34.296717,-38.470942,-56.471044,-49.786302,-40.349451,-48.411319,-50.324706,-42.279231,-49.171210,-55.069605,-46.022768,-53.917091,-54.365207,-62.909059,-46.777914,-49.099205,-44.482055,-52.066350,-53.949510,-53.610455,-55.928551,-52.194211,-44.520152,-43.681201,-50.566634,-51.316889,-56.187240,-67.345484,-50.110568,-53.219598,-48.177591,-44.679029,-53.662776,-51.099840,-51.638231,-62.379472,-53.986325,-51.034943,-51.231796,-53.532173,-53.597592,-57.334337,-49.323803,-48.771942,-61.904764,-58.257984,-47.126582,-46.143836,-54.735880,-50.441411,-54.607201,-63.338199,-55.603444,-61.782724,-46.985952,-48.296404,-47.511135,-50.953445,-58.838509,-47.722018,-44.514956,-47.424924,-51.749659,-69.432799,-62.692602,-65.466198,-49.775676,-51.255243,-52.549893,-52.370290,-49.294460,-57.116068,-55.801045,-49.669275,-54.931806,-48.601504,-46.904141,-50.513515,-54.028216,-65.903221,-50.440229,-49.885308,-48.422351,-46.808949,-49.735329,-51.069945,-51.418686,-50.660575,-51.401445,-49.685589,-52.855431,-50.916975,-46.037625,-51.326866,-61.457066,-43.208159,-55.183805,-58.213430,-50.466824,-49.805758,-49.412681,-51.686318,-53.126833,-49.052619,-48.006932,-48.052420,-43.163047,-51.125129,-51.317580,-54.490575,-58.294490,0,Fileset 1: TS pulse compressed wideband pings T1
58.000,-49.663070,-49.386970,-55.528894,-64.552108,-51.262225,-45.577444,-51.616563,-49.131617,-50.751033,-57.073623,-47.079814,-48.536672,-51.185083,-50.035688,-60.911604,-48.047975,-49.253779,-48.188577,-42.264877,-50.979707,-40.466072,-31.297736,-41.559431,-35.125452,-42.899342,-53.875542,-48.836254,-49.282336,-31.868263,-32.590588,-32.503629,-38.451035,-44.134716,-48.420324,-40.344376,-45.535352,-42.483514,-39.344567,-40.437510,-47.275271,-47.547831,-43.349231,-39.263333,-36.891314,-40.066926,-41.502215,-42.183361,-29.609386,-33.810646,-38.393347,-55.367355,-53.677161,-39.736348,-49.481409,-65.940549,-44.125423,-47.360509,-56.458237,-45.793727,-53.349041,-53.386941,-62.290265,-46.377760,-48.922002,-44.245952,-51.725964,-54.860023,-51.787641,-55.818518,-49.979290,-45.838757,-44.706236,-48.295789,-52.057922,-57.827896,-64.254702,-49.277117,-51.599498,-49.012966,-44.084226,-55.392319,-50.382547,-50.793400,-61.747575,-52.666631,-52.370936,-52.303512,-54.138212,-56.675909,-55.280231,-48.638559,-48.711186,-66.178522,-60.575272,-47.274414,-45.939195,-53.613190,-50.566975,-55.280136,-58.445235,-52.942483,-66.962723,-46.530571,-48.449958,-47.461840,-49.670992,-60.461904,-46.872523,-44.519563,-47.591159,-52.681507,-61.891671,-57.835980,-66.818767,-49.389571,-51.588704,-52.516887,-50.711685,-49.336623,-55.459863,-54.911674,-49.540837,-55.842192,-48.702604,-46.281508,-49.386530,-55.847501,-61.937247,-50.962706,-50.277337,-49.312263,-47.237709,-50.844280,-51.542808,-51.830315,-50.600585,-51.113254,-50.626694,-52.728204,-52.083902,-45.940967,-50.039511,-57.108780,-41.586696,-56.538358,-57.607886,-49.858439,-49.875227,-48.996455,-51.509502,-53.428736,-48.032410,-47.681753,-47.178271,-44.092690,-50.148409,-53.144845,-58.166938,-58.729987,0,Fileset 1: TS pulse compressed wideband pings T1
