Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
219.500,-45.177505,-40.577370,-34.818737,-36.202332,-44.316400,-50.838627,-50.558674,-42.540997,-46.355395,-45.138862,-57.299792,-57.232910,-60.050213,-49.494605,-64.592949,-53.570227,-60.634696,-66.939562,-49.851151,-46.113212,-52.078739,-50.865021,-34.906324,-35.610198,-42.282021,-60.862050,-55.694494,-56.001966,-49.777865,-36.147443,-39.838656,-41.875949,-37.351396,-47.366343,-38.898673,-41.079832,-51.785716,-54.241403,-61.085374,-47.276938,-60.842884,-50.600157,-37.939634,-53.954981,-58.015926,-36.465619,-39.641484,-44.055076,-42.002598,-40.371868,-51.322966,-46.219444,-70.313532,-44.515911,-38.054186,-40.603608,-46.464983,-45.135628,-57.513981,-45.219523,-53.235469,-45.618337,-40.727044,-64.082843,-57.527595,-45.591033,-49.350646,-52.563356,-52.151676,-50.717586,-46.174296,-44.598977,-50.277757,-50.137082,-57.664627,-64.212779,-45.575837,-48.875367,-52.687558,-46.371506,-58.880595,-62.973536,-48.303369,-60.649857,-52.428701,-66.829892,-52.459753,-54.918964,-48.648011,-53.350950,-56.972393,-61.817343,-71.627372,-45.328596,-61.343816,-49.130867,-55.994970,-55.871502,-66.034236,-51.145481,-55.042420,-71.178226,-55.750250,-53.116619,-63.767409,-52.248991,-55.047091,-62.081992,-48.460890,-51.290830,-48.822458,-65.838144,-53.703739,-55.738805,-49.318199,-53.904850,-53.411638,-51.120810,-53.997637,-50.944739,-51.602020,-56.574341,-48.991413,-64.400513,-50.198292,-57.642508,-63.767870,-58.088018,-44.150240,-49.633113,-48.172169,-51.166244,-58.425923,-54.178617,-57.139117,-46.453270,-47.195697,-56.235880,-46.292323,-46.347638,-45.410907,-44.244884,-59.603155,-66.607488,-61.155381,-67.929794,-53.138647,-52.660714,-50.795849,-62.590105,-49.438535,-53.706500,-60.203639,-50.922304,-46.097284,-47.080715,-47.206053,-49.703926,-58.629868,0,Fileset 1: TS pulse compressed wideband pings T2
220.000,-42.784640,-42.096696,-35.207132,-36.285439,-44.261759,-48.036531,-46.939943,-42.395793,-45.878829,-43.761898,-59.825651,-61.699315,-57.819635,-50.611135,-67.756990,-51.972822,-63.382212,-60.613897,-49.871344,-44.558106,-52.165976,-50.639862,-33.243009,-36.590220,-42.002241,-61.394797,-57.447685,-56.658639,-47.468547,-36.597010,-39.778833,-43.707924,-37.198265,-48.895494,-39.174679,-40.759219,-52.802641,-54.246952,-64.830889,-45.617152,-57.193220,-53.484222,-37.803163,-53.339887,-51.477349,-36.185250,-38.273638,-46.790865,-44.008675,-39.024632,-54.464432,-45.357708,-59.580237,-43.450865,-37.470569,-39.364696,-46.682013,-46.568479,-55.292911,-44.552716,-52.352171,-47.730112,-42.067139,-71.157894,-52.224445,-45.997548,-48.767172,-49.666527,-51.466089,-49.124910,-44.699862,-42.475339,-50.562303,-47.943471,-59.173234,-63.398267,-47.907603,-47.137518,-53.769745,-45.567218,-58.978241,-65.890076,-47.177640,-56.515548,-52.931752,-59.310660,-53.940241,-55.423039,-48.695681,-50.990871,-56.643206,-59.164149,-77.619522,-45.742230,-64.589784,-49.396722,-55.879809,-55.186006,-65.823714,-51.118025,-53.386753,-70.215979,-53.004470,-53.138148,-65.281918,-52.621155,-52.338868,-59.987212,-46.451185,-50.658844,-48.992710,-61.765000,-55.980895,-56.996640,-48.131250,-55.302477,-53.265757,-51.422452,-50.815982,-50.438153,-52.161271,-55.348475,-50.096754,-62.503615,-48.841698,-58.746817,-64.868509,-57.840082,-44.719014,-47.387243,-48.597365,-54.223828,-57.930508,-55.191965,-56.882144,-45.343599,-46.145581,-62.834747,-44.525580,-53.077729,-39.992167,-42.629611,-58.955444,-59.840154,-61.349413,-64.161301,-51.281083,-53.790753,-51.694655,-61.581074,-49.687096,-54.171000,-57.489763,-50.018830,-46.950583,-46.445817,-48.481586,-48.706091,-57.653531,0,Fileset 1: TS pulse compressed wideband pings T2
220.500,-40.418756,-39.525499,-36.598592,-36.945671,-44.434886,-44.147147,-44.486197,-42.883711,-45.329584,-42.985550,-63.878186,-71.108137,-57.053654,-51.510181,-72.416375,-51.110711,-71.653563,-57.755499,-50.790738,-43.243618,-51.817588,-51.177983,-31.961087,-38.071851,-40.765669,-55.458108,-57.084319,-56.410416,-45.711674,-37.414130,-39.778983,-46.642216,-37.375843,-50.464456,-39.763200,-40.372783,-54.190374,-55.112205,-61.015525,-43.941349,-53.341026,-55.930411,-38.112392,-49.814628,-47.932412,-36.076162,-37.109530,-49.428841,-45.583775,-37.561755,-68.673752,-43.517761,-51.612354,-42.612980,-35.562866,-38.258251,-46.485059,-48.515304,-53.415165,-44.387176,-52.458461,-50.938368,-43.740801,-57.079324,-48.033673,-46.443675,-48.374036,-48.410831,-51.713913,-45.530902,-42.674259,-41.295120,-50.640269,-47.369373,-52.837312,-62.025206,-53.265648,-45.959547,-54.744981,-44.684872,-59.683222,-67.118784,-46.490517,-53.506410,-53.372477,-55.021519,-55.813304,-57.087120,-48.420360,-50.360274,-55.488093,-57.125750,-63.811774,-47.166264,-68.459784,-51.224035,-56.148529,-53.881041,-66.230593,-50.686752,-52.558781,-66.601322,-51.078832,-54.488899,-64.818145,-53.939467,-51.551525,-58.090001,-45.467169,-49.996259,-49.950822,-58.501842,-59.022188,-58.954545,-46.742212,-57.774701,-54.953557,-53.247052,-48.180418,-51.792739,-51.637827,-54.912071,-52.214486,-61.294217,-47.837222,-61.072961,-64.813512,-59.666641,-45.809987,-46.153974,-50.009208,-57.610939,-58.403531,-51.489452,-56.378018,-43.990190,-45.296314,-68.006266,-43.096729,-46.063430,-36.251123,-41.678625,-57.690424,-55.197284,-62.020464,-61.824540,-49.578262,-54.885845,-53.612293,-57.542071,-50.858096,-54.685284,-55.153956,-50.010835,-48.557257,-45.672010,-48.110899,-46.927937,-56.478448,0,Fileset 1: TS pulse compressed wideband pings T2
221.000,-38.112968,-35.115844,-39.029503,-38.049594,-44.044998,-40.404377,-42.807907,-43.963142,-44.533026,-42.670871,-59.262238,-63.236285,-56.601635,-51.414191,-74.403969,-50.336534,-66.345534,-55.718940,-52.925973,-42.060401,-50.836395,-50.398748,-31.122849,-40.080921,-38.485379,-50.796727,-55.280801,-55.593043,-44.402902,-38.149252,-39.496296,-48.593781,-37.896943,-52.053098,-40.746362,-39.729170,-55.664222,-56.018736,-59.031028,-42.221384,-51.322868,-54.658717,-38.547513,-46.817445,-45.546948,-36.073189,-36.072851,-52.156979,-44.860993,-36.104480,-56.652238,-40.764926,-46.360718,-42.003882,-32.893364,-37.263368,-45.815108,-50.808938,-51.613573,-44.829687,-53.083849,-55.879218,-45.163349,-50.864833,-44.700321,-46.866445,-47.050300,-49.010310,-53.449098,-42.742624,-40.608639,-40.964273,-50.724307,-48.001509,-50.347236,-59.872957,-60.159455,-45.414612,-53.984054,-43.988812,-59.005131,-67.865933,-46.275179,-50.929007,-53.240289,-52.311780,-56.389569,-58.851167,-48.104700,-51.462088,-54.245796,-56.170597,-57.433486,-48.997077,-66.372827,-55.860882,-55.925753,-52.780317,-70.985058,-49.219169,-52.824334,-62.846513,-50.074013,-57.847811,-61.410470,-55.806349,-52.542471,-57.346111,-45.685790,-48.974066,-51.859754,-56.250000,-63.919701,-60.646027,-45.728207,-60.166114,-59.305852,-56.961608,-46.339751,-55.551303,-50.144905,-55.026623,-55.617952,-60.579951,-47.052092,-62.109042,-67.201859,-64.593168,-47.280455,-45.828827,-52.710168,-56.990059,-59.031284,-48.205604,-55.212389,-42.704597,-44.436480,-55.999078,-41.894503,-41.020450,-33.809057,-41.011497,-57.177933,-52.045242,-58.982647,-60.773057,-48.281264,-55.036404,-57.054405,-53.890003,-52.437897,-54.963406,-52.627098,-50.868028,-49.638104,-44.566201,-46.038796,-44.613933,-55.019893,0,Fileset 1: TS pulse compressed wideband pings T2
221.500,-36.504851,-32.124814,-43.278440,-40.222055,-43.814653,-37.889046,-42.278007,-46.182984,-44.023582,-43.045452,-53.771583,-56.647545,-54.539324,-50.406635,-70.940424,-50.341120,-60.152127,-53.456463,-57.303950,-41.369012,-49.979370,-47.831122,-31.405493,-43.131344,-36.232822,-48.504779,-54.799219,-55.224672,-43.918259,-38.722501,-39.414031,-45.366659,-39.303684,-54.949030,-42.680421,-39.434136,-57.024909,-55.584751,-60.523227,-40.957801,-51.385475,-51.521897,-39.435483,-44.680351,-44.310738,-36.499441,-35.771682,-54.503559,-41.817103,-35.184286,-50.465956,-38.320725,-43.288766,-42.208333,-30.535221,-36.928857,-45.333195,-52.654473,-50.658752,-46.443275,-54.087296,-53.487066,-46.538652,-47.175406,-42.968009,-48.048706,-45.609208,-52.940818,-58.306775,-42.286156,-39.430610,-42.040774,-51.862862,-49.568007,-50.986133,-57.890276,-53.151052,-45.950228,-51.410452,-44.323720,-57.173151,-66.223345,-47.158900,-49.304075,-52.691394,-51.351800,-54.537268,-71.140648,-47.840194,-54.218637,-53.954016,-57.218840,-53.823597,-50.407881,-60.469022,-77.467516,-55.371199,-53.465793,-72.027189,-47.350737,-54.467340,-60.260016,-50.586995,-60.597114,-55.863971,-57.574563,-55.237669,-58.663797,-48.096558,-48.301551,-55.577642,-55.138014,-79.367401,-60.461671,-46.177343,-60.847342,-71.264154,-63.065842,-45.931889,-65.530536,-48.831014,-55.982635,-60.634747,-59.083567,-47.109797,-58.870725,-72.384249,-67.233043,-49.410381,-46.875022,-58.191677,-54.929773,-57.890970,-46.587502,-54.235440,-42.158477,-43.983723,-50.680088,-41.388831,-39.106352,-32.984362,-40.823521,-58.801404,-50.869848,-55.422545,-61.715192,-48.194709,-53.931364,-64.131608,-51.671516,-53.444347,-55.011110,-50.259775,-52.863964,-47.770303,-43.566836,-44.130797,-42.951984,-53.046586,0,Fileset 1: TS pulse compressed wideband pings T2
222.000,-35.811838,-30.692215,-47.528309,-43.889749,-44.242224,-36.800185,-42.733195,-49.405236,-43.839872,-43.319219,-51.135565,-53.326927,-51.547205,-49.710736,-66.940104,-51.761292,-58.750178,-51.288374,-60.129172,-41.025887,-49.586498,-45.543068,-32.997943,-47.018716,-34.561005,-48.229731,-55.637958,-55.388108,-43.662391,-38.731453,-39.908087,-42.052814,-41.432728,-57.347388,-44.958528,-39.661781,-57.219726,-52.963894,-57.931468,-40.122422,-53.729966,-49.105055,-40.889305,-43.240890,-43.899975,-36.754807,-36.318292,-54.961503,-38.356337,-34.793069,-48.487182,-36.770275,-41.877833,-43.031092,-28.733981,-37.221720,-45.231985,-51.872512,-50.699453,-48.440953,-54.903973,-49.083589,-46.920801,-44.865265,-42.903759,-49.989469,-45.147332,-55.509821,-73.637805,-44.437605,-39.397872,-44.527693,-52.782655,-51.036865,-54.000776,-56.745257,-51.411142,-47.260941,-48.367684,-46.011056,-56.345151,-62.427998,-49.188675,-48.772415,-51.769166,-52.096100,-52.691678,-55.106837,-46.778490,-54.052147,-54.836671,-60.581092,-52.409344,-50.645861,-55.535570,-58.894141,-54.983212,-56.363471,-59.844900,-45.767382,-55.174323,-58.733818,-52.460266,-55.471035,-52.000452,-57.268472,-57.312553,-60.740433,-53.900150,-48.408521,-59.490054,-54.556575,-69.010565,-57.930414,-48.853449,-63.477353,-70.125605,-64.898124,-46.821160,-67.844599,-48.402255,-58.086042,-64.591608,-57.411347,-48.403217,-55.424677,-61.248110,-60.860997,-51.608565,-48.815388,-67.161072,-53.603461,-56.143598,-46.331175,-53.966781,-42.169568,-43.832910,-48.050808,-41.488065,-39.270079,-33.711642,-40.586928,-61.125817,-51.665162,-53.981720,-63.841005,-49.579778,-52.111520,-71.316981,-50.771243,-53.987139,-54.365309,-48.279165,-54.753223,-44.431250,-42.845336,-42.695570,-42.411243,-49.551182,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-36.228316,-30.563224,-44.343562,-47.126242,-45.267465,-37.104915,-43.683816,-52.746252,-44.047884,-42.894981,-50.256616,-51.745788,-49.589098,-50.264845,-65.766315,-54.321137,-59.668189,-50.228358,-56.832597,-40.966935,-49.689445,-44.489875,-36.072568,-51.030423,-33.706158,-49.784874,-54.107983,-55.704335,-42.645133,-37.700024,-41.368941,-40.277583,-43.614989,-52.231719,-45.865381,-40.435075,-56.400990,-50.356824,-52.154674,-39.651427,-58.606611,-47.661821,-43.132965,-42.360463,-43.846363,-36.246813,-37.654395,-57.040258,-35.879433,-34.938240,-48.217078,-36.366396,-41.686314,-44.066637,-27.581266,-37.867975,-45.582911,-49.953462,-51.552072,-48.728520,-55.684470,-47.251503,-45.034909,-43.378545,-44.318933,-51.835300,-46.184570,-49.659067,-63.728133,-47.050586,-40.656173,-48.145756,-49.341281,-53.300777,-56.738088,-56.856714,-54.331206,-49.095400,-46.102976,-49.396445,-57.517975,-59.795639,-52.123778,-49.276981,-50.800648,-54.316528,-52.745795,-47.745799,-45.637744,-51.820001,-56.739482,-65.161057,-53.283396,-49.640329,-52.726251,-54.523289,-54.896267,-57.800395,-54.940347,-45.035580,-54.142973,-58.095688,-54.462009,-52.417444,-50.290308,-54.906712,-58.638450,-59.366319,-66.974329,-49.308417,-58.445023,-54.142218,-64.167449,-55.634822,-55.754234,-72.542303,-66.658435,-63.431497,-48.320438,-60.791238,-49.027466,-62.658460,-64.194675,-56.946837,-51.584915,-53.090429,-56.624131,-57.320407,-52.967471,-50.025173,-57.628531,-52.837812,-55.779353,-47.073384,-54.128903,-42.233223,-43.811782,-47.173681,-42.019646,-40.887463,-35.992408,-40.052910,-59.126954,-53.883928,-54.657445,-62.721929,-52.657489,-50.623477,-63.662290,-51.153714,-56.802990,-53.120113,-46.938721,-55.366590,-41.768013,-42.717397,-41.493355,-43.046275,-46.289828,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-37.996402,-31.549285,-41.580281,-43.241381,-45.550349,-38.706584,-44.536854,-54.063626,-44.918990,-42.472986,-50.546869,-50.731856,-49.057358,-52.224548,-68.785160,-55.707127,-60.295801,-50.734329,-54.853040,-41.331347,-50.156107,-44.717613,-40.666699,-52.001621,-33.789247,-53.278727,-50.600799,-55.615601,-41.093405,-35.791342,-43.845466,-39.636336,-44.685098,-47.545387,-45.215318,-41.685900,-55.625980,-48.767546,-48.814271,-39.581107,-58.080248,-47.079849,-46.249593,-42.051906,-43.660358,-35.474615,-39.335634,-67.786041,-34.723479,-35.764319,-48.753757,-37.325337,-42.309643,-45.673149,-27.204903,-38.396869,-46.315846,-48.523438,-52.767262,-47.863741,-57.307489,-46.724615,-42.852556,-42.482437,-46.481839,-53.520910,-48.976661,-47.100314,-57.888970,-44.830964,-43.472724,-52.436425,-45.395961,-58.869187,-55.912234,-58.742336,-55.883845,-51.874752,-45.110221,-55.354671,-61.381218,-58.773968,-55.266148,-50.591456,-50.194914,-56.649351,-55.101530,-44.981713,-45.647753,-51.106068,-59.318659,-66.958562,-57.224036,-48.373492,-52.089516,-52.610727,-54.219483,-55.118681,-52.908936,-45.486370,-54.527679,-58.367959,-54.787068,-52.131070,-50.517411,-52.473008,-59.027032,-57.554471,-62.114150,-50.240137,-57.631448,-54.209416,-63.913274,-55.224754,-59.684238,-59.798883,-70.044723,-62.664668,-49.652342,-60.029442,-50.169588,-75.295635,-59.657989,-57.465022,-58.231635,-51.670469,-55.509547,-55.261167,-52.953469,-49.458898,-52.707097,-53.935778,-56.937287,-48.504393,-53.881352,-42.095027,-44.026938,-47.458777,-42.878832,-43.329374,-39.964719,-39.999762,-57.351293,-55.311820,-57.114912,-60.225609,-57.859776,-50.070971,-60.638166,-53.088742,-68.124453,-52.084475,-46.419640,-55.754348,-40.209297,-43.557064,-40.573626,-44.696188,-44.560297,0,Fileset 1: TS pulse compressed wideband pings T2
223.500,-40.437296,-32.880219,-40.827757,-39.080475,-42.648159,-40.704648,-44.550949,-52.115291,-46.176842,-42.152925,-51.282294,-48.942207,-49.213793,-54.444531,-83.354032,-55.467948,-59.898226,-52.339782,-53.644430,-41.692102,-50.220472,-45.380846,-43.325881,-49.043096,-34.232553,-58.490212,-47.810022,-54.388435,-39.397444,-33.512623,-45.605186,-39.161815,-43.786709,-44.116722,-43.819984,-42.600767,-54.854876,-47.458718,-46.785867,-39.357403,-52.743364,-46.695366,-49.339391,-41.849464,-42.588362,-34.634199,-39.550139,-60.950817,-34.192850,-36.828777,-49.350465,-39.349731,-42.708963,-47.915674,-27.094926,-37.830878,-46.470615,-47.223571,-52.673708,-47.233752,-60.484942,-45.923067,-41.161054,-41.522919,-46.955380,-56.522341,-53.058901,-46.601118,-55.202861,-42.481154,-47.742598,-56.615757,-42.513038,-61.657491,-52.205298,-63.273333,-48.678952,-55.814317,-44.862605,-67.486117,-69.845045,-58.529941,-57.188595,-51.732641,-49.620592,-56.482493,-56.013803,-44.520461,-46.544159,-50.981674,-61.458118,-68.506877,-66.252197,-47.911585,-52.984012,-50.090296,-51.983184,-53.414297,-52.308205,-46.537975,-57.082121,-58.772997,-53.945698,-53.854476,-51.871524,-50.478075,-54.159645,-57.084979,-61.027915,-49.893149,-59.109300,-54.500453,-65.292074,-56.076710,-52.025049,-55.186606,-74.349056,-60.548305,-50.559298,-61.789091,-50.225098,-66.603843,-55.795366,-57.489364,-70.362403,-50.554659,-56.416468,-53.630067,-51.548939,-47.787646,-50.442327,-59.808627,-58.652294,-49.830125,-52.649748,-41.422904,-44.273190,-47.564475,-43.324976,-45.195126,-43.905723,-40.810913,-57.305885,-54.541280,-60.009228,-58.951385,-65.783958,-50.081086,-58.671330,-55.977875,-60.915304,-51.428692,-46.205500,-55.425986,-39.249687,-45.084283,-39.590637,-46.436624,-43.951774,0,Fileset 1: TS pulse compressed wideband pings T2
224.000,-41.351713,-34.504699,-41.619461,-36.511742,-39.013445,-42.516474,-43.895091,-48.955347,-48.153834,-41.947337,-52.656725,-47.106142,-49.855728,-55.535434,-69.988538,-56.339307,-60.971219,-55.116816,-52.389544,-42.227735,-49.936469,-46.059392,-40.978460,-46.316188,-35.053169,-62.727909,-46.148862,-52.816840,-38.093390,-31.624474,-45.202613,-38.741107,-42.247753,-41.579092,-42.336828,-42.972034,-54.376363,-46.243121,-45.599075,-39.044956,-49.265982,-46.627385,-51.948647,-41.927384,-41.118236,-34.126563,-37.976438,-53.601697,-34.159165,-38.307889,-50.124182,-43.169221,-42.670656,-48.365744,-27.382442,-36.453123,-45.812863,-46.187507,-50.603554,-47.513314,-65.877625,-44.628253,-40.121090,-40.632293,-45.734988,-64.523970,-57.229083,-47.684529,-53.658516,-41.826842,-54.431767,-56.196225,-40.605901,-54.233465,-48.531219,-78.757178,-44.463154,-61.307688,-45.357173,-66.292496,-77.102677,-58.547041,-58.346975,-52.627808,-49.277071,-55.799989,-52.263455,-46.243555,-47.722390,-50.925982,-62.245071,-71.005670,-62.459193,-49.282800,-55.629429,-47.600748,-49.511609,-53.311476,-52.894022,-47.858895,-58.785305,-58.682841,-53.433751,-58.061071,-54.143412,-49.268273,-49.885406,-57.469734,-58.866296,-49.263894,-63.789827,-55.127678,-65.879407,-55.122367,-49.425916,-54.045107,-59.781678,-57.430373,-51.974981,-59.096988,-49.506387,-60.017947,-53.670462,-57.514724,-61.004132,-50.039388,-59.205134,-52.457996,-50.098464,-46.117455,-50.115561,-61.071942,-60.917064,-51.285768,-51.364587,-40.713178,-45.048564,-47.135308,-43.247112,-45.969533,-43.438161,-43.553648,-57.066597,-54.094274,-62.204186,-58.909972,-74.651232,-50.810477,-56.418047,-56.756432,-54.212022,-51.653353,-46.449622,-53.641455,-39.023745,-47.754311,-38.822427,-48.167457,-44.501800,0,Fileset 1: TS pulse compressed wideband pings T2
224.500,-38.071059,-36.099621,-41.823230,-34.825358,-36.113650,-43.017071,-42.158153,-45.496708,-50.523978,-41.038846,-54.554118,-45.734186,-50.258755,-54.222040,-63.548967,-58.111615,-62.159052,-57.849937,-50.646199,-42.572463,-49.156975,-45.950975,-38.121187,-44.188058,-35.782291,-58.697059,-45.076568,-51.258018,-36.923599,-29.944574,-43.620294,-38.032267,-40.629326,-39.411289,-40.602608,-42.355855,-53.985798,-44.791990,-44.602968,-38.246240,-46.717404,-46.707868,-53.641282,-41.893350,-39.462138,-33.644419,-35.523500,-50.122668,-34.133555,-39.817242,-50.022965,-49.242417,-41.903054,-44.394085,-27.802312,-34.424859,-44.301878,-45.214839,-47.432507,-48.503680,-60.865682,-42.747371,-39.237092,-39.591259,-44.418153,-58.184403,-57.147355,-50.232735,-51.344747,-41.818744,-56.980013,-50.733919,-39.091550,-49.170235,-46.056824,-60.957279,-42.176481,-62.173786,-46.099079,-59.426960,-66.961141,-57.535982,-59.094317,-53.262644,-48.882363,-56.412570,-48.913774,-50.473192,-47.179535,-50.836956,-61.082387,-67.279983,-56.860026,-53.360711,-60.286316,-45.607918,-47.360170,-53.416506,-54.072172,-48.412968,-53.375849,-57.223832,-52.936890,-61.037860,-56.454861,-48.550471,-47.023291,-56.640345,-52.923105,-49.134418,-66.603783,-55.765869,-64.300646,-50.818528,-48.775996,-54.148651,-52.622150,-54.343646,-53.340013,-52.238381,-48.834780,-55.928383,-52.655303,-58.817917,-57.393055,-50.089911,-63.062676,-51.281247,-49.110418,-44.512098,-51.176356,-49.059566,-63.553096,-52.852581,-50.111600,-39.893171,-46.290851,-46.227280,-42.255079,-45.426806,-41.063761,-50.990089,-53.655700,-54.112901,-62.351718,-58.882785,-63.133631,-52.020230,-53.062383,-53.507916,-51.682661,-52.689939,-46.969565,-50.881743,-39.281994,-51.872689,-38.037869,-49.780960,-45.872204,0,Fileset 1: TS pulse compressed wideband pings T2
225.000,-34.153309,-38.049224,-39.274524,-34.011163,-34.412288,-42.390803,-39.901806,-42.426510,-52.323270,-39.491886,-57.921124,-45.413208,-50.254633,-51.468379,-60.150805,-57.620471,-58.582831,-57.847510,-49.024349,-42.655782,-48.360836,-45.433966,-36.155318,-42.608329,-36.363782,-55.244787,-44.616167,-49.999752,-36.053542,-28.627388,-42.420302,-37.337775,-39.367897,-37.735564,-38.947172,-41.115677,-53.930704,-43.492991,-43.792436,-37.132305,-44.869816,-47.396349,-55.759782,-41.747297,-38.179114,-33.322716,-33.205569,-47.886579,-34.286445,-41.032038,-47.925204,-46.235195,-40.752916,-40.765917,-28.664350,-32.291783,-42.696673,-44.651526,-44.520970,-50.548514,-55.310112,-40.766123,-38.521261,-38.695452,-44.074170,-51.049950,-56.089740,-56.654433,-47.606200,-41.468811,-51.904469,-46.727578,-38.035588,-45.000833,-45.389697,-54.166678,-41.520435,-57.405697,-46.939244,-56.439790,-65.189421,-55.634740,-59.308057,-54.015474,-48.680536,-60.284286,-47.193542,-55.338333,-45.377994,-51.347615,-59.772597,-64.039337,-54.564831,-64.233311,-69.462998,-44.506329,-45.959883,-52.257507,-55.405923,-48.414509,-48.838850,-54.696194,-52.265033,-56.405702,-58.319389,-48.560966,-45.393182,-54.149454,-48.616205,-50.181682,-59.500302,-56.997469,-63.028646,-47.107834,-49.024452,-51.888138,-48.169454,-52.213533,-53.054478,-47.436717,-49.077531,-52.873954,-52.733274,-64.289526,-54.858471,-51.189951,-64.967444,-50.091654,-49.246001,-43.333413,-52.484243,-43.531706,-63.139177,-54.143058,-49.024831,-39.258087,-48.065153,-45.535220,-40.741589,-44.493791,-39.748827,-52.865856,-49.718955,-52.981970,-60.219768,-57.765038,-56.620031,-54.205275,-49.461860,-50.908233,-51.507761,-55.001485,-48.217338,-48.395705,-40.372153,-56.244495,-37.442463,-51.581173,-48.349267,0,Fileset 1: TS pulse compressed wideband pings T2
225.500,-32.082849,-41.618831,-37.160862,-35.185688,-35.096080,-42.864187,-38.961319,-41.148939,-51.841672,-39.002535,-67.609588,-47.607032,-51.013597,-49.181051,-58.853818,-55.936518,-56.587305,-57.596312,-49.056956,-43.217279,-48.994728,-46.332271,-36.112835,-42.466627,-37.606444,-54.808683,-45.821544,-49.658607,-36.635232,-28.762454,-42.961604,-37.987539,-39.618958,-37.683005,-38.651439,-40.648765,-55.340036,-43.691846,-44.218119,-37.004875,-44.742090,-50.253207,-61.053464,-42.536393,-38.706090,-34.326337,-32.395773,-47.377710,-35.880236,-42.008879,-45.589627,-41.600447,-40.351448,-39.667161,-31.404124,-31.438095,-42.518993,-45.822834,-43.399751,-55.137401,-53.333067,-40.087903,-38.944820,-39.189824,-46.020955,-48.356620,-58.479830,-63.085965,-44.680419,-41.375931,-49.921875,-45.475130,-38.620366,-42.576836,-48.438303,-51.195536,-43.726758,-54.263190,-48.423876,-55.253979,-69.127578,-55.030429,-59.867601,-55.127164,-50.006759,-77.667016,-48.047067,-50.718528,-45.298821,-52.581666,-60.621085,-64.892376,-54.421243,-56.118825,-81.702988,-45.475240,-46.516777,-51.081552,-56.793153,-49.885535,-47.275059,-52.248231,-52.446469,-54.080707,-59.890651,-50.641358,-45.967518,-52.575646,-47.036372,-53.711032,-55.678087,-61.164896,-64.157685,-46.014972,-50.125822,-48.718345,-46.657013,-52.419438,-52.481188,-45.584078,-51.720706,-51.856164,-54.921726,-62.871642,-52.712236,-54.589523,-61.712525,-49.997782,-52.197423,-43.749131,-51.566101,-41.389787,-58.702205,-54.457961,-49.023002,-40.016609,-50.247225,-46.265939,-40.232701,-45.125407,-40.281852,-43.087761,-48.012336,-50.844880,-58.468928,-56.595707,-53.153533,-59.734262,-47.464941,-51.062651,-54.746296,-59.982985,-51.848281,-47.683816,-43.841407,-53.054617,-38.140975,-53.842535,-53.686049,0,Fileset 1: TS pulse compressed wideband pings T2
