Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
208.000,-33.161436,-36.819992,-42.928893,-48.453160,-61.698586,-48.417544,-41.543147,-45.442802,-51.368711,-43.110022,-61.693300,-62.310788,-54.071909,-49.663293,-57.361088,-48.389459,-49.769178,-43.615981,-45.984899,-46.372224,-47.362999,-38.509649,-32.046331,-42.356596,-45.625064,-41.912350,-47.863849,-64.204982,-45.472111,-36.790906,-27.364503,-39.667599,-43.056101,-45.874109,-43.512179,-46.604737,-52.408468,-47.257557,-41.490479,-43.439537,-52.852482,-50.248050,-38.223614,-44.579684,-49.176991,-38.836656,-32.791034,-33.629731,-36.234337,-34.173680,-36.739619,-40.474793,-52.922269,-50.054040,-36.971176,-40.961177,-35.071197,-42.785296,-46.870836,-47.071878,-48.768188,-56.439259,-56.638084,-42.502964,-44.180293,-43.974095,-49.417870,-48.653983,-39.927614,-47.212414,-58.748205,-54.380378,-48.136526,-52.324961,-58.811374,-53.704905,-58.565261,-45.540071,-40.536522,-44.782821,-45.821356,-54.247037,-50.090459,-47.529244,-44.313478,-46.994063,-50.768801,-42.982390,-43.951741,-65.598542,-51.473266,-59.878212,-58.962626,-46.635803,-54.428407,-49.295365,-65.188254,-48.587088,-49.736405,-55.731847,-60.453119,-44.961664,-52.301485,-47.003551,-43.783978,-44.420844,-51.740127,-46.628771,-44.212423,-52.957345,-59.397788,-45.674585,-47.350438,-51.756747,-53.660122,-67.028992,-55.275318,-51.179479,-46.251202,-60.020179,-59.555184,-49.132202,-63.525201,-43.504818,-67.464847,-47.115366,-50.692083,-56.291517,-42.800672,-44.352260,-50.163243,-44.578223,-42.019688,-48.143633,-41.505107,-43.629194,-44.420742,-51.567472,-52.746936,-50.034000,-30.228306,-43.436013,-53.814203,-49.474611,-51.702429,-60.859116,-55.036256,-52.405033,-58.557290,-54.549681,-51.370445,-49.008293,-53.197617,-46.482020,-34.855789,-55.536739,-49.158594,-48.347952,-41.032079,0,Fileset 1: TS pulse compressed wideband pings T2
208.500,-33.349197,-36.347350,-40.338378,-43.888735,-63.745528,-48.638280,-41.041912,-46.273657,-49.046693,-42.041618,-61.968040,-60.557188,-54.597360,-47.709367,-56.036937,-49.623284,-55.303249,-42.414476,-47.732700,-45.235754,-46.342113,-39.061365,-32.342954,-42.551386,-45.510158,-40.937047,-46.243071,-54.962296,-45.952726,-36.663133,-27.132801,-40.003399,-43.917083,-45.820333,-43.288845,-45.909176,-52.468567,-49.096929,-41.040448,-44.027449,-50.646615,-48.924321,-36.385313,-43.938874,-49.219477,-38.278052,-32.454143,-33.115586,-34.741717,-33.142220,-37.422512,-38.850257,-55.769226,-48.773155,-37.275105,-39.845776,-36.140218,-41.801218,-49.984273,-47.647354,-49.076895,-55.332914,-59.478651,-41.551274,-46.320820,-44.524598,-47.040385,-48.551450,-38.726168,-47.537990,-59.912418,-56.070430,-47.401190,-53.702073,-54.586845,-54.760744,-53.686383,-44.030087,-39.619418,-43.640094,-47.593487,-55.755095,-52.198229,-47.570339,-42.994904,-47.136682,-49.836260,-42.743249,-44.486526,-59.113449,-50.635713,-59.397855,-58.974746,-45.221233,-53.377440,-47.906088,-66.714971,-49.493775,-48.094504,-55.361578,-58.520639,-44.772060,-50.686687,-46.593373,-42.973622,-42.641690,-51.701375,-49.096251,-44.365840,-56.485796,-59.142320,-46.115760,-49.830198,-55.076746,-56.446605,-66.748027,-54.614339,-50.660638,-48.583272,-57.975319,-59.808662,-49.687892,-65.407548,-44.699494,-61.395517,-46.709294,-49.864672,-57.883785,-40.990522,-44.131336,-46.740120,-44.626206,-42.306007,-45.218150,-41.895524,-46.252070,-45.662305,-55.946061,-52.752909,-54.111167,-29.396610,-45.095094,-54.543855,-47.248908,-51.089457,-66.440965,-55.515591,-53.566397,-60.678395,-56.935575,-51.481817,-47.811480,-58.037573,-45.910281,-34.658518,-51.452151,-48.438454,-47.539961,-40.613213,0,Fileset 1: TS pulse compressed wideband pings T2
209.000,-33.930171,-36.850393,-38.997146,-40.040136,-54.579139,-48.605919,-40.741467,-46.843036,-48.436512,-41.333671,-54.920499,-62.301764,-54.714923,-48.635847,-54.219793,-49.536989,-64.421874,-42.043832,-49.431575,-44.450059,-45.958551,-39.211112,-33.019959,-42.063367,-43.931602,-40.777069,-44.882773,-51.536046,-45.062149,-37.267105,-27.217029,-40.103637,-44.616298,-46.592489,-42.865259,-45.357001,-52.663434,-49.653575,-41.294924,-44.280222,-49.033829,-47.382423,-35.425182,-44.279917,-47.395383,-37.551074,-32.682723,-32.738109,-33.558265,-32.938989,-38.156065,-37.744517,-45.431605,-49.710400,-37.061441,-39.282630,-38.139778,-40.873120,-54.889479,-47.787766,-48.968043,-53.471044,-55.001702,-40.996456,-47.626694,-45.375782,-45.883946,-47.899172,-39.462242,-48.016396,-53.712881,-56.067441,-47.349179,-49.690045,-50.600956,-56.429825,-50.444231,-43.866863,-39.533328,-42.747053,-49.798500,-56.677313,-53.231873,-46.871686,-42.108437,-47.876280,-49.843747,-42.866315,-45.131973,-56.138049,-50.626294,-57.707944,-56.919493,-44.142862,-53.673836,-47.131708,-65.715486,-50.439539,-47.532611,-54.876988,-56.844861,-45.577457,-50.890537,-47.658052,-43.443892,-41.404776,-53.397752,-48.827781,-45.354719,-63.618129,-60.384274,-47.198004,-51.389703,-58.444833,-60.750176,-63.402115,-54.945437,-51.612218,-54.438811,-55.125080,-62.392244,-49.837868,-65.960369,-46.502762,-56.606334,-46.589803,-51.029157,-61.057949,-39.579261,-44.605382,-43.752546,-45.030108,-43.240027,-43.429584,-42.954245,-49.167475,-47.904896,-50.240010,-53.091435,-46.195925,-29.940102,-46.739830,-55.808780,-46.216395,-49.668826,-62.385892,-57.303909,-53.952833,-57.314695,-64.747488,-52.021810,-46.499562,-57.916872,-45.463675,-35.029084,-48.434100,-48.127832,-48.298702,-41.053518,0,Fileset 1: TS pulse compressed wideband pings T2
209.500,-34.965686,-38.728642,-37.997771,-37.230428,-50.759185,-47.706502,-40.457455,-47.399653,-49.315576,-41.271704,-50.329301,-64.147246,-54.145718,-53.914280,-52.433703,-49.292315,-58.911068,-42.427503,-50.348968,-43.928186,-46.524632,-39.050877,-33.836445,-41.539561,-41.785304,-41.350043,-44.077059,-49.969122,-42.715460,-39.286714,-27.614299,-39.705062,-45.023294,-48.597092,-42.432564,-45.021638,-53.035253,-48.559006,-42.121893,-44.174054,-48.292759,-46.376266,-35.494566,-46.091913,-44.995396,-36.954308,-33.425469,-32.597948,-32.651264,-33.508230,-38.972286,-37.325668,-41.191940,-52.808626,-36.013973,-38.682348,-41.052129,-40.177233,-61.767544,-47.098057,-47.872166,-50.943491,-49.819288,-40.759016,-46.698434,-45.545543,-46.984798,-49.926814,-42.869266,-48.558966,-49.910572,-55.643347,-47.301429,-48.171571,-46.795202,-58.439407,-49.103760,-45.343469,-40.260308,-42.657556,-49.701608,-57.415992,-52.071684,-44.929513,-41.884840,-48.981494,-50.043896,-42.655079,-45.240901,-56.933095,-51.920592,-54.851164,-53.311772,-43.602173,-55.352341,-46.645817,-61.045308,-50.682615,-48.168088,-54.665973,-55.834451,-47.651946,-52.826997,-50.498211,-45.410786,-40.991549,-58.011085,-46.151070,-46.832478,-72.517410,-63.109307,-48.516337,-50.212017,-60.262871,-60.576274,-58.223821,-55.649405,-52.575695,-58.679508,-53.018879,-68.569680,-50.441453,-64.715018,-48.884239,-53.803434,-46.872981,-54.204170,-58.389938,-38.566189,-46.052142,-41.564226,-45.824394,-44.723021,-42.502636,-44.601521,-50.794726,-51.046278,-46.769497,-53.183468,-45.535591,-31.973968,-42.762713,-58.780847,-46.359235,-48.263628,-59.088402,-59.464411,-52.656128,-54.592323,-62.695154,-52.206635,-45.668597,-53.388521,-45.375205,-36.170333,-46.544881,-48.009481,-47.814343,-42.364650,0,Fileset 1: TS pulse compressed wideband pings T2
210.000,-36.397356,-42.286033,-37.959399,-35.460285,-47.434371,-47.014304,-40.152719,-47.983863,-51.707456,-41.744982,-48.133034,-61.778236,-53.248398,-64.123430,-50.792526,-50.432794,-57.689411,-43.238186,-50.150268,-43.447532,-47.883756,-38.854123,-34.470669,-41.519004,-40.295928,-42.290825,-43.895682,-48.281271,-40.156160,-43.169321,-28.109653,-38.952355,-44.656052,-51.249172,-41.924688,-44.826562,-53.509218,-47.576630,-43.156411,-43.971423,-48.223776,-46.254418,-36.147773,-49.030201,-43.222066,-36.617632,-34.356827,-32.658739,-32.030318,-34.483254,-39.795001,-37.444215,-39.067087,-55.547024,-34.528299,-38.582102,-44.078990,-39.720235,-72.302908,-45.912285,-46.646516,-48.010849,-46.068540,-40.672103,-45.806780,-44.625818,-50.938556,-57.798440,-52.016843,-50.910246,-48.864752,-56.681323,-45.958901,-48.678704,-43.901426,-59.513965,-49.143489,-48.296274,-41.574165,-43.549682,-47.726635,-58.132574,-50.912302,-42.902343,-42.277625,-50.001083,-49.599678,-41.935446,-44.491508,-59.899009,-53.917641,-52.626405,-51.089686,-43.730844,-56.947530,-46.447804,-57.112691,-50.745935,-49.617396,-54.760457,-55.564138,-50.919281,-56.159074,-55.417981,-48.930487,-41.505295,-63.196985,-43.988792,-48.212465,-73.183828,-66.537785,-49.730440,-49.165657,-61.141223,-58.011566,-54.355361,-55.915487,-52.266916,-55.013787,-51.934861,-62.151683,-52.411845,-62.765643,-51.042448,-52.502483,-47.628294,-56.662156,-54.156103,-37.906145,-48.378701,-40.249737,-46.787441,-46.501708,-42.160017,-46.372084,-50.944825,-55.268096,-45.723059,-52.006842,-47.656238,-35.499268,-39.046365,-63.626838,-47.231402,-47.789784,-57.790200,-59.895988,-51.045836,-53.022875,-56.485696,-51.336629,-45.621550,-51.292432,-45.523625,-37.975671,-45.614282,-47.514705,-45.052918,-44.306205,0,Fileset 1: TS pulse compressed wideband pings T2
210.500,-38.101194,-48.209387,-39.399509,-34.503612,-45.014658,-47.222196,-39.877591,-48.459442,-56.113499,-42.230610,-47.650961,-58.744899,-52.450444,-55.021860,-49.246639,-52.470858,-58.546748,-43.866695,-49.267770,-42.841790,-49.655953,-38.694810,-34.748393,-42.124485,-39.613766,-43.191464,-44.279962,-46.176744,-38.075040,-47.965360,-28.483116,-38.165090,-43.432675,-51.895860,-41.222371,-44.600784,-53.913876,-47.426004,-44.092971,-43.959857,-48.567521,-46.964761,-36.618000,-51.528837,-42.181419,-36.432804,-35.168663,-32.822281,-31.678587,-35.456634,-40.493875,-37.830538,-37.975420,-54.073998,-33.142719,-39.295051,-45.721772,-39.386537,-67.242909,-44.688485,-45.860558,-45.320341,-43.423952,-40.626367,-45.944982,-43.283127,-60.030433,-57.344669,-53.642654,-55.217337,-49.167634,-59.679979,-43.678754,-50.112363,-42.016305,-58.621596,-49.970796,-52.029210,-43.185088,-45.331285,-46.338425,-58.314406,-50.569734,-41.496807,-43.070255,-50.712284,-49.017357,-41.231264,-43.572712,-63.999142,-54.011721,-51.126254,-50.377877,-44.361241,-56.151662,-46.878862,-54.623780,-51.335391,-50.999712,-54.911912,-55.499103,-55.152569,-59.843776,-63.966517,-54.545152,-42.897631,-58.277018,-42.733582,-48.839184,-65.067406,-68.008772,-51.013926,-49.202525,-60.353133,-57.884199,-52.197180,-56.035136,-51.266926,-54.261354,-51.648382,-56.565814,-56.090859,-60.942439,-51.917347,-52.183655,-48.848738,-54.505278,-52.128996,-37.501531,-51.352342,-39.676704,-47.544871,-48.297097,-42.179406,-47.783981,-51.192871,-61.394819,-45.948370,-49.677155,-51.050976,-40.685382,-37.179983,-63.638867,-47.986709,-48.411255,-57.787612,-59.127404,-50.162063,-52.763413,-54.561727,-50.143271,-46.318511,-51.077456,-45.618226,-39.797758,-45.410168,-46.500456,-42.747591,-46.492207,0,Fileset 1: TS pulse compressed wideband pings T2
211.000,-39.887973,-48.860677,-41.807265,-34.136902,-43.978495,-48.298857,-39.622419,-48.580216,-65.081905,-42.146469,-48.367372,-56.395659,-51.846845,-52.224605,-47.799598,-52.940754,-58.835948,-43.849569,-48.192550,-42.082289,-51.592845,-38.502801,-34.625540,-43.322349,-39.481372,-43.938122,-45.209411,-44.188738,-36.486664,-46.154503,-28.649828,-37.457583,-41.778315,-50.121688,-40.314321,-44.201624,-54.079095,-48.108284,-44.822961,-44.272490,-49.250976,-48.339137,-36.609540,-52.207925,-41.752627,-36.200350,-35.776878,-33.032537,-31.570417,-36.286123,-41.001137,-38.305178,-37.321069,-51.496994,-32.031582,-40.660282,-45.449959,-39.075107,-60.700720,-43.560712,-45.529704,-43.036936,-41.435996,-40.603007,-47.137186,-42.040543,-60.778477,-49.919033,-44.592441,-52.664693,-48.182748,-64.315369,-41.438197,-51.835614,-40.899499,-57.447425,-51.153276,-55.115941,-44.931818,-47.935704,-45.742249,-57.576422,-50.892027,-40.698906,-44.085142,-51.152920,-49.090537,-40.862902,-43.038540,-67.280344,-52.307463,-49.906071,-50.687045,-45.118858,-54.150923,-48.302591,-53.200459,-52.538020,-51.520204,-54.890493,-54.886417,-58.911668,-61.553379,-76.347036,-65.120525,-45.159508,-54.670879,-42.148131,-48.382863,-58.948037,-65.386611,-52.736564,-49.967632,-59.023452,-60.287720,-51.498168,-56.227693,-50.190684,-54.607366,-51.761733,-53.641214,-60.521133,-59.290648,-51.624733,-52.298375,-50.294616,-51.716541,-51.668232,-37.290675,-54.631654,-39.706555,-47.932454,-49.848356,-42.484175,-48.720256,-52.117150,-68.759560,-46.771411,-47.100040,-52.330376,-47.129038,-36.538172,-58.306562,-47.939032,-50.061521,-58.948473,-58.148627,-49.821710,-54.038189,-54.374159,-49.321819,-47.664815,-52.270584,-45.460878,-40.633758,-45.800304,-45.077459,-41.294299,-48.482326,0,Fileset 1: TS pulse compressed wideband pings T2
211.500,-41.352080,-41.836978,-41.251020,-34.319832,-44.669558,-50.489162,-39.552329,-48.066985,-64.289233,-41.517172,-49.871051,-54.451059,-51.523525,-52.195230,-46.656150,-51.746608,-58.351008,-43.430462,-47.225080,-41.315166,-53.764465,-38.380223,-34.292369,-45.470129,-39.850392,-44.830459,-46.860465,-42.501767,-35.365459,-42.233264,-28.700229,-36.978543,-40.042328,-48.212837,-39.321185,-43.662487,-54.021615,-49.685104,-45.469382,-45.042865,-50.539138,-50.335224,-36.597150,-52.064064,-42.048568,-35.915762,-36.426589,-33.462189,-31.887488,-37.247158,-41.428727,-39.016986,-36.908287,-49.239612,-31.378011,-42.601123,-44.202402,-38.942288,-57.440252,-42.667518,-45.798346,-41.258937,-40.019230,-40.842535,-49.894742,-41.202450,-52.301879,-46.851101,-41.271774,-48.117626,-45.499311,-68.080617,-39.693391,-54.048132,-40.522991,-57.340799,-52.696620,-56.844840,-47.028924,-51.685582,-45.705190,-56.125940,-51.820961,-40.478288,-45.428691,-51.391088,-50.357889,-40.978631,-43.096922,-59.417347,-51.322461,-48.761633,-51.539883,-45.661896,-52.526810,-51.491148,-52.616041,-54.241860,-51.477899,-54.537224,-53.500647,-57.355611,-61.055949,-63.725546,-59.100376,-48.445893,-52.687649,-42.173048,-47.266882,-55.730107,-61.123492,-55.315803,-51.096824,-59.122474,-65.713815,-52.239587,-55.741224,-49.565633,-53.608098,-51.694287,-52.252463,-60.618652,-57.768860,-50.884410,-52.454947,-51.081105,-49.505713,-52.324205,-37.313781,-56.795298,-40.478527,-48.278338,-50.997046,-43.234671,-49.382672,-54.010438,-69.219261,-47.883703,-44.774243,-50.346418,-45.430188,-36.772504,-53.949179,-47.180551,-52.872479,-61.360382,-56.751794,-49.365597,-57.652476,-54.966811,-49.144944,-49.658788,-54.753595,-45.110951,-40.270575,-46.933203,-43.599899,-40.489226,-49.934874,0,Fileset 1: TS pulse compressed wideband pings T2
212.000,-41.593986,-36.989513,-37.334832,-35.054324,-48.045235,-55.258049,-39.544217,-46.195908,-57.290632,-40.578094,-50.792041,-52.176337,-51.259172,-53.519580,-45.790539,-51.153341,-57.642503,-42.986882,-46.400043,-40.491616,-56.129754,-38.381004,-33.534643,-49.328883,-40.379569,-46.157063,-49.669557,-40.860716,-34.474341,-39.438009,-28.488564,-36.533058,-38.101326,-46.606005,-38.228013,-42.857993,-53.680807,-51.830666,-45.713867,-45.882447,-52.604516,-52.310005,-36.806847,-51.669863,-42.935700,-35.357553,-37.107511,-33.884403,-32.462759,-38.350358,-41.578661,-39.819224,-36.275189,-47.090287,-30.952890,-44.635539,-42.430663,-38.898000,-55.320836,-41.809485,-46.525348,-39.677788,-38.831581,-41.306389,-56.198068,-40.637967,-47.048501,-44.949009,-39.767754,-45.191077,-42.953181,-76.518173,-38.389210,-57.039936,-40.826052,-58.403330,-54.414758,-58.724701,-49.665802,-56.493012,-45.887319,-54.117385,-53.122497,-40.661432,-47.194345,-51.303376,-53.283717,-41.480495,-43.526350,-53.822311,-51.944340,-47.648420,-52.178028,-45.733536,-51.598070,-60.002333,-52.883711,-56.341184,-51.607328,-53.643044,-51.724116,-53.738066,-60.330596,-59.977984,-53.613558,-52.141886,-51.604495,-42.717125,-45.946648,-54.170568,-57.237246,-59.052886,-52.288257,-61.791181,-64.479540,-54.165085,-54.105894,-49.944286,-50.589829,-50.500389,-51.960368,-57.937852,-56.381059,-49.868706,-52.645999,-50.040042,-47.584966,-53.140744,-37.682921,-55.737581,-41.993153,-48.637918,-51.278539,-44.553199,-49.832747,-57.298876,-72.480494,-49.123770,-42.704782,-49.444510,-41.106397,-37.893726,-50.365883,-46.019311,-57.796835,-64.759708,-54.543770,-47.913644,-62.627033,-55.543722,-49.917459,-52.212805,-56.958486,-44.488680,-39.247977,-49.160983,-42.160405,-39.841857,-50.390951,0,Fileset 1: TS pulse compressed wideband pings T2
212.500,-40.292886,-33.414403,-34.057321,-36.226318,-55.203462,-65.712354,-39.792191,-43.280700,-53.807925,-39.721905,-50.190521,-49.070172,-50.909116,-54.209645,-45.272768,-52.033813,-56.068041,-42.667824,-45.745972,-39.554919,-57.945374,-38.748488,-32.374502,-61.588697,-40.971341,-48.172586,-54.720908,-39.058533,-33.724355,-37.159314,-27.878380,-35.871686,-35.913751,-45.055680,-37.027083,-41.696560,-52.868382,-52.819243,-45.275754,-46.012873,-56.010508,-52.022607,-36.828345,-51.403091,-44.474012,-34.488433,-38.029223,-34.142833,-33.110626,-39.508092,-41.175704,-40.670948,-35.327331,-45.202176,-30.665928,-46.298628,-40.408167,-39.024028,-53.491527,-41.048974,-47.515942,-38.193123,-37.839237,-42.147732,-66.933504,-40.334871,-42.729365,-43.193804,-39.339365,-43.034056,-41.117588,-63.902247,-37.596692,-59.496130,-42.075827,-60.411885,-56.042385,-59.050106,-53.287476,-57.891107,-46.052448,-51.642435,-54.477637,-41.089246,-49.869368,-50.584639,-57.381573,-42.231102,-43.853518,-51.017064,-55.171677,-46.830857,-51.959753,-45.562346,-51.442020,-57.802114,-54.433437,-59.360277,-52.133752,-52.221111,-50.041144,-50.776598,-59.566116,-57.823527,-51.179259,-52.264805,-51.312804,-43.854299,-44.872861,-53.682697,-54.057540,-62.796409,-53.283685,-67.750352,-58.978818,-55.465013,-52.072593,-52.121425,-47.132224,-48.325935,-52.612913,-54.580773,-55.172110,-48.756361,-53.924459,-47.752586,-45.698677,-51.849149,-38.540609,-53.413964,-44.543720,-49.123849,-50.572456,-46.662357,-49.972355,-59.805782,-71.136647,-50.398103,-40.849889,-51.457204,-38.189283,-40.237190,-47.235536,-44.540563,-74.601481,-68.440141,-51.740231,-45.747571,-56.139172,-55.669168,-52.362842,-54.280576,-55.217601,-43.674673,-37.953082,-53.703345,-40.916072,-39.059782,-49.986390,0,Fileset 1: TS pulse compressed wideband pings T2
213.000,-38.727908,-31.064781,-32.268734,-37.315751,-45.746903,-48.995032,-41.001487,-40.625108,-51.525668,-39.593114,-49.279132,-45.852925,-50.562364,-50.124012,-45.429672,-54.517326,-53.416083,-42.621801,-45.732769,-38.840959,-58.614574,-40.143150,-31.277968,-51.535924,-41.974891,-50.176702,-62.484858,-37.480162,-33.467380,-35.373461,-27.198374,-34.844149,-33.919493,-43.720757,-36.110028,-40.490563,-51.457519,-51.465897,-44.518190,-45.408315,-61.508443,-48.731887,-35.911701,-52.286807,-46.952624,-33.712719,-39.928089,-34.323838,-33.557186,-40.590856,-40.307539,-41.694711,-34.588955,-43.991742,-30.707508,-47.187967,-38.704588,-39.699974,-51.965864,-40.949388,-48.155335,-37.104091,-37.420402,-43.865003,-52.202659,-40.577239,-39.630188,-41.763920,-39.740674,-41.709793,-39.828444,-53.776462,-37.826236,-58.249230,-45.342122,-62.183823,-56.016247,-51.092052,-58.247020,-54.487809,-46.590179,-49.539839,-55.701894,-41.767565,-55.132699,-49.535092,-55.654619,-43.316192,-43.913285,-51.145192,-66.724681,-47.153362,-51.284512,-46.076591,-52.422863,-48.768425,-59.588659,-63.236368,-52.500003,-51.087913,-49.242871,-48.494900,-58.096090,-56.189166,-50.200251,-50.397840,-52.245919,-46.148035,-44.858760,-54.091479,-51.655562,-62.457734,-54.232992,-61.801399,-56.365724,-53.799736,-50.869856,-58.543100,-44.680303,-46.621568,-54.186119,-51.245193,-54.539559,-48.247690,-60.371912,-45.965844,-44.226519,-49.174624,-40.593762,-51.731658,-49.026089,-50.082433,-49.622680,-49.956050,-49.921647,-53.022203,-61.252502,-51.925451,-39.642074,-48.148418,-36.260469,-45.391493,-44.886695,-43.098252,-56.957430,-67.711467,-49.378176,-44.238859,-51.154918,-56.522235,-60.130068,-54.823661,-52.692640,-43.248260,-36.798012,-61.460966,-40.312727,-38.359900,-49.693085,0,Fileset 1: TS pulse compressed wideband pings T2
213.500,-38.314478,-30.391807,-32.162472,-37.290107,-41.130311,-43.652672,-43.806437,-39.286937,-50.361467,-40.840053,-48.740984,-43.855195,-50.265093,-45.277686,-46.356121,-55.972800,-51.245821,-42.869522,-46.994322,-38.937990,-59.813130,-42.726758,-30.846104,-43.934471,-43.951871,-49.141068,-57.818672,-36.896219,-34.224691,-34.684731,-27.161767,-33.745648,-32.833016,-43.209700,-36.072700,-39.850844,-49.824732,-50.266929,-44.285471,-45.521706,-61.473199,-45.739799,-34.921816,-53.179155,-49.922225,-33.585527,-43.906583,-34.546080,-33.495757,-41.533704,-39.486551,-42.955470,-34.786668,-43.532992,-31.266939,-47.188032,-37.944745,-41.120674,-51.187985,-42.250913,-48.119247,-36.821268,-38.005555,-46.889409,-48.095763,-41.580513,-38.143858,-41.265320,-40.150059,-42.033127,-38.820580,-49.052145,-39.699401,-55.498196,-52.327584,-61.316637,-52.549362,-45.484077,-61.567789,-52.794741,-48.239159,-49.035415,-56.644906,-42.679644,-68.773426,-49.220587,-53.373727,-44.761575,-44.553340,-55.586214,-60.110143,-49.608416,-50.697360,-48.292483,-53.739713,-45.786710,-68.716019,-57.233325,-52.234342,-50.999220,-50.250363,-47.230813,-56.928555,-55.245670,-49.908732,-51.009817,-54.515934,-50.318222,-46.939990,-55.027749,-50.202063,-61.336692,-55.182386,-58.330143,-55.602898,-52.384634,-51.345300,-64.686644,-44.235659,-46.610967,-55.548423,-50.084880,-55.023335,-49.003503,-58.613050,-45.836855,-43.946101,-48.017007,-44.880980,-50.991344,-56.590800,-51.922342,-49.606419,-53.112405,-49.966442,-48.004398,-54.706758,-53.467785,-39.756378,-41.354565,-35.489790,-50.340579,-43.998581,-42.412229,-50.188398,-58.444190,-48.663200,-44.612815,-49.373513,-60.013693,-62.413202,-55.287207,-51.954461,-44.001132,-36.323589,-52.167611,-40.820214,-38.303965,-50.902788,0,Fileset 1: TS pulse compressed wideband pings T2
214.000,-38.869039,-30.839206,-32.863121,-36.658819,-40.053026,-41.939196,-46.532033,-39.371246,-50.425616,-43.205205,-47.786273,-43.254174,-49.646298,-42.327765,-47.064166,-54.389647,-50.239678,-42.544144,-48.975699,-39.597164,-62.649234,-43.734999,-31.162204,-40.668890,-47.020403,-47.100507,-56.122705,-37.186203,-35.664286,-34.913396,-27.643072,-32.935459,-32.576598,-43.214928,-36.381020,-39.627073,-48.370757,-49.516085,-44.641097,-46.994934,-58.189333,-43.978823,-34.927652,-49.680946,-51.020144,-33.929433,-50.401010,-34.542022,-33.040614,-41.752445,-38.709536,-44.155285,-36.030154,-43.177433,-32.027055,-46.758029,-38.000374,-42.529044,-51.082020,-45.043936,-48.444426,-37.215406,-39.483012,-50.698325,-45.855142,-42.882793,-37.844222,-41.461811,-39.838262,-44.381797,-38.257706,-47.251142,-42.968944,-51.875718,-53.175085,-58.381565,-49.228452,-42.688997,-58.695349,-52.520073,-50.400024,-50.020431,-56.445540,-43.319269,-60.969290,-49.752836,-53.443729,-45.720931,-46.251022,-60.517837,-55.006415,-53.069257,-49.964505,-51.664033,-52.613293,-45.437116,-57.195542,-52.835705,-52.351776,-50.769407,-52.661809,-46.948704,-57.198888,-54.803312,-50.122446,-54.185596,-56.932937,-55.921348,-51.508116,-55.337552,-49.545535,-59.609455,-54.903570,-59.213984,-54.908108,-51.980890,-52.542643,-59.423005,-45.508733,-48.009758,-54.188653,-51.112981,-56.122131,-50.010853,-50.217027,-46.613892,-44.478492,-48.505688,-50.562095,-50.367099,-58.180862,-54.531872,-50.643373,-52.550303,-49.768470,-45.552542,-49.858328,-53.538817,-40.835626,-38.160304,-35.601436,-44.734355,-44.218886,-42.328396,-47.184731,-53.225845,-49.558247,-46.830922,-49.584023,-60.146826,-53.970723,-54.704141,-51.798397,-45.878905,-36.260864,-47.652693,-42.089360,-38.858408,-54.546829,0,Fileset 1: TS pulse compressed wideband pings T2
