Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
129.500,-37.009588,-50.832561,-47.354820,-44.541248,-41.319658,-38.236006,-57.380042,-52.281100,-47.120847,-51.306015,-53.117706,-42.312343,-46.643052,-51.179064,-46.447492,-49.240617,-42.235533,-44.431476,-38.686103,-41.734754,-42.258660,-31.551802,-41.462412,-40.313892,-52.552462,-40.536159,-39.278154,-39.246458,-32.993990,-40.216660,-27.221784,-36.524167,-41.771194,-41.021494,-62.418510,-44.682475,-54.574480,-42.403599,-42.843263,-34.972884,-47.069261,-35.993650,-36.261808,-39.691195,-32.479676,-30.958069,-34.227161,-30.595923,-33.439746,-30.278040,-38.732046,-38.555638,-28.427096,-34.694537,-33.547849,-37.663910,-46.425755,-38.698164,-46.846312,-52.887677,-35.550673,-43.422422,-42.065100,-45.367057,-51.120150,-41.455919,-46.578680,-55.929543,-46.304914,-48.884890,-44.246971,-44.180135,-48.695252,-56.272250,-43.323512,-40.372434,-45.156062,-43.850562,-53.001911,-41.701386,-45.510806,-60.751511,-47.549228,-47.273812,-48.146601,-50.384427,-47.828946,-61.721025,-45.899858,-56.307518,-52.527214,-41.995601,-46.610375,-49.487105,-43.428877,-52.317504,-47.855788,-48.879444,-41.561838,-57.208735,-51.266999,-46.788289,-47.611006,-51.115325,-56.040632,-51.685484,-47.221468,-52.585596,-62.835152,-43.172574,-42.592832,-36.209012,-60.955306,-49.148939,-49.536155,-56.532561,-50.036560,-48.101419,-60.574352,-52.908351,-44.796467,-39.207517,-41.890276,-45.302277,-52.041259,-45.396138,-56.661235,-50.316784,-53.088139,-45.747378,-56.370150,-43.748114,-54.620455,-56.626873,-49.695480,-40.100909,-60.413606,-44.282817,-52.584631,-44.299405,-44.540233,-48.607481,-44.192554,-44.100773,-50.217202,-47.852772,-52.201280,-43.828988,-46.556704,-45.889048,-45.258570,-49.101542,-46.294811,-46.307307,-35.699861,-51.897456,-35.093869,-40.914146,-55.654255,0,Fileset 1: TS pulse compressed wideband pings T3
130.000,-37.052058,-47.493072,-46.697678,-44.865836,-41.114479,-39.193642,-52.178144,-54.417611,-46.643282,-48.599911,-53.072425,-42.151371,-48.499471,-49.334417,-46.914109,-49.116635,-40.900178,-43.858064,-38.814216,-41.635379,-42.691440,-32.091774,-41.143568,-39.511290,-48.155105,-42.261797,-39.649322,-37.616033,-34.142500,-40.568676,-26.899878,-37.246530,-42.609641,-41.506968,-65.637490,-42.512718,-54.450292,-43.340857,-42.971920,-35.429406,-47.311314,-34.432053,-35.306520,-43.259929,-30.793746,-30.776938,-33.780714,-30.293015,-34.374546,-29.787873,-40.209308,-39.325706,-27.468029,-33.197475,-36.283360,-37.201773,-46.178365,-37.963561,-47.899555,-58.858114,-36.180194,-44.809256,-42.918335,-47.068888,-44.971135,-41.301003,-54.095549,-51.559948,-44.831373,-55.747787,-44.125820,-44.754517,-47.416264,-51.583284,-41.945521,-40.617668,-45.494186,-44.795561,-52.534665,-41.971331,-44.198993,-64.782970,-48.195954,-47.590368,-50.084981,-49.034323,-51.193768,-70.017038,-42.247613,-55.970053,-52.315912,-42.918118,-44.711146,-48.042315,-43.065368,-50.979564,-49.813582,-49.620602,-42.771379,-59.835124,-51.889885,-47.876470,-45.395524,-51.555704,-55.638852,-52.260307,-48.150324,-52.419182,-56.973749,-43.430060,-44.362124,-36.462276,-53.927058,-44.751033,-48.566159,-46.523974,-50.613447,-52.718826,-48.726227,-53.887657,-43.832195,-40.366306,-43.025204,-42.290819,-54.787929,-45.950854,-61.062137,-48.494567,-51.233087,-45.900701,-53.303845,-44.442026,-52.091523,-57.903540,-47.571794,-40.184305,-56.728237,-43.203560,-52.553509,-44.982349,-45.267118,-49.616517,-44.195096,-48.190586,-48.700896,-48.311277,-53.165169,-42.175231,-48.472424,-46.596729,-44.882833,-46.599530,-53.664234,-45.252236,-35.724529,-52.146368,-35.426457,-42.784749,-50.362101,0,Fileset 1: TS pulse compressed wideband pings T3
130.500,-38.046702,-46.706096,-45.348036,-47.360025,-41.911377,-41.936442,-45.527281,-48.079168,-45.293231,-46.455908,-53.358742,-42.343686,-51.026314,-47.580683,-46.812452,-49.884591,-40.555930,-44.389752,-39.228554,-41.464264,-42.915786,-32.370070,-40.075939,-39.130625,-45.862234,-43.807673,-40.362668,-36.311735,-35.590114,-40.808003,-26.648083,-38.223152,-43.166423,-41.939190,-56.537106,-41.173259,-51.052335,-44.954081,-42.207834,-35.950847,-48.124088,-33.288062,-34.509139,-47.939786,-29.228695,-30.781494,-33.556828,-30.020035,-35.268969,-29.460568,-41.849046,-40.091820,-26.796981,-32.215484,-41.303049,-37.484370,-45.819294,-37.407408,-48.513335,-74.582152,-37.327166,-47.207551,-43.427145,-48.814599,-42.797535,-41.512050,-51.701788,-47.487067,-42.735498,-63.560413,-44.396733,-44.692028,-47.214137,-50.191948,-42.613783,-41.711628,-46.783705,-45.448434,-50.521206,-42.693378,-42.634571,-61.009810,-48.749210,-47.977533,-51.915933,-48.132316,-59.169552,-59.030086,-39.720235,-47.632018,-47.731671,-42.649868,-43.693418,-45.536265,-44.838552,-49.213841,-52.967513,-50.945679,-45.763709,-59.190218,-52.313416,-48.476149,-44.499103,-53.307164,-55.666291,-50.753532,-47.871677,-50.719666,-53.814440,-43.935804,-46.795059,-37.831346,-50.641607,-42.371398,-49.013864,-41.862591,-52.393974,-65.072061,-42.744281,-55.814892,-43.466564,-42.638448,-44.603969,-40.835207,-55.820939,-47.281419,-65.363799,-46.355464,-49.967788,-46.076875,-51.706997,-45.074933,-50.681776,-59.891329,-46.074187,-40.410090,-53.862073,-42.520751,-52.224401,-45.974112,-44.912991,-50.736690,-44.241273,-57.786905,-48.440885,-49.962393,-53.075400,-41.210265,-49.186718,-48.229069,-44.923518,-45.451634,-47.803040,-45.002531,-36.133669,-49.084126,-36.264378,-44.653478,-47.132450,0,Fileset 1: TS pulse compressed wideband pings T3
131.000,-40.262328,-48.088617,-44.903008,-53.910226,-42.574274,-47.195979,-43.735258,-43.898982,-43.510559,-45.360302,-53.937716,-42.705503,-52.473874,-46.287602,-46.307769,-49.855317,-41.382206,-46.362358,-39.883613,-41.436008,-42.863239,-32.436977,-38.760524,-39.116061,-44.925664,-44.871580,-41.494571,-35.393748,-37.139436,-40.851221,-26.501798,-39.406997,-43.402029,-42.391819,-52.406125,-40.503223,-48.104198,-47.791212,-41.051205,-36.646888,-49.378829,-32.513589,-34.158256,-47.795674,-27.967727,-31.048105,-33.634555,-29.834121,-36.109696,-29.380811,-43.348863,-40.561766,-26.477405,-31.804197,-55.502717,-38.531000,-45.644115,-37.075803,-49.312541,-57.331980,-38.917496,-49.538049,-43.485226,-50.593401,-42.477267,-41.273539,-45.538617,-44.162824,-40.380066,-53.140769,-43.885469,-42.806258,-47.884493,-50.927798,-45.508375,-43.879572,-47.670797,-45.243340,-48.137538,-43.817017,-41.887591,-56.510001,-49.017082,-48.445560,-49.155244,-47.702954,-56.899831,-55.055518,-38.626008,-43.925493,-45.501028,-41.688540,-43.547818,-44.553755,-49.594146,-47.927015,-59.081720,-52.091813,-51.305112,-56.873474,-52.721526,-48.237156,-44.725658,-56.124064,-56.577248,-49.798717,-46.462117,-48.823203,-48.946842,-44.674737,-50.282922,-40.550514,-49.801150,-41.627720,-51.496672,-39.508035,-55.927772,-51.457404,-40.731933,-59.081784,-43.696624,-46.173268,-46.513118,-40.827478,-50.744428,-49.094295,-65.448128,-44.053947,-49.323738,-46.330542,-51.039867,-45.741493,-49.644858,-61.970414,-45.123848,-40.761489,-51.925611,-42.185245,-51.645403,-47.358537,-44.267094,-48.899969,-44.013711,-59.003272,-49.254731,-53.052712,-51.713879,-41.050933,-48.534629,-51.098164,-45.269291,-45.565242,-44.171387,-45.680634,-36.929988,-47.569563,-37.265114,-45.540109,-45.488309,0,Fileset 1: TS pulse compressed wideband pings T3
131.500,-44.585391,-51.402442,-46.094235,-68.758394,-42.646444,-55.298659,-44.571340,-42.365980,-42.496036,-45.580052,-54.988337,-43.347826,-50.804378,-46.084123,-46.103722,-48.003431,-43.790016,-50.681011,-40.990104,-42.015040,-43.029773,-32.841654,-38.029025,-39.619701,-45.044010,-46.133586,-43.289557,-35.202715,-38.838819,-41.081165,-26.849814,-41.103694,-43.716313,-43.349203,-50.180859,-40.653441,-46.292482,-52.752294,-40.438153,-37.918670,-51.190763,-32.368568,-34.711550,-44.359958,-27.407379,-31.909163,-34.376189,-30.125619,-37.319761,-29.911250,-44.492998,-40.994526,-26.850718,-32.206166,-43.998179,-40.477426,-46.081800,-37.265739,-51.011132,-53.114503,-40.967326,-49.676367,-43.566258,-52.852771,-43.221709,-40.476381,-43.237285,-42.424272,-39.323338,-49.000414,-42.564433,-40.526448,-49.138595,-53.853005,-51.521031,-47.877483,-47.275213,-44.939268,-46.593178,-45.567618,-42.397354,-54.357112,-49.410247,-49.392773,-45.735707,-47.909093,-50.903370,-53.925180,-39.153339,-42.777242,-45.310912,-41.336951,-44.405809,-45.275661,-65.081442,-47.972166,-80.187650,-52.240978,-54.836050,-56.886687,-53.753546,-47.789566,-46.058921,-57.546218,-59.162404,-50.764438,-45.544076,-48.394245,-45.347215,-45.590875,-56.330492,-45.523101,-51.170029,-42.742106,-58.340143,-38.956319,-59.912777,-46.414706,-41.174560,-58.146959,-44.797705,-51.421571,-48.826084,-42.498294,-47.518037,-50.948944,-62.099442,-42.441902,-49.476055,-47.037536,-51.261083,-46.914736,-48.874161,-62.026179,-44.940890,-41.518794,-51.014217,-42.367633,-51.331608,-49.692129,-44.851006,-46.248636,-43.876891,-50.883245,-51.025856,-55.768986,-50.529845,-41.950920,-47.957703,-55.269723,-46.149861,-47.165368,-43.191080,-47.622205,-38.429494,-48.219741,-38.418337,-45.793867,-45.393207,0,Fileset 1: TS pulse compressed wideband pings T3
132.000,-53.085416,-52.485395,-48.583274,-53.470476,-42.243828,-51.882054,-47.045363,-42.160885,-42.010788,-46.172193,-55.924245,-43.664299,-47.770215,-46.498381,-45.922219,-45.688895,-47.451645,-56.804151,-41.899046,-42.662414,-43.178049,-33.221348,-37.561758,-39.993552,-45.359815,-47.444539,-44.972066,-35.190362,-39.945243,-41.155982,-27.213119,-42.821001,-43.626011,-44.444215,-48.511892,-40.973027,-44.945009,-54.571918,-40.105336,-39.202788,-52.690135,-32.277287,-35.594715,-42.373076,-26.990092,-32.787431,-35.285557,-30.416323,-38.475047,-30.523420,-44.675357,-41.019926,-27.375224,-32.774082,-37.901256,-42.371233,-46.531268,-37.391767,-53.174270,-51.282736,-42.330126,-47.631568,-43.357934,-54.929396,-43.292939,-39.214860,-42.307332,-41.834281,-39.419032,-45.829556,-40.991076,-38.663677,-49.336541,-58.986882,-51.546775,-54.074196,-46.544135,-44.751328,-45.534840,-47.270325,-43.534379,-53.426219,-49.661407,-50.268053,-43.335452,-47.983961,-47.925886,-53.442733,-40.651827,-42.774413,-46.174887,-41.334484,-45.533875,-46.946520,-55.256575,-49.131454,-58.348469,-51.144893,-50.066386,-59.543521,-55.214633,-47.103971,-47.425883,-55.024567,-63.793552,-53.710777,-45.125113,-49.108452,-43.222124,-45.962047,-73.877441,-54.126812,-54.768931,-45.565630,-59.497773,-39.297604,-56.560741,-43.988144,-43.179316,-54.421342,-46.334489,-57.084720,-50.712326,-45.441106,-46.025022,-51.413196,-58.413590,-41.171131,-49.726523,-47.739998,-51.620172,-48.147702,-47.915293,-59.855729,-44.926717,-42.127385,-50.414616,-42.395304,-50.922389,-52.884718,-46.835019,-44.371469,-43.487302,-48.042274,-52.205412,-52.962935,-49.617641,-43.299685,-47.679405,-56.049837,-46.991293,-49.785112,-43.218962,-50.414299,-40.122165,-50.368751,-39.153667,-45.803110,-46.072210,0,Fileset 1: TS pulse compressed wideband pings T3
132.500,-57.932265,-49.161149,-52.756925,-50.295476,-41.924396,-49.176143,-51.863881,-42.956475,-42.171340,-46.374773,-56.608985,-43.840654,-45.304314,-47.493197,-45.941199,-44.160004,-52.149382,-53.868342,-42.635762,-43.338919,-43.691695,-33.667122,-37.407572,-40.315809,-45.934108,-48.856778,-46.238533,-35.426493,-40.405603,-41.286386,-27.710738,-44.711151,-43.242733,-45.903328,-47.251183,-41.491170,-44.060258,-49.577670,-40.104386,-40.457809,-53.282790,-32.318600,-36.803270,-41.863447,-26.740319,-33.694763,-36.537313,-30.819193,-39.633272,-31.295758,-44.383910,-40.957951,-28.134393,-33.547177,-34.731771,-43.560694,-46.915854,-37.514118,-55.782896,-50.592421,-42.491606,-45.409722,-43.177915,-54.998476,-42.384287,-38.234628,-42.037972,-42.630254,-41.020349,-43.224752,-40.062090,-37.719858,-48.270993,-65.091985,-45.784732,-56.222948,-46.749176,-45.243693,-45.022954,-48.707423,-45.381462,-53.407508,-50.107791,-51.035314,-41.866140,-47.888533,-46.188293,-52.479231,-43.214179,-43.501180,-48.196171,-41.684601,-46.925393,-49.576827,-50.001505,-51.946013,-53.269165,-49.924017,-47.282784,-68.332564,-57.566009,-46.486082,-48.327852,-52.145451,-74.375635,-61.316787,-45.310318,-51.019220,-42.424962,-45.976891,-60.609395,-55.777455,-65.566085,-52.069197,-51.021433,-40.389125,-52.922751,-42.934699,-47.224232,-52.048851,-48.727417,-58.925590,-52.042182,-49.863901,-45.974260,-50.788757,-55.553162,-40.282680,-50.080671,-48.668543,-52.056388,-49.552555,-47.115561,-57.941181,-45.177566,-42.690130,-50.113804,-42.321217,-50.622448,-57.338633,-51.513292,-43.525303,-43.013973,-46.994516,-51.931812,-49.316618,-49.222977,-45.149757,-48.045916,-52.858869,-47.867806,-54.005515,-43.937288,-54.518199,-42.104062,-54.182980,-39.788850,-46.100010,-47.450981,0,Fileset 1: TS pulse compressed wideband pings T3
133.000,-47.075613,-45.951069,-55.043702,-50.001756,-41.222024,-49.797967,-58.052653,-44.238948,-43.024976,-45.356029,-55.784149,-43.995586,-43.649266,-48.661900,-46.144510,-43.579235,-52.052584,-49.660116,-43.133440,-43.822063,-44.831546,-33.989176,-37.297308,-40.556222,-46.987350,-49.881419,-46.712887,-35.863527,-40.051765,-41.360496,-28.318729,-46.712760,-42.615020,-47.810444,-46.261371,-42.135990,-43.543638,-45.759662,-40.158219,-41.461557,-52.274578,-32.473862,-38.281488,-42.588005,-26.559446,-34.491322,-38.273491,-31.264649,-40.439354,-32.163691,-43.821567,-41.020930,-29.113760,-34.548961,-32.686897,-43.141822,-47.036655,-37.618635,-57.475374,-50.491860,-41.631352,-43.541977,-43.201351,-51.933093,-41.331024,-37.766608,-41.961229,-45.442760,-45.121741,-41.405890,-40.171551,-37.919131,-46.933849,-57.219368,-42.152747,-50.521024,-47.915638,-46.832078,-44.989738,-49.212219,-48.092663,-53.951574,-50.868119,-51.475879,-41.045086,-47.640620,-45.163897,-50.683966,-46.882146,-44.304230,-51.564284,-42.044553,-48.618167,-52.845007,-48.976313,-56.704070,-50.777204,-48.970230,-46.217878,-62.580349,-61.321191,-45.875476,-48.756670,-49.857033,-68.539905,-57.252324,-45.923097,-53.382078,-42.868305,-45.595628,-55.215717,-49.793551,-57.116496,-53.428917,-47.051395,-41.682199,-51.251341,-42.877108,-53.011892,-50.568603,-52.602188,-58.574618,-52.728782,-51.682899,-47.292122,-49.852221,-53.376172,-39.663856,-50.532826,-49.979382,-52.336195,-51.195321,-46.658564,-56.759875,-45.736072,-43.186694,-50.051686,-42.183260,-50.495219,-56.996012,-62.688879,-43.643304,-42.438697,-47.148933,-50.871345,-46.579934,-49.390041,-47.290817,-49.072673,-50.136753,-48.705417,-60.747923,-45.253275,-58.676784,-43.981781,-54.798138,-40.515728,-46.669790,-49.301258,0,Fileset 1: TS pulse compressed wideband pings T3
133.500,-42.446539,-43.348766,-50.494209,-51.248044,-39.274974,-53.315267,-50.649712,-44.365256,-44.514684,-43.190925,-52.496251,-43.854103,-42.421769,-48.961296,-46.157617,-43.658239,-48.138902,-47.790948,-42.884285,-43.602037,-46.602043,-33.592811,-36.473096,-40.255815,-48.659940,-49.842543,-46.160019,-36.104179,-38.550075,-40.703676,-28.644902,-48.102612,-41.563072,-49.889713,-45.086584,-42.482262,-42.941443,-42.761770,-39.529588,-41.672442,-49.828672,-32.393727,-39.829048,-44.420673,-26.035432,-34.688316,-40.407097,-31.259479,-40.008901,-32.673517,-42.694853,-41.091542,-29.999644,-35.554840,-30.858889,-40.828908,-46.497512,-37.401403,-55.335253,-50.260046,-40.173406,-41.828572,-43.101604,-48.232985,-40.682993,-37.508375,-41.506311,-52.992566,-57.177271,-40.243012,-41.501303,-39.440803,-45.789876,-50.510285,-39.456533,-46.831157,-48.435758,-50.005931,-45.040382,-47.936172,-51.539966,-54.025440,-51.623245,-51.090734,-40.343414,-47.002063,-44.472861,-48.398131,-50.943515,-43.739929,-52.965773,-41.452472,-50.413520,-54.533509,-50.675313,-55.960228,-49.373290,-47.959057,-46.126631,-54.516199,-66.931997,-44.825483,-49.117687,-47.649356,-61.221342,-48.999501,-46.239280,-52.363801,-44.445741,-44.271901,-53.304110,-47.164669,-49.053700,-44.600433,-45.033012,-41.466012,-51.137103,-43.474093,-48.586320,-48.871840,-58.488420,-59.804183,-52.550725,-48.495294,-49.597044,-48.484143,-51.268946,-38.905057,-50.826879,-51.436716,-51.952975,-53.099086,-46.385243,-55.800066,-46.335300,-43.214656,-49.901705,-41.723600,-50.262591,-51.125573,-53.424739,-44.431677,-41.458063,-48.205309,-49.884514,-44.229536,-49.807648,-48.439102,-50.346731,-48.007722,-49.021513,-59.807665,-46.974358,-55.633882,-44.042149,-48.466055,-40.967888,-47.027955,-50.660929,0,Fileset 1: TS pulse compressed wideband pings T3
134.000,-39.936409,-41.829739,-47.298081,-53.653322,-37.288546,-51.087537,-45.896885,-42.949618,-47.944174,-41.479447,-49.146263,-44.075293,-42.183630,-48.707811,-46.515561,-45.125391,-46.023999,-48.631120,-42.222900,-43.353979,-50.273063,-33.011577,-35.251254,-39.809292,-52.281101,-49.608186,-45.696983,-36.711092,-36.884298,-39.627137,-29.242851,-48.721768,-40.965808,-52.816223,-44.242599,-43.076437,-42.728803,-40.597871,-38.587605,-41.665769,-47.606529,-32.709848,-42.398156,-49.729487,-25.798840,-34.849952,-43.739154,-31.262573,-38.886803,-33.305178,-41.765675,-42.017222,-31.516022,-37.366067,-29.663049,-38.360008,-46.128714,-37.571960,-52.079579,-50.200948,-39.343544,-41.011481,-43.046086,-45.602694,-41.791885,-38.053641,-41.381977,-54.967068,-46.338668,-40.513753,-46.073845,-44.397583,-45.784186,-45.885023,-37.950687,-45.165193,-47.157718,-57.369361,-45.722278,-46.024176,-54.211112,-53.170229,-53.011682,-50.648234,-40.255224,-46.712123,-44.869021,-46.885338,-53.991617,-42.026029,-49.073859,-40.281775,-52.399664,-52.829852,-59.154891,-51.865717,-49.367853,-47.484975,-47.738025,-50.763393,-69.739102,-44.021393,-50.933860,-46.022026,-57.386886,-44.959799,-46.201967,-48.894944,-48.000591,-42.740278,-54.025353,-46.427967,-45.036475,-40.566222,-45.323241,-40.028455,-53.617461,-45.712044,-43.812585,-47.259348,-59.262613,-64.445997,-52.463183,-47.702140,-51.889480,-47.195400,-49.713700,-38.630567,-51.713663,-53.499196,-51.769595,-56.596272,-47.190806,-55.512117,-47.622782,-43.322163,-50.390834,-41.623148,-50.599428,-46.924134,-49.404339,-46.264754,-40.854859,-50.640267,-50.403120,-42.803676,-51.023530,-47.876977,-52.489879,-46.915132,-49.265404,-55.041703,-50.062144,-52.253023,-42.316099,-43.709650,-41.439909,-47.676486,-50.860299,0,Fileset 1: TS pulse compressed wideband pings T3
134.500,-38.700178,-41.256845,-46.288548,-53.838760,-36.178794,-44.999363,-43.912416,-41.384870,-52.005660,-40.744520,-46.861849,-44.733502,-42.822434,-48.465429,-46.869619,-47.857108,-45.796136,-52.731309,-41.136986,-43.323515,-57.081072,-32.431603,-33.758633,-39.003089,-56.223788,-48.653399,-45.510725,-37.601776,-35.513097,-38.250795,-30.013348,-48.266168,-41.030117,-56.609228,-43.625892,-43.857428,-42.721592,-38.938699,-37.459085,-41.549510,-46.103603,-33.413663,-45.261677,-55.900888,-25.907370,-35.045775,-46.179033,-31.202744,-37.596769,-33.944984,-41.236591,-43.913337,-33.765858,-40.153804,-29.040669,-36.563323,-46.266701,-38.171391,-49.703165,-50.135969,-39.440849,-41.132826,-42.276959,-43.783607,-45.782783,-39.274799,-41.907198,-45.646660,-40.371823,-42.035592,-58.388716,-50.292608,-46.843917,-42.875634,-37.557990,-45.153670,-45.432983,-55.434342,-46.820848,-44.325771,-51.835154,-51.562027,-55.152234,-50.567825,-40.655488,-46.884865,-46.165167,-46.367227,-54.656345,-40.275257,-46.167200,-39.197989,-51.992608,-49.747554,-57.439308,-50.976266,-50.247022,-47.571252,-51.459793,-49.411227,-65.267275,-43.679111,-55.160325,-44.938607,-55.148982,-43.283260,-45.435951,-46.353763,-49.032838,-41.520424,-56.963136,-46.804725,-43.156497,-39.014956,-47.810634,-38.955315,-57.763710,-50.772795,-41.653471,-46.082439,-54.977213,-61.850584,-52.782630,-51.663552,-51.339463,-46.083593,-48.700107,-38.839730,-53.203289,-55.489055,-52.288676,-60.624978,-49.438442,-55.816757,-49.331112,-43.453516,-51.625556,-41.796289,-51.464025,-44.283655,-50.319173,-46.849449,-40.810407,-51.006597,-53.322072,-42.301242,-52.732050,-46.297253,-55.414777,-46.604221,-49.300187,-53.561627,-54.370150,-51.498409,-40.359322,-40.880735,-41.604404,-48.543429,-49.669357,0,Fileset 1: TS pulse compressed wideband pings T3
135.000,-38.268759,-41.331853,-46.994978,-52.318366,-36.256009,-41.914521,-43.407962,-40.741512,-48.001989,-40.991916,-45.662898,-45.847089,-44.068071,-48.674557,-46.609150,-50.252674,-47.025751,-55.257918,-39.969857,-43.610638,-57.181916,-32.042993,-32.313015,-37.862794,-53.122057,-46.307677,-45.150712,-38.593984,-34.587430,-36.896340,-30.770054,-47.360434,-41.685522,-61.147917,-43.111561,-44.693565,-42.683508,-37.603701,-36.389747,-41.352998,-45.218756,-34.369798,-44.296120,-43.838871,-26.295569,-35.301412,-43.844599,-31.024217,-36.500503,-34.500302,-41.151258,-46.575198,-36.573755,-44.093373,-28.847451,-35.537951,-47.025822,-38.997913,-48.130968,-50.039827,-40.448713,-41.973348,-40.952214,-42.193690,-53.958920,-40.794675,-43.322649,-42.876987,-38.077704,-43.353436,-46.915066,-42.092759,-48.235718,-41.237756,-38.113549,-46.643209,-44.446910,-50.061209,-47.839401,-43.138430,-49.251127,-50.253150,-58.122904,-51.109881,-41.327754,-47.508745,-46.889806,-46.647283,-54.051554,-39.211367,-45.198333,-38.739086,-49.720108,-47.164663,-49.192490,-53.760101,-50.639839,-48.150920,-56.387935,-49.931430,-62.483360,-43.849030,-63.734845,-44.245691,-53.593646,-43.213695,-44.372325,-45.122266,-45.367616,-40.894592,-59.479452,-47.823367,-42.734856,-39.062274,-47.938144,-38.933842,-54.643433,-64.883389,-41.178919,-45.675793,-53.348086,-55.958033,-53.433615,-58.454195,-50.772622,-45.341237,-48.143975,-39.349143,-54.908715,-56.861313,-53.787543,-58.628455,-53.537209,-56.386546,-50.647074,-43.497701,-53.475647,-41.904895,-52.619810,-42.682202,-57.812304,-44.753579,-41.279879,-47.720930,-59.661438,-42.541551,-54.591252,-44.840613,-56.869589,-46.557677,-48.984862,-54.105479,-55.645550,-53.534631,-38.952399,-39.443298,-41.568324,-49.413960,-48.316160,0,Fileset 1: TS pulse compressed wideband pings T3
135.500,-38.294260,-41.684190,-49.091502,-51.950905,-37.528677,-40.673998,-43.206175,-41.113182,-43.885051,-42.006842,-45.221553,-47.392740,-45.658789,-49.353875,-45.648643,-49.759130,-49.029361,-49.315668,-38.972758,-44.098386,-50.907324,-31.923651,-31.097812,-36.660177,-49.683510,-43.684569,-44.241641,-39.556393,-34.022459,-35.716874,-31.398130,-46.533299,-42.694908,-64.732767,-42.668145,-45.497474,-42.486027,-36.514389,-35.505417,-41.028624,-44.620569,-35.458797,-41.103208,-38.381688,-26.856558,-35.610577,-40.593501,-30.699365,-35.635307,-34.974935,-41.472004,-49.567535,-39.274127,-50.247632,-28.893664,-35.034547,-48.296360,-39.736668,-46.879302,-49.998707,-42.298719,-43.178329,-39.769429,-40.576818,-47.067125,-42.089059,-45.901568,-42.471047,-37.534569,-42.750182,-42.049281,-38.209922,-49.032188,-40.705248,-39.431652,-49.660898,-44.019996,-48.089262,-48.262712,-42.407436,-47.881583,-49.580626,-61.597684,-52.325563,-42.115542,-48.484929,-45.629866,-47.361732,-52.764813,-38.825138,-45.657598,-38.924888,-47.998538,-45.448986,-46.236591,-66.142161,-49.719284,-49.079362,-54.793650,-52.292849,-60.481928,-44.408351,-70.065372,-43.747236,-51.784358,-44.119758,-43.476091,-44.879959,-43.035788,-40.777786,-58.226133,-49.307591,-43.325004,-40.127206,-43.592149,-39.691222,-50.843686,-53.285831,-41.931998,-46.107537,-53.431038,-53.012975,-54.056164,-46.301100,-52.101995,-45.002139,-47.929175,-39.904677,-56.135689,-58.082051,-56.552332,-55.655691,-59.585014,-56.544749,-50.886857,-43.387287,-55.594945,-41.661704,-53.873257,-41.697637,-56.978209,-42.714486,-42.063659,-44.826965,-55.684378,-43.247054,-56.791615,-43.718882,-54.982373,-46.374131,-48.262023,-54.977645,-52.995992,-60.946478,-38.023507,-38.913840,-41.620133,-49.821713,-47.386959,0,Fileset 1: TS pulse compressed wideband pings T3
