Depth,12.1026564920,12.1044106875,12.1186300162,12.1275077835,12.1299263127,12.1229615901,12.1252337089,12.1494665435,12.1487186765,12.1563713206,12.1005910495,12.0832240311,12.0164944697,12.0810639178,11.9910366759,12.0591262905,12.0432950016,12.0436868379,11.4035312068,11.4286304926,11.4494264154,11.5931003522,11.6232282398,11.6335588498,11.6691427371,11.7091586348,11.7285477566,11.7443097625,11.7808239097,11.8019672493,11.8247239301,11.8524661856,11.8859105948,11.9850543784,11.9736389797,11.7316456996,11.8123251647,11.9062676551,11.8542639250,11.9334341371,11.9462578567,12.0015727878,12.1057055406,12.0876533259,12.0307957819,12.0291751092,12.0653265156,12.1135353120,12.1470274432,12.1803084603,12.2005003449,12.1481346563,12.1495062700,12.1500142254,12.2657069881,12.2774624359,12.2405356225,12.2527646413,12.2535209125,12.3110146737,12.3107870212,12.3125683945,12.3141561607,12.2532947622,12.3191471603,12.3579096626,12.3934069835,12.3802376548,12.4499999387,12.3349319277,12.3239023834,12.3115222752,12.2977618314,12.3073558649,12.3431155458,12.3225395326,12.4157136679,12.4091486987,12.2487638919,12.2520375755,12.1762032090,12.1845912086,12.1769861588,12.2683396032,12.2935871910,12.1953559918,12.2679431373,12.2680673972,12.2688354403,12.2535545006,12.2084836876,12.2096825456,12.1848420482,12.1638434455,12.1613559984,12.1599533036,12.1724270312,12.1612847475,12.1968407333,12.1937370859,12.1832601298,12.1383083705,12.1609336622,12.0903709065,12.0788891809,12.1501151612,12.1757956091,12.2237892719,12.2478663512,12.2488946598,12.1795622446,12.1866629729,12.2663947958,12.3046965329,12.3101595519,12.2841718001,12.2754125502,12.3145298157,12.3293832028,12.3303656299,12.2703507589,12.3224400161,12.2919199355,12.3419569815,12.3394832937,12.3456673240,12.3585799038,12.3374618739,12.3802819392,12.4208739810,12.4382746546,12.4283359498,12.4481937708,12.4539597603,12.5027880520,12.4946143553,12.3027317403,12.4662407916,12.4451045776,12.4473186303,12.4332177034,12.4399821721,11.9979498452,11.9850798678,11.9718115032,12.0656844834,12.0686303396,12.0607637530,12.0270382753,12.0108053666,12.0072030965,12.0765372040,12.1535900217,12.1909987777,12.3512900071,12.4201863147,12.3674869239,12.3679233622,12.3780954573,
Region_name,"Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7",
126.000,-38.227062,-32.554558,-35.889850,-32.576490,-44.147598,-37.290539,-49.204271,-43.922705,-44.343709,-61.912820,-54.041087,-41.216430,-44.496607,-44.560722,-38.996630,-48.781763,-43.370315,-40.066310,-36.641947,-38.523802,-37.643446,-26.091321,-39.436493,-45.841564,-34.344623,-33.867730,-33.961596,-44.405483,-27.819543,-33.648487,-28.494727,-34.089576,-35.051042,-35.183439,-49.345983,-35.435693,-36.116089,-39.711403,-37.165923,-31.232386,-53.302872,-46.788763,-45.212369,-32.857254,-53.933969,-31.186537,-39.148484,-34.946675,-28.855246,-33.025510,-31.183633,-41.843401,-33.250432,-34.929542,-33.310711,-42.608303,-41.417360,-40.532953,-39.709020,-48.107007,-40.020264,-41.766626,-42.922343,-39.546699,-39.580486,-37.184439,-51.966243,-40.337120,-44.201482,-44.768838,-47.187846,-49.891236,-49.628066,-49.272841,-41.749499,-51.800120,-43.682741,-41.185976,-49.078587,-42.050871,-41.320047,-42.920942,-48.379303,-41.392619,-46.149138,-48.140079,-42.872088,-43.530095,-52.820450,-44.958726,-47.825974,-39.440187,-48.738019,-45.486306,-39.025146,-39.828084,-44.519526,-50.077052,-38.319101,-47.198826,-44.665239,-45.394214,-46.574021,-53.164277,-48.607314,-44.176235,-53.297727,-43.581754,-43.114456,-38.514982,-36.704179,-38.692260,-39.166856,-40.575817,-41.725487,-45.215510,-43.493473,-46.354921,-55.640709,-40.523130,-45.531037,-44.563479,-38.276716,-47.867839,-48.212097,-45.460741,-52.195851,-52.592928,-54.829509,-47.337177,-46.308653,-43.841987,-42.052921,-55.434488,-49.744074,-40.440098,-44.351872,-48.165987,-45.844773,-49.940232,-51.807507,-51.012994,-42.661362,-43.500302,-50.482000,-42.964541,-48.259330,-49.202886,-42.736078,-45.204377,-42.565431,-42.473483,-34.418645,-39.820028,-35.969564,-41.539231,-43.517503,-35.646228,-37.767575,0,Fileset 1: TS pulse compressed wideband pings T3
126.500,-38.336011,-33.409921,-36.692109,-34.328079,-46.886554,-39.899314,-43.961270,-45.848404,-49.576692,-59.284975,-56.770688,-41.117113,-44.723919,-45.262056,-39.379484,-50.790119,-41.619247,-41.659470,-36.412847,-37.897719,-37.536999,-26.212317,-39.538814,-45.413987,-35.867226,-33.879486,-33.810269,-50.056277,-27.828013,-34.139909,-27.298584,-33.809062,-35.218003,-34.836723,-52.512500,-37.713025,-37.041352,-38.931168,-37.516937,-30.951219,-56.127147,-48.246437,-47.544408,-32.219639,-45.967162,-30.740847,-37.546430,-33.508941,-29.125780,-31.792130,-31.237847,-39.227289,-33.027462,-36.355591,-31.230457,-44.687541,-41.507923,-40.332742,-38.839839,-46.132541,-37.293568,-43.605899,-41.041540,-39.271348,-37.823552,-38.144929,-49.099075,-39.024805,-43.014615,-43.637420,-45.671018,-48.165165,-51.113185,-47.792907,-42.058221,-50.599787,-43.240806,-41.161070,-49.214980,-41.785896,-39.574186,-43.830464,-46.262567,-43.910251,-48.286163,-48.682565,-44.406073,-43.600748,-56.789233,-44.155730,-47.850147,-40.554529,-48.445918,-40.644505,-38.988572,-39.249977,-43.427392,-49.423003,-40.066273,-50.972853,-45.332230,-42.821145,-45.140097,-56.331612,-49.436775,-43.884079,-48.518485,-45.890558,-41.012236,-37.295046,-36.396962,-43.722007,-39.735286,-40.612400,-42.822438,-44.532658,-44.978600,-45.721234,-45.937591,-40.273308,-45.638113,-45.578035,-37.342731,-44.555669,-46.448377,-45.702809,-48.742320,-52.730923,-52.534088,-44.637124,-47.955218,-42.231685,-43.337390,-59.414123,-51.815749,-39.340540,-44.832343,-47.771942,-46.886672,-47.153963,-49.972810,-53.187226,-44.973943,-40.402298,-50.462006,-44.237517,-49.935163,-47.816490,-41.132236,-45.607275,-43.386503,-42.018821,-33.017228,-40.717744,-36.328550,-41.557302,-46.486522,-34.749495,-39.201218,0,Fileset 1: TS pulse compressed wideband pings T3
127.000,-37.813158,-34.903360,-37.682058,-36.751174,-48.878621,-45.673003,-41.073043,-48.877810,-56.961164,-55.811389,-57.423939,-41.323776,-44.595849,-46.341348,-39.859223,-52.684990,-40.776736,-43.535078,-36.274505,-37.653894,-37.511234,-26.435189,-39.495677,-44.332589,-37.760854,-34.054832,-33.919125,-51.698647,-28.029060,-34.672269,-26.413154,-33.688264,-35.567214,-34.713097,-51.496190,-40.658821,-38.311421,-38.288029,-37.806915,-30.948897,-53.065606,-46.502081,-43.146839,-32.001180,-41.205132,-30.377758,-36.260239,-32.279344,-29.354279,-30.912153,-31.446700,-37.753132,-32.670763,-38.094798,-30.039952,-44.635141,-41.907547,-40.142765,-38.899557,-45.460130,-35.684636,-44.882519,-40.150207,-39.387804,-37.481440,-39.887920,-45.177444,-39.376832,-43.629263,-43.139458,-44.784001,-44.635698,-55.001149,-47.042356,-43.218335,-47.003551,-43.992994,-41.244484,-49.156032,-41.695847,-38.676399,-45.005168,-45.006153,-45.458829,-48.623260,-49.514244,-47.471989,-44.803617,-49.473999,-44.318583,-42.396188,-39.597668,-48.126812,-38.200029,-40.620303,-39.611409,-42.031012,-48.236540,-42.390970,-59.098040,-45.197225,-41.406312,-44.932306,-63.914807,-50.515222,-43.916640,-45.393122,-50.636502,-40.351253,-36.915731,-36.442400,-64.969434,-40.687713,-41.273403,-44.908583,-45.303282,-46.581440,-44.566235,-41.208691,-40.679401,-45.649408,-41.535052,-36.874189,-42.878167,-47.043616,-45.567307,-46.874021,-54.938002,-51.330714,-43.152807,-50.475654,-41.249380,-45.328250,-58.509533,-54.834003,-38.624330,-46.093451,-47.024048,-47.876424,-44.747960,-45.740646,-53.494965,-45.303680,-38.311595,-52.561015,-44.941989,-49.809248,-46.040274,-40.119109,-45.149965,-44.375964,-42.732680,-32.474053,-42.028514,-35.845982,-40.960070,-44.230608,-34.672619,-41.587421,0,Fileset 1: TS pulse compressed wideband pings T3
127.500,-36.953553,-37.162145,-38.851289,-39.739774,-50.914672,-52.443737,-40.068877,-52.320900,-54.462412,-54.067423,-55.587889,-41.597537,-44.338255,-47.942770,-40.612548,-52.943005,-40.805186,-44.626826,-36.267661,-37.903186,-37.678146,-26.893769,-39.620166,-43.501243,-40.190326,-34.466223,-34.317013,-46.711289,-28.488075,-35.336703,-25.871020,-33.802327,-36.209444,-34.951297,-49.432421,-44.256794,-40.047738,-38.044222,-38.311543,-31.294373,-50.088398,-43.278975,-39.530325,-32.354115,-38.333422,-30.291604,-35.479899,-31.544459,-29.753359,-30.452030,-32.010986,-37.174978,-32.224666,-39.427276,-29.681166,-42.870293,-42.718272,-40.047495,-39.804818,-45.758046,-34.941851,-44.879018,-39.974107,-39.979001,-38.515790,-42.045620,-42.846032,-41.266748,-46.658204,-43.098515,-45.054543,-42.926794,-64.944082,-47.521724,-46.395263,-44.188181,-45.453094,-40.955198,-49.148698,-41.697173,-38.736556,-46.551149,-44.461844,-45.414481,-47.420165,-50.325008,-48.877465,-46.881987,-46.199578,-44.736142,-40.270309,-38.122319,-47.924790,-37.651396,-44.980565,-40.988485,-41.356228,-47.127709,-42.810624,-65.699085,-45.045650,-40.908513,-46.193014,-59.050433,-51.651677,-44.111581,-43.778094,-62.108339,-41.095625,-37.419437,-36.936239,-44.157457,-42.150712,-42.862562,-47.901895,-47.190095,-47.225643,-43.402858,-39.323372,-41.908927,-45.681672,-38.203768,-36.907907,-42.973304,-48.847374,-44.667391,-46.302991,-58.709980,-51.390750,-42.558599,-54.061156,-40.966991,-48.189637,-55.215040,-57.606826,-38.353559,-48.276188,-46.084448,-48.693971,-43.166390,-42.791295,-50.307121,-44.197374,-37.244838,-58.940385,-45.147696,-48.725728,-45.152022,-39.930022,-44.314469,-44.789154,-44.591683,-32.815001,-43.782862,-35.093039,-40.904014,-39.652801,-35.253019,-44.840576,0,Fileset 1: TS pulse compressed wideband pings T3
128.000,-35.853137,-40.150368,-40.067084,-42.386173,-48.555228,-43.810345,-40.275719,-52.202587,-50.364369,-53.221955,-53.929762,-41.411130,-43.964835,-49.589792,-41.425293,-51.480378,-41.106703,-44.274093,-36.118203,-38.296862,-37.826005,-27.370495,-39.861673,-42.709177,-43.159160,-34.906885,-34.662972,-43.181282,-28.931524,-35.903356,-25.368721,-33.904119,-36.901453,-35.291863,-48.470277,-47.524925,-42.057110,-38.012187,-38.948450,-31.680317,-48.037488,-40.240381,-37.029420,-33.067410,-36.349685,-30.203527,-34.870876,-31.022822,-30.184069,-30.052397,-32.726338,-36.968027,-31.443048,-39.338731,-29.782986,-41.024076,-43.623784,-39.749403,-41.120106,-46.448045,-34.526065,-43.923570,-40.089771,-40.764371,-40.811649,-43.119168,-41.655394,-44.456841,-54.251726,-43.178442,-45.590007,-42.392346,-61.933699,-49.381620,-54.698777,-42.139143,-46.249785,-40.331307,-49.211577,-41.443637,-39.406691,-48.286657,-44.196142,-44.625451,-46.009819,-50.292211,-46.334469,-48.919481,-45.085894,-44.749063,-39.943854,-37.182772,-47.690463,-38.302748,-56.869603,-43.051716,-41.245536,-46.114116,-40.910081,-55.142611,-45.115032,-40.870001,-48.476783,-52.816785,-52.347511,-44.275252,-43.002084,-59.920977,-43.064013,-38.382701,-37.582705,-38.342442,-44.134016,-45.379992,-50.852123,-48.972120,-46.760143,-42.573895,-39.028534,-43.720602,-45.393306,-36.084680,-37.088244,-44.381944,-49.759742,-43.196832,-46.498695,-56.889674,-51.789567,-42.326185,-59.180306,-41.063134,-51.948773,-53.129841,-56.264614,-38.187977,-51.160313,-44.857958,-49.107401,-42.170091,-41.096337,-47.489753,-42.795358,-36.807499,-67.723366,-44.828827,-47.832432,-44.790633,-40.269223,-43.420012,-44.036331,-47.215712,-33.754480,-45.434504,-34.263784,-41.409689,-36.645685,-36.015210,-48.601622,0,Fileset 1: TS pulse compressed wideband pings T3
128.500,-34.737715,-44.499193,-41.601956,-43.193649,-43.640826,-39.592069,-41.856272,-50.196237,-48.201967,-52.697938,-53.015865,-40.851282,-43.814748,-50.372083,-42.361968,-49.416581,-41.005332,-43.059461,-35.906937,-38.751833,-38.057696,-27.948310,-40.386640,-41.872284,-47.342389,-35.546744,-34.938534,-40.652309,-29.444945,-36.453215,-24.933626,-34.098960,-37.722957,-35.754455,-49.021017,-47.722534,-44.554291,-38.238175,-39.869840,-32.131105,-46.680595,-37.627266,-35.369059,-34.260453,-34.826790,-30.116548,-34.375357,-30.699278,-30.795496,-29.677327,-33.673096,-37.062098,-30.472725,-38.150294,-30.369282,-39.515991,-44.552696,-39.287872,-42.787149,-47.519574,-34.345199,-43.026161,-40.535808,-41.827257,-45.384181,-42.526238,-41.531945,-49.429387,-56.231964,-43.693197,-45.448065,-42.549833,-53.793194,-53.785363,-55.041347,-40.726337,-45.769804,-39.942436,-49.585810,-41.082247,-40.653913,-50.380158,-44.200392,-44.022311,-45.052122,-49.319782,-44.180059,-50.680127,-45.282565,-44.942669,-41.052140,-37.010147,-46.974388,-40.130392,-48.519065,-45.597892,-41.644136,-45.346643,-39.045510,-51.900141,-45.542185,-41.249583,-49.791676,-49.506854,-52.564838,-44.790253,-42.868576,-52.691266,-46.847644,-39.602405,-38.428329,-35.348247,-47.273004,-49.374226,-51.814793,-51.143821,-46.006994,-42.319412,-40.315980,-46.151070,-44.647176,-34.826052,-37.405334,-46.711512,-49.084267,-41.823648,-47.434478,-52.167876,-51.639536,-42.334804,-66.610689,-41.519241,-56.541382,-52.222592,-52.649292,-38.114047,-54.850894,-43.475323,-49.345016,-41.726214,-40.446240,-45.517004,-41.632144,-37.002294,-53.764173,-44.259084,-47.514584,-44.403278,-41.178900,-42.753319,-42.758239,-49.454972,-35.477856,-46.313025,-33.568450,-42.677863,-34.842092,-36.936755,-53.214227,0,Fileset 1: TS pulse compressed wideband pings T3
129.000,-33.752859,-49.778825,-43.480364,-42.081828,-40.292756,-37.591751,-45.676373,-49.776881,-47.134004,-51.722299,-52.548354,-40.175569,-44.119413,-49.505901,-43.341201,-47.535714,-39.831834,-41.547010,-35.702157,-39.106283,-38.412629,-28.610105,-41.053401,-40.883702,-53.110218,-36.528482,-35.143170,-38.556090,-30.076404,-36.956712,-24.533554,-34.414281,-38.649696,-36.277307,-51.601333,-44.804436,-47.789841,-38.669645,-40.956257,-32.602710,-45.849314,-35.349877,-34.221375,-36.000202,-33.378500,-29.961496,-33.875204,-30.446331,-31.579100,-29.235468,-34.817532,-37.392981,-29.383704,-36.471785,-31.438982,-38.245148,-45.241514,-38.646040,-44.622741,-49.151544,-34.334874,-42.635514,-41.265084,-43.160605,-58.648975,-41.369411,-42.654568,-55.853083,-47.891061,-45.080792,-44.525998,-42.959805,-49.744805,-62.566253,-45.327873,-39.817311,-44.707080,-40.022540,-50.256464,-40.761426,-42.148425,-53.062974,-44.461033,-43.803137,-44.741956,-47.812926,-43.473603,-53.040907,-45.353508,-46.551564,-43.854218,-37.563896,-45.174687,-43.266877,-42.162360,-47.727853,-42.491408,-44.925103,-37.959083,-51.210818,-46.238200,-42.011229,-47.049573,-47.672667,-52.387677,-46.048389,-43.294265,-50.368397,-54.199660,-40.631254,-39.483623,-33.663315,-53.004429,-51.740742,-50.242811,-58.343796,-45.403659,-42.816098,-44.182773,-48.843040,-43.438274,-34.278572,-37.883924,-46.696171,-48.396410,-40.913913,-49.270636,-48.874769,-50.315238,-42.463613,-60.574985,-42.192531,-56.480535,-52.170689,-49.301801,-38.075934,-58.271304,-42.024747,-49.538197,-41.730404,-40.685851,-44.309618,-40.837933,-37.951724,-48.531693,-43.669244,-47.801800,-43.275120,-42.665100,-42.405144,-41.564381,-47.814055,-38.413834,-45.770719,-33.047357,-45.061695,-33.856451,-38.046587,-57.875719,0,Fileset 1: TS pulse compressed wideband pings T3
129.500,-32.875301,-47.264198,-44.579058,-40.801676,-38.390144,-36.887941,-56.789122,-51.962844,-46.553157,-49.406501,-52.114310,-39.440764,-44.916412,-47.567274,-43.985704,-46.136791,-37.814653,-40.001785,-35.368911,-39.013168,-38.622138,-29.065452,-41.309611,-39.684416,-52.086620,-37.723028,-35.088600,-36.464542,-30.709742,-37.159821,-23.934670,-34.706460,-39.399391,-36.547218,-58.088722,-41.601471,-51.101170,-39.054674,-41.647332,-32.861397,-45.330994,-33.182624,-33.033820,-38.274924,-31.617047,-29.552308,-33.172134,-30.006296,-32.300981,-28.527781,-35.905246,-37.791998,-28.124085,-34.561561,-32.963111,-37.096690,-45.259712,-37.706392,-46.104792,-51.798107,-34.385195,-42.850305,-42.020130,-44.551387,-48.871551,-40.406336,-45.643824,-54.508873,-44.743529,-47.962856,-43.554294,-43.269912,-47.105992,-53.995974,-41.263949,-39.235463,-43.873542,-40.393470,-50.660625,-40.473598,-42.409153,-56.578980,-44.746332,-43.686961,-45.156753,-45.957338,-44.200027,-58.112331,-42.529186,-51.833800,-48.583588,-38.434218,-42.583634,-46.202317,-39.334062,-47.757507,-43.540790,-44.745919,-37.619527,-52.307335,-46.742753,-42.818942,-43.349632,-46.687377,-51.703892,-47.692821,-43.984949,-49.776733,-60.258069,-40.924898,-40.616810,-32.699091,-56.759704,-46.041511,-48.182345,-54.321376,-44.935414,-44.333526,-57.840900,-50.497613,-41.895456,-34.217213,-38.381620,-42.859673,-48.797816,-40.393071,-52.047116,-46.435156,-48.019405,-42.387775,-54.822331,-42.758090,-52.459222,-52.547414,-46.309586,-37.862446,-56.691657,-40.408278,-49.448617,-41.885791,-41.344264,-43.816778,-40.231873,-39.773103,-45.283058,-43.116478,-48.408589,-41.270264,-44.434232,-42.234911,-40.459452,-44.039737,-43.454797,-44.235628,-32.522388,-48.317651,-33.355355,-39.302517,-53.550226,0,Fileset 1: TS pulse compressed wideband pings T3
130.000,-32.782380,-43.809029,-43.826904,-40.994214,-38.081808,-37.798625,-51.567227,-54.089468,-46.057620,-46.638570,-52.036541,-39.182772,-46.716704,-45.613569,-44.378791,-45.917063,-36.343048,-39.296122,-35.383455,-38.820704,-38.929169,-29.519289,-40.986210,-38.860285,-47.673429,-39.349940,-35.312833,-34.737944,-31.784896,-37.418147,-23.513164,-35.373232,-40.165106,-36.899015,-61.177483,-39.334332,-50.864108,-39.885760,-41.737039,-33.250251,-45.514902,-31.535079,-31.981779,-41.799049,-29.900695,-29.322303,-32.689358,-29.683908,-33.201277,-27.984846,-37.297878,-38.538241,-27.154817,-33.059802,-35.680133,-36.616456,-44.971126,-36.936761,-47.133571,-57.735748,-34.979677,-44.219650,-42.872002,-46.224981,-42.643708,-40.214791,-53.132774,-50.096858,-43.222891,-54.798257,-43.411599,-43.812906,-45.770895,-49.227611,-39.814198,-39.440540,-44.171508,-41.235176,-50.123418,-40.703142,-40.987876,-60.465723,-45.304528,-43.895908,-47.005638,-44.458807,-47.448613,-66.297159,-38.773385,-51.356780,-48.248993,-39.243254,-40.552991,-44.646085,-38.831440,-46.263635,-45.350091,-45.344959,-38.698061,-54.775499,-47.218684,-43.774184,-40.986368,-46.971311,-51.150642,-48.127339,-44.799652,-49.515104,-54.313376,-41.110138,-42.317994,-32.828740,-49.585323,-41.541497,-47.167376,-44.234867,-45.332142,-48.818148,-45.896209,-51.391740,-40.830137,-35.201633,-39.393174,-39.762363,-51.431474,-40.776120,-56.289404,-44.479730,-45.999092,-42.429635,-51.705701,-43.421933,-49.865711,-53.701994,-44.067875,-37.870652,-52.886804,-39.192225,-49.307379,-42.484586,-41.959130,-44.658079,-40.111228,-43.725579,-43.596075,-43.420430,-49.249071,-39.531561,-46.275954,-42.813810,-39.920406,-41.365793,-50.724196,-43.107527,-32.440550,-48.447167,-33.632960,-41.124064,-48.193682,0,Fileset 1: TS pulse compressed wideband pings T3
130.500,-33.628610,-42.889760,-42.382753,-43.367598,-38.783641,-40.496460,-44.894984,-47.736847,-44.683442,-44.421599,-52.282862,-39.275147,-49.176704,-43.696871,-44.158628,-46.553311,-35.818817,-39.617067,-35.685572,-38.556744,-39.032655,-29.714488,-39.911177,-38.457469,-45.363848,-40.804019,-35.889793,-33.340552,-33.142967,-37.524942,-23.113917,-36.268091,-40.617310,-37.120327,-51.882081,-37.872356,-47.337698,-41.367856,-40.926186,-33.688105,-46.264614,-30.267413,-31.032334,-46.419283,-28.307662,-29.279799,-32.429211,-29.388280,-34.042661,-27.575466,-38.803146,-39.270948,-26.472587,-32.073513,-40.674911,-36.875369,-44.574404,-36.348559,-47.718888,-73.408188,-36.071319,-46.591658,-43.378698,-47.942942,-40.396466,-40.390917,-50.693871,-45.955385,-41.053762,-62.566207,-43.651950,-43.719183,-45.517377,-47.761037,-40.414157,-40.497761,-45.406063,-41.722725,-47.997402,-41.378369,-39.323160,-56.554895,-45.745184,-44.115905,-48.694442,-43.404437,-55.286692,-55.158963,-36.102362,-42.842895,-43.507908,-38.838047,-39.389477,-42.027218,-40.465696,-44.345248,-48.360399,-46.532098,-41.551773,-53.953346,-47.478912,-44.236084,-39.949398,-48.579832,-51.036287,-46.490840,-44.416264,-47.718318,-51.055328,-41.527864,-44.683920,-34.084017,-46.162171,-39.048429,-47.564748,-39.501759,-46.947945,-61.049359,-39.826006,-53.241156,-40.368713,-37.311009,-40.857942,-38.227174,-52.357627,-41.940448,-60.437628,-42.210492,-44.554090,-42.486032,-50.048669,-44.008918,-48.352000,-55.498588,-42.458862,-38.016771,-49.880440,-38.384233,-48.876102,-43.396564,-41.500616,-45.622226,-39.997794,-53.157701,-43.173450,-44.902687,-49.020471,-38.473947,-46.919967,-44.327804,-39.799832,-40.047887,-44.770856,-42.790652,-32.738086,-45.258998,-34.399057,-42.919085,-44.870130,0,Fileset 1: TS pulse compressed wideband pings T3
131.000,-35.687750,-44.132505,-41.838384,-49.791248,-39.346922,-45.708790,-43.080395,-43.541521,-42.875066,-43.248714,-52.819382,-39.531770,-50.553439,-42.229686,-43.526915,-46.383784,-36.453909,-41.363908,-36.222729,-38.430883,-38.853273,-29.694150,-38.587822,-38.419566,-44.409650,-41.771700,-36.878756,-32.324819,-34.597352,-37.426863,-22.810145,-37.364585,-40.741316,-37.347120,-47.542778,-37.072328,-44.253861,-44.065988,-39.719972,-34.295469,-47.452795,-29.360980,-30.518627,-46.211694,-27.017373,-29.496994,-32.468793,-29.178377,-34.826625,-27.407844,-40.158906,-39.705254,-26.141194,-31.657723,-54.848038,-37.896792,-44.359786,-35.983380,-48.487945,-56.102750,-37.602376,-48.894040,-43.434514,-49.692571,-39.998984,-40.115751,-44.482303,-42.557605,-38.619904,-52.098658,-43.108065,-41.800561,-46.133891,-48.417950,-43.237071,-42.627218,-46.234582,-41.340474,-45.493087,-42.452438,-38.471110,-51.910684,-45.893513,-44.405034,-45.781476,-42.814845,-52.871277,-51.023456,-34.855138,-38.949955,-41.110872,-37.731700,-39.090080,-40.926065,-45.075311,-42.898154,-54.323878,-47.533445,-46.947200,-51.449656,-47.714789,-43.852114,-40.028533,-51.247002,-51.798599,-45.400083,-42.896970,-45.719503,-46.083187,-42.173481,-48.101361,-36.683954,-45.177323,-38.185006,-49.994349,-37.072046,-50.309188,-47.306854,-37.721205,-56.426533,-40.498281,-40.675226,-42.647629,-38.136036,-47.169036,-43.578894,-60.360942,-39.772333,-43.720736,-42.613445,-49.317750,-44.626340,-47.203642,-57.373007,-41.391684,-38.284191,-47.795711,-37.917588,-48.190018,-44.697282,-40.745291,-43.621981,-39.600774,-54.200366,-43.816747,-47.815055,-47.512384,-38.216852,-46.194134,-47.072906,-39.976278,-39.982992,-41.042649,-43.398374,-33.416871,-43.611812,-35.323408,-43.726905,-43.125714,0,Fileset 1: TS pulse compressed wideband pings T3
131.500,-39.919382,-47.360903,-42.978170,-64.581872,-39.373224,-53.788341,-43.903662,-41.997386,-41.842491,-43.419751,-53.842195,-40.117021,-48.838915,-41.894733,-43.222675,-44.431621,-38.729033,-45.505585,-37.268737,-38.959186,-38.957330,-30.055607,-37.850032,-38.910562,-44.518138,-42.988732,-38.607128,-32.085118,-36.235008,-37.553810,-23.039922,-38.995975,-40.973367,-38.128444,-45.159977,-37.135790,-42.359622,-48.935753,-39.075158,-35.508990,-49.226300,-29.118673,-30.945262,-42.731540,-26.443569,-30.333640,-33.190578,-29.454972,-35.993098,-27.870340,-41.190298,-40.112194,-26.507603,-32.057643,-43.324810,-39.825852,-44.779567,-36.158046,-50.167792,-51.842260,-39.605980,-49.011054,-43.513798,-51.937090,-40.707055,-39.300758,-42.142733,-40.760949,-37.502534,-47.920352,-41.763209,-39.503728,-47.363460,-51.305114,-49.214941,-46.607628,-45.797276,-40.897195,-43.853658,-44.172340,-38.932972,-49.687783,-46.206174,-45.214002,-42.242785,-42.934446,-46.782641,-49.778965,-35.272432,-37.677116,-40.808676,-37.286773,-39.857024,-41.585049,-60.486604,-42.862174,-75.354857,-47.610237,-50.396264,-51.351035,-48.644659,-43.325261,-41.290350,-52.601223,-54.313508,-46.302862,-41.928779,-45.235605,-42.417380,-43.029051,-54.113023,-41.601745,-46.477238,-39.228394,-56.806022,-36.485795,-54.215808,-42.205571,-38.121864,-55.454733,-41.550900,-45.843279,-44.905344,-39.768068,-43.888817,-45.346655,-56.932170,-38.091330,-43.763445,-43.248317,-49.498254,-45.761991,-46.345101,-57.269884,-41.152766,-38.994315,-46.791367,-38.040315,-47.826351,-46.990497,-41.277871,-40.894171,-39.348105,-45.969498,-45.504986,-50.427741,-46.240278,-39.060037,-45.581540,-51.187646,-40.770078,-41.491466,-40.017909,-45.307647,-34.851228,-44.187893,-36.424085,-43.920957,-42.956046,0,Fileset 1: TS pulse compressed wideband pings T3
