Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
54.500,-45.537607,-42.945332,-43.228759,-45.006383,-45.718989,-42.286922,-43.459485,-42.441210,-38.253707,-37.980622,-35.658824,-35.428021,-36.634185,-42.111013,-42.812050,-41.833608,-41.119076,-38.893498,-39.108403,-37.652998,-38.143136,-33.769294,-33.661382,-34.126147,-34.846216,-35.270678,-33.872936,-34.321106,-34.824735,-35.822187,-40.845743,-40.093558,-43.601568,-42.880703,-41.702657,-44.931644,-41.881430,-43.841838,-40.416807,-35.462469,-35.113359,-35.592552,-37.923453,-37.942833,-45.648092,-46.759516,-44.494794,-45.147743,-47.104030,-49.989435,-46.459803,-48.190988,-46.846427,-51.476819,-51.945169,-51.931995,-51.911326,-48.168969,-52.544385,-53.385997,-49.605340,-49.712134,-49.594532,-50.095908,-50.743384,-50.389573,-50.082436,-54.055902,-54.668487,-50.802231,-54.533641,-50.771334,-52.966094,-53.069924,-49.703592,-63.268443,-54.032543,-56.809676,-60.851244,-50.140088,-50.654782,-53.302553,-49.033026,-50.855242,-55.990265,-51.094429,-50.750864,-60.435714,-56.421753,-48.870429,-51.576775,-52.056328,-49.198240,-54.711124,-55.804608,-58.543148,-54.559172,-52.384712,-51.765611,-53.853561,-49.982575,-53.408118,-52.271509,-47.405634,-48.676442,-50.487566,-50.371207,-49.919664,-48.521613,-50.701949,-48.634636,-50.396727,-49.278406,-51.545930,-49.962719,-47.632231,-48.016938,-42.843433,-47.452560,-45.128721,-46.560729,-44.163644,-42.747687,-47.738434,-43.643226,-51.964040,-49.281565,-46.534457,-47.893403,-53.872931,0,Fileset 1: TS pulse compressed wideband pings T1
55.000,-45.430612,-42.042904,-42.122467,-43.782452,-45.122056,-42.180750,-43.072219,-42.011679,-38.298227,-38.147950,-35.791852,-35.415596,-36.588441,-42.219979,-42.447287,-41.671507,-41.154281,-38.502404,-38.829879,-37.664069,-38.041092,-33.640948,-33.476631,-34.016323,-35.110910,-35.484324,-33.850023,-34.159180,-34.576798,-35.623701,-40.942045,-39.899913,-43.257354,-42.983426,-41.654114,-44.706368,-41.490631,-43.955848,-40.397264,-35.287718,-34.995468,-35.584332,-37.960889,-38.179356,-45.608164,-46.764163,-44.179980,-45.136878,-46.968587,-49.612745,-46.032910,-48.034619,-46.358838,-51.508031,-51.878808,-52.281089,-52.015720,-47.835415,-52.557243,-53.292248,-49.133540,-49.469964,-49.616407,-50.001211,-49.863352,-49.958377,-49.621188,-53.337706,-54.430334,-50.032952,-54.599146,-50.026537,-52.289814,-51.635733,-49.657145,-66.620276,-52.303695,-55.880793,-58.445791,-50.454449,-50.478637,-53.527215,-48.956039,-51.085618,-56.624273,-50.311290,-51.073534,-60.510454,-58.770221,-48.966688,-51.747925,-51.189866,-49.311421,-53.303245,-55.128475,-57.133993,-53.542752,-52.310345,-51.938692,-52.970239,-49.365448,-53.404418,-53.254355,-47.408102,-48.428506,-50.767719,-51.082607,-49.249684,-48.355664,-50.367065,-48.892972,-49.458859,-49.158161,-50.979033,-49.662007,-46.929570,-47.448320,-42.710850,-47.748270,-44.934285,-45.982107,-43.897644,-42.363985,-47.258099,-43.163879,-51.814292,-49.275109,-46.023463,-46.856025,-53.133035,0,Fileset 1: TS pulse compressed wideband pings T1
55.500,-45.117115,-41.223850,-41.178444,-42.525140,-44.299146,-42.218792,-42.474690,-41.444455,-38.368667,-38.257513,-36.030355,-35.454514,-36.468367,-42.462283,-41.926266,-41.440222,-41.196974,-38.093035,-38.531991,-37.564743,-37.829869,-33.578021,-33.336894,-33.952274,-35.456538,-35.714563,-33.898800,-33.958099,-34.360838,-35.377989,-40.997045,-39.575068,-42.745059,-43.112404,-41.737689,-44.287271,-41.010365,-44.129615,-40.234890,-35.146744,-34.929999,-35.661257,-37.959770,-38.473992,-45.673552,-46.738596,-43.832948,-45.181907,-46.955021,-49.183550,-45.654108,-47.850522,-46.032424,-51.291092,-51.554669,-52.464828,-52.230974,-47.463330,-52.094434,-52.729897,-48.549168,-49.138381,-49.448225,-50.050825,-49.007572,-49.619765,-49.257077,-52.125402,-53.313767,-49.209295,-54.282864,-49.626561,-51.589749,-50.450873,-49.697535,-67.198910,-50.963848,-55.033901,-56.351549,-50.480430,-50.053740,-53.417803,-49.080500,-51.127944,-57.750594,-49.888624,-51.148700,-59.410139,-62.247420,-49.020584,-52.110990,-50.670221,-49.515745,-52.060768,-54.558359,-55.242486,-52.421727,-51.993459,-52.356476,-52.471047,-49.033301,-53.280552,-53.480976,-47.276263,-47.989615,-50.889888,-51.837886,-48.603513,-48.218940,-50.249641,-49.271552,-48.795993,-49.327968,-50.776529,-48.932061,-46.229909,-47.115756,-42.769623,-47.793872,-44.600199,-45.635840,-43.485643,-41.960168,-46.971692,-42.856153,-51.742576,-49.407872,-45.625874,-45.983532,-51.831096,0,Fileset 1: TS pulse compressed wideband pings T1
56.000,-44.587455,-40.538557,-40.452620,-41.415446,-43.377181,-42.420799,-41.741571,-40.787874,-38.445250,-38.274801,-36.353653,-35.535606,-36.287571,-42.765240,-41.332033,-41.128903,-41.166641,-37.703555,-38.244443,-37.370914,-37.536830,-33.572790,-33.252505,-33.940214,-35.843696,-35.932489,-34.027748,-33.756887,-34.188924,-35.120535,-40.954774,-39.169977,-42.149684,-43.189579,-41.891150,-43.739657,-40.504392,-44.262766,-39.955627,-35.061108,-34.922155,-35.808821,-37.911338,-38.790716,-45.766198,-46.644142,-43.485137,-45.233809,-46.998556,-48.699118,-45.306413,-47.697299,-45.863565,-50.973509,-51.051289,-52.320849,-52.405176,-47.094652,-51.271042,-51.917581,-47.965029,-48.778259,-49.116713,-50.188228,-48.303272,-49.399455,-48.973622,-50.861624,-51.912553,-48.472035,-53.620624,-49.500859,-51.014425,-49.613165,-49.730711,-65.460511,-49.947839,-54.269415,-54.607033,-50.131640,-49.476896,-52.917960,-49.339174,-50.976284,-59.117321,-49.745236,-50.957775,-58.192944,-67.593529,-49.033221,-52.556253,-50.416029,-49.755391,-51.139451,-54.212692,-53.673733,-51.534200,-51.485498,-52.911269,-52.261073,-48.921754,-53.177733,-52.915353,-47.056039,-47.460568,-50.888533,-52.462098,-48.077543,-48.099759,-50.274663,-49.672726,-48.411236,-49.712855,-50.876979,-48.059864,-45.644996,-47.022955,-42.957185,-47.513272,-44.152916,-45.474713,-42.972457,-41.559548,-46.789002,-42.684392,-51.794826,-49.597099,-45.344835,-45.316505,-50.475004,0,Fileset 1: TS pulse compressed wideband pings T1
56.500,-43.868417,-39.965638,-39.922490,-40.497783,-42.439289,-42.742821,-40.926180,-40.053552,-38.467685,-38.152159,-36.691110,-35.610873,-36.043018,-43.019028,-40.706763,-40.725789,-40.984926,-37.318201,-37.950062,-37.090457,-37.169938,-33.569994,-33.181739,-33.940496,-36.193997,-36.084949,-34.192486,-33.549253,-34.023165,-34.845625,-40.776344,-38.706152,-41.525843,-43.126165,-42.016133,-43.118453,-39.992121,-44.261495,-39.580736,-34.998677,-34.933808,-35.970869,-37.781964,-39.058081,-45.792409,-46.445559,-43.124191,-45.226306,-47.002422,-48.151184,-44.950158,-47.577212,-45.791643,-50.628723,-50.458237,-51.842279,-52.416180,-46.731145,-50.281872,-51.033862,-47.412578,-48.407424,-48.691083,-50.329571,-47.742148,-49.262438,-48.707263,-49.724350,-50.574658,-47.837351,-52.741376,-49.525049,-50.556884,-49.055414,-49.670351,-64.167252,-49.179273,-53.474970,-53.146173,-49.460368,-48.840537,-52.122582,-49.644515,-50.650771,-60.285661,-49.746674,-50.550267,-57.248238,-72.339503,-48.991554,-52.953874,-50.324041,-49.968412,-50.479081,-54.039472,-52.448985,-50.891124,-50.881234,-53.448279,-52.197524,-48.916088,-53.134268,-51.951761,-46.773038,-46.886211,-50.756781,-52.816190,-47.651950,-47.959762,-50.337326,-49.995789,-48.218008,-50.191466,-51.137768,-47.206034,-45.179993,-47.092588,-43.177244,-46.965330,-43.621883,-45.398753,-42.397092,-41.144510,-46.591651,-42.574599,-51.909970,-49.721300,-45.130209,-44.793458,-49.260205,0,Fileset 1: TS pulse compressed wideband pings T1
57.000,-43.084340,-39.542892,-39.626979,-39.839729,-41.597691,-43.196571,-40.126720,-39.315992,-38.456857,-37.929369,-37.046783,-35.712372,-35.807358,-43.211217,-40.130112,-40.303932,-40.696769,-36.983270,-37.695635,-36.801798,-36.801564,-33.588476,-33.151104,-33.983780,-36.508580,-36.199989,-34.410635,-33.386766,-33.894696,-34.605735,-40.535793,-38.258075,-40.960291,-42.941507,-42.106873,-42.521903,-39.535699,-44.157182,-39.190827,-34.989505,-35.003051,-36.168169,-37.617996,-39.281138,-45.769573,-46.202528,-42.795810,-45.184735,-46.966850,-47.602484,-44.633463,-47.553982,-45.833304,-50.318808,-49.886004,-51.194997,-52.310094,-46.435259,-49.324488,-50.188537,-46.942774,-48.081556,-48.302866,-50.483412,-47.329156,-49.226133,-48.475669,-48.775859,-49.432381,-47.325735,-51.823684,-49.649963,-50.224667,-48.745056,-49.575865,-63.674995,-48.685717,-52.605869,-51.975878,-48.701988,-48.283541,-51.275034,-50.021808,-50.252611,-60.871856,-49.833651,-50.053629,-56.666483,-66.949623,-48.968965,-53.305390,-50.403093,-50.217922,-50.048925,-54.017804,-51.484995,-50.462489,-50.321660,-53.898646,-52.218589,-48.996954,-53.190592,-50.964117,-46.505446,-46.340217,-50.566608,-52.958044,-47.331100,-47.848476,-50.448165,-50.282780,-48.192373,-50.737274,-51.467735,-46.459586,-44.857749,-47.305837,-43.432478,-46.329129,-43.094503,-45.397391,-41.852185,-40.765986,-46.372352,-42.542041,-52.050711,-49.759436,-45.011595,-44.403251,-48.254168,0,Fileset 1: TS pulse compressed wideband pings T1
57.500,-42.308318,-39.271707,-39.573001,-39.456240,-40.888986,-43.733871,-39.368262,-38.606808,-38.406215,-37.606051,-37.395370,-35.842711,-35.601545,-43.324635,-39.608604,-39.886644,-40.340227,-36.702970,-37.483950,-36.521587,-36.446087,-33.616350,-33.150815,-34.061594,-36.754955,-36.260647,-34.653440,-33.268852,-33.799971,-34.396535,-40.269246,-37.835631,-40.458952,-42.638755,-42.145860,-41.965213,-39.127915,-43.960952,-38.794676,-35.020676,-35.134204,-36.386526,-37.425946,-39.419481,-45.707061,-45.930902,-42.491880,-45.096858,-46.884354,-47.058297,-44.372548,-47.647000,-45.980908,-50.004016,-49.334120,-50.458320,-52.132919,-46.216138,-48.451374,-49.349888,-46.530572,-47.781322,-47.989348,-50.631081,-47.004232,-49.251616,-48.273739,-47.960483,-48.452963,-46.886734,-50.925430,-49.814444,-49.975970,-48.599469,-49.536326,-63.560779,-48.475976,-51.638900,-51.074647,-48.062707,-47.858738,-50.543547,-50.502099,-49.813603,-60.668937,-49.934505,-49.500011,-56.389657,-62.507632,-48.996131,-53.660753,-50.665379,-50.582371,-49.780808,-54.102233,-50.669932,-50.156104,-49.845536,-54.152232,-52.250110,-49.152112,-53.286578,-50.054358,-46.252494,-45.821523,-50.373841,-52.982469,-47.050806,-47.779973,-50.646290,-50.616969,-48.281082,-51.333270,-51.750756,-45.787923,-44.624420,-47.605882,-43.721347,-45.690334,-42.582668,-45.453423,-41.354467,-40.431484,-46.132806,-42.583963,-52.120715,-49.693952,-44.992149,-44.096159,-47.406023,0,Fileset 1: TS pulse compressed wideband pings T1
58.000,-41.565245,-39.130230,-39.745827,-39.323821,-40.297082,-44.231175,-38.630279,-37.933228,-38.285019,-37.146297,-37.694127,-35.980764,-35.395011,-43.334732,-39.099509,-39.447060,-39.921285,-36.452055,-37.285679,-36.210827,-36.074038,-33.623233,-33.147887,-34.136064,-36.872903,-36.208034,-34.861639,-33.158903,-33.715120,-34.170994,-39.951395,-37.402066,-39.972020,-42.198042,-42.107125,-41.401343,-38.712686,-43.636769,-38.347722,-35.052836,-35.300311,-36.581706,-37.177447,-39.390886,-45.593050,-45.595992,-42.165229,-44.907296,-46.742510,-46.479192,-44.146474,-47.837400,-46.212383,-49.604686,-48.730936,-49.602042,-51.854696,-46.036320,-47.616317,-48.438738,-46.106689,-47.437037,-47.696399,-50.715058,-46.677673,-49.260242,-48.082647,-47.184156,-47.546745,-46.443157,-50.017779,-49.980768,-49.760699,-48.502273,-49.647530,-63.210733,-48.523805,-50.610784,-50.390128,-47.678566,-47.534492,-49.991387,-51.109243,-49.294959,-59.649793,-50.003974,-48.847855,-56.231218,-59.605161,-49.043809,-54.140378,-51.123476,-51.147727,-49.592711,-54.274310,-49.930750,-49.873721,-49.410297,-54.029551,-52.233175,-49.393465,-53.284697,-49.176120,-45.937372,-45.282908,-50.209283,-52.935150,-46.702721,-47.721175,-51.017811,-51.115362,-48.422460,-51.981642,-51.904206,-45.111905,-44.380015,-47.924661,-44.037537,-45.036168,-42.039708,-45.553092,-40.857938,-40.112516,-45.875145,-42.685396,-52.019369,-49.509000,-45.052661,-43.809423,-46.616304,0,Fileset 1: TS pulse compressed wideband pings T1
58.500,-40.961295,-39.192925,-40.222401,-39.491433,-39.885715,-44.584906,-37.997628,-37.401861,-38.154472,-36.622826,-38.004229,-36.198971,-35.236133,-43.305022,-38.657993,-39.040323,-39.512063,-36.301797,-37.167686,-35.918850,-35.754619,-33.685973,-33.215102,-34.268195,-36.905762,-36.084624,-35.085802,-33.122544,-33.722627,-33.983607,-39.615645,-37.018637,-39.542197,-41.698333,-42.063391,-40.873570,-38.332933,-43.220790,-37.907360,-35.155385,-35.558045,-36.804463,-36.941168,-39.219077,-45.495383,-45.243025,-41.868171,-44.650487,-46.630010,-45.923635,-44.008664,-48.188372,-46.614731,-49.193661,-48.113211,-48.670591,-51.451692,-45.938662,-46.848260,-47.530691,-45.712630,-47.086438,-47.420213,-50.739150,-46.387514,-49.280529,-47.990305,-46.489623,-46.746758,-46.050906,-49.159068,-50.270881,-49.667869,-48.453126,-50.087503,-62.306422,-48.853187,-49.710714,-49.940599,-47.709539,-47.313649,-49.674403,-51.922148,-48.733994,-57.981985,-50.166161,-48.164714,-55.989234,-57.744130,-49.121072,-55.058077,-51.896388,-52.092702,-49.534612,-54.707536,-49.381394,-49.677562,-49.042338,-53.447805,-52.256402,-49.868389,-53.168549,-48.366494,-45.555564,-44.786189,-50.151015,-52.868957,-46.302897,-47.706406,-51.807289,-52.019882,-48.689021,-52.757306,-52.026903,-44.488665,-44.146431,-48.333427,-44.464259,-44.412086,-41.511745,-45.798125,-40.399026,-39.871222,-45.688097,-42.939157,-51.814792,-49.287152,-45.272539,-43.610795,-45.902274,0,Fileset 1: TS pulse compressed wideband pings T1
59.000,-40.455817,-39.394198,-40.928482,-39.843629,-39.578395,-44.517982,-37.446317,-36.973155,-37.940640,-36.016966,-38.250527,-36.426976,-35.050568,-43.133618,-38.232215,-38.597670,-39.028648,-36.192795,-37.069450,-35.592478,-35.448454,-33.753943,-33.304380,-34.393846,-36.789151,-35.842951,-35.270632,-33.114296,-33.777368,-33.789549,-39.160992,-36.639093,-39.107403,-41.099484,-41.934749,-40.322673,-37.931665,-42.633195,-37.440092,-35.283603,-35.816486,-36.979474,-36.670618,-38.855140,-45.323920,-44.796555,-41.541263,-44.257809,-46.482822,-45.339521,-43.861071,-48.625733,-47.154456,-48.799160,-47.447891,-47.635713,-50.751922,-45.836481,-46.074178,-46.654512,-45.300700,-46.688369,-47.038345,-50.535279,-46.095791,-49.249138,-47.952729,-45.853774,-46.011737,-45.687857,-48.309070,-50.698314,-49.697474,-48.385557,-50.832152,-61.066345,-49.275951,-48.987369,-49.564873,-48.064765,-47.030294,-49.379523,-52.737169,-48.067906,-55.941641,-50.454700,-47.450373,-55.405063,-56.676319,-49.060905,-56.685565,-52.969325,-53.383763,-49.583872,-55.549471,-49.072652,-49.580949,-48.649945,-52.377752,-52.284395,-50.590942,-52.936912,-47.585305,-45.018817,-44.305920,-50.066114,-52.620317,-45.824625,-47.637684,-53.144435,-53.436207,-49.071896,-53.370503,-52.081322,-43.916452,-43.890647,-48.818978,-44.901095,-43.744243,-40.943820,-46.149134,-39.905116,-39.641871,-45.482147,-43.313598,-51.509754,-48.963195,-45.607129,-43.481245,-45.205785,0,Fileset 1: TS pulse compressed wideband pings T1
59.500,-40.069381,-39.736261,-41.845856,-40.334522,-39.383680,-43.945413,-37.039519,-36.652793,-37.658096,-35.423635,-38.423781,-36.663385,-34.879482,-42.784231,-37.875982,-38.156018,-38.483970,-36.145515,-37.013763,-35.306518,-35.219324,-33.842831,-33.447066,-34.528269,-36.568678,-35.565911,-35.449081,-33.185454,-33.901917,-33.658222,-38.618950,-36.322512,-38.725791,-40.460029,-41.693693,-39.809429,-37.569138,-41.939184,-37.034452,-35.474417,-36.060791,-37.118362,-36.417064,-38.404946,-45.060039,-44.296621,-41.224489,-43.791960,-46.280363,-44.775421,-43.690862,-49.174127,-47.880542,-48.553420,-46.834287,-46.623826,-49.805137,-45.750361,-45.354845,-45.944930,-44.939484,-46.332911,-46.589188,-50.043263,-45.878113,-49.219690,-47.989394,-45.366417,-45.424799,-45.433980,-47.543968,-51.271096,-49.933759,-48.388635,-51.822893,-60.196426,-49.640122,-48.508568,-49.140335,-48.576261,-46.645985,-48.898788,-53.220402,-47.375327,-54.004408,-50.926044,-46.833661,-54.621286,-56.305658,-48.819367,-59.488435,-54.423759,-54.841343,-49.845293,-57.097553,-49.132149,-49.715414,-48.270236,-51.100769,-52.257707,-51.597087,-52.814471,-46.927371,-44.422476,-43.938061,-49.898621,-52.128304,-45.404118,-47.554678,-55.163735,-55.537398,-49.665725,-53.245264,-51.923124,-43.512625,-43.729546,-49.429123,-45.245639,-43.086210,-40.400368,-46.595786,-39.431806,-39.450633,-45.196118,-43.850614,-51.166113,-48.548641,-46.106417,-43.503027,-44.605063,0,Fileset 1: TS pulse compressed wideband pings T1
60.000,-39.820161,-40.225733,-42.954988,-40.963343,-39.337693,-43.012038,-36.829453,-36.429034,-37.345312,-34.933781,-38.513739,-36.915985,-34.801474,-42.287151,-37.650596,-37.780836,-37.951844,-36.188942,-37.029636,-35.161740,-35.136050,-33.955541,-33.664062,-34.676854,-36.312781,-35.345264,-35.629843,-33.384453,-34.102806,-33.665747,-38.096214,-36.136178,-38.478327,-39.857880,-41.333648,-39.412718,-37.319859,-41.257981,-36.784887,-35.746811,-36.299675,-37.240803,-36.234662,-37.997398,-44.719227,-43.819245,-40.964785,-43.343865,-45.998089,-44.287901,-43.528342,-49.904141,-48.835689,-48.517027,-46.367405,-45.769869,-48.809167,-45.739449,-44.784862,-45.486424,-44.700686,-46.107448,-46.183003,-49.337983,-45.798108,-49.243031,-48.105410,-45.088696,-45.069068,-45.343928,-46.946564,-51.813389,-50.429244,-48.586062,-52.892384,-60.221384,-49.907403,-48.271112,-48.592235,-48.997772,-46.251510,-48.178499,-53.087879,-46.778673,-52.430760,-51.474651,-46.429857,-54.016080,-56.496605,-48.483745,-63.943849,-56.426801,-55.893403,-50.442344,-59.734813,-49.634669,-50.190891,-47.976149,-49.889709,-51.968325,-52.831847,-53.042958,-46.501102,-43.927444,-43.790190,-49.739299,-51.481542,-45.189664,-47.584904,-57.650147,-58.498215,-50.540552,-52.121865,-51.278862,-43.365975,-43.776083,-50.062663,-45.365866,-42.533713,-39.961080,-47.057001,-39.073710,-39.339178,-44.781668,-44.564549,-50.759657,-48.093737,-46.834073,-43.735156,-44.194607,0,Fileset 1: TS pulse compressed wideband pings T1
60.500,-39.635407,-40.776511,-44.138447,-41.686494,-39.396424,-41.878064,-36.746029,-36.204227,-36.953529,-34.495517,-38.410734,-37.100488,-34.791004,-41.666052,-37.494129,-37.437591,-37.443163,-36.256139,-37.042830,-35.128948,-35.140919,-33.994655,-33.853133,-34.720467,-35.987255,-35.121174,-35.676021,-33.624619,-34.270706,-33.751967,-37.616212,-36.026322,-38.325667,-39.271260,-40.813247,-39.087572,-37.132733,-40.593112,-36.643991,-35.985105,-36.458362,-37.267961,-36.054237,-37.609242,-44.260547,-43.340674,-40.694703,-42.879355,-45.553947,-43.819912,-43.340415,-50.811993,-49.928114,-48.537337,-45.989963,-45.047858,-47.841104,-45.770032,-44.338175,-45.187106,-44.522819,-45.944204,-45.818821,-48.487639,-45.774444,-49.221840,-48.195391,-44.914703,-44.879260,-45.324891,-46.466958,-51.918345,-51.092346,-48.979478,-53.722957,-61.324923,-50.137380,-48.114403,-47.887732,-49.136214,-45.916365,-47.309109,-52.381708,-46.301300,-51.142812,-51.705621,-46.183405,-53.854361,-57.013577,-48.124499,-66.066148,-59.189536,-55.810394,-51.390391,-63.886810,-50.502654,-50.980183,-47.716110,-48.757505,-51.149402,-54.002980,-53.703326,-46.289319,-43.568573,-43.846904,-49.724661,-50.780887,-45.182528,-47.789792,-59.057047,-62.134209,-51.587461,-50.456548,-50.055600,-43.394435,-43.960185,-50.288026,-45.124652,-42.076752,-39.579461,-47.300141,-38.815123,-39.245099,-44.179683,-45.308984,-50.129845,-47.591057,-47.727295,-44.072157,-43.930835,0,Fileset 1: TS pulse compressed wideband pings T1
61.000,-39.577804,-41.424700,-45.381174,-42.604568,-39.637125,-40.788949,-36.830006,-36.039314,-36.561448,-34.145276,-38.144325,-37.256656,-34.912736,-41.099875,-37.441544,-37.197136,-37.075872,-36.401677,-37.096693,-35.249636,-35.268720,-34.005345,-34.020646,-34.654776,-35.667094,-34.908414,-35.566811,-33.905372,-34.419774,-33.936104,-37.287574,-36.038567,-38.316819,-38.792249,-40.266242,-38.881002,-37.048301,-40.037665,-36.643650,-36.178536,-36.579953,-37.252136,-35.908803,-37.282875,-43.794128,-42.941828,-40.459100,-42.456672,-45.045804,-43.425245,-43.220393,-52.004475,-51.125481,-48.526805,-45.729365,-44.504119,-47.013996,-45.908591,-44.069953,-45.043189,-44.439630,-45.856575,-45.572789,-47.665148,-45.816459,-49.149196,-48.276987,-44.823311,-44.863575,-45.390059,-46.145948,-51.470729,-51.922880,-49.651232,-54.208648,-63.783278,-50.595065,-47.995443,-47.224200,-49.219708,-45.815385,-46.568783,-51.528570,-46.068836,-50.120799,-51.369777,-46.097860,-54.423101,-57.840457,-47.918616,-61.637406,-63.173217,-54.865786,-52.802941,-67.339532,-51.760284,-52.180928,-47.521677,-47.752332,-49.940360,-54.743484,-54.967530,-46.368405,-43.445895,-44.186591,-50.128497,-50.238931,-45.458141,-48.323132,-57.861569,-64.587673,-52.686108,-48.839005,-48.614506,-43.589816,-44.248306,-49.844795,-44.674340,-41.795231,-39.301034,-47.253507,-38.726189,-39.214251,-43.535564,-46.000741,-49.317297,-47.165027,-48.775149,-44.475491,-43.847465,0,Fileset 1: TS pulse compressed wideband pings T1
61.500,-39.641522,-42.123734,-46.552718,-43.726614,-40.047051,-39.837646,-37.044884,-35.947833,-36.178257,-33.844442,-37.719599,-37.356735,-35.128336,-40.665933,-37.446060,-37.043804,-36.853955,-36.600364,-37.160593,-35.457257,-35.467998,-33.985296,-34.108207,-34.433819,-35.344531,-34.650204,-35.267050,-34.139669,-34.509693,-34.144624,-37.107182,-36.136393,-38.403740,-38.432056,-39.758853,-38.756740,-37.023016,-39.602477,-36.726766,-36.261063,-36.625623,-37.188960,-35.759053,-36.975472,-43.364156,-42.619464,-40.236231,-42.060282,-44.523500,-43.087053,-43.167554,-53.479702,-52.232081,-48.361727,-45.541691,-44.104831,-46.324617,-46.116910,-43.937553,-44.993493,-44.411504,-45.783957,-45.420480,-46.926888,-45.860185,-48.966972,-48.304450,-44.739131,-44.940820,-45.500585,-45.943836,-50.629966,-52.808792,-50.571058,-54.353217,-66.792017,-51.423268,-47.853726,-46.724466,-49.521646,-46.000983,-46.082488,-50.778199,-46.105469,-49.313467,-50.492360,-46.088910,-55.879687,-59.020887,-47.911279,-58.134634,-67.598711,-53.748652,-54.652997,-62.966235,-53.332102,-53.845051,-47.341919,-46.858662,-48.588134,-54.590130,-56.958733,-46.721977,-43.546407,-44.792677,-51.089221,-49.922709,-45.986328,-49.210732,-55.693764,-63.529010,-53.469451,-47.450064,-47.219724,-43.863546,-44.500112,-48.848093,-44.169785,-41.666398,-39.088122,-46.896942,-38.773944,-39.209650,-42.917939,-46.468116,-48.387295,-46.847421,-49.798067,-44.820154,-43.887683,0,Fileset 1: TS pulse compressed wideband pings T1
62.000,-39.804860,-42.808041,-47.493640,-45.024254,-40.585027,-39.043912,-37.333473,-35.932183,-35.803791,-33.560693,-37.186421,-37.376831,-35.374949,-40.391783,-37.456491,-36.948496,-36.741308,-36.805421,-37.196770,-35.667666,-35.678294,-33.937483,-34.074273,-34.057014,-35.002173,-34.316799,-34.813357,-34.242239,-34.514094,-34.301903,-37.046143,-36.272156,-38.517009,-38.184945,-39.327084,-38.675474,-37.009473,-39.289630,-36.830691,-36.198937,-36.554447,-37.080639,-35.572331,-36.656694,-42.995544,-42.359961,-40.008502,-41.682415,-44.019325,-42.789465,-43.148384,-55.174772,-52.949225,-47.998443,-45.397554,-43.820825,-45.756735,-46.323657,-43.888567,-45.001142,-44.404602,-45.678804,-45.323706,-46.300202,-45.853878,-48.662476,-48.234521,-44.629238,-45.037028,-45.637670,-45.822380,-49.670261,-53.550309,-51.662661,-54.238016,-64.434992,-52.669434,-47.693714,-46.457405,-50.215040,-46.482834,-45.881522,-50.198111,-46.398372,-48.703388,-49.364678,-46.094563,-58.395740,-60.684703,-48.087305,-55.993504,-66.456577,-52.797582,-56.703331,-58.636666,-55.006686,-55.986190,-47.136065,-46.084570,-47.285352,-53.562047,-59.838316,-47.314962,-43.830660,-45.624018,-52.685521,-49.821541,-46.704269,-50.418305,-53.887746,-61.618701,-53.548534,-46.304872,-45.986040,-44.132002,-44.590649,-47.638323,-43.713645,-41.641122,-38.898960,-46.302860,-38.903061,-39.185290,-42.334937,-46.577665,-47.425776,-46.639595,-50.522874,-44.999057,-43.994956,0,Fileset 1: TS pulse compressed wideband pings T1
