Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
217.500,-46.109122,-38.858091,-43.973385,-47.585541,-40.201380,-42.632828,-35.939707,-48.736189,-35.740377,-43.874341,-40.809917,-53.792505,-35.875314,-39.101914,-51.924449,-38.333121,-40.159598,-48.788148,-37.830573,-38.455874,-48.209205,-34.993872,-37.161184,-45.644385,-41.651235,-44.213132,-47.069882,-43.342182,-39.248500,-45.144249,-44.184230,-48.824251,-64.309904,-43.139900,-47.537671,-46.658887,-43.103389,-40.792963,-47.902182,-42.657298,-41.182772,-46.163806,-63.102551,-58.431473,-36.343153,-45.783580,-46.845695,-46.045924,-42.815880,-51.383562,-39.965880,-37.276554,-39.077762,-41.590332,-37.686255,-47.805672,-48.215277,-44.297258,-48.459963,-38.643882,-57.550753,-46.521264,-47.049051,-64.411430,-51.989164,-48.698770,-45.804270,-50.858613,-43.832542,-49.561175,-54.805751,-50.076461,-54.638623,-46.451302,-45.412461,-44.225373,-37.738120,-40.063674,-44.430442,-52.810607,-52.260860,-46.686921,-54.414439,-44.256924,-49.126454,-50.438324,-57.282859,-57.191881,-50.097965,-61.567266,-53.533537,-52.050567,-44.731127,-45.391422,-47.687951,-64.569798,-45.083080,-65.699783,-56.704857,-44.829555,-50.487738,-45.776586,-66.304202,-45.546042,-55.243881,-50.810336,-57.275861,-49.959816,-52.361687,-51.274681,-57.180009,-66.355350,-47.753004,-42.789360,-50.067455,-45.807238,-50.118513,-49.812413,-46.277083,-45.786173,-47.328978,-42.625209,-45.149255,-43.533548,-44.383263,-49.847324,-52.716327,-41.014187,-46.371514,-50.462453,0,Fileset 1: TS pulse compressed wideband pings T2
218.000,-48.818854,-37.562660,-44.037236,-46.916068,-40.108870,-43.431383,-34.700843,-47.054024,-36.469119,-46.003288,-40.817889,-52.632627,-36.677056,-38.989467,-57.606670,-38.587526,-41.611360,-48.296668,-37.119625,-39.620918,-48.517975,-33.555519,-34.571773,-46.417836,-42.234447,-46.592010,-47.694512,-41.300856,-39.249517,-47.456290,-46.277851,-48.457404,-55.746766,-42.771617,-47.662458,-46.353909,-43.249099,-42.028287,-50.027734,-43.521617,-42.846278,-45.894741,-68.270217,-55.292077,-37.388489,-48.546623,-47.855119,-45.686555,-42.465233,-47.764561,-40.129228,-37.014648,-39.840384,-43.032670,-39.376213,-49.189402,-48.634945,-45.807873,-48.086577,-38.613403,-55.426465,-45.284532,-48.094210,-56.840653,-54.446048,-49.034870,-46.218636,-47.574943,-44.743322,-48.039022,-53.615102,-49.569049,-52.766343,-46.049159,-46.055788,-43.895977,-38.490618,-41.196237,-41.865697,-48.903409,-51.513818,-45.460583,-51.010256,-44.204909,-49.392688,-53.650467,-54.231616,-64.812013,-49.104291,-59.143258,-55.089184,-54.304305,-44.872910,-46.597003,-45.525581,-77.537690,-45.117319,-60.061532,-61.052632,-44.872554,-50.266866,-45.431891,-67.609539,-47.630523,-55.253065,-49.533597,-55.692138,-50.667937,-52.915447,-49.219672,-55.937920,-67.210337,-48.805655,-41.590273,-52.300852,-48.613307,-53.317344,-50.908689,-46.349960,-46.006939,-46.156991,-43.099537,-45.693416,-42.748102,-44.279597,-51.347028,-50.810623,-41.160252,-47.813855,-50.455315,0,Fileset 1: TS pulse compressed wideband pings T2
218.500,-50.895354,-37.135864,-43.639483,-46.736049,-40.244397,-44.473885,-34.235454,-45.682677,-37.320961,-50.149262,-41.172830,-52.637088,-37.261875,-38.989878,-65.860483,-39.224208,-42.763948,-48.159685,-36.787643,-41.260317,-48.571653,-32.565663,-32.962447,-45.587126,-42.031332,-48.519783,-47.482470,-40.165468,-39.306611,-48.345162,-47.309896,-48.306390,-52.317053,-42.842246,-49.093298,-46.842758,-42.315735,-43.489422,-53.290083,-45.445212,-45.032828,-45.184435,-69.667934,-53.811223,-38.573742,-49.500077,-48.274739,-46.510062,-43.136334,-45.125323,-40.773051,-37.103317,-40.971631,-44.119421,-41.593032,-50.657595,-49.446279,-47.568946,-47.801140,-38.794787,-54.273865,-45.028395,-49.364316,-52.808684,-55.812588,-50.140401,-46.635678,-45.448690,-45.034157,-47.373350,-53.211363,-49.938311,-51.515786,-46.357272,-47.246537,-43.369768,-40.218304,-42.714803,-41.170982,-47.299726,-52.305017,-44.721308,-49.382446,-44.179377,-50.367906,-57.609566,-52.914364,-65.412397,-49.081265,-56.390753,-57.624864,-56.978932,-45.082645,-47.890927,-44.709150,-64.359536,-45.451502,-58.453709,-63.231691,-45.549074,-50.549087,-45.639867,-64.941604,-48.960217,-55.092242,-48.530301,-56.209421,-52.079996,-52.836989,-47.769670,-54.950483,-64.114921,-49.645255,-41.057143,-53.981108,-50.574740,-54.278942,-51.120301,-47.042801,-46.822886,-46.087004,-44.088021,-46.589865,-41.369218,-44.611127,-53.934976,-49.528331,-41.948111,-50.084794,-50.577825,0,Fileset 1: TS pulse compressed wideband pings T2
219.000,-51.931621,-37.428728,-43.373656,-47.085719,-40.621980,-45.617606,-34.515849,-44.874665,-38.012148,-58.182536,-41.880986,-50.932392,-37.715662,-39.266636,-71.467987,-40.001156,-43.748004,-48.471602,-36.937472,-42.986685,-49.235843,-32.162778,-32.162373,-44.550762,-41.741513,-49.604117,-47.313197,-39.825169,-39.232970,-48.319511,-48.036863,-48.641074,-50.799447,-43.206983,-51.887125,-48.020064,-41.276785,-45.088169,-57.596900,-48.177208,-47.553680,-45.039768,-66.983447,-53.670557,-39.547270,-49.491030,-48.756426,-47.793484,-44.556393,-43.320445,-41.350952,-37.435884,-42.270872,-44.705401,-44.270094,-52.393986,-50.642842,-49.260183,-47.870204,-39.150383,-53.785615,-45.575876,-50.711839,-50.668107,-54.775684,-51.327933,-47.237950,-44.139258,-45.094437,-47.293549,-53.208670,-50.862959,-51.269533,-46.967213,-48.975756,-42.955477,-42.533093,-44.351189,-41.603314,-46.737305,-53.428327,-44.422397,-48.819116,-44.029077,-51.268513,-61.040059,-52.326990,-55.190957,-49.801345,-54.732229,-61.011327,-59.579430,-45.096695,-49.001151,-44.794175,-61.154555,-46.202917,-58.922791,-63.544223,-46.700502,-51.195860,-46.315614,-61.410012,-49.304580,-55.250958,-48.144764,-57.546293,-53.535012,-52.498206,-47.001530,-54.617905,-60.999201,-50.865039,-41.062793,-54.080360,-51.111652,-54.047901,-51.120712,-48.277163,-47.986033,-46.681385,-45.372482,-47.431405,-40.093540,-45.432080,-56.959181,-48.754855,-43.112681,-53.404949,-50.942028,0,Fileset 1: TS pulse compressed wideband pings T2
219.500,-52.062271,-37.697184,-42.829205,-47.216568,-40.683376,-46.304428,-34.812871,-43.892209,-37.996317,-64.283853,-42.425414,-47.863431,-37.465671,-39.319924,-60.942450,-40.172696,-44.389124,-48.657934,-36.968248,-43.699439,-49.518670,-31.714741,-31.312874,-43.320648,-41.140821,-49.608978,-46.349042,-39.433021,-38.445718,-46.960236,-48.440356,-48.950229,-49.605066,-43.202801,-55.765433,-49.262312,-39.945749,-46.376242,-61.261091,-50.879796,-49.518726,-44.799064,-65.026054,-53.749722,-39.677647,-49.171294,-49.044256,-48.556095,-45.849403,-41.502623,-40.909896,-37.360130,-43.135312,-44.334691,-46.924639,-54.394132,-51.443681,-49.998274,-47.713100,-39.061032,-52.866561,-46.135063,-51.684545,-48.965348,-52.605327,-51.421309,-47.336113,-42.847916,-44.713029,-46.922124,-52.757910,-51.689183,-51.377647,-46.813673,-50.617040,-42.172674,-44.484764,-45.408695,-42.169590,-46.009662,-53.223660,-43.919957,-48.225404,-43.123522,-50.894351,-61.223232,-51.337984,-50.187802,-50.396337,-53.363771,-62.098331,-60.983463,-44.476676,-49.473953,-44.838027,-58.784128,-46.781310,-60.260132,-62.309018,-47.641081,-51.283028,-46.787754,-58.192689,-48.510733,-55.233304,-47.669807,-57.914601,-53.998824,-51.894340,-46.058847,-54.115689,-57.939793,-52.310166,-40.906292,-52.640467,-50.341941,-52.219569,-50.526103,-49.408604,-48.774545,-46.997062,-46.248660,-47.314242,-38.597186,-46.118009,-58.465014,-47.708280,-43.889732,-57.975069,-50.855412,0,Fileset 1: TS pulse compressed wideband pings T2
220.000,-52.213834,-38.294315,-42.364997,-47.426264,-40.882404,-47.070292,-35.449039,-42.941217,-37.859766,-54.433709,-43.334507,-45.191385,-36.753137,-39.567293,-54.936249,-40.064715,-45.452898,-49.145770,-37.305208,-43.400568,-49.103494,-31.593542,-30.670605,-42.350988,-40.686421,-49.917796,-44.613551,-39.220721,-37.497493,-44.555160,-49.070076,-49.665831,-48.715978,-43.276972,-62.568005,-51.108433,-38.851999,-48.046656,-60.255680,-53.538701,-49.995144,-44.611070,-62.901327,-54.411812,-39.551563,-49.290770,-49.528136,-49.201420,-47.037704,-39.892596,-39.848545,-37.286096,-44.058191,-43.543039,-49.694009,-57.938528,-51.771655,-49.949552,-47.720643,-38.957113,-51.182214,-47.014429,-52.861072,-47.622826,-50.728199,-50.810205,-46.975857,-41.895295,-44.340285,-46.489034,-52.192541,-52.814721,-52.392360,-46.081281,-52.566308,-41.428560,-46.133397,-46.163626,-42.986593,-45.196526,-52.551874,-43.605285,-47.694316,-41.889490,-49.751057,-58.433624,-50.119438,-46.883721,-51.072384,-52.031022,-58.179985,-61.199125,-43.784265,-50.031879,-45.043630,-56.159267,-47.558863,-63.389499,-59.844884,-48.774862,-50.893280,-47.421494,-55.606914,-47.454376,-55.191628,-47.256712,-56.776373,-53.832765,-51.701257,-45.183007,-53.558000,-55.292488,-54.750749,-40.974812,-50.946545,-49.105099,-49.323017,-49.745044,-50.857118,-49.586719,-47.150406,-47.164195,-46.371808,-37.299467,-47.022505,-58.123686,-46.717370,-44.638228,-62.438027,-50.612417,0,Fileset 1: TS pulse compressed wideband pings T2
220.500,-52.784654,-39.439531,-42.098718,-47.773893,-41.468207,-48.301719,-36.609751,-42.094237,-37.942173,-51.151744,-44.839251,-43.267627,-35.624174,-40.164589,-50.855504,-39.825270,-47.292380,-50.177816,-38.206967,-42.278312,-47.838488,-31.982261,-30.392692,-41.830294,-40.541979,-52.179575,-42.729849,-39.353871,-36.779055,-41.719802,-50.150689,-50.857770,-48.151755,-43.702030,-75.158564,-54.116641,-38.294942,-50.694688,-57.084578,-55.246120,-47.886317,-44.361810,-59.440348,-56.285308,-39.582531,-50.172619,-49.724632,-49.845731,-47.636548,-38.612658,-38.565754,-37.454937,-45.126314,-42.627041,-50.694194,-60.972863,-51.097674,-49.347906,-48.105507,-39.094464,-48.627782,-48.385506,-54.466831,-46.573156,-49.381611,-50.089004,-45.999240,-41.464530,-44.000704,-46.156226,-51.715813,-53.970261,-55.232287,-45.129641,-54.797760,-40.930060,-47.289365,-46.757120,-43.822357,-44.368229,-52.478269,-43.838690,-47.213771,-40.595808,-48.477744,-55.475025,-48.911147,-44.594156,-51.888614,-50.298327,-53.598818,-60.312293,-43.242475,-51.148399,-45.515613,-53.207806,-48.643319,-70.467955,-56.901918,-50.392296,-50.098021,-48.356200,-53.757517,-46.638207,-54.510676,-46.756365,-54.162210,-53.512495,-52.357395,-44.567095,-52.992615,-53.058395,-58.218721,-41.532346,-49.661922,-47.587283,-46.320723,-48.976259,-52.884160,-50.635755,-47.002117,-48.443297,-44.754805,-36.397013,-48.169938,-57.279781,-46.012214,-45.591829,-56.487966,-50.401251,0,Fileset 1: TS pulse compressed wideband pings T2
221.000,-53.774848,-40.999146,-41.839920,-47.807547,-42.336206,-50.060002,-38.179999,-41.234545,-38.144445,-49.942743,-46.262875,-41.879966,-34.032411,-40.864580,-47.866437,-39.342338,-48.799444,-51.690068,-39.577601,-40.619354,-46.199484,-32.645657,-30.351522,-41.690122,-40.598364,-61.281725,-41.303209,-39.849261,-36.346784,-38.916035,-51.655784,-51.217554,-47.726761,-44.394247,-66.506826,-58.973814,-38.225583,-54.470972,-54.760050,-54.653351,-44.755379,-43.670397,-55.330847,-60.461571,-39.778437,-51.812235,-48.126762,-49.525513,-46.880935,-37.551266,-37.150514,-37.794076,-45.315699,-41.585045,-49.229286,-55.610297,-49.263580,-48.431443,-48.653484,-39.395619,-45.655171,-49.990217,-56.146162,-45.589889,-48.171398,-49.448237,-44.404984,-41.395744,-43.316700,-45.905037,-51.198068,-53.737999,-62.847280,-44.159831,-56.073916,-40.590013,-47.487030,-47.478458,-43.937527,-43.458518,-52.927984,-44.986643,-46.520003,-39.257328,-47.174006,-53.336508,-47.816013,-42.873976,-52.512255,-48.094525,-49.787570,-58.296517,-42.675740,-52.719747,-46.087294,-50.160869,-49.734223,-66.871093,-53.920218,-52.549157,-48.969430,-49.236470,-52.647309,-46.112148,-52.310723,-45.596328,-50.657723,-53.313215,-54.230471,-44.200681,-52.461445,-50.956045,-56.974882,-42.529502,-49.065489,-45.805780,-43.750733,-48.050941,-55.433284,-51.726452,-46.108993,-50.115808,-42.695597,-35.800825,-48.934088,-56.828095,-45.531321,-46.675317,-51.504275,-50.242832,0,Fileset 1: TS pulse compressed wideband pings T2
221.500,-55.711371,-43.150924,-42.000756,-47.546332,-43.829186,-52.384057,-40.554173,-40.953581,-38.770551,-47.970468,-46.835891,-41.406076,-32.675338,-41.964082,-46.122816,-39.175018,-47.959315,-54.243711,-41.659606,-39.433667,-45.632316,-33.597966,-30.910370,-42.486668,-41.393674,-56.490609,-41.307614,-41.491892,-36.758287,-36.951598,-54.313494,-49.051192,-47.878350,-45.741638,-67.334143,-68.666782,-39.040883,-55.598007,-53.806040,-52.658803,-42.404147,-43.030828,-52.175982,-67.491839,-40.475453,-54.677332,-45.486930,-47.947391,-45.473501,-37.208055,-36.216839,-38.766024,-44.012080,-41.000023,-48.828025,-51.602495,-47.545295,-48.003434,-49.185768,-40.234696,-43.370912,-51.404773,-57.812191,-45.134206,-47.163814,-49.377544,-43.174940,-41.916347,-42.678705,-46.367128,-51.050325,-52.632036,-63.501062,-43.768323,-55.720714,-40.893461,-47.117792,-49.785878,-43.592068,-43.127987,-53.216752,-48.659095,-46.047388,-38.521338,-46.241463,-52.637568,-47.527449,-42.068117,-52.951743,-46.478032,-47.222159,-55.982121,-42.514582,-54.192174,-47.129024,-47.936255,-51.146077,-60.661046,-51.619771,-55.266434,-48.282879,-49.938390,-52.988272,-46.377191,-49.813298,-43.930719,-47.569326,-54.086887,-58.945138,-44.676087,-52.827231,-49.393871,-52.011331,-44.194994,-50.062556,-44.613331,-42.423042,-47.315114,-58.843690,-53.347197,-44.970524,-52.709130,-41.121460,-36.009636,-49.084140,-57.636261,-45.688729,-48.245408,-48.350272,-50.853642,0,Fileset 1: TS pulse compressed wideband pings T2
222.000,-58.336561,-45.058252,-42.529471,-46.963988,-45.502452,-52.599250,-43.453015,-41.330111,-39.476420,-44.014947,-47.045504,-41.726152,-31.715365,-43.432897,-45.308949,-39.332577,-46.215437,-58.175470,-43.617957,-39.105755,-46.663977,-34.104566,-31.690921,-44.249411,-42.896963,-48.806707,-43.013759,-44.765691,-37.929610,-35.897797,-57.743239,-45.810436,-48.528164,-47.459376,-74.765127,-77.082930,-40.418425,-51.073236,-53.790098,-50.238844,-40.991338,-42.695068,-50.329640,-60.546030,-40.998892,-58.301211,-43.173064,-46.042947,-44.097813,-37.529388,-35.817833,-40.192907,-42.055233,-40.890707,-50.860140,-49.794949,-46.470098,-48.047164,-48.480307,-41.144987,-42.019826,-50.741693,-58.843235,-45.124837,-46.230658,-49.627551,-42.671750,-42.424011,-42.308135,-47.558811,-51.177342,-52.242238,-55.089983,-43.614676,-54.868206,-41.759971,-46.346172,-55.564625,-43.175675,-43.578186,-52.376941,-59.022405,-45.885372,-38.525823,-45.558899,-53.053675,-48.091499,-42.111551,-52.755680,-45.829768,-45.768248,-53.834264,-42.815701,-53.755279,-48.338006,-46.732755,-52.882039,-58.277619,-50.077897,-54.540961,-48.167508,-49.877571,-54.920897,-47.300085,-48.089442,-41.987921,-45.311679,-56.137573,-63.778401,-45.930388,-54.392554,-48.412765,-48.613550,-45.309087,-52.723873,-44.239814,-42.446924,-46.761133,-61.427542,-56.441174,-43.958524,-54.964546,-40.264889,-36.974668,-48.488060,-59.848001,-46.149794,-49.667190,-45.824867,-52.398597,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-60.523182,-45.840604,-43.409473,-46.439886,-46.789502,-50.263015,-46.396852,-42.184171,-39.995322,-40.761636,-48.601349,-42.686266,-31.214846,-45.476059,-45.061704,-39.607916,-45.407303,-64.743413,-44.336999,-39.776879,-48.074988,-34.040329,-32.130263,-46.897887,-44.811224,-46.669651,-46.372399,-50.437648,-39.553218,-35.656669,-57.948044,-43.318025,-49.496723,-49.153289,-64.891033,-73.766070,-42.032424,-47.814460,-54.210428,-48.132837,-40.406019,-42.902764,-49.804991,-56.473642,-40.618601,-61.789043,-41.619789,-44.693991,-43.183380,-38.313346,-35.933891,-41.673055,-40.437221,-41.202241,-54.112803,-49.202327,-46.041121,-48.172599,-46.711824,-41.396022,-41.571188,-48.378580,-58.617977,-45.228681,-45.710426,-49.908848,-42.946074,-42.391790,-42.495086,-49.000867,-51.530620,-53.095511,-52.410070,-43.129260,-54.553467,-42.978276,-45.243684,-70.317991,-43.070927,-44.907399,-51.379158,-54.698742,-46.174517,-39.324352,-45.221495,-53.518195,-49.302073,-42.930065,-52.047141,-46.120701,-45.204401,-52.096307,-43.722037,-52.445110,-49.198528,-46.428763,-54.846392,-58.034000,-49.303934,-50.776321,-48.498304,-49.259215,-57.861594,-48.743917,-47.534367,-40.287897,-43.947763,-59.552427,-57.175892,-47.452593,-57.168117,-48.104162,-46.915703,-44.803832,-53.873177,-44.592266,-43.784228,-46.655682,-60.614778,-65.485362,-43.372677,-53.045388,-40.144741,-38.537225,-47.571781,-62.300374,-46.433023,-50.004750,-43.684079,-54.589422,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-60.465996,-45.567019,-44.774973,-46.229521,-47.929405,-48.266054,-48.949663,-43.061077,-40.442192,-38.946506,-52.807156,-44.218047,-31.300150,-48.511411,-45.189354,-39.934259,-45.376677,-69.869916,-44.035613,-41.458140,-46.270958,-34.014900,-32.093735,-50.300375,-46.720191,-47.406433,-50.087449,-56.926877,-40.945290,-36.183694,-55.739187,-41.894002,-50.515263,-50.730444,-61.446974,-68.675778,-44.058712,-46.532158,-54.884814,-46.917324,-40.691361,-43.946933,-50.663098,-54.577732,-39.831780,-65.591367,-40.883538,-44.102305,-42.988850,-39.314513,-36.623677,-42.938615,-39.341408,-42.025572,-51.913279,-49.088056,-46.109100,-48.047976,-45.153050,-40.967075,-41.935982,-46.115890,-56.622460,-45.077738,-46.090806,-50.244095,-43.964389,-42.119190,-43.447846,-49.585001,-52.274617,-54.340115,-51.769445,-42.450861,-54.844507,-44.303583,-43.858886,-58.137538,-43.687500,-47.102936,-51.053024,-49.443952,-47.114662,-40.998201,-45.557273,-52.987700,-50.820916,-44.499264,-51.264302,-47.069350,-45.295667,-50.905919,-45.459391,-51.862204,-49.382986,-46.760286,-56.382953,-59.223933,-49.402005,-47.967577,-49.005562,-48.738141,-59.594529,-50.876252,-48.315016,-39.214239,-43.491424,-62.780492,-53.656823,-48.433941,-60.964129,-48.628040,-46.733101,-43.886176,-51.067316,-45.566795,-46.432476,-47.412021,-59.483738,-61.016078,-43.405066,-49.502041,-40.828594,-40.515337,-46.827654,-60.224561,-46.483913,-49.728315,-42.343620,-55.982221,0,Fileset 1: TS pulse compressed wideband pings T2
223.500,-57.534072,-44.275417,-46.162907,-45.744596,-49.278291,-46.786257,-49.661872,-42.815032,-40.443137,-37.788571,-61.163067,-45.578539,-31.480062,-52.189592,-45.073730,-40.004762,-44.971439,-62.564649,-43.246680,-43.204758,-42.850856,-33.857523,-31.342939,-53.315209,-47.458979,-49.871129,-51.263377,-52.167860,-40.418261,-36.888329,-53.927131,-40.868318,-50.518099,-51.807016,-60.741184,-59.763953,-46.245291,-46.444720,-55.405081,-46.263961,-41.365442,-45.540369,-52.383060,-52.637981,-38.930898,-71.163426,-40.377544,-43.597209,-42.997706,-39.659797,-37.373523,-43.592076,-38.102159,-42.942809,-48.268802,-48.438245,-45.922276,-47.160457,-43.775710,-39.915650,-42.255219,-44.023447,-53.479043,-44.103934,-47.115891,-50.282207,-45.064697,-41.584600,-44.358943,-48.298983,-53.055753,-53.755730,-50.820067,-41.617509,-54.688805,-44.815751,-41.906094,-55.431081,-44.910967,-49.055065,-50.942200,-48.276058,-48.245514,-42.966858,-46.212549,-51.372003,-51.574206,-46.102362,-50.026153,-47.523092,-45.134551,-49.756058,-47.502692,-51.787986,-48.327434,-46.843612,-55.363405,-61.008745,-49.913029,-45.994187,-48.723440,-48.103551,-59.020357,-53.200370,-50.001562,-38.288652,-43.341384,-61.487043,-51.919490,-48.131252,-63.380319,-49.460034,-47.266958,-42.993574,-48.198946,-46.680048,-49.756964,-48.646217,-59.525141,-52.719402,-43.555873,-46.484144,-41.832943,-41.945822,-45.971797,-55.730743,-45.930470,-49.541501,-41.501314,-54.605407,0,Fileset 1: TS pulse compressed wideband pings T2
224.000,-53.652730,-42.682310,-47.616741,-45.116783,-51.989419,-45.910845,-47.474789,-41.482723,-40.188055,-37.159928,-58.728544,-46.383642,-31.872339,-52.868739,-44.871020,-40.308395,-44.271935,-57.967943,-42.757583,-44.025302,-40.126010,-33.798600,-30.366525,-54.615449,-46.553146,-54.018789,-52.400359,-46.815250,-38.404406,-37.903217,-51.986495,-40.223429,-49.396510,-52.657017,-59.282998,-54.330686,-48.614088,-47.478018,-56.220475,-46.271698,-42.601087,-48.068523,-54.641565,-50.414412,-38.388363,-72.772944,-40.187027,-43.145776,-43.207439,-39.330653,-38.362647,-44.193233,-36.799929,-44.206672,-45.816380,-47.388370,-45.535566,-46.019142,-42.733633,-38.803196,-42.144662,-42.334915,-50.762309,-42.855152,-49.184300,-50.424482,-46.306423,-41.143667,-44.403982,-46.296687,-54.118984,-52.132117,-48.836724,-41.113425,-53.654972,-44.424384,-39.990185,-56.055500,-47.446305,-49.558935,-51.012933,-49.247057,-49.677980,-45.158483,-47.332688,-49.589950,-51.265742,-47.507693,-48.511496,-47.119149,-44.571627,-48.810718,-49.463134,-52.382845,-46.458802,-46.670499,-51.987515,-64.151516,-51.091698,-44.824792,-47.748711,-47.556880,-57.433146,-54.834679,-53.044288,-37.601514,-43.585742,-58.891151,-51.047764,-47.338941,-59.634049,-50.585666,-48.219905,-42.345994,-45.919975,-48.342685,-53.269028,-50.236361,-61.131563,-48.647536,-43.978239,-44.265029,-43.307135,-42.415143,-45.207061,-52.028807,-44.879697,-50.336654,-41.319861,-52.108626,0,Fileset 1: TS pulse compressed wideband pings T2
224.500,-49.720281,-40.875494,-48.311695,-44.205381,-57.935620,-45.262940,-43.465455,-39.206343,-39.405241,-36.659140,-52.537480,-45.591683,-32.094433,-47.614718,-44.285264,-40.739487,-43.424893,-54.134486,-42.494913,-42.667568,-37.777640,-33.569488,-29.103904,-53.242135,-44.289295,-58.480433,-55.853568,-42.073705,-35.899954,-38.916025,-48.885084,-39.594020,-47.321920,-52.937056,-54.746087,-50.654943,-50.022085,-48.877504,-57.460600,-46.339455,-44.084281,-51.174162,-54.378872,-47.987870,-37.940662,-68.076647,-39.968659,-42.382828,-43.087552,-38.195315,-39.366748,-44.744773,-35.217662,-45.584202,-43.639983,-45.995481,-44.748096,-44.704582,-41.621910,-37.486188,-40.995792,-40.780256,-48.653358,-41.423919,-52.509065,-50.645156,-47.418216,-40.459120,-42.754217,-44.053439,-54.956959,-50.664547,-46.241804,-40.715639,-51.595238,-43.019169,-38.195059,-58.009559,-52.250274,-47.857196,-50.683810,-51.471754,-50.849801,-46.757387,-48.406235,-47.588923,-49.728167,-47.853165,-46.546003,-45.707470,-43.352196,-47.820069,-49.649182,-53.496077,-43.982087,-45.940250,-47.939508,-70.002321,-52.852165,-44.069701,-46.290702,-46.738205,-54.219009,-54.051145,-58.065258,-36.854492,-43.927794,-56.831299,-49.971458,-46.230311,-54.205549,-51.338452,-48.752577,-41.472555,-43.317260,-50.274869,-53.904914,-50.885379,-63.690652,-45.960832,-44.435916,-42.394172,-44.624249,-41.542451,-44.220268,-48.867991,-42.961830,-52.442487,-41.487996,-49.485765,0,Fileset 1: TS pulse compressed wideband pings T2
225.000,-46.321105,-39.251427,-47.481073,-43.387992,-67.793183,-44.913789,-39.517426,-36.674869,-38.413586,-36.537509,-49.016537,-43.425549,-32.120867,-42.760279,-43.319512,-41.306202,-43.027849,-50.666192,-42.698573,-40.113631,-35.829217,-33.369346,-27.917397,-50.693259,-42.018234,-54.775614,-52.185408,-38.044379,-33.669887,-39.725822,-45.436376,-39.206574,-45.091836,-52.736456,-50.019836,-48.398321,-49.161219,-49.391445,-60.110470,-45.912335,-45.835287,-52.441220,-50.830172,-45.860697,-37.707865,-68.536094,-39.862170,-41.564007,-42.608534,-36.756732,-40.586828,-45.510870,-33.691153,-47.191387,-41.594482,-44.848260,-43.923440,-43.627502,-40.492663,-36.214593,-39.295280,-39.587711,-47.463673,-40.198798,-57.831880,-51.359686,-48.647978,-39.579288,-40.587851,-41.998460,-54.832361,-50.035079,-43.977713,-40.514697,-49.325242,-41.176454,-36.931061,-57.439631,-59.036174,-45.371392,-50.047159,-54.316970,-51.104636,-47.233992,-48.969099,-45.636436,-47.753159,-46.870089,-44.535738,-43.955288,-41.967710,-47.015162,-47.940029,-55.747565,-41.549802,-44.674409,-44.330483,-64.417988,-55.501468,-43.923749,-45.072906,-45.706408,-50.471872,-52.391185,-62.818580,-36.298330,-44.555478,-55.477405,-48.313881,-45.093950,-49.830706,-51.421037,-48.941579,-40.386368,-40.420579,-50.782192,-51.102916,-49.819811,-64.712604,-44.171109,-45.236797,-40.966358,-44.772434,-40.091040,-43.195967,-46.272678,-40.623892,-57.490964,-42.217898,-47.216981,0,Fileset 1: TS pulse compressed wideband pings T2
