Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
215.500,-37.711617,-42.066793,-39.764857,-40.378557,-37.023867,-40.628559,-40.748594,-52.707019,-36.126527,-43.880791,-40.838559,-47.387391,-33.226021,-41.603071,-42.400058,-39.794731,-37.236994,-49.332555,-38.303147,-37.524378,-43.659962,-38.735196,-42.968002,-38.974360,-36.735786,-39.306736,-46.221869,-47.391861,-38.289206,-40.836363,-37.525672,-50.475646,-59.736256,-43.039829,-44.858705,-50.969531,-40.605883,-39.307750,-47.631962,-43.672169,-37.816723,-35.378128,-58.074378,-43.759965,-32.289883,-36.298869,-40.076163,-55.074348,-45.885290,-51.508957,-43.894097,-37.682228,-37.855381,-36.550354,-35.468418,-44.497565,-46.642607,-41.681206,-46.171778,-37.092915,-63.013635,-50.229718,-44.516759,-65.054900,-46.712434,-48.963399,-42.817164,-55.854933,-39.242205,-49.979654,-52.617956,-59.578509,-55.198765,-50.005741,-44.381829,-42.766899,-41.389237,-40.364396,-45.719206,-48.639038,-52.598922,-74.903761,-54.176356,-46.201597,-51.682594,-47.941824,-52.740718,-48.553074,-54.865017,-46.651939,-46.832432,-44.419804,-48.141349,-43.490849,-60.145904,-49.972430,-41.062717,-43.154463,-46.653589,-48.135100,-48.842757,-47.290703,-55.837886,-42.313042,-52.715676,-52.288975,-59.884625,-62.906297,-54.840611,-55.488352,-52.650307,-53.169580,-45.282138,-50.916638,-44.260215,-41.734586,-42.003402,-44.082105,-49.875442,-48.822159,-58.823218,-42.996993,-49.662253,-45.367857,-44.362782,-50.664783,-55.190622,-41.825097,-44.832682,-44.565493,0,Fileset 1: TS pulse compressed wideband pings T2
216.000,-37.611566,-41.137355,-39.299038,-41.071627,-36.465874,-39.501372,-38.786871,-50.889482,-34.749966,-42.085382,-39.726371,-50.190076,-32.767883,-39.870162,-42.907399,-39.030439,-36.851842,-49.135837,-38.156772,-37.154664,-43.461578,-37.410987,-42.254804,-39.769168,-37.271360,-39.621896,-45.113550,-48.078475,-38.819132,-40.477836,-38.128497,-49.501778,-58.687213,-43.296383,-46.209267,-49.783281,-40.007735,-38.582614,-46.332000,-42.597236,-36.906665,-36.074294,-56.082781,-45.003292,-31.587028,-36.487384,-40.351735,-64.686196,-44.013442,-53.892983,-41.696998,-37.278683,-37.100165,-36.084387,-34.360546,-43.972788,-46.030519,-40.921946,-45.549906,-36.840296,-67.813167,-49.183358,-44.009165,-74.259845,-46.209305,-48.390298,-42.207815,-60.442674,-38.951568,-49.755331,-53.268517,-56.287300,-54.409274,-49.109338,-43.896904,-41.905473,-39.040920,-38.676321,-49.547355,-51.476483,-53.682019,-56.247969,-55.687625,-44.923105,-50.594374,-46.219150,-56.128661,-48.096490,-52.042172,-48.544570,-46.883609,-44.273875,-45.011428,-42.603589,-57.351175,-50.297591,-41.181759,-45.008337,-46.878732,-46.550606,-48.902589,-46.557424,-57.478872,-41.872005,-52.802462,-51.458373,-62.601356,-55.752975,-53.268237,-53.508562,-53.081817,-54.248162,-44.983978,-48.910383,-45.481261,-41.347561,-42.273187,-44.469269,-48.106663,-47.546238,-56.302304,-42.567233,-47.112585,-44.122047,-44.365956,-49.612011,-54.337163,-41.111462,-43.890805,-44.554540,0,Fileset 1: TS pulse compressed wideband pings T2
216.500,-38.104637,-39.858989,-39.461753,-42.423490,-36.153696,-38.904334,-37.176359,-49.471266,-33.806018,-40.764176,-38.803558,-55.699089,-32.891558,-38.735652,-44.349545,-38.286362,-37.078295,-49.016051,-38.186216,-37.028014,-44.084741,-36.619019,-41.545110,-41.307699,-38.484777,-40.557192,-44.946901,-47.692807,-39.394538,-41.079026,-39.492110,-49.087040,-59.794004,-43.541924,-47.530477,-48.527487,-40.147250,-38.376032,-45.600048,-41.432470,-36.573050,-37.638164,-54.895010,-47.615688,-31.229037,-37.442411,-41.281086,-49.850242,-41.923502,-54.988274,-39.931226,-36.784022,-36.526946,-36.234778,-33.906121,-43.991223,-45.894196,-40.739306,-45.505667,-36.769429,-64.357860,-48.098656,-43.815038,-79.408569,-46.230811,-47.443095,-42.178399,-59.797296,-39.114540,-49.139482,-53.331953,-52.190988,-54.398628,-48.216424,-43.758670,-41.475476,-37.018102,-37.613808,-61.641383,-58.044339,-54.956286,-50.560035,-58.366619,-44.059630,-49.227281,-45.512013,-63.237287,-48.828841,-49.824441,-51.752557,-47.386557,-44.608596,-42.831567,-42.235919,-53.519001,-51.708478,-41.542250,-48.592231,-47.964693,-45.333656,-49.423730,-45.742425,-59.637582,-42.212323,-53.445657,-51.196136,-72.298385,-52.032806,-52.071484,-52.734830,-54.231612,-56.523328,-45.415445,-46.862402,-46.852239,-41.750974,-43.536400,-45.570224,-46.802754,-46.322871,-52.689677,-42.302325,-45.344683,-43.384573,-44.483439,-48.849934,-53.626821,-40.166801,-43.451144,-44.952551,0,Fileset 1: TS pulse compressed wideband pings T2
217.000,-39.152639,-37.783229,-39.911246,-43.346597,-35.684515,-38.548549,-35.358406,-48.180099,-33.148917,-39.960915,-37.924073,-56.098343,-33.230540,-37.902729,-46.721903,-37.415258,-37.659378,-48.467764,-37.723435,-36.927134,-45.477099,-35.526725,-39.615285,-43.220103,-39.896864,-41.875132,-45.549431,-45.721869,-39.309824,-42.493207,-41.374788,-48.713002,-66.516616,-43.045521,-47.493337,-46.961047,-40.813304,-38.420352,-45.320283,-40.243479,-36.610931,-39.761334,-55.030690,-51.725274,-31.062183,-39.114424,-42.576223,-44.582437,-39.699863,-51.610545,-38.388722,-35.910507,-36.021167,-36.781928,-33.903815,-44.351436,-45.777896,-40.887996,-45.536005,-36.462036,-58.850163,-46.177970,-43.691641,-73.347057,-46.713935,-46.041652,-42.362897,-52.897831,-39.602694,-47.221993,-51.725159,-48.821851,-54.464147,-46.834137,-43.591971,-41.182451,-35.393827,-36.999368,-48.187944,-62.423040,-53.745272,-47.245427,-57.824106,-43.260140,-47.593163,-45.708296,-61.325377,-50.445556,-47.559899,-55.650078,-47.883613,-45.274830,-41.262378,-42.146762,-48.814256,-54.673895,-41.639816,-55.196454,-50.020845,-44.078403,-49.506059,-44.583163,-62.080960,-43.133847,-54.138621,-50.858307,-62.451095,-49.820089,-51.396969,-52.053902,-55.452171,-60.245118,-46.236432,-44.540371,-48.065483,-42.832931,-45.819448,-47.111515,-45.618425,-45.049085,-48.830946,-41.794685,-44.089868,-42.904968,-44.200935,-48.175532,-52.030391,-38.953475,-43.266576,-45.269480,0,Fileset 1: TS pulse compressed wideband pings T2
217.500,-41.428146,-35.930870,-40.731427,-43.305185,-35.572804,-39.000780,-33.783026,-46.913887,-33.399117,-40.576304,-37.644972,-51.391483,-34.150459,-37.734729,-50.843357,-37.193925,-39.035962,-47.954908,-37.100517,-37.549413,-47.246215,-34.238020,-36.775271,-45.460038,-41.438480,-44.078195,-47.033378,-43.338104,-39.238821,-45.126161,-44.041116,-48.544855,-63.729010,-42.477010,-46.955930,-45.988750,-42.036080,-39.266447,-46.324498,-40.098867,-37.647362,-41.610668,-57.682124,-52.755801,-31.751554,-42.087746,-44.308989,-42.383710,-38.350947,-47.377078,-37.795163,-35.375037,-36.285720,-38.123708,-34.914567,-45.482649,-46.021596,-41.908469,-45.594555,-36.362719,-55.466141,-44.305706,-44.306520,-61.016487,-48.413399,-45.405743,-42.941686,-48.084496,-40.759553,-45.100869,-49.861361,-47.097944,-53.644862,-45.814029,-43.888193,-41.197813,-35.008076,-37.443398,-42.153800,-51.792960,-51.549754,-45.384221,-52.886833,-43.040727,-46.915208,-47.628174,-54.562007,-53.659283,-45.858099,-57.402307,-48.862689,-46.886714,-40.853169,-42.917893,-45.197347,-62.007680,-41.773537,-61.589066,-53.854364,-43.514365,-49.295382,-43.827561,-64.882132,-45.100638,-54.836617,-50.211645,-56.806486,-49.339291,-51.857363,-50.638437,-55.668427,-65.498864,-47.628922,-42.776546,-49.916426,-45.209329,-49.617739,-49.143020,-45.172061,-44.614696,-46.357086,-41.787996,-43.945591,-42.839956,-44.004227,-48.544719,-49.989803,-38.405454,-43.967570,-45.540955,0,Fileset 1: TS pulse compressed wideband pings T2
218.000,-44.235953,-34.708003,-40.885746,-42.755614,-35.605386,-39.890558,-32.591257,-45.257876,-34.155801,-42.747370,-37.704900,-50.286924,-35.001327,-37.656879,-56.547588,-37.464284,-40.499541,-47.471567,-36.398063,-38.730102,-47.572767,-32.813276,-34.190159,-46.234894,-42.023711,-46.458104,-47.658323,-41.296857,-39.239915,-47.438747,-46.139225,-48.188721,-55.186377,-42.129693,-47.097451,-45.697389,-42.197912,-40.524979,-48.485542,-41.035511,-39.384713,-41.407983,-62.905426,-49.669516,-32.923984,-44.953432,-45.369644,-42.065654,-38.045639,-43.794651,-37.979044,-35.138889,-37.093051,-39.606814,-36.626371,-46.883572,-46.457603,-43.442288,-45.257133,-36.353536,-53.360382,-43.097755,-45.394624,-53.483299,-50.897412,-45.766319,-43.379951,-44.827686,-41.696031,-43.611909,-48.717073,-46.631786,-51.789169,-45.416765,-44.545703,-40.891117,-35.780897,-38.598025,-39.609993,-47.895957,-50.809029,-44.167701,-49.496164,-43.012042,-47.242245,-50.926303,-51.601169,-61.337468,-44.947176,-55.022420,-50.477956,-49.214163,-41.068981,-44.158239,-43.075262,-75.013847,-41.861043,-56.015772,-58.247103,-43.579253,-49.093911,-43.507478,-66.202686,-47.188443,-54.849257,-48.940412,-55.229731,-50.059038,-52.425414,-48.607860,-54.447085,-66.365397,-48.683626,-41.577585,-52.152029,-48.028216,-52.834572,-50.264414,-45.282880,-44.879432,-45.222586,-42.280980,-44.505296,-42.063792,-43.905339,-50.054046,-48.104244,-38.571200,-45.428851,-45.571162,0,Fileset 1: TS pulse compressed wideband pings T2
218.500,-46.018747,-34.091183,-40.274187,-42.295001,-35.440120,-40.698064,-31.987239,-43.773196,-34.863835,-46.691070,-37.862933,-50.136374,-35.470937,-37.567308,-64.731887,-38.029972,-41.583223,-47.283628,-36.021017,-40.312037,-47.565055,-31.775280,-32.557043,-45.393021,-41.807586,-48.377706,-47.444059,-40.161205,-39.296422,-48.326388,-47.161484,-48.017941,-51.716211,-42.155037,-48.489114,-46.143033,-41.197658,-41.890652,-51.645707,-42.789286,-41.347451,-40.418914,-63.975503,-47.845935,-33.809505,-45.664056,-45.627988,-42.665912,-38.445998,-40.912564,-38.490668,-35.109760,-38.050443,-40.481782,-38.675362,-48.211281,-47.136255,-45.057823,-44.795712,-36.396086,-52.081064,-42.704893,-46.494155,-49.244273,-52.047648,-46.672697,-43.623458,-42.532592,-41.800613,-42.676510,-48.014195,-46.817367,-50.475824,-45.686290,-45.643557,-40.181780,-37.343467,-39.957670,-38.776784,-46.229993,-51.556915,-43.349600,-47.775431,-42.908836,-48.071015,-54.696523,-50.097919,-61.718616,-44.658975,-52.016908,-52.729254,-51.574197,-41.035951,-45.299071,-42.103332,-61.676631,-41.989793,-54.154480,-60.248910,-44.172863,-49.301042,-43.595204,-63.447549,-48.491192,-54.663668,-47.900588,-55.717540,-51.431396,-52.313051,-47.112837,-53.365747,-63.216666,-49.515351,-41.043670,-53.822798,-49.950862,-53.761174,-50.428877,-45.899269,-45.612893,-45.083767,-43.215012,-45.327138,-40.641720,-44.213327,-52.563222,-46.657073,-39.201234,-47.554200,-45.396071,0,Fileset 1: TS pulse compressed wideband pings T2
219.000,-46.732369,-34.174381,-39.772012,-42.334755,-35.485841,-41.582627,-32.114837,-42.840753,-35.397379,-54.502677,-38.354939,-48.260743,-35.797156,-37.744599,-70.262755,-38.728950,-42.491749,-47.539707,-36.121410,-41.975162,-48.161637,-31.319382,-31.730876,-44.344442,-41.503512,-49.453097,-47.272352,-39.820617,-39.222139,-48.299372,-47.877584,-48.330595,-50.153595,-42.469498,-51.239515,-47.272691,-40.085195,-43.384518,-55.839785,-45.333401,-43.622125,-39.968897,-60.932636,-47.330405,-34.452161,-45.386712,-45.932162,-43.704858,-39.569769,-38.841908,-38.923792,-35.313056,-39.158807,-40.835784,-41.168755,-49.793947,-48.187626,-46.589671,-44.671876,-36.599652,-51.454070,-43.102409,-47.654426,-46.876929,-50.774049,-47.642305,-44.035790,-41.038278,-41.657040,-42.301560,-47.684220,-47.540586,-50.160498,-46.253999,-47.271031,-39.567096,-39.477576,-41.420102,-39.057466,-45.599321,-52.632787,-42.964427,-47.110350,-42.672979,-48.809634,-57.917743,-49.304055,-51.256603,-45.087844,-50.081444,-55.804405,-53.830340,-40.783350,-46.241328,-42.017572,-58.297071,-42.515767,-54.345667,-60.366872,-45.233108,-49.865242,-44.139056,-59.820376,-48.806069,-54.795264,-47.475035,-57.022010,-52.842667,-51.936694,-46.294517,-52.930084,-60.042397,-50.726466,-41.048460,-53.911618,-50.444967,-53.491179,-50.376761,-47.048630,-46.684151,-45.601421,-44.439360,-46.086793,-39.318614,-45.008434,-55.501232,-45.703179,-40.193098,-50.715019,-45.434634,0,Fileset 1: TS pulse compressed wideband pings T2
219.500,-46.722248,-34.338797,-39.098344,-42.294686,-35.368928,-42.138918,-32.343895,-41.819632,-35.339697,-60.541432,-38.823531,-45.112167,-35.476846,-37.748144,-59.705265,-38.876820,-43.114919,-47.713581,-36.139389,-42.664997,-48.418514,-30.851447,-30.874872,-43.112117,-40.899717,-49.456335,-46.307707,-39.428354,-38.434766,-46.939315,-48.274656,-48.624509,-48.929990,-42.435347,-55.093833,-48.495146,-38.730359,-44.638388,-59.452742,-47.932588,-45.480810,-39.630979,-58.891288,-47.328550,-34.401437,-44.920476,-46.145885,-44.405476,-40.794123,-36.967953,-38.451262,-35.199071,-39.957816,-40.404110,-43.789086,-51.766928,-48.962672,-47.292309,-44.461211,-36.477616,-50.506411,-43.618777,-48.564184,-45.117627,-48.560989,-47.697034,-44.096807,-39.705912,-41.235703,-41.877737,-47.162657,-48.305867,-50.244272,-46.092782,-48.890515,-38.748495,-41.397164,-42.443342,-39.591553,-44.856115,-52.418351,-42.446510,-46.495751,-41.733468,-48.348428,-57.978252,-48.186248,-46.168817,-45.563552,-48.646440,-56.803210,-55.126480,-40.056390,-46.662753,-42.002450,-55.870336,-43.016353,-55.588260,-59.065812,-46.141589,-49.923914,-44.574470,-56.579989,-48.006976,-54.772238,-46.991595,-57.380002,-53.289512,-51.312325,-45.317082,-52.397074,-56.965797,-52.168572,-40.891767,-52.468452,-49.656670,-51.637200,-49.746404,-48.125977,-47.410094,-45.863780,-45.288547,-45.946434,-37.808427,-45.687204,-56.991856,-44.624768,-40.939138,-55.255467,-45.289250,0,Fileset 1: TS pulse compressed wideband pings T2
220.000,-46.724280,-34.824922,-38.495915,-42.321556,-35.377375,-42.765481,-32.907765,-40.828042,-35.159533,-50.625913,-39.652639,-42.355319,-34.689053,-37.942408,-53.665132,-38.744006,-44.160091,-48.188554,-36.463024,-42.341904,-47.975857,-30.709191,-30.225843,-42.140207,-40.442118,-49.763501,-44.571714,-39.215931,-37.486418,-44.533402,-48.897491,-49.323716,-48.009500,-42.477378,-61.870722,-50.320250,-37.611567,-46.272811,-58.392786,-50.480853,-45.844239,-39.340902,-56.679725,-47.907233,-34.081689,-44.883267,-46.551102,-44.986374,-41.911437,-35.300199,-37.357475,-35.084984,-40.811734,-39.548978,-46.523561,-55.283728,-49.264433,-47.207001,-44.412820,-36.340036,-48.792682,-44.453358,-49.674418,-43.716386,-46.640412,-47.046658,-43.698537,-38.710964,-40.822095,-41.391399,-46.524382,-49.367511,-51.233291,-45.352575,-50.817333,-37.967985,-43.013192,-43.163188,-40.375433,-44.026890,-51.736531,-42.116097,-45.943214,-40.463437,-47.112046,-55.057188,-46.829461,-42.775475,-46.113135,-47.244740,-52.792728,-55.228948,-39.250666,-47.166780,-42.145875,-53.186271,-43.711896,-58.617838,-56.532308,-47.241490,-49.504108,-45.169842,-53.970293,-46.945285,-54.725059,-46.569769,-56.230926,-53.105474,-51.097300,-44.403852,-51.807102,-54.300481,-54.605966,-40.960089,-50.771091,-48.400063,-48.713082,-48.926899,-49.516396,-48.154977,-45.959758,-46.175350,-44.979741,-36.496221,-46.584219,-56.635080,-43.601520,-41.656093,-59.688163,-44.986463,0,Fileset 1: TS pulse compressed wideband pings T2
220.500,-47.528900,-36.117783,-38.391569,-42.880661,-36.191218,-44.178484,-34.179161,-40.077610,-35.366966,-47.518153,-41.321485,-40.553985,-33.647462,-38.609767,-49.640797,-38.565316,-46.060336,-49.265838,-37.404162,-41.267520,-46.761475,-31.137786,-29.968815,-41.629608,-40.309258,-52.032669,-42.690005,-39.349298,-36.768509,-41.698970,-49.985400,-50.529606,-47.474494,-42.936072,-74.491047,-53.363579,-37.111230,-49.001629,-55.303010,-52.316873,-43.914543,-39.326918,-53.506830,-50.084852,-34.338825,-45.948887,-46.877951,-45.825531,-42.748903,-34.236577,-36.192243,-35.354870,-42.025436,-38.817042,-47.675122,-58.445346,-48.710615,-46.734451,-44.949687,-36.600973,-46.351524,-45.942215,-51.423481,-42.847865,-45.489449,-46.505843,-42.877757,-38.429957,-40.649737,-41.302870,-46.313237,-50.679795,-54.125762,-44.435821,-53.131546,-37.635254,-44.318701,-43.899314,-41.334637,-43.253757,-51.701674,-42.420837,-45.545789,-39.233372,-45.950442,-52.239033,-45.756939,-40.668374,-47.143508,-45.734164,-48.455746,-54.607929,-38.905947,-48.413858,-42.747999,-50.369367,-44.967974,-65.908071,-53.738054,-48.928272,-48.771876,-46.208523,-52.197646,-46.153517,-54.066342,-46.102014,-53.641846,-52.817906,-51.779292,-43.819701,-51.322206,-52.112245,-58.080552,-41.518320,-49.494564,-46.913498,-45.735942,-48.191596,-51.599003,-49.262565,-45.859967,-47.497987,-43.427177,-35.630956,-47.752068,-55.862555,-43.045768,-42.752500,-53.869433,-45.044410,0,Fileset 1: TS pulse compressed wideband pings T2
221.000,-48.738402,-37.815847,-38.284798,-43.113035,-37.273526,-46.107162,-35.853014,-39.307987,-35.685770,-46.471671,-42.898492,-39.280997,-32.137637,-39.375376,-46.704453,-38.139030,-47.623972,-50.820192,-38.811470,-39.653248,-45.169748,-31.838409,-29.947090,-41.498822,-40.376420,-61.141689,-41.265218,-39.844889,-36.336731,-38.896071,-51.497336,-50.902504,-47.076939,-43.659841,-65.867201,-58.253566,-37.094774,-52.853292,-53.054586,-51.844778,-40.951434,-38.855424,-49.665883,-54.544417,-34.747302,-47.761092,-45.402062,-45.686959,-42.215641,-33.376571,-34.886425,-35.788241,-42.350825,-37.946674,-46.351001,-53.201125,-46.988249,-45.938173,-45.639421,-37.017157,-43.484314,-47.656753,-53.236662,-42.033433,-44.461147,-46.032795,-41.428479,-38.500603,-40.121307,-41.278814,-46.042846,-50.593823,-61.789793,-43.498451,-54.484718,-37.449344,-44.655408,-44.753347,-41.564691,-42.395392,-52.187437,-43.635120,-44.929356,-37.954332,-44.751476,-50.232404,-44.789359,-39.118792,-47.967801,-43.737377,-44.872486,-52.840682,-38.523766,-50.107033,-43.441241,-47.448049,-46.219282,-62.509239,-50.895274,-51.149868,-47.702106,-47.185718,-51.158904,-45.650146,-51.887069,-44.972302,-50.160744,-52.649161,-53.676590,-43.483145,-50.866087,-50.052635,-56.842882,-42.516126,-48.905677,-45.161203,-43.189579,-47.297745,-54.200305,-50.408294,-45.012437,-49.211207,-41.428024,-35.069425,-48.535236,-55.477234,-42.703786,-43.968774,-49.007881,-45.136248,0,Fileset 1: TS pulse compressed wideband pings T2
221.500,-50.983144,-40.177744,-38.692214,-43.176632,-39.110648,-48.692682,-38.373807,-39.132724,-36.439965,-44.682711,-43.662496,-38.974091,-30.913957,-40.574725,-45.032548,-38.037449,-46.843439,-53.417222,-40.933335,-38.523916,-44.664012,-32.838511,-30.526768,-42.304437,-41.182740,-56.357216,-41.271471,-41.487786,-36.748714,-36.933084,-54.166746,-48.761673,-47.279140,-45.061595,-66.739930,-67.991045,-37.973267,-54.070723,-52.209579,-50.046685,-38.834211,-38.477838,-46.793430,-61.864348,-35.790088,-50.906061,-42.928671,-44.305239,-41.040924,-33.237485,-34.064617,-36.868415,-41.214533,-37.549773,-46.086930,-49.306919,-45.377367,-45.633997,-46.330446,-37.973407,-41.305968,-49.195631,-55.065811,-41.759095,-43.629208,-46.123254,-40.341782,-39.164785,-39.637217,-41.959213,-46.147975,-49.657784,-62.504565,-43.138325,-54.209852,-37.901197,-44.419814,-47.192249,-41.335768,-42.118172,-52.512396,-47.371508,-44.534329,-37.297017,-43.986561,-49.758362,-44.728921,-38.525770,-48.678980,-42.340361,-42.565105,-50.820474,-38.609410,-51.721553,-44.632995,-45.373530,-47.829301,-56.542710,-48.764709,-53.947654,-47.087986,-47.996188,-51.575582,-45.937007,-49.410159,-43.337420,-47.100044,-53.462713,-58.430341,-44.016738,-51.318403,-48.539339,-51.886952,-44.182286,-49.911618,-44.009395,-41.905977,-46.622315,-57.705419,-52.134729,-43.963084,-51.862342,-39.921566,-35.317747,-48.706506,-56.349076,-42.994477,-45.666898,-45.972882,-45.988736,0,Fileset 1: TS pulse compressed wideband pings T2
222.000,-53.887483,-42.273924,-39.441570,-42.885051,-41.092500,-49.142869,-41.404979,-39.605984,-37.263721,-40.895682,-44.046320,-39.444609,-30.073153,-42.133124,-44.283520,-38.255186,-45.154569,-57.389100,-42.928366,-38.247239,-45.751398,-33.388495,-31.326509,-44.075617,-42.696216,-48.679494,-42.979330,-44.761826,-37.920484,-35.880574,-57.606900,-45.543463,-47.973785,-46.827686,-74.211449,-76.447427,-39.408518,-49.628509,-52.291873,-47.802360,-37.633167,-38.382187,-45.208396,-55.187093,-36.623257,-54.780481,-40.765490,-42.581952,-39.880516,-33.748056,-33.769178,-38.394517,-39.410392,-37.613772,-48.246592,-47.605118,-44.402137,-45.792307,-45.770922,-38.992216,-40.053082,-48.646688,-56.245822,-41.917050,-42.859483,-46.523264,-39.971703,-39.805328,-39.409562,-43.354099,-46.509362,-49.423774,-54.148999,-43.013869,-53.429885,-38.905820,-43.772588,-53.093061,-41.027341,-42.617639,-51.706129,-57.794312,-44.444248,-37.372787,-43.453994,-50.374924,-45.495619,-38.763392,-48.729519,-41.894902,-41.348584,-48.942541,-39.134647,-51.414829,-45.978816,-44.307285,-49.746156,-54.381846,-47.377953,-53.295484,-47.038608,-48.035091,-53.578068,-46.880207,-47.705337,-41.423077,-44.867694,-55.549548,-63.298506,-45.322421,-52.963003,-47.603020,-48.496106,-45.296996,-52.581044,-43.672544,-41.968886,-46.121713,-60.373257,-55.322114,-43.029762,-54.169850,-39.127104,-36.318990,-48.129902,-58.620092,-43.579617,-47.207817,-43.558112,-47.758575,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-55.880214,-42.932545,-40.183847,-42.180288,-42.185230,-46.653797,-44.257605,-40.383430,-37.684528,-37.504796,-45.470029,-40.303166,-29.498556,-44.117797,-43.990300,-38.482478,-44.299191,-63.922010,-43.616642,-38.879935,-47.121533,-33.292152,-31.749580,-46.716357,-44.601524,-46.536774,-46.336434,-50.433608,-39.543686,-35.638659,-57.805471,-43.038742,-48.916904,-48.492780,-64.312185,-73.101989,-40.977430,-46.305407,-52.645129,-45.587091,-36.900077,-38.401497,-44.458757,-50.878578,-36.049769,-58.111829,-39.105478,-41.080307,-38.780120,-34.364594,-33.794228,-39.794795,-37.675549,-37.780720,-51.383036,-46.915038,-43.881130,-45.817643,-43.882657,-39.147630,-39.517023,-46.190676,-55.905790,-41.879177,-42.189296,-46.666418,-40.126061,-39.656962,-39.467760,-44.609063,-46.656577,-50.152622,-51.427010,-42.501710,-53.051163,-39.997129,-42.555572,-67.736595,-40.827157,-43.904072,-50.678468,-53.415993,-44.669281,-38.119728,-43.022114,-50.718868,-46.588474,-39.434787,-47.845015,-42.012339,-40.591257,-46.991717,-39.879643,-50.001045,-46.734910,-43.895986,-51.572486,-53.967721,-46.484772,-49.475270,-47.319004,-47.334925,-56.459017,-48.305352,-47.133153,-39.697885,-43.483895,-58.937994,-56.674184,-46.816589,-55.674946,-47.258265,-46.792979,-44.791201,-53.723941,-43.999442,-43.284227,-45.986819,-59.512269,-64.314796,-42.401074,-52.214923,-38.956260,-37.852253,-47.197610,-61.017817,-43.748460,-47.435949,-41.316504,-49.743081,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-55.616384,-42.526863,-41.402275,-41.777125,-43.117852,-44.493743,-46.713010,-41.178521,-38.026656,-35.542842,-49.534846,-41.726502,-29.504672,-47.090634,-44.068820,-38.757494,-44.218099,-69.011086,-43.282387,-40.520133,-45.273824,-33.232411,-31.695667,-50.110580,-46.500926,-47.267506,-50.049845,-56.922651,-40.935324,-36.164842,-55.589943,-41.601536,-49.908213,-50.039101,-60.841202,-67.981151,-42.955552,-44.954399,-53.247852,-44.254842,-37.027786,-39.244807,-45.076819,-48.730667,-35.056828,-61.747100,-38.255282,-40.325656,-38.387115,-35.187006,-34.386814,-40.975063,-36.455047,-38.449737,-49.059368,-46.696656,-43.850798,-45.586119,-42.196021,-38.616557,-39.788443,-43.828795,-53.787771,-41.576958,-42.409493,-46.854094,-41.016243,-39.260335,-40.283005,-44.993338,-47.180621,-51.264430,-50.741428,-41.794741,-53.273857,-41.186772,-41.048429,-55.438831,-41.341800,-46.053908,-50.320415,-48.102815,-45.540942,-39.738458,-43.256946,-50.059515,-47.981434,-40.847049,-46.874577,-42.775825,-40.476180,-45.574446,-41.444943,-49.307525,-46.807894,-44.112962,-52.961789,-54.975833,-46.455608,-46.607159,-47.772420,-46.726488,-58.128132,-50.417723,-47.895522,-38.597339,-43.006307,-62.137832,-53.131780,-47.767916,-59.403006,-47.743519,-46.604733,-43.872969,-50.911234,-44.946654,-45.908963,-46.711633,-58.329623,-59.790368,-42.387586,-48.633342,-39.585957,-39.799066,-46.436371,-58.883623,-43.677154,-47.042616,-39.868349,-50.915495,0,Fileset 1: TS pulse compressed wideband pings T2
