Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
125.500,-35.897652,-40.474405,-40.934741,-38.779972,-38.985654,-38.007802,-41.307415,-32.847738,-36.032683,-30.576499,-27.080962,-32.413534,-31.868352,-35.802653,-29.890774,-31.667999,-33.962436,-40.361239,-35.403043,-31.378740,-33.431281,-39.883444,-33.171739,-29.044162,-27.259493,-27.885212,-25.813084,-32.434929,-29.443028,-33.977503,-36.168949,-34.067943,-35.274946,-33.598964,-31.827368,-33.152132,-30.461227,-32.356628,-31.067960,-36.192333,-29.161382,-39.115290,-28.912922,-27.721439,-30.444778,-34.259330,-39.535662,-37.943853,-32.588228,-34.596225,-33.842655,-43.140758,-44.029761,-35.899515,-40.724890,-43.914607,-53.962776,-55.659767,-40.369029,-42.755804,-46.508486,-46.446515,-37.872346,-46.267007,-47.796514,-35.955052,-36.869189,-34.463776,-34.201849,-44.080536,-49.910946,-45.554947,-48.604352,-45.185689,-48.512525,-44.347153,-56.284747,-46.688928,-45.938064,-43.438961,-55.239205,-65.777680,-43.930274,-45.964072,-45.353849,-49.326235,-41.024992,-46.969345,-45.442178,-49.462375,-42.730017,-64.309524,-45.501854,-40.147440,-53.639695,-43.860979,-37.773267,-41.201252,-44.981868,-41.062344,-44.402039,-44.801916,-46.277060,-44.814005,-46.130268,-41.216484,-45.421909,-45.521584,-41.353152,-42.073352,-48.904709,-44.799000,-42.898550,-47.631664,-47.069649,-37.273916,-37.212942,-34.963111,-37.402018,-29.894915,-34.077195,-39.601057,-40.174320,-35.883072,-36.995091,-38.266231,-39.045375,-46.468911,-34.124230,-36.109058,0,Fileset 1: TS pulse compressed wideband pings T3
126.000,-36.634918,-39.268340,-41.929625,-39.020986,-37.886623,-38.441414,-42.692257,-32.728335,-36.199887,-30.950781,-27.404163,-32.357071,-31.934484,-36.612097,-29.753995,-32.188808,-33.765734,-38.645354,-35.342786,-31.732260,-33.733427,-39.263331,-33.021791,-28.982215,-27.419599,-27.732807,-25.749073,-31.933770,-29.459262,-33.917540,-35.749721,-34.279545,-34.918129,-33.247547,-31.852992,-33.352466,-30.541001,-32.292852,-31.108923,-36.308315,-28.786364,-38.278544,-28.685489,-27.532806,-30.487041,-34.165701,-40.113657,-37.815791,-32.481988,-34.083821,-33.347094,-43.235125,-43.100855,-36.319140,-41.051274,-42.454176,-59.470622,-57.838258,-40.608966,-42.065633,-46.202856,-47.869672,-38.486201,-47.156337,-47.869179,-36.175103,-36.977510,-33.887365,-33.781248,-44.165957,-49.551398,-44.930068,-49.254066,-45.917307,-49.433900,-41.901170,-51.270591,-46.149994,-45.565704,-43.141433,-54.147355,-55.212360,-42.745414,-46.713510,-44.345240,-48.154882,-40.005546,-45.383880,-46.035362,-51.718537,-41.961613,-68.041189,-44.868709,-40.426291,-57.354669,-44.767303,-38.114915,-41.356216,-45.121031,-41.477096,-43.975886,-45.511286,-45.178923,-43.024819,-45.609827,-40.791783,-46.947321,-45.666359,-41.405650,-42.578923,-49.980606,-47.920124,-43.233635,-47.913865,-47.003123,-37.362244,-37.181401,-35.090632,-36.870470,-29.556297,-33.453435,-38.211453,-40.238253,-35.374678,-36.721330,-38.315635,-39.539370,-46.033344,-34.607746,-35.895915,0,Fileset 1: TS pulse compressed wideband pings T3
126.500,-37.264213,-38.177223,-42.604546,-38.915589,-36.876919,-39.025253,-43.779490,-32.561201,-36.144232,-31.190897,-27.526823,-32.224380,-31.829675,-37.156887,-29.644928,-32.678877,-33.538844,-36.905017,-35.272312,-32.054294,-33.729042,-38.096375,-32.714990,-28.818919,-27.469602,-27.447700,-25.543109,-31.222201,-29.390377,-33.479991,-35.210811,-34.444610,-34.414968,-32.763811,-31.882768,-33.515473,-30.664853,-32.056629,-31.133690,-36.380944,-28.274388,-36.953984,-28.273080,-27.293229,-30.548350,-33.930855,-40.671399,-37.411671,-32.466491,-33.430837,-32.787347,-42.817659,-41.494193,-36.582998,-41.412598,-40.956275,-56.482419,-60.220045,-40.956334,-41.263392,-45.619002,-49.060370,-39.167935,-48.380035,-46.728929,-36.302500,-37.100080,-33.298946,-33.349793,-44.154687,-49.136012,-44.269405,-50.272887,-45.997351,-50.249307,-40.223751,-48.462344,-46.287256,-45.393377,-42.871423,-52.801893,-51.143697,-41.828521,-47.092774,-43.458770,-46.367823,-39.196489,-43.883650,-46.495149,-54.530008,-41.318657,-69.596074,-44.603807,-40.888557,-63.714736,-45.871509,-38.690970,-41.275048,-45.040001,-41.971943,-43.780041,-46.322794,-44.169059,-41.641326,-44.678842,-40.524010,-48.645259,-45.830535,-41.460141,-43.198914,-51.366258,-51.601687,-43.381856,-48.209336,-46.970433,-37.408669,-37.155354,-35.144546,-36.085326,-29.149663,-32.853365,-36.729753,-40.025274,-34.747261,-36.272753,-38.036707,-39.983960,-44.912020,-34.865232,-35.766217,0,Fileset 1: TS pulse compressed wideband pings T3
127.000,-37.611100,-37.456852,-42.689125,-38.721284,-36.161353,-39.813800,-44.626475,-32.507172,-36.045196,-31.461129,-27.498345,-32.138492,-31.688645,-37.433834,-29.707532,-33.138406,-33.431405,-35.551640,-35.339762,-32.412216,-33.616410,-36.829737,-32.495227,-28.709400,-27.541598,-27.233722,-25.355886,-30.630109,-29.363587,-32.959900,-34.807005,-34.696612,-34.078620,-32.373941,-32.027189,-33.727050,-31.046565,-31.811434,-31.190579,-36.468809,-27.821065,-35.635065,-27.873055,-27.137199,-30.734910,-33.858438,-41.156422,-36.953749,-32.596366,-32.928223,-32.378751,-42.127250,-39.953457,-36.763147,-41.843327,-39.660807,-52.198380,-63.415645,-41.440156,-40.516774,-45.090810,-49.296945,-39.890261,-50.076465,-45.335726,-36.465481,-37.298392,-32.918103,-33.089948,-44.242979,-48.791193,-43.813722,-51.841346,-45.590585,-50.827565,-39.232568,-46.950543,-47.302414,-45.612461,-42.766412,-51.502150,-49.367185,-41.346137,-47.263064,-42.756899,-44.810035,-38.721558,-42.769301,-46.801504,-57.848583,-40.933467,-67.043593,-44.751814,-41.561855,-69.585818,-47.123379,-39.601874,-41.137807,-44.935357,-42.614426,-43.930013,-47.180579,-43.562325,-40.775410,-43.774930,-40.630212,-50.524987,-46.162650,-41.625727,-43.896789,-53.224636,-51.858981,-43.470980,-48.654092,-47.079285,-37.482350,-37.246787,-35.213696,-35.302649,-28.837774,-32.440790,-35.478860,-39.697844,-34.218437,-35.947769,-37.630036,-40.406362,-43.747056,-34.928001,-35.851376,0,Fileset 1: TS pulse compressed wideband pings T3
127.500,-37.826257,-37.232399,-42.432511,-38.793038,-35.808686,-40.876702,-45.374497,-32.676681,-36.137180,-31.987518,-27.523681,-32.251921,-31.680820,-37.706947,-30.050218,-33.661228,-33.559393,-34.741136,-35.664418,-32.913444,-33.666691,-35.925234,-32.588513,-28.820320,-27.815677,-27.281722,-25.368884,-30.405772,-29.520075,-32.667367,-34.720616,-35.152338,-34.135879,-32.254711,-32.364158,-34.110521,-31.837385,-31.756204,-31.369348,-36.685316,-27.635675,-34.722758,-27.678334,-27.177704,-31.170756,-34.220922,-41.629384,-36.713438,-32.923978,-32.802977,-32.289215,-41.532561,-38.948235,-37.033140,-42.493686,-38.728935,-49.800961,-68.477317,-42.159505,-39.998822,-44.777193,-48.757569,-40.728733,-52.275792,-44.271606,-36.825597,-37.659129,-32.903778,-33.137662,-44.583782,-48.640629,-43.711187,-54.059188,-45.185318,-51.330517,-38.893331,-46.447751,-49.363081,-46.392254,-43.006177,-50.532046,-49.090094,-41.369048,-47.483221,-42.343484,-43.852967,-38.630304,-42.198618,-47.011479,-61.241942,-40.925413,-63.894982,-45.305219,-42.519230,-63.395024,-48.478124,-40.937817,-41.166184,-45.007617,-43.556615,-44.499290,-48.109073,-43.468978,-40.453339,-43.267801,-41.252901,-52.917477,-46.867393,-42.056792,-44.738137,-55.932613,-48.953701,-43.647263,-49.408967,-47.544020,-37.707559,-37.550884,-35.431504,-34.772085,-28.784037,-32.336536,-34.677670,-39.529123,-34.010219,-35.977537,-37.419222,-40.908106,-42.958040,-34.984425,-36.259064,0,Fileset 1: TS pulse compressed wideband pings T3
128.000,-37.833954,-37.163880,-42.007597,-39.038135,-35.472753,-41.908161,-45.663104,-32.780679,-36.246128,-32.608587,-27.487986,-32.333857,-31.565266,-37.940981,-30.386252,-34.059775,-33.663772,-34.111854,-35.969590,-33.318781,-33.718859,-35.258953,-32.775470,-28.915788,-28.094080,-27.356086,-25.361295,-30.299516,-29.620002,-32.421037,-34.706171,-35.529858,-34.332865,-32.145253,-32.588704,-34.452144,-32.764797,-31.701388,-31.435576,-36.823012,-27.508790,-34.039869,-27.467399,-27.155657,-31.605214,-34.820439,-41.920752,-36.537270,-33.166581,-32.817932,-32.262399,-40.927756,-38.251963,-37.235204,-43.257032,-37.905895,-48.151906,-68.401768,-42.914190,-39.478024,-44.369294,-47.937572,-41.527283,-54.623839,-43.293570,-37.165307,-37.936454,-32.988482,-33.232037,-44.950123,-48.427354,-43.701724,-56.576559,-44.787352,-51.740127,-38.857275,-46.435724,-52.207369,-47.556053,-43.434889,-49.731937,-49.750868,-41.577264,-47.578891,-41.992662,-43.262887,-38.578047,-41.876489,-46.892788,-62.893174,-41.043525,-61.308224,-45.906286,-43.571595,-59.505787,-49.572833,-42.452787,-41.158975,-45.033579,-44.656841,-45.187255,-48.947212,-43.581635,-40.315676,-42.994900,-42.160126,-56.377536,-47.773363,-42.578428,-45.566656,-60.191248,-46.362484,-43.649201,-50.282852,-48.271158,-37.869902,-37.778223,-35.574890,-34.283264,-28.759615,-32.257575,-34.067471,-39.419937,-33.908095,-36.124509,-37.297959,-41.274024,-42.332873,-34.912884,-36.731979,0,Fileset 1: TS pulse compressed wideband pings T3
128.500,-37.758115,-37.176550,-41.805839,-39.551029,-35.123332,-42.756463,-45.207470,-32.844837,-36.428856,-33.394295,-27.548762,-32.428249,-31.368913,-38.337729,-30.750119,-34.506163,-33.821949,-33.591495,-36.287879,-33.701583,-33.839209,-34.850981,-33.096372,-29.053173,-28.471749,-27.504359,-25.403049,-30.316173,-29.739774,-32.265495,-34.837636,-35.856418,-34.679467,-32.086800,-32.727986,-34.880712,-33.848411,-31.751309,-31.498408,-36.979076,-27.482467,-33.569076,-27.269100,-27.110913,-32.057745,-35.663790,-42.227168,-36.496317,-33.366452,-32.970218,-32.325243,-40.381797,-37.791467,-37.490303,-44.414588,-37.255798,-46.797600,-61.900199,-43.841901,-38.983908,-43.880135,-47.276361,-42.535421,-57.245246,-42.368492,-37.528380,-38.215500,-33.179159,-33.418951,-45.438935,-48.180448,-43.808151,-59.186715,-44.543316,-52.306382,-39.128653,-46.725503,-55.172220,-49.341159,-44.249794,-49.224093,-51.414683,-41.978486,-47.576773,-41.809616,-43.030569,-38.552333,-41.812210,-46.554375,-62.047082,-41.349489,-59.315299,-46.546100,-44.948458,-56.889769,-50.311621,-44.234248,-41.151004,-45.057347,-46.132839,-46.020546,-49.957187,-43.940183,-40.363513,-43.030653,-43.532081,-63.336922,-49.005241,-43.357513,-46.659302,-70.812575,-44.437244,-43.506719,-51.432628,-49.530559,-38.084167,-37.966530,-35.734021,-33.883469,-28.841646,-32.239468,-33.668206,-39.534753,-33.947852,-36.426729,-37.381290,-41.578333,-41.858506,-34.871088,-37.318002,0,Fileset 1: TS pulse compressed wideband pings T3
129.000,-37.572584,-37.124709,-42.075526,-40.284568,-34.763557,-42.923171,-43.721321,-32.823181,-36.549772,-34.218004,-27.723502,-32.464821,-31.020684,-38.923984,-31.083520,-35.068999,-34.006569,-33.014171,-36.527055,-33.992065,-33.911417,-34.489134,-33.412696,-29.136622,-28.878741,-27.623187,-25.413528,-30.307173,-29.820122,-32.069631,-35.064586,-36.049209,-35.046209,-32.030602,-32.722749,-35.413778,-34.969970,-31.896265,-31.581012,-37.142868,-27.502402,-33.156139,-27.028063,-27.031655,-32.499627,-36.602105,-42.636934,-36.508408,-33.502658,-33.122547,-32.387971,-39.779407,-37.352679,-37.769417,-46.237196,-36.767455,-45.477226,-57.536340,-44.986305,-38.423117,-43.287317,-46.718707,-43.992605,-60.629995,-41.418912,-37.802269,-38.475850,-33.357218,-33.653773,-46.086035,-47.856123,-43.940189,-61.167072,-44.389979,-52.943521,-39.626971,-46.969933,-55.268393,-52.114938,-45.547525,-49.033008,-54.371476,-42.470876,-47.336863,-41.832955,-43.064015,-38.538259,-41.983272,-46.083050,-60.287617,-41.861453,-57.647370,-47.168518,-46.864565,-54.705067,-50.371353,-46.205598,-41.077608,-45.027072,-48.122519,-46.894708,-51.233421,-44.512957,-40.526642,-43.298831,-45.586927,-63.057305,-50.513412,-44.432674,-48.259506,-63.890398,-42.915490,-43.139497,-52.911363,-51.499841,-38.341787,-38.067024,-35.881179,-33.504418,-29.012875,-32.238952,-33.380435,-39.854463,-33.985478,-36.790263,-37.594626,-41.731540,-41.404578,-34.860063,-37.986779,0,Fileset 1: TS pulse compressed wideband pings T3
129.500,-36.957556,-36.692483,-42.799938,-40.769678,-34.199599,-41.803289,-41.280100,-32.553257,-36.218153,-34.659590,-27.749245,-32.159874,-30.305110,-39.489735,-31.181893,-35.639715,-34.025845,-32.125120,-36.449002,-33.939814,-33.631784,-33.738972,-33.397311,-28.917547,-29.065222,-27.466561,-25.168756,-29.999049,-29.659529,-31.568946,-35.170628,-35.921515,-35.133972,-31.809257,-32.414118,-35.893263,-35.830685,-31.950876,-31.521838,-37.037064,-27.269399,-32.392841,-26.463262,-26.685270,-32.622640,-37.088697,-42.963962,-36.225523,-33.348211,-32.896944,-32.182838,-38.819432,-36.535115,-37.760734,-48.926764,-36.276553,-43.984631,-54.603645,-46.155298,-37.564605,-42.471610,-45.876632,-46.053453,-65.241188,-40.254868,-37.642047,-38.486450,-33.199803,-33.695897,-46.691993,-47.214708,-43.794296,-61.501883,-44.097465,-53.060754,-40.050456,-46.603815,-52.549862,-56.732542,-47.091378,-49.106585,-59.138422,-42.771995,-46.638813,-41.901392,-43.018188,-38.357025,-42.195870,-45.370804,-58.179283,-42.385058,-55.813596,-47.394535,-49.292081,-52.541821,-49.348573,-47.632814,-40.658209,-44.710755,-50.621615,-47.462209,-52.354895,-45.125304,-40.639911,-43.560999,-48.674066,-54.739465,-51.931288,-45.612107,-50.515818,-55.938896,-41.505145,-42.406536,-54.749726,-54.197222,-38.464054,-37.924345,-35.824515,-32.911505,-29.071973,-32.065394,-32.938833,-40.089485,-33.689099,-36.988975,-37.630260,-41.414794,-40.697568,-34.659433,-38.475509,0,Fileset 1: TS pulse compressed wideband pings T3
130.000,-36.314466,-36.281295,-44.233827,-41.040471,-33.940211,-40.249609,-38.815361,-32.464700,-35.670356,-34.980387,-27.909496,-31.844112,-29.653712,-40.295441,-31.396960,-36.591538,-34.210777,-31.298714,-36.375427,-33.853936,-33.281818,-32.767111,-33.268131,-28.695851,-29.284745,-27.337320,-24.978580,-29.688413,-29.571714,-31.073986,-35.418388,-35.853628,-35.196689,-31.815283,-32.237496,-36.624686,-36.713376,-32.259896,-31.674463,-36.919030,-27.100344,-31.590680,-25.992445,-26.516039,-32.797766,-37.179296,-43.504185,-35.899592,-33.320391,-32.568481,-32.028219,-37.835380,-35.641722,-37.718618,-52.810681,-36.172202,-42.831865,-53.015126,-47.660756,-36.824396,-41.890701,-44.987151,-49.702508,-65.567374,-39.356001,-37.344474,-38.592548,-33.009414,-33.874897,-47.580075,-46.728562,-43.688274,-60.306917,-43.985106,-52.728762,-40.615325,-45.864861,-50.407852,-69.411097,-48.284951,-50.014338,-61.199965,-43.159463,-45.947130,-42.394801,-43.105989,-38.464686,-42.876774,-44.993363,-55.916953,-43.362974,-54.229773,-47.315612,-51.960300,-50.831607,-47.897087,-47.665897,-40.297939,-44.505905,-54.271966,-47.794116,-52.775174,-46.139898,-41.093404,-44.069654,-54.496827,-50.727192,-53.089652,-47.035483,-54.145859,-51.977696,-40.534812,-41.760422,-57.738388,-57.875981,-38.767214,-37.951347,-35.890428,-32.442122,-29.340257,-32.080066,-32.602599,-40.346594,-33.305748,-37.342515,-37.668973,-40.914536,-40.109579,-34.596793,-39.132355,0,Fileset 1: TS pulse compressed wideband pings T3
130.500,-35.666330,-35.922855,-44.800646,-40.781361,-33.947516,-38.831349,-36.625681,-32.475151,-34.860292,-35.156063,-28.013353,-31.449526,-29.090662,-41.084590,-31.652697,-37.755523,-34.432784,-30.546715,-36.241974,-33.680779,-32.811937,-31.539780,-32.953050,-28.432136,-29.423122,-27.189040,-24.787247,-29.346456,-29.478556,-30.566362,-35.665550,-35.806962,-35.140831,-31.998023,-32.221636,-37.396155,-37.597498,-32.669702,-31.864416,-36.566021,-26.850020,-30.687216,-25.498226,-26.374568,-32.935854,-36.794410,-44.027090,-35.350955,-33.289423,-32.005711,-31.807234,-36.794152,-34.657485,-37.449286,-53.032136,-36.282202,-42.060661,-52.266194,-49.235292,-36.160842,-41.441639,-43.967221,-56.398731,-61.141001,-38.669527,-36.822160,-38.641287,-32.698847,-33.989587,-48.365263,-46.350663,-43.516288,-57.965586,-43.980347,-52.330068,-40.981792,-44.874759,-49.465187,-62.956942,-47.487885,-51.953209,-55.959767,-43.539492,-45.291217,-43.123993,-43.096895,-38.816429,-43.857676,-45.015778,-53.457222,-44.647404,-52.992517,-46.662251,-52.245369,-49.576919,-46.378437,-45.909668,-39.942176,-44.345648,-59.669035,-47.502704,-51.668027,-47.425803,-41.845171,-44.640089,-70.320027,-48.726265,-53.267860,-48.193082,-59.051916,-49.753989,-39.891474,-41.227614,-59.652678,-61.124520,-39.107106,-38.124085,-35.936673,-32.028214,-29.662454,-32.188625,-32.208587,-40.249556,-32.797222,-37.771878,-37.492111,-40.114829,-39.553532,-34.511578,-39.701657,0,Fileset 1: TS pulse compressed wideband pings T3
131.000,-35.239069,-35.790787,-43.226670,-40.200624,-34.222260,-37.796836,-34.906027,-32.610004,-34.050564,-35.453404,-28.113841,-31.109475,-28.726723,-41.746544,-32.027022,-39.058801,-34.725065,-30.016275,-36.164462,-33.571393,-32.388588,-30.337387,-32.654599,-28.272980,-29.591642,-27.153369,-24.702758,-29.124855,-29.457015,-30.183431,-35.957655,-35.837634,-35.079298,-32.380574,-32.475361,-38.116074,-38.757602,-33.159721,-32.019572,-35.997941,-26.594857,-29.902307,-25.096699,-26.332572,-33.125380,-36.365828,-44.547296,-34.730921,-33.344229,-31.417206,-31.634189,-35.854048,-33.810366,-37.092858,-49.208375,-36.543217,-41.783633,-51.893631,-50.770076,-35.658430,-41.107499,-42.993744,-72.883167,-58.144425,-38.289501,-36.299661,-38.662474,-32.449140,-34.051590,-48.864764,-46.221474,-43.410510,-55.533401,-44.188069,-52.531809,-41.099308,-44.054916,-49.726064,-56.016237,-45.647846,-55.193720,-52.868303,-44.075804,-44.793018,-43.920806,-43.041452,-39.413214,-44.894084,-45.627766,-51.409102,-46.211601,-52.323804,-45.756102,-50.447107,-48.868952,-45.113384,-43.726849,-39.733973,-44.331237,-63.377903,-46.656716,-49.877097,-48.984345,-42.951703,-45.281811,-57.065860,-47.921627,-52.617945,-48.761419,-60.767097,-48.548710,-39.570152,-40.880664,-54.753518,-60.985691,-39.475986,-38.469200,-35.928585,-31.732831,-29.996558,-32.385792,-31.782565,-39.801247,-32.375379,-38.353150,-37.203032,-39.203004,-39.108604,-34.455885,-40.187901,0,Fileset 1: TS pulse compressed wideband pings T3
131.500,-35.537315,-36.354122,-41.556964,-40.034431,-35.109149,-37.468880,-34.022839,-33.252349,-33.793329,-36.455122,-28.648321,-31.311868,-28.952407,-42.539362,-32.935120,-40.806348,-35.470899,-30.105088,-36.588342,-34.006037,-32.496243,-29.734386,-32.910080,-28.669054,-30.271887,-27.670339,-25.141624,-29.472796,-29.911048,-30.342507,-36.685562,-36.318252,-35.480166,-33.281912,-33.378373,-39.118029,-40.872113,-34.084072,-32.470053,-35.763964,-26.818724,-29.760450,-25.211833,-26.787134,-33.886057,-36.688640,-45.552267,-34.574561,-33.930946,-31.355713,-31.981346,-35.455820,-33.613325,-37.208412,-46.641598,-37.220562,-42.311474,-51.806382,-52.511441,-35.674452,-41.201560,-42.583129,-57.908514,-55.769125,-38.579645,-36.316815,-39.010656,-32.757266,-34.453821,-49.418094,-46.750187,-43.841649,-54.000028,-45.048712,-53.876428,-41.458241,-44.011558,-50.931482,-53.173296,-44.498959,-58.765584,-52.147759,-45.253158,-44.924772,-45.007148,-43.509601,-40.618923,-45.745245,-47.379131,-50.472816,-48.300534,-52.571158,-45.337380,-49.106679,-49.065248,-44.559668,-42.318694,-40.145365,-44.896530,-57.874618,-45.969812,-48.639450,-51.156375,-44.766610,-46.428702,-51.968830,-48.159681,-52.188453,-49.133952,-57.589963,-48.208631,-39.891041,-41.048855,-50.327229,-58.779458,-40.226752,-39.269243,-36.245286,-31.951017,-30.711276,-33.023278,-31.743629,-39.588643,-32.558028,-39.491226,-37.321119,-38.716179,-39.148112,-34.837135,-41.001079,0,Fileset 1: TS pulse compressed wideband pings T3
132.000,-35.937438,-37.034502,-40.196989,-39.822166,-35.904112,-37.125771,-33.307926,-33.885312,-33.599145,-37.725043,-29.094865,-31.537838,-29.165688,-42.696056,-33.862069,-42.474014,-36.162767,-30.254519,-37.046217,-34.513736,-32.651746,-29.279657,-33.290304,-29.142090,-31.040201,-28.251904,-25.601044,-29.891746,-30.348200,-30.522381,-37.324299,-36.724786,-35.872499,-34.115755,-34.384143,-39.950581,-43.781336,-34.946895,-32.713011,-35.468290,-27.009301,-29.700887,-25.246798,-27.153283,-34.679331,-37.348037,-46.579016,-34.407640,-34.541292,-31.351163,-32.391173,-35.054315,-33.527808,-37.365488,-44.914280,-37.734933,-42.962842,-51.316584,-53.776242,-35.628975,-41.181459,-42.290105,-53.511094,-53.056247,-38.947284,-36.399409,-39.141832,-33.122585,-34.697797,-49.629030,-47.382356,-44.271865,-52.920473,-46.114085,-55.758162,-41.759580,-44.322740,-50.755137,-51.180305,-43.781864,-57.190811,-52.775556,-46.591939,-45.267029,-45.816699,-44.092514,-41.840565,-45.307058,-49.947600,-50.058476,-50.141427,-52.923611,-44.943545,-48.028116,-49.563484,-44.142492,-41.247637,-40.633129,-45.504572,-53.801473,-45.198174,-47.628821,-53.354734,-46.796012,-47.706013,-49.161888,-48.616520,-51.778041,-49.053463,-54.828366,-47.812041,-40.305440,-41.173529,-47.204360,-56.204474,-40.832571,-39.862740,-36.447146,-32.133002,-31.313456,-33.561991,-31.626718,-39.320398,-32.890296,-40.661534,-37.426883,-38.191656,-39.123058,-35.144367,-41.615252,0,Fileset 1: TS pulse compressed wideband pings T3
132.500,-36.502719,-37.881245,-39.235614,-39.649596,-36.655540,-36.818575,-32.735400,-34.591154,-33.559417,-39.363511,-29.617046,-31.872944,-29.393298,-42.039144,-34.889613,-44.169930,-36.898561,-30.503731,-37.662880,-35.182995,-32.943310,-29.046261,-33.880251,-29.771312,-32.008671,-28.954885,-26.133062,-30.401956,-30.842041,-30.750814,-37.914769,-37.124592,-36.358080,-34.940213,-35.567031,-40.830936,-48.066807,-35.937702,-32.953716,-35.310491,-27.325152,-29.814656,-25.345238,-27.618766,-35.658293,-38.489012,-47.760520,-34.391358,-35.382577,-31.586652,-33.043480,-34.731048,-33.617135,-37.741067,-43.767628,-38.251141,-43.675352,-50.625239,-54.556621,-35.618395,-41.215360,-42.293633,-51.201598,-50.732990,-39.513190,-36.698848,-39.217078,-33.662624,-34.982260,-49.869805,-48.414244,-44.762551,-52.299936,-47.540469,-58.350248,-42.379763,-45.283041,-48.568736,-49.392513,-43.539496,-53.791372,-54.613735,-48.208837,-46.018663,-46.568680,-45.028545,-43.224623,-43.996684,-54.201612,-50.151229,-51.578315,-53.278694,-44.704905,-47.186618,-50.450958,-43.928503,-40.555870,-41.347805,-46.268261,-51.222292,-44.560166,-46.894243,-55.351931,-49.241806,-49.371749,-47.171004,-49.268968,-51.341171,-48.796544,-53.141007,-47.274065,-40.919532,-41.329686,-44.932310,-53.654595,-41.365612,-40.196452,-36.736767,-32.353158,-31.982304,-34.113359,-31.575207,-39.246214,-33.463063,-41.808264,-37.657031,-37.763676,-39.180455,-35.517210,-42.182200,0,Fileset 1: TS pulse compressed wideband pings T3
133.000,-37.046794,-38.665225,-38.386860,-39.299511,-37.199466,-36.466159,-32.110079,-35.130810,-33.502535,-40.895673,-30.112557,-32.142110,-29.480387,-40.576915,-35.885316,-45.695525,-37.524806,-30.719302,-38.356219,-35.847321,-33.255081,-28.885330,-34.507784,-30.431659,-33.022481,-29.617487,-26.599134,-30.800280,-31.278646,-30.875335,-38.334401,-37.436213,-36.853912,-35.687725,-36.864302,-41.806649,-52.613813,-37.059813,-33.243326,-35.209654,-27.679454,-29.876157,-25.352203,-28.052842,-36.678357,-39.888621,-48.921260,-34.394386,-36.342433,-31.942415,-33.872962,-34.384164,-33.674726,-38.159226,-42.858710,-38.758299,-44.133212,-49.660925,-54.615455,-35.547957,-41.291464,-42.532441,-49.491291,-49.011101,-40.143643,-37.069576,-39.135008,-34.211408,-35.250923,-50.105143,-50.041615,-45.059625,-51.947756,-49.237812,-62.395535,-43.371392,-47.149464,-45.868793,-47.546602,-43.633807,-51.180842,-56.675501,-49.970751,-47.153349,-47.209359,-46.340094,-44.785029,-42.373289,-62.085111,-50.391380,-51.806906,-53.316812,-44.516857,-46.420836,-51.611868,-43.762723,-40.026776,-42.163438,-47.025483,-49.315445,-43.999421,-46.221764,-56.110947,-52.184501,-51.447324,-45.601053,-50.012296,-50.491623,-48.321102,-52.251999,-46.538945,-41.690895,-41.491784,-43.103813,-51.084182,-41.704345,-40.122184,-37.130510,-32.522219,-32.736704,-34.629743,-31.541673,-39.356722,-34.125859,-42.504174,-37.899848,-37.308659,-39.258446,-35.861289,-42.481343,0,Fileset 1: TS pulse compressed wideband pings T3
