Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
54.500,-43.215772,-41.448180,-41.514786,-42.729021,-43.274433,-40.415163,-42.396394,-41.623003,-37.234276,-36.521525,-34.188192,-34.226700,-35.724026,-41.414259,-42.291542,-41.326076,-40.641315,-38.543091,-38.793624,-37.232802,-37.690043,-33.416039,-33.496254,-34.050938,-34.757185,-35.215609,-33.857836,-34.319178,-34.820769,-35.812552,-40.768534,-39.932108,-43.275335,-42.521410,-41.396485,-44.609931,-41.399333,-43.149854,-39.636110,-34.109744,-33.374247,-33.511952,-35.598597,-35.545726,-43.208696,-44.803494,-43.264818,-43.560590,-45.198256,-48.310232,-45.548522,-47.345997,-45.558633,-49.964633,-50.808852,-50.987031,-51.018317,-47.161848,-51.283079,-52.429919,-48.737789,-48.733618,-48.335757,-48.630672,-49.284138,-49.049289,-48.899918,-52.885884,-53.398484,-48.986415,-52.448348,-49.435403,-52.508414,-52.809763,-49.065908,-62.034893,-52.921223,-55.726291,-59.899069,-49.710474,-50.359430,-52.771583,-48.398184,-50.277240,-54.832090,-49.573593,-49.243613,-58.790261,-54.359832,-47.081617,-49.497132,-49.698674,-47.326472,-53.601371,-54.655425,-57.379432,-53.026463,-50.479296,-50.454511,-53.247128,-49.435691,-52.552559,-51.664823,-47.224301,-48.508279,-50.237867,-50.160500,-49.627343,-48.257457,-50.334090,-47.962516,-50.018197,-49.221626,-51.540552,-49.895221,-47.341605,-47.733991,-42.459511,-46.836904,-44.456563,-45.997928,-43.752185,-42.218896,-47.432503,-43.477908,-51.434281,-48.172687,-45.470819,-46.908082,-51.863747,0,Fileset 1: TS pulse compressed wideband pings T1
55.000,-43.063638,-40.515984,-40.373984,-41.459334,-42.628645,-40.271796,-41.988215,-41.177931,-37.259698,-36.661449,-34.293094,-34.190534,-35.659844,-41.509279,-41.916576,-41.154339,-40.667626,-38.145500,-38.509197,-37.235755,-37.579195,-33.280840,-33.308414,-33.939738,-35.020229,-35.428248,-33.834645,-34.157215,-34.572759,-35.613870,-40.863249,-39.735068,-42.924330,-42.616749,-41.341716,-44.378342,-40.999325,-43.250654,-39.601138,-33.907667,-33.222434,-33.464431,-35.593049,-35.738116,-43.119868,-44.768824,-42.926016,-43.520157,-45.027547,-47.902608,-45.104785,-47.173648,-45.046438,-49.967598,-50.721683,-51.318868,-51.106398,-46.809655,-51.272253,-52.318512,-48.250004,-48.473010,-48.333618,-48.508695,-48.377431,-48.593613,-48.416959,-52.146047,-53.137014,-48.183970,-52.475427,-48.665362,-51.823317,-51.370813,-49.007679,-65.364187,-51.172075,-54.777508,-57.476044,-50.016859,-50.177839,-52.986539,-48.309501,-50.496353,-55.442757,-48.759454,-49.535226,-58.833561,-56.668419,-47.144692,-49.629339,-48.787812,-47.403480,-52.172476,-53.957300,-55.948146,-51.980787,-50.368688,-50.602574,-52.352138,-48.808058,-52.532760,-52.636365,-47.223456,-48.257249,-50.513406,-50.867875,-48.951670,-48.086144,-49.991470,-48.208120,-49.073159,-49.100286,-50.973555,-49.593220,-46.633212,-47.159469,-42.318877,-47.119848,-44.248034,-45.407464,-43.478045,-41.825215,-46.946373,-42.995442,-51.274859,-48.145982,-44.940384,-45.852659,-51.087129,0,Fileset 1: TS pulse compressed wideband pings T1
55.500,-42.694756,-39.660708,-39.388266,-40.146785,-41.746646,-40.264635,-41.365040,-40.591213,-37.305981,-36.736475,-34.496587,-34.200431,-35.517503,-41.734618,-41.382983,-40.910947,-40.699000,-37.727840,-38.203830,-37.126334,-37.357063,-33.209410,-33.164755,-33.873917,-35.363751,-35.657190,-33.883065,-33.956086,-34.356705,-35.367920,-40.916343,-39.406197,-42.403939,-42.736864,-41.417773,-43.951465,-40.507531,-43.407895,-39.419868,-33.733694,-33.115301,-33.492186,-35.537272,-35.976409,-43.126192,-44.695756,-42.549443,-43.527716,-44.969098,-47.433861,-44.704466,-46.969452,-44.689348,-49.714925,-50.370783,-51.480365,-51.300630,-46.413788,-50.779566,-51.733594,-47.645165,-48.118193,-48.135464,-48.523706,-47.487301,-48.223452,-48.024986,-50.906128,-51.990527,-47.317574,-52.110081,-48.233689,-51.112273,-50.179825,-49.033005,-65.913783,-49.806068,-53.905083,-55.359332,-50.032671,-49.745966,-52.864626,-48.418978,-50.524757,-56.540838,-48.299531,-49.573250,-57.694124,-60.096476,-47.156425,-49.943365,-48.212582,-47.563164,-50.903622,-53.359774,-54.028946,-50.823311,-50.006633,-50.989144,-51.838413,-48.462810,-52.388579,-52.848615,-47.087349,-47.814389,-50.629673,-51.618110,-48.298450,-47.942936,-49.864874,-48.570691,-48.401265,-49.268728,-50.770923,-48.861658,-45.926506,-46.819876,-42.368090,-47.150206,-43.897214,-45.047161,-43.056062,-41.408813,-46.652669,-42.683777,-51.190674,-48.252645,-44.517755,-44.956959,-49.737903,0,Fileset 1: TS pulse compressed wideband pings T1
56.000,-42.107756,-38.937891,-38.619243,-38.979867,-40.763476,-40.419820,-40.605356,-39.914447,-37.357555,-36.718013,-34.783639,-34.251461,-35.313631,-42.019996,-40.775728,-40.587090,-40.656950,-37.329776,-37.908537,-36.922049,-37.052725,-33.195371,-33.076306,-33.860024,-35.748727,-35.873774,-34.011644,-33.754826,-34.184695,-35.110219,-40.872096,-38.996932,-41.800168,-42.804850,-41.563439,-43.395790,-39.989620,-43.523931,-39.121028,-33.613863,-33.064313,-33.588859,-35.432272,-36.234823,-43.157656,-44.552088,-42.171039,-43.540834,-44.966179,-46.908491,-44.334497,-46.795419,-44.488727,-49.360353,-49.839704,-51.313364,-51.453074,-46.020491,-49.925242,-50.897917,-47.039838,-47.734016,-47.772920,-48.625292,-46.747445,-47.970488,-47.712690,-49.613766,-50.558343,-46.536075,-51.397061,-48.075173,-50.525577,-49.335775,-49.050588,-64.145328,-48.762982,-53.114168,-53.591555,-49.673354,-49.161901,-52.351843,-48.662141,-50.358675,-57.878302,-48.117530,-49.343822,-56.436428,-65.391709,-47.125424,-50.337873,-47.900865,-47.756593,-49.954995,-52.985727,-52.431522,-49.898047,-49.451917,-51.511621,-51.613388,-48.337694,-52.264727,-52.268114,-46.862705,-47.281234,-50.622208,-52.237098,-47.765177,-47.817035,-49.880384,-48.955288,-48.007160,-49.652200,-50.871242,-47.987786,-45.334293,-46.719785,-42.545739,-46.853800,-43.432578,-44.871477,-42.532534,-40.995161,-46.462423,-42.507936,-51.230017,-48.414856,-44.210798,-44.265910,-48.332866,0,Fileset 1: TS pulse compressed wideband pings T1
56.500,-41.344375,-38.336522,-38.056909,-38.019619,-39.779826,-40.706436,-39.769455,-39.163746,-37.359338,-36.566065,-35.092161,-34.303691,-35.051897,-42.260467,-40.140297,-40.173770,-40.465440,-36.937203,-37.607737,-36.633268,-36.676909,-33.185596,-33.002160,-33.858736,-36.097190,-36.025084,-34.176069,-33.547154,-34.018853,-34.835128,-40.692214,-38.530139,-41.170276,-42.734697,-41.682622,-42.768292,-39.467706,-43.508853,-38.731071,-33.525969,-33.042530,-33.709822,-35.255663,-36.453107,-43.138275,-44.316813,-41.786247,-43.501174,-44.931189,-46.325997,-43.959477,-46.658347,-44.391367,-48.985011,-49.223000,-50.815051,-51.445426,-45.636288,-48.910664,-49.994496,-46.469450,-47.343474,-47.322371,-48.736879,-46.155882,-47.805476,-47.421808,-48.452460,-49.194117,-45.863470,-50.475061,-48.072674,-50.058948,-48.772596,-48.977069,-62.826317,-47.971205,-52.297262,-52.111055,-48.993247,-48.519425,-51.545381,-48.954344,-50.021829,-59.024757,-48.090554,-48.908327,-55.459409,-70.097959,-47.047383,-50.693953,-47.762369,-47.933410,-49.272435,-52.789792,-51.183627,-49.224784,-48.810216,-52.022706,-51.537814,-48.321158,-52.203978,-51.292107,-46.575918,-46.703385,-50.485293,-52.586959,-47.333823,-47.672024,-49.936285,-49.264835,-47.806292,-50.129678,-51.131920,-47.132598,-44.863629,-46.784180,-42.758723,-46.294417,-42.889162,-44.785176,-41.949192,-40.569430,-46.258889,-42.394786,-51.334092,-48.515888,-43.973974,-43.722350,-47.076171,0,Fileset 1: TS pulse compressed wideband pings T1
57.000,-40.514759,-37.884561,-37.728340,-37.317856,-38.891263,-41.123835,-38.948925,-38.409342,-37.327263,-36.313134,-35.418090,-34.381527,-34.798598,-42.438977,-39.553205,-39.741415,-40.167203,-36.594842,-37.346704,-36.336051,-36.299361,-33.196903,-32.968047,-33.900404,-36.409880,-36.138942,-34.393895,-33.384628,-33.890298,-34.595051,-40.450172,-38.079016,-40.598514,-42.543119,-41.767405,-42.165274,-39.001366,-43.390341,-38.325682,-33.490656,-33.077428,-33.864886,-35.043095,-36.625656,-43.068646,-44.036117,-41.433366,-43.426520,-44.855636,-45.741727,-43.623466,-46.617648,-44.406876,-48.643663,-48.626415,-50.147440,-51.320136,-45.319101,-47.927144,-49.128892,-45.981182,-46.997335,-46.908536,-48.860107,-45.711550,-47.740346,-47.164967,-47.479237,-48.024733,-45.312808,-49.513370,-48.170143,-49.717387,-48.456650,-48.869038,-62.307544,-47.453750,-51.405038,-50.920544,-48.225774,-47.956133,-50.686420,-49.318112,-49.612021,-59.588482,-48.148367,-48.382966,-54.844443,-64.667272,-46.987368,-51.002750,-47.793612,-48.145725,-48.819458,-52.744771,-50.195837,-48.765119,-48.212164,-52.446421,-51.546514,-48.390847,-52.242522,-50.291687,-46.304425,-46.153797,-50.289806,-52.724461,-47.007052,-47.555589,-50.040185,-49.537923,-47.772796,-50.674322,-51.461772,-46.384752,-44.535567,-46.992053,-43.006698,-45.646474,-42.349077,-44.773205,-41.396087,-40.179906,-46.033230,-42.358773,-51.463435,-48.530166,-43.832503,-43.311023,-46.026995,0,Fileset 1: TS pulse compressed wideband pings T1
57.500,-39.694908,-37.585303,-37.642648,-36.892449,-38.137499,-41.626218,-38.170184,-37.683867,-37.256040,-35.960642,-35.737960,-34.489105,-34.575863,-42.539251,-39.021632,-39.313970,-39.800887,-36.307333,-37.128619,-36.047575,-35.935033,-33.217852,-32.964387,-33.976648,-36.654418,-36.198450,-34.636387,-33.266676,-33.795491,-34.385671,-40.182198,-37.653663,-40.091236,-42.233738,-41.800678,-41.602348,-38.583993,-43.180385,-37.914633,-33.496750,-33.175514,-34.042426,-34.803931,-36.714997,-42.961254,-43.728360,-41.105831,-43.306588,-44.734371,-45.163018,-43.343807,-46.693762,-44.529220,-48.298425,-48.050871,-49.391004,-51.124296,-45.079314,-47.028725,-48.270563,-45.551054,-46.677479,-46.570267,-48.978108,-45.356170,-47.737813,-46.938516,-46.639865,-47.018989,-44.835857,-48.572428,-48.308078,-49.459665,-48.305632,-48.816353,-62.167559,-47.220781,-50.415613,-49.999691,-47.577672,-47.525216,-49.943842,-49.785273,-49.161779,-59.363997,-48.221276,-47.801859,-54.535554,-60.185970,-46.978256,-51.316776,-48.009693,-48.474328,-48.529268,-52.806647,-49.357769,-48.428769,-47.698881,-52.674260,-51.566094,-48.535206,-52.321293,-49.369540,-46.047683,-45.631611,-50.091880,-52.744679,-46.721045,-47.482145,-50.231684,-49.858658,-47.853897,-51.269192,-51.744683,-45.711738,-44.296633,-47.286957,-43.288631,-44.996445,-41.825102,-44.819104,-40.890477,-39.834753,-45.787528,-42.397350,-51.522361,-48.441493,-43.790846,-42.983412,-45.136930,0,Fileset 1: TS pulse compressed wideband pings T1
58.000,-38.906878,-37.415034,-37.782960,-36.717060,-37.499405,-42.087715,-37.411388,-36.993551,-37.113694,-35.470916,-36.007231,-34.603805,-34.351976,-42.535863,-38.502207,-38.863950,-39.371896,-36.049005,-36.923768,-35.728329,-35.553896,-33.217623,-32.957993,-34.049502,-36.770477,-36.144654,-34.844264,-33.156689,-33.710555,-34.159947,-39.862882,-37.217118,-39.598216,-41.786230,-41.756082,-41.032077,-38.158914,-42.842103,-37.452393,-33.503199,-33.307694,-34.195694,-34.507012,-36.636030,-42.801238,-43.356408,-40.754954,-43.084085,-44.552680,-44.548421,-43.098461,-46.866795,-44.734757,-47.867811,-47.423356,-48.514403,-50.826875,-44.878250,-46.167670,-47.339178,-45.108739,-46.313034,-46.251902,-49.031594,-44.998285,-47.717624,-46.722210,-45.838869,-46.085700,-44.353247,-47.620894,-48.447134,-49.235125,-48.202852,-48.914041,-61.791007,-47.244719,-49.364405,-49.294998,-47.184462,-47.194683,-49.380274,-50.378914,-48.631602,-58.322738,-48.262099,-47.121529,-54.344197,-57.243163,-46.988650,-51.753940,-48.420348,-49.002900,-48.318497,-52.955563,-48.594958,-48.115618,-47.225492,-52.525141,-51.536894,-48.765468,-52.301722,-48.478568,-45.728663,-45.089406,-49.922017,-52.693036,-46.367094,-47.418280,-50.596416,-50.343230,-47.987458,-51.916408,-51.898018,-45.034331,-44.046476,-47.600468,-43.597715,-44.330764,-41.269704,-44.908392,-40.385849,-39.504841,-45.523541,-42.495343,-51.409620,-48.232690,-43.828511,-42.675572,-44.304096,0,Fileset 1: TS pulse compressed wideband pings T1
58.500,-38.252557,-37.444400,-38.220860,-36.833439,-37.033378,-42.399827,-36.755328,-36.444820,-36.961828,-34.916873,-36.285931,-34.795433,-34.172404,-42.490513,-38.049263,-38.446440,-38.952741,-35.891493,-36.799179,-35.427265,-35.224619,-33.272690,-33.021757,-34.180099,-36.801495,-36.020120,-35.068116,-33.120287,-33.717981,-33.972337,-39.525347,-36.829865,-39.160750,-41.278219,-41.705353,-40.497230,-37.768863,-42.411356,-36.994746,-33.575104,-33.527526,-34.374650,-34.222842,-36.415040,-42.648842,-42.959401,-40.431069,-42.794302,-44.400866,-43.958367,-42.941854,-47.199916,-45.109625,-47.425278,-46.782416,-47.563699,-50.405672,-44.759793,-45.373183,-46.411427,-44.696843,-45.941846,-45.948898,-49.025259,-44.678368,-47.710599,-46.605646,-45.120191,-45.259702,-43.923995,-46.719348,-48.709072,-49.132431,-48.148394,-49.340863,-60.861550,-47.551453,-48.442131,-48.825861,-47.206530,-46.967760,-49.052463,-51.178764,-48.058027,-56.628754,-48.389495,-46.403491,-54.067125,-55.337626,-47.028915,-52.628244,-49.143807,-49.907495,-48.236931,-53.364220,-48.020887,-47.886802,-46.817118,-51.915457,-51.547068,-49.228640,-52.167595,-47.656320,-45.343159,-44.589234,-49.858599,-52.622340,-45.960893,-47.397484,-51.377181,-51.233522,-48.246002,-52.690846,-52.020604,-44.409650,-43.806466,-48.002590,-44.015371,-43.692320,-40.725872,-45.140087,-39.917810,-39.252394,-45.330015,-42.745617,-51.194250,-47.988252,-44.026701,-42.456813,-43.549100,0,Fileset 1: TS pulse compressed wideband pings T1
59.000,-37.695264,-37.611361,-38.887110,-37.132877,-36.669782,-42.290059,-36.179925,-35.998262,-36.726089,-34.279595,-36.499942,-34.996081,-33.965521,-42.303003,-37.611724,-37.992712,-38.459120,-35.775039,-36.694166,-35.091546,-34.908311,-33.332765,-33.107488,-34.304174,-36.682993,-35.777293,-35.252628,-33.111996,-33.772638,-33.778051,-39.068855,-36.446378,-38.718075,-40.670814,-41.569504,-39.939054,-37.357004,-41.808575,-36.509685,-33.671757,-33.746972,-34.504644,-33.903104,-36.000594,-42.421025,-42.467578,-40.076560,-42.367748,-44.213297,-43.338822,-42.774953,-47.618929,-45.621095,-46.998403,-46.093257,-46.509052,-49.687214,-44.636248,-44.571941,-45.515010,-44.266595,-45.522615,-45.539459,-48.790128,-44.356088,-47.651165,-46.543196,-44.459540,-44.497969,-43.522953,-45.825358,-49.107546,-49.151889,-48.075373,-50.072002,-59.595653,-47.950963,-47.695985,-48.429995,-47.552606,-46.678161,-48.746464,-51.980376,-47.378965,-54.561449,-48.642188,-45.653182,-53.446878,-54.224040,-46.930742,-54.211145,-50.165924,-51.157024,-48.262069,-54.180890,-47.686736,-47.756614,-46.383178,-50.816681,-51.561637,-49.939106,-51.917481,-46.862164,-44.802616,-44.105419,-49.768406,-52.369070,-45.476059,-47.322554,-52.705341,-52.635220,-48.620635,-53.302781,-52.074909,-43.835954,-43.544066,-48.481289,-44.442857,-43.009672,-40.141582,-45.477339,-39.414504,-39.011581,-45.117405,-43.116474,-50.878131,-47.641099,-44.339021,-42.306590,-42.810548,0,Fileset 1: TS pulse compressed wideband pings T1
59.500,-37.268135,-37.925679,-39.771528,-37.580031,-36.428701,-41.682723,-35.754140,-35.664913,-36.428113,-33.663835,-36.649058,-35.210695,-33.776759,-41.940569,-37.246363,-37.543048,-37.907416,-35.722691,-36.633736,-34.798559,-34.671458,-33.415672,-33.247711,-34.437565,-36.461240,-35.499496,-35.430863,-33.183121,-33.897133,-33.646533,-38.525262,-36.126338,-38.329661,-40.024128,-41.322468,-39.420166,-36.986711,-41.103406,-36.089955,-33.836411,-33.960733,-34.610533,-33.615663,-35.516146,-42.110509,-41.930132,-39.738343,-41.878227,-43.983103,-42.750828,-42.591667,-48.154114,-46.326171,-46.729884,-45.463952,-45.484264,-48.728223,-44.535592,-43.833291,-44.791747,-43.893092,-45.152029,-45.069887,-48.276347,-44.118395,-47.603404,-46.563334,-43.955312,-43.893275,-43.244261,-45.030432,-49.659358,-49.380595,-48.074875,-51.053622,-58.708853,-48.299945,-47.202014,-47.991876,-48.057854,-46.289668,-48.258455,-52.454626,-46.676429,-52.601999,-49.083368,-45.005738,-52.636107,-53.817941,-46.662919,-56.982115,-51.583209,-52.582610,-48.505991,-55.710160,-47.727590,-47.866064,-45.972576,-49.518397,-51.524920,-50.936261,-51.781902,-46.195273,-44.203796,-43.735200,-49.597349,-51.873675,-45.050544,-47.234412,-54.716759,-54.725862,-49.208546,-53.176602,-51.916632,-43.431047,-43.377783,-49.085498,-44.779236,-42.338922,-39.583836,-45.911914,-38.933775,-38.812169,-44.826600,-43.650947,-50.527260,-47.211411,-44.823734,-42.314756,-42.182269,0,Fileset 1: TS pulse compressed wideband pings T1
60.000,-36.977276,-38.386728,-40.846875,-38.164015,-36.335195,-40.713730,-35.524637,-35.427894,-36.099591,-33.151098,-36.714352,-35.440978,-33.680626,-41.430121,-37.011637,-37.159686,-37.368129,-35.760955,-36.644771,-34.646598,-34.580285,-33.522267,-33.462196,-34.585098,-36.204039,-35.278079,-35.611409,-33.382085,-34.097965,-33.653862,-38.000935,-35.936452,-38.075211,-39.414558,-40.956290,-39.017679,-36.729499,-40.410805,-35.825963,-34.081984,-34.168362,-34.699281,-33.398732,-35.073712,-41.721897,-41.414302,-39.456701,-41.405998,-43.672568,-42.238974,-42.415825,-48.870644,-47.259852,-46.670259,-44.981091,-44.617184,-47.719835,-44.509872,-43.243601,-44.319305,-43.641784,-44.911129,-44.642846,-47.548879,-44.018027,-47.608116,-46.662526,-43.660405,-43.519470,-43.128965,-44.402652,-50.180246,-49.868332,-48.268664,-52.113822,-58.716637,-48.551775,-46.949116,-47.429944,-48.472997,-45.890932,-47.530765,-52.312956,-46.069590,-51.005576,-49.601034,-44.570395,-52.003318,-53.972641,-46.300507,-61.404985,-53.548328,-53.601949,-49.085176,-58.328199,-48.211070,-48.315984,-45.646931,-48.285576,-51.225288,-52.161834,-51.996984,-45.759875,-43.706241,-43.584927,-49.434397,-51.223457,-44.830968,-47.259372,-57.195073,-57.675911,-50.077331,-52.052244,-51.272292,-43.283295,-43.419016,-49.712944,-44.891077,-41.773371,-39.129867,-46.360723,-38.568084,-38.692374,-44.407275,-44.362288,-50.113449,-46.741112,-45.536563,-42.533030,-41.743777,0,Fileset 1: TS pulse compressed wideband pings T1
60.500,-36.751922,-38.910216,-41.998292,-38.844694,-36.348769,-39.545627,-35.422286,-35.189582,-35.691479,-32.689281,-36.586621,-35.603877,-33.652981,-40.796195,-36.845995,-36.808083,-36.851918,-35.822683,-36.652926,-34.606624,-34.577313,-33.555292,-33.648639,-34.627574,-35.877129,-35.053156,-35.657356,-33.622217,-34.265806,-33.739897,-37.519438,-35.823327,-37.916070,-38.820977,-40.430080,-38.686856,-36.534330,-39.734394,-35.671054,-34.294860,-34.296519,-34.692293,-33.182028,-34.648556,-41.217896,-40.899256,-39.165087,-40.916335,-43.198677,-41.745089,-42.213756,-49.764683,-48.330691,-46.666458,-44.586401,-43.880926,-46.738299,-44.524775,-42.776584,-44.005176,-43.450557,-44.732006,-44.257641,-46.675362,-43.972306,-47.566710,-46.734441,-43.468213,-43.310258,-43.082536,-43.890822,-50.263349,-50.523662,-48.658142,-52.934513,-59.801552,-48.764986,-46.775837,-46.710718,-48.604712,-45.551234,-46.653353,-51.597010,-45.582151,-49.695977,-49.802915,-44.294526,-51.813963,-54.453986,-45.913175,-63.493836,-56.272571,-53.486688,-50.015003,-62.460881,-49.059760,-49.079606,-45.355165,-47.131454,-50.396081,-53.323728,-52.643519,-45.538510,-43.344634,-43.639064,-49.415892,-50.519292,-44.818753,-47.459263,-58.594523,-61.300883,-51.118041,-50.385961,-50.048946,-43.310633,-43.597934,-49.932661,-44.642128,-41.304266,-38.734707,-46.592451,-38.302106,-38.589701,-43.800285,-45.104042,-49.475652,-46.221717,-46.413717,-42.855073,-41.449641,0,Fileset 1: TS pulse compressed wideband pings T1
61.000,-36.652831,-39.530495,-43.208232,-39.719312,-36.543275,-38.421608,-35.486915,-35.010885,-35.282742,-32.315010,-36.294964,-35.737956,-33.757136,-40.216896,-36.784032,-36.559096,-36.476948,-35.962646,-36.701650,-34.719976,-34.697103,-33.559763,-33.813473,-34.560724,-35.555555,-34.839547,-35.547908,-33.902937,-34.414812,-33.923845,-37.189269,-35.832222,-37.900583,-38.334837,-39.877128,-38.474484,-36.441687,-39.167163,-35.656385,-34.462279,-34.386911,-34.641621,-32.999610,-34.284481,-40.705110,-40.463090,-38.907481,-40.468004,-42.660206,-41.324029,-42.079319,-50.943069,-49.506017,-46.631334,-44.308229,-43.322674,-45.897466,-44.647351,-42.487623,-43.846163,-43.353752,-44.628175,-43.990145,-45.829240,-43.991852,-47.473472,-46.797628,-43.358269,-43.274801,-43.119802,-43.536970,-49.793432,-51.346257,-49.325885,-53.410132,-62.240936,-49.205592,-46.639992,-46.032180,-48.681348,-45.445615,-45.904855,-50.733910,-45.339400,-48.651811,-49.437294,-44.178856,-52.354487,-55.244469,-45.678656,-59.030976,-60.216978,-52.509132,-51.408956,-65.893880,-50.297696,-50.254143,-45.128345,-46.103905,-49.176537,-54.054796,-53.893611,-45.607825,-43.219168,-43.976124,-49.815788,-49.973752,-45.089177,-47.987488,-57.391408,-63.743098,-52.210360,-48.767431,-48.607766,-43.504868,-43.880755,-49.483646,-44.183890,-41.010305,-38.442407,-46.534123,-38.205615,-38.550084,-43.151056,-45.793063,-48.654969,-45.778659,-47.445200,-43.243168,-41.335339,0,Fileset 1: TS pulse compressed wideband pings T1
61.500,-36.660260,-40.192557,-44.337194,-40.785030,-36.893010,-37.424219,-35.675598,-34.899490,-34.874885,-31.978962,-35.834559,-35.808399,-33.949940,-39.765590,-36.775686,-36.393385,-36.243458,-36.152852,-36.757899,-34.917269,-34.885220,-33.531011,-33.897021,-34.337956,-35.230837,-34.580010,-35.247783,-34.137185,-34.504636,-34.132121,-37.006920,-35.925912,-37.979192,-37.965552,-39.362028,-38.342255,-36.404612,-38.715086,-35.720177,-34.511065,-34.390142,-34.528439,-32.794177,-33.919630,-40.214949,-40.092250,-38.654467,-40.033401,-42.092132,-40.945453,-42.004491,-52.397765,-50.581333,-46.429814,-44.093195,-42.900639,-45.186590,-44.831372,-42.324737,-43.773405,-43.304704,-44.531834,-43.807266,-45.055678,-44.000453,-47.258985,-46.796614,-43.245882,-43.321467,-43.186622,-43.284805,-48.920344,-52.220937,-50.239444,-53.539301,-65.219981,-50.007043,-46.472177,-45.509482,-48.972887,-45.624078,-45.405775,-49.968219,-45.361793,-47.815596,-48.521760,-44.131857,-53.771228,-56.374921,-45.628326,-55.478299,-64.585994,-51.346568,-53.232092,-61.492616,-51.841259,-51.881126,-44.902628,-45.178406,-47.809453,-53.888045,-55.864063,-45.946707,-43.315314,-44.578150,-50.770474,-49.652367,-45.610147,-48.868438,-55.214180,-62.668075,-52.984470,-47.377092,-47.212854,-43.776942,-44.125344,-48.479726,-43.669516,-40.865830,-38.212308,-46.163137,-38.243149,-38.532616,-42.525966,-46.256407,-47.712215,-45.434361,-48.442513,-43.564102,-41.327211,0,Fileset 1: TS pulse compressed wideband pings T1
62.000,-36.765683,-40.838804,-45.234276,-42.024686,-37.369033,-36.583047,-35.937219,-34.863345,-34.475033,-31.658975,-35.264664,-35.797987,-34.173077,-39.473559,-36.772874,-36.285334,-36.118899,-36.349182,-36.786201,-35.117045,-35.084025,-33.474237,-33.858956,-33.959286,-34.886261,-34.245240,-34.793714,-34.239706,-34.508938,-34.289149,-36.943866,-36.057415,-38.083897,-37.709074,-38.922318,-38.252786,-36.378933,-38.384853,-35.804207,-34.414196,-34.275289,-34.368671,-32.550166,-33.541743,-39.784382,-39.782840,-38.395710,-39.616214,-41.540861,-40.606310,-41.962690,-54.071705,-51.266281,-46.029031,-43.920900,-42.593222,-44.596584,-45.013112,-42.244379,-43.757320,-43.276271,-44.402265,-43.679032,-44.392663,-43.957999,-46.921286,-46.697377,-43.106962,-43.386204,-43.278727,-43.111848,-47.927373,-52.950892,-51.324598,-53.408250,-62.832395,-51.225677,-46.285307,-45.218787,-49.655579,-46.098585,-45.191651,-49.372365,-45.640036,-47.175778,-47.354826,-44.098318,-56.246280,-57.987312,-45.760112,-53.285825,-63.385762,-50.348749,-55.254722,-57.134263,-53.486764,-53.984046,-44.649488,-44.371557,-46.491377,-52.846172,-58.722288,-46.524572,-43.595074,-45.405314,-52.360560,-49.545884,-46.320656,-50.069163,-53.398453,-60.740926,-53.054048,-46.230460,-45.979036,-44.043694,-44.208451,-47.262519,-43.203259,-40.824439,-38.005439,-45.554197,-38.361742,-38.495011,-41.935279,-46.361805,-46.737571,-45.199065,-49.140966,-43.718586,-41.384729,0,Fileset 1: TS pulse compressed wideband pings T1
