Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
131.000,-40.302333,-39.094215,-47.017745,-45.219101,-39.593457,-41.915767,-37.253536,-34.411912,-36.291104,-38.650418,-31.337100,-33.761906,-30.752410,-43.294844,-33.180687,-40.178986,-35.777857,-30.788537,-36.859103,-34.501443,-33.392026,-31.120152,-33.019152,-28.438567,-29.787988,-27.274615,-24.736038,-29.129145,-29.465751,-30.205026,-36.130777,-36.201170,-35.812120,-33.185215,-33.159697,-38.830383,-39.822567,-34.685820,-33.748855,-38.998920,-30.408052,-34.436371,-30.174072,-31.576301,-38.491679,-40.684109,-47.255415,-38.207678,-37.516233,-35.102035,-33.638551,-37.713994,-36.637091,-40.406075,-51.708462,-38.623232,-43.749246,-54.107889,-53.537711,-37.761072,-43.016159,-45.145197,-75.646539,-61.356844,-41.500512,-39.249668,-41.263012,-35.019972,-36.844039,-52.861134,-50.788710,-46.340217,-56.545689,-44.760830,-53.935637,-43.814214,-46.500998,-52.108903,-58.110407,-46.594518,-55.844416,-54.037096,-45.473297,-46.072316,-46.491224,-46.422787,-42.778007,-48.494765,-50.129639,-55.325347,-50.746991,-57.449394,-49.848978,-52.885238,-51.394690,-47.669552,-47.083891,-43.892885,-47.208273,-64.717439,-47.865043,-51.759660,-50.320535,-43.350874,-45.652289,-57.616150,-48.387995,-53.266390,-49.351817,-61.595404,-50.030138,-40.406129,-41.006662,-54.765386,-61.135222,-40.121998,-39.105166,-36.792441,-33.113484,-31.508626,-33.653222,-32.696786,-40.967483,-33.051321,-38.718543,-38.369130,-41.643836,-41.449557,-36.624070,-44.607905,0,Fileset 1: TS pulse compressed wideband pings T3
131.500,-40.715992,-39.726483,-45.419702,-45.145932,-40.582221,-41.671913,-36.424639,-35.106991,-36.104300,-39.749164,-31.958575,-34.023191,-31.016603,-44.120276,-34.117154,-41.959889,-36.558544,-30.903534,-37.305266,-34.961257,-33.525851,-30.537906,-33.286525,-28.840631,-30.474959,-27.795969,-25.176074,-29.477197,-29.920097,-30.364501,-36.861756,-36.686890,-36.224375,-34.100622,-34.075820,-39.850027,-41.967774,-35.653814,-34.238888,-38.821650,-30.720733,-34.422243,-30.454748,-32.207605,-39.352286,-41.088286,-48.325873,-38.161924,-38.240301,-35.166644,-34.053986,-37.371539,-36.517705,-40.625487,-49.231250,-39.376306,-44.348542,-54.095387,-55.364005,-37.848978,-43.176458,-44.800044,-60.748709,-59.084658,-41.906796,-39.374105,-41.702897,-35.414836,-37.344655,-53.559731,-51.471754,-46.857444,-55.040155,-45.642169,-55.328416,-44.271664,-46.546566,-53.398183,-55.339384,-45.477463,-59.438943,-53.358928,-46.699283,-46.236606,-47.627549,-46.950324,-44.038460,-49.442576,-51.989231,-54.516224,-52.971800,-57.841563,-49.530593,-51.616357,-51.660281,-47.188698,-45.767109,-44.417360,-47.853150,-59.250903,-47.211714,-50.580084,-52.536485,-45.180289,-46.812245,-52.538113,-48.639678,-52.853750,-49.735824,-58.429872,-49.734395,-40.752370,-41.178368,-50.339501,-58.933403,-40.888250,-39.914885,-37.121604,-33.353715,-32.245122,-34.308357,-32.679135,-40.790754,-33.254558,-39.868034,-38.529691,-41.245913,-41.573889,-37.083028,-45.580847,0,Fileset 1: TS pulse compressed wideband pings T3
132.000,-41.236418,-40.478510,-44.133933,-45.029906,-41.482671,-41.416141,-35.766357,-35.795341,-35.984222,-41.121080,-32.496282,-34.310508,-31.269774,-44.310884,-35.073756,-43.662605,-37.287128,-31.080565,-37.786599,-35.495339,-33.708755,-30.104919,-33.679273,-29.319991,-31.250365,-28.382161,-25.636726,-29.896262,-30.357580,-30.544788,-37.503668,-37.098636,-36.628401,-34.948989,-35.095175,-40.701073,-44.909225,-36.562448,-34.523091,-38.584698,-31.003963,-34.496678,-30.664026,-32.760005,-40.248957,-41.831920,-49.421028,-38.111407,-38.995311,-35.295031,-34.535787,-37.028648,-36.513607,-40.891825,-47.598448,-39.970619,-45.075337,-53.684365,-56.718110,-37.879282,-43.226209,-44.575844,-56.431862,-56.480323,-42.397021,-39.569948,-41.930813,-35.871566,-37.692418,-53.924012,-52.266569,-47.378084,-53.989793,-46.729386,-57.260925,-44.676994,-46.951619,-53.310304,-53.422217,-44.793915,-57.888071,-54.031455,-48.089354,-46.612905,-48.488918,-47.594550,-45.316432,-49.105650,-54.670710,-54.235775,-54.955469,-58.345942,-49.241597,-50.612942,-52.231169,-46.847993,-44.791826,-45.023643,-48.544647,-55.216291,-46.475294,-49.630528,-54.781104,-47.225004,-48.103339,-49.751199,-49.110832,-52.460980,-49.667233,-55.680125,-49.384399,-41.193422,-41.306730,-47.217057,-56.363056,-41.510242,-40.518308,-37.336211,-33.558365,-32.869579,-34.865091,-32.584435,-40.560238,-33.608473,-41.050352,-38.680293,-40.815240,-41.638369,-37.472264,-46.363646,0,Fileset 1: TS pulse compressed wideband pings T3
132.500,-41.871041,-41.366634,-43.215479,-44.912992,-42.295068,-41.159387,-35.226505,-36.533063,-35.987119,-42.818219,-33.070952,-34.681022,-31.520470,-43.673571,-36.118402,-45.378696,-38.044037,-31.345645,-38.416757,-36.179799,-34.016114,-29.884054,-34.276423,-29.952847,-32.222912,-29.087802,-26.169453,-30.406539,-30.851611,-30.773460,-38.095978,-37.501478,-37.120778,-35.781870,-36.285929,-41.592096,-49.213252,-37.579630,-34.787602,-38.460876,-31.373232,-34.687540,-30.862663,-33.332537,-41.287701,-43.021611,-50.641971,-38.162059,-39.919758,-35.606932,-35.229471,-36.739110,-36.649811,-41.330241,-46.506117,-40.532767,-45.831193,-53.038311,-57.549861,-37.912266,-43.300263,-44.618969,-54.168751,-54.219481,-43.033375,-39.934469,-42.061661,-36.464158,-38.036532,-54.252910,-53.391943,-47.920800,-53.386074,-48.168323,-59.882201,-45.356939,-47.965866,-51.174750,-51.678013,-44.570836,-54.502372,-55.895339,-49.735735,-47.384165,-49.270870,-48.566103,-46.733179,-47.853575,-58.989836,-54.405505,-56.474467,-58.788416,-49.063360,-49.814690,-53.160476,-46.678021,-44.155195,-45.806533,-49.356382,-52.659305,-45.857571,-48.931086,-56.804904,-49.679599,-49.776998,-47.771830,-49.771522,-52.034282,-49.417201,-53.999668,-48.873240,-41.822854,-41.465011,-44.945252,-53.815847,-42.052616,-40.857792,-37.633254,-33.791686,-33.551396,-35.426959,-32.545744,-40.507763,-34.193699,-42.203994,-38.936209,-40.441192,-41.747221,-37.892236,-47.027501,0,Fileset 1: TS pulse compressed wideband pings T3
133.000,-42.486113,-42.192915,-42.410510,-44.619655,-42.901186,-40.858512,-34.634653,-37.105499,-35.974109,-44.410737,-33.620368,-34.986432,-31.631116,-42.231383,-37.131643,-46.925041,-38.692030,-31.577567,-39.123990,-36.859737,-34.344098,-29.735990,-34.911375,-30.616941,-33.240924,-29.753146,-26.636256,-30.804931,-31.288411,-30.898225,-38.517485,-37.816172,-37.623511,-36.537959,-37.591227,-42.578750,-53.779335,-38.728853,-35.101593,-38.394700,-31.782256,-34.828258,-30.972801,-33.876888,-42.368722,-44.470909,-51.843140,-38.233989,-40.965258,-36.041427,-36.101585,-36.426921,-36.755556,-41.813069,-45.653200,-41.087297,-46.333749,-52.120655,-57.661551,-37.886716,-43.417748,-44.898516,-52.506101,-52.561848,-43.736464,-40.372304,-42.036904,-37.067081,-38.366682,-54.579114,-55.115622,-48.271374,-53.051170,-49.878610,-63.957567,-46.410188,-49.887915,-48.527216,-49.877017,-44.685019,-51.906004,-57.983611,-51.528034,-48.538988,-49.942145,-49.913827,-48.326813,-46.290042,-66.940070,-54.724916,-56.787508,-58.916335,-48.937240,-49.093377,-54.364359,-46.557483,-43.682732,-46.692223,-50.162964,-50.775260,-45.317668,-48.294762,-57.591319,-52.631369,-51.860739,-46.213744,-50.523326,-51.195174,-48.948790,-53.117649,-48.165701,-42.609998,-41.629292,-43.117007,-51.248181,-42.400917,-40.789381,-38.034517,-33.974124,-34.318936,-35.953971,-32.525345,-40.640610,-34.869313,-42.907017,-39.205596,-40.041788,-41.878266,-38.284904,-47.426561,0,Fileset 1: TS pulse compressed wideband pings T3
133.500,-42.614782,-42.335928,-41.145975,-43.679897,-42.864869,-40.195772,-33.531380,-36.803673,-35.433232,-44.825351,-33.645491,-34.688894,-31.137773,-40.098943,-37.600881,-47.566099,-38.647971,-31.312520,-39.412568,-36.923681,-34.215187,-29.132324,-34.971938,-30.769168,-33.632127,-29.800149,-26.516712,-30.500483,-31.162507,-30.415662,-38.323428,-37.648733,-37.685140,-36.825096,-38.636015,-43.302927,-51.444215,-39.621321,-35.173259,-37.919047,-31.821333,-34.391853,-30.579169,-33.955082,-42.953808,-45.390261,-52.355006,-37.874676,-41.643333,-36.143938,-36.685399,-35.703836,-36.291767,-41.741828,-44.503643,-41.297797,-45.981393,-50.467128,-56.547402,-37.417345,-43.244869,-44.979881,-50.606480,-50.992915,-44.042023,-40.380068,-41.383493,-37.146801,-38.286503,-54.351184,-57.673627,-47.828847,-52.407546,-51.082229,-72.235435,-47.410423,-53.097186,-45.839838,-47.744448,-44.677190,-49.664864,-56.843170,-52.854967,-49.582966,-49.817021,-51.304827,-49.777530,-44.441555,-63.882820,-54.488989,-54.982290,-58.254447,-48.486842,-48.092326,-55.408484,-46.025078,-42.872512,-47.201117,-50.406895,-48.699518,-44.412479,-47.204555,-56.232460,-55.570703,-53.454097,-44.702135,-50.815175,-49.347269,-47.829926,-52.414186,-47.031299,-43.173257,-41.465407,-41.140228,-48.425673,-42.078930,-39.969424,-38.143327,-33.678233,-34.815145,-36.034248,-32.105707,-40.545289,-35.045877,-42.422822,-39.018215,-39.207013,-41.641673,-38.250541,-47.120619,0,Fileset 1: TS pulse compressed wideband pings T3
134.000,-42.808250,-42.213174,-39.920741,-42.759609,-42.809926,-39.882065,-32.554523,-36.013813,-34.894326,-44.344216,-33.628469,-34.306280,-30.651322,-38.381059,-38.040652,-47.655289,-38.350036,-31.125911,-39.715895,-36.757183,-34.158971,-28.559414,-34.872239,-30.839198,-33.658330,-29.684316,-26.335087,-30.012274,-30.986663,-29.902790,-38.168505,-37.632278,-37.842872,-37.266247,-40.100853,-44.275785,-47.844093,-40.749892,-35.643693,-37.545096,-32.070923,-33.937502,-30.295725,-34.084810,-43.463954,-45.876677,-52.267920,-37.636906,-42.381314,-36.416314,-37.386452,-35.223275,-35.793954,-41.509051,-43.573190,-41.766433,-45.393129,-48.761202,-54.798653,-37.147101,-43.399971,-45.338027,-48.944985,-49.723757,-44.451789,-40.409080,-40.638691,-37.171777,-38.360739,-53.777609,-62.808068,-47.126631,-51.810316,-51.327384,-63.971341,-48.501833,-59.088301,-43.909942,-46.108533,-45.075882,-48.261552,-53.403961,-53.792115,-50.821746,-48.985293,-53.269601,-51.453853,-43.102886,-57.176264,-54.095290,-52.404855,-57.476194,-48.330897,-47.489667,-57.024958,-45.673670,-42.280891,-47.792492,-50.525533,-46.783665,-43.680554,-46.236760,-54.290393,-58.284344,-53.166160,-43.944856,-50.892432,-47.212004,-46.726365,-52.090750,-46.270309,-44.126765,-41.646042,-39.525989,-46.109403,-41.682867,-39.236382,-38.469516,-33.500373,-35.614959,-36.232872,-31.860504,-40.711631,-35.105561,-41.530547,-38.929562,-38.575853,-41.568031,-38.428809,-46.879899,0,Fileset 1: TS pulse compressed wideband pings T3
134.500,-43.021905,-41.848488,-38.799545,-42.025798,-42.832100,-39.967058,-31.825797,-34.981069,-34.399407,-43.257086,-33.603617,-33.921981,-30.279012,-37.308854,-38.510143,-47.390408,-37.872627,-31.065768,-39.905006,-36.379193,-34.166251,-28.007265,-34.627369,-30.763778,-33.273827,-29.462409,-26.162707,-29.498544,-30.791178,-29.472963,-38.214666,-37.740618,-38.045668,-37.913925,-42.085977,-45.269541,-45.714925,-41.934433,-36.435453,-37.222124,-32.520483,-33.566828,-30.173709,-34.209638,-43.857367,-45.930853,-51.387750,-37.520803,-43.058415,-36.769471,-37.980843,-35.054566,-35.344630,-41.143020,-42.793318,-42.417734,-44.821638,-47.308212,-52.726119,-37.130993,-43.829931,-45.779436,-47.607723,-48.495569,-44.919690,-40.367296,-39.893679,-37.133529,-38.536211,-52.653384,-64.344931,-46.358540,-51.134516,-50.083547,-56.468209,-48.720024,-56.419320,-42.854619,-45.145471,-45.814018,-47.616702,-50.390208,-53.713799,-51.987362,-47.459993,-55.241055,-52.359014,-42.322660,-53.739564,-53.590636,-50.061593,-56.776261,-48.422839,-47.298106,-59.876644,-45.571893,-41.948558,-48.348412,-50.546704,-45.140353,-43.127911,-45.495684,-52.600284,-59.974314,-50.676043,-43.954101,-50.517277,-45.193677,-45.802992,-51.628171,-45.995249,-45.513430,-42.197865,-38.270038,-44.377012,-41.339910,-38.888806,-38.866249,-33.491106,-36.640758,-36.531328,-31.795227,-40.939478,-35.006491,-40.705061,-38.948089,-38.222171,-41.491304,-38.886144,-46.989197,0,Fileset 1: TS pulse compressed wideband pings T3
135.000,-43.113810,-41.349778,-37.879546,-41.538783,-42.942921,-40.265338,-31.350948,-34.075819,-33.963034,-42.103640,-33.622160,-33.625432,-30.043536,-36.745294,-39.082105,-46.972790,-37.394664,-31.105730,-39.899869,-35.946627,-34.182981,-27.464320,-34.319712,-30.554126,-32.712152,-29.267832,-26.075308,-29.128730,-30.611524,-29.190095,-38.503881,-37.759055,-38.161033,-38.728835,-44.383332,-45.997228,-44.378264,-42.993071,-37.267065,-36.864446,-33.082949,-33.327953,-30.162077,-34.262512,-44.218297,-45.957240,-50.289072,-37.476614,-43.637852,-37.077027,-38.330294,-35.128661,-34.987819,-40.801573,-42.051495,-43.041709,-44.377835,-46.267709,-50.743771,-37.288938,-44.348263,-46.081652,-46.660517,-47.395341,-45.398490,-40.211607,-39.245534,-37.049146,-38.666789,-51.273505,-58.058820,-45.714944,-50.425535,-48.322322,-52.103704,-47.705863,-51.306724,-42.640353,-44.781144,-46.757992,-47.426957,-48.311430,-52.737819,-53.053954,-45.796659,-55.797972,-51.747214,-41.936143,-51.732180,-53.050609,-48.284553,-56.242730,-48.528960,-47.354830,-65.778621,-45.689784,-41.843490,-48.773193,-50.597572,-43.947510,-42.750059,-45.014692,-51.362588,-60.355323,-48.111903,-44.436726,-49.853755,-43.588939,-45.103213,-50.797537,-46.086530,-47.319956,-42.959202,-37.307786,-43.151516,-41.117984,-39.002075,-39.127713,-33.622307,-37.732215,-36.860011,-31.836938,-40.983695,-34.842107,-40.121108,-39.003124,-38.092865,-41.191579,-39.556085,-47.499475,0,Fileset 1: TS pulse compressed wideband pings T3
135.500,-42.989589,-40.823668,-37.187831,-41.264868,-43.105313,-40.504241,-31.046517,-33.439141,-33.565608,-41.315818,-33.674377,-33.450915,-29.893220,-36.399624,-39.779717,-46.365359,-37.055079,-31.164013,-39.724208,-35.592362,-34.133572,-26.915327,-34.030133,-30.283517,-32.212178,-29.208623,-26.105776,-28.967868,-30.467598,-29.044341,-38.963174,-37.508457,-38.074898,-39.631501,-46.128630,-46.416761,-43.233812,-43.936868,-37.855530,-36.421817,-33.681624,-33.202780,-30.168313,-34.230296,-44.687413,-46.240032,-49.512641,-37.453764,-44.224586,-37.268190,-38.493011,-35.315754,-34.704815,-40.605164,-41.311543,-43.471764,-43.986954,-45.588452,-48.991802,-37.485017,-44.800248,-46.203032,-46.060997,-46.579825,-45.865029,-39.976816,-38.712887,-36.925599,-38.642933,-50.032337,-54.052926,-45.251497,-49.797314,-46.764891,-49.146210,-46.222123,-48.618748,-43.129934,-44.801853,-47.817490,-47.261687,-47.029161,-51.521699,-54.133011,-44.366742,-54.593369,-50.397734,-41.722293,-50.313419,-52.515192,-47.000028,-55.827778,-48.399497,-47.500778,-71.667982,-45.927710,-41.879359,-49.076662,-50.799141,-43.217225,-42.529516,-44.732410,-50.551177,-59.001467,-46.125368,-44.943529,-49.190716,-42.439965,-44.573643,-49.772883,-46.358791,-49.574585,-43.711205,-36.544111,-42.305964,-41.002518,-39.473748,-39.146977,-33.826852,-38.809840,-37.181902,-31.892771,-40.810985,-34.745280,-39.707883,-39.020773,-38.063503,-40.638182,-40.331559,-48.251457,0,Fileset 1: TS pulse compressed wideband pings T3
136.000,-42.671873,-40.329057,-36.674168,-41.136267,-43.293884,-40.505064,-30.831446,-33.027267,-33.180424,-40.973055,-33.727507,-33.384187,-29.768032,-36.031485,-40.556270,-45.486172,-36.919458,-31.155201,-39.446246,-35.364859,-33.937927,-26.350345,-33.812273,-30.019035,-31.869612,-29.337881,-26.252173,-29.000170,-30.364777,-28.997156,-39.505119,-36.970366,-37.760389,-40.562170,-46.038319,-46.693632,-42.004408,-44.947886,-38.059936,-35.891740,-34.278576,-33.160042,-30.133761,-34.155061,-45.364410,-46.845085,-49.155300,-37.421100,-45.021041,-37.358147,-38.605179,-35.516784,-34.460746,-40.590445,-40.607645,-43.672660,-43.538022,-45.164571,-47.370737,-37.620317,-45.138055,-46.249629,-45.696229,-46.079292,-46.327128,-39.726540,-38.260786,-36.747002,-38.462068,-49.077312,-51.290683,-44.931668,-49.337227,-45.483641,-46.917539,-44.828717,-47.141203,-44.188335,-45.009171,-49.055548,-46.816174,-46.368141,-50.363836,-55.239691,-43.229880,-52.753649,-48.912555,-41.541746,-49.045767,-52.008245,-46.029717,-55.415360,-47.922764,-47.686176,-61.011380,-46.194282,-41.982251,-49.349665,-51.248804,-42.848079,-42.450232,-44.549043,-50.087474,-56.866510,-44.575710,-45.139630,-48.640328,-41.650677,-44.143041,-48.724308,-46.726459,-52.464627,-44.324532,-35.904618,-41.728946,-40.948840,-40.157217,-38.939405,-34.060916,-39.940128,-37.526647,-31.914697,-40.570905,-34.811180,-39.350693,-38.974959,-38.013656,-39.945304,-41.167500,-49.008798,0,Fileset 1: TS pulse compressed wideband pings T3
136.500,-42.241505,-39.889561,-36.273220,-41.092264,-43.511931,-40.219733,-30.674537,-32.761259,-32.796475,-40.902147,-33.761778,-33.383772,-29.636183,-35.527339,-41.277231,-44.402987,-37.022115,-31.019011,-39.113565,-35.266079,-33.518205,-25.774525,-33.682460,-29.793092,-31.683363,-29.680676,-26.500649,-29.182747,-30.304009,-29.013568,-40.086759,-36.205463,-37.271462,-41.496012,-44.350546,-47.022550,-40.696772,-46.279051,-37.865865,-35.285832,-34.826065,-33.179805,-30.053903,-34.108421,-46.288804,-47.703488,-49.093596,-37.352084,-46.286245,-37.419778,-38.776107,-35.681678,-34.236398,-40.749142,-39.995013,-43.681283,-42.978059,-44.959103,-45.747968,-37.655905,-45.390902,-46.324669,-45.448050,-45.902992,-46.823681,-39.534953,-37.861293,-36.491480,-38.187823,-48.404712,-49.058855,-44.711253,-49.158102,-44.368476,-45.082901,-43.670664,-46.328922,-45.653966,-45.271797,-50.807822,-46.059500,-46.232772,-49.252337,-56.101999,-42.340791,-50.834283,-47.337140,-41.365950,-47.743493,-51.544052,-45.212509,-54.881689,-47.134288,-47.937322,-55.452017,-46.420213,-42.139528,-49.709709,-52.075767,-42.732578,-42.538796,-44.369931,-49.900423,-54.915888,-43.259525,-44.980489,-48.205722,-41.121588,-43.756311,-47.737272,-47.243145,-56.186367,-44.804892,-35.365649,-41.334012,-40.918948,-40.903095,-38.564677,-34.326648,-41.292185,-37.977210,-31.913197,-40.428074,-35.104848,-38.992023,-38.858371,-37.847171,-39.221976,-42.074997,-49.499405,0,Fileset 1: TS pulse compressed wideband pings T3
137.000,-41.785108,-39.523322,-35.944358,-41.093699,-43.769944,-39.674354,-30.593883,-32.603117,-32.433929,-40.739246,-33.741279,-33.380842,-29.497752,-34.901047,-41.704032,-43.349621,-37.380684,-30.740402,-38.736864,-35.276080,-32.824121,-25.217482,-33.611540,-29.616103,-31.602003,-30.236788,-26.824684,-29.457620,-30.285729,-29.058129,-40.710370,-35.285614,-36.719341,-42.406358,-42.305920,-47.621640,-39.474244,-48.171409,-37.333940,-34.616364,-35.203839,-33.245637,-29.967036,-34.166844,-47.422308,-48.607269,-49.096484,-37.210052,-48.312804,-37.547934,-39.043499,-35.787950,-34.036889,-41.036995,-39.545469,-43.515530,-42.327281,-45.051574,-44.072384,-37.603040,-45.645207,-46.449575,-45.211524,-46.127973,-47.401314,-39.504570,-37.520392,-36.161456,-37.895500,-47.970435,-47.088735,-44.587448,-49.458325,-43.330384,-43.486489,-42.785214,-46.007447,-46.938913,-45.474660,-53.987510,-45.173043,-46.617941,-48.108777,-55.857234,-41.656827,-48.881999,-45.647649,-41.258353,-46.412519,-51.138811,-44.431251,-54.128866,-46.166955,-48.299636,-51.669112,-46.509416,-42.431263,-50.263619,-53.486967,-42.775702,-42.896181,-44.124361,-49.946833,-53.449818,-42.049773,-44.691678,-47.909245,-40.797909,-43.381708,-46.900943,-48.076678,-57.664104,-45.275245,-34.965502,-41.031180,-40.880292,-41.502785,-38.067274,-34.659511,-43.064668,-38.649199,-31.938454,-40.503309,-35.685609,-38.672693,-38.659873,-37.496838,-38.536175,-43.059620,-49.445478,0,Fileset 1: TS pulse compressed wideband pings T3
137.500,-42.304749,-40.172393,-36.601935,-42.018487,-44.945656,-39.849638,-31.551440,-33.507945,-33.080548,-40.894881,-34.490012,-34.208108,-30.294599,-35.196674,-42.559507,-43.538188,-38.862622,-31.309598,-39.233059,-36.252700,-32.814983,-25.660096,-34.446777,-30.412929,-32.435985,-31.837921,-28.082756,-30.663459,-31.227530,-29.993147,-42.309024,-35.215675,-37.170061,-44.097656,-41.437943,-49.768868,-39.459117,-51.435182,-37.506296,-34.833406,-36.150270,-34.250424,-30.853178,-35.290971,-49.507380,-50.124717,-49.750487,-37.875202,-52.023474,-38.739967,-40.241402,-36.745027,-34.821712,-42.262289,-40.266318,-44.044048,-42.592382,-46.572750,-43.332028,-38.437675,-46.982540,-47.456392,-45.807866,-47.802660,-48.958571,-40.690185,-38.194079,-36.736816,-38.569503,-48.637497,-46.281592,-45.536168,-51.417588,-43.277207,-43.020821,-43.181980,-47.152992,-47.588701,-46.324125,-61.802685,-45.347497,-48.459709,-47.820769,-54.769047,-42.077197,-47.840356,-44.888965,-42.273764,-46.143897,-51.763595,-44.549989,-54.057665,-46.137655,-49.706786,-49.738713,-47.221341,-43.976673,-51.943184,-56.681774,-43.785732,-44.611811,-44.730175,-51.126905,-53.584996,-41.834749,-45.569901,-48.816856,-41.587916,-43.945407,-47.245624,-50.373398,-54.093413,-46.835581,-35.721299,-41.597261,-41.706830,-42.569843,-38.392423,-36.012847,-46.242344,-40.556996,-32.973223,-41.780575,-37.522103,-39.451235,-39.314767,-37.889116,-38.851068,-44.997251,-49.661702,0,Fileset 1: TS pulse compressed wideband pings T3
138.000,-42.906586,-40.867833,-37.300795,-42.790970,-45.894398,-39.896382,-32.604096,-34.616407,-33.886258,-40.119470,-34.921553,-34.868853,-31.079796,-35.631731,-43.013514,-44.169669,-40.276750,-31.942829,-39.674188,-37.085976,-32.711723,-26.215825,-35.168896,-31.209833,-33.046482,-33.246562,-29.207316,-31.766710,-32.156668,-30.776221,-43.870668,-35.134050,-37.783087,-45.364812,-40.939107,-53.105504,-39.836923,-53.791142,-37.601869,-35.044013,-36.655904,-35.195652,-31.789106,-36.460545,-51.297038,-51.053017,-49.804447,-38.379380,-54.566509,-40.035654,-41.237785,-37.602029,-35.713095,-43.289161,-41.233541,-44.229299,-42.944389,-48.883645,-42.728571,-39.274921,-48.671115,-48.216999,-46.215451,-50.004775,-50.294000,-42.230809,-38.952588,-37.373097,-39.294973,-49.388101,-45.813106,-46.676518,-54.064876,-43.311067,-42.793897,-44.088883,-49.047047,-46.623921,-46.532128,-58.676907,-45.928838,-50.616268,-47.489937,-52.672726,-42.624794,-46.926286,-44.367370,-43.605674,-46.254043,-52.586795,-44.650512,-53.828150,-46.307297,-51.131146,-48.480003,-47.464422,-46.104435,-53.542523,-60.816754,-44.716397,-46.858664,-45.365744,-52.474737,-54.475945,-41.718903,-47.069997,-50.286040,-42.552327,-44.537744,-47.854095,-53.277980,-50.650997,-48.536007,-36.780663,-41.881243,-42.367759,-42.930026,-38.634014,-37.391856,-49.406036,-42.644905,-34.091517,-43.248752,-39.646313,-40.507808,-39.944353,-38.207554,-39.224942,-46.854474,-49.418607,0,Fileset 1: TS pulse compressed wideband pings T3
138.500,-42.706954,-40.615925,-37.142289,-42.399320,-45.463956,-39.092758,-32.804436,-35.101778,-34.030922,-37.882361,-34.133514,-34.541917,-30.920097,-35.401192,-42.520240,-44.118117,-40.348110,-31.927410,-39.238240,-36.684740,-31.866455,-26.012022,-34.901793,-31.025510,-32.383102,-33.204242,-29.209371,-31.874242,-32.139779,-30.466145,-44.300144,-34.223632,-37.639229,-45.187660,-39.874310,-57.246160,-39.685712,-53.622733,-36.902131,-34.426772,-36.063562,-35.153038,-31.830686,-36.613510,-51.799983,-50.780240,-48.451653,-37.877382,-53.105222,-40.447813,-41.148964,-37.511672,-35.901399,-43.135644,-41.410793,-43.212702,-42.595486,-51.483062,-41.508882,-39.227470,-49.969342,-47.729333,-45.599762,-51.552980,-50.069039,-43.140425,-38.872487,-37.264292,-39.194151,-49.314313,-44.932051,-47.093306,-55.165597,-42.616998,-41.985995,-44.812981,-51.134944,-44.738658,-45.128774,-51.841976,-46.349818,-51.531836,-46.357983,-49.638684,-42.365989,-45.501272,-43.425818,-44.404482,-46.065107,-52.919752,-43.972106,-52.759525,-45.933329,-51.591039,-46.865079,-46.432022,-48.113400,-53.799202,-63.357501,-44.744154,-48.590667,-45.376172,-53.106048,-54.529663,-40.924952,-48.600564,-51.747809,-42.838648,-44.281650,-47.686861,-55.378657,-47.605868,-48.851472,-37.245490,-40.925585,-41.906930,-41.862266,-38.015150,-37.742055,-50.750696,-43.547266,-34.357847,-43.781580,-41.073927,-40.881491,-39.740910,-37.785461,-38.738127,-47.668206,-48.188311,0,Fileset 1: TS pulse compressed wideband pings T3
