Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,Variable_index,Variable_name
65.500,-47.355387,-46.131072,-43.130929,-48.551872,-58.742448,-41.077672,-42.722111,-34.874003,-34.225064,-35.042960,-37.235735,-43.874818,-47.187086,-44.606612,-41.016273,-41.310741,-42.367262,-43.701472,-37.751726,-43.554808,-47.306407,-44.412264,-49.653628,-41.267627,-36.268827,-34.955155,-39.051611,-50.471446,-41.975170,-39.264141,-45.665636,-48.044841,-48.408699,-51.329122,-41.122410,-44.996161,-41.239064,-38.449429,-41.632089,-49.983971,-51.220862,-55.829613,-46.195006,-43.154410,-39.070858,-39.545600,-39.903169,-40.404934,-46.607234,-44.740934,-43.196056,-43.473962,-45.665967,-59.926254,-55.454205,-47.253830,-47.148851,-47.743385,-48.692012,-48.449071,-55.788746,-58.063627,-49.849044,-52.397842,-54.984591,-57.484106,-52.917424,-53.643815,-54.960121,-59.567007,-53.752861,-52.889491,-48.699953,-46.324642,-50.487601,-48.305518,-46.991020,-48.235215,-51.046488,-48.495746,-47.387382,-46.682553,-71.364970,-50.645264,-46.588994,-44.062685,-51.918307,-35.131094,-31.607249,-32.746496,-39.661393,-45.470369,-47.087209,-55.157476,-35.807934,-38.203402,-39.843421,-39.782531,-41.902909,-45.206876,-50.052246,-47.282644,-51.373635,-53.421537,-49.027870,-48.354811,-54.115309,-49.996262,-48.642435,-46.758275,-45.888965,-46.468607,-50.725466,-51.706291,-44.729625,0,Fileset 1: TS pulse compressed wideband pings T1
66.000,-46.517510,-47.822046,-43.342727,-48.190273,-57.781248,-40.842530,-44.434130,-35.261219,-33.953824,-34.444484,-37.899149,-44.317027,-48.434221,-44.228731,-41.596873,-41.805175,-42.522136,-43.725041,-39.486478,-42.828997,-47.033955,-44.100417,-48.268541,-41.257594,-35.355136,-36.105047,-40.032586,-48.962980,-43.143899,-39.009071,-45.973905,-51.480339,-49.608739,-50.262644,-39.897002,-45.743585,-41.356344,-38.638317,-43.108609,-50.909997,-49.816800,-55.470919,-46.570962,-44.109721,-38.009743,-38.938887,-39.782865,-40.094723,-46.180241,-43.866090,-42.292172,-42.504146,-44.675281,-67.049501,-54.538702,-46.093560,-46.262485,-47.139614,-48.159592,-47.993994,-52.775400,-67.688012,-49.947035,-53.306863,-57.622211,-55.608787,-50.027180,-50.202484,-52.166002,-56.276260,-51.131388,-50.362492,-52.240894,-51.583681,-47.651438,-45.217932,-45.297960,-47.397321,-53.663108,-48.097532,-53.573718,-46.519220,-53.302513,-46.478237,-50.411503,-46.493885,-51.987029,-35.638284,-31.706057,-32.361201,-39.413633,-45.315952,-48.712762,-54.302075,-36.000625,-37.138417,-39.111873,-41.659110,-41.525286,-45.088928,-48.330069,-47.562339,-52.693626,-54.023144,-50.718668,-50.501926,-55.194067,-50.632497,-49.379473,-47.484463,-46.366737,-46.698371,-50.238182,-52.692064,-45.856682,0,Fileset 1: TS pulse compressed wideband pings T1
66.500,-45.725345,-49.168625,-43.623919,-47.556914,-56.906088,-40.915459,-45.495191,-35.526321,-33.825681,-34.065057,-38.379382,-44.540613,-50.125967,-44.209342,-42.389275,-42.188186,-42.575631,-43.876075,-41.339854,-42.168713,-46.968663,-43.773133,-47.456264,-41.623201,-34.733896,-37.375844,-40.982554,-47.903051,-44.519912,-38.964913,-46.027424,-56.899941,-50.435212,-49.100708,-38.931055,-46.898237,-41.414628,-39.113364,-45.223104,-50.302264,-49.335869,-56.000414,-47.301919,-45.167804,-37.138468,-38.347142,-39.583628,-39.564064,-46.303203,-43.417207,-41.779882,-41.880567,-43.994333,-72.145715,-52.745373,-45.303275,-45.256880,-46.145265,-47.215779,-47.305094,-50.174808,-64.101068,-50.469371,-54.009898,-57.762191,-52.263022,-47.337760,-47.403662,-48.731140,-52.506723,-49.569889,-47.141967,-48.136722,-49.591792,-44.809590,-43.692859,-44.756393,-47.479628,-54.215740,-49.419124,-68.933835,-47.536669,-49.621185,-43.837621,-53.226129,-49.599717,-51.450360,-36.236326,-31.870439,-32.200605,-39.355770,-45.392797,-50.181780,-49.543815,-36.013959,-36.511495,-38.700437,-44.045831,-41.207839,-45.447154,-46.787879,-47.800448,-54.252563,-54.698202,-53.007540,-52.908853,-56.642367,-51.827575,-50.440759,-48.635991,-47.253826,-47.267090,-50.411401,-53.544381,-47.382869,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-45.065735,-49.781540,-43.931682,-46.897238,-56.418392,-41.217077,-45.234978,-35.532256,-33.764839,-33.908068,-38.587469,-44.755459,-51.777837,-44.543842,-43.114438,-42.374721,-42.601174,-44.217603,-43.235049,-41.548789,-46.978643,-43.383908,-47.039874,-42.218294,-34.330928,-38.677010,-41.703703,-47.198289,-45.962212,-39.134210,-45.892929,-64.262717,-51.088092,-48.021695,-38.298528,-47.990149,-41.377298,-39.784103,-47.949549,-49.060376,-49.382001,-56.931414,-48.270004,-45.997387,-36.745901,-38.019059,-39.540066,-39.192835,-46.851888,-43.270434,-41.520273,-41.465356,-43.580081,-62.075596,-51.089271,-44.735048,-44.233933,-45.066282,-46.280715,-46.599478,-48.401250,-56.304625,-51.276135,-53.955352,-55.371693,-48.663279,-45.224390,-45.301393,-45.665170,-49.220279,-48.875211,-45.252573,-44.842843,-45.717713,-43.137080,-42.976570,-44.742444,-48.007867,-52.754968,-52.209805,-57.482270,-49.526146,-48.419046,-42.100893,-51.828759,-53.450085,-50.864805,-36.868135,-32.049808,-32.192618,-39.407058,-45.626613,-51.885327,-45.827221,-35.947492,-36.307660,-38.503633,-46.811647,-40.802638,-46.268574,-45.452397,-47.896113,-55.569310,-55.518938,-55.721411,-55.015255,-58.448258,-53.485664,-51.778572,-50.094379,-48.422337,-48.045420,-50.965952,-54.554429,-49.209575,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-44.460857,-49.619744,-44.150827,-46.247648,-56.172820,-41.600104,-43.999640,-35.248164,-33.624835,-33.825521,-38.497880,-45.008472,-52.561074,-45.091080,-43.496893,-42.322086,-42.613490,-44.702149,-45.169410,-40.885977,-46.905310,-42.842744,-46.789946,-42.890647,-33.992136,-39.936015,-42.035144,-46.654405,-47.286456,-39.398260,-45.577057,-58.631207,-51.852321,-46.975994,-37.850785,-48.386359,-41.238644,-40.531147,-51.377405,-47.760914,-49.633887,-56.948340,-49.303838,-46.291889,-36.594888,-37.931895,-39.675929,-39.040031,-47.690648,-43.270243,-41.339133,-41.115056,-43.351951,-57.259081,-49.683106,-44.181757,-43.206047,-44.048251,-45.503305,-45.965073,-47.135606,-52.388107,-52.160175,-53.531885,-51.898449,-45.573750,-43.466999,-43.588465,-43.262973,-46.658417,-48.660859,-44.152665,-42.749574,-43.071608,-41.900019,-42.577106,-44.882347,-48.680570,-50.998289,-56.453810,-52.992421,-52.501970,-48.286462,-40.725848,-48.832216,-56.727763,-50.368373,-37.427124,-32.140170,-32.204252,-39.420327,-45.918167,-53.928442,-43.132096,-35.864148,-36.383629,-38.341607,-49.528797,-40.146911,-47.448852,-44.227069,-47.782595,-56.063086,-56.446864,-58.399135,-56.122543,-60.528281,-55.534974,-53.389520,-51.724000,-49.737899,-48.936271,-51.671977,-55.909112,-51.301316,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-43.969553,-49.062024,-44.370741,-45.738522,-56.208085,-42.162744,-42.462359,-34.908783,-33.471756,-33.848393,-38.294702,-45.467966,-52.205533,-45.863171,-43.576403,-42.208362,-42.799124,-45.446523,-47.424900,-40.276311,-46.828628,-42.241054,-46.726443,-43.761668,-33.765596,-41.336837,-42.058747,-46.299848,-48.503644,-39.843903,-45.231053,-53.188885,-53.226812,-46.041724,-37.605427,-47.914385,-41.200901,-41.475401,-55.659842,-46.589368,-50.033682,-55.313008,-50.427869,-46.066591,-36.561254,-38.199711,-40.147207,-39.239730,-48.972762,-43.516769,-41.322289,-40.948074,-43.461196,-53.974793,-48.563448,-43.648275,-42.315627,-43.277708,-45.044987,-45.588990,-46.280476,-49.910646,-53.015603,-53.091192,-48.525625,-43.184914,-42.062528,-42.238988,-41.536089,-44.792226,-48.886837,-43.655950,-41.407877,-41.231137,-40.890637,-42.439025,-45.200184,-49.555791,-49.475863,-58.629449,-51.491422,-57.134558,-48.985408,-39.573386,-46.123724,-54.537003,-50.067859,-38.031029,-32.237980,-32.313737,-39.439411,-46.412333,-56.033302,-41.155188,-35.988731,-36.829294,-38.258825,-51.048057,-39.336339,-49.077462,-43.211505,-47.625364,-55.702401,-57.406497,-59.708090,-56.168124,-63.106828,-58.243882,-55.594022,-53.594570,-51.304955,-50.135213,-52.626029,-57.870442,-54.031122,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-43.470816,-48.296320,-44.540419,-45.324948,-56.437117,-42.908177,-40.844258,-34.575575,-33.236004,-33.849194,-37.978556,-46.101055,-51.170151,-46.574123,-43.331780,-42.046513,-43.174838,-46.351372,-50.176453,-39.651300,-46.704438,-41.495896,-46.749735,-44.880430,-33.554693,-42.935127,-41.695651,-46.038862,-49.393307,-40.436502,-44.801965,-49.536066,-55.764882,-45.139715,-37.443627,-46.764678,-41.293507,-42.619906,-56.227187,-45.417171,-50.327214,-52.809904,-51.415151,-45.294261,-36.389724,-38.781624,-40.939522,-39.729858,-50.835326,-44.025857,-41.471101,-40.988135,-43.957325,-51.347813,-47.626581,-43.003416,-41.520209,-42.719655,-44.840923,-45.448533,-45.659157,-48.166016,-53.325491,-52.220916,-45.625178,-41.364669,-40.927352,-41.156384,-40.359019,-43.482377,-49.450890,-43.580889,-40.506227,-39.825547,-40.016092,-42.497014,-45.704428,-50.639385,-48.115279,-54.058085,-51.641246,-64.160387,-50.472431,-38.486275,-43.703462,-50.064611,-49.852265,-38.687242,-32.283301,-32.455624,-39.331081,-47.126154,-55.488290,-39.608134,-36.392486,-37.663369,-38.192957,-50.072557,-38.359116,-50.966950,-42.367074,-47.431538,-54.686414,-57.543378,-57.976669,-55.534971,-66.827673,-61.996899,-58.668995,-55.497284,-53.033828,-51.754403,-53.900662,-60.314094,-58.084032,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-42.994296,-47.599936,-44.767391,-45.136448,-56.916861,-44.042477,-39.408134,-34.408722,-33.017814,-33.844743,-37.698142,-46.921115,-50.193259,-46.775706,-42.931659,-41.996839,-43.875329,-47.289053,-53.698424,-39.103217,-46.652228,-40.682167,-46.906368,-46.540741,-33.425647,-44.900973,-41.042660,-45.949304,-49.726190,-41.335673,-44.346746,-46.851178,-61.206389,-44.374256,-37.428328,-45.481362,-41.670201,-44.116832,-51.394344,-44.301130,-50.338958,-50.468628,-51.991601,-44.226784,-36.120446,-39.764422,-42.134766,-40.525096,-53.840595,-45.052765,-42.015381,-41.471004,-45.105578,-49.302575,-46.992930,-42.306380,-40.936709,-42.472404,-44.921682,-45.614824,-45.284842,-47.043209,-52.666807,-50.592689,-43.490721,-40.226504,-40.192639,-40.458630,-39.874118,-42.869795,-50.413627,-43.962051,-40.050845,-38.870305,-39.519912,-42.963218,-46.657373,-52.079445,-47.064234,-50.094862,-53.556751,-63.543738,-53.002696,-37.570432,-41.614116,-46.395690,-49.766990,-39.628236,-32.370594,-32.716703,-39.091376,-48.153997,-51.515111,-38.473175,-37.336555,-39.189573,-38.300817,-48.029043,-37.397890,-52.598515,-41.825910,-47.360586,-53.330978,-55.960311,-54.950913,-54.756773,-75.896005,-68.050622,-62.578274,-57.010558,-54.740657,-53.978478,-55.787630,-62.841945,-65.794767,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-42.501360,-47.132959,-45.023122,-45.229748,-57.524710,-45.664832,-38.303274,-34.367217,-32.829669,-33.752844,-37.530785,-47.594928,-49.537737,-45.950176,-42.453301,-42.104537,-44.770572,-47.759014,-57.598654,-38.647468,-46.686102,-39.827945,-47.078737,-49.017518,-33.359198,-47.098776,-40.202458,-46.010936,-49.185025,-42.644486,-43.776819,-44.878438,-81.397987,-43.802938,-37.562003,-44.414117,-42.302835,-45.825120,-47.358158,-43.324479,-49.987196,-48.652579,-51.855474,-43.143273,-35.992827,-40.972221,-43.457756,-41.340514,-59.226796,-46.870938,-43.152215,-42.569281,-47.040252,-47.894474,-46.734366,-41.594475,-40.602920,-42.498250,-45.085604,-45.919958,-45.047976,-46.502948,-51.256489,-48.655700,-42.304143,-39.886718,-39.930376,-40.205712,-40.179652,-43.054828,-51.631887,-44.729184,-40.048482,-38.453366,-39.652650,-44.043603,-48.127431,-53.390261,-46.440390,-47.451924,-57.964081,-59.086298,-56.655368,-36.930779,-39.921582,-43.635398,-49.788975,-41.081753,-32.508446,-33.061973,-38.649874,-49.070477,-47.563266,-37.679325,-38.989968,-41.821401,-38.707323,-46.296306,-36.580904,-52.797036,-41.598373,-47.489854,-51.709401,-53.359770,-52.284943,-53.982148,-71.955969,-76.230303,-64.032141,-57.503359,-55.815577,-56.136611,-57.782511,-65.788730,-65.951461,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-42.034150,-47.024779,-45.182447,-45.663610,-58.044823,-47.741404,-37.606906,-34.261185,-32.694605,-33.552542,-37.586149,-47.704106,-49.124055,-44.521566,-41.993534,-42.348990,-45.380016,-47.478502,-59.739671,-38.326911,-46.849638,-39.050243,-47.102270,-52.552789,-33.367564,-49.017490,-39.400593,-46.187555,-47.968626,-44.509664,-43.015905,-43.579001,-61.404446,-43.544576,-37.910871,-43.790700,-43.001146,-46.989018,-44.665396,-42.703726,-49.662598,-47.497795,-51.332363,-42.357062,-36.437887,-41.895672,-44.189807,-41.744416,-66.085120,-49.962824,-45.082186,-44.380656,-49.244580,-47.235290,-46.888808,-41.011693,-40.562638,-42.669858,-44.996473,-46.018831,-44.781214,-46.545987,-49.922574,-47.298239,-42.181176,-40.439207,-40.219468,-40.471717,-41.241981,-44.004737,-52.790036,-45.819301,-40.575542,-38.747518,-40.635782,-45.835740,-49.469008,-53.217153,-46.224258,-45.635128,-64.765500,-56.142079,-61.893684,-36.734407,-38.777850,-41.763851,-49.944031,-43.383895,-32.744227,-33.427229,-38.081117,-48.880259,-44.817876,-37.149450,-41.383713,-46.293591,-39.553700,-45.305387,-36.066221,-51.332099,-41.590197,-47.905918,-50.084317,-51.066516,-50.466436,-53.214538,-63.288813,-69.549922,-62.244155,-57.276817,-56.163795,-56.642499,-57.117046,-69.871396,-59.046010,0,Fileset 1: TS pulse compressed wideband pings T1
70.500,-41.631200,-47.208717,-44.979724,-46.371789,-58.247444,-49.890460,-37.161215,-33.810428,-32.559004,-33.255559,-37.877681,-47.312503,-48.594368,-43.246048,-41.580212,-42.519881,-45.156735,-46.867101,-58.005997,-38.103631,-47.156557,-38.419780,-46.839771,-56.466580,-33.418010,-50.107120,-38.780413,-46.348689,-46.593311,-47.032072,-42.062798,-42.812026,-56.613516,-43.645236,-38.503374,-43.619491,-43.418902,-46.676754,-42.995477,-42.568851,-49.724526,-46.956030,-50.946524,-41.989172,-37.564119,-42.001203,-43.890109,-41.618890,-58.324714,-55.178046,-47.678542,-46.460296,-49.508402,-47.259948,-47.260323,-40.666076,-40.733718,-42.706292,-44.450050,-45.610248,-44.277846,-46.962560,-49.152576,-46.831461,-42.907964,-41.677901,-41.002622,-41.200263,-42.584428,-45.256720,-53.457091,-47.121287,-41.617551,-39.757628,-42.392228,-47.763493,-49.442086,-51.874317,-46.071570,-44.318643,-58.472716,-53.631074,-70.574217,-37.041617,-38.222493,-40.690383,-50.188795,-46.900597,-33.086780,-33.678773,-37.518260,-47.510918,-43.279984,-36.734544,-44.055878,-50.952914,-40.787732,-45.098981,-35.887747,-49.152994,-41.528474,-48.543401,-48.833576,-49.532946,-49.511165,-52.430787,-59.631585,-65.234974,-60.390610,-56.932742,-56.331952,-56.061170,-54.331685,-62.966242,-56.065517,0,Fileset 1: TS pulse compressed wideband pings T1
71.000,-41.325469,-47.465048,-44.312994,-47.204862,-58.117839,-51.506346,-36.730253,-33.021699,-32.368532,-32.925997,-38.348007,-46.899223,-47.728034,-42.399343,-41.211701,-42.389413,-44.329719,-46.477227,-54.370598,-37.903819,-47.551767,-37.944771,-46.305835,-57.073108,-33.490646,-50.573460,-38.355686,-46.394466,-45.381911,-50.371393,-41.061018,-42.328545,-54.634515,-44.075811,-39.323335,-43.747005,-43.454208,-45.480453,-42.027369,-42.911915,-50.117745,-46.889409,-50.936784,-41.988720,-38.892771,-41.562898,-43.218197,-41.366833,-53.846516,-61.417162,-49.863496,-47.412196,-47.715727,-47.729747,-47.509281,-40.591630,-40.964259,-42.450854,-43.685504,-44.862093,-43.534406,-47.273342,-48.993797,-47.022927,-43.974229,-43.112498,-42.100928,-42.208394,-43.496276,-46.155554,-53.455837,-48.405475,-43.027883,-41.273927,-44.532455,-48.650083,-48.499138,-50.792886,-45.735554,-43.412703,-52.289656,-51.641292,-60.065407,-37.820745,-38.177218,-40.236967,-50.389256,-51.115714,-33.545597,-33.761321,-37.063992,-46.024597,-42.664239,-36.365384,-45.887857,-46.266338,-42.091649,-45.593008,-35.965702,-47.055598,-41.260659,-49.204055,-48.115281,-48.694670,-49.249751,-51.702585,-58.081433,-62.570899,-58.611330,-56.494761,-56.419629,-55.757311,-52.106332,-57.035932,-54.801912,0,Fileset 1: TS pulse compressed wideband pings T1
71.500,-41.124799,-47.567415,-43.353363,-47.933522,-57.781511,-52.179235,-36.199925,-32.146509,-32.115007,-32.623141,-38.905651,-46.756067,-46.653596,-41.908623,-40.878838,-41.908313,-43.447294,-46.514571,-50.778388,-37.661703,-47.863515,-37.599204,-45.563624,-54.392711,-33.594956,-50.939103,-38.058216,-46.328134,-44.399226,-54.689134,-40.147399,-41.898797,-53.883042,-44.772384,-40.304497,-43.967591,-43.305943,-44.316503,-41.517426,-43.662696,-50.524025,-47.166480,-51.355890,-42.230086,-39.610757,-41.171127,-42.847392,-41.357971,-51.481456,-56.523597,-49.855234,-46.554377,-45.972878,-48.316747,-47.399176,-40.756044,-41.132238,-42.011425,-43.026483,-44.138190,-42.711554,-46.971533,-49.272774,-47.469290,-44.883692,-44.230460,-43.253226,-43.226998,-43.682401,-46.430471,-52.968009,-49.278878,-44.532875,-42.952714,-46.450732,-48.271857,-47.552646,-50.186603,-45.333152,-42.896873,-48.162936,-50.080052,-53.913747,-39.031772,-38.525443,-40.212663,-50.338347,-49.454390,-34.128860,-33.727974,-36.734957,-44.949421,-42.627039,-36.091595,-45.822892,-41.525020,-42.832953,-46.651596,-36.176258,-45.342478,-40.890964,-49.677822,-47.816716,-48.356044,-49.469410,-51.133138,-57.650412,-60.515865,-57.017671,-55.769122,-56.093468,-55.898392,-50.731038,-53.410118,-54.458983,0,Fileset 1: TS pulse compressed wideband pings T1
72.000,-41.008792,-47.412614,-42.310661,-48.207081,-57.330181,-52.002683,-35.587065,-31.378286,-31.818242,-32.367912,-39.439496,-46.933822,-45.596368,-41.617908,-40.561303,-41.180898,-42.755463,-46.950214,-47.613796,-37.330139,-47.883034,-37.354554,-44.660260,-51.639759,-33.743573,-51.377332,-37.800593,-46.201152,-43.602341,-57.011757,-39.371780,-41.410156,-53.724500,-45.684642,-41.328772,-44.111496,-43.152351,-43.434571,-41.329323,-44.764738,-50.670738,-47.707267,-52.223373,-42.562714,-39.479931,-41.101795,-42.996525,-41.716746,-50.117741,-52.382988,-48.327672,-45.097172,-44.844672,-48.685407,-46.925623,-41.096449,-41.188301,-41.566740,-42.608811,-43.635247,-41.936296,-45.982073,-49.695342,-47.879012,-45.461840,-44.792703,-44.167025,-43.970261,-43.401567,-46.255085,-52.232976,-49.417453,-45.780059,-44.426741,-47.434710,-47.262189,-46.664084,-49.686765,-45.052304,-42.720914,-45.211366,-48.608896,-50.328545,-40.712400,-39.186043,-40.479339,-49.870047,-44.738564,-34.812510,-33.644935,-36.488740,-44.327647,-42.864800,-36.000070,-44.323009,-38.250044,-42.380800,-48.125194,-36.413967,-44.049516,-40.584965,-49.843983,-47.711841,-48.344032,-49.981894,-50.780690,-57.728510,-58.815449,-55.761774,-54.747315,-55.221260,-56.330791,-49.944448,-50.931076,-54.661205,0,Fileset 1: TS pulse compressed wideband pings T1
72.500,-40.976421,-47.071827,-41.324779,-47.744483,-56.822147,-51.295564,-34.988735,-30.820017,-31.528254,-32.186147,-39.863837,-47.406093,-44.716187,-41.430112,-40.255770,-40.367628,-42.310363,-47.683839,-44.846961,-36.912058,-47.522793,-37.222011,-43.681755,-49.312357,-33.965699,-51.711273,-37.542412,-46.075005,-42.963762,-53.182238,-38.766008,-40.896966,-53.668969,-46.829071,-42.254641,-44.103249,-43.047494,-42.840008,-41.443387,-46.186200,-50.524329,-48.508660,-53.580550,-42.841029,-39.010149,-41.448567,-43.741788,-42.469130,-49.284047,-50.052633,-46.764305,-43.870331,-44.279414,-48.628124,-46.245455,-41.572922,-41.161452,-41.251674,-42.471906,-43.425365,-41.284066,-44.642446,-49.865560,-48.192575,-45.832013,-44.883772,-44.635939,-44.274247,-43.040975,-45.923702,-51.388018,-48.821347,-46.447877,-45.423056,-47.069955,-45.911847,-45.691529,-48.997216,-45.016996,-42.861127,-43.047876,-47.029061,-47.972739,-43.099012,-40.177024,-41.000714,-49.002054,-41.179688,-35.537382,-33.565837,-36.297671,-44.127020,-43.158408,-36.196781,-42.468723,-35.842063,-40.910631,-49.898646,-36.644017,-43.180280,-40.465307,-49.707828,-47.606147,-48.572891,-50.655932,-50.683902,-57.901531,-57.437887,-54.801547,-53.611938,-54.047981,-56.959575,-49.579614,-49.100371,-55.183930,0,Fileset 1: TS pulse compressed wideband pings T1
73.000,-41.033165,-46.690968,-40.461341,-46.658208,-56.298877,-50.250256,-34.510243,-30.519361,-31.285722,-32.097607,-40.122764,-48.087933,-44.086833,-41.304258,-39.950887,-39.597330,-42.101791,-48.531598,-42.428380,-36.433356,-46.827453,-37.218586,-42.731322,-47.359447,-34.277067,-51.576017,-37.272019,-45.970720,-42.468365,-49.373025,-38.354000,-40.456601,-53.156755,-48.255956,-42.946839,-43.914967,-42.940809,-42.522486,-41.881402,-47.703764,-50.204191,-49.581498,-55.396009,-42.903679,-38.635961,-42.284343,-45.184427,-43.612389,-48.725981,-48.669751,-45.549420,-43.030811,-44.184032,-48.130449,-45.511831,-42.135463,-41.093319,-41.138610,-42.620097,-43.525173,-40.788810,-43.267626,-49.370339,-48.476919,-46.139566,-44.690473,-44.646361,-44.197247,-42.865174,-45.669634,-50.498816,-47.719874,-46.324586,-45.734476,-45.645173,-44.325323,-44.632746,-48.111088,-45.319925,-43.315016,-41.482033,-45.350436,-46.354050,-46.813809,-41.599181,-41.808264,-47.874140,-38.558511,-36.143457,-33.508935,-36.141352,-44.328849,-43.341609,-36.775653,-40.829436,-34.048016,-39.125862,-51.879390,-36.864422,-42.741715,-40.583895,-49.337273,-47.385290,-49.004644,-51.376387,-50.847526,-57.937635,-56.370945,-54.020395,-52.545946,-52.878330,-57.616073,-49.578273,-47.710270,-55.744865,0,Fileset 1: TS pulse compressed wideband pings T1
73.500,-41.176180,-46.390344,-39.735436,-45.353334,-55.791026,-48.963430,-34.234333,-30.488629,-31.097800,-32.099469,-40.207245,-48.805054,-43.714563,-41.229017,-39.610796,-38.944464,-42.079384,-49.185390,-40.324587,-35.915209,-45.884882,-37.331101,-41.882174,-45.737107,-34.658891,-50.708898,-36.982105,-45.852386,-42.084683,-46.762239,-38.138450,-40.178447,-51.822034,-50.003768,-43.412768,-43.517601,-42.741277,-42.496501,-42.612346,-48.513904,-49.825892,-50.876682,-57.373787,-42.619525,-38.477303,-43.767214,-47.538463,-45.149955,-48.256124,-47.849886,-44.653572,-42.538571,-44.500717,-47.301514,-44.806706,-42.679208,-41.000669,-41.254889,-43.036903,-43.924318,-40.450158,-42.006476,-48.129901,-48.796157,-46.410637,-44.372934,-44.429865,-44.025747,-43.027428,-45.655700,-49.617561,-46.380034,-45.386223,-45.148019,-43.741614,-42.664522,-43.593115,-47.210709,-46.080581,-44.064528,-40.417234,-43.679428,-45.224148,-53.601348,-43.633624,-42.974218,-46.612666,-36.549670,-36.357879,-33.456127,-35.987954,-44.910152,-43.322106,-37.799703,-39.599467,-32.751030,-37.489443,-54.050209,-37.065181,-42.709039,-40.920009,-48.823037,-47.056440,-49.609898,-52.050739,-51.223878,-57.857511,-55.567292,-53.321544,-51.647854,-51.887042,-57.888187,-49.937055,-46.660117,-55.857586,0,Fileset 1: TS pulse compressed wideband pings T1
74.000,-41.481960,-46.296884,-39.222234,-44.222348,-55.402355,-47.648522,-34.307134,-30.797503,-31.021387,-32.249016,-40.249780,-49.396980,-43.634972,-41.291793,-39.271766,-38.525617,-42.234167,-49.398875,-38.584033,-35.444077,-44.835685,-37.587759,-41.234622,-44.482464,-35.144821,-49.246139,-36.751315,-45.734804,-41.831377,-45.122566,-38.182242,-40.206086,-49.918137,-52.114682,-43.967005,-42.963940,-42.496843,-42.888819,-43.497890,-47.791926,-49.522606,-52.313918,-58.977978,-42.059403,-38.588082,-46.441608,-51.216579,-47.268701,-47.783837,-47.499816,-44.090424,-42.418929,-45.322058,-46.327262,-44.235419,-43.111854,-40.968163,-41.685369,-43.778451,-44.689275,-40.327964,-40.990032,-46.544758,-49.255458,-46.653133,-44.169794,-44.447249,-44.241822,-43.745314,-46.120113,-48.879769,-45.081869,-43.900723,-43.699130,-41.811451,-41.170130,-42.750762,-46.542609,-47.593744,-45.120001,-39.897112,-42.207100,-44.491635,-54.565864,-46.634015,-44.688990,-45.357692,-35.029168,-36.039256,-33.457629,-35.877914,-45.888348,-43.228934,-39.381161,-38.885315,-31.953555,-36.243117,-56.710197,-37.300401,-43.063910,-41.472979,-48.361233,-46.824224,-50.445511,-52.760989,-51.799884,-57.999070,-55.031460,-52.760096,-51.032908,-51.218817,-57.485664,-50.751682,-45.963743,-55.121077,0,Fileset 1: TS pulse compressed wideband pings T1
74.500,-41.968615,-46.343719,-38.932015,-43.379613,-55.168759,-46.513500,-34.798508,-31.414414,-31.021877,-32.518353,-40.359411,-49.694946,-43.763199,-41.513422,-38.926038,-38.368127,-42.444808,-49.118125,-37.176190,-35.019667,-43.715749,-37.916980,-40.765424,-43.540589,-35.693113,-47.467809,-36.608035,-45.585288,-41.618773,-44.227669,-38.470644,-40.590658,-47.865956,-54.264392,-44.944775,-42.279729,-42.314175,-43.763824,-43.973761,-46.054634,-49.311511,-53.626876,-60.002695,-41.348219,-38.995352,-51.997112,-53.889774,-50.456127,-47.163324,-47.586265,-43.877742,-42.688260,-46.819896,-45.282534,-43.810167,-43.258504,-41.030602,-42.427578,-44.829901,-45.822509,-40.403989,-40.251041,-44.970373,-49.872330,-46.817282,-44.323461,-45.127676,-45.308512,-45.310229,-47.356195,-48.341674,-43.944018,-42.179861,-41.720378,-40.042847,-39.949643,-42.165499,-46.187354,-50.241991,-46.334372,-39.954474,-41.040056,-44.015023,-46.918360,-50.269529,-46.989088,-44.133191,-33.874035,-35.231314,-33.510287,-35.786668,-47.080560,-43.257489,-41.516940,-38.604704,-31.597782,-35.413965,-59.930140,-37.549721,-43.590214,-42.137198,-48.108602,-46.864191,-51.513970,-53.633945,-52.466369,-58.774822,-54.699427,-52.402692,-50.731610,-50.908170,-56.748891,-52.007891,-45.572468,-53.608325,0,Fileset 1: TS pulse compressed wideband pings T1
