Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,Variable_index,Variable_name
56.000,-38.180857,-42.433524,-43.139507,-47.078831,-36.085343,-33.399028,-40.787841,-37.119452,-32.603954,-32.262481,-31.018769,-33.576795,-42.766131,-43.498347,-42.961734,-42.219123,-41.496269,-41.455520,-30.691476,-39.259783,-37.466130,-34.555905,-33.364900,-33.859600,-37.652778,-31.450057,-40.303190,-43.146065,-35.052690,-33.096531,-38.584469,-40.653534,-39.247986,-42.689796,-42.632096,-35.183192,-35.248713,-34.880560,-35.525614,-39.177282,-52.208467,-50.824718,-41.284956,-40.208258,-42.372802,-40.787697,-40.344264,-40.365735,-39.264845,-39.504319,-39.939705,-39.460659,-38.738414,-37.141831,-37.321304,-42.327866,-44.008900,-44.457335,-44.261049,-44.008800,-39.570119,-38.397979,-38.399341,-40.889750,-40.943836,-41.080167,-41.693597,-41.522155,-41.241361,-41.758265,-41.400101,-43.329396,-46.760871,-48.828203,-44.782218,-41.718658,-40.255609,-39.136916,-40.410035,-50.748548,-44.595693,-48.153252,-40.195374,-29.868641,-33.908090,-35.938894,-41.733163,-31.919458,-33.887272,-37.326804,-39.738247,-40.143241,-47.211520,-36.150594,-36.692681,-36.924264,-37.926821,-43.258775,-42.109632,-57.170149,-42.867843,-47.033174,-50.819543,-46.175863,-42.014351,-41.421503,-44.380832,-53.776878,-53.199819,-59.234280,-56.540630,-47.758385,-43.883301,-43.778072,-45.560124,0,Fileset 1: TS pulse compressed wideband pings T1
56.500,-37.820006,-40.984832,-40.937273,-47.013573,-36.035724,-34.186607,-42.954533,-38.347426,-32.266820,-32.270359,-30.536604,-33.583008,-42.920875,-43.821486,-42.716864,-41.732680,-41.075983,-41.521081,-30.034345,-40.647788,-38.409408,-34.768481,-33.415934,-34.136611,-36.786847,-30.956985,-40.518852,-44.630550,-34.924128,-32.486385,-38.946413,-41.028415,-38.413053,-42.245645,-42.638447,-34.643226,-34.720591,-34.654911,-35.489071,-39.569872,-54.259469,-48.361317,-40.460117,-40.666903,-40.575103,-40.272727,-39.863965,-39.615531,-39.103025,-39.160308,-39.595705,-38.888261,-38.076929,-36.944214,-37.267885,-42.431987,-43.490942,-43.310007,-42.973503,-42.785695,-39.348411,-38.188422,-38.143224,-41.443117,-42.906501,-43.181475,-43.075266,-42.274534,-41.997940,-42.898960,-40.244387,-41.262226,-43.624758,-45.426541,-41.629473,-39.756754,-38.855802,-38.169588,-39.202849,-64.262990,-43.502916,-54.416386,-41.294352,-29.561421,-33.142844,-34.749240,-41.068149,-30.572442,-32.808026,-36.127025,-39.576735,-40.060417,-55.679159,-36.280468,-37.105546,-36.607741,-37.888988,-42.338041,-41.946019,-51.896520,-40.934381,-46.526974,-50.650307,-45.671229,-41.326499,-41.614009,-45.776214,-51.386386,-50.406845,-54.725372,-59.751188,-48.984982,-44.041567,-43.096598,-45.203089,0,Fileset 1: TS pulse compressed wideband pings T1
57.000,-37.564098,-39.924072,-39.043671,-46.151437,-36.160786,-34.965034,-46.289298,-39.454258,-31.986448,-31.812391,-30.347136,-33.442667,-43.090837,-44.003249,-42.439998,-41.299479,-40.895524,-41.895083,-29.474709,-42.284466,-39.545463,-35.213765,-33.548121,-34.389460,-35.932853,-30.377543,-40.665089,-46.197612,-34.823578,-31.656424,-39.259088,-41.950930,-37.849788,-41.577706,-43.038761,-34.151645,-34.452030,-34.691132,-35.719534,-40.439369,-56.621831,-46.755780,-39.852743,-41.418006,-39.323650,-40.189721,-39.616401,-39.325786,-39.013517,-38.720314,-39.052930,-38.272139,-37.592867,-36.899751,-37.288724,-42.395245,-42.321933,-42.011837,-41.766571,-41.686196,-39.120084,-37.989126,-37.987968,-42.797923,-46.065380,-44.828073,-43.009260,-41.606451,-41.838471,-43.004358,-39.734424,-39.866172,-41.197863,-42.351311,-39.662395,-38.648508,-38.258769,-37.954660,-38.724312,-54.149508,-43.052416,-63.715091,-42.808404,-29.353589,-32.564211,-33.852534,-40.674769,-29.500688,-31.839371,-35.023442,-39.585188,-39.861842,-59.120816,-36.354705,-37.508683,-36.255844,-37.788052,-41.174552,-41.466308,-48.829007,-39.532528,-46.202367,-51.103071,-45.285732,-40.951412,-42.205586,-47.510955,-49.236730,-48.371043,-51.433007,-58.073507,-50.222773,-44.347426,-42.537516,-44.847300,0,Fileset 1: TS pulse compressed wideband pings T1
57.500,-37.475141,-39.173458,-37.477956,-44.879366,-36.485779,-35.554040,-52.278929,-39.927873,-31.803213,-30.959509,-30.410057,-33.159243,-43.361017,-43.726308,-42.059773,-40.909254,-40.978046,-42.562705,-29.051250,-44.185818,-40.990183,-35.996547,-33.760274,-34.686677,-35.286946,-29.742980,-40.551473,-47.452911,-34.868566,-30.834778,-39.158231,-43.566578,-37.642082,-40.976799,-44.052074,-33.793804,-34.494298,-35.002122,-36.241365,-41.760961,-59.685012,-45.609104,-39.483735,-42.275203,-38.844830,-40.483400,-39.504704,-39.373340,-39.070706,-38.390135,-38.570259,-37.846354,-37.422486,-37.013171,-37.389429,-42.181933,-41.000942,-40.947172,-40.921926,-40.933867,-39.018140,-37.864296,-37.946003,-45.377823,-50.231785,-44.344716,-41.278182,-39.894134,-40.905366,-41.977430,-39.911253,-39.152421,-39.619641,-40.299997,-38.663931,-38.359525,-38.514296,-38.589856,-38.838473,-47.755889,-43.167800,-53.269661,-44.685858,-29.223403,-32.120087,-33.181029,-40.464659,-28.659748,-30.962213,-34.074154,-39.760032,-39.675094,-48.553398,-36.405708,-37.775378,-35.809185,-37.589628,-39.901749,-40.610183,-47.076299,-38.661367,-46.097606,-52.058691,-45.142938,-40.925988,-43.296451,-49.161665,-47.621276,-47.048067,-49.120411,-53.826231,-50.971231,-44.733074,-42.170938,-44.380821,0,Fileset 1: TS pulse compressed wideband pings T1
58.000,-37.607189,-38.629840,-36.183956,-43.613694,-36.982065,-35.807316,-68.395693,-39.553518,-31.717054,-29.970672,-30.574485,-32.773839,-43.721079,-42.865701,-41.474315,-40.564249,-41.344205,-43.427048,-28.742185,-46.199737,-42.986086,-37.233502,-33.998424,-35.066836,-34.919434,-29.068929,-39.964912,-47.668804,-35.065336,-30.183320,-38.452732,-46.146219,-37.705580,-40.635304,-45.856495,-33.637292,-34.879119,-35.579984,-37.042633,-43.237222,-65.033505,-44.676407,-39.300263,-42.813056,-39.201896,-40.963252,-39.339389,-39.429056,-39.276292,-38.292555,-38.329776,-37.743356,-37.623265,-37.243723,-37.558592,-41.669444,-39.856883,-40.262075,-40.540210,-40.595851,-39.110704,-37.841608,-37.975742,-50.631370,-49.242979,-42.412268,-39.144780,-38.067817,-39.748268,-40.573055,-40.901045,-39.138340,-38.816768,-39.155248,-38.544539,-38.980070,-39.819618,-40.325233,-39.401172,-44.774055,-43.627720,-48.611733,-47.311750,-29.110113,-31.711594,-32.623800,-40.358833,-27.989680,-30.115105,-33.265527,-40.009984,-39.574011,-44.115983,-36.489532,-37.771541,-35.333470,-37.285836,-38.745116,-39.542277,-46.001410,-38.250678,-46.224481,-53.411523,-45.353551,-41.331337,-45.033093,-49.795787,-46.599108,-46.373366,-47.608298,-50.685492,-50.726814,-45.060152,-42.003366,-43.767611,0,Fileset 1: TS pulse compressed wideband pings T1
58.500,-38.106150,-38.260796,-35.182535,-42.616042,-37.637151,-35.706762,-52.732866,-38.877141,-31.770562,-29.194762,-30.681280,-32.436166,-44.023611,-41.755846,-40.740395,-40.407636,-42.105490,-44.324371,-28.550162,-48.059689,-45.992680,-39.151880,-34.273092,-35.630016,-34.932620,-28.471074,-38.980495,-46.626491,-35.373513,-29.888239,-37.515688,-50.349604,-37.816011,-40.736565,-48.473460,-33.853029,-35.741304,-36.517375,-38.101485,-43.970894,-54.890254,-43.928740,-39.313201,-42.724090,-40.465962,-41.338936,-39.004535,-39.129549,-39.690274,-38.585874,-38.543385,-38.130994,-38.289959,-37.639665,-37.913104,-40.904584,-39.164708,-40.134626,-40.788987,-40.812220,-39.506151,-38.052395,-38.140532,-76.917519,-44.587988,-40.557885,-37.463195,-36.683827,-38.816697,-39.439530,-43.135818,-40.026471,-38.893866,-38.948543,-39.390972,-40.863996,-42.763547,-43.895447,-40.280240,-43.232928,-44.233370,-45.678447,-51.650102,-29.034567,-31.320006,-32.139534,-40.409610,-27.538113,-29.364603,-32.687903,-40.280277,-39.694568,-41.283416,-36.787067,-37.560940,-35.082930,-37.021244,-38.004195,-38.606658,-44.984626,-38.271048,-46.707084,-55.593250,-46.139570,-42.435006,-47.788409,-49.019154,-46.276309,-46.390910,-46.934548,-48.815290,-49.738438,-45.218373,-42.069101,-43.218955,0,Fileset 1: TS pulse compressed wideband pings T1
59.000,-39.022291,-37.921580,-34.431147,-41.840606,-38.265495,-35.154589,-48.017992,-38.459592,-31.824936,-28.776402,-30.512158,-32.171061,-43.760129,-40.734308,-39.949897,-40.505293,-43.160000,-44.737951,-28.333799,-49.510415,-49.648143,-41.883719,-34.526682,-36.316660,-35.243458,-27.940418,-37.792787,-44.908721,-35.406303,-29.908508,-36.736955,-56.668687,-37.406553,-41.163890,-50.970083,-34.477358,-37.070404,-37.752937,-38.988475,-42.944557,-48.234482,-43.258450,-39.352957,-42.069911,-42.453217,-41.100205,-38.348621,-38.287094,-40.193971,-39.197815,-39.181718,-38.947171,-39.254022,-38.107115,-38.432642,-39.987067,-38.951396,-40.559449,-41.632249,-41.533128,-40.009653,-38.449285,-38.372341,-50.070453,-41.255250,-39.090123,-36.401490,-35.855891,-38.204050,-38.722358,-47.518230,-42.052843,-39.909152,-39.645631,-41.182777,-44.541462,-48.839826,-51.512149,-41.159452,-42.166313,-44.969755,-43.170541,-51.844516,-28.939677,-30.858732,-31.595037,-40.610289,-27.247942,-28.709587,-32.343927,-40.413147,-40.038978,-39.108564,-37.351530,-37.220849,-35.172189,-36.838043,-37.794435,-37.994699,-43.587341,-38.539557,-47.600233,-60.770660,-47.646023,-44.563149,-52.208766,-47.656469,-46.660825,-47.040835,-47.132428,-48.040039,-48.619351,-45.053495,-42.259632,-42.958771,0,Fileset 1: TS pulse compressed wideband pings T1
59.500,-40.446352,-37.527579,-33.971326,-41.178305,-38.718514,-34.277777,-46.379445,-38.588817,-31.744125,-28.775192,-30.151935,-32.000585,-42.753304,-40.030015,-39.336131,-40.902290,-44.030263,-44.202487,-28.037204,-50.875663,-49.679751,-45.459788,-34.829773,-37.105304,-35.776739,-27.530050,-36.699487,-43.252133,-34.917241,-30.223556,-36.423649,-56.641701,-36.411508,-41.683616,-51.645815,-35.606568,-38.928036,-39.191964,-39.186599,-41.062614,-44.809441,-42.638042,-39.319799,-41.369938,-44.919039,-40.210048,-37.475792,-37.304034,-40.775572,-40.007807,-40.115496,-40.052044,-40.278294,-38.704210,-39.212452,-39.251318,-39.277187,-41.598560,-43.050001,-42.767701,-40.411242,-39.073571,-38.768007,-44.116839,-39.166826,-38.061426,-36.028848,-35.655015,-37.963165,-38.451089,-57.271505,-45.829622,-42.018002,-41.274283,-44.035116,-51.696591,-80.767805,-56.562242,-41.968735,-40.986372,-46.372799,-41.118244,-45.871366,-28.885526,-30.395690,-31.017701,-41.000037,-27.144448,-28.252474,-32.313210,-40.466590,-40.646792,-37.381742,-38.242746,-36.940748,-35.691233,-36.821796,-38.214180,-37.891120,-42.164147,-38.940677,-49.061098,-67.073099,-50.085382,-48.449908,-60.081967,-46.637810,-47.812089,-48.298221,-48.393708,-48.347922,-47.906584,-44.736468,-42.558316,-43.258906,0,Fileset 1: TS pulse compressed wideband pings T1
60.000,-42.450962,-37.023438,-33.788084,-40.501235,-38.941121,-33.392614,-46.395234,-39.097910,-31.444222,-29.047620,-29.830536,-31.851546,-41.458051,-39.620995,-39.049364,-41.396662,-43.774483,-42.837145,-27.670500,-52.624033,-46.866738,-48.678613,-35.268653,-37.941103,-36.420821,-27.235797,-35.798667,-41.997308,-34.029374,-30.700711,-36.612311,-51.544629,-35.288582,-41.917658,-50.221163,-37.256107,-41.398969,-40.401632,-38.649605,-39.401385,-43.433426,-41.964138,-39.109357,-40.913279,-46.645903,-39.048840,-36.558449,-36.533372,-41.432646,-40.727794,-40.971040,-41.117714,-41.119850,-39.505189,-40.260597,-38.889744,-40.095044,-43.207308,-44.819161,-44.346880,-40.493015,-39.861073,-39.400711,-40.975294,-38.044150,-37.573191,-36.378661,-36.103842,-38.105294,-38.580410,-53.021804,-53.596842,-45.553386,-43.979678,-48.846750,-57.781174,-49.413775,-47.095906,-43.044879,-39.735156,-49.195584,-39.761427,-41.994567,-28.933717,-30.017725,-30.478659,-41.464161,-27.236586,-28.050081,-32.586172,-40.566881,-41.481165,-36.094888,-39.395441,-36.810249,-36.566357,-36.998781,-39.165165,-38.351883,-41.191288,-39.416707,-51.165993,-54.185462,-53.491480,-56.454885,-58.653245,-46.319408,-49.678275,-50.191770,-51.103879,-49.816389,-47.882871,-44.614946,-43.013951,-44.251181,0,Fileset 1: TS pulse compressed wideband pings T1
60.500,-45.187171,-36.400582,-33.763081,-39.761370,-39.013104,-32.752223,-46.949785,-39.297841,-30.955287,-29.265760,-29.651526,-31.620638,-40.326977,-39.299233,-39.046180,-41.479548,-42.261587,-41.135913,-27.262706,-54.433359,-44.946374,-48.389861,-35.885765,-38.774957,-37.110068,-26.982060,-34.983293,-41.196275,-33.070290,-31.166086,-37.111451,-47.747050,-34.399954,-41.733248,-48.785927,-39.431224,-44.834798,-40.682335,-37.819094,-38.213008,-43.465652,-41.175044,-38.703335,-40.611083,-45.615348,-37.859155,-35.662051,-35.953283,-42.213161,-41.108025,-41.349335,-41.827362,-41.774789,-40.582426,-41.502896,-38.939989,-41.367063,-45.318119,-46.574818,-45.954848,-40.288525,-40.685540,-40.304413,-39.189584,-37.720618,-37.698271,-37.428432,-37.142850,-38.540565,-38.964288,-46.733184,-61.437823,-52.180706,-48.699264,-61.946898,-48.232796,-44.046422,-43.190669,-44.941142,-38.720505,-54.558319,-39.014344,-39.593153,-29.100630,-29.754215,-30.025799,-41.703555,-27.445005,-28.020076,-32.980521,-40.693721,-42.424467,-35.187757,-40.568965,-36.714477,-37.461920,-37.290365,-40.087265,-39.253016,-40.788130,-39.997360,-53.491391,-48.816961,-55.985596,-59.944723,-52.120032,-46.675046,-51.887541,-53.047285,-56.534258,-52.650862,-48.644767,-44.921094,-43.648495,-45.762349,0,Fileset 1: TS pulse compressed wideband pings T1
61.000,-49.008772,-35.804939,-33.863131,-39.125492,-39.165084,-32.530198,-46.302696,-38.570300,-30.492754,-29.269024,-29.670110,-31.381899,-39.593652,-38.979193,-39.271174,-40.835825,-40.409161,-39.532876,-26.951090,-54.349808,-44.057992,-46.140381,-36.794571,-39.665094,-37.970824,-26.821624,-34.232495,-40.927505,-32.348487,-31.641859,-37.738030,-44.699577,-33.955949,-41.487317,-48.700348,-42.407354,-50.361093,-39.956854,-37.126517,-37.557819,-44.449925,-40.464638,-38.298484,-40.291859,-43.506511,-36.811572,-34.912643,-35.477234,-43.360122,-41.302277,-41.373453,-42.332494,-42.633205,-42.143793,-42.907979,-39.536440,-43.366500,-48.089527,-47.941265,-47.251247,-40.121921,-41.565159,-41.648476,-38.437564,-38.230793,-38.587274,-39.224674,-38.741447,-39.216207,-39.491940,-43.619356,-48.725090,-62.251450,-62.744309,-49.978180,-43.481224,-41.124865,-41.038555,-48.606079,-38.174132,-56.265744,-38.757676,-38.037971,-29.492289,-29.699893,-29.780245,-41.568067,-27.802448,-28.157698,-33.361225,-40.746415,-43.446322,-34.658980,-41.664511,-36.593001,-38.108154,-37.746742,-40.165007,-40.458179,-40.902651,-40.834823,-53.819317,-45.879220,-53.663701,-50.710391,-48.424451,-47.585078,-53.455941,-57.066024,-83.749407,-56.866389,-50.329431,-45.876488,-44.470526,-46.990026,0,Fileset 1: TS pulse compressed wideband pings T1
61.500,-52.149517,-35.280492,-33.992502,-38.678166,-39.474545,-32.651285,-43.936496,-36.991393,-30.137245,-29.034294,-29.749743,-31.166087,-39.198070,-38.601473,-39.490620,-39.579728,-38.721562,-38.149490,-26.747536,-51.698738,-43.793378,-44.124743,-37.977850,-40.419777,-38.906989,-26.722785,-33.477645,-41.142200,-31.867089,-32.074231,-38.171759,-42.150134,-33.889801,-41.434910,-49.308380,-46.636972,-52.146582,-38.694011,-36.621069,-37.312768,-45.581923,-39.957390,-37.971517,-39.682117,-41.732026,-35.916761,-34.313216,-34.929337,-45.041359,-41.499145,-41.337743,-42.890997,-44.011210,-44.234512,-44.174215,-40.717258,-46.595916,-51.180618,-48.110630,-47.530866,-40.111036,-42.389329,-43.445930,-38.556333,-39.580334,-40.253678,-41.541403,-40.579616,-39.933591,-39.965929,-41.687132,-43.903656,-47.922383,-50.008503,-43.187010,-40.489454,-39.354960,-39.833865,-57.002189,-38.078258,-48.915583,-38.841998,-36.932386,-30.097902,-29.810464,-29.710120,-41.068452,-28.258831,-28.363813,-33.513789,-40.404112,-44.330583,-34.390598,-42.649331,-36.304634,-38.357691,-38.349400,-39.120788,-41.593904,-41.146820,-41.868263,-50.871510,-44.185892,-50.168511,-46.612424,-45.913535,-48.580794,-53.097419,-55.592644,-56.673708,-56.419151,-52.596035,-47.585473,-45.133943,-46.308100,0,Fileset 1: TS pulse compressed wideband pings T1
62.000,-49.305608,-34.868641,-34.124132,-38.471630,-39.987472,-32.986111,-41.254143,-35.146884,-29.917610,-28.724087,-29.752542,-31.043142,-39.036652,-38.233886,-39.435839,-38.138588,-37.336430,-37.035997,-26.653596,-48.523031,-43.853855,-42.518626,-39.422724,-40.654121,-39.453373,-26.683691,-32.740653,-41.801481,-31.610673,-32.447429,-38.276665,-40.098775,-34.140003,-41.718999,-47.650914,-51.627005,-45.327351,-37.344766,-36.245604,-37.381129,-46.047526,-39.801975,-37.805650,-38.763166,-40.091764,-35.201371,-33.877054,-34.293865,-47.519035,-41.875734,-41.493382,-43.705335,-46.179190,-46.800004,-45.005843,-42.655976,-52.838724,-51.632556,-46.774408,-46.499998,-40.346556,-43.101164,-45.627106,-39.548342,-41.857093,-42.544966,-43.692538,-42.110833,-40.557260,-40.368937,-40.401028,-40.984640,-42.525706,-43.155462,-39.556604,-38.549877,-38.436328,-39.402259,-57.091070,-38.426920,-44.241292,-39.283203,-36.126822,-30.928437,-30.057760,-29.796732,-40.440345,-28.771023,-28.557140,-33.335527,-39.513013,-44.729582,-34.302165,-43.619629,-35.781780,-38.334568,-39.072170,-37.622141,-42.175744,-41.059104,-42.940374,-47.451271,-43.234477,-47.572579,-44.098784,-44.010738,-49.002751,-51.356447,-50.236368,-50.524087,-51.495051,-53.309332,-50.279918,-45.179591,-44.063432,0,Fileset 1: TS pulse compressed wideband pings T1
62.500,-45.598149,-34.650160,-34.319823,-38.550106,-40.781896,-33.424606,-38.993759,-33.477877,-29.877343,-28.567053,-29.654524,-31.118111,-39.014863,-38.029777,-38.970744,-36.877636,-36.323965,-36.262573,-26.717176,-45.719012,-44.059176,-41.230108,-41.142005,-40.061048,-38.953669,-26.752398,-32.122509,-42.905830,-31.572438,-32.766825,-38.183356,-38.586996,-34.658884,-42.376518,-44.072589,-48.791877,-40.923502,-36.131044,-35.944533,-37.687049,-45.978545,-40.138494,-37.861295,-37.735803,-38.321693,-34.763040,-33.679580,-33.729424,-50.705105,-42.527205,-41.968319,-44.824192,-49.271386,-49.309919,-45.328664,-45.613954,-63.891814,-48.475602,-44.811264,-44.793255,-40.874301,-43.665309,-47.686767,-41.656571,-45.150967,-44.671068,-44.779756,-43.029174,-41.212711,-40.948795,-39.686980,-39.149869,-39.412084,-39.527021,-37.436342,-37.502379,-38.353992,-39.812338,-48.188277,-39.348438,-41.203894,-40.275749,-35.658230,-32.054386,-30.466260,-30.059639,-39.968236,-29.360241,-28.740365,-32.904919,-38.286908,-44.374039,-34.421342,-44.728189,-35.145055,-38.309357,-39.907347,-36.271613,-41.907819,-40.545388,-43.885533,-44.706396,-42.788435,-45.869423,-42.390653,-42.550108,-48.641258,-49.353602,-46.475534,-47.020692,-47.799474,-50.921984,-54.720936,-44.633603,-41.783140,0,Fileset 1: TS pulse compressed wideband pings T1
63.000,-43.048951,-34.550675,-34.497073,-38.762134,-41.796530,-33.722445,-37.127559,-32.038793,-29.878169,-28.573961,-29.386122,-31.330025,-38.869743,-37.962497,-38.042303,-35.836726,-35.580542,-35.730259,-26.843006,-43.295917,-44.087772,-40.080352,-42.937493,-38.684662,-37.364707,-26.839287,-31.587204,-44.291004,-31.613345,-32.928560,-37.998258,-37.508734,-35.272849,-43.200972,-40.940592,-43.928993,-38.034669,-34.997366,-35.545315,-38.020495,-46.114975,-40.953517,-38.000712,-36.691397,-36.482727,-34.574971,-33.673034,-33.299041,-51.235847,-43.230734,-42.578007,-45.814209,-51.771303,-50.350428,-45.239529,-49.142372,-50.450682,-45.344359,-42.975467,-43.049989,-41.596845,-43.974323,-48.346972,-45.446551,-48.145850,-45.109775,-44.881505,-43.553891,-42.108199,-41.929170,-39.477845,-38.072494,-37.476521,-37.321860,-36.256348,-37.215915,-39.102376,-41.153202,-43.997348,-40.982980,-39.078698,-41.967220,-35.509624,-33.428701,-30.934199,-30.380930,-39.712250,-29.913878,-28.810717,-32.231161,-36.931680,-43.273666,-34.693636,-45.876537,-34.459284,-38.355656,-40.617653,-35.171266,-40.847240,-39.798474,-44.461944,-42.573437,-42.572784,-44.772040,-41.098964,-41.364602,-47.840408,-47.363490,-43.894052,-44.526052,-45.089532,-47.918320,-63.957158,-43.859665,-39.879943,0,Fileset 1: TS pulse compressed wideband pings T1
63.500,-41.445143,-34.661464,-34.715671,-39.102302,-43.179424,-33.855286,-35.683716,-30.918363,-29.880208,-28.814328,-29.110796,-31.774215,-38.560265,-38.087286,-36.934483,-35.104575,-35.147340,-35.480086,-27.104193,-41.292251,-43.789720,-39.104631,-44.603706,-37.034435,-35.433759,-26.994652,-31.231345,-45.847152,-31.749951,-33.003805,-37.929252,-36.900856,-35.983532,-44.026363,-38.686261,-40.659340,-36.099465,-33.984524,-35.079181,-38.368820,-47.147300,-42.386276,-38.167343,-35.809763,-34.980106,-34.717667,-33.928326,-33.172091,-47.547065,-43.579465,-43.011941,-45.906748,-50.262388,-49.777129,-45.075938,-49.161182,-45.483584,-43.146815,-41.651215,-41.679017,-42.588946,-44.172931,-47.387837,-53.861967,-47.530933,-44.579657,-45.001829,-44.294582,-43.747613,-43.784806,-39.964481,-37.774436,-36.471075,-36.125210,-35.934535,-37.837994,-41.048091,-43.936617,-41.539332,-43.976421,-37.680113,-44.657782,-35.900774,-35.229905,-31.551324,-30.821184,-39.838915,-30.431489,-28.801941,-31.439931,-35.698468,-41.907526,-35.251137,-46.932321,-33.887436,-38.538299,-40.939166,-34.407527,-39.493194,-39.175978,-44.722732,-41.021714,-42.527907,-44.206682,-40.178160,-40.506579,-47.142518,-45.542827,-42.143727,-42.643725,-43.031939,-45.488040,-61.745308,-43.325644,-38.452379,0,Fileset 1: TS pulse compressed wideband pings T1
64.000,-40.408213,-34.971757,-34.886641,-39.447062,-44.983870,-33.715489,-34.652176,-30.095393,-29.723382,-29.128710,-28.899932,-32.408808,-38.070660,-38.231883,-35.853334,-34.633418,-34.947581,-35.394034,-27.488554,-39.603382,-43.051352,-38.233484,-45.407579,-35.378986,-33.527264,-27.194946,-31.048270,-47.099020,-31.911455,-32.972241,-38.023897,-36.721901,-36.744591,-44.548681,-37.066023,-38.408988,-34.792149,-33.040424,-34.577895,-38.751338,-49.028725,-44.428780,-38.151330,-35.120080,-34.080261,-35.167502,-34.422129,-33.387988,-43.919075,-42.919742,-42.696719,-44.619993,-47.181257,-48.920441,-45.019687,-45.436820,-42.772528,-41.735975,-40.858296,-40.729139,-43.877192,-44.418545,-45.859353,-55.608410,-45.521617,-44.786022,-45.627498,-45.587978,-46.725944,-47.140355,-41.336085,-38.348251,-36.355912,-35.830077,-36.553678,-39.657901,-44.908207,-48.323055,-40.136162,-49.838903,-36.940114,-47.314962,-37.102594,-37.663996,-32.350391,-31.355001,-40.362343,-30.848724,-28.700872,-30.544600,-34.601973,-40.564051,-36.177105,-47.706986,-33.503303,-38.698077,-40.555402,-33.989026,-38.146753,-38.675328,-44.632610,-39.924778,-42.541529,-44.010042,-39.546355,-39.997468,-46.728519,-43.918037,-40.944335,-41.176157,-41.401836,-43.598799,-53.505197,-43.194374,-37.423402,0,Fileset 1: TS pulse compressed wideband pings T1
64.500,-39.638081,-35.546113,-34.953485,-39.740379,-47.212191,-33.263723,-34.168983,-29.578200,-29.321347,-29.230687,-28.852604,-33.200831,-37.599098,-38.138183,-34.982432,-34.406261,-34.921427,-35.353319,-28.063494,-38.160575,-42.024076,-37.446391,-44.558238,-33.888644,-31.738969,-27.483940,-31.076305,-47.195578,-32.127635,-32.806336,-38.297523,-37.039478,-37.626987,-44.624666,-35.823900,-36.890612,-33.960975,-32.192577,-34.205811,-39.395876,-49.140282,-46.720528,-37.870318,-34.691908,-33.917340,-35.780737,-35.061738,-33.920239,-41.181577,-41.301244,-41.454243,-42.603519,-44.653046,-48.689644,-45.293140,-42.147542,-41.110906,-40.946026,-40.550570,-40.173877,-45.606609,-45.030289,-44.445023,-46.870440,-44.766448,-46.625011,-46.867209,-47.580104,-51.367533,-53.099905,-43.885335,-40.116666,-37.330196,-36.575304,-38.489293,-43.256961,-49.353080,-47.079418,-39.721987,-51.610371,-37.010153,-45.603627,-39.794621,-41.225211,-33.500497,-32.067130,-41.283658,-31.141771,-28.525749,-29.579561,-33.627894,-39.393560,-37.579310,-48.389962,-33.350994,-38.450419,-39.504193,-33.981426,-36.961219,-38.138920,-44.049053,-39.223551,-42.617014,-44.075977,-39.241682,-39.958583,-46.648667,-42.602029,-40.182346,-40.111145,-40.157916,-42.164769,-49.133153,-43.535981,-36.797882,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-38.908176,-36.535364,-34.968152,-39.962466,-49.211484,-32.614038,-34.499133,-29.432020,-28.783307,-28.890182,-29.096280,-34.069251,-37.486751,-37.676209,-34.526272,-34.473985,-35.039060,-35.294106,-28.991729,-36.977922,-41.053306,-36.805590,-42.516474,-32.764068,-30.151166,-28.001326,-31.423054,-45.855169,-32.545413,-32.489360,-38.728309,-38.076376,-38.752732,-44.282553,-34.684116,-36.094681,-33.556594,-31.581688,-34.251974,-40.614215,-45.895336,-47.777384,-37.517779,-34.672358,-34.181047,-36.201571,-35.637156,-34.561820,-39.251565,-39.489582,-39.835715,-40.671141,-42.753636,-49.691157,-46.023349,-39.714248,-40.013334,-40.590503,-40.575144,-39.897708,-47.419485,-46.580571,-43.411836,-44.010336,-45.768957,-50.123938,-48.117596,-49.307885,-52.651616,-56.503343,-46.692402,-43.638531,-39.898303,-38.762334,-42.400945,-46.768211,-44.443271,-42.269246,-40.529831,-44.570842,-38.303761,-42.326504,-46.030928,-45.146019,-35.333550,-33.173569,-42.467704,-31.406402,-28.376698,-28.681419,-32.828087,-38.513741,-39.455093,-49.765595,-33.468224,-37.535036,-38.229562,-34.539932,-36.039067,-37.501862,-42.792941,-38.925066,-42.930893,-44.366470,-39.447900,-40.608988,-46.941342,-41.808671,-39.895260,-39.580868,-39.420042,-41.252540,-46.399898,-44.358063,-36.699048,0,Fileset 1: TS pulse compressed wideband pings T1
