Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
242.000,-57.721941,-56.383886,-56.365583,-44.643427,-53.971913,-68.821936,-55.453027,-35.167416,-45.653330,-44.810100,-64.809822,-62.706475,-61.210731,-52.358128,-49.814568,-48.155434,-51.012441,-60.635566,-47.177606,-55.041594,-52.661187,-51.677293,-53.985420,-36.122666,-41.349086,-32.013121,-47.221673,-39.719917,-50.663710,-56.250470,-58.611461,-54.379355,-51.894403,-52.756321,-49.034737,-60.366258,-63.713688,-46.368033,-47.959128,-49.613642,-54.925540,-57.527765,-63.484436,-53.510130,-55.110472,-58.438704,-47.561718,-53.329469,-57.985487,-56.124169,-56.910061,-62.582635,-46.382944,-52.787772,-63.196192,-73.248023,-51.870812,-58.641445,-62.488965,-64.702391,-66.953315,-48.659217,-48.828296,-45.903452,-36.999138,-36.137007,-38.191199,-41.798227,-40.381219,-46.383937,-48.665806,-43.692751,-36.700751,-38.811584,-36.432352,-39.994470,-42.697434,-40.978874,-43.140013,-52.295140,-49.275608,-35.268875,-35.884176,-43.109119,-33.969735,-38.149284,-48.466442,-35.281276,-39.257292,-40.824613,-35.123189,-36.824040,-41.480752,-32.525617,-41.499542,-36.433646,-37.702973,-40.571906,-39.722841,-57.376479,-58.963148,-44.872017,-57.949130,-47.717445,-56.290262,-45.726119,-50.691662,-56.681356,-57.840598,-61.757190,-53.434743,-54.796623,-53.065206,-48.472099,-49.826383,0,Fileset 1: TS pulse compressed wideband pings T2
242.500,-56.934624,-60.443710,-53.590282,-44.618592,-52.875152,-67.205185,-54.178050,-35.151046,-47.184003,-44.518490,-65.033202,-60.900742,-62.045109,-51.068825,-47.940867,-46.497330,-49.999169,-62.009661,-48.079292,-56.553950,-51.814667,-51.292662,-57.112086,-37.775717,-44.403929,-32.266978,-46.648590,-40.931384,-50.685375,-56.183093,-57.400363,-51.482206,-54.427626,-56.972976,-48.206525,-60.451985,-66.204557,-45.011598,-46.781880,-49.272175,-54.750910,-57.565216,-65.541559,-53.849099,-51.461992,-59.278529,-48.667142,-54.070456,-57.018274,-57.760916,-56.765432,-58.083659,-45.627049,-53.012731,-63.419308,-73.135756,-52.004855,-59.011443,-60.735542,-64.277785,-76.120121,-49.155847,-49.242435,-45.090901,-37.418543,-37.407549,-38.799147,-42.988772,-41.751568,-48.868454,-52.267571,-46.690080,-37.913752,-42.508699,-36.743570,-41.735020,-40.702010,-40.917425,-42.049379,-63.535175,-48.166408,-36.043351,-35.748269,-45.991801,-34.785170,-36.418269,-48.680803,-35.754555,-39.648794,-39.569396,-34.411895,-38.791411,-41.243647,-33.080291,-41.716449,-35.155071,-37.105541,-39.805780,-40.497515,-66.052624,-54.786883,-46.099300,-65.641657,-48.236655,-57.960821,-46.141246,-51.624802,-56.237579,-58.703206,-61.458330,-50.817245,-54.887768,-54.047351,-48.286704,-50.682140,0,Fileset 1: TS pulse compressed wideband pings T2
243.000,-56.610030,-62.896430,-49.287167,-44.474301,-53.039978,-63.453592,-51.808415,-35.908967,-48.385749,-45.583502,-64.017976,-59.998755,-60.729447,-49.848037,-48.322034,-45.198304,-50.417488,-62.878813,-48.063117,-57.824064,-50.983696,-50.773349,-57.605418,-39.029259,-48.361307,-32.844266,-46.049029,-42.013792,-50.378720,-56.835196,-54.946776,-49.020253,-57.142147,-56.366570,-47.880189,-60.716494,-65.943581,-44.265151,-46.052801,-49.209941,-54.462828,-56.643953,-68.365416,-53.642020,-50.162411,-50.332717,-47.855561,-53.809560,-56.179672,-58.722277,-56.981888,-56.496138,-46.196489,-54.592247,-62.314607,-65.910677,-52.963302,-59.781212,-60.635368,-63.820406,-75.106893,-49.997436,-50.038304,-44.561236,-38.271613,-38.423027,-40.713852,-45.515043,-43.421315,-53.348412,-53.272099,-48.039305,-38.793732,-43.222306,-37.800549,-39.324574,-39.087026,-41.283424,-40.828363,-61.118136,-44.783386,-37.030021,-35.809803,-42.521501,-35.314949,-34.626137,-49.456608,-35.694099,-38.325223,-38.241626,-33.913172,-40.545081,-41.152904,-33.611659,-42.030044,-34.055601,-36.980017,-39.622265,-42.536521,-59.935755,-53.744488,-48.059029,-66.334731,-47.674780,-59.788493,-46.825214,-50.343739,-56.031211,-58.801728,-62.167093,-48.868991,-54.948892,-55.206512,-47.725820,-50.900262,0,Fileset 1: TS pulse compressed wideband pings T2
243.500,-56.590543,-63.653214,-47.207319,-44.342191,-54.485022,-59.912381,-49.449796,-37.106691,-48.122386,-47.861972,-64.001681,-59.738671,-58.707380,-49.048340,-49.411542,-45.412568,-51.764208,-63.022054,-46.763907,-56.995799,-50.250470,-50.257399,-56.061367,-38.638929,-53.800014,-33.599069,-45.562515,-42.856174,-49.843420,-58.293307,-53.269776,-47.231233,-58.792550,-52.240762,-47.899327,-60.823456,-62.501286,-44.005702,-45.853051,-49.318333,-54.137242,-55.428887,-70.682179,-52.994745,-50.541097,-48.333254,-46.574843,-52.542136,-55.558712,-57.357751,-57.794623,-57.625547,-48.004161,-56.661687,-61.602493,-64.164980,-53.919043,-60.746946,-61.685691,-62.655533,-67.309767,-51.094814,-50.881100,-43.782808,-39.579288,-39.564954,-44.108199,-48.934689,-45.361141,-60.662930,-52.156273,-46.868116,-39.263215,-41.047221,-39.301098,-36.981103,-38.176122,-41.888747,-39.893681,-53.726103,-42.503527,-38.035251,-35.984044,-38.688204,-35.496032,-33.423059,-49.899979,-35.293604,-36.798838,-37.032386,-33.699763,-41.558367,-41.069217,-34.024782,-43.278025,-33.260171,-37.016851,-39.596274,-46.309701,-58.237695,-54.176302,-49.216063,-57.452158,-46.686644,-61.695858,-46.831005,-47.937279,-55.767865,-58.067961,-60.853777,-47.955206,-54.827066,-56.205798,-47.110039,-50.413142,0,Fileset 1: TS pulse compressed wideband pings T2
244.000,-56.910942,-67.240226,-47.132537,-44.295745,-57.145440,-57.414904,-47.390749,-38.122609,-47.252228,-50.586607,-64.937363,-59.868827,-57.087766,-48.830632,-48.526193,-47.157127,-52.674161,-62.173892,-44.817496,-56.040478,-49.659132,-50.024681,-55.158637,-37.320220,-61.942425,-34.282377,-45.358584,-43.672773,-49.292732,-59.901922,-52.589212,-46.075456,-58.528447,-50.069113,-48.088675,-60.766810,-58.629001,-44.022122,-46.101017,-49.415238,-53.981400,-54.414889,-69.194290,-52.135864,-52.169629,-49.689568,-46.157837,-51.453216,-55.159380,-55.250532,-59.022106,-60.843592,-50.788908,-57.504034,-61.444642,-64.501938,-54.268080,-60.468574,-62.720501,-61.465779,-63.378864,-52.388346,-51.523249,-42.748785,-41.567231,-41.708387,-49.169236,-52.002912,-47.452711,-55.538287,-51.529187,-45.401881,-39.414437,-39.308952,-40.079538,-35.789120,-37.946070,-42.748561,-39.506120,-51.237693,-41.309445,-38.833399,-36.217289,-36.278926,-35.537749,-32.832571,-49.234408,-34.921162,-35.975316,-36.112156,-33.755637,-42.078252,-40.730835,-34.386688,-46.636969,-32.787696,-36.976595,-39.747597,-52.758424,-57.528501,-54.063611,-48.847433,-53.603356,-45.993429,-62.822173,-46.004870,-45.643156,-55.324912,-56.918796,-57.595843,-47.917494,-54.513981,-56.484350,-46.727464,-49.986812,0,Fileset 1: TS pulse compressed wideband pings T2
244.500,-57.126751,-66.346524,-48.678748,-44.329728,-60.781113,-56.596138,-45.725979,-38.313894,-46.837556,-52.026896,-63.854558,-60.215591,-56.170913,-49.102145,-46.174475,-50.386324,-52.271629,-60.684809,-42.980910,-55.817831,-49.215331,-50.116977,-54.734723,-36.324118,-61.538081,-34.687935,-45.476321,-44.870070,-48.884238,-60.493861,-52.427689,-45.392797,-56.572443,-49.588920,-48.325126,-60.590736,-55.442492,-44.071475,-46.603576,-49.323024,-54.268056,-53.816693,-64.607751,-51.190601,-54.314834,-55.099577,-46.909511,-51.198667,-54.911201,-53.774768,-60.127190,-60.460900,-53.780038,-57.225452,-61.241254,-65.621407,-54.374860,-58.396870,-62.237046,-61.018549,-60.539229,-53.872764,-51.904401,-41.843982,-44.748924,-46.413259,-57.836793,-55.922607,-49.336684,-50.333795,-51.703835,-44.473099,-39.348197,-38.554283,-39.552345,-35.605758,-38.303668,-43.996257,-39.947846,-50.908398,-41.000420,-39.289472,-36.460662,-34.870671,-35.764104,-32.768449,-48.399034,-34.823972,-36.095599,-35.577460,-34.009533,-42.909161,-40.024858,-34.860746,-55.368774,-32.609048,-36.748807,-40.635248,-56.253347,-54.609650,-51.793296,-48.497572,-51.567066,-45.816531,-62.566040,-45.232282,-43.865858,-54.944454,-55.808934,-54.853041,-48.452892,-54.021271,-55.745585,-46.757625,-50.310573,0,Fileset 1: TS pulse compressed wideband pings T2
245.000,-56.462495,-58.200227,-50.153459,-44.389789,-64.385066,-58.184939,-44.530021,-37.799534,-47.214858,-52.283905,-61.197733,-60.671982,-55.906962,-49.542643,-44.407051,-54.796699,-51.641798,-59.307144,-41.686284,-55.824424,-48.940659,-49.976109,-53.752449,-36.119644,-53.033287,-34.859536,-45.793198,-46.884925,-48.704891,-60.430859,-52.129899,-44.941436,-54.069193,-50.504482,-48.580095,-60.176764,-53.100211,-44.008943,-47.041708,-48.958837,-55.288979,-53.658194,-60.420640,-50.365031,-54.829366,-67.552313,-48.972951,-51.962497,-54.775236,-53.188093,-60.625350,-56.778228,-55.428372,-57.531431,-60.651503,-66.982159,-54.980178,-56.523456,-60.983986,-61.715131,-58.520051,-55.657467,-52.073665,-41.420242,-49.826838,-60.179295,-58.500246,-73.781394,-50.418149,-47.649375,-52.156991,-43.991753,-39.107172,-38.748962,-38.893357,-36.277615,-39.074058,-45.406033,-41.633423,-52.129341,-41.393482,-39.432496,-36.643682,-34.117602,-36.504344,-33.107223,-48.696829,-35.106442,-37.316251,-35.417136,-34.314574,-44.833503,-39.114484,-35.552023,-50.508531,-32.678394,-36.338930,-43.251007,-50.680363,-50.981951,-48.866627,-48.970954,-50.456865,-46.203654,-61.826183,-45.199618,-42.665855,-55.055935,-55.059130,-53.111627,-49.075589,-53.434644,-54.474127,-47.275973,-51.819879,0,Fileset 1: TS pulse compressed wideband pings T2
245.500,-55.353310,-53.595675,-48.456171,-44.423166,-65.982248,-64.714317,-43.834904,-37.309014,-48.284791,-52.976815,-59.795268,-61.146449,-56.016467,-49.846645,-43.657995,-58.539055,-51.672481,-58.558310,-41.128174,-55.978134,-48.893864,-48.793750,-52.151489,-36.826244,-46.401379,-35.042979,-46.042587,-49.939899,-48.778407,-60.952188,-51.444359,-44.430751,-51.961785,-52.617372,-48.920093,-59.391144,-51.531828,-43.891291,-47.056019,-48.386043,-57.357452,-53.828649,-57.470253,-49.932240,-52.665449,-55.101041,-52.506483,-53.676695,-54.807277,-53.370760,-60.670569,-54.820263,-55.470700,-58.872300,-60.105430,-69.237352,-56.586708,-55.922551,-60.436095,-63.934928,-57.355701,-58.024780,-52.062725,-41.674637,-50.642836,-47.554779,-49.466795,-54.923872,-50.456723,-46.242518,-52.178764,-43.832770,-38.754093,-39.930873,-39.091624,-37.576036,-39.839725,-45.363901,-45.451824,-53.405331,-42.229407,-39.400591,-36.700866,-33.715557,-38.067327,-33.649231,-51.206778,-35.770370,-39.919943,-35.447587,-34.449888,-48.865794,-38.240549,-36.296605,-44.133015,-32.944352,-35.777356,-49.897331,-47.153028,-48.107977,-46.421227,-49.853678,-49.825136,-47.149131,-61.391847,-46.017081,-41.984388,-56.071228,-54.816767,-52.203187,-49.294327,-52.935882,-53.330110,-48.223370,-55.038412,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-54.859928,-51.041532,-45.983196,-44.430303,-64.540028,-65.672462,-43.578599,-37.360167,-49.006933,-53.996393,-60.106177,-61.509142,-56.027143,-50.102955,-43.856059,-58.150215,-52.475292,-58.440338,-41.377494,-56.663679,-49.145492,-46.921575,-50.790060,-38.422007,-41.570458,-35.444821,-45.958304,-51.816022,-49.045991,-62.186177,-50.586432,-43.676955,-50.557700,-54.882607,-49.438733,-58.316643,-50.583414,-43.871990,-46.499009,-47.771775,-60.791184,-54.122793,-55.723832,-50.087278,-49.924533,-51.903706,-56.857199,-55.924056,-54.998661,-53.951715,-60.848790,-54.480835,-55.251969,-59.974475,-60.183551,-72.120838,-59.577202,-56.868868,-61.214510,-68.353675,-57.015151,-61.039211,-51.900492,-42.695646,-45.290735,-42.084345,-45.331741,-48.472138,-49.841864,-45.312955,-51.509108,-44.038980,-38.447249,-42.208607,-40.344089,-38.819772,-39.914690,-42.906540,-55.351632,-51.751256,-43.203494,-39.352091,-36.663015,-33.357899,-40.644018,-34.155809,-59.040445,-36.694309,-44.397619,-35.295070,-34.262374,-56.190773,-37.512046,-36.557791,-41.684047,-33.348403,-35.041134,-50.314684,-44.647423,-46.093981,-44.562373,-49.987527,-49.398673,-48.482308,-61.124575,-46.718856,-41.674524,-58.291420,-55.036733,-51.777147,-49.120933,-52.664394,-52.630175,-49.336792,-61.200886,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-55.836124,-50.145764,-45.070930,-44.851638,-62.170187,-56.891018,-43.943583,-38.460645,-47.850932,-54.115363,-61.948801,-61.956011,-55.835082,-50.973926,-45.172604,-55.371213,-54.226181,-58.483972,-42.789650,-56.991452,-50.080979,-45.683980,-50.489181,-40.924448,-38.656440,-36.495566,-45.896358,-49.484486,-49.716996,-63.427640,-50.016632,-43.122311,-50.178390,-54.889610,-50.504096,-57.585618,-50.388332,-44.386966,-45.932125,-47.657043,-65.204073,-54.698779,-55.389413,-51.249038,-48.097576,-52.493116,-59.059859,-58.287181,-55.383513,-54.720569,-61.953001,-55.629959,-56.037442,-59.678888,-61.511455,-71.166609,-64.861365,-59.878132,-64.122718,-73.904813,-57.752878,-62.165804,-52.072922,-44.857034,-42.175982,-40.035922,-43.650300,-45.832210,-49.274757,-44.556699,-50.804902,-45.165252,-38.782123,-45.705466,-42.045834,-39.274848,-39.444504,-40.405590,-54.462790,-49.284567,-44.597952,-39.797333,-37.063561,-33.240286,-43.712170,-34.917144,-60.675747,-37.942439,-50.042381,-35.038267,-34.211355,-52.015779,-37.273006,-36.381693,-41.724581,-34.186089,-34.474573,-43.036696,-42.883048,-45.160461,-43.538868,-48.972418,-49.417444,-50.141709,-60.648794,-45.833164,-41.894619,-61.359286,-55.824634,-51.648562,-49.331902,-52.986079,-52.792358,-50.560682,-67.692596,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-57.890725,-50.002330,-45.433937,-45.431881,-60.396501,-53.492859,-44.306287,-40.067064,-45.387384,-52.891960,-63.676424,-61.986853,-54.933667,-52.039721,-46.686120,-53.121014,-56.217379,-57.246242,-44.845186,-55.017683,-51.177721,-45.159559,-50.862648,-42.827180,-37.035821,-37.784846,-45.749693,-46.840940,-50.205105,-63.744146,-49.276629,-42.622873,-50.211865,-53.119877,-51.557280,-57.064244,-50.278671,-44.990193,-45.326442,-47.776857,-64.466387,-55.089011,-55.901141,-52.941635,-47.046954,-55.974801,-59.137711,-59.194587,-55.134733,-54.848533,-63.511163,-57.648823,-57.690527,-59.102791,-63.518929,-69.157674,-72.383680,-64.165273,-69.117748,-70.247380,-59.019452,-59.185457,-52.420385,-47.663186,-40.431200,-39.240522,-43.171652,-44.939832,-48.366921,-43.458675,-50.018577,-47.121394,-39.573587,-47.108857,-41.418737,-38.639755,-38.661388,-38.565362,-46.921041,-47.463706,-46.316974,-40.476127,-37.741792,-33.089532,-43.537161,-35.757165,-51.787980,-38.754486,-49.169037,-34.460344,-34.183203,-47.332788,-37.132249,-35.874753,-43.379142,-34.974876,-33.805651,-40.116732,-41.354288,-44.768434,-42.868764,-46.891051,-49.470283,-51.487303,-59.293596,-43.910961,-42.099999,-60.804140,-56.372611,-50.996657,-49.833341,-53.453647,-53.378290,-51.268201,-61.677281,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-59.628500,-49.283626,-46.358729,-45.696116,-59.020893,-51.533866,-43.930073,-41.080627,-42.761574,-50.775223,-64.573860,-61.052849,-53.076196,-52.180804,-46.797474,-51.774867,-57.364542,-54.745898,-46.417982,-52.395720,-51.413989,-44.853796,-51.047973,-42.625858,-35.926481,-38.636993,-45.259488,-44.749699,-49.789429,-63.411581,-47.826197,-41.778636,-49.700856,-51.376751,-51.722238,-56.264080,-49.422823,-44.936531,-44.365115,-47.562020,-60.209392,-54.779566,-56.409032,-54.276866,-46.204626,-64.328370,-56.827809,-56.895270,-53.833603,-53.745837,-63.884057,-59.259960,-57.897965,-58.880814,-64.423609,-68.596932,-72.835038,-65.337368,-69.043859,-66.466206,-60.042155,-55.925013,-52.579966,-50.132429,-38.857983,-38.276386,-42.663488,-44.595283,-46.473612,-41.793399,-48.775909,-49.511850,-40.153571,-43.747116,-38.601214,-37.383454,-37.550349,-36.894570,-43.857995,-45.527386,-48.219020,-40.853746,-38.265064,-32.576618,-40.785809,-36.390995,-48.177699,-38.469999,-47.562854,-33.383329,-33.816598,-44.792789,-36.601464,-35.053883,-45.918545,-34.903079,-32.660314,-38.640340,-39.574001,-44.161168,-41.914023,-44.182856,-48.934823,-52.351036,-57.084287,-42.045521,-41.674418,-57.315323,-55.748867,-49.428328,-50.091360,-53.487989,-53.679934,-50.982819,-58.814005,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-59.602154,-47.650546,-48.224949,-46.197356,-58.257802,-50.532444,-43.348038,-41.297822,-40.854610,-48.319322,-66.246201,-59.869340,-51.264147,-51.544861,-45.925491,-51.929066,-57.764033,-52.543177,-46.904097,-50.858631,-50.812952,-45.197782,-50.949304,-41.859774,-35.602866,-39.382417,-45.188687,-43.378394,-49.022156,-63.071877,-46.357060,-41.158041,-48.831027,-50.677207,-51.403693,-55.634230,-48.264927,-44.588310,-43.662782,-47.431799,-56.683842,-54.475889,-56.899869,-55.139262,-46.003272,-59.746932,-52.144405,-53.638595,-52.594777,-52.298571,-62.105983,-57.463320,-54.750377,-59.256692,-63.123402,-68.818970,-69.490921,-63.450910,-63.977871,-64.563926,-61.290445,-53.841077,-53.197176,-52.168499,-37.607337,-37.107102,-41.735099,-44.148816,-44.291810,-40.363249,-47.699679,-50.807823,-40.177969,-39.985321,-36.019100,-36.531782,-36.806508,-35.797065,-42.469273,-43.605284,-51.350888,-41.364338,-39.169092,-32.433247,-38.622562,-37.538765,-46.546116,-37.920431,-49.126630,-32.612689,-33.724183,-43.609886,-36.364414,-34.678370,-49.256400,-34.105993,-31.729495,-38.240851,-38.211472,-43.668858,-41.184963,-42.084270,-48.266556,-53.803721,-55.067987,-41.129071,-41.201783,-54.655169,-54.484803,-47.995475,-50.513450,-53.734876,-54.002426,-50.367572,-58.536534,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-57.952481,-45.110186,-50.506640,-46.816085,-57.419443,-50.019779,-42.543219,-40.438264,-39.496454,-45.500121,-64.412971,-58.635974,-49.740086,-50.432430,-45.179101,-53.336075,-57.603320,-50.888067,-45.928246,-50.034761,-49.400277,-45.777377,-49.673526,-41.563702,-35.492109,-39.649420,-45.641487,-42.124054,-48.003111,-62.180869,-44.946826,-40.631769,-47.533931,-50.997497,-50.706552,-54.952928,-46.847040,-43.876846,-43.100209,-47.137267,-53.861693,-54.360611,-56.246165,-54.621285,-46.238066,-51.838805,-47.981847,-51.014217,-51.732840,-50.915534,-58.398693,-53.140964,-51.100614,-59.103263,-60.316175,-67.551655,-67.821863,-62.503536,-60.752969,-63.689575,-63.068122,-52.639864,-54.169192,-53.679728,-36.394359,-35.456541,-39.610948,-41.772857,-42.084488,-39.156319,-46.745227,-47.083851,-38.440706,-36.823540,-33.944152,-36.065084,-36.340481,-35.081272,-41.623400,-41.614713,-56.398386,-41.681456,-40.221274,-32.740507,-37.172004,-39.141136,-45.801829,-37.318297,-49.233135,-32.213865,-33.834372,-43.003012,-36.514430,-34.694043,-47.820466,-32.360236,-31.025705,-38.207282,-37.314863,-43.088897,-40.665619,-40.815958,-47.412775,-55.613016,-53.305024,-40.982425,-40.690025,-52.909907,-52.779700,-47.002515,-50.769488,-54.312682,-54.021390,-49.323613,-59.953565,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-56.725130,-42.554400,-51.752083,-47.509047,-55.954888,-50.063792,-41.514503,-39.094466,-38.592317,-42.843811,-59.319293,-57.650699,-48.666228,-49.326747,-45.563616,-54.890488,-57.593210,-49.792794,-44.604877,-49.137578,-47.754092,-45.803680,-47.218366,-42.269280,-34.712682,-39.230020,-46.707179,-40.558781,-46.978570,-61.055654,-43.723771,-40.114287,-46.146704,-52.431939,-49.895567,-54.175577,-45.399570,-43.076982,-42.581347,-46.551201,-51.691969,-54.721262,-53.727495,-52.634481,-46.866865,-47.440702,-45.149829,-49.310864,-51.439899,-50.002657,-54.239839,-49.707112,-48.672119,-58.100416,-57.224776,-66.461960,-67.190428,-63.205598,-59.126092,-63.531111,-66.451998,-52.081922,-55.191101,-55.075284,-35.181415,-33.563894,-36.978206,-38.467351,-40.197893,-38.185788,-45.971607,-42.697443,-35.740094,-34.315653,-32.421286,-35.982064,-36.171386,-34.722210,-40.563663,-39.850839,-59.197915,-41.451311,-41.038159,-33.701624,-36.183592,-40.653458,-45.250330,-36.742274,-41.848735,-32.300295,-34.133369,-42.395366,-37.210711,-35.070935,-41.979764,-30.133230,-30.619151,-37.866926,-37.004305,-42.501819,-40.543647,-40.537773,-46.606438,-56.521567,-51.784904,-41.286789,-40.250379,-51.771654,-50.947556,-46.686585,-50.529595,-55.385666,-53.716611,-47.832938,-59.712755,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-57.241400,-41.080552,-51.613126,-48.736294,-54.430924,-51.403341,-40.689206,-38.433662,-38.557398,-41.298815,-56.573238,-57.573834,-48.507923,-48.796213,-48.297329,-54.969325,-58.489562,-49.520122,-44.155886,-48.264472,-46.760039,-45.108143,-44.969108,-44.959188,-33.317405,-38.675129,-48.292569,-39.086997,-46.609418,-60.322443,-43.210904,-39.933452,-45.464834,-55.303348,-49.576414,-53.853164,-44.583624,-43.035133,-42.426452,-46.118991,-50.634083,-55.989582,-50.742377,-50.557801,-48.488017,-45.279813,-44.058439,-48.780275,-52.250528,-50.205588,-51.105813,-48.062402,-48.166101,-57.678712,-54.713165,-69.386043,-67.714606,-66.247438,-59.205196,-64.413663,-70.458016,-52.301157,-55.838362,-55.043960,-34.494440,-32.357102,-35.424969,-36.468707,-39.371676,-37.940163,-45.941048,-39.963048,-33.871077,-33.002221,-32.070454,-36.789512,-36.855474,-35.213726,-39.261594,-39.033994,-55.236982,-40.829712,-41.509670,-36.012283,-35.785219,-40.851821,-44.513732,-36.592094,-36.922318,-33.370474,-34.998406,-41.892637,-38.856160,-36.089368,-37.504090,-28.515372,-30.999094,-37.035068,-37.789381,-42.645836,-41.556188,-41.791349,-46.670646,-56.958493,-50.910342,-41.805516,-40.445377,-51.168218,-49.672200,-47.568782,-50.135969,-56.976553,-53.868140,-46.503593,-55.837396,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-58.596410,-40.410929,-51.126778,-50.026967,-52.940785,-53.469452,-39.667044,-38.358057,-38.829234,-40.576744,-55.991778,-57.841351,-48.541543,-48.208096,-53.150815,-54.678483,-58.921105,-49.047994,-44.094147,-47.481438,-46.049915,-43.845324,-43.142990,-50.265943,-31.584270,-37.773235,-48.385903,-37.529111,-46.446952,-58.534099,-42.813437,-39.450428,-45.131028,-57.724273,-49.229432,-53.562601,-43.961935,-43.523808,-41.990457,-45.449471,-50.030535,-56.380921,-47.911793,-48.715177,-50.733317,-44.623119,-43.928644,-48.385244,-53.527653,-50.854657,-48.881192,-47.424704,-49.012833,-57.912854,-52.483312,-76.416328,-67.170851,-71.471950,-60.074814,-65.253903,-64.375093,-52.375774,-54.677988,-51.631489,-33.907789,-31.756236,-35.083191,-35.830562,-39.272340,-37.947021,-46.251669,-38.290581,-32.796112,-32.460416,-32.608973,-38.041709,-38.013785,-36.072775,-37.382286,-38.705098,-53.090859,-39.348099,-40.943942,-39.317321,-35.136448,-39.151395,-42.728080,-36.354303,-34.027964,-34.705082,-35.733474,-41.180070,-40.178416,-36.687944,-34.252055,-27.350351,-31.587762,-35.213791,-38.989169,-43.354534,-43.498264,-43.877797,-47.446704,-58.433348,-50.116215,-41.508517,-40.799053,-49.911466,-48.532351,-48.644688,-49.428778,-56.645780,-54.361191,-45.093497,-52.688754,0,Fileset 1: TS pulse compressed wideband pings T2
