Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
161.500,-46.038221,-41.616420,-42.662775,-30.377477,-33.407665,-33.687450,-36.068397,-48.861459,-41.245936,-41.047809,-38.070465,-38.630045,-46.612238,-49.614846,-55.386974,-55.977477,-50.563306,-66.162707,-34.755103,-37.334954,-45.928022,-40.959576,-33.503017,-29.111553,-32.600476,-36.202620,-35.171286,-33.020832,-41.314565,-42.141168,-39.932620,-50.895856,-34.106798,-37.903429,-35.228568,-38.674369,-71.775495,-61.244706,-47.446249,-43.650992,-40.142137,-43.540275,-44.863753,-40.750352,-39.214239,-45.480193,-49.269794,-42.576283,-40.221174,-45.101910,-43.916921,-41.864288,-41.677009,-40.822942,-52.695836,-51.166615,-50.229055,-44.745839,-40.721949,-39.398843,-50.693258,-43.496924,-41.982021,-33.905956,-41.854886,-41.393762,-37.509190,-38.942243,-47.702065,-40.748555,-35.941805,-35.242762,-40.505401,-35.803679,-36.007260,-38.984805,-31.524778,-31.691754,-36.528913,-32.240880,-29.274974,-33.429923,-30.707699,-33.837620,-38.444605,-41.275402,-30.054550,-38.868502,-32.981990,-34.540029,-32.987514,-39.855462,-44.167318,-51.904122,-43.518008,-43.165053,-36.010808,-43.584859,-37.383721,-38.514158,-35.670611,-53.461349,-43.437021,-44.684946,-48.163866,-44.732555,-43.642274,-47.940843,-50.369015,-58.317240,-46.000097,-45.723426,-48.974337,-43.748793,-41.444564,0,Fileset 1: TS pulse compressed wideband pings T2
162.000,-49.046366,-39.371758,-42.132635,-29.991387,-32.849948,-33.889175,-35.902409,-46.578084,-44.240894,-39.507530,-37.605710,-39.057964,-45.677271,-47.762498,-52.927130,-55.544550,-51.500059,-59.433099,-34.749796,-37.226368,-43.542969,-39.478064,-33.569962,-28.570370,-31.429260,-37.158400,-35.749741,-32.528201,-40.584239,-40.951499,-40.159100,-53.562273,-33.507505,-37.365887,-35.487847,-39.945342,-65.709332,-55.203975,-45.174895,-41.811109,-38.781016,-41.809423,-45.488022,-40.323044,-36.392034,-43.829640,-54.233531,-44.027128,-39.504784,-44.574398,-43.348937,-41.504729,-43.487271,-41.587792,-48.886522,-49.551387,-50.174216,-43.019536,-38.497832,-38.120948,-52.072724,-42.162401,-42.372784,-36.217686,-42.960230,-42.026393,-37.916657,-39.914649,-48.680296,-44.581273,-35.416925,-33.899616,-35.613709,-33.262241,-34.628571,-34.333347,-30.275911,-30.507011,-37.099655,-32.697752,-28.797065,-32.976654,-29.889435,-33.164447,-36.111542,-39.615886,-30.649728,-40.093555,-32.311376,-33.237645,-32.708919,-39.072231,-38.533335,-48.805788,-42.843409,-41.981461,-36.864743,-44.025758,-37.332164,-41.174395,-36.816548,-50.165431,-43.715099,-45.875419,-50.184352,-44.927380,-42.586440,-47.491649,-50.291437,-61.098201,-45.171970,-45.374491,-47.119645,-43.974244,-40.369856,0,Fileset 1: TS pulse compressed wideband pings T2
162.500,-51.998388,-37.397960,-40.937807,-29.871010,-32.239737,-34.331674,-36.353644,-44.607470,-46.981942,-38.564970,-37.457437,-39.580537,-45.342490,-46.291183,-50.654917,-52.928453,-52.772918,-56.546073,-34.803517,-37.430158,-39.377839,-38.352910,-33.596194,-27.805760,-30.336079,-36.488988,-36.457875,-31.785621,-40.090861,-39.455777,-40.357595,-59.035954,-33.003183,-36.604009,-35.931929,-41.851153,-60.343909,-52.714376,-43.885960,-41.062636,-37.850130,-40.316347,-46.175624,-40.362053,-35.873287,-42.790093,-60.371583,-45.064246,-38.800507,-44.084649,-43.126321,-41.405774,-45.606258,-42.861911,-46.152056,-50.001532,-51.049306,-41.819145,-37.062916,-37.651577,-52.583172,-41.189331,-42.964330,-40.645130,-44.542012,-42.505848,-39.300676,-42.122757,-45.586364,-45.233316,-34.136856,-34.150504,-33.389413,-32.906887,-33.774649,-31.808811,-30.978701,-30.915214,-37.007032,-34.332325,-29.223286,-32.483802,-29.177070,-32.709379,-34.648282,-36.747544,-31.416898,-41.900210,-31.922149,-32.604330,-32.196015,-39.001319,-36.058977,-46.957114,-43.026973,-40.537027,-36.857681,-43.631586,-37.860678,-45.736239,-38.411561,-46.801492,-44.224023,-49.312931,-54.025384,-44.381167,-41.079251,-46.806606,-49.495805,-65.194135,-44.943452,-44.421118,-45.419046,-44.606971,-39.437070,0,Fileset 1: TS pulse compressed wideband pings T2
163.000,-49.530023,-35.963290,-39.356221,-29.940353,-31.603455,-34.585795,-37.588057,-43.145790,-48.086558,-38.076771,-37.587060,-40.053750,-45.757381,-44.795187,-49.083302,-50.281943,-55.111974,-55.027930,-34.852767,-37.510768,-36.624635,-37.682387,-33.770572,-27.016699,-29.391408,-34.943652,-37.027867,-31.123208,-39.918755,-38.483203,-40.585572,-68.140073,-32.674600,-35.781025,-36.544633,-44.364083,-55.642262,-51.513605,-42.953736,-41.058144,-37.636583,-39.202219,-46.981938,-40.917573,-37.132523,-42.423874,-55.659835,-44.896203,-38.225617,-43.621885,-43.252007,-41.677840,-47.206406,-44.690790,-44.685786,-49.769252,-52.665198,-40.674926,-36.444188,-37.585749,-51.968921,-40.488153,-43.199880,-48.211402,-45.892529,-42.916979,-42.307691,-46.975424,-45.615479,-45.297952,-33.179879,-35.230151,-33.014287,-34.206184,-33.385967,-31.205650,-33.266668,-32.441754,-36.978605,-37.393148,-30.228806,-31.636211,-28.991384,-32.806500,-33.961875,-33.912267,-32.271152,-44.281102,-31.723471,-32.527820,-31.707890,-39.529887,-35.358069,-46.081809,-43.979683,-39.331314,-36.459485,-41.945036,-38.505067,-55.264382,-39.950198,-44.265843,-43.661210,-52.511586,-52.478094,-43.348872,-39.519665,-46.092517,-48.236101,-65.064908,-45.192245,-43.192816,-44.963443,-45.607434,-38.744992,0,Fileset 1: TS pulse compressed wideband pings T2
163.500,-45.889943,-34.975602,-37.687894,-30.064939,-30.975096,-34.621493,-38.954495,-42.293945,-45.798053,-38.107266,-37.846286,-40.324581,-46.893568,-43.485940,-48.097144,-48.199178,-59.302384,-53.304336,-34.852383,-37.074137,-35.260401,-37.495366,-34.196847,-26.324139,-28.784347,-33.524559,-37.442014,-30.725951,-40.002197,-38.271146,-40.939810,-54.993341,-32.542728,-35.064073,-37.310543,-46.418814,-51.998758,-50.427140,-42.066153,-41.354663,-38.110682,-38.420214,-47.964870,-41.722869,-39.467883,-42.771020,-51.040317,-43.884961,-37.884427,-43.119393,-43.575540,-42.259037,-47.461651,-47.357451,-43.955487,-48.637361,-52.819114,-39.706242,-36.407890,-37.489046,-50.479134,-39.973043,-42.764143,-51.633728,-45.493058,-43.551246,-46.855444,-55.140366,-48.565671,-47.944314,-33.411244,-35.512879,-33.990205,-35.834340,-33.586204,-32.363508,-36.059220,-34.320375,-37.660000,-41.819477,-31.241930,-30.516396,-29.334889,-33.684253,-33.649452,-31.594131,-33.161973,-46.972573,-31.632331,-32.698871,-31.483996,-40.384207,-35.338230,-45.635450,-45.452797,-38.584556,-36.386273,-39.749973,-38.559463,-48.276627,-40.262530,-42.802465,-41.970926,-49.805727,-48.684938,-42.433971,-38.410886,-45.520874,-46.931456,-61.583784,-45.713617,-42.201942,-45.538682,-46.824846,-38.339962,0,Fileset 1: TS pulse compressed wideband pings T2
164.000,-43.252942,-34.204979,-36.073698,-30.146248,-30.388668,-34.656466,-39.129112,-42.181279,-42.435449,-38.887682,-38.018025,-40.330694,-48.746964,-42.585610,-47.337062,-46.593910,-60.062357,-51.652602,-34.828025,-36.150404,-34.720987,-37.667669,-34.889695,-25.742906,-28.672389,-32.441916,-37.934078,-30.580725,-40.183213,-38.797840,-41.370982,-49.598847,-32.571866,-34.534481,-38.179920,-46.074288,-49.000720,-48.714515,-41.056706,-41.508863,-38.996953,-37.911078,-48.840938,-42.352779,-40.869765,-43.678477,-48.397588,-42.916428,-37.740743,-42.514346,-43.830705,-42.978078,-46.667899,-50.815973,-43.748261,-48.704466,-51.174922,-39.143490,-36.561413,-37.121641,-48.037680,-39.495275,-41.832458,-48.203923,-43.087305,-44.515326,-49.323668,-51.287593,-53.024858,-51.961309,-35.206505,-34.789386,-35.604714,-35.724902,-34.578148,-35.404604,-37.668505,-36.182528,-39.376017,-46.808321,-31.901854,-29.570731,-29.923586,-35.376855,-33.408609,-29.887731,-34.084836,-49.539912,-31.623653,-32.795433,-31.608439,-41.281169,-34.480394,-45.282182,-47.227104,-38.310273,-36.701179,-37.839706,-37.940034,-41.958407,-39.172558,-42.432722,-40.221199,-47.517254,-46.346704,-41.974359,-37.791114,-45.016159,-45.859296,-59.569818,-46.322388,-41.644705,-46.149888,-48.088827,-38.227817,0,Fileset 1: TS pulse compressed wideband pings T2
164.500,-41.278888,-33.465061,-34.586657,-30.159482,-29.879227,-34.706448,-38.104983,-42.872228,-40.247137,-40.658139,-37.914888,-40.128473,-51.545808,-42.059199,-46.559163,-45.446658,-54.471736,-50.489282,-34.830537,-35.089177,-34.405047,-37.970938,-35.843327,-25.258463,-29.067324,-31.722611,-38.635216,-30.559133,-40.288608,-39.927990,-41.698242,-46.561015,-32.710886,-34.199598,-39.080949,-44.191725,-46.395510,-46.441064,-39.915241,-41.224759,-39.852158,-37.679945,-48.962899,-42.486444,-39.998464,-44.860542,-46.977389,-42.407972,-37.678716,-41.793039,-43.780824,-43.678234,-45.720776,-53.808058,-44.057235,-50.639620,-49.689629,-38.979647,-36.522790,-36.472753,-45.155476,-38.947679,-40.747108,-44.042647,-40.196601,-45.305134,-48.800955,-49.331262,-53.428091,-51.378280,-39.214760,-34.552378,-36.869549,-34.974355,-36.664157,-40.952560,-38.953399,-38.798245,-42.632611,-49.565947,-32.594215,-29.111283,-30.377059,-37.524488,-33.206489,-28.709507,-35.026171,-51.225253,-31.732317,-32.662677,-32.048926,-41.937236,-32.623954,-45.014368,-49.424296,-38.464494,-36.847610,-36.444416,-37.067308,-38.652104,-37.775000,-42.989956,-38.800323,-47.368732,-44.663046,-42.029164,-37.433504,-44.398599,-45.099374,-58.879399,-46.933944,-41.503098,-45.548368,-49.388966,-38.405794,0,Fileset 1: TS pulse compressed wideband pings T2
165.000,-39.713147,-32.700186,-33.289830,-30.123927,-29.473108,-34.551219,-37.091832,-44.376001,-39.083109,-43.676185,-37.491064,-39.840544,-55.808319,-41.780867,-45.764443,-44.804433,-50.178971,-49.619775,-34.870952,-34.222293,-33.859711,-38.186812,-37.113846,-24.860343,-29.855909,-31.412464,-39.402671,-30.507256,-40.185996,-41.429935,-41.737195,-44.645573,-32.928678,-34.044046,-39.957506,-42.385826,-44.247201,-44.115472,-38.750313,-40.441793,-40.388428,-37.768833,-48.054627,-42.130464,-38.676868,-46.069923,-46.391641,-42.443560,-37.616768,-41.002701,-43.367751,-44.277901,-45.036234,-54.948689,-44.834545,-54.113343,-49.044506,-39.013755,-36.102383,-35.659317,-42.588688,-38.348424,-39.737282,-39.562281,-38.069757,-44.935148,-49.394416,-51.127949,-54.673934,-49.645433,-48.979505,-35.709830,-37.766910,-35.569673,-40.454221,-47.532288,-42.016277,-43.419135,-49.275313,-48.599318,-34.096008,-29.230875,-30.410564,-38.787779,-33.254676,-27.917480,-35.868547,-50.860186,-32.022315,-32.358319,-32.735379,-42.064622,-30.937470,-45.082976,-52.616243,-39.009316,-36.237755,-35.538347,-36.305337,-36.876369,-36.595738,-44.124865,-37.641183,-49.813738,-43.078907,-42.434827,-37.099019,-43.570170,-44.564682,-58.845522,-47.576221,-41.665198,-44.043214,-51.044755,-38.884828,0,Fileset 1: TS pulse compressed wideband pings T2
165.500,-38.466154,-31.963435,-32.231637,-30.066842,-29.175139,-34.001087,-36.580657,-46.683567,-38.313583,-47.911815,-36.858379,-39.593603,-59.904864,-41.696744,-45.059720,-44.679876,-47.053124,-48.844439,-34.947692,-33.735270,-33.042976,-38.216091,-38.906647,-24.537117,-30.840262,-31.559572,-39.859339,-30.316439,-39.827345,-42.976084,-41.422654,-43.353818,-33.222016,-34.068818,-40.731886,-41.075508,-42.666233,-42.097771,-37.675094,-39.319429,-40.782630,-38.203884,-46.593260,-41.575683,-37.704543,-47.207680,-46.398561,-43.019152,-37.578944,-40.234037,-42.726114,-44.719509,-44.608362,-55.181444,-45.828603,-56.567153,-49.257207,-38.960282,-35.373719,-34.847919,-40.655799,-37.806372,-38.891522,-36.244232,-37.047226,-43.446681,-51.976346,-56.209598,-73.862194,-47.646930,-48.675537,-38.913523,-39.746668,-38.788116,-46.640645,-45.387636,-48.571781,-47.442595,-56.820548,-46.778340,-37.297511,-29.901550,-30.015128,-37.901757,-33.856921,-27.384715,-36.357019,-48.532495,-32.551196,-32.067771,-33.605317,-41.572439,-29.966341,-45.838572,-56.144119,-39.915410,-35.163202,-35.063449,-35.912830,-36.225365,-35.624071,-45.198936,-36.670987,-58.088143,-41.675435,-42.807079,-36.711471,-42.606825,-44.076297,-58.676194,-48.338714,-41.963662,-42.733098,-53.896378,-39.691525,0,Fileset 1: TS pulse compressed wideband pings T2
166.000,-37.507448,-31.339006,-31.430335,-30.011730,-28.963499,-33.166224,-36.272078,-49.603113,-37.553550,-48.957031,-36.187073,-39.485018,-56.560221,-41.843617,-44.502864,-44.997298,-44.683237,-48.316060,-35.113808,-33.683443,-32.248529,-38.118961,-41.730802,-24.272976,-31.797208,-32.187119,-39.648596,-29.971061,-39.266416,-44.280824,-40.861780,-42.463451,-33.594705,-34.296872,-41.213612,-40.314424,-41.669124,-40.528698,-36.761808,-38.144836,-41.372990,-38.956532,-45.115325,-41.134740,-36.758834,-48.168351,-46.864218,-44.154072,-37.658389,-39.588741,-42.061423,-44.899301,-44.301426,-55.038456,-46.586161,-54.976160,-50.007618,-38.586160,-34.580455,-34.176238,-39.381260,-37.424001,-38.214444,-34.170654,-37.063287,-41.910998,-56.515131,-54.657961,-51.562567,-44.439537,-39.681309,-44.257687,-45.498669,-49.011175,-45.868123,-45.183471,-50.087839,-43.893698,-44.807406,-45.360178,-43.957830,-31.021694,-29.475713,-35.926351,-35.283703,-27.037532,-36.296902,-45.527549,-33.337764,-31.981276,-34.611454,-40.788111,-29.631012,-47.487690,-52.634009,-41.137788,-34.372607,-35.005445,-36.035960,-36.529651,-34.770295,-45.385487,-35.938015,-53.155040,-40.749961,-42.735300,-36.389684,-41.712955,-43.501951,-57.900829,-49.282594,-42.234136,-42.106576,-60.272326,-40.850911,0,Fileset 1: TS pulse compressed wideband pings T2
166.500,-36.802474,-30.874205,-30.870418,-29.981465,-28.798027,-32.365209,-35.533402,-51.497073,-36.947215,-44.799037,-35.605341,-39.573390,-52.604244,-42.238435,-44.058995,-45.504952,-42.929501,-48.208657,-35.497729,-34.022583,-31.752603,-38.059288,-47.003713,-24.054254,-32.584389,-33.272391,-38.811488,-29.545075,-38.619878,-45.331042,-40.263561,-41.918636,-34.023069,-34.742331,-41.128797,-40.075966,-41.184026,-39.429480,-36.057384,-37.202166,-42.187779,-39.926787,-43.918919,-40.941018,-35.658217,-48.636914,-47.767649,-45.908996,-37.896890,-39.155321,-41.529587,-44.723317,-44.052268,-54.892375,-46.781568,-50.980407,-50.454261,-37.862127,-33.959692,-33.694927,-38.655762,-37.221034,-37.685294,-33.120421,-37.802343,-40.989852,-51.228014,-47.640194,-44.908439,-41.711851,-35.621629,-42.551534,-55.660924,-44.823602,-41.533575,-47.226202,-45.794721,-42.046986,-39.227784,-43.606842,-50.738283,-32.492121,-29.167916,-33.929486,-37.627753,-26.876704,-35.806343,-42.686138,-34.336873,-32.206861,-35.722744,-40.302107,-29.514080,-49.069100,-47.576613,-42.586448,-34.298558,-35.385755,-36.583947,-37.402383,-34.030298,-44.294748,-35.501943,-45.610350,-40.346543,-42.199502,-36.316238,-41.094122,-42.891790,-56.832471,-50.347419,-42.417945,-42.221139,-62.997346,-42.355403,0,Fileset 1: TS pulse compressed wideband pings T2
167.000,-36.295938,-30.556572,-30.517122,-29.997994,-28.642164,-31.834018,-34.309698,-50.068724,-36.737610,-41.409129,-35.166125,-39.884344,-49.907306,-42.758525,-43.639050,-45.613879,-41.729142,-48.304615,-36.255103,-34.632127,-31.632610,-38.171829,-58.844232,-23.879120,-33.221851,-34.728137,-37.758737,-29.141191,-37.999877,-46.324977,-39.779871,-41.731686,-34.440417,-35.367752,-40.376655,-40.232294,-41.111276,-38.764286,-35.584573,-36.672092,-42.894043,-40.953590,-43.135555,-40.914823,-34.760435,-48.288473,-49.129963,-48.209220,-38.193068,-39.005313,-41.195008,-44.233133,-43.955915,-55.391574,-46.508798,-47.311061,-49.624003,-36.970865,-33.613335,-33.386100,-38.292717,-37.115212,-37.295808,-32.886556,-38.706583,-40.801031,-45.200991,-43.290260,-41.892035,-40.069028,-33.220338,-38.263897,-41.604314,-38.317976,-39.748272,-43.879091,-44.661002,-42.249890,-35.451831,-41.088535,-43.094045,-34.413597,-29.350445,-32.205840,-40.093156,-26.970788,-35.157499,-40.357029,-35.440814,-32.762200,-36.963766,-40.653747,-29.199588,-47.796566,-44.191059,-44.102260,-34.962592,-36.194118,-37.080704,-37.644855,-33.455422,-42.204351,-35.241563,-42.168017,-40.105059,-41.538038,-36.587127,-40.861901,-42.430932,-55.970311,-51.329964,-42.569872,-42.903367,-53.624177,-44.130867,0,Fileset 1: TS pulse compressed wideband pings T2
167.500,-35.929386,-30.339910,-30.335441,-30.071500,-28.482980,-31.616495,-33.169607,-47.767388,-36.893114,-39.369504,-34.863785,-40.424322,-47.980834,-43.138996,-43.173656,-44.669746,-41.014779,-48.013703,-37.486740,-35.344701,-31.785614,-38.412317,-46.863404,-23.764201,-33.854013,-36.359809,-36.862090,-28.824734,-37.473591,-47.317605,-39.405304,-41.893465,-34.766553,-36.071775,-39.196715,-40.518014,-41.372316,-38.469884,-35.320530,-36.607477,-43.324927,-41.836188,-42.766582,-40.872848,-34.462315,-47.206420,-50.853334,-50.180267,-38.332370,-39.201324,-41.054386,-43.598878,-44.187238,-56.205272,-46.034204,-44.932917,-47.454787,-36.146340,-33.503972,-33.233686,-38.101761,-36.965394,-37.053833,-33.301017,-39.129407,-41.034201,-41.814355,-40.720888,-40.546515,-39.173599,-31.991682,-35.838485,-37.414129,-36.512792,-39.378363,-40.056581,-43.964155,-42.358626,-32.733399,-38.676615,-40.176807,-37.275375,-30.110653,-30.828569,-39.857281,-27.411079,-34.502602,-38.605890,-36.529165,-33.638092,-38.470590,-42.258965,-28.736811,-44.951402,-42.032850,-45.426143,-35.852318,-37.292056,-36.852576,-36.204858,-33.078179,-39.617758,-34.824587,-40.612368,-39.588937,-41.056251,-37.145466,-41.017775,-42.268812,-55.522895,-52.011189,-42.744429,-43.793593,-49.291976,-46.017664,0,Fileset 1: TS pulse compressed wideband pings T2
168.000,-35.664906,-30.184089,-30.293253,-30.191941,-28.331660,-31.626470,-32.487694,-46.222173,-37.212966,-38.386504,-34.666422,-41.192221,-46.573042,-43.142328,-42.642804,-42.866308,-40.713815,-46.943583,-39.121302,-36.003496,-32.039916,-38.490580,-41.203370,-23.741606,-34.599261,-37.696419,-36.245973,-28.602699,-37.061504,-47.950324,-39.009409,-42.353499,-34.961306,-36.726795,-37.943659,-40.584267,-41.863831,-38.464708,-35.194520,-36.962056,-43.913323,-42.368143,-42.734304,-40.696373,-34.887704,-45.805010,-52.523917,-50.080101,-38.139130,-39.807194,-41.086457,-43.023133,-44.877796,-55.759476,-45.504130,-43.573988,-44.799810,-35.536960,-33.548441,-33.257703,-37.980062,-36.649169,-36.964499,-34.223783,-38.589925,-40.952882,-39.809387,-39.132661,-39.901411,-38.453767,-31.875069,-34.367678,-35.798433,-36.800434,-39.392436,-38.477752,-42.266579,-40.730368,-30.842283,-36.921456,-38.881333,-42.256426,-31.418157,-29.794865,-36.967678,-28.262827,-33.863335,-37.339320,-37.546432,-34.858718,-40.498019,-45.304713,-28.468571,-42.650903,-40.730925,-46.195879,-35.886426,-38.328068,-35.782759,-34.061272,-32.896103,-36.991699,-34.031896,-40.114367,-38.901141,-40.890325,-37.795692,-41.488580,-42.432193,-55.461567,-52.322999,-42.941063,-44.501983,-46.916958,-47.799252,0,Fileset 1: TS pulse compressed wideband pings T2
168.500,-35.487992,-30.068103,-30.352499,-30.337764,-28.209730,-31.751706,-32.310082,-45.432779,-37.596063,-38.177312,-34.542547,-42.183625,-45.525073,-42.756141,-42.041613,-40.917633,-40.771549,-45.299157,-40.672470,-36.543669,-32.292345,-38.044981,-38.049370,-23.846729,-35.358746,-37.891056,-35.838833,-28.444118,-36.755137,-47.743384,-38.454391,-43.062987,-35.050147,-37.241688,-36.834566,-40.194299,-42.322691,-38.635725,-35.120367,-37.611051,-45.336981,-42.423000,-42.979958,-40.378851,-35.886171,-44.429282,-53.363572,-48.373185,-37.618173,-40.903413,-41.292021,-42.684761,-46.076686,-53.431368,-44.932173,-42.610459,-42.440834,-35.184793,-33.712522,-33.486512,-37.927493,-36.127238,-37.014282,-35.495428,-37.215235,-39.948688,-38.255608,-37.762785,-39.204566,-37.436016,-32.983514,-33.532802,-35.548747,-38.120105,-39.195019,-38.683738,-40.753151,-38.624180,-29.607696,-35.802283,-38.234917,-54.889112,-33.218529,-29.065577,-33.812939,-29.539605,-33.229389,-36.402389,-38.532824,-36.468743,-43.390278,-46.759253,-28.587015,-41.041013,-40.061334,-46.184966,-34.778798,-38.806208,-34.378895,-32.244867,-32.899752,-34.624441,-33.052111,-39.963941,-38.512743,-41.042223,-38.289744,-42.161401,-42.834464,-55.592687,-52.345825,-43.148793,-44.891142,-45.574784,-49.313456,0,Fileset 1: TS pulse compressed wideband pings T2
169.000,-35.391658,-29.978296,-30.465780,-30.498369,-28.137948,-31.928999,-32.522227,-45.219590,-38.145559,-38.473020,-34.475235,-43.387504,-44.709508,-42.166446,-41.356351,-39.226324,-41.161601,-43.509799,-41.157288,-36.992536,-32.569012,-37.020649,-35.984235,-24.106712,-35.665726,-36.670978,-35.482352,-28.311232,-36.537434,-46.873142,-37.702022,-44.026365,-35.106088,-37.602437,-35.926129,-39.404362,-42.294624,-38.810495,-35.041379,-38.314450,-48.202263,-42.024634,-43.543167,-39.923428,-36.932802,-43.207943,-52.900354,-46.571126,-36.940794,-42.610091,-41.711934,-42.720146,-47.802246,-50.372240,-44.337003,-41.575689,-40.664490,-35.061642,-34.025075,-33.919372,-37.978330,-35.460132,-37.163580,-36.835170,-35.698595,-38.247920,-36.661630,-36.210118,-38.031134,-36.013970,-35.785224,-33.513701,-36.241941,-39.464010,-39.055589,-40.163091,-40.130832,-36.802797,-28.877600,-35.111058,-38.364246,-49.182469,-35.538927,-28.607217,-30.955455,-31.152476,-32.615466,-35.644386,-39.564113,-38.448571,-47.122142,-42.490739,-29.028848,-39.869132,-39.893710,-45.673476,-33.517561,-38.491608,-33.105170,-31.036725,-33.098929,-32.646978,-32.258518,-39.388697,-38.736363,-41.417629,-38.472289,-42.873907,-43.303749,-55.522773,-52.210672,-43.386543,-45.097811,-44.855020,-50.577544,0,Fileset 1: TS pulse compressed wideband pings T2
169.500,-35.359318,-29.897838,-30.584060,-30.694382,-28.134334,-32.157318,-32.932242,-45.597098,-39.062621,-39.045212,-34.464943,-44.772215,-44.076333,-41.580105,-40.582294,-37.904611,-41.867594,-41.884823,-40.258238,-37.290035,-32.965562,-35.695150,-34.512795,-24.535544,-34.944316,-34.881039,-35.018761,-28.182664,-36.397646,-45.886994,-36.828597,-45.306584,-35.214327,-37.861954,-35.189432,-38.478039,-41.509278,-38.760326,-34.960309,-38.687065,-51.332746,-41.304336,-44.561629,-39.269411,-37.220864,-42.127516,-51.584760,-45.123504,-36.319837,-45.081869,-42.432388,-43.224387,-50.195207,-47.476399,-43.846376,-40.534918,-39.434090,-35.110268,-34.523413,-34.508795,-38.135177,-34.770953,-37.340553,-37.741269,-34.554362,-36.353458,-35.098701,-34.650993,-36.425634,-34.424079,-42.245618,-34.738841,-37.865312,-40.651018,-39.685809,-41.502402,-39.906039,-35.003124,-28.525840,-34.607437,-39.526544,-43.261833,-38.504113,-28.418949,-28.440446,-32.700637,-32.066832,-34.956515,-40.644964,-40.572193,-47.770019,-38.174758,-29.510550,-38.923562,-40.129787,-45.284383,-32.854820,-37.657772,-32.197112,-30.489887,-33.524398,-31.086759,-31.943665,-38.118276,-39.578687,-41.862336,-38.377663,-43.358676,-43.591438,-54.718636,-52.070899,-43.694102,-45.284878,-44.525228,-51.757545,0,Fileset 1: TS pulse compressed wideband pings T2
