Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
79.000,-63.395313,-50.150708,-46.679446,-50.475430,-49.634090,-47.401659,-46.039057,-57.834322,-54.284857,-45.833204,-54.384317,-49.283630,-51.836586,-57.436717,-46.726938,-52.013570,-42.153344,-47.130731,-49.707068,-52.584898,-44.231224,-40.759450,-59.856622,-52.500438,-54.602417,-56.621177,-59.441020,-55.002514,-44.860461,-54.505882,-46.048488,-48.775877,-56.027089,-53.906264,-53.866800,-51.455576,-50.842535,-45.762690,-43.919752,-42.173177,-44.044197,-46.820550,-48.265621,-50.106737,-65.546977,-45.357199,-51.709070,-48.113624,-44.972515,-48.111534,-54.623935,-44.316909,-45.631836,-67.013814,-52.014785,-50.644306,-47.220303,-47.428270,-43.197891,-66.375728,-58.746970,-58.594266,-47.661078,-48.682624,-53.890291,-61.694101,-60.536611,-45.734577,-44.904907,-46.852085,-57.474704,-53.138355,-51.987127,-46.040900,-52.580041,-65.076246,-54.301903,-64.543369,-46.587920,-47.542083,-46.460609,-49.611793,-51.337954,-43.855743,-37.458883,-34.965697,-35.012174,-37.557225,-42.752699,-45.087305,-39.853692,-39.500129,-41.199905,-39.561164,-42.676729,-47.856941,-48.865688,-49.340808,-49.723823,-48.893678,-46.519067,-45.912584,-45.275593,-42.384397,-40.303987,-41.350771,-41.195878,-38.526698,-35.868414,-35.926816,-37.131691,-40.757466,-45.154029,-46.326288,-46.032274,-45.043530,-41.861079,-39.978331,-40.002663,-41.621904,-44.281134,-42.336460,-41.615210,-44.241499,-44.594175,-43.232415,-40.588601,-41.640024,-53.297261,-38.567557,-37.013253,-37.693106,-42.638806,-37.381303,-40.085538,-43.942440,-43.391090,-40.851051,-40.057167,-41.683924,-51.107145,-44.677854,-45.959155,-48.025207,-50.298656,-51.657341,-49.985215,-46.774653,-49.092589,-59.028359,-49.804172,-46.614202,-46.447995,-45.482008,-43.632267,-44.984560,-49.511733,-42.930608,-52.560220,-50.894070,-49.617897,-45.183426,-57.489862,-55.534723,-47.363074,-51.544453,-42.900917,-61.836027,-46.321309,-66.676449,-48.760104,-55.679375,-53.568151,0,Fileset 1: TS pulse compressed wideband pings T1
79.500,-61.217286,-51.510461,-49.973892,-56.051122,-49.089526,-48.106599,-46.041515,-52.652162,-67.058687,-44.967120,-52.434348,-47.320694,-51.859614,-58.700183,-48.279861,-47.525061,-41.490950,-44.886619,-47.850864,-53.121506,-44.870764,-41.556079,-52.391963,-49.971609,-53.746647,-56.665029,-59.203589,-62.054772,-44.978753,-58.605518,-46.607316,-47.082222,-57.146346,-53.671491,-52.762038,-51.778281,-50.555262,-46.925172,-43.425801,-42.015193,-43.659601,-46.828764,-48.585223,-52.844043,-54.619633,-46.075423,-49.827790,-48.127223,-45.827518,-49.623377,-51.344080,-45.093241,-46.417409,-58.701994,-54.066638,-49.233291,-48.175492,-45.934415,-44.643031,-57.985216,-58.777685,-55.070835,-47.869902,-52.089990,-62.616651,-67.242374,-85.842178,-46.980994,-44.906312,-45.317628,-51.109482,-54.140517,-59.161667,-47.796216,-58.357512,-64.198340,-52.607779,-58.369466,-47.513023,-45.530710,-44.691703,-52.274984,-50.404441,-43.506559,-37.575235,-35.490679,-36.155289,-39.025551,-44.095583,-45.091673,-40.547623,-40.810222,-39.933925,-39.418228,-43.984251,-48.333671,-47.360073,-48.245702,-50.505392,-50.253871,-46.747915,-45.101357,-43.928264,-41.364493,-39.995207,-41.688874,-41.012441,-37.356227,-35.237339,-35.535681,-36.677140,-39.964709,-44.588785,-47.207870,-47.033930,-44.325512,-41.144076,-40.311158,-40.671118,-41.695756,-44.149936,-43.569985,-40.952296,-41.621384,-42.550627,-41.455589,-40.332620,-43.082104,-46.143793,-37.222447,-36.793945,-36.950472,-38.797331,-39.108988,-39.282846,-42.830892,-42.563926,-40.848629,-40.405522,-44.567435,-45.141368,-40.753521,-42.365486,-45.090752,-47.731205,-49.669130,-48.315603,-45.331306,-46.668118,-54.197914,-52.344632,-47.089586,-46.020695,-45.060530,-44.076037,-46.776127,-45.190279,-43.279807,-51.443027,-50.320460,-50.094770,-44.993301,-64.794663,-52.304000,-47.494216,-55.742050,-42.506519,-52.435563,-47.288595,-63.710540,-49.645462,-64.018506,-54.860945,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-58.738373,-53.818760,-56.751757,-55.017876,-48.944917,-49.786578,-46.836138,-49.702877,-58.110994,-44.874992,-51.505262,-46.300434,-52.645358,-60.619613,-51.350660,-44.915056,-41.416305,-43.692260,-47.035666,-54.457136,-46.356254,-43.343138,-47.970204,-48.598700,-53.150409,-56.896289,-59.439696,-71.151212,-45.812499,-54.493631,-47.462889,-46.234218,-59.769036,-54.080161,-51.517914,-52.527777,-50.764933,-48.763507,-42.821413,-41.868108,-43.585586,-47.178524,-49.433342,-56.891780,-49.838448,-47.663945,-48.929797,-48.899732,-47.676033,-52.163123,-49.147692,-46.914209,-48.418166,-53.709540,-56.308308,-48.677852,-50.111938,-45.269149,-47.458467,-53.032461,-60.346170,-53.086570,-49.002959,-59.449686,-58.224449,-56.288400,-60.253778,-49.378498,-45.680208,-44.618271,-47.674967,-56.194262,-67.844386,-51.215856,-76.240156,-58.651450,-51.766752,-54.382169,-48.559103,-44.043677,-43.869712,-55.121106,-50.442089,-43.078919,-37.705064,-36.134741,-37.453936,-40.816362,-45.997059,-45.325752,-41.424817,-41.699651,-38.977386,-39.736985,-45.135382,-46.596746,-45.526502,-46.588044,-49.425525,-51.560278,-47.556964,-44.902275,-43.203635,-40.880405,-40.236308,-41.850393,-40.152997,-36.466670,-35.032731,-35.599247,-36.683619,-39.492913,-43.527007,-46.496262,-46.190361,-43.070714,-40.880962,-41.026535,-41.351282,-41.664349,-42.730391,-45.079996,-41.158934,-39.999150,-40.659455,-39.969649,-40.568981,-45.126218,-42.007915,-36.679570,-37.264516,-36.901722,-36.532152,-42.015005,-38.979785,-42.148299,-42.150910,-41.347730,-41.083974,-48.071200,-40.739280,-38.512393,-40.202203,-43.182320,-46.164825,-48.495442,-47.377391,-44.642539,-45.268778,-50.222491,-55.846461,-47.998711,-46.013032,-45.136768,-44.897524,-48.185487,-42.678992,-44.520198,-50.985455,-50.438599,-51.419071,-45.466743,-53.979421,-49.959392,-48.441737,-57.669708,-42.901927,-48.457381,-49.155024,-60.042128,-51.517344,-65.088509,-53.911538,0,Fileset 1: TS pulse compressed wideband pings T1
80.500,-57.201828,-57.367376,-67.894887,-49.328648,-49.186660,-52.581363,-48.463320,-48.075081,-51.982032,-45.619116,-51.441887,-46.218310,-54.491107,-63.205323,-58.049178,-43.441829,-41.839206,-43.373989,-47.075938,-56.171279,-48.940547,-46.847286,-45.426833,-48.078500,-53.252482,-57.720742,-60.505493,-57.805091,-47.535676,-50.089010,-48.384304,-46.180054,-62.258410,-55.415328,-50.646930,-53.707424,-51.512121,-51.307695,-42.348462,-41.764278,-43.862627,-47.858668,-50.907458,-57.945663,-47.160881,-50.682542,-48.918430,-50.542551,-51.200969,-55.908855,-48.048619,-50.269074,-52.335039,-51.309276,-56.310913,-48.961125,-53.223704,-45.340044,-53.170139,-50.202661,-63.435031,-52.237343,-51.403392,-65.003192,-52.129786,-52.104889,-55.026109,-54.013392,-47.423356,-44.686791,-45.734101,-59.672016,-54.836726,-58.122863,-57.703802,-55.337706,-51.734502,-51.960822,-49.423686,-43.278196,-43.875160,-54.111511,-51.472216,-42.747765,-37.851572,-36.773289,-38.522692,-42.327964,-48.236444,-45.881490,-42.396389,-41.810933,-38.507462,-40.478205,-44.870627,-44.704044,-44.473664,-45.511722,-47.813985,-51.484008,-48.918463,-45.321446,-43.095616,-40.964955,-40.992120,-41.358324,-39.181695,-36.041055,-35.302060,-36.189688,-37.213017,-39.543337,-42.621782,-44.817963,-44.311822,-42.053113,-41.246336,-41.989205,-41.705359,-41.354781,-41.123229,-45.207028,-42.328029,-39.403901,-39.566625,-39.272319,-41.310955,-47.281261,-39.584840,-36.889498,-38.566611,-37.583271,-35.268870,-46.787442,-39.162555,-42.009335,-42.323369,-42.338416,-42.081164,-46.768562,-38.132768,-37.326975,-39.000572,-42.108946,-45.407869,-48.055144,-47.171681,-44.683710,-44.697849,-47.875089,-58.081171,-49.327478,-46.404204,-45.684164,-45.967207,-48.043633,-41.265291,-47.100569,-51.125861,-51.334869,-53.657770,-46.767437,-49.367366,-48.749070,-50.260975,-53.447839,-44.269625,-46.396967,-52.049655,-57.792339,-55.072634,-56.140069,-51.779670,0,Fileset 1: TS pulse compressed wideband pings T1
81.000,-56.558029,-60.907163,-53.036377,-45.770682,-49.663364,-55.334213,-50.572322,-47.459253,-49.130068,-47.340570,-52.221034,-47.054459,-57.867945,-64.830297,-67.860508,-42.806305,-42.557461,-43.764522,-47.806616,-56.861905,-53.196471,-54.895073,-43.970331,-48.280369,-54.285963,-59.429943,-62.650695,-53.161903,-50.506191,-47.327056,-49.048449,-46.820501,-59.591577,-58.253783,-50.324838,-55.144583,-52.898982,-53.625999,-42.113293,-41.711243,-44.437810,-48.818898,-53.101961,-53.684257,-45.629017,-56.724656,-49.734153,-53.309680,-58.351838,-57.434127,-47.847290,-55.788067,-59.639605,-50.252716,-53.799888,-50.126791,-55.867397,-46.152108,-69.120764,-48.494320,-65.258455,-52.360253,-55.735439,-54.176188,-49.064491,-49.918937,-52.383523,-66.398028,-50.613992,-45.521653,-44.741775,-64.289439,-50.515512,-63.144659,-52.555287,-53.388465,-52.520096,-50.525495,-49.790935,-43.201170,-44.602624,-50.697079,-53.711217,-42.600735,-38.016088,-37.217544,-38.849159,-42.509910,-49.722457,-46.760551,-43.277102,-41.310720,-38.490364,-41.375383,-43.226205,-43.566804,-44.367966,-45.286646,-46.724268,-49.913103,-50.353333,-46.324667,-43.557296,-41.589269,-41.900175,-40.273916,-38.518003,-36.090511,-36.032440,-37.318350,-38.250597,-40.169444,-42.209275,-43.379143,-42.730342,-41.606607,-42.271526,-42.776254,-41.449253,-40.725979,-40.025726,-43.412829,-44.372866,-39.775007,-39.303165,-39.525372,-42.436946,-47.224335,-38.189871,-37.849004,-40.965296,-39.084948,-34.740846,-48.943296,-39.782592,-42.381891,-43.138206,-43.556777,-43.220887,-42.537835,-36.623789,-36.927281,-38.531288,-41.720207,-45.342539,-48.264217,-47.687192,-45.430010,-44.839877,-46.558383,-55.158676,-50.973167,-47.100445,-46.578021,-46.985500,-46.445978,-40.645826,-52.200523,-51.859490,-53.084663,-56.285668,-49.221013,-46.871930,-48.525125,-52.673984,-49.745979,-46.982120,-45.386261,-55.207493,-56.680058,-62.535470,-52.144087,-49.983306,0,Fileset 1: TS pulse compressed wideband pings T1
81.500,-56.696598,-59.071454,-48.263222,-43.565105,-50.243159,-54.145074,-51.598970,-47.815486,-47.741110,-50.544555,-54.059764,-48.966304,-64.022725,-63.244894,-53.703636,-42.953934,-43.353068,-44.772170,-49.106158,-55.573171,-60.451265,-57.120142,-43.317964,-49.278353,-56.527407,-62.113051,-65.987310,-50.730983,-55.923487,-45.673153,-49.414441,-48.087298,-55.741545,-64.541694,-50.636186,-56.419061,-55.264457,-53.254121,-42.211250,-41.810284,-45.309644,-50.132985,-56.107399,-50.289886,-44.951666,-65.492519,-51.431249,-57.955027,-59.296422,-53.640837,-48.466166,-55.833372,-57.058211,-50.229748,-51.297388,-52.439873,-53.766170,-47.924135,-52.657842,-47.582867,-61.372282,-53.562616,-60.239725,-49.931061,-47.465269,-48.868003,-51.000783,-56.987090,-57.076126,-47.313345,-44.521708,-63.751830,-48.411066,-54.017032,-50.127039,-52.374962,-54.327570,-49.869414,-49.809625,-43.820717,-46.024009,-48.053209,-58.088870,-42.723769,-38.306765,-37.458090,-38.490383,-41.498914,-49.299192,-47.953518,-43.972851,-40.758212,-38.885605,-41.922547,-41.531168,-43.351569,-45.328382,-46.078058,-46.487126,-48.253324,-50.695144,-47.893925,-44.609233,-42.738558,-42.239866,-39.160284,-38.391578,-36.644894,-37.277924,-39.033578,-39.796410,-41.440440,-42.484842,-42.664881,-41.911920,-41.916247,-43.954853,-42.969743,-40.702430,-39.986641,-39.670721,-41.448502,-46.174949,-41.220766,-39.919920,-40.919318,-43.727502,-44.602786,-37.583847,-39.751427,-45.339458,-41.766222,-34.889634,-43.622035,-40.864728,-43.226699,-44.658064,-44.482016,-44.126150,-39.446560,-35.946807,-37.260524,-38.764079,-42.011850,-46.014588,-49.193606,-49.056748,-47.003622,-45.742556,-45.999477,-51.608218,-52.770505,-48.055930,-47.694056,-47.683097,-44.581197,-40.752899,-61.801298,-53.353718,-55.681656,-56.914624,-53.871898,-45.545153,-49.297187,-54.157607,-47.305191,-52.282411,-45.172815,-55.334885,-56.462212,-64.846195,-49.895681,-48.939428,0,Fileset 1: TS pulse compressed wideband pings T1
82.000,-57.485923,-55.575636,-45.746034,-42.209289,-50.778737,-51.101074,-50.153441,-49.218478,-47.279687,-56.948995,-57.551410,-52.327240,-67.134899,-60.726861,-48.852116,-43.912016,-43.899066,-46.170370,-50.599244,-53.534173,-58.969039,-47.186000,-43.323688,-51.269374,-59.864643,-63.720715,-68.104375,-49.481282,-63.747784,-44.794393,-49.664607,-49.689737,-52.598884,-66.535132,-51.561029,-56.775528,-59.321326,-50.865031,-42.658395,-42.140585,-46.456286,-51.925824,-58.425267,-48.105030,-44.990826,-54.500284,-54.009421,-63.267523,-51.653426,-50.106191,-49.826354,-50.453856,-51.071040,-51.189669,-49.465233,-56.616409,-50.521504,-51.154273,-47.339088,-47.315395,-57.406805,-56.239428,-55.300404,-47.686462,-46.799885,-48.625905,-50.460838,-50.470338,-63.872196,-50.479860,-44.996504,-59.757325,-47.501547,-49.984248,-49.079680,-52.110801,-57.647330,-49.900465,-49.858750,-45.081758,-47.971342,-46.362622,-69.264098,-43.117242,-38.806583,-37.600144,-37.921915,-40.305764,-47.837426,-49.285767,-44.456875,-40.472630,-39.523829,-41.556375,-40.389385,-44.111386,-47.601725,-48.127561,-47.218652,-47.188297,-49.388287,-49.640702,-46.167618,-44.131257,-41.446600,-38.385886,-38.870386,-37.681699,-39.042348,-41.163007,-41.623402,-43.293526,-43.571728,-42.769995,-41.933916,-43.112878,-45.931744,-42.505266,-39.686850,-39.315629,-40.006712,-40.115945,-45.048974,-43.922827,-41.519986,-43.649050,-44.702290,-41.829191,-37.645084,-43.094432,-55.309480,-46.563752,-35.717446,-39.722511,-42.382493,-44.353691,-46.678292,-44.544090,-44.080683,-37.426419,-35.962457,-38.346819,-39.745253,-43.042732,-47.551153,-51.038566,-51.585918,-49.700553,-47.541922,-46.035037,-49.006921,-54.083712,-49.175996,-48.805442,-47.910328,-42.967908,-41.578210,-52.182106,-55.918717,-57.855921,-54.723250,-65.992019,-45.030105,-51.247556,-52.967440,-45.733904,-60.492713,-45.666593,-52.997978,-56.880046,-56.368215,-48.606507,-48.674370,0,Fileset 1: TS pulse compressed wideband pings T1
82.500,-58.913523,-53.290943,-44.469660,-41.562822,-51.323161,-48.941797,-48.035278,-52.185684,-47.640607,-66.905392,-65.559375,-58.103332,-60.450234,-58.951838,-46.303765,-46.001990,-43.964032,-47.487457,-51.415303,-51.810561,-53.114785,-42.993620,-44.050734,-54.926729,-60.659246,-61.173973,-65.330355,-49.158539,-55.223856,-44.620097,-50.044969,-51.006496,-50.016083,-57.580751,-53.107253,-56.105520,-66.879924,-48.695602,-43.563038,-42.897630,-48.019192,-54.426486,-56.345893,-46.821367,-45.820838,-49.820691,-56.979400,-58.140279,-47.890798,-47.737274,-51.925685,-47.260628,-47.940158,-53.412804,-48.321024,-66.125372,-48.373234,-57.820663,-44.672281,-47.742279,-54.774113,-62.060009,-51.001112,-46.631166,-46.954109,-49.150329,-50.686786,-47.298174,-53.200092,-56.344723,-46.305369,-57.144072,-47.553559,-47.953692,-49.104365,-52.657880,-64.185804,-50.729827,-50.301250,-46.910610,-49.977797,-45.515875,-62.386524,-43.869195,-39.695333,-37.902324,-37.595953,-39.542867,-46.592923,-50.513224,-44.894380,-40.624095,-40.193475,-40.488932,-40.002416,-46.171924,-51.940675,-52.097712,-49.276136,-46.951963,-47.633233,-50.355316,-47.925092,-45.010986,-40.070236,-38.193505,-40.110846,-39.279906,-41.287191,-42.787504,-43.023397,-45.361066,-45.812617,-43.911857,-42.996589,-45.573436,-47.059909,-41.771846,-38.625235,-38.900370,-40.826340,-39.558924,-42.361924,-47.459328,-44.447248,-47.271435,-44.990537,-39.727738,-38.470691,-50.061634,-50.276191,-54.781507,-37.470044,-37.334398,-44.305551,-45.493024,-48.279126,-43.989490,-42.850542,-36.259243,-36.741647,-40.485112,-41.809748,-45.173213,-50.457406,-54.521929,-56.465619,-54.654931,-50.774055,-46.709697,-47.259766,-53.858342,-50.444046,-49.783478,-47.791242,-41.764023,-43.340332,-46.854309,-60.577768,-56.856619,-52.409468,-57.801734,-45.273377,-55.240622,-51.019720,-44.902723,-51.265348,-47.008032,-51.221180,-57.686201,-52.632029,-48.077337,-49.322826,0,Fileset 1: TS pulse compressed wideband pings T1
83.000,-60.823858,-52.013780,-44.055042,-41.518737,-51.949235,-47.750804,-46.413505,-58.561911,-48.762134,-54.133463,-68.837810,-60.548370,-56.755212,-57.989322,-44.996304,-50.007734,-43.325282,-47.641830,-50.452848,-50.558421,-49.920482,-40.642974,-45.591215,-62.199365,-56.951690,-57.956024,-62.076468,-49.645648,-50.277708,-45.090692,-50.348884,-51.197783,-47.953893,-52.907461,-54.897402,-55.004118,-64.295323,-47.138851,-44.945540,-44.227340,-50.155294,-56.692736,-52.728178,-46.200499,-47.567324,-47.320487,-57.679380,-53.508235,-45.788197,-46.211401,-54.353032,-45.516125,-46.221395,-57.623274,-47.737605,-63.254667,-47.168054,-66.610432,-43.273079,-48.918287,-53.120963,-69.736767,-48.484992,-46.474263,-47.870447,-50.426377,-51.609339,-45.593925,-48.577958,-60.903248,-48.683141,-55.687786,-48.490060,-47.025519,-50.088164,-54.119545,-66.579950,-52.488457,-51.107994,-48.696471,-50.877507,-45.375871,-55.373884,-44.995553,-41.050264,-38.468746,-37.600600,-39.291143,-45.881514,-51.258185,-45.334919,-41.112499,-40.462789,-39.265703,-40.391758,-50.160357,-56.093474,-56.665271,-53.430773,-47.601023,-46.238752,-49.044400,-48.659902,-44.382965,-38.788583,-38.653242,-42.211085,-41.392647,-43.094188,-41.980731,-42.706468,-46.176447,-49.747393,-46.503273,-45.465563,-49.921087,-46.203712,-40.963817,-37.555417,-38.762380,-41.311976,-39.668623,-40.174975,-46.624575,-48.216708,-46.799081,-44.562578,-38.250458,-40.243896,-59.840328,-43.213140,-47.653744,-40.646589,-35.891008,-45.987636,-46.175127,-47.893150,-43.398252,-40.953290,-35.768879,-38.408393,-44.344575,-45.677212,-49.259414,-56.269201,-62.351279,-71.007727,-65.009360,-57.042770,-48.105513,-46.185775,-51.979612,-51.638085,-50.493777,-47.318394,-40.926520,-46.486852,-43.991062,-73.242753,-54.268084,-50.828737,-51.164895,-46.247337,-65.164920,-49.734816,-44.714475,-46.150336,-49.443980,-50.395533,-58.342551,-50.695936,-48.199733,-51.069916,0,Fileset 1: TS pulse compressed wideband pings T1
83.500,-62.873210,-51.584526,-44.497064,-42.183478,-52.894048,-47.471750,-45.552873,-65.527452,-50.783517,-49.371441,-58.036180,-54.896146,-54.856237,-57.821072,-44.722903,-59.230229,-42.105110,-46.279892,-48.318554,-49.846423,-48.140794,-39.412237,-48.390625,-63.216271,-53.795610,-55.826870,-59.981634,-51.122108,-47.662676,-46.384326,-50.016843,-50.586343,-46.639387,-50.085060,-55.915938,-54.077276,-57.930449,-46.212960,-46.903275,-46.528431,-53.171100,-55.091975,-49.947539,-46.256609,-50.821780,-46.000956,-55.895565,-50.821964,-44.745108,-45.459583,-55.782090,-44.804171,-45.472079,-67.794542,-47.774627,-55.528997,-46.804580,-53.996469,-42.823780,-51.212012,-52.274396,-58.350728,-47.143802,-47.276557,-49.763929,-52.757630,-53.398786,-44.921059,-46.110337,-53.278919,-52.978829,-55.162668,-50.561977,-46.985768,-52.247550,-56.939710,-58.639995,-55.633937,-51.838048,-49.300950,-50.382715,-46.026690,-51.972843,-46.695604,-42.992009,-39.349219,-37.942828,-39.601108,-45.827158,-51.607986,-45.800122,-41.728554,-40.158451,-38.363583,-41.781386,-54.587012,-50.645616,-52.244401,-59.759934,-49.443445,-45.526019,-47.076750,-47.535729,-42.791636,-38.033811,-39.991030,-45.238875,-43.813190,-42.565240,-39.524111,-40.950437,-45.010892,-54.291969,-52.184177,-50.818565,-54.009927,-44.563407,-40.176479,-36.634347,-39.031705,-40.701277,-40.382590,-38.887169,-42.661989,-47.101959,-43.421101,-43.799839,-37.415106,-43.731616,-45.734285,-39.712381,-42.180157,-47.278421,-35.249716,-45.908195,-46.358726,-46.319016,-43.228578,-39.101320,-36.027206,-41.555606,-52.005652,-53.035419,-58.935190,-79.634775,-65.131719,-58.181067,-55.678167,-66.059815,-50.681051,-45.844437,-49.695843,-52.369927,-50.988833,-46.512753,-40.547146,-52.956738,-42.446780,-65.668927,-52.284831,-50.095862,-47.992813,-48.195066,-60.978168,-49.453990,-45.291769,-43.418120,-53.968188,-50.496912,-58.429612,-49.852690,-49.106688,-54.642080,0,Fileset 1: TS pulse compressed wideband pings T1
84.000,-63.999383,-51.891559,-45.894658,-43.688110,-54.187933,-48.069536,-45.460941,-53.952424,-53.752875,-46.931005,-53.664475,-51.715453,-54.127724,-58.381261,-45.467965,-54.355129,-40.575929,-44.276754,-46.110563,-49.669671,-47.243648,-39.060804,-53.310726,-55.467253,-51.924234,-54.774644,-58.956286,-53.959128,-46.332742,-48.802237,-48.663666,-50.007340,-46.224121,-48.351750,-55.265318,-53.505796,-54.458158,-45.847216,-49.050054,-50.450721,-55.644686,-51.361459,-48.053810,-47.023649,-57.495982,-45.542863,-54.427715,-49.317735,-44.568518,-45.472430,-55.135038,-44.917329,-45.494548,-65.088656,-48.504028,-51.897017,-47.254581,-49.187669,-43.221095,-55.444631,-52.075315,-53.287647,-46.693719,-49.158958,-53.078574,-56.915145,-56.444328,-45.117817,-44.859667,-49.010605,-61.012767,-55.458356,-54.279131,-47.764667,-56.053604,-61.730665,-54.650333,-60.824019,-51.423076,-48.486185,-49.472650,-47.609122,-50.132530,-49.171680,-44.926983,-40.054262,-38.319577,-40.327693,-46.400699,-51.948447,-45.985008,-41.880958,-39.441774,-37.969917,-44.456487,-49.392731,-46.375646,-47.890489,-53.978952,-53.060970,-45.577618,-45.549888,-45.666124,-41.261714,-37.958728,-42.418772,-47.405498,-45.242385,-40.203415,-37.155978,-38.956641,-43.321528,-50.292293,-60.051520,-61.436635,-48.953553,-43.307469,-39.338253,-35.974605,-39.790540,-39.520998,-41.275522,-38.460281,-39.861247,-43.023982,-41.344441,-42.881299,-37.224473,-51.917355,-40.984166,-37.754346,-39.188119,-54.395879,-35.361003,-43.802508,-46.414806,-45.029073,-43.516917,-37.609713,-37.164858,-48.115763,-49.166542,-49.035317,-53.160103,-55.055157,-54.997558,-51.771134,-49.857612,-54.630953,-55.604792,-46.309126,-47.735162,-52.033688,-51.133721,-45.402523,-40.685139,-61.504073,-41.858731,-58.390897,-51.174259,-50.168757,-46.312032,-51.608995,-53.620519,-50.232225,-46.796673,-42.026499,-65.399091,-51.440041,-58.026710,-49.862125,-50.988124,-62.601366,0,Fileset 1: TS pulse compressed wideband pings T1
84.500,-63.617976,-52.885886,-48.607129,-46.342643,-55.313986,-49.566291,-46.148840,-49.275148,-56.946608,-45.752462,-51.306355,-50.328761,-54.390855,-59.601868,-47.386529,-47.322636,-39.047528,-42.357071,-44.266242,-50.042367,-47.022553,-39.549534,-57.555853,-51.601884,-51.149923,-54.689251,-58.914540,-59.295928,-45.888472,-53.172996,-46.860679,-49.823060,-46.825702,-47.427384,-53.956048,-53.298887,-52.348680,-45.991536,-49.751627,-55.889457,-52.980596,-48.379567,-46.876616,-48.623070,-67.929654,-45.896943,-53.760026,-48.649601,-45.279976,-46.318224,-53.958637,-45.766375,-46.190604,-57.130223,-50.114934,-49.966624,-48.621553,-46.528700,-44.517928,-63.390232,-52.426316,-50.444921,-47.066140,-52.283814,-59.360724,-66.770925,-62.253853,-46.193280,-44.513999,-46.600618,-57.284204,-56.557030,-60.368898,-49.400166,-62.726064,-64.497891,-52.554673,-63.442485,-49.744389,-47.458911,-48.698626,-50.537533,-49.314997,-52.407465,-44.585063,-39.556985,-38.180698,-41.048529,-47.438770,-52.520828,-45.461211,-41.136185,-38.679459,-38.184581,-48.013517,-44.826635,-44.078257,-45.481769,-48.890201,-58.697648,-46.480124,-44.692155,-44.109987,-40.234941,-38.663809,-45.596069,-45.628537,-44.327675,-37.839443,-35.337249,-37.251861,-42.068306,-45.963950,-49.346743,-49.425587,-44.759342,-42.712579,-38.418474,-35.690201,-41.141484,-38.821164,-41.425693,-38.855739,-38.332102,-40.309087,-40.734995,-41.817398,-37.736579,-54.241798,-38.461476,-36.769916,-37.474294,-43.091516,-36.264710,-41.305925,-46.774839,-44.510283,-43.890359,-36.586531,-39.527118,-58.035110,-42.512298,-42.900592,-46.286110,-49.550733,-50.776687,-48.511315,-46.838124,-49.909123,-70.034346,-47.717898,-46.300676,-50.691652,-50.630929,-44.170234,-41.447907,-49.050931,-42.140484,-55.016092,-50.858664,-50.975261,-45.575652,-58.307719,-50.390866,-52.034902,-49.631717,-41.641407,-58.736254,-53.113524,-57.687049,-50.751727,-54.299609,-64.736412,0,Fileset 1: TS pulse compressed wideband pings T1
