Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
208.000,-44.270832,-46.222442,-40.128320,-43.295902,-39.032283,-49.033484,-56.367782,-57.587199,-49.862320,-41.527146,-42.489905,-39.424715,-43.841796,-46.605841,-39.927229,-44.832488,-46.298711,-38.162807,-48.879419,-41.696377,-61.774570,-41.694031,-43.372555,-38.552892,-41.682656,-44.564087,-44.993903,-48.485555,-49.944507,-40.867327,-42.546711,-47.109731,-43.607922,-40.690621,-57.484507,-42.048615,-44.401985,-39.840525,-39.230454,-52.823261,-47.201920,-42.889917,-43.118091,-57.821360,-42.842725,-47.739607,-46.086732,-49.443962,-44.647128,-41.410184,-51.914330,-43.343133,-41.925693,-40.071016,-41.458663,-40.362134,-50.219897,-55.286236,-39.815284,-44.342515,-41.594295,-42.164480,-43.226793,-45.208237,-41.261489,-44.276650,-48.380272,-42.578279,-49.798156,-42.423554,-49.116807,-49.518161,-47.877021,-45.436135,-44.560656,-50.565254,-50.466326,-49.250350,-38.967345,-38.217964,-42.746362,-43.484572,-48.748993,-46.205952,-39.823945,-38.183534,-40.150130,-38.487973,-42.456623,-43.380047,-42.904730,-38.167006,-43.498961,-38.240896,-42.434448,-44.577415,-46.151800,-47.357773,-42.651583,-42.808466,-42.308912,-44.845133,-49.395579,-42.166281,-40.343386,-41.794137,-38.751170,-39.463842,-45.494300,-46.792994,-43.140663,-37.769724,-42.333999,-40.860444,-42.032366,-40.036929,-43.985405,-41.480437,-41.627678,-42.007963,-43.542902,-46.943666,-58.447679,-50.165143,-46.522475,-49.454223,-39.914169,-41.722902,-48.778848,-41.914194,-54.957304,-47.226675,-50.813874,-51.169556,-51.194203,-40.421265,-50.543721,-39.790044,-45.787883,-40.706431,-46.364251,-41.609117,-43.032040,-40.995566,-39.899844,-40.049042,-42.019276,-41.827451,-42.283209,-46.141142,-41.207694,-47.139605,-46.082363,-39.350157,-49.361118,-42.404527,-39.432010,-39.629989,-48.312435,-62.488565,-46.340435,-45.662225,-51.229104,-45.768133,-40.662180,-43.401809,-40.820275,-43.816584,-53.989216,-49.036402,-56.810045,-42.363444,-40.424043,0,Fileset 1: TS pulse compressed wideband pings T2
208.500,-43.623452,-48.053306,-39.762733,-41.697520,-42.044291,-50.053387,-53.000479,-53.361801,-47.459408,-42.189607,-44.078706,-39.895333,-45.391209,-46.751149,-40.003560,-43.141840,-43.506075,-39.899113,-62.115700,-40.702391,-68.661993,-41.975408,-45.799201,-38.581708,-40.883216,-44.476996,-45.882415,-48.994892,-52.108112,-41.332980,-41.087254,-44.610435,-44.078396,-42.710989,-52.726253,-42.249875,-47.777443,-38.449495,-38.431519,-47.550554,-45.097599,-41.337494,-44.464189,-53.206768,-44.659770,-45.762170,-43.735514,-49.515646,-43.570386,-42.172752,-48.255331,-43.205930,-42.668037,-39.405760,-41.777059,-43.254211,-47.803944,-53.486915,-39.537217,-45.666197,-41.874117,-41.653236,-40.872447,-47.258550,-39.965428,-43.137425,-45.749381,-42.417187,-46.273404,-43.131571,-54.493492,-48.316779,-45.960769,-43.735380,-44.117708,-50.961466,-48.512966,-53.615499,-40.112345,-37.845556,-45.359767,-41.383084,-52.266456,-46.345971,-38.370568,-36.644032,-37.342884,-37.674361,-41.748680,-42.017950,-41.925834,-38.302759,-40.798875,-39.664982,-41.556964,-43.657898,-48.110510,-50.956249,-42.297754,-42.638291,-44.349854,-43.154808,-62.149644,-39.641166,-41.425116,-41.788341,-39.799088,-39.188101,-46.814901,-44.449626,-44.557895,-37.363144,-45.393726,-40.182107,-41.130528,-40.560802,-41.903778,-41.962127,-41.788329,-43.514547,-42.757657,-48.666344,-65.690545,-53.723732,-47.089333,-54.137942,-40.342482,-41.789620,-46.468258,-44.762930,-66.447323,-48.031724,-54.652137,-49.080282,-48.280438,-38.767707,-49.843207,-39.461074,-43.533348,-41.296975,-42.672989,-41.738445,-44.519984,-41.503128,-41.651034,-42.650366,-44.529090,-43.639170,-43.267675,-43.949126,-41.117268,-48.398221,-46.184039,-40.948891,-47.633371,-44.662380,-39.100136,-40.021242,-47.204576,-59.470262,-45.529518,-44.588327,-63.904807,-45.263760,-41.414117,-42.928026,-39.667834,-47.686702,-48.423750,-51.562566,-60.448736,-44.005341,-38.922249,0,Fileset 1: TS pulse compressed wideband pings T2
209.000,-43.393648,-51.632092,-40.202741,-40.989738,-48.358425,-52.065994,-50.079861,-50.290369,-45.681048,-43.675578,-47.010854,-40.465783,-47.169235,-45.694719,-40.800987,-42.120858,-41.637525,-43.334612,-49.778367,-40.664294,-55.758470,-42.706235,-49.680013,-39.490357,-41.084530,-45.513409,-47.932007,-48.672881,-52.169114,-42.776005,-40.787506,-43.595369,-44.998276,-45.784121,-47.884490,-42.432426,-52.776418,-37.943293,-37.646786,-45.003913,-42.294192,-41.019701,-44.194712,-49.581747,-47.753970,-44.216007,-41.265981,-50.587201,-43.117972,-42.815729,-44.596634,-43.004104,-43.134072,-39.533970,-42.523856,-49.079022,-46.700570,-51.869706,-39.823304,-46.664984,-42.798006,-42.004290,-39.621819,-51.401064,-39.165902,-42.653871,-43.880807,-42.962393,-44.617341,-44.862876,-61.165466,-47.147809,-44.776913,-42.544832,-43.427398,-50.250064,-47.672587,-55.353696,-42.281458,-38.353802,-50.484466,-40.280106,-50.893319,-44.225027,-37.460831,-35.804360,-35.512950,-37.091555,-41.381342,-40.756669,-41.115992,-39.207505,-38.754894,-42.148661,-41.356162,-43.426696,-50.263939,-53.873246,-42.758056,-43.119117,-48.174504,-41.610484,-53.991746,-38.329469,-42.684184,-40.740569,-41.400707,-39.829856,-46.382783,-42.182923,-42.591099,-37.724366,-51.447568,-40.043694,-40.687224,-41.609619,-40.756173,-41.363671,-42.582974,-44.446358,-42.882476,-52.007114,-64.687975,-58.180826,-49.063083,-59.488076,-41.684629,-42.393914,-44.632894,-49.421886,-60.838471,-47.362272,-56.578567,-47.969421,-46.813303,-37.859087,-46.004225,-39.970291,-42.257502,-42.296508,-40.818565,-42.720104,-47.065083,-42.463152,-44.557101,-47.292717,-49.868461,-46.391679,-44.903011,-43.143074,-41.947065,-50.732147,-45.034025,-43.075041,-43.636513,-46.695349,-39.041789,-41.208068,-46.954885,-52.492976,-45.301387,-44.002195,-52.656551,-45.615139,-43.323993,-43.238754,-39.260347,-48.588443,-44.502873,-56.633758,-59.365607,-46.962214,-38.194384,0,Fileset 1: TS pulse compressed wideband pings T2
209.500,-43.705346,-57.210994,-41.644306,-41.188954,-53.482101,-55.012713,-48.578064,-48.176269,-44.516187,-46.216854,-52.446663,-40.975756,-47.709191,-44.409253,-42.407280,-41.728946,-40.726076,-51.230694,-44.314882,-41.501982,-51.059157,-43.789982,-52.970115,-41.502784,-42.502266,-48.006052,-51.265914,-47.709983,-50.734325,-45.500726,-41.570903,-43.818731,-46.378109,-48.714963,-45.100439,-42.586504,-52.591503,-38.281568,-37.203860,-44.088835,-40.507704,-41.890477,-42.774215,-47.916628,-52.640141,-43.518328,-39.857934,-53.076647,-43.286810,-42.867669,-42.757474,-42.976879,-43.127646,-40.454432,-43.167989,-57.903922,-46.778761,-51.206017,-40.620049,-46.649439,-44.450149,-43.303609,-39.322326,-58.717685,-39.003280,-42.802900,-42.850921,-44.352812,-44.175316,-47.849317,-53.278771,-46.614717,-44.395040,-42.213117,-42.916752,-48.639533,-47.595894,-51.687421,-45.616022,-39.795641,-55.066343,-40.121870,-47.533793,-42.149836,-37.131983,-35.716036,-34.641058,-36.789866,-41.254713,-39.792504,-40.638640,-40.888232,-37.439782,-45.767711,-41.721161,-44.056427,-50.096681,-49.871884,-44.157915,-43.958704,-52.993286,-40.671015,-47.353260,-37.985149,-43.618780,-39.333622,-43.256814,-41.491335,-45.332719,-40.838502,-40.071140,-38.913072,-57.448649,-40.527788,-40.850806,-42.899983,-40.549750,-40.240461,-44.044644,-43.892115,-44.003301,-56.038111,-58.049082,-53.379883,-52.854826,-51.284767,-43.767089,-43.351991,-43.614015,-55.248130,-55.307119,-46.187942,-54.565873,-47.417800,-46.499999,-37.751166,-43.320330,-41.424432,-41.757304,-43.397139,-40.094330,-44.888978,-50.896529,-44.015458,-47.945568,-51.109598,-64.776292,-49.440681,-47.386244,-43.249361,-43.895128,-54.769233,-43.839279,-44.654308,-41.055369,-45.703286,-39.410974,-43.449759,-47.097846,-48.965792,-45.626908,-43.853459,-47.568302,-46.840954,-47.191588,-44.545065,-39.666936,-44.976390,-42.438977,-67.603834,-54.829527,-52.231872,-38.116026,0,Fileset 1: TS pulse compressed wideband pings T2
210.000,-44.493168,-55.415125,-44.190879,-42.261496,-44.641734,-56.928969,-48.088910,-46.857616,-43.803205,-49.961817,-65.537762,-41.247003,-46.042330,-43.508243,-44.845043,-41.964213,-40.602541,-55.356269,-41.787736,-43.151063,-48.495775,-44.992378,-50.325500,-45.071974,-45.643975,-52.962164,-53.517617,-46.621354,-49.396751,-49.731248,-43.520721,-45.152793,-48.255783,-47.781604,-43.694253,-42.656747,-47.890243,-39.366687,-37.153931,-44.359441,-39.659325,-44.079140,-41.458932,-47.688394,-59.140425,-43.464267,-39.644034,-56.777395,-43.898324,-42.350839,-42.205053,-43.096703,-42.709067,-42.033559,-43.098567,-48.511036,-48.027583,-51.774084,-41.710585,-45.800151,-46.905117,-45.686554,-39.800832,-51.150132,-39.357353,-43.424426,-42.375098,-46.672514,-44.625150,-52.550562,-48.608134,-46.823331,-44.647820,-42.651707,-42.744377,-46.946083,-48.124496,-48.911425,-49.154574,-42.196446,-48.782017,-40.878215,-45.404666,-40.733738,-37.308660,-36.380714,-34.597825,-36.759646,-41.226895,-39.070134,-40.441608,-43.135709,-36.692769,-48.269314,-42.398718,-45.666572,-47.540745,-45.980302,-46.534003,-44.641207,-49.189573,-40.320284,-44.338715,-38.409652,-43.829436,-38.176556,-44.297476,-44.671681,-44.863390,-40.400930,-38.394517,-40.952214,-48.342102,-41.701010,-41.655354,-43.561887,-41.226321,-39.325649,-46.090152,-42.669983,-46.413963,-51.545465,-54.617815,-48.863414,-54.809433,-46.475774,-45.335065,-44.265041,-43.298649,-52.018045,-53.293727,-45.398949,-51.764445,-47.275130,-47.099215,-38.532517,-41.884879,-44.020873,-41.867721,-43.974720,-40.098965,-49.175137,-54.663674,-46.013298,-47.824910,-46.001459,-49.322162,-48.909421,-51.103388,-43.942743,-47.751728,-61.187065,-43.176798,-43.836614,-39.678614,-43.138335,-40.324711,-47.309595,-47.254267,-47.234830,-46.248978,-44.063257,-45.453134,-49.191026,-56.747305,-47.404907,-41.137763,-42.191464,-41.623512,-59.460815,-51.486301,-56.124372,-38.597079,0,Fileset 1: TS pulse compressed wideband pings T2
210.500,-45.572143,-51.284214,-47.888315,-44.160115,-40.551019,-55.356443,-48.262651,-46.251227,-43.425834,-54.331330,-54.685829,-41.247879,-43.970337,-43.109293,-47.406877,-42.891115,-41.198419,-44.624803,-40.602192,-45.635872,-46.968378,-46.052624,-46.939525,-51.722305,-52.233469,-61.555900,-50.651993,-45.766365,-48.499018,-52.964867,-47.181670,-47.761772,-50.627994,-45.014933,-43.512806,-42.551523,-44.746357,-41.102120,-37.471633,-45.559003,-39.463698,-48.135812,-40.575647,-48.141426,-56.796527,-43.728705,-40.496905,-57.572461,-44.733566,-41.713060,-42.465379,-43.154112,-42.041985,-43.878322,-42.492118,-43.933842,-50.668411,-53.801223,-42.777736,-44.831211,-50.297523,-49.675854,-40.884452,-45.795287,-40.032839,-44.315869,-42.210993,-49.891761,-45.687397,-60.293919,-46.027227,-47.678947,-45.373254,-43.606970,-42.895580,-45.630352,-48.787412,-47.551507,-48.645296,-45.368701,-44.870988,-42.738653,-44.290070,-39.784654,-37.825407,-37.831363,-35.240331,-36.942573,-41.163344,-38.409844,-40.416495,-45.058479,-36.307934,-45.844119,-43.001026,-48.437998,-44.996730,-43.507782,-49.348215,-44.695273,-44.466526,-40.503327,-42.587749,-39.474134,-43.462926,-37.427740,-43.696354,-51.120342,-45.374258,-40.798833,-37.563887,-43.508988,-43.686079,-43.713292,-43.108037,-42.867602,-42.725270,-38.923976,-47.705297,-41.802872,-50.637487,-46.557169,-53.196117,-46.409530,-50.034444,-44.071951,-44.582462,-44.564910,-43.528726,-47.708677,-52.721643,-45.350488,-49.879432,-47.313387,-48.381093,-40.279230,-41.445155,-47.380764,-42.568570,-43.469353,-40.634466,-59.632426,-53.376803,-47.243984,-44.966871,-42.164961,-44.075496,-45.487073,-56.580898,-45.079357,-56.065719,-58.605154,-43.127095,-41.665286,-39.273502,-41.220665,-41.832910,-55.004734,-47.211029,-46.808800,-46.565543,-44.564514,-44.640030,-53.714623,-55.266097,-53.749979,-44.191200,-40.631457,-41.920407,-54.630558,-49.505791,-51.555730,-39.619811,0,Fileset 1: TS pulse compressed wideband pings T2
211.000,-46.606031,-49.435576,-53.128143,-46.984052,-38.456787,-52.985675,-49.002885,-46.364747,-43.311610,-55.154075,-48.831504,-41.127935,-42.616530,-43.276089,-47.154708,-44.737972,-42.622407,-40.595229,-40.153092,-48.595249,-46.133465,-46.894023,-44.489841,-56.535251,-57.864936,-53.134957,-47.313088,-45.370751,-47.975301,-50.208679,-55.185574,-53.156088,-53.292401,-42.835727,-44.565964,-42.270863,-42.817319,-43.577856,-38.211159,-47.723682,-39.760499,-54.514883,-40.130640,-48.694686,-52.187264,-44.218683,-42.008415,-54.861458,-45.734630,-41.292858,-43.412739,-43.011911,-41.262351,-45.174961,-41.957388,-41.404325,-55.670166,-57.842069,-43.517502,-44.129194,-54.213559,-58.234761,-42.466720,-43.284766,-41.034052,-45.453033,-42.426535,-53.042487,-47.266379,-58.103491,-44.595226,-49.234987,-46.656558,-44.599258,-43.424952,-44.841257,-48.833004,-47.147904,-45.723697,-47.352164,-42.938519,-46.433154,-43.902830,-39.116833,-38.472576,-40.163856,-36.535200,-37.340109,-41.108609,-37.701593,-40.657855,-44.769880,-36.187134,-42.590040,-43.197272,-52.468244,-43.186082,-42.032473,-49.697748,-44.175646,-41.525178,-41.405457,-41.546559,-41.315651,-43.016349,-37.067038,-42.373494,-63.666018,-46.962996,-41.921825,-37.433546,-44.763082,-41.059660,-46.899238,-45.329583,-41.462185,-44.890067,-39.056691,-47.024855,-41.651300,-53.560852,-43.639268,-53.172434,-45.226002,-46.215940,-43.288632,-42.694070,-44.159694,-44.237138,-45.163023,-52.738612,-46.124738,-49.159430,-47.366403,-50.054781,-42.941866,-41.942327,-47.519531,-44.014812,-42.254436,-41.809607,-59.014772,-50.837921,-46.127922,-42.572186,-39.940098,-41.598286,-42.592678,-56.848830,-46.788262,-52.553243,-53.386877,-43.647059,-39.906657,-39.857518,-40.393231,-43.763756,-61.972396,-46.858926,-47.573154,-45.928729,-45.436652,-44.494549,-62.043900,-46.834223,-55.036527,-50.042900,-39.945037,-43.518975,-52.636249,-48.770942,-48.760374,-41.365959,0,Fileset 1: TS pulse compressed wideband pings T2
211.500,-46.615758,-48.813214,-58.029534,-50.712345,-37.304006,-51.208176,-50.315329,-47.128018,-43.140488,-51.916025,-45.671523,-40.951258,-41.861189,-43.907570,-44.343679,-48.074610,-45.199163,-38.653502,-40.111219,-48.305110,-45.858965,-47.561284,-42.704363,-47.416629,-48.005771,-47.604371,-44.973572,-45.361809,-47.609751,-46.753635,-54.495150,-68.951286,-55.336446,-41.249323,-46.713099,-41.742573,-41.517126,-46.456620,-39.439985,-50.965106,-40.465869,-50.226481,-40.015227,-49.390732,-49.538905,-44.867529,-43.224973,-52.500937,-46.826703,-41.071011,-45.293618,-42.492666,-40.339905,-44.922140,-41.674691,-39.788828,-60.799488,-64.754994,-43.585192,-43.763056,-53.590670,-60.556532,-44.191748,-42.342357,-42.416801,-46.822057,-43.048693,-51.997337,-49.573177,-51.658469,-43.895894,-51.805443,-48.611134,-44.695702,-44.267153,-44.368011,-48.156387,-47.159831,-43.296794,-45.194225,-42.178973,-54.276761,-44.054962,-38.557767,-38.990850,-42.915789,-38.649985,-38.060779,-41.211099,-36.858357,-41.384615,-42.554298,-36.359401,-40.256276,-42.958914,-53.522241,-42.196085,-41.368715,-46.745289,-43.450775,-39.702966,-43.411701,-41.198120,-44.482138,-42.769794,-37.117670,-41.400112,-50.416201,-49.390574,-43.637004,-37.991011,-43.210046,-39.731328,-51.011496,-48.375759,-40.253993,-46.553482,-39.656901,-45.159458,-42.367819,-49.262722,-42.216474,-54.098557,-45.023052,-43.988458,-44.051261,-41.213419,-43.562392,-45.469231,-43.898814,-53.005123,-47.791310,-49.582775,-47.944046,-51.426077,-45.768693,-43.465400,-44.394952,-46.381150,-41.170676,-44.009949,-51.448774,-49.673672,-43.905480,-40.879981,-38.582740,-40.444362,-40.629148,-51.118735,-49.152068,-46.130013,-50.303631,-44.374607,-38.858433,-41.524512,-40.718933,-45.095790,-50.613621,-46.212079,-49.689693,-44.323676,-46.788915,-44.673877,-53.558978,-43.255396,-47.009514,-56.128524,-39.933347,-46.838305,-51.683085,-49.104759,-47.308948,-44.065960,0,Fileset 1: TS pulse compressed wideband pings T2
212.000,-45.606629,-49.447928,-52.641085,-53.393582,-37.338470,-50.466677,-52.334318,-48.494943,-42.942300,-49.215194,-44.099728,-40.991546,-41.722466,-45.422404,-42.049416,-54.195144,-49.546372,-37.916583,-40.581613,-44.830042,-46.370098,-48.380620,-41.822139,-42.932743,-43.507504,-44.683546,-43.842558,-46.163010,-47.809759,-44.564526,-46.189609,-50.652700,-55.425315,-40.404079,-50.624312,-41.440706,-40.963034,-46.600975,-41.564462,-52.376481,-41.748473,-44.686043,-40.589319,-51.272651,-48.553990,-46.045461,-43.879049,-51.009099,-48.173395,-41.472798,-49.565586,-41.907634,-39.630497,-43.657856,-42.159443,-39.205064,-53.119495,-59.057600,-43.255285,-44.126941,-49.415284,-50.471336,-45.418857,-42.695120,-44.664082,-48.770058,-44.524822,-48.398156,-53.784229,-48.441171,-44.093159,-57.070817,-51.425676,-43.802468,-45.762710,-44.508158,-47.736237,-47.857842,-41.907197,-42.340619,-42.780381,-52.860921,-45.056599,-38.336706,-39.246405,-43.014331,-41.453884,-39.421071,-42.143989,-36.304880,-43.073613,-40.472658,-36.982072,-38.875752,-42.620143,-49.117811,-42.067802,-41.573703,-43.946279,-43.124460,-38.941174,-47.798460,-41.966938,-50.196657,-42.618800,-37.611184,-41.064663,-46.342258,-50.339009,-45.316732,-39.061960,-40.997762,-39.577301,-50.338633,-50.070395,-39.593091,-45.283019,-40.464409,-43.606454,-43.689629,-45.905462,-41.823277,-55.509138,-45.716596,-42.854287,-46.342304,-40.490836,-43.170581,-47.236269,-43.584808,-53.390868,-50.152452,-50.848906,-49.881817,-51.432375,-46.284069,-46.153950,-41.983979,-49.133543,-40.584296,-47.663404,-48.734030,-49.656514,-42.125566,-39.981200,-38.038080,-40.244897,-39.686722,-47.415545,-52.775868,-43.220836,-48.547781,-45.004585,-38.682916,-44.746925,-42.343129,-44.325297,-46.516081,-45.864136,-54.520259,-42.497111,-49.358201,-45.640285,-47.967243,-41.676032,-43.246967,-49.425016,-40.798423,-52.869243,-51.365610,-50.771773,-46.877647,-48.144461,0,Fileset 1: TS pulse compressed wideband pings T2
212.500,-43.944175,-51.468958,-48.108179,-50.727969,-38.484540,-50.606413,-54.404901,-49.354211,-42.330670,-47.386147,-43.454252,-41.062562,-41.897930,-47.398166,-40.575390,-52.499784,-58.078838,-37.861824,-41.420676,-41.747854,-47.592201,-48.623630,-41.597965,-40.290168,-40.863931,-42.994937,-43.537117,-47.796993,-48.447018,-43.226865,-42.155606,-44.907742,-52.824645,-39.979749,-57.678902,-41.186954,-40.839211,-42.926124,-44.458296,-48.604916,-43.127943,-41.366941,-41.528757,-54.980848,-48.609754,-47.241523,-44.252542,-50.286179,-49.266920,-42.347461,-56.777336,-41.048938,-38.912367,-42.123033,-43.396593,-39.390130,-48.084520,-52.357929,-42.663614,-45.239842,-45.908912,-46.363087,-44.774140,-43.823439,-47.163389,-50.299512,-46.373344,-45.347132,-63.630609,-46.883697,-44.984636,-59.530436,-53.058977,-42.418448,-47.231197,-45.013174,-47.693128,-49.039509,-41.086251,-40.250398,-44.835655,-45.037085,-46.772102,-38.206173,-38.922068,-40.103004,-42.356854,-41.517664,-44.322463,-35.967636,-45.804142,-38.983479,-37.892011,-38.116939,-42.344724,-45.533911,-42.559971,-42.482459,-41.991651,-43.194127,-38.891725,-55.326905,-43.992109,-50.525203,-41.990917,-38.365689,-41.257172,-44.547653,-48.069559,-46.147116,-40.406742,-39.228290,-40.441856,-45.993212,-47.168425,-39.354984,-42.497070,-40.970686,-42.448590,-44.554333,-44.050067,-42.093091,-57.554816,-47.424134,-42.483032,-50.177524,-40.415647,-42.911791,-49.229310,-43.805199,-53.815740,-52.993443,-52.853006,-54.467107,-50.297665,-43.951703,-48.966517,-40.471087,-50.024615,-40.324970,-53.394117,-47.357611,-50.239258,-40.928433,-39.675072,-38.148190,-40.657346,-39.503522,-45.050530,-56.732534,-41.734855,-47.463760,-44.645824,-39.008367,-49.255629,-45.066528,-42.214497,-44.319918,-46.109679,-74.750303,-40.671781,-53.575885,-47.422476,-44.806471,-41.194218,-41.244294,-45.548762,-42.528748,-52.119700,-51.255675,-53.685598,-47.333053,-47.608188,0,Fileset 1: TS pulse compressed wideband pings T2
213.000,-42.603308,-56.629469,-45.680827,-47.785119,-41.789862,-52.077593,-55.822651,-48.321847,-41.555811,-46.545632,-43.844034,-41.321763,-42.797018,-48.628985,-39.996867,-45.945491,-63.034796,-38.536815,-42.919123,-39.786655,-50.030669,-47.164667,-42.200324,-38.936720,-39.497981,-42.387582,-44.234646,-51.285541,-49.883713,-42.901830,-40.058294,-41.966431,-49.124082,-40.162382,-53.726243,-41.160708,-41.412712,-39.767470,-46.118696,-45.341716,-43.990020,-39.513712,-42.529068,-63.911032,-49.642029,-48.100202,-44.811220,-50.992006,-49.964188,-43.779873,-48.966963,-40.195137,-38.346998,-40.983255,-45.849405,-40.606314,-45.176911,-48.422271,-42.276466,-47.669621,-43.441732,-44.278527,-43.086721,-45.673118,-48.194264,-49.733668,-47.637271,-43.374746,-62.261459,-46.629314,-46.932532,-52.170024,-51.549897,-41.472258,-47.639077,-46.181371,-48.302937,-50.707701,-40.889308,-39.172245,-49.514216,-41.000745,-49.222168,-38.304135,-38.272672,-37.483171,-39.750913,-44.716656,-49.421285,-36.137761,-49.851512,-38.244413,-39.149621,-37.987990,-42.486807,-43.456696,-43.671748,-44.262559,-41.021442,-43.921483,-39.635633,-48.135491,-47.970465,-44.347979,-40.909779,-39.339683,-42.097776,-44.112108,-45.401851,-46.088591,-41.979380,-38.181761,-42.655576,-42.875279,-43.848445,-39.681969,-40.428095,-40.943593,-41.778426,-43.734411,-43.177406,-43.214098,-62.248433,-51.003432,-43.028219,-52.785057,-41.149013,-42.947315,-50.972550,-44.394904,-54.262096,-56.558111,-56.136392,-64.655098,-49.335026,-41.546360,-47.804571,-39.786182,-48.597755,-40.406757,-61.361668,-46.906537,-51.235650,-40.480399,-40.139048,-39.259577,-41.969330,-40.232706,-43.761612,-54.903961,-41.294325,-47.298974,-43.589749,-39.848499,-48.765320,-47.220800,-40.372579,-43.220147,-47.374005,-53.585765,-39.222946,-56.406403,-50.690397,-42.956371,-41.816928,-40.345886,-43.534699,-45.612691,-46.466681,-51.486076,-57.805261,-49.322198,-42.727456,0,Fileset 1: TS pulse compressed wideband pings T2
213.500,-42.882637,-57.674118,-45.309913,-46.847976,-52.213131,-56.168961,-56.970325,-46.492715,-41.587077,-47.511193,-46.257571,-42.319088,-45.570534,-48.104273,-40.854790,-42.795291,-53.274415,-40.492284,-45.914463,-39.617635,-55.332439,-45.287824,-44.393232,-39.476746,-39.950489,-43.535043,-46.858819,-60.185858,-53.059177,-44.542231,-40.074231,-41.311830,-46.142572,-41.845627,-47.497846,-42.061415,-43.739639,-38.475442,-43.809029,-44.113618,-44.372825,-39.502851,-43.404618,-65.016940,-52.112131,-49.025726,-45.323701,-54.649686,-50.894408,-45.667516,-44.407077,-40.210026,-38.653999,-41.016949,-49.642386,-43.782897,-44.191907,-46.834055,-42.855024,-53.177155,-42.547271,-43.973777,-42.298472,-48.778613,-47.647865,-48.253041,-47.646697,-43.092099,-54.832715,-48.083941,-51.371051,-48.816218,-49.962655,-42.045536,-47.197183,-48.979363,-50.616144,-52.469811,-42.055659,-39.822067,-52.937172,-39.465842,-51.598935,-39.286492,-38.098647,-36.190651,-37.432568,-48.050239,-55.144941,-37.623985,-54.170979,-38.664257,-41.022658,-38.851391,-43.572703,-43.126950,-45.519997,-47.192707,-41.579201,-45.953633,-41.777417,-43.231535,-52.483547,-41.334941,-40.124566,-40.528466,-44.054097,-45.172755,-43.927999,-46.106621,-43.762211,-38.316675,-47.216241,-41.555665,-42.167520,-41.146801,-39.948377,-40.847651,-42.063964,-42.087372,-43.112039,-46.103458,-67.848431,-57.872270,-45.065682,-49.784086,-43.096819,-43.753834,-51.628573,-45.517237,-54.628220,-61.210124,-60.489376,-55.514979,-49.502183,-40.605316,-44.693745,-40.356153,-47.218579,-41.197766,-56.768337,-47.804506,-52.946171,-41.452817,-42.133844,-42.475942,-45.413301,-42.634613,-44.038186,-51.066859,-42.632506,-49.173825,-43.312769,-41.639394,-44.735335,-45.115105,-39.732174,-43.547058,-49.971826,-48.023947,-39.016123,-52.166555,-57.591448,-42.700865,-44.485796,-40.974366,-43.210092,-51.135135,-43.960045,-52.695445,-58.352769,-54.437498,-40.115172,0,Fileset 1: TS pulse compressed wideband pings T2
