Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
212.500,-57.431426,-64.092661,-58.791254,-61.246150,-51.387588,-60.832232,-62.185836,-57.089995,-52.372942,-60.787002,-56.549822,-49.442359,-51.897634,-60.284464,-50.543336,-59.289138,-62.565839,-43.054392,-49.392383,-55.123463,-55.602906,-56.616580,-51.580622,-53.634153,-50.409264,-54.230465,-57.337392,-62.177790,-61.020524,-55.891102,-54.230493,-56.680409,-61.681983,-50.396874,-69.451165,-54.197776,-53.175232,-53.538313,-53.559905,-57.158685,-52.967320,-52.785228,-55.221590,-69.219336,-61.301322,-59.766461,-53.957375,-62.106199,-61.549259,-56.659054,-70.095955,-54.493110,-51.382401,-53.024747,-56.556395,-52.588004,-57.402306,-61.573521,-54.704707,-57.922279,-60.218633,-57.949303,-57.734251,-55.165343,-61.259020,-64.503895,-60.837108,-58.783449,-76.012514,-59.278753,-58.467504,-73.664794,-66.217637,-54.297773,-61.459366,-58.493298,-60.465081,-63.213019,-54.169947,-51.322721,-55.918224,-56.780476,-58.283011,-49.476605,-46.271906,-45.618478,-48.110060,-50.084896,-58.430354,-51.090261,-57.536871,-48.994083,-47.233238,-47.485601,-51.637680,-55.398018,-52.884755,-53.787818,-54.591030,-57.959612,-54.394758,-70.793970,-58.092006,-62.593697,-52.514682,-47.623218,-48.731251,-50.641149,-53.148862,-51.062908,-46.535422,-48.701128,-52.013715,-57.354134,-58.300197,-50.056403,-52.601135,-49.868689,-49.936319,-51.960759,-47.642259,-50.170044,-65.896389,-55.400726,-50.609589,-55.681818,-50.509064,-54.285388,-59.502177,-51.688970,-59.632245,-57.765491,-57.477491,-61.025973,-60.238231,-56.245210,-60.670423,-50.141810,-58.485585,-47.984720,-60.536492,-54.207695,-59.642066,-55.278304,-56.323532,-54.901022,-54.624089,-52.635751,-58.436654,-71.440449,-55.944250,-60.844990,-57.183697,-51.352947,-60.391217,-55.346106,-52.299980,-58.318241,-62.908177,-89.804991,-56.755074,-65.776744,-61.780393,-60.020432,-56.530613,-55.507938,-57.946266,-53.869052,-64.588698,-65.442739,-68.552754,-61.983527,-61.888772,0,Fileset 1: TS pulse compressed wideband pings T2
213.000,-56.997585,-70.088308,-57.098190,-59.028802,-55.580008,-62.997220,-64.138391,-56.584657,-52.288498,-60.802424,-57.731278,-50.279017,-53.457883,-62.296188,-50.567866,-53.181826,-67.831412,-44.086393,-51.417390,-53.973789,-58.589372,-55.708157,-52.850960,-53.058079,-49.699906,-54.345945,-58.811354,-66.433009,-63.233916,-56.390193,-52.909165,-54.517697,-58.585117,-51.262187,-66.222038,-54.942200,-54.504091,-51.053636,-55.782750,-54.400261,-54.384570,-51.555417,-56.946322,-78.929281,-63.083656,-61.395268,-55.135187,-63.433440,-62.891221,-58.835920,-62.995104,-54.364309,-51.510719,-52.514806,-59.756055,-54.554683,-54.993453,-58.146263,-54.937187,-60.972700,-58.448101,-56.433153,-56.701635,-57.648973,-63.014697,-64.668503,-62.879123,-57.473092,-75.256442,-59.624442,-61.075785,-67.078165,-65.378107,-53.990400,-62.630695,-60.452949,-61.765055,-65.697836,-54.808751,-50.962786,-61.298560,-53.462555,-61.383338,-50.212306,-46.072290,-43.334077,-45.835937,-53.732914,-64.191723,-51.948830,-62.141108,-48.731347,-48.934536,-47.793739,-52.198988,-53.750518,-54.433394,-56.044683,-54.157487,-59.305386,-55.777251,-64.237256,-62.659202,-56.928539,-51.874157,-48.974471,-49.872733,-50.449274,-50.681109,-51.198935,-48.349694,-48.025470,-54.679926,-54.685218,-55.420386,-50.799923,-50.921779,-50.183917,-49.554752,-51.426976,-46.911925,-51.602748,-70.911233,-59.286931,-51.467980,-58.501523,-51.630783,-54.759193,-61.643869,-52.592152,-60.323740,-61.538735,-60.960548,-71.479282,-59.663760,-54.314551,-59.961679,-49.835744,-57.404893,-48.409664,-68.825265,-54.045040,-61.005089,-55.382326,-57.427854,-56.654506,-56.480348,-53.924844,-57.784936,-70.353588,-56.248782,-61.396199,-56.802539,-52.834096,-60.452221,-57.957982,-50.863464,-57.757538,-64.817680,-69.219062,-55.923012,-69.302874,-65.805930,-58.830290,-57.800986,-55.215408,-56.492037,-57.486262,-59.533168,-66.319489,-73.344058,-64.688434,-57.756287,0,Fileset 1: TS pulse compressed wideband pings T2
213.500,-57.295341,-71.149373,-56.742689,-58.106987,-66.021929,-67.102780,-65.297271,-54.766339,-52.334258,-61.783769,-60.157476,-51.288515,-56.244163,-61.783990,-51.434673,-50.039937,-58.077576,-46.049334,-54.422716,-53.817969,-63.902503,-53.842907,-55.057121,-53.609217,-50.166210,-55.506622,-61.445395,-75.340986,-66.422432,-58.046277,-52.939388,-53.878312,-55.616037,-52.958378,-60.005427,-55.854445,-56.843339,-49.773425,-53.481858,-53.178456,-54.773040,-51.550227,-57.828313,-80.044149,-65.564787,-62.333556,-55.658517,-67.095268,-63.825956,-60.729766,-58.441618,-54.386397,-51.825450,-52.556350,-63.558586,-57.740962,-54.011309,-56.562148,-55.518973,-66.481242,-57.555945,-56.128645,-55.916486,-60.761212,-62.473599,-63.193304,-62.896807,-57.192567,-67.829113,-61.079199,-65.516119,-63.733173,-63.794564,-54.569049,-62.196637,-63.262618,-64.084822,-67.471522,-55.990458,-51.625980,-64.733808,-51.939183,-63.767545,-51.201925,-45.904687,-42.045911,-43.520578,-57.067916,-69.915201,-53.433848,-66.459038,-49.148827,-50.804862,-48.653536,-53.279519,-53.413437,-56.272387,-58.965303,-54.706874,-61.329249,-57.909900,-59.323722,-67.163122,-53.906606,-51.078905,-50.151858,-51.818628,-51.500928,-49.199202,-51.209307,-50.122947,-48.145720,-59.223462,-53.350019,-53.724089,-52.247934,-50.424971,-50.072684,-49.827526,-49.767441,-46.840924,-54.478433,-76.496964,-66.142068,-53.491597,-55.491158,-53.561256,-55.546473,-62.283223,-53.702911,-60.683040,-66.185910,-65.308509,-62.330032,-59.815412,-53.353365,-56.832031,-50.390852,-56.015195,-49.195130,-64.226702,-54.935237,-62.700685,-56.330144,-59.394108,-59.843328,-59.905789,-56.318749,-58.061492,-66.521356,-57.593498,-63.277759,-56.531665,-54.628993,-56.422639,-55.846286,-50.210029,-58.061607,-67.387147,-63.632700,-55.695282,-65.071688,-72.714043,-58.570038,-60.462946,-55.836414,-56.163224,-63.006374,-57.026117,-67.526721,-73.889532,-69.806631,-55.150578,0,Fileset 1: TS pulse compressed wideband pings T2
214.000,-58.179557,-64.292952,-56.944117,-57.910277,-63.024255,-71.477985,-66.162997,-52.982473,-52.470259,-63.408578,-64.160981,-52.084282,-59.983545,-60.219255,-52.794339,-48.550098,-55.071867,-49.097150,-58.806380,-54.226970,-77.951739,-52.313136,-58.143733,-54.949089,-51.514178,-57.416724,-65.396376,-72.494059,-69.569876,-60.747458,-53.796181,-53.933956,-52.977868,-55.628330,-56.986431,-56.436271,-60.412862,-49.167111,-50.465431,-52.905204,-54.472482,-52.484730,-57.361505,-71.608807,-67.985767,-62.448423,-54.568873,-72.693417,-64.252719,-60.636349,-56.378176,-54.301894,-52.034467,-52.807184,-63.161313,-61.676785,-53.977392,-56.284017,-56.183577,-82.874846,-57.166453,-56.358776,-55.580308,-64.363999,-61.225172,-61.575077,-61.451323,-57.575767,-65.004019,-63.280308,-75.672120,-62.115619,-62.535086,-55.995979,-60.937103,-66.259933,-68.354420,-67.369203,-57.218764,-53.036650,-58.571123,-51.519648,-63.115220,-52.147045,-45.818811,-41.534775,-42.083942,-55.535508,-61.314354,-55.278179,-66.138007,-49.777723,-52.176195,-49.636283,-54.446831,-54.038000,-57.256040,-60.750815,-55.947580,-63.104338,-60.336982,-56.447656,-63.094771,-52.262310,-50.104601,-50.424305,-54.586004,-53.252688,-48.688533,-51.650388,-51.225694,-48.850417,-64.723713,-52.946019,-52.922011,-54.220351,-50.902846,-49.800452,-50.715024,-48.133079,-47.050505,-60.169093,-66.770134,-63.315309,-56.625388,-52.669998,-55.367031,-56.147285,-60.914537,-54.818447,-60.196863,-66.230958,-64.198062,-56.807845,-60.540393,-53.275417,-54.520080,-51.651898,-54.948337,-50.192557,-59.289866,-56.802818,-64.709426,-58.058613,-61.938671,-64.735898,-66.472676,-60.146151,-58.921233,-63.630603,-60.014480,-66.492761,-56.657406,-55.968163,-53.741026,-52.520820,-50.251376,-58.978864,-68.283155,-61.064521,-56.009529,-61.594719,-82.555253,-58.971838,-65.466393,-57.358507,-56.592055,-66.874696,-55.925328,-68.668112,-69.615844,-79.318916,-53.770119,0,Fileset 1: TS pulse compressed wideband pings T2
214.500,-59.212646,-60.392191,-57.014919,-57.853430,-54.969251,-67.347260,-66.856226,-51.333254,-52.239465,-65.193412,-71.784997,-52.091886,-60.483834,-58.596879,-54.133303,-47.763071,-54.085079,-53.583325,-66.617437,-54.619361,-67.762814,-50.979789,-61.855151,-56.581828,-53.195759,-59.589793,-72.272800,-65.312513,-69.136478,-64.136607,-54.916911,-53.881283,-50.339768,-59.458302,-55.320284,-55.949247,-64.713830,-48.471510,-47.741711,-52.797678,-53.664236,-53.933907,-55.848688,-67.655774,-69.677752,-61.652367,-52.648560,-68.472726,-63.884988,-58.741051,-55.183688,-53.603474,-51.647058,-52.577640,-59.655550,-62.739041,-54.314516,-56.687324,-56.491509,-69.551631,-56.692166,-56.322826,-55.225569,-66.243298,-59.544757,-59.794932,-59.340759,-57.986886,-63.091661,-65.897159,-72.087254,-60.928592,-61.231646,-57.938694,-59.173349,-66.366766,-79.830316,-66.440377,-57.710634,-54.538629,-54.227934,-51.683676,-60.669847,-52.480123,-45.481557,-41.398808,-40.956104,-52.037666,-55.994301,-56.805598,-62.848087,-49.753251,-52.105655,-49.979708,-54.680651,-55.071865,-56.135856,-59.395923,-57.240905,-62.365069,-61.846019,-53.936276,-58.199191,-50.811620,-48.594137,-49.454125,-57.791533,-53.763752,-48.698531,-52.435079,-51.208445,-49.572729,-61.306763,-52.914319,-52.385719,-55.699063,-51.802277,-49.307657,-51.853657,-46.647562,-47.178748,-68.172949,-61.759578,-57.567184,-59.269547,-50.743905,-54.926041,-55.732194,-58.477743,-55.810853,-58.681260,-60.597227,-60.226640,-52.836708,-61.286979,-53.484719,-52.926190,-52.984947,-53.997227,-50.963817,-55.616433,-59.195766,-67.359855,-60.638389,-64.136655,-67.565824,-68.722687,-65.889663,-59.978720,-61.046970,-63.651289,-68.086257,-56.872138,-55.810649,-51.853023,-49.786158,-50.658802,-60.182361,-66.571514,-59.566436,-56.518704,-58.965428,-72.004923,-59.869157,-75.517695,-60.182032,-57.400206,-61.863044,-55.335385,-69.128878,-65.985376,-87.146565,-52.773988,0,Fileset 1: TS pulse compressed wideband pings T2
215.000,-60.660547,-58.314650,-57.673707,-58.782410,-50.969127,-62.509159,-68.031845,-50.403108,-51.982250,-67.708176,-71.875439,-51.862527,-57.281621,-57.646737,-56.050110,-47.987899,-55.297336,-62.602389,-68.998390,-55.539405,-60.668134,-50.172585,-62.877786,-59.262233,-55.742774,-62.441357,-75.529502,-61.426658,-66.251674,-67.093842,-57.229786,-54.351158,-48.296840,-63.236550,-54.972831,-54.918682,-63.410805,-48.156896,-45.594239,-53.287005,-53.037383,-56.507445,-54.437067,-65.465561,-71.739200,-60.937751,-51.462410,-63.518400,-63.518239,-56.924229,-54.936325,-53.000502,-51.382595,-52.207997,-57.141336,-59.371865,-55.507995,-58.201998,-57.132435,-62.283397,-56.581072,-56.432359,-55.203978,-62.177753,-58.245735,-58.417217,-57.636275,-58.832970,-61.928483,-70.233181,-62.903521,-60.427557,-60.580888,-61.210030,-57.821765,-63.362001,-69.737941,-66.029631,-57.888197,-55.727005,-51.494809,-53.087489,-58.422310,-52.671686,-45.439277,-42.342654,-40.441933,-49.339356,-52.266843,-58.025240,-59.566542,-49.215059,-51.022766,-49.961712,-53.909724,-56.997805,-54.148202,-57.188049,-58.597674,-59.808563,-61.463936,-52.119765,-54.538807,-49.711566,-47.294375,-48.348393,-60.132512,-52.341143,-49.739302,-54.052172,-51.025604,-50.500277,-56.147216,-53.660915,-52.492319,-55.613772,-53.512116,-49.209340,-53.678828,-46.013849,-48.187484,-58.195463,-59.362462,-54.343593,-58.024074,-49.804270,-52.954882,-54.904348,-56.453644,-57.804124,-57.130681,-56.248702,-57.225373,-49.910771,-62.227684,-54.115298,-52.503034,-53.912880,-53.757421,-51.734123,-53.076283,-62.439478,-74.025115,-66.673370,-65.026576,-63.123029,-60.674252,-62.055924,-62.453306,-59.153144,-68.532200,-65.298373,-57.665532,-54.937278,-51.055579,-48.262500,-52.224286,-62.499396,-64.811665,-59.158046,-57.783340,-57.378070,-66.442123,-62.567293,-64.363114,-68.389186,-59.339347,-57.525346,-55.657382,-69.505658,-64.046775,-75.678062,-52.599499,0,Fileset 1: TS pulse compressed wideband pings T2
215.500,-60.432663,-57.111049,-59.045563,-61.065778,-48.371407,-58.829868,-68.521713,-49.934318,-51.273017,-70.026420,-62.638841,-51.287285,-54.466708,-57.265034,-57.203468,-49.067996,-59.504239,-62.198291,-58.687309,-56.829858,-56.904415,-49.726058,-57.816509,-62.772418,-58.502913,-63.000999,-65.321801,-58.790323,-63.601311,-64.089106,-61.823919,-55.710984,-46.751013,-58.790218,-55.376254,-53.501834,-58.266959,-48.288494,-43.697508,-54.304081,-52.417878,-59.087629,-53.317359,-64.206236,-74.781992,-60.542569,-51.049969,-60.204686,-63.264209,-55.463798,-55.344074,-52.722595,-51.492563,-51.525978,-55.744465,-55.927376,-57.363879,-60.917263,-57.994002,-58.224063,-56.681617,-56.642810,-55.024813,-57.670870,-57.550464,-57.425915,-56.492851,-59.947827,-61.254092,-76.543150,-58.326377,-60.584484,-60.646674,-66.728680,-57.026759,-60.147216,-62.558892,-65.430953,-57.860192,-54.572670,-49.713141,-55.946374,-56.469949,-52.595704,-45.509104,-44.379211,-40.165376,-47.216155,-49.217551,-57.865233,-57.062613,-47.947373,-49.115949,-49.357698,-52.061250,-59.625268,-52.236379,-55.266395,-58.458271,-57.038697,-59.282895,-50.985574,-51.731313,-48.740566,-46.330284,-47.278917,-58.820594,-50.020500,-51.678898,-55.549469,-50.677413,-50.850377,-52.605037,-54.690742,-52.869979,-53.718600,-55.582820,-49.184487,-55.522121,-46.115517,-50.763676,-53.558684,-58.477487,-52.205353,-54.580382,-49.402371,-50.802478,-53.807793,-54.996177,-61.472143,-55.593930,-53.295970,-54.732561,-47.936097,-62.207740,-54.302789,-52.961075,-52.982180,-53.718254,-51.630591,-51.292989,-66.208685,-78.612668,-74.207242,-63.143905,-59.022509,-56.580661,-55.579049,-68.774263,-57.888190,-65.501073,-62.585243,-58.609026,-54.036386,-51.061848,-47.773622,-55.190370,-66.273927,-63.316027,-59.359543,-59.393273,-56.806566,-62.744806,-69.492343,-58.459858,-68.688364,-62.694395,-54.685135,-56.588754,-69.825463,-63.762276,-69.918706,-53.260515,0,Fileset 1: TS pulse compressed wideband pings T2
216.000,-57.630984,-56.779251,-61.585568,-65.481830,-47.134286,-56.218163,-66.332174,-50.018957,-50.270979,-69.597457,-58.299984,-50.710557,-52.696707,-57.781137,-54.759927,-51.741293,-72.517321,-55.546572,-53.738691,-58.336950,-54.849371,-50.425488,-53.697718,-61.669237,-57.097917,-59.483761,-61.125992,-57.358785,-62.064832,-60.088066,-63.406203,-58.955275,-46.058033,-54.370324,-56.473301,-52.387549,-54.711821,-49.485162,-42.423992,-55.814797,-51.977871,-57.118775,-53.026683,-63.905476,-78.794967,-60.898784,-51.458763,-57.903982,-63.522671,-54.793588,-56.909175,-53.457769,-52.744415,-51.014419,-55.726589,-53.908485,-59.187793,-66.114318,-58.895708,-55.917134,-57.422816,-57.366517,-54.587229,-55.019331,-58.025068,-57.343071,-56.376311,-61.342291,-61.401856,-74.357204,-55.843534,-62.074672,-61.778701,-71.446983,-57.278337,-57.990806,-59.056648,-64.475670,-58.453664,-51.867568,-49.210830,-60.766263,-55.168023,-52.627437,-46.018489,-47.014693,-40.203169,-45.894629,-47.102452,-56.482326,-55.820094,-46.609208,-47.158062,-48.538049,-50.153864,-61.234509,-51.224170,-54.226209,-56.347791,-54.970245,-57.381545,-50.984525,-50.096177,-48.373150,-46.168899,-46.597698,-57.043262,-48.005470,-54.918686,-55.292566,-50.186730,-50.476731,-50.723997,-55.395853,-53.400011,-51.764070,-56.064321,-49.291988,-56.587809,-47.187429,-56.490155,-51.462092,-59.149812,-50.864053,-51.881644,-49.867582,-49.255583,-52.866966,-54.452423,-67.723837,-54.364697,-51.826319,-53.235974,-47.300287,-60.844317,-53.729075,-54.305601,-51.167454,-53.358245,-50.717223,-50.379069,-73.299322,-66.205222,-61.701185,-60.251633,-56.314099,-54.553694,-52.093071,-70.238947,-57.734702,-61.307425,-61.272297,-59.142288,-53.986860,-51.863710,-48.639848,-58.640336,-72.259364,-62.369512,-60.253025,-60.512085,-57.867293,-60.320047,-76.353092,-55.727569,-58.952205,-67.918858,-53.289731,-57.791482,-70.218870,-65.864043,-67.275935,-55.320793,0,Fileset 1: TS pulse compressed wideband pings T2
216.500,-55.230594,-57.756257,-66.017127,-70.508989,-47.694678,-55.066988,-62.135215,-50.701324,-49.463884,-66.592294,-56.499378,-50.541513,-52.079982,-59.097402,-51.791787,-56.055923,-59.608327,-52.885203,-50.938641,-59.348092,-54.256151,-53.580547,-51.441955,-57.561307,-53.411768,-56.943120,-59.864745,-57.604408,-61.976763,-57.917701,-57.345675,-64.095661,-46.607359,-51.702084,-58.033071,-52.167501,-52.771456,-52.212554,-42.287073,-56.352870,-51.750168,-53.366209,-53.965915,-64.655706,-79.021276,-62.102635,-52.344880,-56.950164,-64.475540,-55.383281,-60.349851,-55.851890,-55.944736,-51.292313,-57.450879,-53.602706,-57.784460,-63.926223,-59.333389,-55.228185,-59.388381,-58.791111,-54.106612,-54.286181,-60.102681,-58.667538,-57.599685,-61.840526,-62.774623,-71.596822,-55.115485,-65.857559,-63.971151,-63.798774,-58.951424,-57.228438,-57.593190,-64.147877,-60.498597,-49.770565,-50.511694,-58.659758,-54.822804,-53.163970,-47.433386,-46.425619,-40.640212,-45.760354,-46.329382,-55.368861,-55.859092,-46.017580,-45.856835,-47.960348,-49.144396,-58.184120,-51.552524,-54.499581,-54.277538,-54.054000,-56.745116,-52.530062,-49.960286,-49.196232,-47.083666,-46.652409,-56.211552,-47.177181,-57.332505,-53.251593,-49.579660,-50.061762,-50.755293,-54.837147,-53.686125,-50.587146,-53.118038,-49.638024,-56.374343,-49.329689,-55.258418,-50.958116,-62.406495,-50.451684,-50.644344,-51.883154,-48.748499,-52.616700,-55.099888,-67.592124,-53.696759,-52.063591,-53.428906,-48.185822,-59.282602,-52.931427,-56.123995,-49.864691,-52.605482,-49.897679,-50.440546,-75.722216,-61.972295,-57.410417,-58.145821,-55.007175,-54.011291,-50.829827,-61.261535,-59.230972,-59.472330,-61.039870,-58.587535,-55.290344,-52.988919,-51.234867,-56.008705,-71.898562,-62.621728,-62.140233,-59.746071,-61.324578,-59.215375,-64.824601,-55.132153,-55.422669,-67.258701,-53.326533,-58.419620,-70.091333,-72.227977,-67.834921,-58.531878,0,Fileset 1: TS pulse compressed wideband pings T2
217.000,-53.816412,-59.973005,-67.775085,-66.454770,-49.798841,-55.088453,-58.007702,-51.208226,-48.764612,-63.125187,-56.065659,-50.326386,-52.167732,-59.476451,-50.094605,-53.004135,-53.668402,-51.751190,-49.077254,-59.226059,-54.267115,-61.587883,-50.184504,-55.073987,-51.181971,-55.936645,-60.109901,-59.327507,-62.874579,-56.850620,-54.206516,-63.882526,-47.955861,-49.731632,-57.722156,-52.418133,-51.689484,-54.956603,-42.921521,-54.930829,-51.127551,-50.882893,-55.363585,-65.278051,-75.768805,-63.044736,-52.565431,-57.163715,-65.213659,-56.856678,-62.343299,-59.722001,-60.968006,-52.124858,-60.491942,-54.306857,-54.435887,-57.753198,-58.838204,-55.413685,-62.393879,-59.853961,-53.425926,-54.636602,-63.281721,-60.822515,-59.338311,-60.358603,-65.042030,-70.759938,-55.280210,-72.689652,-65.746560,-59.711115,-61.440726,-57.180524,-56.957712,-64.655513,-62.783952,-48.435317,-53.277538,-53.126989,-54.814780,-53.757818,-49.302583,-42.930487,-40.742642,-46.329007,-46.390451,-54.875402,-56.162624,-45.991998,-44.925960,-47.293706,-48.817239,-54.763200,-52.529618,-55.376635,-52.954865,-53.877122,-56.732563,-55.201398,-50.698994,-50.921100,-48.206597,-46.990497,-55.693550,-47.657725,-54.006284,-51.008812,-48.493892,-49.880525,-52.126751,-52.959719,-52.800337,-49.890197,-50.221759,-49.508789,-55.054820,-51.154858,-49.881768,-51.211372,-74.135583,-50.385732,-50.497111,-54.574691,-48.914784,-52.899233,-56.473004,-62.692264,-52.975424,-53.464996,-54.837570,-49.526138,-57.839881,-52.225592,-56.205151,-49.005305,-51.313997,-49.071069,-50.768487,-64.240931,-60.091819,-55.216779,-56.765120,-54.547262,-54.077792,-50.659322,-57.503452,-62.213459,-58.835668,-61.221467,-57.146308,-57.126516,-52.985704,-54.894363,-51.885561,-66.382547,-63.989327,-64.322984,-57.462252,-67.236971,-58.765290,-61.140437,-55.561358,-53.621543,-62.779729,-53.833949,-57.969567,-68.462031,-85.592344,-71.108635,-58.626410,0,Fileset 1: TS pulse compressed wideband pings T2
217.500,-53.610184,-64.652305,-62.308155,-61.682691,-54.291211,-56.839738,-55.429994,-51.773172,-48.889463,-60.833431,-56.981290,-50.426622,-53.320413,-58.922168,-50.084933,-48.751657,-50.892822,-52.217031,-48.294648,-59.230764,-55.031613,-66.568586,-50.034607,-54.337013,-50.794871,-56.505335,-61.607727,-63.395558,-65.362809,-56.894274,-53.198987,-61.738906,-50.485930,-48.771178,-55.759204,-53.380618,-51.764298,-55.080919,-44.670392,-53.869285,-50.796208,-50.125910,-56.775820,-65.212675,-72.751551,-63.469191,-52.698077,-59.125195,-65.534246,-59.483082,-59.107314,-65.885506,-64.473687,-54.017719,-63.989494,-55.983559,-52.354696,-54.895083,-58.403501,-56.657141,-66.932842,-60.174642,-53.319164,-56.030343,-67.720754,-63.293229,-61.067211,-59.066258,-68.486984,-69.888087,-56.363031,-74.520753,-66.324592,-58.131264,-64.928012,-57.930390,-57.161867,-66.380774,-61.959202,-48.277804,-57.140988,-50.233168,-55.294024,-54.747220,-51.326756,-40.270672,-40.839181,-47.741252,-47.475159,-55.526244,-56.711592,-46.925269,-44.720780,-47.003782,-49.514422,-53.182788,-53.933308,-56.228395,-52.904761,-54.804121,-57.230335,-59.601927,-52.380517,-53.973878,-49.226689,-47.879789,-56.068097,-50.417380,-51.289744,-50.002451,-47.750754,-50.836942,-54.857555,-51.569910,-51.730210,-50.284768,-49.128042,-49.336205,-54.028077,-51.072348,-47.766590,-52.677840,-65.108613,-50.817018,-51.665636,-53.679353,-50.113268,-54.107677,-59.327477,-59.140242,-52.404133,-56.475690,-57.042180,-50.583957,-57.232857,-52.580402,-54.581191,-49.186808,-50.244603,-48.680785,-51.672590,-60.137251,-59.679383,-54.181372,-56.480000,-55.217689,-54.997455,-51.459556,-55.982417,-68.149150,-59.348911,-62.733420,-56.316921,-58.529576,-52.350926,-56.919847,-49.428210,-63.360649,-67.160171,-65.527665,-55.772660,-70.198579,-59.165825,-59.693980,-57.058083,-53.106381,-60.398425,-54.662402,-57.815414,-66.582306,-72.551297,-77.461003,-56.442756,0,Fileset 1: TS pulse compressed wideband pings T2
218.000,-53.898084,-75.450086,-58.555097,-58.733721,-61.341729,-60.344839,-54.035627,-52.095197,-49.532604,-59.521276,-58.457733,-50.471377,-54.742308,-58.048744,-51.093758,-46.426665,-49.512436,-53.642726,-48.047621,-59.421397,-56.179577,-56.245461,-50.361026,-54.325070,-51.322576,-57.875007,-63.493885,-71.448076,-69.814742,-57.374343,-52.832589,-61.003946,-53.791224,-48.446790,-53.925874,-54.397800,-52.548379,-53.007309,-47.009132,-53.384962,-50.641433,-50.359613,-56.975186,-64.416589,-69.219455,-62.893497,-52.851794,-62.625196,-64.682097,-62.023676,-56.305746,-69.402714,-60.674676,-56.610256,-61.827465,-57.553840,-51.248467,-53.704427,-57.915051,-58.471533,-70.596518,-59.143051,-53.540130,-57.514149,-70.732015,-63.623521,-61.236862,-58.293113,-70.101956,-67.691607,-57.714211,-68.498471,-65.433939,-57.659349,-69.059599,-58.823182,-57.705113,-68.315519,-58.971336,-48.723186,-57.199996,-48.823857,-55.606811,-55.529498,-51.648028,-38.424520,-40.748974,-49.023830,-48.875097,-56.724051,-56.792685,-48.184651,-44.623290,-46.614073,-50.591179,-52.710026,-54.429259,-55.628738,-53.465003,-56.264180,-57.274472,-64.448720,-54.272038,-57.625508,-49.186362,-48.601590,-56.673297,-56.423401,-50.121998,-49.912081,-47.281746,-52.697847,-57.326496,-50.776665,-50.786551,-51.473099,-49.197200,-49.098032,-53.201365,-49.180917,-47.113220,-54.691701,-57.213986,-51.056980,-52.940863,-49.841867,-51.570861,-55.192738,-64.451567,-56.407695,-51.475555,-60.777412,-57.578176,-50.112321,-57.241141,-53.803352,-52.865885,-50.055679,-49.336322,-48.362343,-52.927952,-58.396023,-59.207832,-53.455383,-56.727318,-56.354525,-56.133849,-52.529636,-55.183309,-85.291907,-60.280002,-65.975019,-55.940917,-57.629053,-51.443767,-53.704992,-47.898586,-61.838318,-72.256014,-64.076033,-54.759694,-64.063421,-59.863129,-59.133226,-59.331141,-53.354122,-59.013251,-55.064750,-58.037746,-64.720580,-68.130127,-87.354675,-54.601704,0,Fileset 1: TS pulse compressed wideband pings T2
