Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
129.500,-40.236204,-59.017297,-48.981836,-56.969173,-46.591333,-43.496396,-51.432796,-44.259667,-42.040535,-45.261400,-55.003478,-43.155660,-38.215246,-38.477455,-38.241600,-40.041591,-39.692622,-45.558350,-39.693302,-47.050173,-49.149026,-46.331208,-52.202742,-40.393018,-50.180727,-77.879451,-51.627637,-49.840111,-63.283409,-50.648447,-45.061939,-66.132808,-50.145763,-53.503635,-49.372501,-42.259400,-52.556026,-37.881484,-38.815670,-43.921753,-41.534550,-46.905852,-48.604413,-47.399369,-50.105878,-49.351654,-52.308691,-51.275618,-37.287658,-36.540504,-52.296192,-50.419805,-55.892884,-40.359720,-36.778357,-40.034234,-43.144169,-44.597099,-72.853307,-35.313526,-51.069674,-49.500915,-36.112928,-40.488718,-40.428895,-46.254208,-61.805446,-40.464861,-43.108041,-50.510344,-51.733984,-44.713059,-63.669259,-49.807528,-49.439026,-43.500302,-44.380363,-38.281250,-39.297318,-38.458413,-47.237061,-51.408155,-44.716615,-37.220020,-40.423718,-38.304669,-45.857651,-46.483737,-39.078779,-49.839859,-41.236211,-45.001167,-45.495692,-44.191867,-49.568625,0,Fileset 1: TS pulse compressed wideband pings T3
130.000,-40.163186,-70.400929,-47.112995,-58.654904,-46.282288,-43.650442,-49.712425,-44.413803,-42.422572,-43.966050,-53.322694,-44.302936,-37.865862,-37.787703,-39.344108,-38.176858,-38.962921,-51.896808,-39.992897,-48.941559,-54.798274,-45.271766,-56.520472,-40.582658,-49.635847,-72.150842,-50.395952,-50.774920,-62.232068,-50.752893,-45.544628,-65.556208,-50.223897,-52.447173,-51.198689,-41.261385,-51.874877,-38.174527,-38.702092,-41.620922,-41.509833,-45.909825,-50.887760,-48.309338,-46.570240,-46.497440,-52.517833,-53.336511,-36.957861,-36.050111,-50.255722,-50.510447,-58.111905,-41.213216,-36.689980,-38.759024,-42.764634,-44.418111,-54.651510,-35.732919,-64.460546,-46.276137,-36.444666,-37.071915,-38.085994,-45.970995,-73.461871,-40.716911,-43.860197,-50.209929,-53.026604,-44.343761,-60.850568,-51.813681,-50.201739,-43.784025,-44.633377,-36.912904,-39.027792,-38.523568,-45.492078,-50.506115,-43.542168,-37.219009,-39.765644,-39.280653,-46.773186,-47.092603,-39.438795,-58.826663,-40.634717,-43.841130,-45.950262,-45.600581,-51.865287,0,Fileset 1: TS pulse compressed wideband pings T3
130.500,-40.211179,-58.004696,-45.795467,-57.688583,-46.062309,-44.174568,-46.433950,-44.754394,-42.764285,-42.537658,-52.045396,-46.270171,-38.114569,-37.834893,-40.572893,-36.894681,-38.592177,-56.063712,-40.591880,-50.613615,-57.774664,-44.691611,-53.751888,-41.203536,-48.971121,-62.281965,-48.924881,-50.350296,-58.778444,-50.186316,-46.158897,-67.152476,-50.140421,-51.475798,-52.562754,-40.392098,-50.760631,-39.578394,-39.182039,-40.027005,-42.336838,-45.783627,-55.745353,-49.167418,-44.052100,-45.351023,-51.271803,-50.574806,-37.382646,-36.099507,-49.981149,-48.464233,-58.876606,-42.562251,-37.282012,-37.735615,-42.621825,-44.271474,-49.222749,-36.012339,-55.197632,-43.550985,-36.984724,-34.785716,-36.607095,-44.887692,-65.971455,-41.916702,-45.382249,-50.513510,-52.139429,-43.974819,-59.626665,-54.196330,-50.684902,-43.927470,-45.064653,-36.026532,-39.037357,-38.825324,-44.448910,-48.292315,-42.919509,-37.523178,-39.304889,-40.118225,-45.759026,-47.933582,-40.384505,-50.255980,-40.525606,-42.557697,-47.565296,-48.645915,-53.361888,0,Fileset 1: TS pulse compressed wideband pings T3
131.000,-40.355289,-52.322462,-45.089269,-55.959511,-45.942380,-45.028293,-43.893494,-45.082758,-41.878656,-41.320016,-51.257774,-48.672970,-39.021679,-38.582461,-41.630839,-36.062166,-38.559147,-48.821768,-41.203302,-51.739190,-51.570369,-44.566160,-50.339755,-42.189091,-48.161362,-56.909521,-47.987829,-49.269576,-56.077001,-49.666295,-46.707633,-69.699449,-50.071646,-50.738386,-53.203423,-39.809836,-49.812857,-42.298784,-40.320376,-38.982786,-43.991243,-46.493386,-65.928840,-49.342990,-42.556395,-45.632691,-50.021495,-48.590820,-38.601648,-36.687626,-51.593465,-46.932539,-57.787320,-43.282869,-38.578595,-37.181505,-42.674026,-44.229355,-46.196898,-36.184686,-50.231611,-41.642608,-37.670323,-33.430737,-35.951114,-44.046276,-59.298951,-44.202408,-47.226748,-51.361885,-49.895868,-43.502312,-60.432215,-55.937931,-50.707698,-43.790628,-45.620961,-35.688509,-39.414117,-39.067759,-43.994090,-45.980856,-42.751734,-38.075420,-38.962070,-40.589220,-43.073244,-48.492258,-41.912995,-44.350118,-40.851065,-41.499400,-50.936712,-55.367159,-50.258232,0,Fileset 1: TS pulse compressed wideband pings T3
131.500,-40.908051,-49.649984,-45.355433,-55.013175,-46.270632,-46.435734,-42.714580,-45.716511,-40.472510,-40.718171,-51.149233,-50.859082,-40.919926,-40.274980,-42.730190,-35.975538,-39.072187,-46.104160,-41.890908,-52.361234,-48.152817,-44.970165,-49.262668,-43.742628,-47.623429,-54.294045,-48.064865,-48.954466,-54.541697,-50.047861,-47.525092,-67.669667,-50.493179,-50.684366,-52.931746,-39.943195,-49.507212,-46.238051,-42.413892,-38.642835,-46.351063,-48.210827,-61.621132,-49.079166,-42.206058,-47.512854,-49.816110,-48.543056,-40.870213,-37.984955,-55.578272,-46.830794,-56.349580,-43.023756,-40.795016,-37.452553,-43.192524,-44.770006,-44.689207,-36.730561,-48.824458,-40.718810,-38.920860,-33.145962,-36.293113,-44.067553,-57.006670,-48.265549,-48.708838,-52.866504,-47.980626,-43.152306,-61.951911,-55.988778,-50.705883,-43.730079,-46.506333,-36.179735,-40.481043,-39.296201,-44.367924,-44.483928,-43.219672,-39.114732,-39.022603,-41.109876,-41.025558,-48.205548,-44.316601,-41.625344,-41.851714,-41.186333,-56.833602,-59.199689,-47.165620,0,Fileset 1: TS pulse compressed wideband pings T3
132.000,-41.340163,-48.181060,-46.031562,-54.345631,-46.512388,-47.717110,-42.210232,-46.322071,-38.993244,-40.162839,-51.175283,-51.618801,-43.349307,-42.334956,-43.629851,-36.098463,-39.502858,-45.218581,-42.098924,-51.681739,-46.118870,-45.089943,-49.268868,-45.225747,-46.995416,-52.573594,-48.605800,-49.063207,-53.496216,-50.989024,-48.265152,-63.474142,-50.980950,-50.862077,-51.565038,-40.287464,-49.200145,-46.703893,-44.853770,-38.326424,-47.751395,-50.107743,-57.546630,-48.374916,-42.199124,-50.499972,-50.280111,-49.598263,-43.254713,-39.178871,-59.726562,-47.531262,-55.294602,-42.167577,-43.036300,-37.976320,-43.626166,-45.417931,-43.729627,-37.289042,-48.690081,-40.130296,-40.431594,-33.234653,-36.893419,-44.314302,-56.295877,-55.054046,-48.718026,-54.150610,-46.442589,-42.504008,-59.735825,-54.501938,-50.467101,-43.426006,-46.998670,-36.901849,-41.641727,-38.918743,-45.009701,-43.381589,-43.660229,-40.058368,-39.008750,-41.418061,-39.559490,-46.628142,-47.020962,-40.155647,-42.958296,-41.140504,-55.927649,-50.607544,-45.060448,0,Fileset 1: TS pulse compressed wideband pings T3
132.500,-41.715783,-47.536033,-47.108551,-53.942492,-46.699079,-48.711247,-42.310626,-47.102842,-37.857714,-39.698407,-51.558065,-51.619778,-46.689876,-44.805854,-44.878072,-36.470503,-39.906641,-45.474353,-42.127354,-49.900444,-44.925584,-44.931610,-49.751077,-46.653387,-46.514841,-51.220551,-49.741477,-49.506289,-53.038829,-52.366715,-49.198508,-60.453821,-51.652368,-51.383435,-49.936994,-40.885612,-48.805280,-43.535007,-47.614413,-38.024086,-47.392477,-51.647712,-56.248026,-47.868287,-42.362498,-54.448492,-51.498746,-51.895381,-44.367781,-40.003766,-56.701184,-49.152109,-54.989025,-41.478818,-44.451522,-38.800641,-44.090287,-46.134439,-43.173764,-38.059981,-49.536992,-39.885041,-42.456439,-33.634906,-37.615215,-44.706966,-56.818225,-70.860817,-48.100009,-54.608207,-45.335151,-41.850222,-55.999799,-52.717224,-50.309045,-43.171708,-47.047358,-37.911572,-42.864537,-38.167126,-45.985334,-42.726379,-44.070701,-41.016540,-39.112192,-41.831720,-38.649507,-44.854236,-49.873731,-39.511753,-44.304219,-41.419039,-50.976116,-46.672386,-43.742380,0,Fileset 1: TS pulse compressed wideband pings T3
133.000,-41.907762,-47.413718,-48.335980,-53.762404,-46.684235,-48.958449,-42.876457,-47.899308,-37.097950,-39.277578,-52.460348,-51.606702,-51.707218,-47.111265,-46.865993,-36.932002,-40.227618,-46.672340,-42.256963,-47.335789,-44.369486,-44.535864,-49.798777,-47.888986,-46.253283,-50.225682,-51.622304,-49.989050,-53.247135,-52.784505,-50.413719,-58.547520,-52.389631,-52.076356,-48.464085,-41.548644,-48.193481,-40.959936,-50.389656,-37.668535,-46.042621,-51.842500,-54.868421,-47.921519,-42.443860,-56.013114,-53.195587,-56.522470,-43.014868,-40.184636,-52.939319,-51.922645,-55.082272,-41.041635,-44.141293,-39.819893,-44.594845,-46.511862,-42.841511,-39.019617,-51.595993,-39.865948,-44.385594,-34.139033,-38.217019,-45.057100,-58.787462,-55.913921,-47.729751,-53.623850,-44.404095,-41.308908,-53.063506,-50.964916,-50.209809,-43.017188,-46.668409,-39.170603,-43.867991,-37.212270,-47.126388,-42.405693,-44.346466,-42.044869,-39.384640,-42.450957,-38.117355,-43.413714,-51.835166,-39.356264,-45.945877,-41.900375,-47.958983,-44.415901,-42.898865,0,Fileset 1: TS pulse compressed wideband pings T3
133.500,-41.408953,-47.216313,-48.989547,-53.536103,-45.987056,-47.804992,-43.469255,-48.158064,-36.425768,-38.550562,-53.737507,-51.548450,-60.610847,-47.145295,-49.630666,-36.924701,-40.019739,-48.603994,-42.474778,-44.002316,-44.103316,-43.539141,-48.454704,-48.355005,-45.916747,-49.511512,-54.357193,-49.893253,-53.752447,-50.469185,-51.668994,-57.350820,-52.740373,-52.037228,-47.098120,-41.601724,-47.045733,-39.103326,-52.125066,-36.916868,-44.302208,-50.207712,-51.721435,-48.512995,-41.938652,-54.269540,-53.861990,-67.893792,-40.504850,-39.466256,-50.541630,-55.423785,-54.481924,-40.478220,-42.500744,-40.426634,-44.794414,-45.677452,-42.268749,-39.659417,-55.764613,-39.601621,-43.605449,-34.145858,-38.232989,-44.849250,-63.203025,-51.542467,-47.857538,-51.481211,-43.161550,-40.587795,-50.649521,-49.016754,-49.638264,-42.562285,-45.690893,-40.248620,-43.886924,-35.876834,-47.669036,-41.939444,-44.044071,-42.899229,-39.476905,-42.896064,-37.495768,-42.037488,-51.467074,-38.998231,-47.495694,-42.084467,-45.774738,-42.594318,-42.001201,0,Fileset 1: TS pulse compressed wideband pings T3
134.000,-40.789331,-47.410041,-49.469489,-54.075933,-45.249814,-46.280753,-44.654698,-48.686657,-36.569641,-38.188178,-56.415773,-51.654705,-65.043684,-45.511344,-54.188567,-36.938969,-39.810378,-52.320235,-43.830789,-40.955707,-44.785868,-42.504794,-46.970640,-48.427770,-46.171321,-49.683355,-60.026053,-49.787395,-54.422505,-47.770398,-53.802851,-57.650393,-53.597263,-51.269653,-46.775355,-41.386822,-46.157652,-38.445550,-52.680051,-36.465830,-43.046217,-48.335781,-48.562173,-50.696944,-41.480426,-54.766096,-52.665909,-54.256470,-38.763599,-38.847714,-49.920933,-56.491476,-53.081945,-40.191332,-41.237446,-40.783756,-45.313402,-44.156364,-42.036310,-40.319559,-63.863797,-39.596772,-40.828776,-34.056427,-38.403323,-44.641702,-77.598552,-50.491761,-49.853811,-49.818577,-42.372427,-40.365341,-49.237125,-47.641878,-49.032252,-42.344637,-44.938802,-41.487593,-43.310589,-34.950280,-47.685042,-41.832414,-43.750865,-44.312435,-39.950287,-43.492584,-37.338900,-41.287817,-50.303380,-38.633191,-49.099789,-42.469450,-44.696267,-41.603786,-41.595783,0,Fileset 1: TS pulse compressed wideband pings T3
134.500,-40.179070,-48.065660,-49.898505,-55.599274,-44.664082,-45.079331,-46.342369,-49.829928,-37.517109,-38.243331,-61.914787,-50.527241,-59.561818,-44.222858,-59.488374,-36.996416,-39.620355,-57.992257,-46.955007,-38.560536,-46.213797,-41.571207,-46.271293,-48.078204,-46.993713,-49.804537,-65.151524,-49.875566,-53.847250,-46.143459,-56.451601,-59.604209,-55.741496,-50.164419,-47.763559,-40.988966,-45.734531,-38.861993,-52.378283,-36.409767,-42.115197,-46.927388,-46.378391,-55.305661,-41.213813,-57.970397,-50.653079,-48.017220,-38.055612,-38.636514,-51.079129,-54.089403,-51.011705,-39.513032,-40.743743,-40.649804,-46.171741,-42.416090,-42.150207,-40.749889,-54.211131,-39.685271,-38.189951,-33.826271,-38.998977,-44.553203,-61.160045,-51.043417,-54.958232,-49.108837,-42.305205,-40.713854,-48.718326,-46.975447,-48.385290,-42.307675,-44.548358,-42.346102,-42.411066,-34.549634,-47.023011,-42.044906,-43.558425,-46.304395,-40.700252,-43.726475,-37.575506,-41.115705,-49.256068,-37.954990,-49.835714,-42.985212,-44.721926,-41.552823,-41.640669,0,Fileset 1: TS pulse compressed wideband pings T3
135.000,-39.671844,-49.319577,-50.270848,-58.147079,-44.309729,-44.424825,-48.261510,-50.968572,-38.799007,-38.619379,-71.119721,-48.204642,-57.428846,-43.842411,-58.195057,-37.039079,-39.492594,-59.674732,-53.325592,-36.845658,-47.529188,-40.922133,-46.606678,-47.466892,-48.143913,-48.753216,-56.263807,-50.188380,-52.569960,-45.682086,-55.858413,-62.175083,-60.457815,-49.439750,-50.134298,-40.626372,-45.757488,-40.132144,-51.903734,-36.691517,-41.207955,-46.023465,-45.199522,-65.134439,-41.141856,-53.853288,-49.036235,-44.849009,-38.200433,-38.774583,-54.164693,-52.585264,-48.960731,-38.096756,-40.931517,-40.241494,-47.291091,-40.832817,-42.503612,-40.834425,-49.070013,-39.527302,-36.053591,-33.498532,-40.165837,-44.646341,-54.953192,-50.240614,-55.003839,-49.313532,-42.972138,-41.549071,-48.800285,-46.968382,-47.770892,-42.353804,-44.466543,-42.436562,-41.552006,-34.584182,-45.986892,-42.537307,-43.533390,-48.644053,-41.525107,-43.422398,-38.003685,-41.399098,-48.305404,-36.994650,-49.587099,-43.489842,-45.772154,-42.509375,-41.962014,0,Fileset 1: TS pulse compressed wideband pings T3
135.500,-39.282926,-51.298664,-50.446240,-61.656741,-44.123382,-44.186170,-50.253693,-50.440694,-39.571690,-39.198076,-59.706905,-45.995740,-52.741957,-44.107158,-54.369609,-36.933921,-39.484968,-56.659593,-61.924766,-35.630230,-47.703874,-40.602200,-47.837358,-46.797695,-49.311939,-47.155140,-51.348288,-50.460169,-51.794923,-46.110996,-52.144605,-61.484446,-71.775517,-49.305719,-54.017607,-40.391762,-45.989880,-42.142939,-51.411993,-37.178699,-40.243137,-45.385224,-44.738039,-61.459074,-41.105399,-48.671865,-47.955467,-43.188623,-38.959576,-38.984729,-59.740348,-52.109461,-47.344367,-36.538248,-41.633426,-39.857564,-48.450621,-39.521050,-42.963499,-40.667365,-46.414510,-38.895815,-34.238526,-33.147995,-42.030974,-44.830276,-51.272355,-47.232737,-48.291024,-50.238637,-44.159619,-42.669523,-48.994498,-47.491972,-47.266693,-42.442689,-44.563624,-41.974435,-40.890846,-34.883440,-44.952715,-43.306960,-43.688871,-51.053941,-42.255006,-42.915351,-38.449907,-41.930129,-47.434627,-35.994599,-49.059091,-43.897535,-47.473309,-44.490629,-42.367034,0,Fileset 1: TS pulse compressed wideband pings T3
136.000,-38.994186,-54.220871,-50.486023,-65.799186,-43.996386,-44.182047,-52.731511,-48.190163,-39.282163,-39.979690,-54.399694,-44.249843,-48.019645,-44.679365,-51.546002,-36.588645,-39.695884,-54.733453,-51.086994,-34.723483,-46.690117,-40.546296,-49.791331,-46.185052,-50.237246,-45.764470,-48.036085,-50.381164,-51.739050,-47.176182,-48.816604,-58.553282,-62.525447,-49.725574,-59.744461,-40.265392,-46.034051,-45.179676,-50.810862,-37.743754,-39.295045,-44.771468,-44.719773,-54.803171,-40.879735,-45.630200,-47.278745,-42.425920,-40.266485,-38.986131,-60.869804,-52.190735,-46.233239,-35.299537,-42.823609,-39.664174,-49.008297,-38.487432,-43.463708,-40.416681,-44.898882,-37.838446,-32.654791,-32.838162,-45.010833,-44.904289,-48.683631,-44.246304,-44.130421,-51.726338,-45.530211,-43.826184,-48.682029,-48.458349,-46.905564,-42.627462,-44.718392,-41.285029,-40.431413,-35.338594,-44.131363,-44.410136,-44.010174,-53.438762,-42.819096,-42.442457,-38.887689,-42.328856,-46.770177,-35.114284,-48.590016,-44.261632,-48.737211,-47.691523,-42.742015,0,Fileset 1: TS pulse compressed wideband pings T3
136.500,-38.796259,-58.259351,-50.654502,-68.883725,-43.851882,-44.340050,-57.428712,-45.447240,-38.195819,-41.142963,-51.464267,-42.845167,-44.207530,-45.337136,-49.502373,-35.979888,-40.325662,-53.669295,-46.115730,-34.025460,-45.051744,-40.695556,-52.413021,-45.666716,-50.687626,-44.689255,-45.357622,-49.917185,-52.302233,-48.482112,-46.203872,-56.221530,-56.550301,-50.715289,-60.500592,-40.206806,-45.465006,-50.590726,-50.089572,-38.268448,-38.420365,-44.037287,-44.945241,-51.341109,-40.279843,-43.855391,-46.914141,-42.313728,-42.343860,-38.641490,-54.192581,-52.678022,-45.615296,-34.472817,-44.703167,-39.816354,-48.015758,-37.764334,-44.022981,-40.209661,-44.010626,-36.507252,-31.322752,-32.630743,-50.312438,-44.629393,-46.750368,-41.881110,-41.314747,-53.379468,-46.488201,-44.722121,-47.454713,-49.853704,-46.683229,-43.032078,-44.829452,-40.525414,-40.148188,-35.948803,-43.605354,-45.991025,-44.490016,-55.902044,-43.254033,-42.041668,-39.428158,-42.049014,-46.427593,-34.422263,-48.200758,-44.703272,-48.162272,-53.094610,-43.035222,0,Fileset 1: TS pulse compressed wideband pings T3
137.000,-38.698996,-59.152541,-51.266710,-69.545316,-43.679607,-44.754017,-84.027048,-42.808320,-36.870059,-43.079874,-49.903261,-41.651637,-41.032321,-45.971956,-47.809832,-35.115712,-41.804664,-53.053476,-43.131889,-33.549264,-43.190695,-41.050103,-55.841000,-45.256704,-50.500839,-43.876978,-42.995166,-49.318058,-53.382213,-48.424988,-44.095215,-54.820155,-53.471481,-52.438705,-54.307051,-40.195898,-44.193672,-70.292793,-49.415403,-38.619141,-37.641493,-43.148411,-45.221113,-49.334041,-39.258770,-42.947143,-46.835986,-42.829719,-45.881897,-38.033749,-49.562744,-53.408434,-45.547388,-34.034464,-47.825524,-40.555126,-45.728992,-37.475701,-44.727301,-40.126327,-43.489137,-35.040207,-30.351608,-32.609129,-51.947810,-43.832342,-45.353728,-40.090984,-39.264391,-53.449494,-46.058597,-44.996220,-45.546075,-51.692079,-46.570149,-43.814713,-44.795559,-39.795055,-40.049901,-36.808048,-43.412987,-48.287119,-45.122915,-58.484085,-43.660303,-41.731511,-40.260441,-40.847445,-46.578376,-33.978177,-47.797328,-45.312541,-46.394515,-66.177015,-43.182931,0,Fileset 1: TS pulse compressed wideband pings T3
137.500,-39.637776,-55.234814,-53.594015,-70.055710,-44.482529,-46.628906,-54.990688,-41.509876,-36.655839,-47.220134,-50.500830,-41.562734,-39.260114,-47.424063,-46.862928,-34.956353,-46.175108,-53.675665,-42.174327,-34.333912,-42.339560,-42.582196,-61.710676,-45.896694,-50.788382,-44.267214,-41.865478,-49.774443,-55.668867,-46.364699,-43.288210,-55.234552,-52.874558,-56.147591,-50.491024,-41.177544,-43.547984,-53.214541,-50.006501,-39.608648,-37.907406,-43.105978,-46.215854,-49.428906,-38.895436,-43.752052,-47.959878,-45.010991,-53.873355,-38.369043,-47.159805,-54.273110,-47.095501,-34.821492,-54.502302,-43.144973,-44.277927,-38.781634,-46.637001,-41.153141,-43.974086,-34.521039,-30.859380,-33.795408,-45.210905,-43.528546,-45.478345,-39.802788,-38.737982,-51.725797,-44.910997,-45.412388,-44.497348,-54.813021,-47.436694,-45.958738,-45.446021,-40.167644,-41.115077,-38.988968,-44.491614,-52.312512,-46.776776,-61.408515,-45.016167,-42.530949,-42.423628,-40.097135,-48.584731,-34.783446,-48.145201,-46.986583,-45.741530,-55.392791,-43.995818,0,Fileset 1: TS pulse compressed wideband pings T3
138.000,-40.635689,-52.314175,-57.165595,-67.805079,-45.473084,-49.402773,-48.989187,-40.893843,-36.926945,-50.666158,-52.323242,-41.702506,-37.991137,-48.554325,-45.507255,-34.667470,-57.199935,-54.537315,-42.121322,-35.587075,-41.884399,-44.384926,-74.600838,-46.657857,-51.178207,-45.033372,-41.183852,-50.369291,-57.515040,-43.617201,-42.782046,-56.416709,-53.464212,-61.579915,-47.963406,-42.282892,-43.090225,-49.155656,-51.124724,-40.317653,-38.311801,-43.130675,-46.840264,-50.769481,-38.555787,-45.268533,-49.276627,-47.927949,-72.500581,-39.048448,-45.541793,-53.079006,-49.235675,-35.626906,-61.099469,-46.925744,-43.394920,-41.036207,-48.955264,-42.382648,-44.058094,-34.211006,-32.115651,-35.287566,-41.544687,-43.170548,-46.352546,-40.171062,-38.774087,-49.633163,-43.230526,-45.459684,-43.897530,-57.976564,-48.289052,-47.996362,-45.829327,-40.889716,-42.453037,-41.685180,-45.836208,-55.475705,-48.350081,-62.121694,-46.254932,-43.557030,-44.481951,-39.463686,-52.334181,-35.915554,-48.306436,-48.515243,-45.776107,-49.641634,-44.511235,0,Fileset 1: TS pulse compressed wideband pings T3
138.500,-40.710381,-50.049046,-61.229801,-63.686348,-45.923502,-51.953282,-45.006410,-40.235813,-36.995796,-47.366538,-52.745910,-41.287531,-36.446355,-48.245973,-43.388388,-33.565694,-48.728146,-54.579433,-42.032610,-36.473272,-41.200413,-45.531949,-66.473918,-46.660297,-51.224935,-45.437906,-40.214733,-49.979671,-57.619616,-40.961801,-41.668994,-57.040261,-53.429068,-71.978138,-45.709573,-42.733369,-42.202133,-47.796907,-51.639191,-40.043913,-38.006021,-42.507407,-46.493087,-52.535413,-37.661687,-46.053705,-49.734799,-49.928384,-57.109958,-39.396036,-43.634883,-50.133634,-49.709758,-35.189551,-53.674296,-50.465342,-42.294035,-43.591488,-50.791602,-42.888126,-42.585286,-33.401930,-33.325087,-36.137747,-39.010601,-42.237393,-47.287544,-40.398139,-38.427357,-47.614328,-41.169425,-44.920548,-43.170326,-60.223531,-48.286895,-47.805377,-45.217028,-41.180772,-43.142517,-44.157517,-46.414493,-54.056337,-48.786504,-59.605785,-46.278186,-43.674320,-44.244485,-38.368508,-54.060710,-36.294687,-47.779065,-48.474514,-45.452967,-46.098258,-44.158148,0,Fileset 1: TS pulse compressed wideband pings T3
139.000,-40.676753,-48.927141,-59.147710,-60.666045,-46.813087,-52.104793,-42.476964,-40.367486,-37.756246,-43.822226,-49.278581,-41.270101,-35.521637,-47.461123,-41.982374,-32.750057,-41.460406,-54.533723,-42.687399,-37.710279,-41.250415,-46.740026,-58.252244,-46.817645,-51.740613,-46.386556,-39.840771,-49.430117,-57.890065,-39.531451,-40.871436,-57.159977,-52.130815,-68.138879,-44.494264,-43.497963,-41.798101,-47.789603,-51.886653,-39.940639,-37.918988,-42.216092,-46.555896,-55.409034,-37.257421,-46.191361,-49.900394,-50.308750,-53.658835,-40.251994,-42.312122,-47.694849,-47.936556,-34.398499,-49.675349,-51.483432,-41.757712,-47.407975,-52.494695,-43.486105,-40.845162,-33.055435,-35.304142,-37.218482,-37.787842,-41.635608,-49.332099,-41.364573,-38.399025,-46.666077,-40.017409,-45.067199,-43.305995,-63.667943,-48.511112,-46.516673,-44.728865,-41.871709,-43.935050,-47.729553,-47.014088,-51.734848,-48.990609,-56.469561,-45.988359,-43.420032,-42.857180,-37.772619,-48.346144,-36.415477,-47.795568,-47.488367,-44.692042,-44.320410,-44.322193,0,Fileset 1: TS pulse compressed wideband pings T3
139.500,-40.455811,-48.488988,-53.251461,-58.147739,-48.064503,-49.126024,-40.685225,-40.983293,-38.907247,-41.524491,-45.066704,-41.537999,-34.972538,-46.354312,-41.313327,-32.217230,-37.684745,-54.452379,-43.802029,-38.793552,-41.833944,-47.543043,-54.196236,-47.062622,-52.260835,-47.450873,-39.795695,-48.930078,-59.182927,-39.050351,-40.341466,-56.160931,-50.143015,-59.331124,-43.846702,-44.474830,-41.696200,-47.455058,-51.816961,-40.185388,-37.987034,-42.151868,-47.216984,-58.416044,-37.195745,-46.079273,-49.301379,-49.349676,-50.114792,-41.251498,-41.510950,-46.076877,-45.509125,-33.535210,-47.740934,-48.920708,-41.677089,-51.085546,-53.071951,-44.135474,-39.264063,-33.046299,-37.942943,-38.577281,-37.321023,-41.021029,-52.431818,-42.877644,-38.354228,-46.516824,-39.664582,-45.966882,-44.179853,-73.836324,-49.093523,-45.355154,-44.407601,-42.755391,-44.575206,-53.611736,-47.542420,-50.222897,-49.050007,-53.886549,-45.491945,-42.914178,-41.565881,-37.572262,-43.856524,-35.998578,-48.059401,-45.954100,-42.607599,-43.629062,-45.261356,0,Fileset 1: TS pulse compressed wideband pings T3
140.000,-40.076754,-48.428132,-49.125447,-55.446519,-49.639808,-46.177670,-39.208054,-41.849795,-40.086862,-40.053128,-41.827409,-41.982908,-34.551315,-45.015304,-41.178883,-31.914960,-35.400105,-54.620043,-45.084208,-39.191993,-42.781492,-47.602195,-52.052287,-47.357695,-52.674758,-47.946675,-39.847762,-48.746254,-61.523311,-39.219398,-40.045831,-54.377290,-48.666929,-55.102156,-43.183534,-45.550554,-41.757255,-46.439640,-51.696648,-40.972450,-38.190892,-42.244567,-48.541656,-58.582729,-37.250108,-46.777706,-48.065608,-48.285044,-46.999438,-42.028998,-41.163843,-45.324873,-43.542219,-32.838067,-47.028763,-45.971991,-42.109909,-49.211849,-52.754370,-45.003368,-38.000754,-33.280558,-41.587558,-40.379146,-37.284591,-40.191536,-55.589414,-44.799910,-38.132635,-47.001448,-39.886179,-47.679738,-45.731119,-66.702362,-50.158902,-44.801465,-44.255014,-43.800404,-44.914387,-63.423404,-47.980271,-49.452017,-49.032190,-52.020998,-44.946394,-42.595928,-40.769417,-37.696241,-41.021214,-35.239477,-47.914519,-44.363529,-39.942015,-43.419300,-47.230567,0,Fileset 1: TS pulse compressed wideband pings T3
140.500,-40.001920,-48.983175,-46.659336,-53.006142,-51.956641,-44.236835,-38.251977,-43.262308,-41.405038,-39.588710,-39.823269,-42.933938,-34.514484,-43.914925,-41.791957,-32.228325,-34.392466,-55.738538,-46.626825,-39.067742,-44.501776,-47.511313,-51.668234,-48.100442,-53.676427,-48.010784,-40.322772,-49.427111,-63.881242,-40.232486,-40.363688,-52.836391,-48.351647,-52.873725,-42.556311,-47.053662,-42.310285,-45.667099,-51.629193,-42.945472,-38.957033,-42.941062,-51.014388,-55.554523,-37.615308,-49.574542,-47.203671,-47.635090,-45.377190,-42.757050,-41.588515,-45.919580,-42.484047,-32.812850,-47.276140,-44.031910,-43.521052,-45.496483,-52.938674,-46.736887,-37.470280,-34.145217,-47.601089,-43.280708,-38.030799,-39.616385,-55.388789,-47.454619,-38.201585,-48.620995,-40.888130,-49.855446,-48.448143,-58.646783,-52.119828,-45.351968,-44.702690,-45.552239,-45.296681,-54.908759,-48.693462,-49.393656,-49.147281,-51.043183,-44.923881,-43.142846,-40.881445,-38.512586,-39.541242,-34.857680,-47.453816,-43.278306,-37.900931,-43.578782,-51.349909,0,Fileset 1: TS pulse compressed wideband pings T3
