Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
213.500,-50.956363,-50.843401,-50.752597,-52.595885,-48.601254,-60.334367,-51.770497,-50.905337,-53.018204,-51.887472,-55.039652,-60.273943,-42.420880,-49.222937,-41.237806,-69.568718,-45.611773,-54.563617,-42.369127,-53.053818,-50.399910,-57.105187,-47.000593,-50.399780,-44.569421,-48.755816,-49.148060,-47.665073,-46.873067,-52.393290,-49.165782,-50.323758,-59.608357,-52.793113,-45.979406,-59.463586,-43.175004,-46.316114,-48.530109,-58.966402,-46.781167,-45.504172,-57.803949,-54.972352,-58.375345,-43.501326,-49.114657,-54.670666,-56.814344,-49.385364,-45.899302,-48.355571,-48.522544,-43.861751,-43.430045,-40.439848,-49.337034,-47.807389,-48.370452,-47.924572,-55.560959,-50.499455,-42.946497,-56.671414,-49.723989,-57.923929,-66.865789,-67.454101,-54.203452,-53.743302,-52.661765,-56.387793,-55.100777,-52.303537,-64.489101,-47.542485,-46.345169,-51.471972,-50.794651,-45.750708,-50.384864,-64.169991,-48.196010,-42.907374,-48.806116,-39.797314,-52.650802,-45.360552,-44.428694,-40.812887,-43.501185,-42.318476,-46.556022,-43.247007,-55.632897,0,Fileset 1: TS pulse compressed wideband pings T2
214.000,-48.896373,-51.286418,-55.021092,-51.996901,-46.961164,-58.178560,-50.100975,-47.815168,-52.351012,-53.248226,-56.163728,-64.957019,-43.680333,-47.795149,-40.482653,-62.880746,-47.885523,-55.911472,-42.796751,-53.203187,-47.422132,-56.385156,-46.194664,-53.864749,-44.346285,-46.336719,-48.718592,-46.238373,-49.944228,-54.302622,-47.230186,-49.246946,-60.118843,-63.376975,-46.221791,-65.975211,-44.479952,-49.393129,-49.569287,-58.546396,-47.896367,-46.307001,-53.383837,-51.769990,-58.773935,-44.077589,-51.759524,-53.510098,-56.481638,-51.269313,-47.121486,-47.986665,-48.911814,-43.267458,-44.309524,-39.751313,-49.859605,-51.587278,-49.284694,-49.312312,-55.129144,-51.478934,-44.605984,-57.728345,-49.966015,-57.679757,-63.903494,-66.740717,-55.815940,-55.573862,-54.766917,-60.231035,-55.319161,-52.644938,-66.204929,-49.491007,-45.857904,-55.448161,-49.258411,-45.475512,-50.312766,-67.948831,-49.064241,-44.059955,-46.693432,-40.375835,-56.787807,-43.821106,-42.506584,-41.521857,-43.054731,-42.867577,-46.493763,-45.433088,-59.268052,0,Fileset 1: TS pulse compressed wideband pings T2
214.500,-46.861003,-51.271596,-59.089686,-52.277848,-45.922378,-56.101972,-47.382654,-45.544537,-51.208109,-53.959710,-56.629640,-70.255334,-43.907050,-46.354594,-40.361434,-56.758417,-49.150433,-52.007610,-43.723139,-52.720197,-45.451725,-54.228901,-45.371981,-57.018848,-43.848758,-43.947179,-48.527944,-45.797341,-53.907581,-56.893316,-45.229077,-48.498110,-61.555478,-60.929060,-47.228129,-65.455841,-45.673033,-53.735978,-49.952302,-56.203952,-49.454613,-47.039247,-51.259689,-48.761080,-59.468360,-44.873176,-53.836155,-52.392990,-55.513104,-53.806234,-48.515549,-48.041982,-49.834017,-42.541395,-44.252526,-39.196506,-50.641803,-56.056445,-49.280013,-49.566420,-54.989833,-52.931248,-46.828933,-57.867670,-50.599795,-56.998977,-60.474504,-64.234788,-57.096137,-57.560211,-55.760315,-62.041650,-54.545229,-52.978249,-67.908782,-50.847440,-45.019732,-57.746821,-47.097750,-44.972805,-50.509439,-73.008969,-49.727656,-45.076228,-44.930116,-40.715088,-58.228381,-42.990444,-41.724828,-42.350551,-42.457130,-43.976265,-45.833821,-48.123220,-51.960034,0,Fileset 1: TS pulse compressed wideband pings T2
215.000,-45.358138,-51.232783,-60.078369,-53.080513,-45.342736,-54.595043,-45.588989,-44.201454,-50.410066,-53.993432,-56.399595,-83.816899,-43.676602,-45.344962,-41.172609,-52.782283,-49.551191,-49.164475,-44.788313,-51.981760,-44.420750,-52.133215,-44.611204,-59.995021,-43.387504,-43.076059,-48.674956,-45.900685,-60.189016,-59.341996,-43.814658,-48.771444,-63.275825,-54.690193,-48.425575,-57.964346,-46.638225,-60.841450,-49.706936,-54.009460,-51.442748,-47.967593,-51.096844,-46.994603,-62.791005,-45.874327,-54.317218,-51.737597,-54.138212,-56.809160,-49.768922,-48.518051,-51.928504,-41.922289,-43.730327,-38.974729,-52.060069,-55.100622,-48.961315,-49.136549,-54.845924,-54.919863,-49.970820,-57.118012,-51.750698,-56.807330,-58.420338,-61.554448,-57.784355,-59.787439,-56.742184,-61.797126,-53.674819,-53.442665,-70.435006,-51.622066,-44.249655,-55.539566,-45.875691,-44.702386,-50.989165,-70.311347,-50.332842,-46.113702,-43.855635,-41.225755,-56.594017,-42.608164,-42.023431,-43.512767,-42.160549,-45.759801,-45.045217,-51.684846,-49.510150,0,Fileset 1: TS pulse compressed wideband pings T2
215.500,-43.926079,-50.873139,-57.210241,-53.148513,-44.598883,-53.217457,-44.293552,-43.177195,-49.819224,-53.444045,-55.053906,-72.092850,-43.110942,-44.333865,-42.644704,-49.254582,-49.007802,-47.318939,-45.094499,-50.934082,-43.678356,-50.182180,-43.442010,-61.961979,-42.661074,-43.061578,-48.579679,-45.883972,-62.452109,-57.801707,-42.663418,-49.047760,-62.524059,-51.373317,-48.836862,-53.102488,-46.884738,-83.088521,-48.736758,-52.077473,-53.267996,-48.826610,-52.334609,-45.035056,-64.491345,-46.539853,-52.919621,-51.051234,-52.621852,-59.172859,-49.778415,-48.902299,-55.871927,-41.073724,-42.727775,-38.651667,-53.911608,-50.960382,-48.229726,-47.976748,-54.033322,-57.040726,-54.201399,-55.454888,-53.270609,-56.983192,-56.833399,-58.804036,-57.534753,-61.448991,-57.861836,-60.846145,-52.707574,-53.469846,-74.729547,-51.442169,-43.226757,-52.513492,-45.035044,-44.314339,-51.185665,-61.452446,-50.267124,-46.852104,-42.971407,-41.629120,-54.114605,-41.983756,-42.889843,-44.596422,-41.798133,-47.782214,-43.918173,-56.236763,-48.491561,0,Fileset 1: TS pulse compressed wideband pings T2
216.000,-42.609759,-50.291707,-53.777444,-51.953737,-43.819663,-52.142549,-43.543379,-42.506917,-49.677106,-53.050864,-52.946990,-65.229941,-42.777258,-43.423737,-45.191899,-45.908846,-48.301878,-46.210952,-44.746601,-50.052150,-43.301165,-48.610121,-42.008086,-64.478229,-41.911029,-43.954402,-48.389919,-46.075993,-54.746788,-53.753810,-41.962360,-48.645217,-58.014678,-48.968986,-48.672706,-49.539203,-46.755650,-61.543940,-47.572404,-50.618594,-54.978606,-50.021830,-55.514189,-42.764170,-56.802143,-47.015374,-51.300204,-50.374596,-51.562164,-60.058542,-48.550797,-49.426429,-66.134542,-40.261818,-41.672946,-38.406988,-56.550361,-47.987185,-47.366557,-46.427408,-52.698667,-58.896921,-61.746094,-53.429544,-56.257092,-57.769727,-55.559492,-56.244696,-56.896282,-61.878852,-58.973900,-60.266103,-52.008204,-52.975135,-86.276260,-50.569936,-42.130646,-50.560856,-44.627498,-44.073025,-51.021354,-55.603809,-49.698821,-47.678545,-42.357097,-42.130061,-51.715644,-41.140256,-44.552518,-45.810500,-41.546727,-50.362709,-42.803180,-62.181088,-47.897672,0,Fileset 1: TS pulse compressed wideband pings T2
216.500,-41.713018,-49.743917,-50.864061,-49.629225,-43.488515,-51.877665,-43.740368,-42.514385,-50.273933,-53.578205,-50.869802,-62.084476,-43.343613,-42.888308,-48.034890,-43.024650,-48.221862,-45.864073,-44.495288,-49.909497,-43.715119,-47.796326,-40.674401,-67.088875,-41.519591,-46.062471,-48.369662,-47.212307,-50.042846,-50.549240,-42.155352,-47.449264,-53.467415,-47.198405,-48.397425,-47.248616,-46.856243,-54.924540,-46.822457,-50.102731,-56.767952,-52.249442,-59.464075,-40.815565,-51.950359,-47.713541,-50.970496,-50.059903,-51.384760,-58.439402,-47.022247,-50.610179,-55.476811,-39.951937,-40.954726,-38.607863,-58.992760,-46.371066,-46.750223,-44.865141,-51.340014,-57.953604,-61.824100,-51.537908,-62.048548,-59.814088,-54.860151,-54.287443,-56.480005,-61.128306,-58.612446,-60.857973,-52.116238,-52.103724,-73.911949,-49.426648,-41.361929,-50.272504,-45.092073,-44.593505,-50.486021,-51.729918,-49.222275,-49.209043,-42.319100,-42.915438,-50.234988,-40.360478,-46.933892,-47.579636,-41.829716,-54.625450,-42.221972,-60.389762,-47.204315,0,Fileset 1: TS pulse compressed wideband pings T2
217.000,-40.955379,-48.992434,-48.262737,-45.916963,-43.491048,-52.386596,-44.688727,-42.853798,-51.002306,-54.831367,-49.029959,-60.636430,-44.715968,-42.243053,-45.972425,-40.440749,-48.206973,-45.415965,-44.500082,-50.307864,-44.752647,-47.456824,-39.187910,-57.500195,-41.082014,-48.031399,-47.433401,-49.170812,-46.910188,-48.366674,-43.037681,-45.301480,-50.273464,-45.381900,-47.945781,-45.926676,-47.044304,-50.168571,-46.370935,-50.415092,-58.049454,-55.667754,-53.895949,-39.434796,-49.820397,-48.360567,-52.729704,-50.027188,-51.282313,-54.032336,-45.509778,-51.982148,-48.882149,-39.858773,-40.089641,-38.797215,-57.629805,-45.428607,-46.165132,-43.055844,-49.989389,-54.755866,-54.138343,-49.564708,-55.928436,-63.950163,-54.505868,-52.759262,-56.052675,-60.056532,-56.130960,-62.693745,-52.875418,-50.690940,-67.414569,-47.824694,-40.727648,-51.696619,-46.347837,-46.017033,-49.461360,-48.981812,-48.718004,-51.178165,-42.430555,-43.072446,-50.219434,-39.278750,-46.536247,-49.510361,-42.451223,-56.065560,-41.829600,-56.747194,-45.895301,0,Fileset 1: TS pulse compressed wideband pings T2
217.500,-40.973068,-48.956971,-46.749051,-42.457539,-44.506023,-54.589749,-46.916325,-43.900184,-52.033225,-56.679292,-48.408351,-60.588313,-47.405296,-41.855792,-43.064762,-38.988380,-47.897709,-44.640439,-45.494617,-51.756505,-47.017023,-48.195284,-38.288120,-52.000651,-41.001600,-47.578139,-45.682642,-51.906375,-45.309313,-47.476056,-45.134558,-43.410825,-49.399016,-43.948255,-48.753666,-46.071218,-47.979126,-47.040103,-46.948599,-52.168501,-59.450895,-61.897943,-49.084330,-39.755715,-51.042264,-48.372678,-57.602251,-51.327059,-50.863348,-50.205191,-44.932765,-52.918084,-46.399080,-40.442769,-39.665417,-39.313471,-55.910765,-45.279338,-46.524562,-41.881281,-49.729243,-53.294867,-50.420225,-48.404352,-50.353095,-76.011756,-55.270266,-52.413657,-56.247500,-60.325754,-54.562800,-66.303240,-54.684048,-49.821985,-64.906514,-46.657080,-40.975221,-55.063221,-49.201612,-49.594872,-49.559560,-47.692466,-48.620818,-53.372003,-43.034629,-42.652329,-53.915050,-38.522330,-43.734432,-51.708017,-44.071156,-48.418533,-41.837016,-57.132635,-45.156872,0,Fileset 1: TS pulse compressed wideband pings T2
218.000,-41.364972,-49.653255,-46.173613,-40.032955,-46.080324,-58.624317,-49.745564,-44.963025,-52.362006,-57.992014,-48.792721,-60.277068,-50.627678,-41.307325,-41.383919,-38.471639,-47.217069,-43.234628,-46.700890,-53.739728,-49.797434,-49.636688,-37.843193,-49.474774,-40.989774,-45.474694,-44.164469,-54.377645,-44.553833,-46.825050,-47.675585,-42.239596,-50.507670,-42.881665,-50.442437,-46.780881,-49.399873,-45.029157,-48.256198,-54.322424,-60.927988,-75.199699,-46.671675,-41.704180,-56.314512,-45.509329,-54.195257,-54.152745,-50.061408,-48.003975,-44.992587,-52.422434,-46.333666,-41.311230,-39.722645,-40.000078,-54.574532,-45.146981,-47.914258,-41.356516,-50.561132,-53.811326,-48.357703,-48.153124,-47.878625,-67.820364,-56.972247,-52.977176,-56.879281,-61.526430,-54.531090,-69.656164,-56.200780,-49.558098,-64.687893,-46.019965,-41.872344,-55.098672,-52.696674,-56.037575,-50.851821,-47.229559,-48.314277,-53.180172,-43.647857,-41.756185,-59.579873,-38.031264,-41.432348,-53.208231,-46.205862,-43.945018,-41.824491,-61.574813,-44.876070,0,Fileset 1: TS pulse compressed wideband pings T2
218.500,-41.780045,-51.089059,-46.481394,-38.800276,-48.028995,-66.015628,-52.957498,-45.849920,-51.491694,-59.604456,-49.923214,-58.582814,-53.886635,-40.580739,-40.482801,-38.701499,-47.161334,-42.062854,-47.475180,-56.167984,-52.277794,-51.233125,-37.871468,-48.500705,-41.288890,-44.020681,-43.776109,-56.938270,-44.295208,-46.147188,-49.833094,-42.031836,-53.052674,-42.465900,-50.366168,-47.331417,-51.389202,-43.828538,-50.131314,-55.428450,-61.645937,-67.046343,-45.932602,-44.722164,-66.669509,-42.209295,-50.036128,-58.983809,-49.747329,-47.395530,-45.445023,-51.686134,-47.966989,-42.578473,-40.331683,-41.274686,-53.030757,-44.885639,-50.422155,-41.509433,-52.154238,-55.177720,-47.354382,-48.987093,-47.158386,-63.158375,-59.514979,-54.267933,-58.054104,-62.566417,-55.723708,-69.028726,-56.426138,-49.889669,-66.011708,-46.146476,-43.307369,-52.535096,-53.752499,-63.401258,-50.909540,-47.144086,-47.915177,-50.811691,-44.273385,-40.958028,-50.737418,-38.059253,-40.032492,-54.055391,-48.245911,-42.048061,-42.298953,-64.229104,-44.654471,0,Fileset 1: TS pulse compressed wideband pings T2
219.000,-41.819872,-53.039377,-47.518638,-38.406687,-50.446726,-74.025398,-56.455169,-46.635229,-50.555791,-61.471473,-51.427218,-56.072148,-56.510548,-39.747594,-40.184237,-39.323026,-47.794509,-41.612137,-47.901857,-58.972084,-53.922753,-51.806750,-38.259866,-48.071521,-42.034130,-43.641954,-44.411506,-58.080747,-44.269937,-45.773357,-50.916667,-42.506551,-55.993077,-42.603841,-49.025710,-47.797759,-54.287858,-43.218469,-52.425584,-55.387671,-60.483568,-63.018445,-45.953440,-46.831352,-59.856698,-39.920818,-48.327778,-66.753479,-49.967906,-47.980308,-46.041562,-51.328414,-50.489028,-44.357752,-41.083246,-43.266204,-52.041124,-44.622384,-53.633631,-42.120674,-53.209038,-55.060405,-47.064125,-50.936558,-47.378925,-62.281366,-62.631986,-56.070597,-59.771390,-63.218522,-57.398200,-65.427081,-55.844788,-50.640512,-67.935788,-47.059603,-45.093665,-50.673057,-52.820514,-59.346373,-48.286558,-47.100848,-47.681316,-48.799757,-44.918565,-40.423061,-46.042900,-38.664020,-39.392104,-55.013412,-49.426189,-41.782211,-43.619738,-59.067566,-44.360506,0,Fileset 1: TS pulse compressed wideband pings T2
219.500,-40.801445,-54.738576,-48.740734,-37.923832,-52.951610,-63.560665,-57.166221,-46.836078,-49.960139,-60.968067,-52.554908,-53.166088,-57.313566,-38.399166,-39.996106,-39.501215,-48.086036,-41.439559,-47.855859,-61.016573,-54.378984,-50.535707,-38.373213,-47.259951,-42.651104,-43.750647,-45.144075,-56.658758,-43.756184,-45.247621,-50.273042,-42.692020,-58.068471,-42.470022,-48.063364,-48.090658,-58.793277,-42.593171,-54.655612,-54.553838,-57.721013,-61.280462,-45.123818,-46.242344,-56.653466,-37.952463,-47.123030,-67.416946,-49.843234,-48.870411,-46.139321,-50.876220,-52.249528,-46.197309,-41.003489,-45.266870,-51.602058,-43.992445,-55.423560,-42.405336,-51.902316,-52.898530,-46.658243,-53.753458,-47.537048,-62.711366,-65.414078,-57.762453,-61.343759,-63.936460,-58.297874,-61.907150,-54.596923,-51.167203,-68.408695,-48.207711,-46.536235,-48.611875,-52.280653,-56.503024,-45.105305,-46.445798,-47.038623,-47.263933,-45.034229,-39.563697,-42.854755,-39.254698,-38.929071,-56.130948,-48.921235,-42.039329,-45.322650,-55.676085,-43.653790,0,Fileset 1: TS pulse compressed wideband pings T2
220.000,-39.319957,-56.381959,-50.966492,-37.559877,-54.664072,-59.152020,-53.716922,-46.904349,-50.496778,-58.995402,-53.745857,-50.655219,-56.896780,-37.109300,-40.405354,-39.545336,-47.905914,-42.090960,-48.048880,-61.188301,-54.583293,-48.781521,-38.657039,-46.658841,-43.459141,-44.694630,-45.983953,-55.055272,-43.047759,-44.811052,-48.747789,-42.688331,-59.973533,-42.270399,-48.119353,-49.022782,-64.202643,-42.442015,-57.584140,-53.646730,-54.838771,-59.331532,-43.406648,-44.895141,-55.729276,-36.489135,-45.888548,-60.515837,-49.535900,-50.311118,-46.188719,-50.831047,-52.355666,-48.925002,-40.455963,-47.168510,-52.189419,-43.617298,-54.175793,-42.656058,-49.404310,-50.660820,-46.405674,-59.397863,-47.931129,-63.621634,-67.899431,-59.724527,-62.742091,-66.143741,-58.617248,-59.545001,-53.404504,-51.963380,-66.718715,-50.127000,-47.864679,-46.613799,-53.542004,-55.511950,-42.593131,-45.643620,-46.238808,-46.580845,-45.118942,-38.737860,-40.450603,-40.246702,-39.175405,-56.890823,-47.507876,-42.913918,-47.869414,-53.523375,-43.139953,0,Fileset 1: TS pulse compressed wideband pings T2
220.500,-37.847157,-57.062099,-55.507888,-37.448184,-52.336679,-57.173666,-50.046150,-47.086622,-52.838948,-57.781950,-55.151685,-48.772618,-54.446620,-36.203094,-41.500177,-39.636833,-47.131035,-44.067904,-48.826186,-59.173412,-55.128724,-47.285673,-39.389863,-46.803361,-44.377315,-46.261531,-46.580028,-53.984776,-42.220128,-44.445926,-47.259866,-42.541090,-61.197742,-42.129640,-48.927395,-51.252211,-54.694173,-43.100235,-61.749098,-52.579144,-52.454354,-56.046117,-41.404230,-43.796225,-54.907530,-35.612933,-44.165133,-55.602759,-49.176449,-52.360275,-46.393041,-51.397845,-50.577869,-53.906253,-39.827691,-47.980789,-52.704864,-43.904564,-51.485841,-43.012592,-47.040380,-49.013355,-46.474291,-78.970443,-48.867207,-62.105402,-70.539032,-61.533578,-63.442718,-70.527820,-58.880273,-58.504222,-52.639046,-53.424113,-63.901244,-53.180612,-48.739652,-45.071241,-58.342848,-55.245012,-40.870971,-44.951171,-45.367541,-46.723918,-45.443005,-38.081521,-38.552302,-41.807753,-40.588366,-53.936253,-45.922559,-44.187301,-50.868256,-51.886290,-43.100479,0,Fileset 1: TS pulse compressed wideband pings T2
221.000,-36.494546,-55.269089,-59.821966,-37.495844,-48.677711,-56.768171,-47.271229,-47.333647,-58.146194,-57.711661,-56.012973,-47.295731,-50.316051,-35.657568,-42.243205,-39.602188,-45.814590,-47.853005,-49.834190,-56.409999,-56.079398,-45.962999,-40.505723,-47.885315,-44.736823,-46.946521,-46.188419,-53.845100,-41.125577,-43.990207,-46.528755,-42.180677,-59.722435,-42.038266,-49.554186,-54.346406,-48.762511,-44.633414,-64.995762,-50.881733,-50.630049,-52.419181,-39.448101,-42.741215,-51.465134,-35.149482,-41.669607,-51.469669,-48.812469,-54.666232,-46.477882,-51.884081,-47.758457,-55.673586,-39.183748,-47.421242,-49.493414,-44.983880,-48.827314,-43.270955,-45.133507,-47.824673,-46.825402,-58.613733,-50.458745,-57.838738,-75.323772,-61.432512,-63.488103,-68.723628,-59.504500,-58.671894,-52.350331,-55.736146,-60.913959,-57.204778,-48.311100,-44.053829,-77.343088,-52.950777,-39.703671,-44.254877,-44.388939,-46.744060,-45.804671,-37.428981,-36.747828,-43.523995,-43.316316,-49.471878,-44.487894,-44.865264,-51.469437,-50.145376,-43.413146,0,Fileset 1: TS pulse compressed wideband pings T2
221.500,-35.872786,-53.510312,-53.488591,-38.207368,-46.534329,-58.222782,-45.967147,-48.132340,-65.722681,-58.693065,-55.879221,-46.508837,-47.059025,-35.976185,-41.578971,-39.753065,-44.888827,-55.040820,-50.372598,-54.368576,-57.704574,-45.203797,-42.407958,-50.267313,-44.423610,-46.811991,-45.118344,-56.283345,-40.406916,-43.982899,-48.012584,-42.307455,-57.660069,-42.742141,-49.567234,-52.476898,-45.563749,-47.773355,-64.561162,-49.291025,-49.914731,-49.804451,-38.213940,-42.050674,-46.999036,-35.472629,-39.270253,-48.471605,-49.228393,-57.608234,-46.582254,-51.323736,-45.449515,-48.608691,-39.077678,-47.606078,-45.250251,-47.728426,-46.979303,-43.583430,-44.307609,-47.448632,-48.115205,-54.051211,-53.313759,-54.164333,-85.436246,-59.101342,-63.842011,-64.057473,-61.319581,-60.423393,-53.182668,-59.882737,-58.674588,-62.379225,-47.127585,-44.052322,-59.252514,-48.895519,-39.434542,-43.965564,-43.982525,-45.808480,-46.414483,-37.258270,-35.327034,-45.036400,-46.367900,-46.663734,-43.962640,-44.616806,-50.380706,-48.593090,-44.401080,0,Fileset 1: TS pulse compressed wideband pings T2
222.000,-35.983037,-53.678098,-50.286555,-39.465741,-45.977609,-60.723916,-46.130896,-49.363182,-59.071361,-59.282344,-55.281681,-46.267390,-45.167570,-37.032324,-40.327744,-39.978647,-44.654664,-66.434498,-49.917962,-53.257441,-58.409353,-45.006554,-44.844931,-51.532115,-43.181162,-47.647835,-43.888431,-56.245869,-40.305413,-44.259696,-53.676866,-43.211373,-55.974485,-44.580342,-48.466412,-48.380116,-44.057261,-53.168555,-65.046101,-48.390634,-50.194599,-48.277290,-37.772940,-41.692135,-43.714783,-36.305429,-37.507248,-46.733922,-50.650565,-61.665152,-46.474030,-49.823648,-44.167238,-44.732559,-39.446330,-49.615384,-42.387601,-53.323738,-45.891587,-43.326968,-44.593305,-47.683004,-50.571038,-52.474682,-56.475872,-51.694890,-74.944705,-55.432375,-62.994725,-62.173248,-62.980950,-62.934118,-55.254559,-66.195747,-57.364908,-60.657042,-45.877688,-44.748362,-56.352098,-45.565501,-39.845946,-43.990072,-44.232073,-44.428996,-47.195414,-37.619634,-34.291304,-45.591087,-45.780266,-45.722555,-44.444256,-43.582359,-50.339897,-47.319944,-45.703733,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-36.692772,-53.799464,-49.601909,-40.866276,-46.655377,-61.198500,-47.649544,-50.884640,-55.345616,-58.861308,-55.183489,-46.660948,-44.250300,-38.488053,-39.897088,-40.399052,-45.010478,-71.878108,-50.100948,-52.983591,-56.217537,-45.402804,-47.598733,-49.683320,-41.394508,-50.228814,-43.024824,-50.608833,-40.922835,-44.478888,-56.853194,-45.116980,-54.345523,-47.882787,-47.405504,-46.268585,-43.628738,-63.857458,-66.508999,-48.435679,-51.035221,-47.703318,-38.027731,-41.612724,-42.096577,-37.181152,-36.726014,-46.309095,-53.028286,-67.886588,-46.284080,-48.893190,-44.000231,-42.903369,-40.076091,-51.524401,-40.943807,-78.028472,-45.435920,-42.388166,-45.921901,-48.331283,-54.242834,-51.898987,-57.185545,-50.297890,-72.539801,-52.046371,-60.784960,-61.882633,-60.995538,-65.095595,-58.562571,-64.230840,-57.090894,-53.817708,-45.044898,-45.391386,-55.363290,-43.569464,-40.710074,-44.292631,-45.007903,-43.892743,-48.519382,-38.545320,-33.787925,-45.588275,-45.242982,-46.454605,-45.831435,-42.172341,-50.879388,-46.549145,-46.921724,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-37.907653,-49.539784,-49.233034,-41.898639,-48.078526,-59.636208,-50.156134,-52.720577,-52.154761,-57.550461,-56.008974,-48.051671,-43.858793,-39.989036,-40.589904,-41.186918,-45.535041,-59.145905,-52.339486,-53.516443,-53.241748,-46.389716,-51.184527,-47.577560,-39.872565,-53.509831,-42.686665,-48.132687,-42.263443,-44.483094,-49.276412,-47.735477,-53.075028,-52.570023,-47.892103,-45.833842,-43.867477,-61.478935,-65.485876,-49.406109,-51.798763,-48.087831,-38.700552,-41.887407,-42.193424,-37.833804,-37.174498,-47.284000,-56.027508,-73.891042,-46.374302,-49.196447,-44.928567,-42.233781,-40.732703,-48.739685,-40.715049,-54.585063,-45.574322,-41.506654,-48.232996,-49.495705,-57.782801,-51.553553,-56.467358,-49.907613,-73.547665,-49.873170,-59.474480,-61.850720,-58.222683,-67.300360,-62.820681,-58.931707,-58.082310,-50.095449,-44.981459,-45.361331,-53.061727,-42.827908,-42.078379,-45.010882,-46.257139,-44.659677,-50.826686,-40.073206,-34.040750,-46.046321,-47.352658,-48.644276,-47.938198,-40.991302,-49.847919,-46.594904,-47.926548,0,Fileset 1: TS pulse compressed wideband pings T2
223.500,-38.965351,-45.165528,-46.682266,-41.706994,-48.850548,-58.267179,-51.699295,-54.167161,-48.899858,-55.200953,-57.556983,-50.104750,-43.314448,-40.743174,-41.648910,-41.539526,-45.310960,-54.080676,-56.688247,-54.348305,-50.576092,-47.163375,-57.247457,-45.277516,-38.480421,-55.494983,-42.130800,-48.148591,-43.597635,-43.338294,-46.309244,-47.443116,-51.880161,-54.380373,-48.798568,-45.957501,-43.863612,-56.318167,-63.416860,-50.446419,-51.465660,-48.851501,-38.872195,-42.178654,-43.427420,-37.820491,-38.435619,-49.146281,-58.384470,-60.834859,-46.394358,-50.061579,-46.232996,-41.642016,-40.550092,-45.454483,-40.923742,-48.311863,-45.692920,-40.627211,-50.713050,-50.950263,-57.481779,-51.023597,-55.908852,-49.925672,-71.156348,-48.458896,-59.116869,-61.127948,-56.287953,-64.483540,-65.976717,-55.484091,-60.158729,-48.149870,-45.294541,-44.237349,-51.382450,-42.581744,-43.564471,-45.663701,-47.513901,-46.118385,-52.897601,-41.502687,-34.578778,-47.112623,-52.615421,-51.096394,-49.799249,-40.017446,-47.422106,-47.149694,-48.016752,0,Fileset 1: TS pulse compressed wideband pings T2
224.000,-39.936195,-42.351797,-43.419853,-40.615407,-48.265898,-57.748237,-50.905938,-55.285132,-46.416226,-53.104482,-60.716038,-52.376891,-43.032667,-40.957408,-42.974176,-41.235754,-44.813507,-52.409409,-56.959601,-55.783053,-48.539411,-47.463593,-66.538018,-42.768943,-37.413436,-55.607740,-41.391364,-49.947348,-44.814205,-41.202470,-45.555772,-43.736673,-50.967152,-52.494777,-46.709190,-46.332611,-43.470146,-55.308532,-62.090657,-51.224611,-50.383515,-49.848668,-38.763031,-42.882166,-45.976787,-37.587615,-40.806329,-52.034173,-59.647394,-53.235341,-46.512609,-50.684313,-47.737393,-40.946950,-39.585399,-43.432695,-41.463266,-44.692467,-45.862265,-39.947993,-52.863289,-53.378656,-55.544999,-50.810084,-55.929966,-50.474014,-66.576195,-47.757599,-59.512686,-60.529765,-55.335190,-59.036793,-66.854770,-53.226256,-64.520429,-47.488350,-46.139708,-42.735216,-51.964090,-42.749173,-45.238586,-46.294809,-49.065330,-48.120848,-51.636765,-42.655422,-35.521659,-48.616366,-67.870469,-52.477681,-50.952803,-39.646085,-45.497631,-48.646917,-47.230891,0,Fileset 1: TS pulse compressed wideband pings T2
224.500,-40.521832,-40.532073,-40.388716,-38.762305,-46.118738,-57.231098,-48.532273,-56.686845,-44.547351,-51.582342,-66.931483,-52.228029,-43.086045,-40.607243,-44.291596,-40.210953,-44.379561,-52.053259,-51.776632,-57.876603,-46.723384,-46.746399,-53.218894,-40.112210,-36.369955,-50.451692,-40.380973,-49.174396,-45.472744,-38.656440,-45.834312,-39.866353,-50.194338,-51.100330,-42.923298,-46.586077,-42.299112,-56.589583,-61.163651,-51.093307,-48.754841,-49.975311,-38.489804,-43.853003,-49.786489,-37.049074,-44.365804,-55.421966,-59.932113,-47.792400,-46.393319,-49.412251,-48.663565,-39.550402,-37.937261,-41.891849,-41.736419,-41.952989,-45.763601,-39.104949,-53.541368,-57.569503,-53.379598,-50.734886,-56.025978,-51.316697,-62.958718,-47.242376,-59.771717,-60.254626,-54.844791,-54.963783,-66.746797,-51.388339,-78.641474,-47.426357,-47.210125,-40.997478,-55.529334,-42.837015,-45.894503,-46.397591,-50.650098,-49.820138,-47.229628,-42.917611,-36.556768,-47.128502,-57.496053,-51.388090,-50.568859,-39.738487,-44.178917,-51.385418,-45.607430,0,Fileset 1: TS pulse compressed wideband pings T2
