Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
213.500,-45.656977,-47.236209,-46.806401,-46.025491,-41.920518,-56.253193,-50.643823,-50.017753,-52.509859,-49.247161,-52.707785,-53.809675,-40.574466,-48.996505,-40.053626,-68.787222,-39.991262,-46.916354,-35.884021,-48.194868,-44.574715,-52.156418,-40.953784,-45.403858,-40.784857,-45.540248,-46.620482,-41.978932,-44.311616,-50.082673,-45.164998,-44.810253,-53.364958,-46.720551,-39.032538,-54.381719,-38.850516,-44.722185,-45.055991,-51.644425,-39.733182,-37.427073,-52.585899,-49.963247,-53.940654,-38.280763,-44.179948,-47.504290,-50.612827,-43.893301,-39.133608,-42.089476,-44.348789,-40.255355,-41.955468,-36.648158,-43.323985,-41.962675,-40.694785,-39.991291,-50.329872,-47.462469,-41.216550,-54.845658,-46.005822,-52.084655,-63.621600,-65.918697,-51.350587,-48.579382,-48.590528,-52.631570,-50.842567,-46.702136,-57.889479,-44.586616,-45.290520,-51.202848,-50.524446,-43.480800,-43.351104,-57.629445,-43.425860,-38.137946,-45.062782,-37.262874,-50.447945,-41.072111,-43.214435,-40.061846,-36.943184,-34.631771,-41.033287,-37.854535,-48.588284,0,Fileset 1: TS pulse compressed wideband pings T2
214.000,-43.604939,-47.685141,-51.079187,-45.434256,-40.290827,-54.098556,-48.973348,-46.926381,-51.842100,-50.605029,-53.829562,-58.501785,-41.836390,-47.568722,-39.299351,-62.098773,-42.271986,-48.274310,-36.322035,-48.352190,-41.605429,-51.443593,-40.146106,-48.863882,-40.557113,-43.117994,-46.188099,-40.545987,-47.380916,-51.990438,-43.225168,-43.728145,-53.874692,-57.302080,-39.279935,-60.899480,-40.158293,-47.801708,-46.093427,-51.235726,-40.858151,-38.242626,-48.163928,-46.756210,-54.334494,-38.851097,-46.823400,-46.352689,-50.287268,-45.784191,-40.366617,-41.730153,-44.741881,-39.656345,-42.833037,-35.955843,-43.846207,-45.743305,-41.621042,-41.391815,-49.895951,-48.439727,-42.873693,-55.900146,-46.242898,-51.832744,-60.654897,-65.203236,-52.959715,-50.410067,-50.696239,-56.472743,-51.059057,-47.045021,-59.605250,-46.533298,-44.803063,-55.179281,-48.988426,-43.209230,-43.290523,-61.418962,-44.301970,-39.297551,-42.945434,-37.840166,-54.581954,-39.530342,-41.292795,-40.771821,-36.498114,-35.191846,-40.979540,-40.048971,-52.233673,0,Fileset 1: TS pulse compressed wideband pings T2
214.500,-41.822539,-47.842006,-55.340225,-46.030072,-39.569989,-52.230774,-46.319134,-44.708210,-50.728745,-51.468996,-54.429035,-64.108504,-42.152673,-46.140337,-39.238145,-56.020220,-43.806971,-44.734170,-37.557013,-48.100434,-39.913077,-49.524039,-39.641939,-52.301725,-40.280167,-40.912046,-46.144213,-40.431018,-51.487738,-54.710209,-41.453565,-43.290897,-55.634794,-55.176801,-40.624029,-60.625192,-41.566900,-52.220766,-46.666413,-49.241475,-42.752101,-39.358689,-46.318114,-44.030122,-55.283339,-39.947627,-49.162219,-45.577458,-49.616734,-48.584960,-42.082565,-42.083939,-45.869205,-39.142366,-42.862769,-35.617416,-44.938938,-50.510382,-41.981230,-42.023102,-50.036812,-50.061808,-45.198862,-56.147208,-47.095830,-51.495629,-57.417649,-62.788021,-54.405816,-52.663323,-51.900219,-58.489264,-50.515636,-47.661599,-61.646762,-48.053527,-44.022070,-57.491491,-46.841467,-42.814839,-43.821776,-66.790259,-45.192307,-40.541914,-41.400910,-38.318639,-56.152746,-38.933785,-40.574138,-41.637067,-36.230522,-36.665851,-40.582882,-42.996174,-45.260973,0,Fileset 1: TS pulse compressed wideband pings T2
215.000,-40.554966,-47.962891,-56.507619,-47.125668,-39.286146,-50.917022,-44.584235,-43.413075,-49.957742,-51.642347,-54.321370,-77.957002,-42.005408,-45.141909,-40.104849,-52.084263,-44.458877,-42.229611,-38.909256,-47.577087,-39.140751,-47.648484,-39.175227,-55.538120,-40.020756,-40.209207,-46.425556,-40.833158,-57.900877,-57.277402,-40.249437,-43.850122,-57.654223,-49.235578,-42.135477,-53.361524,-42.731924,-59.397098,-46.595805,-47.370957,-45.052637,-40.644161,-46.411920,-42.523152,-58.839106,-41.224425,-49.885116,-45.240242,-48.519008,-51.833238,-43.635383,-42.837673,-48.154075,-38.717186,-42.419871,-35.593988,-46.644391,-49.830372,-42.002023,-41.944131,-50.151159,-52.206298,-48.434181,-55.496033,-48.447085,-51.618207,-55.538736,-60.190596,-55.245870,-55.137329,-53.076732,-58.434124,-49.857481,-48.388431,-64.485555,-48.978655,-43.304610,-55.296777,-45.632083,-42.645150,-44.612738,-64.382085,-46.008574,-41.791507,-40.526589,-38.957312,-54.637400,-38.766917,-40.931006,-42.833216,-36.239861,-38.789402,-40.039181,-46.796920,-43.123109,0,Fileset 1: TS pulse compressed wideband pings T2
215.500,-39.323477,-47.742119,-53.782385,-47.432005,-38.796607,-49.675071,-43.322793,-42.414203,-49.381832,-51.170340,-53.044784,-66.474076,-41.508770,-44.138310,-41.618807,-48.580762,-44.121511,-40.665731,-39.463816,-46.716390,-38.617524,-45.883836,-38.193419,-57.651835,-39.403795,-40.289790,-46.403956,-40.981804,-60.241725,-55.807664,-39.215417,-44.288476,-57.098752,-46.105246,-42.784640,-48.685503,-43.127590,-81.705155,-45.732881,-45.717091,-47.140085,-41.811145,-47.811277,-40.711402,-60.669091,-42.041532,-48.641606,-44.815742,-47.227136,-54.398880,-43.903899,-43.459689,-52.245694,-37.972172,-41.459765,-35.382669,-48.686442,-45.878985,-41.562758,-41.088399,-49.499855,-54.419116,-52.714249,-53.885224,-50.073541,-51.961334,-54.044555,-57.484117,-55.079191,-56.964797,-54.329654,-57.598389,-49.021806,-48.599507,-68.989321,-48.889216,-42.315774,-52.280408,-44.801093,-42.344136,-45.079856,-55.774676,-46.126745,-42.709935,-39.750388,-39.439450,-52.220970,-38.273810,-41.838879,-43.945008,-36.090121,-41.099037,-39.122152,-51.554122,-42.368919,0,Fileset 1: TS pulse compressed wideband pings T2
216.000,-38.195392,-47.290896,-50.484011,-46.461464,-38.255989,-48.728357,-42.604900,-41.768106,-49.253913,-50.850764,-51.003561,-59.837656,-41.239898,-43.235265,-44.205419,-45.257971,-43.609291,-39.822519,-39.348867,-46.009777,-38.446093,-44.486748,-36.937350,-60.307710,-38.757959,-41.273006,-46.284298,-41.331230,-52.610229,-51.826728,-38.625881,-44.040104,-52.775550,-43.878051,-42.845049,-45.296958,-43.139192,-60.217772,-44.670286,-44.519187,-49.097027,-43.295285,-51.144205,-38.581101,-53.103252,-42.661345,-47.168339,-44.385381,-46.378672,-55.474394,-42.919224,-44.206935,-62.647871,-37.258877,-40.445348,-35.244268,-51.505801,-43.084622,-40.973852,-39.824232,-48.318301,-56.362636,-60.306080,-51.909705,-53.161496,-52.907178,-52.858997,-54.966621,-54.519635,-57.551798,-55.567779,-57.127730,-48.447281,-48.278775,-80.734403,-48.102839,-41.251886,-50.336900,-44.402632,-42.184441,-45.169290,-50.161859,-45.730846,-43.705355,-39.238925,-40.015089,-49.881997,-37.554958,-43.540662,-45.185503,-36.040102,-43.949311,-38.204207,-57.691046,-42.023301,0,Fileset 1: TS pulse compressed wideband pings T2
216.500,-37.462467,-46.855334,-47.691184,-44.336679,-38.131673,-48.585901,-42.835809,-41.802209,-49.866029,-51.457254,-48.996315,-56.890739,-41.863321,-42.706739,-47.084695,-42.397377,-43.701030,-39.709030,-39.298849,-46.018261,-39.039656,-43.825706,-35.782174,-63.067253,-38.479879,-43.477322,-46.339833,-42.637068,-47.983096,-48.691519,-38.938475,-43.008181,-48.412475,-42.286733,-42.776978,-43.161694,-43.370239,-53.647901,-44.024194,-44.229741,-51.102492,-45.773015,-55.248811,-36.781670,-48.383944,-43.515397,-46.985183,-44.288882,-46.389784,-54.023292,-41.600633,-45.584466,-52.116940,-37.057138,-39.771384,-35.558489,-54.125898,-41.641707,-40.595113,-38.508225,-47.114746,-55.510235,-60.435998,-50.072855,-59.064473,-55.126551,-52.256996,-53.055442,-54.188875,-56.954714,-55.328212,-57.831742,-48.682166,-47.573917,-68.564517,-47.048080,-40.515123,-50.056843,-44.875525,-42.775475,-44.852690,-46.491319,-45.402772,-45.383202,-39.313090,-40.876547,-48.467441,-36.902913,-45.959051,-46.977898,-36.516828,-48.448032,-37.793997,-56.066762,-41.546730,0,Fileset 1: TS pulse compressed wideband pings T2
217.000,-36.859707,-46.209900,-45.203944,-40.813520,-38.329733,-49.210847,-43.816282,-42.166842,-50.608878,-52.785377,-47.222713,-55.630514,-43.289629,-42.068016,-45.056554,-39.835820,-43.848684,-39.481828,-39.493894,-46.559447,-40.247032,-43.630642,-34.465058,-53.619677,-38.149665,-45.537424,-45.475350,-44.756210,-44.923193,-46.574648,-39.934109,-41.015870,-45.393314,-40.640312,-42.521837,-41.986741,-43.681875,-48.938738,-43.671085,-44.756165,-52.588468,-49.427769,-49.827422,-35.542282,-46.379492,-44.310113,-48.883365,-44.462730,-46.465822,-49.775235,-40.286607,-47.139639,-45.642327,-37.066382,-38.948206,-35.855224,-52.931550,-40.863560,-40.234634,-36.931677,-45.911213,-52.398629,-52.799394,-48.151530,-53.049964,-59.428365,-51.994885,-51.570888,-53.842534,-56.028477,-52.962242,-59.773789,-49.561595,-46.319094,-62.251675,-45.529996,-39.911088,-51.488801,-46.139154,-44.265677,-44.034728,-43.935380,-45.038792,-47.491641,-39.530770,-41.105621,-48.514476,-35.942264,-45.596431,-48.930608,-37.322189,-50.111387,-37.563273,-52.582097,-40.442758,0,Fileset 1: TS pulse compressed wideband pings T2
217.500,-36.913845,-46.195446,-43.730290,-37.415112,-39.387705,-51.481573,-46.073316,-43.240179,-51.654224,-54.707583,-46.664612,-55.631733,-45.994177,-41.685074,-42.164409,-38.402359,-43.589226,-38.768758,-40.527976,-48.036478,-42.553317,-44.404864,-33.693010,-48.255853,-38.179607,-45.171534,-43.796985,-47.651458,-43.386505,-45.741036,-42.142177,-39.273477,-44.641839,-39.339798,-43.418722,-42.177754,-44.675365,-45.820405,-44.329054,-46.557307,-54.044190,-55.708698,-45.129350,-35.996832,-47.725042,-44.470606,-53.860551,-45.825023,-46.105849,-45.995816,-39.750939,-48.117219,-43.207214,-37.758344,-38.567989,-36.474909,-51.327964,-40.817715,-40.642877,-35.804873,-45.766931,-51.013760,-49.133768,-47.046319,-47.586691,-71.665584,-52.857837,-51.271848,-54.119635,-56.393771,-51.466462,-63.471595,-51.466377,-45.543086,-59.867277,-44.433808,-40.180457,-54.858576,-48.996331,-47.857496,-44.173965,-42.684442,-44.968937,-49.719354,-40.244915,-40.743910,-52.277034,-35.286172,-42.814033,-51.134476,-39.053192,-42.521030,-37.606948,-53.002620,-39.755072,0,Fileset 1: TS pulse compressed wideband pings T2
218.000,-37.341448,-46.912485,-43.193447,-35.049545,-41.004256,-55.580436,-48.930340,-44.328412,-51.996607,-56.090357,-47.108898,-55.368580,-49.231345,-41.140704,-40.498410,-37.903487,-42.956841,-37.423660,-41.773219,-50.047742,-45.374686,-45.881210,-33.369085,-45.858033,-38.271810,-43.150523,-42.347069,-50.273332,-42.691650,-45.143884,-44.788083,-38.242162,-45.867126,-38.399237,-45.192723,-42.932386,-46.152194,-43.819423,-45.712600,-48.758103,-55.574179,-69.060377,-42.824194,-38.071415,-53.113947,-41.747177,-50.552663,-48.711236,-45.360919,-43.840876,-39.851499,-47.662424,-43.187853,-38.728545,-38.666688,-37.259097,-50.101281,-40.783646,-42.080569,-35.327205,-46.708479,-51.602127,-47.120701,-46.847050,-45.217817,-63.639682,-54.652671,-51.879241,-54.828983,-57.685654,-51.503522,-66.908016,-53.074078,-45.367647,-59.766048,-43.864195,-41.098226,-54.897070,-52.494649,-54.313967,-45.506762,-42.259459,-44.689421,-49.560649,-40.961888,-39.903001,-58.004927,-34.889973,-40.530434,-52.640722,-41.293554,-38.102846,-37.630014,-57.479251,-39.523862,0,Fileset 1: TS pulse compressed wideband pings T2
218.500,-37.510627,-48.181239,-43.315813,-33.511095,-42.643482,-62.774522,-52.084327,-45.168587,-51.099810,-57.565754,-48.118962,-53.374386,-52.403852,-40.402867,-39.540430,-38.093532,-42.639208,-35.897560,-42.247188,-52.250993,-47.584731,-47.247752,-33.099979,-44.627188,-38.373389,-41.530744,-41.827090,-52.540017,-42.302498,-44.348468,-46.738750,-37.751845,-48.108007,-37.683323,-44.790254,-43.245642,-47.935702,-42.544798,-47.413164,-49.525113,-55.965376,-60.533221,-41.826661,-40.832845,-63.239649,-38.176431,-46.149685,-53.209660,-44.757797,-42.976563,-39.990648,-46.635731,-44.624163,-39.806534,-39.198340,-38.338287,-48.265169,-40.240317,-44.233168,-35.112913,-48.041857,-52.813933,-46.026336,-47.585012,-44.302192,-58.671112,-57.024641,-53.089198,-55.855106,-58.474522,-52.498138,-66.091565,-53.086726,-45.430226,-60.770684,-43.841030,-42.480559,-52.320623,-53.537498,-61.572374,-45.238844,-41.871159,-44.069481,-46.970632,-41.391701,-38.977185,-49.046509,-34.702678,-39.071411,-53.452657,-43.019473,-35.849985,-37.848428,-59.883540,-38.975845,0,Fileset 1: TS pulse compressed wideband pings T2
219.000,-37.281360,-49.948756,-44.149824,-32.782940,-44.722649,-70.567282,-55.517617,-45.901821,-50.134428,-59.280331,-49.489105,-50.535563,-54.933019,-39.557279,-39.179315,-38.670882,-42.985705,-35.059372,-42.345262,-54.808878,-48.933895,-47.569757,-33.160447,-43.912849,-38.898729,-40.967822,-42.316009,-53.355786,-42.132427,-43.844256,-47.592398,-37.912929,-50.713557,-37.490024,-43.092609,-43.452165,-50.608393,-41.853713,-49.514232,-49.113456,-54.445588,-56.096402,-41.562126,-42.657280,-56.171958,-35.586910,-44.172177,-60.615502,-44.662032,-43.281256,-40.244403,-45.960279,-46.930138,-41.374959,-39.863681,-40.112679,-46.953737,-39.667004,-47.055955,-35.322394,-48.809780,-52.525168,-45.634600,-49.427477,-44.305001,-57.452513,-59.951309,-54.801803,-57.406887,-58.850137,-53.954560,-62.280672,-52.270174,-45.885483,-62.343751,-44.588280,-44.208553,-50.444432,-52.591234,-57.402263,-42.259549,-41.496564,-43.593967,-44.716223,-41.818950,-38.300841,-44.222734,-35.069217,-38.365796,-54.372057,-43.854787,-35.194892,-38.889024,-54.448426,-38.324807,0,Fileset 1: TS pulse compressed wideband pings T2
219.500,-36.207889,-51.615234,-45.314553,-32.212177,-47.161896,-60.009792,-56.189005,-46.066552,-49.519394,-58.677172,-50.531411,-47.556367,-55.713581,-38.202932,-38.969381,-38.823500,-43.204894,-34.795360,-42.238257,-56.809185,-49.327348,-46.245131,-33.101216,-42.919052,-39.367691,-40.959095,-42.951407,-51.719596,-41.532139,-43.241605,-46.799486,-37.899349,-52.622399,-37.176591,-42.006543,-43.677780,-55.032150,-41.212866,-51.635761,-48.206968,-51.602752,-54.280667,-40.579082,-41.888779,-52.802712,-33.419521,-42.825843,-61.188359,-44.452562,-44.101841,-40.278415,-45.444870,-48.622852,-43.069792,-39.724918,-41.974400,-46.358061,-38.896155,-48.771247,-35.533227,-47.346613,-50.260699,-45.158374,-52.170467,-44.312924,-57.647148,-62.601334,-56.431254,-58.868853,-59.437351,-54.755301,-58.641542,-50.892407,-46.285004,-62.648917,-45.639997,-45.621430,-48.378743,-52.046570,-54.537356,-39.014431,-40.781817,-42.908576,-43.129489,-41.787015,-37.362472,-40.944883,-35.524532,-37.875899,-55.480420,-43.198360,-35.367671,-40.536743,-51.003449,-37.542209,0,Fileset 1: TS pulse compressed wideband pings T2
220.000,-34.669911,-53.225344,-47.480359,-31.756736,-48.807245,-55.502630,-52.697139,-46.095966,-50.035203,-56.597320,-51.630662,-44.970058,-55.273529,-36.906755,-39.355619,-38.840217,-42.949625,-35.352163,-42.369083,-56.935977,-49.467086,-44.435811,-33.200691,-42.122269,-40.016591,-41.776983,-43.686838,-49.885968,-40.730923,-42.722581,-45.113860,-37.681964,-54.349842,-36.784943,-41.932214,-44.539905,-60.355292,-41.045816,-54.448135,-47.225523,-48.637670,-52.252347,-38.697902,-40.348902,-51.700171,-31.742300,-41.440084,-54.193224,-44.056882,-45.470391,-40.262816,-45.334945,-48.657817,-45.641814,-39.113924,-43.726824,-46.778502,-38.371125,-47.447219,-35.708739,-44.681301,-47.912980,-44.830123,-57.735360,-44.545427,-58.304231,-64.944597,-58.326189,-60.148504,-61.505395,-54.969403,-56.151742,-49.560998,-46.946138,-60.780277,-47.455999,-46.918153,-46.375926,-53.302858,-53.524285,-36.437312,-39.918908,-42.065386,-42.394063,-41.713011,-36.452053,-38.444217,-36.371598,-38.093715,-56.230789,-41.624092,-36.155425,-43.027005,-48.796002,-36.950327,0,Fileset 1: TS pulse compressed wideband pings T2
220.500,-33.416852,-54.056676,-52.181511,-31.910151,-46.757739,-53.682671,-49.068948,-46.311181,-52.396420,-55.482460,-53.123886,-43.352865,-52.899605,-36.009442,-40.498121,-38.961556,-42.403259,-37.640204,-43.417238,-55.124677,-50.253099,-43.144595,-34.160186,-42.452565,-41.075455,-43.464109,-44.377172,-49.026354,-39.999955,-42.444880,-43.774975,-37.739468,-55.809001,-36.871208,-43.011220,-46.975813,-51.017420,-41.770639,-58.744525,-46.461996,-46.541998,-49.303142,-36.891754,-39.436372,-51.043420,-31.059878,-39.902992,-49.570370,-43.947485,-47.743289,-40.749622,-46.161877,-47.047168,-50.756977,-38.540486,-44.680586,-47.521084,-38.881025,-45.076548,-36.396703,-42.513861,-46.379878,-44.962945,-77.375733,-45.619515,-57.004585,-67.704576,-60.192230,-60.955402,-66.086281,-55.389432,-55.252649,-48.956213,-48.621891,-58.211514,-50.621316,-47.834023,-44.844325,-58.114658,-53.352286,-35.009793,-39.500339,-41.394208,-42.734634,-42.176180,-35.892121,-36.627658,-38.093998,-39.554824,-53.307299,-40.288234,-37.744473,-46.255504,-47.383321,-37.201119,0,Fileset 1: TS pulse compressed wideband pings T2
221.000,-32.268766,-52.404249,-56.644609,-32.205196,-43.357343,-53.425505,-46.333991,-46.589174,-57.721557,-55.504808,-54.067264,-42.123236,-48.840018,-35.472234,-41.285640,-38.954893,-41.299893,-41.715384,-44.677169,-52.550575,-51.427780,-42.012433,-35.489028,-43.709163,-41.567211,-44.262055,-44.074138,-49.084970,-38.996145,-42.071209,-43.183940,-37.571563,-54.554384,-36.993200,-43.891679,-50.262552,-45.245277,-43.365766,-62.114549,-45.047554,-44.986750,-45.989029,-35.119968,-38.556574,-47.756117,-30.778617,-37.582402,-45.708011,-43.816856,-50.257834,-41.097220,-46.890211,-44.383829,-52.650195,-37.948082,-44.253995,-44.522907,-40.169219,-42.715110,-36.963337,-40.791564,-45.298576,-45.374416,-57.082753,-47.340796,-52.941548,-72.602486,-60.144740,-61.100662,-64.466716,-56.160773,-55.553345,-48.818351,-51.135509,-55.457821,-54.750334,-47.443765,-43.837126,-77.125116,-51.146345,-34.116477,-39.058731,-40.601643,-42.938621,-42.668609,-35.330018,-34.900031,-39.961767,-42.327766,-48.871857,-39.087661,-38.716513,-47.070383,-45.851204,-37.784116,0,Fileset 1: TS pulse compressed wideband pings T2
221.500,-31.852175,-50.780903,-50.479273,-33.188340,-41.469104,-55.085484,-45.100575,-47.448294,-65.331386,-56.658316,-54.082853,-41.591705,-45.657712,-35.803079,-40.676438,-39.152916,-40.604241,-49.209185,-45.460908,-50.691662,-53.280428,-41.446835,-37.728410,-46.409807,-41.505599,-44.333015,-43.170493,-51.892639,-38.434346,-42.204318,-44.926497,-38.047779,-52.828543,-38.041881,-44.219763,-48.602976,-42.248165,-46.566589,-61.883728,-43.737013,-44.550158,-43.681219,-34.181627,-38.182267,-43.577275,-31.443439,-35.459493,-43.001223,-44.490956,-53.423670,-41.457608,-46.570665,-42.259187,-45.828773,-37.941423,-44.681525,-40.600299,-43.214477,-41.159447,-37.575144,-40.264829,-45.108413,-46.781944,-52.644150,-50.447824,-49.662328,-82.935874,-57.918027,-61.643116,-60.072678,-58.186890,-57.526943,-49.897124,-55.562872,-53.565784,-60.102299,-46.319182,-43.847715,-59.046955,-47.177223,-34.111422,-39.015255,-40.373797,-42.188993,-43.528493,-35.308028,-33.629273,-41.726830,-45.440109,-46.094173,-38.892866,-38.769041,-46.193503,-44.505430,-39.046833,0,Fileset 1: TS pulse compressed wideband pings T2
222.000,-32.152784,-51.074722,-47.431659,-34.697225,-41.149450,-57.772467,-45.327083,-48.732491,-58.709581,-57.400041,-53.617765,-41.586771,-43.835236,-36.870204,-39.475319,-39.420488,-40.582440,-60.886005,-45.234423,-49.750367,-54.196096,-41.429028,-40.468013,-47.957401,-40.485703,-45.351159,-42.087887,-52.182562,-38.472442,-42.606147,-50.820121,-39.261993,-51.445935,-40.189108,-43.407068,-44.699739,-40.925434,-52.018338,-62.550675,-43.096911,-45.088182,-42.439397,-34.005716,-38.104610,-40.547630,-32.578858,-33.944440,-41.532648,-46.151055,-57.687240,-41.587469,-45.294178,-41.145700,-42.167751,-38.397909,-46.906125,-38.026499,-49.081580,-40.343457,-37.597138,-40.818414,-45.508228,-49.341726,-51.177059,-53.832528,-47.541984,-72.639388,-54.341297,-60.962671,-58.433821,-60.038744,-60.235926,-52.189409,-62.130213,-52.569508,-58.538351,-45.122090,-44.554802,-56.157850,-43.927271,-34.768586,-39.268522,-40.789572,-40.981906,-44.530540,-35.802187,-32.726014,-42.507149,-44.907428,-45.181104,-39.673803,-38.013655,-46.349433,-43.424095,-40.604312,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-32.692793,-51.080248,-46.620917,-35.888900,-41.613194,-58.116744,-46.809015,-50.224861,-54.967212,-56.892896,-53.443621,-41.773957,-42.858683,-38.318586,-39.006530,-39.815460,-40.759057,-66.086347,-45.209395,-49.320501,-51.817949,-41.666846,-43.029236,-45.946613,-38.575456,-47.827564,-41.141753,-46.360796,-39.006784,-42.750395,-53.866300,-40.989136,-49.618766,-43.297866,-42.126815,-42.426078,-40.359074,-62.656049,-63.901541,-42.907553,-45.704034,-41.606702,-34.093614,-37.863013,-38.785205,-33.284688,-33.005368,-40.880003,-48.331555,-63.733475,-41.180535,-44.163061,-40.845516,-40.220527,-38.979387,-48.691917,-36.391762,-73.600890,-39.641958,-36.403899,-41.979584,-46.058118,-52.956834,-50.541551,-54.420443,-45.953883,-70.128173,-50.904979,-58.659747,-57.978772,-57.923224,-62.276294,-55.360574,-59.987556,-52.086564,-51.603386,-44.255127,-45.189144,-55.160321,-41.858344,-35.406910,-39.361129,-41.412199,-40.292899,-45.732178,-36.645918,-32.150444,-42.366321,-44.330975,-45.889005,-40.853681,-36.358444,-46.711942,-42.480449,-41.597277,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-33.726442,-46.696825,-46.117453,-36.698500,-42.807796,-56.415404,-49.276318,-52.029651,-51.758560,-55.489902,-54.187842,-42.944423,-42.403854,-39.811710,-39.658601,-40.576116,-41.092410,-53.094647,-47.225764,-49.686694,-48.643232,-42.484595,-46.409630,-43.667643,-36.921232,-50.996719,-40.715266,-43.687078,-40.258552,-42.674459,-46.150293,-43.416859,-48.136961,-47.778477,-42.379722,-41.818317,-40.450758,-60.222840,-62.758714,-43.627701,-46.227721,-41.714941,-34.588324,-37.964315,-38.727785,-33.755593,-33.285399,-41.611920,-51.120417,-69.550966,-41.039010,-44.252057,-41.631737,-39.424570,-39.584303,-45.775399,-35.959429,-49.959809,-39.517857,-35.250638,-44.111982,-47.117345,-56.436098,-50.132071,-53.571890,-45.359014,-71.022199,-48.677902,-57.249559,-57.771471,-55.011518,-64.351661,-59.472536,-54.498920,-52.855327,-47.778900,-44.155147,-45.149811,-52.849435,-41.038926,-36.534011,-39.855112,-42.497773,-40.896723,-47.908539,-38.086200,-32.325967,-42.676944,-46.398790,-48.052874,-42.739567,-34.915746,-45.491475,-42.341620,-42.361914,0,Fileset 1: TS pulse compressed wideband pings T2
223.500,-34.652695,-42.238220,-43.450865,-36.322758,-43.418228,-54.889815,-50.760528,-53.424377,-48.475404,-52.994735,-55.610231,-44.830787,-41.810053,-40.556273,-40.677699,-40.889985,-40.713820,-47.827072,-51.420562,-50.404826,-45.830667,-43.133126,-52.202053,-41.099485,-35.314709,-52.809052,-40.018082,-43.390218,-41.462865,-41.413758,-42.964577,-42.830973,-46.675821,-49.310134,-43.058147,-41.800170,-40.299387,-55.023598,-60.523525,-44.490175,-45.712333,-42.285024,-34.521347,-37.990357,-39.718955,-33.452419,-34.324713,-43.279209,-53.301579,-56.345056,-40.898340,-44.963836,-42.805900,-38.624379,-39.316649,-42.285908,-35.915838,-43.453906,-39.451674,-34.183742,-46.349874,-48.417956,-56.034058,-49.495871,-52.797386,-45.038466,-68.441277,-47.174003,-56.731637,-56.836042,-52.913520,-61.353098,-62.428449,-50.836944,-54.659632,-45.687341,-44.421301,-44.017246,-51.161234,-40.738619,-37.855586,-40.354614,-43.643617,-42.235622,-49.766061,-39.394540,-32.735215,-43.536638,-51.615647,-50.484821,-44.347077,-33.746609,-42.931033,-42.765380,-42.274599,0,Fileset 1: TS pulse compressed wideband pings T2
224.000,-35.485258,-39.336292,-40.064643,-35.035298,-42.664034,-54.200063,-49.901654,-54.484417,-45.960280,-50.735982,-58.629485,-46.926894,-41.475822,-40.759984,-41.959792,-40.543271,-40.052219,-45.941682,-51.530682,-51.720646,-43.639187,-43.301448,-61.194756,-38.292653,-34.008591,-52.729519,-39.121097,-44.840631,-42.535335,-39.149410,-41.967751,-38.798154,-45.470480,-47.117200,-40.722972,-42.024405,-39.746336,-53.973592,-59.013551,-45.081707,-44.437680,-43.079279,-34.149048,-38.399054,-41.997912,-32.896544,-36.451060,-45.960208,-54.377249,-48.586588,-40.848264,-45.425471,-44.170331,-37.696597,-38.257009,-40.036796,-36.178655,-39.580126,-39.427249,-33.308321,-48.232882,-50.675559,-53.984433,-49.163693,-52.577274,-45.208688,-63.649312,-46.372589,-56.948694,-56.004838,-51.782107,-55.705246,-63.085431,-48.345377,-58.723253,-44.864090,-45.214756,-42.505867,-51.733234,-40.849310,-39.357682,-40.825375,-45.079139,-44.111875,-48.267118,-40.413288,-33.534233,-44.811833,-66.820620,-51.844707,-45.224065,-33.169388,-40.865179,-44.125047,-41.301730,0,Fileset 1: TS pulse compressed wideband pings T2
224.500,-36.299307,-37.671266,-37.207713,-33.468090,-40.803865,-53.872400,-47.585656,-55.933243,-44.117953,-49.351037,-64.965148,-47.057141,-41.609985,-40.420767,-43.331333,-39.557854,-39.862997,-45.915516,-46.626002,-54.022568,-42.074453,-42.798059,-48.165456,-35.891937,-33.163498,-47.738859,-38.242696,-44.361653,-43.323221,-36.719737,-42.453044,-35.209218,-44.992444,-46.016132,-37.245372,-42.499874,-38.770913,-55.323319,-58.258266,-45.264844,-43.113035,-43.552378,-34.128500,-39.625240,-46.036859,-32.629110,-40.248514,-49.658352,-54.932487,-43.382631,-41.019281,-44.422907,-45.282429,-36.490621,-36.686783,-38.690953,-36.734719,-37.112107,-39.657976,-32.805434,-49.165235,-55.019558,-51.910836,-49.185263,-52.870165,-46.360203,-60.204042,-45.938837,-57.356928,-55.972425,-51.482760,-51.818401,-63.186197,-46.765465,-73.152454,-44.949934,-46.336681,-40.780330,-55.310815,-41.034766,-40.315133,-41.208602,-46.868351,-46.017128,-44.056704,-40.801125,-34.686289,-43.535839,-56.503105,-50.788052,-45.141438,-33.592555,-39.784077,-47.095515,-39.981582,0,Fileset 1: TS pulse compressed wideband pings T2
