Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
64.500,-41.905098,-38.464877,-37.738256,-39.741826,-38.385173,-39.263160,-41.116094,-45.961333,-55.014975,-60.850072,-47.263923,-40.208837,-40.685546,-60.901671,-49.201222,-46.473426,-58.570662,-48.337492,-45.219650,-43.853532,-41.700371,-38.268649,-50.171719,-45.681963,-41.145268,-57.377225,-56.257255,-48.260652,-47.901227,-52.331193,-45.444310,-42.496784,-54.262882,-53.693094,-49.327853,-50.590347,-45.549359,-46.733420,-38.038452,-52.574830,-44.503555,-41.773623,-46.494378,-44.156566,-54.197555,-53.845390,-45.476017,-40.132721,-42.391543,-40.907916,-44.989857,-44.774492,-46.539873,-37.600713,-54.246566,-44.618248,-40.978004,-45.688646,-42.767450,-38.173089,-40.866167,-47.082409,-41.546830,-42.122368,-34.832389,-36.729315,-42.645109,-45.483522,-44.264507,-44.269695,-58.950627,-51.231121,-43.601766,-40.521559,-37.910090,-41.721302,-46.441679,-47.479937,-49.702735,-40.152965,-45.510984,-40.987961,-38.756873,-39.923095,-51.113832,-39.141307,-42.024532,-42.864589,-40.302967,-46.793869,-41.818659,-45.803026,-41.699403,-42.152894,-43.239169,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-40.972674,-38.521707,-37.600498,-39.845489,-38.012751,-37.834842,-41.366121,-44.346566,-59.368192,-56.209585,-49.072399,-39.904050,-39.836685,-55.826887,-49.226380,-47.407650,-55.870771,-51.350013,-44.693560,-43.471753,-41.768746,-37.930315,-50.165311,-45.436308,-41.255645,-55.975884,-54.860793,-48.168401,-48.336362,-51.742532,-45.426527,-42.658821,-54.272016,-53.985858,-49.210983,-50.529279,-45.008099,-46.429032,-37.511237,-51.567596,-44.943994,-41.712832,-46.154357,-44.017343,-55.812583,-57.614724,-45.121170,-39.738879,-41.699849,-40.511793,-43.944336,-43.944659,-47.077240,-37.300331,-59.240680,-44.102992,-41.389618,-44.873737,-41.789041,-38.228973,-40.684923,-53.405822,-44.202248,-42.455310,-35.316432,-36.193109,-42.401052,-45.825283,-44.657784,-43.013178,-57.823135,-57.725836,-42.498851,-40.165019,-37.363333,-42.201046,-47.324074,-47.345291,-50.093952,-39.927087,-44.967256,-40.284579,-38.486647,-39.267102,-52.388084,-39.139798,-41.931241,-41.628434,-40.041608,-46.199870,-41.135114,-44.942403,-40.448057,-41.190289,-42.990653,0,Fileset 1: TS pulse compressed wideband pings T1
65.500,-39.967475,-38.696222,-37.335403,-39.996060,-37.609459,-36.634735,-41.447825,-43.255759,-64.946705,-50.313150,-50.824017,-39.878167,-39.262661,-51.091538,-49.883130,-47.084994,-52.281528,-50.132369,-44.366765,-42.947682,-40.847634,-38.035803,-50.706798,-45.118313,-41.420136,-53.790430,-53.087946,-48.305225,-48.890924,-51.072554,-45.505886,-42.935377,-54.313183,-54.108769,-49.028555,-50.569843,-44.671033,-45.969832,-37.248908,-51.444452,-45.930125,-41.525408,-45.665352,-43.961322,-58.030018,-61.516645,-45.126230,-39.817927,-41.672865,-40.151473,-43.114695,-43.099542,-47.985431,-37.069079,-57.662524,-43.469629,-42.707565,-44.614081,-40.890189,-38.023757,-39.793809,-49.530167,-41.525086,-40.753615,-36.062239,-35.893598,-42.791646,-46.879738,-45.416911,-42.589600,-59.184826,-68.345696,-42.115454,-39.981241,-36.922417,-42.872650,-48.328828,-46.781090,-49.947196,-39.638200,-44.201186,-39.363341,-38.364852,-38.620437,-54.305646,-39.154467,-42.275379,-40.615731,-40.151298,-46.476203,-40.911808,-44.782862,-39.482414,-40.470543,-43.301168,0,Fileset 1: TS pulse compressed wideband pings T1
66.000,-39.043842,-38.828219,-36.906477,-39.988298,-37.219215,-35.749378,-40.995200,-42.801552,-53.806314,-48.150327,-51.643530,-39.898569,-38.908573,-47.585783,-51.174513,-45.864384,-50.652816,-46.679109,-44.602742,-42.367187,-39.333816,-38.426348,-51.489909,-44.717279,-41.561386,-51.480497,-51.480845,-48.709847,-49.493295,-50.262135,-45.642571,-43.251633,-54.232638,-54.112144,-48.734962,-50.726832,-44.678306,-45.071260,-37.224832,-52.149930,-47.287952,-41.221927,-45.216894,-43.750456,-59.571379,-64.222746,-45.327435,-40.289287,-42.212869,-39.923847,-42.555963,-42.313444,-48.864533,-36.788331,-51.666967,-42.665738,-44.804519,-45.238835,-40.253935,-37.567101,-38.440120,-44.556087,-38.291477,-39.135630,-36.931172,-35.787668,-43.542686,-48.458394,-46.566491,-42.962578,-57.707192,-54.807708,-42.426782,-39.976995,-36.579788,-43.489162,-49.083047,-45.885431,-49.399622,-39.156315,-43.389181,-38.383492,-38.308731,-38.018523,-55.309454,-38.991301,-42.905283,-39.872929,-40.482122,-47.589238,-41.048456,-45.240618,-38.789607,-40.008415,-43.983052,0,Fileset 1: TS pulse compressed wideband pings T1
66.500,-38.331682,-38.870913,-36.446948,-39.800934,-36.941792,-35.217085,-40.285177,-42.914929,-49.029979,-47.976861,-52.065135,-39.836746,-38.716686,-45.303444,-52.871877,-44.874582,-50.576948,-44.479343,-45.505009,-41.860730,-37.917694,-38.960986,-52.127956,-44.341643,-41.693179,-49.552923,-50.223639,-49.342339,-50.117966,-49.404481,-45.844551,-43.591076,-53.927351,-54.056257,-48.396130,-51.048870,-45.068308,-43.971994,-37.379171,-52.654976,-48.653644,-41.022208,-45.078029,-43.518784,-58.509252,-69.874510,-45.415062,-40.917276,-43.109253,-39.946665,-42.267211,-41.733955,-49.416233,-36.496857,-48.474326,-41.939957,-47.247901,-46.721813,-39.985303,-37.051413,-37.103230,-41.890600,-36.241015,-38.249482,-37.839138,-35.882187,-44.283564,-50.050510,-47.996444,-43.967591,-52.751121,-50.574224,-43.274609,-40.150308,-36.365043,-43.911587,-49.391189,-44.961994,-48.851242,-38.548755,-42.730163,-37.558934,-38.272025,-37.542222,-53.996959,-38.717168,-43.602229,-39.471511,-40.906044,-49.090010,-41.306939,-46.050056,-38.394143,-39.827647,-44.668843,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-37.794373,-38.801659,-36.019242,-39.467994,-36.768026,-34.947145,-39.663074,-43.401747,-46.416361,-49.183436,-53.058568,-39.654428,-38.568177,-43.910375,-54.581474,-44.436290,-51.727289,-43.434064,-47.030130,-41.407763,-36.783979,-39.467420,-52.514268,-44.006891,-41.801916,-48.049443,-49.217755,-50.043525,-50.713808,-48.545410,-46.079277,-43.901892,-53.358994,-53.859432,-48.019129,-51.498651,-45.703550,-43.005328,-37.567345,-51.679420,-49.653118,-41.019092,-45.263873,-43.477855,-55.501765,-65.047435,-45.093513,-41.324347,-44.028155,-40.201042,-42.102772,-41.371663,-49.648229,-36.241135,-46.890825,-41.453071,-49.092669,-48.756754,-39.978418,-36.545369,-35.937192,-40.388372,-34.977736,-37.981700,-38.734930,-36.133138,-44.714348,-51.057359,-49.380310,-45.300966,-49.180970,-48.469011,-44.392640,-40.416755,-36.224411,-44.092590,-49.267272,-44.129492,-48.452756,-37.897397,-42.222802,-36.916621,-38.175021,-37.161454,-52.104132,-38.455327,-44.145080,-39.363105,-41.305646,-49.926617,-41.352613,-46.627516,-38.236351,-39.823655,-44.929340,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-37.308871,-38.565923,-35.576110,-38.989800,-36.622697,-34.793363,-39.201308,-43.955532,-44.696597,-51.439522,-55.326473,-39.368228,-38.314055,-43.056831,-55.946222,-44.470762,-54.089796,-43.211926,-49.210602,-40.891523,-35.819293,-39.746810,-52.936975,-43.649093,-41.843544,-46.786873,-48.274647,-50.665906,-51.215865,-47.627416,-46.295945,-44.134016,-52.542971,-53.393769,-47.560363,-51.988226,-46.343525,-42.267934,-37.630176,-49.650032,-50.208858,-41.179390,-45.592621,-43.719562,-52.229621,-57.388648,-44.346712,-41.215794,-44.613484,-40.588932,-41.873281,-41.133239,-49.745445,-36.021937,-46.173735,-41.216208,-49.556022,-50.497807,-40.070812,-35.991076,-34.870658,-39.458328,-34.117349,-38.168421,-39.608798,-36.491460,-44.789893,-51.333659,-50.283650,-46.591327,-46.752333,-47.201746,-45.511250,-40.676206,-36.076556,-44.019812,-48.767361,-43.308326,-48.135236,-37.186394,-41.742668,-36.361256,-37.913886,-36.763047,-50.705133,-38.236571,-44.434973,-39.420918,-41.580186,-49.262484,-40.981508,-46.439962,-38.181384,-39.810119,-44.580510,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-36.931049,-38.264419,-35.209006,-38.481167,-36.598723,-34.802199,-39.043888,-44.363705,-43.511539,-53.680061,-60.283780,-39.169378,-38.028337,-42.717290,-57.147179,-45.094342,-57.810932,-43.873843,-52.554907,-40.360634,-35.029799,-39.774208,-53.955126,-43.331213,-41.935113,-45.730021,-47.404823,-51.281560,-51.759801,-46.734581,-46.618332,-44.411304,-51.640373,-52.716051,-47.121211,-52.600626,-46.876186,-41.927318,-37.622883,-47.719495,-50.648431,-41.604915,-45.906349,-44.405452,-49.331744,-52.749294,-43.517769,-40.695441,-44.765667,-41.169215,-41.587891,-41.059845,-50.052190,-35.983208,-46.042487,-41.365582,-49.258645,-50.437949,-40.323004,-35.443203,-33.940498,-38.992474,-33.617172,-38.953120,-40.652663,-37.069179,-44.819712,-51.394067,-50.639585,-47.600511,-45.088998,-46.430693,-46.593409,-41.014871,-36.000074,-43.848050,-48.088772,-42.575716,-47.983655,-36.532949,-41.302551,-35.949845,-37.555939,-36.398492,-50.006806,-38.201157,-44.696660,-39.666630,-41.858205,-47.817117,-40.340837,-45.606323,-38.242145,-39.766905,-43.876794,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-36.591267,-37.817113,-34.848101,-37.868481,-36.652045,-34.897501,-39.175349,-44.219585,-42.606580,-52.246459,-61.363769,-39.080815,-37.668647,-42.833646,-58.747928,-46.365695,-57.928889,-45.660478,-58.343189,-39.717162,-34.294949,-39.384110,-56.004762,-42.953301,-42.042510,-44.718028,-46.500326,-51.879286,-52.333818,-45.789023,-47.023344,-44.726902,-50.635669,-51.793461,-46.660847,-53.261322,-47.054333,-41.984814,-37.493362,-46.266643,-51.138963,-42.260060,-45.793975,-45.462223,-46.817663,-49.414662,-42.796385,-39.901601,-44.427038,-41.822735,-41.151525,-41.006694,-50.710097,-36.105450,-46.050555,-41.864645,-49.127165,-48.447202,-40.736738,-34.791049,-33.044747,-38.916514,-33.406679,-40.512671,-41.922481,-37.820795,-45.003260,-51.620662,-50.670924,-48.058020,-43.905406,-45.925628,-47.562522,-41.382302,-35.927459,-43.541418,-47.209325,-41.870368,-47.895567,-35.879928,-40.757047,-35.606252,-37.002575,-35.977439,-49.910234,-38.282408,-45.062933,-39.950001,-42.130202,-46.390943,-39.528638,-44.398597,-38.256815,-39.537542,-42.998519,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-36.415988,-37.303456,-34.592343,-37.238241,-36.912459,-35.184758,-39.760407,-43.535454,-41.974881,-48.961127,-53.520373,-39.262696,-37.395921,-43.553309,-62.440401,-48.598561,-52.977067,-49.786367,-72.286596,-39.049826,-33.710583,-38.645326,-59.113162,-42.580482,-42.296949,-43.791064,-45.643128,-52.641588,-53.039430,-44.885500,-47.633808,-45.246181,-49.668871,-50.832938,-46.330218,-54.044965,-46.988207,-42.598943,-37.397300,-45.586551,-51.847373,-43.278014,-45.195971,-46.719400,-44.811999,-46.864741,-42.491209,-39.193930,-43.908857,-42.536991,-40.703678,-40.944967,-52.014595,-36.500256,-45.689608,-42.640206,-49.981922,-46.289627,-41.589802,-34.101810,-32.276447,-39.450146,-33.678248,-43.556184,-43.558164,-38.751588,-45.709755,-52.424888,-51.072955,-48.229145,-43.233184,-45.729086,-48.683653,-41.886055,-35.945997,-43.192067,-46.259438,-41.324582,-47.779656,-35.338534,-40.139056,-35.448121,-36.333954,-35.604920,-50.496359,-38.495806,-45.794178,-40.245397,-42.558125,-45.493195,-38.822542,-43.205251,-38.213783,-39.184278,-42.270394,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-36.445703,-36.743578,-34.447632,-36.599312,-37.372884,-35.646940,-40.828048,-42.662843,-41.482080,-46.704881,-49.039110,-39.682414,-37.311193,-44.665843,-74.504222,-51.926401,-49.405529,-62.868061,-61.656686,-38.392569,-33.325522,-37.672344,-58.487145,-42.188320,-42.712854,-42.934814,-44.822814,-53.544232,-53.727454,-44.047515,-48.404528,-45.978172,-48.766154,-49.974786,-46.187526,-54.918454,-46.971764,-43.649910,-37.412738,-45.869985,-52.545699,-44.602820,-44.467596,-47.492481,-43.324494,-44.801394,-42.748936,-38.777625,-43.482828,-43.156860,-40.354457,-40.734086,-54.133344,-37.058256,-44.501942,-42.858495,-52.355980,-44.826174,-43.161606,-33.365381,-31.645457,-40.753511,-34.602361,-49.932328,-45.005269,-39.439867,-47.188870,-53.986477,-52.529638,-48.519292,-43.023621,-45.778334,-50.294216,-42.483565,-35.992221,-42.783488,-45.348548,-41.001357,-47.164545,-34.943926,-39.429625,-35.494085,-35.602772,-35.334580,-51.517948,-38.643011,-46.798608,-40.407586,-43.221791,-45.318187,-38.345934,-42.243721,-38.042882,-38.776473,-41.866817,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-36.728166,-36.249480,-34.449679,-36.050544,-37.980612,-36.225473,-42.226330,-42.118901,-40.973035,-45.895415,-46.775667,-40.183404,-37.519177,-45.167188,-61.090579,-55.382257,-47.595034,-52.466571,-58.260839,-37.858137,-33.253633,-36.745661,-54.723687,-41.851595,-43.318302,-42.220002,-44.052468,-54.333963,-54.119189,-43.359992,-49.284695,-46.871459,-47.999304,-49.355948,-46.315824,-55.938458,-47.406265,-44.424380,-37.613783,-47.339867,-52.905692,-46.054404,-44.257641,-47.661121,-42.298613,-43.108099,-43.542211,-38.754050,-43.389829,-43.664668,-40.274236,-40.419067,-56.777866,-37.535455,-42.956699,-41.715101,-55.435605,-44.321790,-45.873871,-32.651764,-31.217117,-42.707554,-36.432758,-53.859728,-44.682519,-39.462136,-49.560426,-56.275055,-55.910897,-49.134883,-43.118757,-45.939839,-52.822179,-43.115540,-36.021416,-42.374555,-44.672310,-40.930317,-45.744520,-34.759377,-38.745212,-35.741766,-34.987880,-35.289775,-51.857287,-38.566678,-47.417093,-40.441177,-44.226248,-45.940637,-38.152404,-41.761802,-37.852203,-38.535076,-41.887706,0,Fileset 1: TS pulse compressed wideband pings T1
70.500,-37.185563,-35.890428,-34.557119,-35.647354,-38.566816,-36.731120,-43.446299,-42.208118,-40.409023,-46.459290,-45.991420,-40.492192,-37.955932,-44.379084,-54.402066,-56.072127,-47.228090,-46.108461,-58.816690,-37.491629,-33.514914,-36.059304,-52.445012,-41.619221,-44.052818,-41.657482,-43.304147,-54.453673,-53.956579,-42.840000,-50.255571,-47.719563,-47.348990,-48.882265,-46.683526,-57.182486,-48.420526,-44.017454,-37.889861,-49.948974,-53.016099,-47.387052,-44.919028,-48.098611,-41.452129,-41.697031,-44.199813,-38.936945,-43.711761,-44.178137,-40.487607,-40.186537,-57.265905,-37.677213,-41.779849,-40.025459,-54.248471,-44.713879,-50.220462,-31.992377,-30.983608,-43.799562,-39.504166,-44.805150,-42.591595,-39.067546,-52.207683,-58.966453,-61.893701,-49.637212,-43.169631,-45.908864,-56.426387,-43.650653,-35.968889,-42.008737,-44.269737,-40.934920,-43.959995,-34.755080,-38.199030,-36.029674,-34.617043,-35.510903,-50.520617,-38.313206,-46.963290,-40.474640,-45.606874,-47.104746,-38.064760,-41.822855,-37.818717,-38.629846,-42.157511,0,Fileset 1: TS pulse compressed wideband pings T1
71.000,-37.687173,-35.670191,-34.707377,-35.388159,-39.017381,-37.050333,-44.092619,-43.032886,-39.964297,-48.386130,-46.097449,-40.554482,-38.425657,-43.358864,-50.753458,-55.017264,-48.117014,-43.412362,-61.330858,-37.261825,-34.044854,-35.638415,-51.485459,-41.506908,-44.866022,-41.206760,-42.603539,-53.607851,-53.219370,-42.450148,-51.471360,-48.365165,-46.723752,-48.324039,-47.210845,-58.700069,-49.848575,-42.970135,-38.031705,-52.647789,-53.414530,-48.634858,-46.443136,-49.505125,-40.537999,-40.532917,-43.808686,-38.990297,-44.437284,-44.873042,-40.866817,-40.207312,-54.526883,-37.596873,-41.258435,-38.723106,-51.385085,-45.782973,-55.036069,-31.382448,-30.911734,-42.343918,-44.853429,-40.388398,-40.248023,-38.819594,-53.302319,-61.871173,-60.254477,-49.324217,-43.044340,-45.518466,-59.449353,-44.024000,-35.848148,-41.702513,-43.990864,-40.754034,-42.373146,-34.858006,-37.838105,-36.172845,-34.515736,-35.960906,-48.739407,-38.119249,-45.979253,-40.687874,-47.390498,-48.186347,-37.843314,-42.249380,-38.071065,-39.098816,-42.315683,0,Fileset 1: TS pulse compressed wideband pings T1
71.500,-38.139416,-35.548309,-34.868210,-35.243352,-39.360373,-37.262740,-44.351869,-44.607411,-39.789054,-52.015222,-46.452678,-40.582290,-38.718323,-42.872281,-48.418769,-54.205252,-50.378354,-42.379105,-59.967480,-37.102661,-34.759723,-35.408209,-51.094796,-41.511567,-45.790353,-40.821512,-42.011915,-52.043766,-52.046770,-42.133294,-53.210958,-48.820600,-46.034418,-47.548102,-47.856171,-60.439557,-51.350503,-42.181037,-37.917779,-52.866167,-54.613110,-50.024193,-48.490305,-52.034107,-39.561664,-39.608999,-42.621805,-38.738488,-45.482168,-45.851891,-41.241123,-40.529889,-51.646409,-37.616653,-41.371708,-37.981248,-49.670996,-47.293879,-51.818660,-30.802188,-30.995231,-39.905243,-57.011095,-37.812204,-38.111620,-38.951817,-52.365966,-63.311411,-55.131965,-48.203159,-42.940242,-44.959152,-57.502959,-44.270731,-35.737351,-41.437583,-43.640229,-40.259609,-41.144595,-35.011205,-37.648830,-36.125547,-34.645354,-36.577716,-47.427307,-38.165059,-45.201939,-41.198164,-49.564582,-48.590639,-37.427594,-42.769652,-38.636035,-39.883047,-42.102722,0,Fileset 1: TS pulse compressed wideband pings T1
72.000,-38.486039,-35.472598,-35.031620,-35.181243,-39.682527,-37.516754,-44.625295,-46.937757,-39.914112,-57.637212,-46.326062,-40.815089,-38.723055,-43.003720,-46.775745,-53.421590,-54.879269,-42.422060,-55.109394,-36.947674,-35.587324,-35.287006,-50.646355,-41.607984,-46.906821,-40.467249,-41.557468,-50.174915,-50.612127,-41.827826,-55.751698,-49.156823,-45.241620,-46.576835,-48.621108,-62.168695,-52.604596,-41.939154,-37.583491,-51.265136,-57.095257,-51.528666,-50.104524,-54.288598,-38.636628,-38.890322,-41.440246,-38.277874,-46.594725,-47.067395,-41.505214,-41.107100,-49.395937,-37.956364,-42.007978,-37.685083,-48.963565,-48.986784,-47.341722,-30.233828,-31.245036,-37.737041,-46.811826,-36.195400,-36.170104,-39.433585,-51.024821,-59.245078,-52.377393,-46.880832,-43.086306,-44.548480,-54.161809,-44.421891,-35.693560,-41.169072,-43.104010,-39.495704,-40.226830,-35.181739,-37.600579,-35.958560,-34.954811,-37.292585,-46.573400,-38.493598,-44.864662,-42.041136,-51.724724,-48.425347,-36.925183,-43.196888,-39.482226,-40.897991,-41.530606,0,Fileset 1: TS pulse compressed wideband pings T1
72.500,-38.674198,-35.413353,-35.207847,-35.187905,-40.049164,-37.948509,-45.186547,-49.958939,-40.331594,-56.601478,-45.354102,-41.427771,-38.509325,-43.623129,-45.547393,-52.053634,-66.263263,-43.342813,-51.300290,-36.751916,-36.441435,-35.240588,-49.932990,-41.781082,-48.334269,-40.156101,-41.258619,-48.322505,-49.077350,-41.506791,-58.563696,-49.415857,-44.380997,-45.521168,-49.535654,-63.383956,-53.629761,-42.290354,-37.183155,-50.045500,-60.640580,-52.302847,-50.291685,-52.996750,-37.857636,-38.329721,-40.642460,-37.825785,-47.157446,-48.315902,-41.672829,-41.839596,-47.681235,-38.740591,-43.024192,-37.672865,-49.016700,-50.457590,-44.256265,-29.672460,-31.695942,-35.996024,-40.697331,-35.201071,-34.440043,-40.107664,-49.986988,-54.147328,-51.078109,-45.830155,-43.652103,-44.550634,-51.821977,-44.473482,-35.741729,-40.874699,-42.393465,-38.595506,-39.579501,-35.364920,-37.670556,-35.767078,-35.405867,-38.011289,-45.933335,-39.073190,-44.983176,-43.260603,-52.481119,-48.289313,-36.488282,-43.507857,-40.586177,-42.073874,-40.787786,0,Fileset 1: TS pulse compressed wideband pings T1
73.000,-38.637189,-35.353353,-35.400044,-35.270584,-40.485839,-38.674592,-46.162863,-52.654065,-40.978806,-51.924135,-43.928964,-42.561287,-38.271192,-44.300503,-44.574902,-50.277377,-59.384449,-45.163571,-48.603129,-36.488533,-37.130615,-35.282451,-49.225436,-42.036837,-50.207722,-39.938908,-41.126490,-46.697970,-47.565458,-41.176308,-57.590521,-49.578864,-43.545556,-44.508649,-50.641892,-63.394647,-54.712133,-43.245898,-36.898993,-49.743190,-58.814054,-51.186129,-49.835032,-50.695547,-37.275142,-37.880451,-40.344128,-37.582403,-46.412574,-49.309529,-41.867784,-42.591719,-46.450793,-40.046393,-44.050795,-37.724919,-49.537209,-51.073346,-42.046351,-29.137486,-32.395915,-34.623697,-37.276367,-34.683533,-32.994289,-40.645701,-49.133931,-50.134938,-50.605383,-45.269776,-44.772436,-45.187924,-50.444284,-44.427929,-35.890146,-40.557307,-41.576794,-37.675048,-39.192428,-35.552951,-37.834505,-35.633276,-35.946329,-38.559757,-45.250578,-39.796239,-45.458486,-44.990708,-51.064487,-48.667574,-36.251798,-43.836425,-41.964631,-43.336418,-40.085360,0,Fileset 1: TS pulse compressed wideband pings T1
73.500,-38.307261,-35.253444,-35.563121,-35.412170,-40.952912,-39.776916,-47.546488,-52.483004,-41.658333,-49.523383,-42.628602,-44.314295,-38.217282,-44.101966,-43.706079,-48.759411,-53.308693,-48.127415,-46.676946,-36.126630,-37.271651,-35.437239,-48.880141,-42.356430,-52.576638,-39.855729,-41.130059,-45.395617,-46.141261,-40.853401,-53.656545,-49.525852,-42.807396,-43.605833,-51.919318,-61.875374,-55.568005,-44.802259,-36.864526,-50.198355,-53.793577,-48.908556,-50.081393,-49.796760,-36.858288,-37.462721,-40.569410,-37.658967,-44.559242,-49.761320,-42.241770,-43.208464,-45.720889,-41.816870,-44.281407,-37.521563,-49.554235,-50.282425,-40.402404,-28.630497,-33.339372,-33.544637,-35.019578,-34.549611,-31.882170,-40.524940,-48.014745,-47.110418,-49.931049,-45.192739,-46.433430,-46.652763,-49.640688,-44.297764,-36.087636,-40.204049,-40.709435,-36.796297,-39.054733,-35.708036,-37.991558,-35.595596,-36.446646,-38.683635,-44.309533,-40.442873,-45.946549,-47.512733,-48.823470,-49.866694,-36.277622,-44.389088,-43.658511,-44.542272,-39.559687,0,Fileset 1: TS pulse compressed wideband pings T1
74.000,-37.749045,-35.123470,-35.682527,-35.628967,-41.436862,-41.385304,-49.206362,-50.651134,-42.112051,-48.800655,-41.853727,-46.796830,-38.599717,-42.637097,-42.859506,-48.028790,-51.305698,-53.024926,-45.300204,-35.717963,-36.606762,-35.811651,-49.130725,-42.774693,-55.176622,-39.999562,-41.274315,-44.501279,-44.907091,-40.650982,-50.447226,-49.192450,-42.272120,-42.891417,-53.257157,-59.325807,-54.813324,-46.994729,-37.240958,-50.396038,-50.307420,-46.728408,-52.011910,-50.668722,-36.584851,-37.083837,-41.359108,-38.145350,-42.574625,-49.352562,-42.997766,-43.697901,-45.578575,-43.690236,-43.334088,-36.915892,-47.865342,-48.287735,-39.213453,-28.187767,-34.517505,-32.779166,-33.531957,-34.783934,-31.192769,-39.569010,-46.377756,-44.968450,-47.845327,-45.303115,-48.016893,-48.873678,-48.766003,-44.162744,-36.304119,-39.852168,-39.897029,-36.060283,-39.211944,-35.854517,-37.994517,-35.725097,-36.771732,-38.327442,-43.134489,-40.847373,-45.908866,-51.415271,-46.614340,-52.174201,-36.617186,-45.459828,-45.798237,-45.586551,-39.336352,0,Fileset 1: TS pulse compressed wideband pings T1
74.500,-37.064937,-34.921822,-35.697235,-35.879536,-41.911923,-43.551777,-50.605853,-49.535315,-42.130218,-48.942929,-41.738479,-49.946240,-39.583268,-40.724733,-41.941659,-48.344547,-51.902522,-57.092176,-44.226216,-35.310187,-35.301608,-36.501662,-49.761327,-43.273369,-56.549988,-40.385461,-41.489216,-44.005032,-43.893278,-40.648189,-48.244569,-48.603112,-41.983000,-42.372694,-54.085457,-56.445473,-52.464869,-49.491663,-38.106934,-48.615126,-48.104052,-44.971572,-57.207272,-52.003705,-36.367663,-36.781135,-42.512241,-39.005754,-41.074303,-47.890912,-44.289734,-44.211337,-45.938248,-44.650945,-41.929366,-36.053292,-45.214638,-45.787197,-38.398939,-27.800711,-35.810559,-32.337158,-32.652492,-35.259691,-30.940745,-38.093407,-44.424259,-43.616817,-44.780762,-44.708278,-47.719948,-49.208156,-47.131806,-44.004400,-36.470207,-39.465475,-39.166071,-35.483733,-39.584834,-35.979060,-37.633834,-36.049697,-36.779337,-37.694810,-41.906241,-40.981394,-45.040768,-55.858131,-44.467433,-54.948913,-37.185967,-47.298946,-48.510685,-46.527290,-39.453290,0,Fileset 1: TS pulse compressed wideband pings T1
75.000,-36.411847,-34.669081,-35.632629,-36.133661,-42.450049,-46.270309,-51.054813,-49.966669,-41.975050,-48.264598,-42.270044,-53.321588,-41.291460,-39.206537,-41.018539,-49.934426,-55.895443,-50.733330,-43.255945,-35.022566,-33.827099,-37.665124,-49.740252,-43.826877,-55.497587,-41.021654,-41.749481,-43.851474,-43.155397,-40.966209,-46.829814,-47.959171,-41.979660,-42.054893,-53.429267,-53.718659,-50.165628,-50.485656,-39.486940,-45.739047,-46.748528,-43.536039,-65.060266,-49.421916,-36.179965,-36.666609,-43.262837,-40.047695,-40.368185,-46.056194,-46.253458,-45.028325,-46.316297,-44.348004,-40.932877,-35.325950,-42.933554,-43.436472,-37.928839,-27.469546,-37.100431,-32.314355,-32.389094,-35.712446,-31.137453,-36.473918,-42.604932,-43.034320,-41.946374,-42.884967,-45.724105,-45.652610,-44.997298,-43.730473,-36.576136,-39.040617,-38.587271,-35.131693,-40.013784,-36.141174,-36.899067,-36.619728,-36.545617,-37.172720,-40.902924,-41.138479,-43.803180,-53.315580,-42.408898,-54.087852,-37.763543,-50.041011,-52.190039,-47.910211,-39.907293,0,Fileset 1: TS pulse compressed wideband pings T1
75.500,-35.908215,-34.408228,-35.562120,-36.362702,-43.178201,-49.329161,-50.281517,-52.442693,-42.107098,-45.726046,-42.965778,-56.355911,-43.243946,-38.389828,-40.229498,-52.241131,-59.103816,-45.889482,-42.297224,-34.970691,-32.525399,-39.406089,-48.173250,-44.367848,-53.419489,-41.856858,-42.053700,-43.940950,-42.709859,-41.676691,-45.979578,-47.488845,-42.282510,-41.939061,-51.423878,-51.374018,-48.426281,-48.434149,-41.062694,-43.352261,-45.791153,-42.191659,-55.905638,-45.673801,-36.060422,-36.828226,-42.701603,-40.814900,-40.640517,-44.684846,-48.738668,-46.341456,-45.723675,-43.920246,-40.732324,-35.076375,-41.481900,-41.599585,-37.788622,-27.182596,-38.349658,-32.835460,-32.774486,-35.606380,-31.737481,-34.904640,-41.217675,-43.071367,-39.822684,-40.630748,-43.927761,-42.176458,-43.091793,-43.217188,-36.682715,-38.594290,-38.207133,-35.031662,-40.133720,-36.381651,-36.031711,-37.440075,-36.313203,-37.068739,-40.306631,-41.720643,-42.748351,-49.418598,-40.556721,-50.452442,-38.042042,-53.264056,-58.477669,-50.850433,-40.579533,0,Fileset 1: TS pulse compressed wideband pings T1
