Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
129.000,-37.347834,-51.367393,-48.994122,-50.250710,-43.101183,-40.883418,-49.171188,-43.726266,-42.118620,-43.828056,-54.303365,-38.931252,-37.985901,-39.799059,-36.745811,-42.197101,-37.217264,-37.934921,-36.088002,-42.597168,-42.516929,-44.837695,-44.213568,-36.608160,-47.571546,-70.513512,-49.719360,-44.088476,-58.360174,-48.013030,-41.691506,-64.151950,-45.172322,-49.902097,-42.571988,-40.149679,-49.297056,-37.628834,-36.774457,-42.718261,-37.963589,-43.986235,-43.878642,-42.909385,-50.659928,-49.471157,-46.939524,-42.940757,-34.397839,-34.092496,-50.708982,-44.718509,-50.770337,-37.277961,-36.277870,-38.136822,-39.382811,-40.732230,-52.911373,-30.260473,-41.751386,-48.143753,-34.714469,-43.547646,-40.532719,-40.396588,-55.752156,-39.844887,-40.901930,-47.462028,-46.378831,-42.046000,-59.211661,-44.440453,-43.882331,-41.014630,-43.649554,-39.833458,-39.659796,-37.533628,-45.683517,-47.041144,-43.768764,-34.738341,-38.254294,-35.627047,-43.134781,-42.962536,-38.507758,-45.296311,-37.675066,-41.086346,-42.638679,-40.586141,-44.339894,0,Fileset 1: TS pulse compressed wideband pings T3
129.500,-36.941048,-56.825235,-46.371704,-52.665795,-42.472892,-40.489947,-50.493079,-43.479025,-41.604455,-42.998897,-53.027613,-39.065274,-37.040901,-38.306517,-37.423793,-39.406600,-36.050553,-40.653160,-35.726460,-44.095924,-45.500466,-43.232634,-47.416063,-36.148201,-46.895986,-75.153733,-49.448782,-44.955703,-61.170463,-48.752858,-41.642508,-61.459261,-45.293873,-48.646273,-44.505601,-38.951919,-49.515913,-36.903059,-36.014633,-39.397429,-37.064012,-41.940347,-44.450272,-43.166846,-46.309570,-44.852686,-48.412251,-46.630239,-33.211391,-32.994754,-48.156081,-46.539909,-53.062784,-37.202507,-35.489497,-36.813641,-38.507065,-40.188632,-68.126962,-30.467487,-46.883950,-46.992974,-34.591762,-38.885937,-37.166437,-41.132441,-58.951448,-39.115012,-40.642454,-46.573659,-48.679457,-41.666848,-60.252555,-45.655425,-44.371570,-41.087663,-43.563619,-38.099832,-39.112771,-37.070060,-42.960359,-47.428063,-41.823502,-34.241948,-37.165911,-36.268165,-43.919574,-43.006289,-38.200814,-49.362721,-36.331596,-40.156109,-42.083974,-40.865191,-45.148920,0,Fileset 1: TS pulse compressed wideband pings T3
130.000,-36.769221,-68.143454,-44.422736,-54.221442,-42.040786,-40.547641,-48.740254,-43.605589,-41.971235,-41.624729,-51.278339,-40.089754,-36.655731,-37.611080,-38.500332,-37.520149,-35.210605,-46.844569,-35.907631,-45.899160,-51.040239,-42.080054,-51.576948,-36.191561,-46.236059,-69.330846,-48.140944,-45.721191,-60.046902,-48.792619,-42.006597,-60.722129,-45.214914,-47.429685,-46.182165,-37.853440,-48.739441,-37.166756,-35.806839,-36.961473,-36.905249,-40.796193,-46.596288,-43.931502,-42.642265,-41.841990,-48.492933,-48.551377,-32.758056,-32.397083,-45.992030,-46.514479,-55.194227,-37.944825,-35.355726,-35.427086,-37.977755,-39.868674,-49.784106,-30.742341,-60.136053,-43.682598,-34.869781,-35.412576,-34.708497,-40.668799,-70.507070,-39.319395,-41.308361,-46.146038,-49.873345,-41.194925,-57.319741,-47.529649,-44.971722,-41.289504,-43.789304,-36.725762,-38.837384,-37.093662,-41.087818,-46.407289,-40.562781,-34.151454,-36.393539,-37.175423,-44.766649,-43.498341,-38.532366,-58.334944,-35.574787,-38.851165,-42.436423,-42.174344,-47.313276,0,Fileset 1: TS pulse compressed wideband pings T3
130.500,-36.662469,-55.641274,-42.991200,-53.066145,-41.625455,-40.955789,-45.429665,-43.920957,-42.298472,-40.121371,-49.934799,-41.869318,-36.850530,-37.651740,-39.694815,-36.215633,-34.677436,-50.790729,-36.316540,-47.428533,-53.846922,-41.355584,-48.638996,-36.671324,-45.463961,-59.370793,-46.598091,-45.135913,-56.520526,-48.160352,-42.507553,-62.162911,-44.956665,-46.288230,-47.349807,-36.837269,-47.501678,-38.523860,-36.188382,-35.153682,-37.527940,-40.433765,-51.307153,-44.648192,-39.998604,-40.547869,-47.107943,-45.583252,-33.004473,-32.287587,-45.519197,-44.285221,-55.838951,-39.191442,-35.905846,-34.296288,-37.666360,-39.557756,-44.130934,-30.789228,-50.726055,-40.871317,-35.360679,-33.074496,-33.123982,-39.419738,-62.924472,-40.475554,-42.749417,-46.304108,-48.870686,-40.719713,-55.975599,-49.754377,-45.270368,-41.349084,-44.190343,-35.831552,-38.839089,-37.328806,-39.838147,-44.001502,-39.799965,-34.316426,-35.826549,-37.940938,-43.689893,-44.218246,-39.443068,-49.742294,-35.281857,-37.344666,-43.889954,-45.061916,-48.605004,0,Fileset 1: TS pulse compressed wideband pings T3
131.000,-36.640909,-49.845448,-42.163401,-51.135479,-41.296281,-41.686677,-42.855440,-44.222897,-41.397650,-38.825067,-49.077612,-44.071444,-37.699988,-38.392394,-40.716246,-35.359581,-34.470984,-43.313001,-36.724263,-48.401136,-47.461031,-41.075693,-45.048462,-37.508793,-44.541637,-53.902619,-45.585743,-43.886720,-53.742552,-47.571197,-42.937394,-64.546716,-44.703594,-45.371782,-47.781943,-36.098213,-46.422689,-41.194140,-37.223078,-33.880419,-38.963926,-40.890458,-61.336086,-44.675344,-38.371217,-40.674658,-45.711169,-43.378931,-34.033232,-32.706013,-46.919049,-42.557519,-54.621906,-39.804740,-37.158506,-33.629454,-37.540683,-39.342035,-40.864702,-30.712360,-45.605153,-38.872356,-35.994779,-31.665159,-32.357347,-38.404662,-56.155403,-42.715551,-44.508974,-46.998779,-46.504955,-40.135336,-56.654511,-51.328886,-45.098474,-41.123969,-44.714693,-35.485173,-39.207475,-37.499849,-39.161936,-41.484228,-39.481903,-34.719677,-35.372374,-38.336000,-40.938538,-44.649491,-40.934397,-43.812935,-35.413020,-36.047815,-47.088394,-51.614179,-45.282168,0,Fileset 1: TS pulse compressed wideband pings T3
131.500,-37.065058,-47.083135,-42.340583,-50.039578,-41.460850,-43.015248,-41.659165,-44.844637,-39.984165,-38.185090,-48.934476,-46.103947,-39.554490,-40.080671,-41.790262,-35.260205,-34.854211,-40.416827,-37.251560,-48.902245,-43.903323,-41.360533,-43.868895,-38.988980,-43.950767,-51.239543,-45.626794,-43.490265,-52.166923,-47.915940,-43.696816,-62.435629,-45.015688,-45.216887,-47.366224,-36.114777,-46.027341,-45.094129,-39.259375,-33.361588,-41.156816,-42.409431,-56.940685,-44.337059,-37.956824,-42.480647,-45.421477,-43.165965,-36.161216,-33.875898,-50.736692,-42.303011,-53.093090,-39.496244,-39.354639,-33.844683,-37.952232,-39.774575,-39.168744,-31.061855,-44.110950,-37.900904,-37.221888,-31.355551,-32.648724,-38.346405,-53.819243,-46.757888,-45.950714,-48.409436,-44.513359,-39.724229,-58.103542,-51.272993,-44.978576,-41.015879,-45.581200,-35.970445,-40.268525,-37.672145,-39.360727,-39.824678,-39.830794,-35.643769,-35.380894,-38.814534,-38.861062,-44.293100,-43.313682,-41.070331,-36.290855,-35.551361,-52.850258,-55.314658,-42.020489,0,Fileset 1: TS pulse compressed wideband pings T3
132.000,-37.361549,-45.519387,-42.923168,-49.214740,-41.529941,-44.214307,-41.136930,-45.437928,-38.497370,-37.590638,-48.924970,-46.701828,-41.937788,-42.136225,-42.663351,-35.369949,-35.148275,-39.343252,-37.290410,-48.095098,-41.721635,-41.354694,-43.768895,-40.396763,-43.268566,-49.470176,-46.130846,-43.515606,-51.079836,-48.819082,-44.377317,-58.156574,-45.389831,-45.290184,-45.848666,-36.336163,-45.626327,-45.518528,-41.640055,-32.856502,-42.381298,-44.096964,-52.775350,-43.556270,-37.884171,-45.391754,-45.798070,-44.047339,-38.397896,-34.935675,-54.708586,-42.842363,-51.942506,-38.589590,-41.575180,-34.311111,-38.274742,-40.309920,-38.010557,-31.413094,-43.886460,-37.263234,-38.708695,-31.418873,-33.197312,-38.511893,-53.063642,-53.525137,-45.918564,-49.595781,-42.895751,-39.012764,-55.814316,-49.674828,-44.617053,-40.662689,-46.053926,-36.686307,-41.423040,-37.235437,-39.817741,-38.550692,-40.145682,-36.465929,-35.313823,-39.079116,-37.364575,-42.643663,-45.992613,-39.581850,-37.269465,-35.312290,-51.801882,-46.583218,-39.737122,0,Fileset 1: TS pulse compressed wideband pings T3
132.500,-37.659219,-44.819865,-43.946346,-48.721162,-41.617400,-45.160982,-41.226943,-46.211550,-37.357463,-37.103465,-49.287099,-46.609780,-45.251856,-44.604569,-43.896265,-35.734350,-35.473513,-39.490965,-37.221622,-46.240444,-40.443428,-41.124154,-44.189745,-41.780659,-42.756461,-48.088726,-47.245073,-43.910218,-50.598329,-50.174737,-45.276066,-55.087765,-45.995657,-45.751184,-44.133819,-36.863649,-45.177363,-42.325821,-44.366432,-32.445731,-41.921304,-45.516604,-51.424236,-43.005219,-38.009358,-49.296084,-46.966189,-46.244527,-39.425966,-35.683446,-51.581834,-44.370612,-51.581911,-37.871439,-42.978323,-35.102130,-38.674729,-40.961507,-37.340556,-32.064935,-44.681263,-36.989483,-40.719600,-31.804348,-33.888983,-38.857228,-53.559883,-69.319529,-45.276502,-49.996967,-41.742409,-38.322407,-52.035976,-47.825946,-44.388189,-40.379939,-46.091276,-37.692429,-42.642298,-36.449767,-40.687195,-37.796841,-40.483935,-37.354276,-35.386292,-39.467534,-36.436869,-40.828061,-48.830716,-38.927153,-38.541628,-35.479761,-46.768492,-42.568003,-38.316635,0,Fileset 1: TS pulse compressed wideband pings T3
133.000,-37.770869,-44.641360,-45.118415,-48.448015,-41.500274,-45.359553,-41.782214,-47.000781,-36.593256,-36.659558,-50.168402,-46.500885,-50.241904,-46.907364,-45.868459,-36.188063,-35.713639,-40.577694,-37.251005,-43.600149,-39.799835,-40.654011,-44.174826,-42.971838,-42.462945,-47.065001,-49.104144,-44.343811,-50.782078,-50.570083,-46.456150,-53.132220,-46.665912,-46.382547,-42.571802,-37.453954,-44.510025,-39.726194,-47.106738,-31.978423,-40.467345,-45.587356,-49.991056,-43.013321,-38.051965,-50.815888,-48.611462,-50.768759,-37.985599,-35.784920,-47.715460,-47.045715,-51.618603,-37.404488,-42.655859,-36.087563,-39.113735,-41.272495,-36.890655,-32.901786,-46.687116,-36.941383,-42.634643,-32.293513,-34.460286,-39.159443,-55.502695,-54.360102,-44.881861,-48.954913,-40.764359,-37.743820,-49.056527,-46.007918,-44.216569,-40.196430,-45.700735,-38.947758,-43.642100,-35.459805,-41.718769,-37.374449,-40.685231,-38.310657,-35.627354,-40.061027,-35.886777,-39.345044,-50.777108,-38.760536,-40.107782,-35.846688,-43.666990,-40.229001,-37.367603,0,Fileset 1: TS pulse compressed wideband pings T3
133.500,-37.231301,-44.415686,-45.743084,-48.173492,-40.751383,-44.178947,-42.368303,-47.254568,-35.918139,-35.917337,-51.431960,-46.393704,-59.131527,-46.939896,-48.624693,-36.175968,-35.464034,-42.452265,-37.418286,-40.228615,-39.489154,-39.619430,-42.793584,-43.408999,-42.104942,-46.332123,-51.824568,-44.215549,-51.272029,-48.240814,-47.688389,-51.903650,-46.977632,-46.306463,-41.158017,-37.469406,-43.332282,-37.857178,-48.820900,-31.170215,-38.673739,-43.889935,-46.812028,-43.575713,-37.521287,-49.042566,-49.247277,-62.087055,-35.430173,-35.025626,-45.265072,-50.498524,-50.988351,-36.820792,-41.006995,-36.672323,-39.275394,-40.400406,-36.258449,-33.479715,-50.823773,-36.658894,-41.844812,-32.290096,-34.455396,-38.918846,-59.900104,-49.980049,-44.993376,-46.779202,-39.495191,-36.999895,-46.616469,-44.022992,-43.603379,-39.723632,-44.716433,-40.023814,-43.659085,-34.106660,-42.206332,-36.857011,-40.345398,-39.128444,-35.698443,-40.490516,-35.252864,-37.942833,-50.400694,-38.396793,-41.615138,-35.972483,-41.440048,-38.365676,-36.416253,0,Fileset 1: TS pulse compressed wideband pings T3
134.000,-36.570306,-44.580710,-46.193719,-48.664412,-39.961644,-42.627224,-43.546971,-47.778151,-36.059052,-35.539611,-54.096497,-46.450306,-63.550152,-45.304428,-53.174041,-36.185393,-35.212342,-46.110591,-38.722988,-37.143359,-40.126529,-38.546660,-41.271953,-43.452640,-42.337864,-46.485085,-57.478835,-44.076940,-51.926571,-45.527935,-49.799000,-52.171062,-47.795069,-45.501547,-40.786807,-37.216335,-42.413811,-37.186806,-49.354414,-30.661778,-37.363771,-41.954418,-43.620382,-45.730308,-37.037361,-49.509111,-48.020276,-48.395942,-33.642868,-34.365577,-44.590870,-51.517152,-49.558056,-36.513453,-39.735310,-37.007262,-39.756047,-38.841198,-35.965661,-34.077038,-58.890657,-36.635702,-39.058371,-32.190337,-34.604694,-38.678276,-74.277326,-48.920672,-46.973232,-45.083115,-38.679126,-36.754394,-45.177725,-42.610907,-42.955253,-39.487906,-43.957476,-41.260798,-43.080773,-33.162126,-42.166406,-36.698005,-40.014177,-40.504527,-36.150468,-41.071253,-35.083567,-37.166909,-49.228571,-38.025958,-43.176270,-36.298303,-40.318230,-37.332768,-35.956345,0,Fileset 1: TS pulse compressed wideband pings T3
134.500,-35.918044,-45.207180,-46.593008,-50.138141,-39.322614,-41.397977,-45.227802,-48.916370,-37.003531,-35.579283,-59.581652,-45.272450,-58.053861,-44.014407,-58.465176,-36.237945,-34.979372,-51.723849,-41.795109,-34.708944,-41.508600,-37.574070,-40.534635,-43.073684,-43.138415,-46.587210,-62.589583,-44.132069,-51.335643,-43.886759,-52.424294,-54.092420,-49.899410,-44.358580,-41.725927,-36.779756,-41.959897,-37.590460,-49.030949,-30.547443,-36.377972,-40.481465,-41.403871,-50.309396,-36.744817,-52.683136,-45.976189,-42.102121,-32.888169,-34.112262,-45.694737,-49.065271,-47.457078,-35.814528,-39.233149,-36.850921,-40.575615,-37.062353,-36.018288,-34.443583,-49.205350,-36.705674,-36.409698,-31.949765,-35.179136,-38.556477,-57.820362,-49.463584,-52.061092,-44.339532,-38.584638,-37.079621,-44.632299,-41.906813,-42.265699,-39.432679,-43.560087,-42.117291,-42.179247,-32.743222,-41.447579,-36.857719,-39.783132,-42.458804,-36.878891,-41.289191,-35.307641,-36.968274,-48.172721,-37.341875,-43.868720,-36.754019,-40.299881,-37.238783,-35.945925,0,Fileset 1: TS pulse compressed wideband pings T3
135.000,-35.368179,-46.431494,-46.935197,-52.635619,-38.914144,-40.715299,-47.140034,-50.049919,-38.282414,-35.939708,-68.772598,-42.898704,-55.906248,-43.632405,-57.163067,-36.275661,-34.808037,-53.346694,-48.112792,-32.954211,-42.777440,-36.885402,-40.831640,-42.432711,-44.266582,-45.516653,-53.687011,-44.411544,-50.042523,-43.411005,-51.807436,-56.630536,-54.575391,-43.595780,-44.046934,-36.377875,-41.951651,-38.847624,-48.534473,-30.770028,-35.415133,-39.511990,-40.191922,-60.108270,-36.646693,-48.535482,-44.327746,-38.878545,-32.985606,-34.207598,-48.725134,-47.510561,-45.374938,-34.377451,-39.412393,-36.420015,-41.655756,-35.440054,-36.309481,-34.463346,-44.031244,-36.528992,-34.263406,-31.611523,-36.324606,-38.616035,-51.594898,-48.651965,-52.089990,-44.509989,-39.223974,-37.891308,-44.687346,-41.861626,-41.608224,-39.460355,-43.471245,-42.205706,-41.318156,-32.759231,-40.353779,-37.296521,-39.718890,-44.760206,-37.682017,-40.968990,-35.723183,-37.224867,-47.213407,-36.375565,-43.576110,-37.197702,-41.305428,-38.151652,-36.211130,0,Fileset 1: TS pulse compressed wideband pings T3
135.500,-34.935967,-48.380517,-47.080001,-56.094224,-38.672845,-40.448118,-49.125238,-49.516905,-39.052054,-36.502640,-57.345661,-40.637885,-51.204498,-43.895579,-53.328707,-36.165504,-34.756195,-50.271042,-56.658242,-31.698306,-42.904867,-36.525272,-42.023524,-41.733579,-45.412384,-43.899160,-48.756503,-44.649697,-49.251495,-43.825384,-48.069740,-55.906837,-65.852303,-43.423213,-47.879849,-36.103402,-42.152421,-40.845231,-48.020572,-31.197135,-34.393884,-38.807183,-39.697002,-56.402718,-36.583830,-43.323243,-43.215032,-37.161981,-33.696680,-34.374381,-54.244765,-46.983410,-43.726969,-32.797965,-40.105698,-36.013277,-42.775628,-34.088794,-36.706196,-34.230504,-41.342401,-35.878604,-32.438326,-31.250395,-38.168171,-38.766106,-47.895293,-45.635197,-45.360319,-45.400454,-40.383522,-38.987983,-44.854360,-42.346624,-41.060453,-39.530595,-43.561217,-41.741504,-40.654936,-33.039661,-39.261022,-38.011738,-39.834552,-47.131255,-38.390000,-40.445645,-36.156662,-37.728818,-46.333866,-35.369454,-43.003577,-37.543528,-42.961211,-40.088549,-36.559157,0,Fileset 1: TS pulse compressed wideband pings T3
136.000,-34.603266,-51.272186,-47.088751,-60.184866,-38.490044,-40.415110,-51.596009,-47.261193,-38.759455,-37.268343,-52.024195,-38.839286,-46.467100,-44.466193,-50.496062,-35.815175,-34.922242,-48.283488,-45.765906,-30.750446,-41.843128,-36.428556,-43.938278,-41.090721,-46.315271,-42.488889,-45.429178,-44.536753,-49.179467,-44.875889,-44.717632,-52.942303,-56.560983,-43.804122,-53.555635,-35.936582,-42.164544,-43.868575,-47.397043,-31.701185,-33.388510,-38.125826,-39.644936,-49.716345,-36.331521,-40.250488,-42.506011,-36.342273,-34.954820,-34.331775,-55.317321,-47.012543,-42.583792,-31.538096,-41.287203,-35.796866,-43.293191,-33.015211,-37.142252,-33.913010,-39.793076,-34.802142,-30.844492,-30.929880,-41.126275,-38.805967,-45.287643,-42.639798,-41.182708,-46.853105,-41.725840,-40.120617,-44.514400,-43.273933,-40.655251,-39.696527,-43.708792,-41.049994,-40.193414,-33.475693,-38.380168,-39.059624,-40.115408,-49.476640,-38.931982,-39.956276,-36.581594,-38.100181,-45.660539,-34.482987,-42.489439,-37.844820,-44.179041,-43.244398,-36.876276,0,Fileset 1: TS pulse compressed wideband pings T3
136.500,-34.360699,-55.279645,-47.225744,-63.216844,-38.288865,-40.543862,-56.286091,-44.513046,-37.670013,-38.415560,-49.074376,-37.381107,-42.639668,-45.122351,-48.443268,-35.201310,-35.506484,-47.156996,-40.739220,-30.010661,-40.156035,-36.536376,-46.520321,-40.541890,-46.743033,-41.393888,-42.735454,-44.038530,-49.726330,-46.166985,-42.080571,-50.576868,-50.544117,-44.754474,-54.260012,-35.836948,-41.563017,-49.266021,-46.653114,-32.163926,-32.455680,-37.322988,-39.836236,-46.223523,-35.704738,-38.444309,-42.108747,-36.172231,-36.982715,-33.942471,-48.582305,-47.446879,-41.933345,-30.690037,-43.158008,-35.925809,-42.260075,-32.251667,-37.636371,-33.638130,-38.870759,-33.451659,-29.502269,-30.711688,-46.405940,-38.496630,-43.335295,-40.265562,-38.349874,-48.470768,-42.655207,-40.992272,-43.259297,-44.629734,-40.388332,-40.082106,-43.812573,-40.288244,-39.908070,-34.066479,-37.793717,-40.584350,-40.554163,-51.899878,-39.344617,-39.538832,-37.109104,-37.792686,-45.308958,-33.784720,-42.054571,-38.222697,-43.557310,-48.601738,-37.110735,0,Fileset 1: TS pulse compressed wideband pings T3
137.000,-34.218099,-56.141323,-47.806003,-63.825099,-38.059027,-40.928204,-82.877237,-41.868857,-36.341124,-40.336266,-47.498841,-36.133256,-39.448910,-45.755538,-46.741434,-34.331972,-36.939270,-46.477905,-37.699083,-29.492039,-38.245513,-36.848842,-49.908216,-40.101097,-46.533428,-40.561635,-40.357600,-43.404848,-50.789822,-46.094872,-39.947359,-49.141494,-47.423102,-46.438104,-48.014017,-35.784380,-40.258758,-68.954270,-45.956062,-32.451695,-31.617772,-36.364376,-40.077565,-44.185403,-34.656528,-37.504409,-41.997569,-36.629511,-40.470544,-33.289396,-43.893762,-48.123512,-41.832469,-30.230162,-46.271536,-36.641124,-39.932263,-31.922098,-38.274514,-33.485863,-38.314841,-31.965128,-28.520854,-30.679210,-48.019184,-37.664843,-41.919407,-38.466317,-36.282204,-48.504905,-42.196626,-41.241832,-41.322570,-46.428061,-40.230151,-40.845503,-43.771315,-39.555720,-39.807633,-34.905993,-37.539950,-42.823390,-41.145321,-54.441254,-39.728390,-39.211837,-37.928318,-36.563172,-45.450625,-33.334292,-41.604973,-38.767226,-41.742030,-61.637678,-37.198789,0,Fileset 1: TS pulse compressed wideband pings T3
137.500,-35.127897,-52.207786,-50.098311,-64.283293,-38.828487,-42.739581,-53.811959,-40.543675,-36.112650,-44.403211,-48.033865,-36.004019,-37.663946,-47.203506,-45.780317,-34.154136,-41.267468,-47.048251,-36.711285,-30.255300,-37.360635,-38.352081,-55.655020,-40.607567,-46.711798,-40.865864,-39.156369,-43.703760,-53.013654,-43.978849,-39.030744,-49.410176,-46.708736,-50.018485,-44.117470,-36.726308,-39.559320,-51.868141,-46.469112,-33.403921,-31.839236,-36.282792,-40.962695,-44.148991,-34.171251,-38.162840,-43.020666,-38.758158,-48.411255,-33.584374,-41.459192,-48.955444,-43.337733,-30.910184,-52.904701,-39.129147,-38.371194,-33.130327,-40.146393,-34.476340,-38.687763,-31.371467,-28.976551,-31.810799,-41.171157,-37.186941,-41.946248,-38.131928,-35.674453,-46.689878,-40.980456,-41.572068,-40.180638,-49.461802,-40.979264,-42.919833,-44.400755,-39.925446,-40.869709,-37.076172,-38.587688,-46.819805,-42.778744,-57.338481,-40.975301,-39.954488,-40.025090,-35.715315,-47.438735,-34.134346,-41.848539,-40.395424,-41.060628,-50.826035,-37.970857,0,Fileset 1: TS pulse compressed wideband pings T3
138.000,-36.096345,-49.271197,-53.633877,-61.979078,-39.785123,-45.447545,-47.780316,-39.899745,-36.368892,-47.772778,-49.791066,-36.102629,-36.381913,-48.329465,-44.409943,-33.846004,-52.248977,-47.856881,-36.627707,-31.486885,-36.871108,-40.125418,-68.417358,-41.229528,-46.987745,-41.542353,-38.400125,-44.134394,-54.794368,-41.173282,-38.410282,-50.440429,-47.176300,-55.317080,-41.506632,-37.790893,-39.045945,-47.801275,-47.506068,-34.075113,-32.198256,-36.267848,-41.473040,-45.352720,-33.704444,-39.526558,-44.232547,-41.621190,-66.986352,-34.222465,-39.809194,-47.728099,-45.433698,-31.603960,-59.456368,-42.803753,-37.373862,-35.283448,-42.426339,-35.669128,-38.655172,-30.983812,-30.178490,-33.245897,-37.389001,-36.647296,-42.718431,-38.452004,-35.625716,-44.502354,-39.228772,-41.529874,-39.483793,-52.534869,-41.709614,-44.884859,-44.762190,-40.644562,-42.204464,-39.761518,-39.901121,-49.953753,-44.331451,-58.023967,-42.100409,-40.921437,-42.014116,-34.980287,-51.169258,-35.261114,-41.901530,-41.877361,-41.066371,-45.047069,-38.444705,0,Fileset 1: TS pulse compressed wideband pings T3
138.500,-36.203206,-47.032028,-57.708682,-57.883151,-40.279148,-47.982181,-43.782544,-39.226145,-36.429838,-44.432633,-50.180033,-35.721532,-34.845842,-48.019714,-42.290836,-32.735352,-43.799440,-47.934400,-36.583712,-32.407947,-36.220466,-41.300682,-60.238378,-41.159702,-46.972503,-41.900532,-37.390949,-43.657389,-54.867431,-38.490372,-37.237036,-50.985607,-47.096174,-65.658224,-39.251015,-38.260079,-38.154131,-46.453128,-47.984334,-33.848452,-31.928777,-35.698556,-41.077945,-47.048567,-32.743152,-40.229850,-44.648214,-43.650728,-51.615868,-34.592815,-37.948830,-44.822236,-45.913140,-31.104831,-52.006090,-46.288231,-36.232733,-37.808519,-44.313344,-36.229928,-37.132314,-30.137282,-31.357616,-34.064341,-34.790491,-35.613279,-43.596469,-38.652203,-35.233205,-42.452366,-37.146815,-40.950068,-38.714283,-54.759223,-41.666059,-44.660078,-44.141637,-40.935935,-42.894044,-42.249411,-40.529915,-48.581088,-44.802677,-55.535915,-42.061482,-41.012627,-41.737953,-33.839039,-52.891992,-35.643791,-41.344926,-41.878843,-40.778581,-41.538560,-38.131702,0,Fileset 1: TS pulse compressed wideband pings T3
139.000,-36.201155,-45.935735,-55.636574,-54.884688,-41.211637,-48.116827,-41.237695,-39.341877,-37.182186,-40.846767,-46.678120,-35.737187,-33.929597,-47.233405,-40.884354,-31.910573,-36.553164,-47.923086,-37.282568,-33.679349,-36.303133,-42.536424,-51.962799,-41.242890,-47.424687,-42.801612,-36.975930,-43.018230,-55.105469,-37.031713,-36.377736,-51.024874,-45.751147,-61.759974,-38.032555,-39.042652,-37.745499,-46.456263,-48.194458,-33.791475,-31.877170,-35.460380,-41.091209,-49.850234,-32.269974,-40.283566,-44.769803,-44.059200,-48.183954,-35.470779,-36.671934,-42.422281,-44.144566,-30.250517,-47.981431,-47.249759,-35.654480,-41.593271,-46.066300,-36.882439,-35.340480,-29.752265,-33.305638,-35.112578,-33.501764,-34.908212,-45.582707,-39.591116,-35.157953,-41.471561,-35.972889,-41.054799,-38.806279,-58.179644,-41.847059,-43.336573,-43.644911,-41.627140,-43.686626,-45.836774,-41.179340,-46.305667,-45.041132,-52.427001,-41.707952,-40.731417,-40.311030,-33.195660,-47.173352,-35.768027,-41.330544,-40.933985,-40.052414,-39.795006,-38.335007,0,Fileset 1: TS pulse compressed wideband pings T3
139.500,-35.926627,-45.460730,-49.701178,-52.301706,-42.395331,-45.098770,-39.435063,-39.949153,-38.328281,-38.523688,-42.443837,-35.940384,-33.361836,-46.124358,-40.203508,-31.370150,-32.721710,-47.765976,-38.331188,-34.713000,-36.827998,-43.289518,-47.850106,-41.440351,-47.908634,-43.835134,-36.906583,-42.464089,-56.373719,-36.528372,-35.809531,-49.973538,-43.704869,-52.895303,-37.318688,-39.969061,-37.601575,-46.105466,-48.091542,-33.962141,-31.874857,-35.314251,-41.703037,-52.809658,-32.165967,-40.121684,-44.124078,-43.029398,-44.578868,-36.415656,-35.801921,-40.740903,-41.676103,-29.352604,-46.032839,-44.650797,-35.517376,-45.215682,-46.565769,-37.451050,-33.710007,-29.714027,-35.927813,-36.453829,-32.999235,-34.237616,-48.651251,-41.089431,-35.085777,-41.273356,-35.581003,-41.918638,-39.639639,-68.294864,-42.367788,-42.146705,-43.313338,-42.508115,-44.324071,-51.695803,-41.635865,-44.726968,-45.051765,-49.795805,-41.175641,-40.201161,-38.998560,-32.954532,-42.671738,-35.343512,-41.532790,-39.322839,-37.911981,-39.048947,-39.203443,0,Fileset 1: TS pulse compressed wideband pings T3
140.000,-35.493008,-45.362335,-45.535343,-49.534700,-43.901673,-42.110526,-37.946852,-40.807017,-39.502927,-37.026654,-39.181841,-36.319438,-32.921615,-44.783080,-40.057068,-31.060177,-30.380304,-47.856545,-39.546138,-35.060895,-37.715824,-43.297844,-45.648694,-41.687295,-48.285823,-44.299738,-36.934067,-42.225475,-58.689158,-36.674875,-35.475168,-48.136933,-42.169488,-48.608647,-36.588166,-40.993448,-37.619929,-45.073497,-47.937545,-34.673767,-32.007107,-35.323540,-42.977771,-52.928140,-32.177454,-40.769690,-42.840947,-41.892811,-41.401425,-37.137572,-35.384700,-39.924336,-39.667477,-28.620400,-45.306311,-41.665372,-35.892914,-43.286020,-46.168974,-38.236692,-32.396647,-29.918792,-39.555593,-38.237926,-32.926645,-33.351403,-51.777280,-42.996754,-34.836454,-41.708319,-35.762955,-43.595158,-41.149848,-61.106947,-43.370612,-41.564278,-43.150288,-43.550375,-44.660493,-61.483889,-42.000575,-43.888099,-44.984272,-47.881198,-40.593738,-39.858169,-38.180660,-33.037185,-39.824242,-34.576659,-41.325419,-37.654012,-35.189381,-38.783471,-41.100656,0,Fileset 1: TS pulse compressed wideband pings T3
