Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
64.500,-44.283804,-40.047478,-39.616736,-42.849400,-41.359563,-41.412672,-41.777382,-46.508091,-55.320999,-62.439719,-48.653637,-43.163107,-41.530811,-61.022794,-49.785828,-46.921095,-61.198585,-51.883582,-48.084159,-45.986499,-44.334651,-40.504845,-53.583171,-48.672813,-43.450537,-59.295562,-57.786987,-51.697602,-49.391936,-53.668909,-47.849647,-45.792493,-57.729483,-57.150590,-52.837596,-52.975282,-47.731199,-47.439271,-40.021882,-55.843077,-47.733672,-45.360748,-49.448568,-47.141359,-56.868160,-57.008419,-48.248173,-43.489641,-45.333704,-43.466233,-47.979626,-47.576357,-48.574738,-39.813630,-55.149836,-46.885311,-44.292329,-48.845222,-46.181663,-41.673025,-43.841070,-48.852569,-42.612290,-43.245190,-37.118344,-40.319021,-44.644070,-46.429001,-45.995260,-47.081877,-61.131157,-53.387657,-46.025398,-43.497510,-41.537918,-43.426194,-47.020007,-47.609703,-49.834593,-41.154895,-48.599072,-43.861847,-40.845758,-42.072258,-53.399270,-40.581874,-43.381939,-45.328384,-40.928321,-47.137049,-45.338209,-49.304914,-44.162594,-44.554620,-46.432257,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-43.383415,-40.125751,-39.504029,-42.994302,-41.027252,-40.012670,-42.036183,-44.900575,-59.678278,-57.820279,-50.480513,-42.897872,-40.693336,-55.949629,-49.818812,-47.861269,-58.533729,-54.943307,-47.596793,-45.633612,-44.438419,-40.196586,-53.621275,-48.466580,-43.591432,-57.919582,-56.410787,-51.650683,-49.846786,-53.097951,-47.863645,-45.997909,-57.783784,-57.488487,-52.766641,-52.946018,-47.218765,-47.144436,-39.520814,-54.879867,-48.217290,-45.348338,-49.147232,-47.041448,-58.518458,-60.819523,-47.929657,-43.140400,-44.681060,-43.104253,-46.974513,-46.784270,-49.139124,-39.542576,-60.155927,-46.400002,-44.747168,-48.071527,-45.249287,-41.776225,-43.698788,-55.199365,-45.281838,-43.593021,-37.632690,-39.830377,-44.426521,-46.783301,-46.411458,-45.862178,-60.032363,-59.910781,-44.954345,-43.179900,-41.038348,-43.928457,-47.910095,-47.476802,-50.227581,-40.942579,-48.097165,-43.197377,-40.603845,-41.445194,-54.703788,-40.599415,-43.306649,-44.124629,-40.675306,-46.547682,-44.700484,-48.491149,-42.944470,-43.624421,-46.226562,0,Fileset 1: TS pulse compressed wideband pings T1
65.500,-42.424126,-40.330776,-39.275561,-43.204900,-40.681279,-38.855353,-42.131651,-43.821300,-65.263210,-51.957085,-52.261106,-42.928965,-40.135767,-51.216750,-50.487183,-47.547881,-54.995340,-53.793910,-47.325204,-45.150658,-43.568138,-40.345276,-54.231378,-48.210665,-43.804283,-55.774059,-54.669994,-51.859107,-50.432163,-52.455603,-47.993148,-46.342720,-57.894185,-57.681188,-52.652401,-53.032822,-46.924640,-46.698877,-39.299075,-54.819672,-49.265654,-45.229983,-48.717994,-47.047233,-60.791561,-64.787486,-47.990725,-43.284146,-44.710987,-42.793440,-46.202486,-45.993168,-50.087124,-39.357909,-58.596791,-45.813808,-46.131232,-47.874505,-44.416186,-41.638431,-42.867961,-51.360261,-42.627147,-41.914995,-38.426660,-39.606447,-44.859277,-47.857695,-47.206869,-45.494762,-61.437660,-70.574807,-44.620315,-43.054988,-40.669484,-44.635148,-48.926673,-46.915175,-50.083449,-40.673035,-47.390607,-42.331526,-40.522311,-40.840049,-56.669347,-40.643641,-43.679419,-43.162280,-40.797562,-46.830709,-44.546593,-48.399002,-42.026339,-42.951003,-46.598588,0,Fileset 1: TS pulse compressed wideband pings T1
66.000,-41.547724,-40.494162,-38.884326,-43.258889,-40.350001,-38.014054,-41.693219,-43.378990,-54.129439,-49.828542,-53.110497,-43.007977,-39.798613,-47.713541,-51.790533,-46.336826,-53.418946,-50.410848,-47.617976,-44.612463,-42.106613,-40.780266,-55.085157,-47.873634,-43.995410,-53.505300,-53.095953,-52.337556,-51.066301,-51.673667,-48.181540,-46.729341,-57.884928,-57.756448,-52.428958,-53.237385,-46.976111,-45.814340,-39.316831,-55.589906,-50.687498,-44.997555,-48.331105,-46.900085,-62.390324,-67.561691,-48.249625,-43.822057,-45.309539,-42.616746,-45.703025,-45.262638,-51.007193,-39.125212,-52.620853,-45.058553,-48.296262,-48.563739,-43.847570,-41.251134,-41.576379,-46.423861,-39.416718,-40.321426,-39.345275,-39.578477,-45.653809,-49.456921,-48.393870,-45.925571,-60.004930,-57.082335,-44.982510,-43.111339,-40.401031,-45.287826,-49.693077,-46.022165,-49.538577,-40.211049,-46.639827,-41.408658,-40.507609,-40.280850,-57.722659,-40.510938,-44.338859,-42.471367,-41.141330,-47.950633,-44.754686,-48.926083,-41.382411,-42.536536,-47.343749,0,Fileset 1: TS pulse compressed wideband pings T1
66.500,-40.873931,-40.562423,-38.455195,-43.121387,-40.120528,-37.516888,-40.994380,-43.501700,-49.358309,-49.682031,-53.555616,-42.993669,-39.620442,-45.433226,-53.497500,-45.354571,-53.385373,-48.267905,-48.566469,-44.140460,-40.732934,-41.350978,-55.779159,-47.548358,-44.166379,-51.610130,-51.864726,-53.028086,-51.716031,-50.838491,-48.424184,-47.124161,-57.636185,-57.757425,-52.146356,-53.597863,-47.401523,-44.726491,-39.504234,-56.147597,-52.105074,-44.855634,-48.240963,-46.718571,-61.373333,-73.266977,-48.382942,-44.503850,-46.253180,-42.680756,-45.462513,-44.728311,-51.591842,-38.871453,-49.443613,-44.371041,-50.793680,-50.098009,-43.633949,-40.791909,-40.288615,-43.788093,-37.384443,-39.454438,-40.292228,-39.734177,-46.428810,-51.065175,-49.853226,-46.976536,-55.084596,-52.884809,-45.870563,-43.332938,-40.245188,-45.738806,-50.010886,-45.100860,-48.992367,-39.619685,-46.030677,-40.630506,-40.504649,-39.839230,-56.449038,-40.260892,-45.058979,-42.110944,-41.575590,-49.456985,-45.070051,-49.791747,-41.026684,-42.394520,-48.080890,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-40.375876,-40.519330,-38.058590,-42.839451,-39.995819,-37.282893,-40.383733,-43.998081,-46.750023,-50.916214,-54.573133,-42.859958,-39.485969,-44.042229,-55.216926,-44.924008,-54.578983,-47.280748,-50.138887,-43.722745,-39.642641,-41.894320,-56.222732,-47.265178,-44.315244,-50.139835,-50.885455,-53.788710,-52.337535,-50.002440,-48.700558,-47.491683,-57.125685,-57.618795,-51.826865,-54.086970,-48.072993,-43.771507,-39.726259,-55.225901,-53.157624,-44.911652,-48.476676,-46.729004,-58.412075,-68.494721,-48.108158,-44.965955,-47.220422,-42.977273,-45.347431,-44.412225,-51.857548,-38.654366,-47.875888,-43.923348,-52.693738,-52.185427,-43.683345,-40.343634,-39.172860,-42.316299,-36.139796,-39.206283,-41.227960,-40.047802,-46.894552,-52.088557,-51.267210,-48.356934,-51.551016,-50.816412,-47.029772,-43.648785,-40.164818,-45.949048,-49.896868,-44.270540,-48.596104,-38.984899,-45.574339,-40.035676,-40.442174,-39.493945,-54.596031,-40.023713,-45.625569,-42.044506,-41.985774,-50.299303,-45.173913,-50.426726,-40.909548,-42.430178,-48.393918,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-39.919439,-40.303102,-37.638041,-42.398439,-39.886916,-37.154376,-39.929733,-44.558260,-45.033848,-53.190887,-56.857299,-42.609563,-39.242159,-43.190129,-56.588708,-44.963756,-56.973124,-47.101262,-52.354559,-43.232790,-38.710038,-42.200977,-56.684888,-46.942192,-44.383798,-48.899675,-49.960234,-54.451096,-52.857046,-49.100126,-48.945289,-47.762113,-56.349737,-57.193103,-51.409190,-54.605254,-48.738794,-43.042796,-39.812266,-53.236478,-53.752438,-45.115897,-48.839711,-47.005436,-55.171068,-60.872793,-47.393582,-44.897655,-47.840949,-43.396007,-45.154670,-44.208060,-51.979058,-38.461033,-47.169364,-43.712939,-53.195470,-53.963142,-43.817546,-39.832357,-38.140849,-41.406950,-35.291868,-39.406134,-42.128550,-40.448064,-46.993470,-52.375914,-52.190781,-49.680032,-49.147947,-49.574314,-48.176621,-43.942921,-40.058859,-45.896218,-49.403804,-43.450948,-48.280178,-38.286227,-45.132250,-39.515706,-40.206804,-39.121774,-53.223733,-39.821853,-45.931334,-42.131014,-42.267783,-49.639366,-44.843575,-50.281602,-40.884745,-42.446071,-48.083889,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-39.571175,-40.021440,-37.293896,-41.927603,-39.899987,-37.188887,-39.780205,-44.972930,-43.852435,-55.450314,-61.831132,-42.447121,-38.966927,-42.852057,-57.796816,-45.592699,-60.726423,-47.806541,-55.734666,-42.728635,-37.953167,-42.256104,-57.743113,-46.659683,-44.502729,-47.865593,-49.108587,-55.107396,-53.418718,-48.223224,-49.296191,-48.078320,-55.487851,-56.555992,-51.011793,-55.246842,-49.297703,-42.711010,-39.828524,-51.346584,-54.231739,-45.586118,-49.188274,-47.726606,-52.304830,-56.270892,-46.597380,-44.418224,-48.028912,-44.007650,-44.906636,-44.169508,-52.310499,-38.448588,-47.048853,-43.889191,-52.937083,-53.940530,-44.112256,-39.328235,-37.245762,-40.962126,-34.804352,-40.204176,-43.199570,-41.068399,-47.047040,-52.447556,-52.567274,-50.722478,-47.510592,-48.828834,-49.287471,-44.316828,-40.024937,-45.744726,-48.732176,-42.719936,-48.130219,-37.645325,-44.730828,-39.140295,-39.875063,-38.783900,-52.552538,-39.803609,-46.209151,-42.405882,-42.553395,-48.198267,-44.244322,-49.491105,-40.976183,-42.432787,-47.419627,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-39.266850,-39.597933,-36.960549,-41.360274,-39.997743,-37.315048,-39.921172,-44.836641,-42.951869,-54.039466,-62.931026,-42.402235,-38.619821,-42.970179,-59.406157,-46.870509,-60.882975,-49.645198,-61.565888,-42.117227,-37.257454,-41.899271,-59.840951,-46.324372,-44.643095,-46.881028,-48.225991,-55.754087,-54.014091,-47.296850,-49.735553,-48.440791,-54.532099,-55.682251,-50.601562,-55.942565,-49.507379,-42.779100,-39.727347,-49.942483,-54.769932,-46.294871,-49.117808,-48.825866,-49.828863,-52.981381,-45.915381,-43.673482,-47.733221,-44.698799,-44.515075,-44.158150,-52.998056,-38.602506,-47.069860,-44.420631,-52.852481,-51.994553,-44.576987,-38.728554,-36.392209,-40.911488,-34.609117,-41.779808,-44.502114,-41.871376,-47.259213,-52.687693,-52.623384,-51.219977,-46.358235,-48.354548,-50.291112,-44.726609,-40.003486,-45.462496,-47.861104,-42.016510,-48.044079,-37.007348,-44.231733,-38.839880,-39.353130,-38.394854,-52.488661,-39.905526,-46.594863,-42.724345,-42.834520,-46.777214,-43.481892,-48.335132,-41.027651,-42.239326,-46.588680,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-39.127746,-39.108562,-36.732899,-40.776286,-40.303493,-37.633762,-40.515920,-44.160492,-42.324649,-50.777330,-55.107922,-42.628670,-38.359934,-43.691643,-63.107393,-49.109958,-55.970515,-53.824143,-75.553111,-41.482611,-36.713013,-41.194424,-62.998469,-45.994975,-44.931143,-45.982022,-47.391118,-56.566296,-54.741473,-46.412883,-50.381030,-49.007843,-53.615184,-54.771507,-50.322031,-56.761933,-49.473397,-43.404037,-39.660177,-49.312129,-55.526956,-47.367523,-48.562514,-50.126350,-47.862048,-50.477451,-45.650346,-43.015882,-47.258826,-45.451436,-44.112947,-44.139064,-54.332790,-39.029601,-46.722104,-45.229194,-53.755009,-49.882602,-45.482083,-38.092858,-35.666914,-41.470931,-34.896241,-44.839714,-46.171159,-42.854523,-47.994889,-53.505722,-53.050666,-51.431859,-45.717852,-48.189379,-51.447434,-45.273525,-40.074157,-45.138018,-46.919757,-41.472683,-47.930156,-36.481305,-43.661101,-38.725808,-38.716582,-38.054991,-53.108114,-40.139992,-47.345924,-43.055506,-43.271751,-45.884691,-42.826513,-47.194577,-41.022163,-41.922693,-45.908835,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-39.200420,-38.577270,-36.622399,-40.193344,-40.817565,-38.135838,-41.596435,-43.298673,-41.837855,-48.552169,-50.653750,-43.101628,-38.290609,-44.806489,-75.182086,-52.446468,-52.446460,-66.969524,-64.974900,-40.863877,-36.375492,-40.261856,-62.436322,-45.660795,-45.392274,-45.163095,-46.600784,-57.535833,-55.458294,-45.600721,-51.198616,-49.803560,-52.776872,-53.978333,-50.242752,-57.678602,-49.496995,-44.467783,-39.713507,-49.654466,-56.283414,-48.756976,-47.889829,-50.957142,-46.426566,-48.475826,-45.960265,-42.659930,-46.885882,-46.117540,-43.817678,-43.978728,-56.488691,-39.631182,-45.552233,-45.491563,-56.190582,-48.477425,-47.115424,-37.419567,-35.092103,-42.808443,-35.841381,-51.238006,-47.663327,-43.613508,-49.513456,-55.085969,-54.541283,-51.774305,-45.548943,-48.279851,-53.104046,-45.925821,-40.187368,-44.762213,-46.019924,-41.151868,-47.317502,-36.104817,-43.007425,-38.823660,-38.023126,-37.823499,-54.174594,-40.314809,-48.377147,-43.264674,-43.947169,-45.715952,-42.414433,-46.296012,-40.895734,-41.558256,-45.562759,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-39.526869,-38.112444,-36.659482,-39.701892,-41.480222,-38.755243,-43.007924,-42.765804,-41.334972,-47.774592,-48.418099,-43.657127,-38.514368,-45.310204,-61.779582,-55.911216,-50.684579,-56.633229,-61.631989,-40.368890,-36.352276,-39.376553,-58.738310,-45.383538,-46.044122,-44.486566,-45.861195,-58.394178,-55.879562,-44.939681,-52.126856,-50.762202,-52.076005,-53.426084,-50.435968,-58.742818,-49.972508,-45.255339,-39.953401,-51.184654,-56.702921,-50.274748,-47.736949,-51.184970,-45.454048,-46.845845,-46.807030,-42.698139,-46.847232,-46.672686,-43.792699,-43.715460,-59.171261,-40.153099,-44.025250,-44.393382,-59.333228,-48.032735,-49.890692,-36.770597,-34.721343,-44.797505,-37.693354,-55.188131,-47.386814,-43.708325,-51.925495,-57.393693,-57.957357,-52.443478,-45.685735,-48.483622,-55.679214,-46.613911,-40.285178,-44.386889,-45.355025,-41.083298,-45.899993,-35.938822,-42.380100,-39.124470,-37.446863,-37.818471,-54.559992,-40.266789,-49.023124,-43.346428,-44.963670,-46.344823,-42.286987,-45.878552,-40.750590,-41.361263,-45.642516,0,Fileset 1: TS pulse compressed wideband pings T1
70.500,-40.024186,-37.779971,-36.798687,-39.350666,-42.116287,-39.297892,-44.239839,-42.865034,-40.776534,-48.367306,-47.658986,-44.015366,-38.965436,-44.524246,-55.101166,-56.609132,-50.361722,-50.334247,-62.235900,-40.038198,-36.657725,-38.727748,-56.518831,-45.204939,-46.820597,-43.958669,-45.140688,-58.575930,-55.743668,-44.443646,-53.141205,-51.669403,-51.485378,-53.012625,-50.862458,-60.026939,-51.023918,-44.860292,-40.264623,-53.848499,-56.867317,-51.667479,-48.449963,-51.675983,-44.655819,-45.492029,-47.513021,-42.937058,-47.218435,-47.229088,-44.056221,-43.529902,-59.693783,-40.335292,-42.864912,-42.744628,-58.203106,-48.478838,-54.294473,-36.169902,-34.539915,-45.921188,-40.784271,-46.154101,-45.337700,-43.379333,-54.609356,-60.102402,-63.971645,-52.994292,-45.774313,-48.490881,-59.326125,-47.199813,-40.294722,-44.051473,-44.962715,-41.090139,-44.117751,-35.951371,-41.885754,-39.460618,-37.111103,-38.075698,-53.264970,-40.038933,-48.594179,-43.423457,-46.355208,-47.514758,-42.259140,-45.998086,-40.758438,-41.496341,-45.965736,0,Fileset 1: TS pulse compressed wideband pings T1
71.000,-40.566577,-37.586885,-36.981397,-39.144544,-42.617783,-39.654921,-44.898382,-43.700048,-40.337510,-50.323653,-47.790731,-44.128167,-39.449785,-43.506222,-51.462878,-55.562499,-51.295679,-47.698533,-64.799161,-39.844982,-37.232781,-38.345218,-55.619781,-45.147637,-47.676735,-43.543369,-44.468540,-57.793581,-55.033786,-44.078299,-54.401471,-52.375456,-50.921134,-52.515960,-51.449818,-61.585478,-52.489925,-43.825109,-40.442408,-56.603226,-57.320890,-52.976658,-50.026849,-53.137245,-43.791058,-44.386490,-47.171360,-43.047626,-47.994283,-47.967847,-44.486662,-43.598658,-56.989990,-40.296331,-42.360395,-41.484105,-55.397982,-49.603125,-59.168498,-35.619927,-34.521287,-44.497945,-46.153500,-41.758379,-43.036915,-43.198512,-55.741453,-63.024839,-62.364636,-52.730848,-45.687559,-48.139582,-62.392754,-47.625052,-40.237403,-43.776345,-44.694339,-40.911542,-42.533234,-36.071506,-41.577781,-39.653067,-37.045628,-38.562577,-51.526379,-39.871175,-47.635582,-43.681240,-48.149986,-48.602312,-42.098783,-46.484341,-41.053006,-42.006486,-46.178466,0,Fileset 1: TS pulse compressed wideband pings T1
71.500,-41.064967,-37.495971,-37.178174,-39.058779,-43.018589,-39.907755,-45.170206,-45.284964,-40.168089,-53.982880,-48.172303,-44.212812,-39.758858,-43.021964,-49.139440,-54.759019,-53.607277,-46.732944,-63.491655,-39.727540,-37.998585,-38.158316,-55.292415,-45.208625,-48.644760,-43.194407,-43.905933,-56.294291,-53.889395,-43.786780,-56.186530,-52.892836,-50.295984,-51.804220,-52.160483,-63.370597,-54.033055,-43.049802,-40.365840,-56.885028,-58.581479,-54.435732,-52.129119,-55.722378,-42.865165,-43.522309,-46.036247,-42.859701,-49.095077,-48.995698,-44.919265,-43.975617,-54.148216,-40.358122,-42.490831,-40.785077,-53.745340,-51.172644,-56.017434,-35.107937,-34.660287,-42.092709,-58.331412,-39.203520,-40.943925,-43.398857,-54.843082,-64.483044,-57.274947,-51.662218,-45.624420,-47.620843,-60.491821,-47.927191,-40.193606,-43.543616,-44.354737,-40.419630,-41.307235,-36.244286,-41.448892,-39.661950,-37.216142,-39.221053,-50.257619,-39.944238,-46.884062,-44.237768,-50.336050,-49.013283,-41.748139,-47.071931,-41.665863,-42.837438,-46.027081,0,Fileset 1: TS pulse compressed wideband pings T1
72.000,-41.458854,-37.451984,-37.378384,-39.057105,-43.399958,-40.203137,-45.456502,-47.625945,-40.299107,-59.635712,-48.072650,-44.503811,-39.780394,-43.155784,-47.507935,-53.984089,-58.159646,-46.845173,-58.690801,-39.615294,-38.878348,-38.081462,-54.908719,-45.362684,-49.805947,-42.877281,-43.481185,-54.491746,-52.483623,-43.507242,-58.773794,-53.292446,-49.568834,-50.898620,-52.992262,-65.146452,-55.329315,-42.822046,-40.069781,-55.348955,-61.127117,-56.011636,-53.799708,-58.034326,-41.991749,-42.864766,-44.907650,-42.464482,-50.264864,-50.261371,-45.243072,-44.608526,-51.937358,-40.740832,-43.144667,-40.532744,-53.100762,-52.925507,-51.608449,-34.609507,-34.966873,-39.958729,-48.152866,-37.608552,-39.046845,-43.950349,-53.540814,-60.435100,-54.553969,-50.393529,-45.812397,-47.251691,-57.197188,-48.135035,-40.218339,-43.308059,-43.829814,-39.658301,-40.392083,-36.434879,-41.462500,-39.552515,-37.567495,-39.978596,-49.448070,-40.300668,-46.573186,-45.128051,-52.508458,-48.854833,-41.312288,-47.568096,-42.561103,-43.900238,-45.518020,0,Fileset 1: TS pulse compressed wideband pings T1
72.500,-41.702079,-37.429607,-37.597799,-39.134560,-43.835513,-40.684054,-46.033283,-50.660030,-40.723800,-58.637289,-47.133269,-45.184415,-39.586305,-43.778034,-46.293186,-52.626639,-69.603856,-47.846868,-54.948253,-39.469212,-39.793275,-38.086755,-54.272891,-45.605425,-51.287570,-42.611002,-43.218289,-52.719548,-50.983625,-43.217426,-61.642052,-53.628036,-48.786647,-49.921694,-53.985681,-66.416420,-56.404313,-43.189684,-39.715368,-54.204936,-64.746549,-56.868921,-54.054443,-56.811853,-41.275186,-42.378153,-44.173298,-42.088896,-50.894656,-51.568569,-45.480134,-45.405879,-50.269276,-41.577200,-44.182180,-40.573493,-53.228932,-54.467708,-48.602064,-34.129449,-35.485888,-38.258938,-42.063512,-36.640712,-37.370679,-44.708989,-52.550150,-55.359661,-53.295364,-49.406820,-46.428108,-47.303749,-54.913189,-48.253991,-40.348251,-43.053334,-43.132786,-38.761134,-39.747837,-36.641390,-41.604371,-39.427925,-38.067230,-40.747044,-48.861757,-40.913761,-46.723732,-46.404375,-53.279413,-48.726796,-40.954539,-47.959461,-43.722157,-45.131826,-44.848716,0,Fileset 1: TS pulse compressed wideband pings T1
73.000,-41.721677,-37.407515,-37.834381,-39.289973,-44.343038,-41.460651,-47.025566,-53.368425,-41.378428,-53.998311,-45.741630,-46.387740,-39.368363,-44.458330,-45.334681,-50.861185,-62.786921,-49.750796,-52.319519,-39.256903,-40.544968,-38.181774,-53.644985,-45.932772,-53.216728,-42.439939,-43.123130,-51.177473,-49.507488,-42.919040,-60.726718,-53.869736,-48.031768,-48.990065,-55.172917,-66.483332,-57.537886,-44.162130,-39.478406,-53.980357,-62.996184,-55.837635,-53.667219,-54.581962,-40.756875,-42.004950,-43.940141,-41.924119,-50.218696,-52.622511,-45.746489,-46.224673,-49.086742,-42.936621,-45.230685,-40.680001,-53.826511,-55.156795,-46.473436,-33.678069,-36.255841,-36.928992,-38.668404,-36.150413,-35.980350,-45.333985,-51.745600,-51.370214,-52.864466,-48.912155,-47.599730,-47.992332,-53.592873,-48.277632,-40.580616,-42.776698,-42.330013,-37.843795,-39.363934,-36.853409,-41.842238,-39.362900,-38.657745,-41.346648,-48.234274,-41.671248,-47.231984,-48.192914,-51.877752,-49.113280,-40.799336,-48.370653,-45.159314,-46.451639,-44.221851,0,Fileset 1: TS pulse compressed wideband pings T1
73.500,-41.441922,-37.341023,-38.037415,-39.496793,-44.872767,-42.609631,-48.424369,-53.210112,-42.065044,-51.634223,-44.473206,-48.202859,-39.332469,-44.262514,-44.478602,-49.353436,-56.766550,-52.788841,-50.453744,-38.940029,-40.741501,-38.383760,-53.374396,-46.320628,-55.639011,-42.400740,-43.162070,-49.953926,-48.117191,-42.626530,-56.847974,-53.891707,-47.368838,-48.163300,-56.524124,-65.014444,-58.440522,-45.733432,-39.488454,-54.504295,-58.043497,-53.635555,-53.978816,-53.751087,-40.401326,-41.659972,-44.226557,-42.070992,-48.427234,-53.128242,-46.183510,-46.900444,-48.400222,-44.758559,-45.482313,-40.528576,-53.915388,-54.433894,-44.901348,-33.244846,-37.265127,-35.890115,-36.436453,-36.042651,-34.921450,-45.296711,-50.673017,-48.367734,-52.230174,-48.896253,-49.308297,-49.505600,-52.843311,-48.211401,-40.856258,-42.461988,-41.475661,-36.967870,-39.229121,-37.029677,-42.064455,-39.385862,-39.202161,-41.515900,-47.346212,-42.350349,-47.751696,-50.770096,-49.650528,-50.319736,-40.900367,-48.996739,-46.905143,-47.708155,-43.763265,0,Fileset 1: TS pulse compressed wideband pings T1
74.000,-40.935111,-37.245287,-38.197765,-39.780412,-45.420909,-44.265849,-50.099827,-51.391334,-42.526043,-50.949138,-43.731121,-50.749023,-39.733366,-42.800436,-43.645097,-48.633301,-54.820295,-57.762353,-49.138892,-38.577497,-40.133469,-38.806528,-53.701580,-46.808959,-58.293792,-42.589723,-43.342647,-49.140487,-46.917814,-42.455308,-53.695357,-53.635267,-46.910682,-47.526873,-57.937537,-62.516498,-57.733769,-47.941210,-39.910559,-54.772434,-54.626781,-51.532750,-55.976239,-54.692753,-40.190825,-41.355780,-45.078953,-42.629393,-46.505994,-52.774744,-47.004088,-47.450353,-48.302364,-46.684772,-44.556577,-39.976216,-52.300151,-52.508921,-43.786015,-32.877694,-38.510778,-35.165886,-34.974340,-36.303839,-34.286703,-44.426518,-49.083888,-46.248401,-50.185567,-49.069305,-50.940537,-51.776207,-52.024058,-48.141905,-41.152840,-42.149666,-40.676602,-36.234754,-39.389287,-37.197862,-42.134180,-39.577497,-39.572432,-41.206197,-46.225574,-42.788165,-47.746517,-54.729223,-47.455545,-52.634763,-41.316997,-50.142691,-49.098093,-48.804342,-43.608654,0,Fileset 1: TS pulse compressed wideband pings T1
74.500,-40.288221,-37.068418,-38.242156,-40.079395,-45.942436,-46.467075,-51.510676,-50.285067,-42.549520,-51.118861,-43.639779,-53.944510,-40.730294,-40.890103,-42.736737,-48.956698,-55.458227,-61.884643,-48.109701,-38.203111,-38.869484,-39.531554,-54.387907,-47.358711,-59.707128,-43.008535,-43.584036,-48.703225,-45.929352,-42.475245,-51.534042,-53.102022,-46.677637,-47.064899,-58.820654,-59.673569,-55.420100,-50.449228,-40.809792,-53.042523,-52.473699,-49.831895,-61.220288,-56.078538,-40.019524,-41.107544,-46.277704,-43.541964,-45.051597,-51.353129,-48.342801,-48.007567,-48.694282,-47.684036,-43.167600,-39.152479,-49.702994,-50.059044,-43.024789,-32.545338,-39.852971,-34.753926,-34.113486,-36.799197,-34.074553,-43.013465,-47.165311,-44.913283,-47.150989,-48.520030,-50.679047,-52.146870,-50.430213,-48.031161,-41.377148,-41.791788,-39.955358,-35.660307,-39.764322,-37.338115,-41.821818,-39.947065,-39.612738,-40.607228,-45.037012,-42.946447,-46.902134,-59.213288,-45.318919,-55.414923,-41.941759,-52.036264,-51.849071,-49.782657,-43.775352,0,Fileset 1: TS pulse compressed wideband pings T1
75.000,-39.673002,-36.840894,-38.207759,-40.382780,-46.527845,-49.220989,-51.971212,-50.726159,-42.399764,-50.468509,-44.195709,-57.366740,-42.452101,-39.373976,-41.823277,-50.554362,-59.492976,-55.581795,-47.185014,-37.949468,-37.436866,-40.730648,-54.423575,-47.964269,-58.695469,-43.678272,-43.871301,-48.609783,-45.217303,-42.816425,-50.161422,-52.515242,-46.731385,-46.804889,-58.220236,-56.984817,-53.156267,-51.454498,-42.223678,-50.218340,-51.169337,-48.453325,-69.122867,-53.548516,-39.878593,-41.048529,-47.074758,-44.636978,-44.392207,-49.559147,-50.354091,-48.869100,-49.105147,-47.420398,-42.187163,-38.464744,-47.476425,-47.759889,-42.608911,-32.269834,-41.192888,-34.761741,-33.869062,-37.271934,-34.311911,-41.457741,-45.381584,-44.347621,-44.347167,-46.743108,-48.719304,-48.628189,-48.336809,-47.805683,-41.542340,-41.396289,-39.386454,-35.310408,-40.195457,-37.516216,-41.136222,-40.562857,-39.412294,-40.119392,-44.074149,-43.128250,-45.688723,-56.712712,-43.270854,-54.559408,-42.576309,-54.833734,-55.567632,-51.203814,-44.279983,0,Fileset 1: TS pulse compressed wideband pings T1
75.500,-39.214885,-36.610647,-38.172575,-40.669756,-47.313045,-52.319386,-51.210239,-53.212360,-42.537517,-47.959460,-44.917237,-60.457009,-44.420768,-38.559552,-41.045305,-52.869432,-62.750744,-50.804423,-46.281471,-37.938826,-36.185361,-42.514303,-52.918263,-48.560309,-56.660146,-44.548988,-44.203934,-48.762616,-44.799380,-43.551714,-49.355666,-52.105449,-47.096765,-46.751633,-56.278631,-54.685026,-51.457274,-49.416615,-43.835968,-47.894114,-50.272967,-47.177767,-60.022006,-49.855284,-39.808395,-41.268581,-46.564057,-45.466900,-44.719403,-48.235976,-52.896870,-50.235874,-48.550499,-47.033781,-42.003419,-38.257073,-46.084659,-45.980157,-42.534157,-32.050307,-42.496277,-35.315566,-34.274284,-37.186764,-34.954457,-39.955167,-44.031530,-44.402267,-42.255614,-44.540058,-46.963010,-45.191706,-46.475722,-47.346468,-41.714160,-40.981471,-39.017143,-35.212855,-40.317906,-37.776040,-40.328538,-41.438716,-39.220304,-40.056499,-43.520289,-43.737094,-44.659159,-52.860911,-41.430447,-50.930589,-42.918205,-58.123030,-61.902516,-54.190147,-45.012868,0,Fileset 1: TS pulse compressed wideband pings T1
