Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Variable_index,Variable_name
Ping_index,328,329,330,331,332,333,335,336,337,338,339,340,341,343,344,345,
Ping_date,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,
Ping_time,16:42:45,16:42:46,16:42:46,16:42:46,16:42:46,16:42:46,16:42:47,16:42:47,16:42:47,16:42:47,16:42:48,16:42:48,16:42:48,16:42:48,16:42:49,16:42:49,
Ping_milliseconds,915.0,116.0,316.0,516.0,717.0,915.0,316.0,516.0,716.0,915.0,116.0,315.0,515.0,917.0,115.0,315.0,
Range,16.0022179200,15.9557673600,15.9209294400,15.8744788800,15.9906052800,15.8048030400,15.9557673600,15.7931904000,15.7119019200,15.6770640000,15.6190008000,15.6073881600,15.5377123200,15.4564238400,15.7351272000,15.4331985600,
Depth,15.9827504354,15.9428189658,15.9174502324,15.8733024197,15.9868812496,15.8042923156,15.9553115536,15.7922410294,15.7074957797,15.6693662545,15.6075858567,15.5944036916,15.5193321286,15.4364306089,15.7255416308,15.4138106173,
141.500,-33.690455,-37.821289,-34.537943,-39.338273,-52.179609,-33.801520,-45.488321,-46.649667,-46.308816,-41.347456,-52.589755,-45.494128,-41.834364,-38.584216,-39.438532,-43.287065,1,Fileset 1: TS pulse compressed wideband pings T3
142.000,-34.476133,-38.152974,-34.425697,-37.632286,-61.190055,-34.935218,-45.542732,-45.953891,-48.780674,-41.657339,-54.480190,-45.519785,-42.344015,-40.992098,-38.955863,-39.686612,1,Fileset 1: TS pulse compressed wideband pings T3
142.500,-35.478085,-38.784793,-34.512327,-36.432578,-46.443714,-36.262162,-46.219228,-46.528672,-52.304818,-42.141259,-53.867451,-47.873886,-43.228842,-46.656610,-39.280931,-37.830739,1,Fileset 1: TS pulse compressed wideband pings T3
143.000,-36.658509,-39.700779,-34.916445,-35.829163,-40.509947,-37.704519,-47.485510,-49.268625,-49.399021,-42.126435,-52.407621,-55.442754,-44.659863,-52.296053,-40.693469,-37.760907,1,Fileset 1: TS pulse compressed wideband pings T3
143.500,-37.987813,-40.761145,-35.770106,-35.912814,-37.312002,-39.174823,-49.055439,-57.306079,-45.368340,-41.586501,-51.028469,-59.934479,-46.162743,-42.765060,-43.772111,-39.642659,1,Fileset 1: TS pulse compressed wideband pings T3
144.000,-39.487829,-41.751155,-37.160311,-36.734857,-35.523836,-40.668376,-49.896944,-53.764948,-43.457240,-41.100656,-49.352749,-50.122114,-46.555106,-38.348368,-50.075282,-42.763914,1,Fileset 1: TS pulse compressed wideband pings T3
144.500,-41.229041,-42.528728,-39.075288,-38.302735,-34.412050,-42.274010,-49.161333,-46.745188,-43.215919,-41.041845,-47.532249,-47.585731,-45.919113,-36.160846,-56.085439,-42.483938,1,Fileset 1: TS pulse compressed wideband pings T3
145.000,-43.242706,-43.147926,-41.315577,-40.613748,-33.696290,-44.068706,-47.996296,-43.810308,-44.451371,-41.649332,-46.256047,-47.138497,-45.346867,-35.358596,-47.962788,-40.169388,1,Fileset 1: TS pulse compressed wideband pings T3
145.500,-45.298407,-43.934757,-43.338453,-43.730662,-33.467412,-46.085629,-47.498212,-42.760648,-47.589066,-43.265825,-45.857708,-47.449955,-45.348076,-35.653978,-44.486522,-39.495376,1,Fileset 1: TS pulse compressed wideband pings T3
146.000,-46.594566,-45.453478,-44.524244,-47.962298,-33.794262,-48.294747,-47.935533,-42.949085,-54.690088,-46.318636,-46.281299,-48.488043,-46.327096,-36.784175,-43.255060,-40.828265,1,Fileset 1: TS pulse compressed wideband pings T3
146.500,-46.298596,-48.529201,-45.032926,-54.346398,-34.501229,-50.060865,-49.327677,-44.331546,-55.728093,-50.319321,-47.204437,-51.532940,-49.242394,-38.113209,-43.491972,-44.653032,1,Fileset 1: TS pulse compressed wideband pings T3
147.000,-44.866085,-55.028856,-45.386916,-60.393044,-35.261213,-49.884229,-51.769050,-47.561302,-47.968202,-49.697707,-48.052297,-60.942402,-57.441216,-38.557362,-45.124148,-53.709240,1,Fileset 1: TS pulse compressed wideband pings T3
147.500,-43.189924,-58.733227,-45.477192,-54.061781,-35.920538,-48.275723,-55.725383,-54.659401,-44.556049,-46.333339,-48.250215,-53.134046,-54.219350,-37.979039,-48.660521,-53.151263,1,Fileset 1: TS pulse compressed wideband pings T3
148.000,-41.683509,-50.686753,-44.788672,-50.449450,-36.614677,-46.894025,-62.964846,-51.078763,-43.057395,-44.097889,-47.759317,-45.995781,-46.414380,-37.422345,-56.681412,-46.955986,1,Fileset 1: TS pulse compressed wideband pings T3
148.500,-40.468761,-47.109557,-43.418857,-49.003156,-37.440237,-46.228370,-65.569406,-44.266079,-42.614605,-42.682980,-47.002245,-42.563464,-42.812586,-37.646246,-61.387209,-45.699080,1,Fileset 1: TS pulse compressed wideband pings T3
149.000,-39.572212,-45.479473,-41.973048,-49.085491,-38.246525,-46.167774,-57.536078,-40.808698,-42.689830,-41.507114,-46.355933,-41.104625,-40.881797,-39.077349,-51.105392,-47.617108,1,Fileset 1: TS pulse compressed wideband pings T3
149.500,-38.984457,-44.809044,-40.821014,-50.608946,-38.941242,-46.488423,-53.463773,-39.224732,-42.901275,-40.230145,-45.977437,-41.305993,-39.576960,-42.283476,-47.628473,-52.916853,1,Fileset 1: TS pulse compressed wideband pings T3
150.000,-38.672091,-44.445332,-40.067165,-53.653403,-39.819822,-47.237061,-51.023331,-39.109720,-43.212223,-38.822573,-45.835792,-43.425589,-38.238665,-48.448239,-46.505754,-50.476153,1,Fileset 1: TS pulse compressed wideband pings T3
150.500,-38.581881,-43.856631,-39.708917,-57.594491,-41.026800,-49.124779,-49.475096,-40.291113,-43.929458,-37.471412,-45.844828,-48.297134,-36.879909,-52.225820,-47.196872,-45.613220,1,Fileset 1: TS pulse compressed wideband pings T3
151.000,-38.660644,-42.990269,-39.626771,-58.333397,-41.630014,-54.105446,-48.558906,-41.812616,-45.450598,-36.461995,-46.104976,-52.472330,-36.032293,-47.535444,-50.179968,-44.293138,1,Fileset 1: TS pulse compressed wideband pings T3
151.500,-38.893002,-42.355000,-39.536123,-53.944948,-41.030935,-77.197398,-48.197694,-41.371097,-48.309159,-36.082054,-46.923953,-48.365835,-36.132378,-46.043394,-57.479800,-46.021820,1,Fileset 1: TS pulse compressed wideband pings T3
152.000,-39.303188,-42.451835,-39.270753,-49.326539,-40.508299,-55.504492,-48.386396,-39.998877,-54.032632,-36.505553,-48.399372,-46.645606,-37.174864,-46.535789,-56.166922,-51.212342,1,Fileset 1: TS pulse compressed wideband pings T3
152.500,-39.887939,-43.410248,-39.081012,-46.403882,-40.575079,-52.316924,-49.128427,-39.900820,-65.387908,-37.699637,-49.880695,-46.455919,-38.318813,-48.599944,-49.757522,-54.312800,1,Fileset 1: TS pulse compressed wideband pings T3
153.000,-40.563482,-44.941951,-39.278099,-45.256033,-40.785850,-52.208845,-50.409752,-41.670875,-54.256454,-39.403484,-50.231895,-45.890307,-38.268384,-54.015429,-47.074546,-49.720491,1,Fileset 1: TS pulse compressed wideband pings T3
153.500,-41.191244,-46.289873,-39.863331,-45.730248,-40.964545,-50.518012,-52.173005,-45.102406,-50.585861,-41.198620,-49.492169,-45.002259,-37.459698,-66.040212,-46.281122,-47.687256,1,Fileset 1: TS pulse compressed wideband pings T3
154.000,-41.643693,-46.550777,-40.434781,-47.714121,-41.365997,-47.194047,-54.173311,-45.615729,-50.261107,-42.721727,-48.518222,-44.878172,-37.014822,-51.757392,-46.868070,-47.681703,1,Fileset 1: TS pulse compressed wideband pings T3
154.500,-41.864276,-45.761063,-40.321033,-50.484153,-41.941626,-44.742313,-55.627667,-42.153808,-52.673641,-43.871314,-47.732375,-46.299260,-37.048453,-47.402832,-48.688558,-49.368214,1,Fileset 1: TS pulse compressed wideband pings T3
155.000,-41.900576,-44.650561,-39.373097,-51.221944,-42.016361,-43.379373,-55.586392,-40.013419,-58.179450,-44.710397,-47.171439,-50.500049,-36.843430,-45.681771,-50.636668,-53.131792,1,Fileset 1: TS pulse compressed wideband pings T3
155.500,-41.884969,-43.509916,-38.225734,-50.153960,-41.151589,-42.678799,-54.535687,-39.646902,-54.928259,-45.297863,-46.701398,-58.935569,-35.873277,-45.422503,-49.113120,-60.373267,1,Fileset 1: TS pulse compressed wideband pings T3
156.000,-41.960016,-42.137639,-37.428030,-49.801293,-39.947732,-42.122372,-53.565840,-40.857124,-48.971616,-45.661438,-46.191571,-50.444693,-34.712048,-46.677653,-45.746371,-68.675119,1,Fileset 1: TS pulse compressed wideband pings T3
156.500,-42.200653,-40.404787,-37.133377,-49.053885,-38.979398,-41.301451,-53.166970,-43.367436,-45.481554,-45.775208,-45.639210,-45.796845,-33.992393,-50.703007,-43.207960,-65.986644,1,Fileset 1: TS pulse compressed wideband pings T3
157.000,-42.582859,-38.548248,-37.255635,-46.048949,-38.296605,-40.122654,-53.472790,-45.735382,-43.348803,-45.679264,-45.134012,-44.169199,-33.805424,-61.573493,-41.686444,-71.155115,1,Fileset 1: TS pulse compressed wideband pings T3
157.500,-43.000402,-36.859462,-37.606079,-42.581965,-37.768623,-38.795362,-54.532115,-45.296956,-42.081326,-45.636994,-44.787211,-44.430855,-33.930679,-49.850217,-41.006995,-63.818786,1,Fileset 1: TS pulse compressed wideband pings T3
158.000,-43.313643,-35.466390,-37.998806,-39.852519,-37.387724,-37.621452,-56.361691,-43.660479,-41.468851,-45.935415,-44.730466,-46.297675,-34.073592,-44.022110,-41.050400,-58.011565,1,Fileset 1: TS pulse compressed wideband pings T3
158.500,-43.421833,-34.379854,-38.357276,-37.827365,-37.269137,-36.843659,-58.660042,-42.709235,-41.412672,-46.456468,-45.120888,-49.710594,-34.048034,-41.021795,-41.741652,-57.000380,1,Fileset 1: TS pulse compressed wideband pings T3
159.000,-43.333750,-33.564865,-38.743526,-36.230314,-37.386107,-36.614492,-59.617367,-42.558341,-41.842520,-46.402575,-46.121560,-53.791436,-33.867255,-39.288546,-42.875881,-61.862069,1,Fileset 1: TS pulse compressed wideband pings T3
159.500,-43.181084,-32.966126,-39.222319,-34.812607,-37.308004,-36.998751,-57.397027,-42.856346,-42.657871,-45.383317,-47.913638,-55.313937,-33.714514,-38.239534,-43.659777,-60.133364,1,Fileset 1: TS pulse compressed wideband pings T3
160.000,-43.147308,-32.519498,-39.619025,-33.487134,-36.556620,-37.969827,-54.025601,-43.184309,-43.711384,-44.344512,-50.839501,-55.175724,-33.879140,-37.781210,-42.930043,-50.274279,1,Fileset 1: TS pulse compressed wideband pings T3
160.500,-43.360937,-32.183445,-39.465991,-32.345652,-35.384150,-39.445577,-50.763759,-43.432073,-44.860475,-43.977307,-55.087173,-55.609717,-34.687649,-38.174710,-41.166016,-45.776878,1,Fileset 1: TS pulse compressed wideband pings T3
161.000,-43.823161,-31.970968,-38.543873,-31.521082,-34.262842,-41.389957,-47.736480,-43.909800,-45.914127,-44.049232,-53.464341,-54.208026,-36.461828,-39.845154,-39.602710,-43.856962,1,Fileset 1: TS pulse compressed wideband pings T3
161.500,-44.398148,-31.936163,-37.200654,-31.078064,-33.253502,-43.701903,-44.963434,-45.009667,-46.222492,-43.801981,-47.323742,-49.309177,-39.567598,-43.459775,-38.720086,-44.037830,1,Fileset 1: TS pulse compressed wideband pings T3
162.000,-44.868920,-32.128919,-35.777496,-31.012288,-32.258206,-45.129703,-42.495833,-47.037835,-44.888825,-42.990553,-42.651323,-44.591685,-44.281685,-50.880601,-38.608079,-47.020050,1,Fileset 1: TS pulse compressed wideband pings T3
162.500,-45.065573,-32.557898,-34.343659,-31.282195,-31.324683,-43.697479,-40.383330,-50.258522,-42.431823,-42.116526,-38.965157,-41.195742,-46.981804,-57.628391,-39.306956,-59.659748,1,Fileset 1: TS pulse compressed wideband pings T3
163.000,-45.013778,-33.162952,-32.908386,-31.814935,-30.561797,-41.266885,-38.667527,-54.544394,-40.041769,-41.408488,-35.939953,-39.077756,-44.200420,-50.428529,-40.844803,-48.433028,1,Fileset 1: TS pulse compressed wideband pings T3
163.500,-44.954158,-33.805060,-31.621958,-32.508924,-29.929741,-39.577851,-37.392663,-57.349370,-38.301464,-40.392819,-33.628466,-38.102159,-42.644715,-49.265078,-42.809573,-41.081720,1,Fileset 1: TS pulse compressed wideband pings T3
164.000,-45.180178,-34.342140,-30.752629,-33.319351,-29.289846,-38.812210,-36.611608,-56.746267,-37.395798,-38.371886,-32.232186,-38.088237,-42.804919,-50.049424,-43.250268,-37.712575,1,Fileset 1: TS pulse compressed wideband pings T3
164.500,-45.814696,-34.771566,-30.529770,-34.390046,-28.693037,-38.741427,-36.383915,-54.367558,-37.320892,-35.575409,-31.934263,-38.703171,-41.689554,-47.448213,-41.428667,-36.312732,1,Fileset 1: TS pulse compressed wideband pings T3
165.000,-46.619926,-35.205861,-31.042583,-35.956438,-28.363900,-39.126073,-36.776493,-50.602909,-37.906182,-32.851015,-32.846013,-39.294035,-38.132748,-42.305025,-39.618818,-36.276841,1,Fileset 1: TS pulse compressed wideband pings T3
165.500,-46.945632,-35.677955,-32.226955,-37.818155,-28.365129,-39.887390,-37.885160,-47.193992,-38.861642,-30.694964,-35.020837,-38.797729,-35.412747,-38.010104,-38.785115,-37.246351,1,Fileset 1: TS pulse compressed wideband pings T3
166.000,-46.171957,-36.054485,-33.853062,-38.429771,-28.504700,-40.969615,-39.877311,-44.820175,-39.985421,-29.251812,-38.369141,-36.882139,-34.521327,-34.915192,-39.045001,-38.869996,1,Fileset 1: TS pulse compressed wideband pings T3
166.500,-44.456495,-36.152010,-35.493892,-36.852952,-28.610557,-41.840756,-42.865523,-43.460061,-41.399312,-28.549142,-42.070880,-34.605109,-35.836088,-32.867276,-40.512430,-40.595030,1,Fileset 1: TS pulse compressed wideband pings T3
167.000,-42.558623,-35.923577,-36.812027,-34.927248,-28.854790,-41.528282,-44.947333,-43.039242,-43.408251,-28.596796,-44.679885,-32.772131,-40.730030,-31.681688,-43.530790,-41.542695,1,Fileset 1: TS pulse compressed wideband pings T3
167.500,-41.165061,-35.428630,-38.247542,-33.678566,-29.600040,-40.375266,-42.210504,-43.515163,-45.804595,-29.361279,-47.097163,-31.508880,-52.100378,-31.172763,-48.254179,-41.260095,1,Fileset 1: TS pulse compressed wideband pings T3
168.000,-40.630288,-34.668751,-41.012265,-33.023148,-30.865743,-39.511528,-38.785087,-44.815101,-47.407598,-30.658588,-48.217802,-30.664080,-42.804542,-31.219323,-48.744162,-40.378039,1,Fileset 1: TS pulse compressed wideband pings T3
168.500,-40.905495,-33.720070,-46.848317,-32.559722,-32.075720,-39.057640,-36.589831,-46.745583,-48.520671,-32.073273,-46.658011,-30.227248,-42.190182,-31.878435,-44.826770,-39.644596,1,Fileset 1: TS pulse compressed wideband pings T3
169.000,-41.527426,-32.846104,-48.210742,-32.101920,-32.989485,-38.421326,-35.429298,-48.557626,-50.750594,-33.063681,-47.275518,-30.434211,-50.082886,-33.330646,-42.634815,-39.410878,1,Fileset 1: TS pulse compressed wideband pings T3
169.500,-41.957464,-32.247808,-41.787138,-31.781252,-34.300739,-37.461458,-34.942040,-48.567679,-53.953349,-33.372440,-52.298471,-31.488207,-43.899732,-35.695158,-42.160909,-39.808143,1,Fileset 1: TS pulse compressed wideband pings T3
170.000,-42.138458,-31.938455,-38.497624,-31.751427,-36.345308,-36.671947,-34.789816,-47.061079,-54.799046,-33.422564,-55.482254,-33.322857,-38.458062,-38.886941,-43.277991,-40.959691,1,Fileset 1: TS pulse compressed wideband pings T3
173.000,-32.841266,-33.967939,-30.690353,-36.091556,-52.910449,-38.402371,-45.004812,-39.165960,-50.391358,-41.876477,-43.968074,-36.645658,-46.190548,-43.700340,-46.578286,-53.407554,2,Fileset 1: TS pulse compressed wideband pings T2
173.500,-33.520643,-32.969346,-30.300246,-35.892226,-42.169400,-38.449692,-54.905247,-37.820156,-53.727827,-41.683254,-44.062320,-38.640485,-47.254193,-45.403572,-46.024522,-58.575864,2,Fileset 1: TS pulse compressed wideband pings T2
174.000,-34.217178,-32.595013,-30.665109,-36.845943,-36.508761,-38.501170,-41.483478,-37.279371,-53.040976,-41.539664,-44.438712,-42.178888,-50.994634,-48.177314,-45.558990,-68.795999,2,Fileset 1: TS pulse compressed wideband pings T2
174.500,-34.853959,-32.634789,-31.863417,-38.385602,-35.177943,-38.253046,-39.022147,-37.138209,-48.399140,-42.135015,-44.864313,-47.259038,-53.684322,-50.716213,-45.301023,-61.515412,2,Fileset 1: TS pulse compressed wideband pings T2
175.000,-35.295854,-32.705517,-33.526039,-38.921567,-36.454456,-37.554036,-41.285253,-37.397613,-44.475770,-43.745757,-44.734083,-50.403170,-52.241769,-50.373488,-45.265134,-56.425688,2,Fileset 1: TS pulse compressed wideband pings T2
175.500,-35.399603,-32.493702,-34.690380,-38.025395,-37.214690,-36.589548,-49.827288,-37.987963,-41.769696,-46.165945,-43.776039,-47.673513,-50.155886,-48.844703,-45.479018,-54.768168,2,Fileset 1: TS pulse compressed wideband pings T2
176.000,-35.165151,-31.947149,-34.413560,-36.633745,-34.432897,-35.655353,-48.368191,-39.027980,-40.150572,-49.232743,-42.446545,-45.637172,-48.439823,-47.917844,-46.121179,-55.621725,2,Fileset 1: TS pulse compressed wideband pings T2
176.500,-34.786917,-31.205591,-33.089907,-35.254249,-32.118393,-34.931666,-43.365120,-41.229560,-39.389824,-53.260582,-41.168881,-45.836168,-48.209588,-47.760222,-47.258331,-59.109375,2,Fileset 1: TS pulse compressed wideband pings T2
177.000,-34.508064,-30.422308,-31.706108,-34.230620,-31.643414,-34.503698,-43.090176,-46.052356,-39.273452,-54.874006,-40.156802,-49.080067,-50.174032,-48.122170,-48.341441,-62.871189,2,Fileset 1: TS pulse compressed wideband pings T2
177.500,-34.466687,-29.673814,-30.783782,-33.836187,-33.008637,-34.432958,-44.745448,-53.755075,-39.638027,-50.950541,-39.546027,-59.930366,-53.782600,-48.255451,-48.348979,-59.634975,2,Fileset 1: TS pulse compressed wideband pings T2
178.000,-34.638652,-28.968277,-30.462420,-34.129646,-35.671773,-34.773398,-45.318372,-48.230308,-40.375757,-48.214891,-39.375301,-50.575165,-52.659792,-47.181686,-47.555461,-56.818471,2,Fileset 1: TS pulse compressed wideband pings T2
178.500,-34.848253,-28.292072,-30.708904,-34.872128,-36.886980,-35.550201,-44.694074,-46.213366,-41.408073,-47.135058,-39.532474,-44.106869,-49.673805,-45.168849,-46.961487,-55.050958,2,Fileset 1: TS pulse compressed wideband pings T2
179.000,-34.856842,-27.653149,-31.439316,-35.464825,-35.870561,-36.747310,-44.461434,-48.673667,-42.635522,-46.944213,-39.782972,-40.953866,-48.674423,-43.144152,-46.797608,-53.392082,2,Fileset 1: TS pulse compressed wideband pings T2
179.500,-34.555203,-27.104409,-32.613826,-35.216251,-35.681915,-38.327155,-43.984782,-55.650447,-43.895048,-46.859635,-39.918076,-39.351976,-49.342561,-41.513892,-46.844650,-52.127350,2,Fileset 1: TS pulse compressed wideband pings T2
180.000,-34.090856,-26.735959,-34.297562,-34.105907,-36.978884,-40.277773,-43.257543,-49.908093,-44.919975,-46.376634,-39.930686,-38.791176,-51.109138,-40.344753,-46.962228,-51.646139,2,Fileset 1: TS pulse compressed wideband pings T2
180.500,-33.738090,-26.639065,-36.676149,-32.734563,-38.552445,-42.669102,-43.412114,-45.057484,-45.327653,-45.557971,-40.023745,-39.049770,-52.238325,-39.620487,-47.145955,-51.798128,2,Fileset 1: TS pulse compressed wideband pings T2
181.000,-33.703241,-26.867805,-40.078948,-31.581477,-38.385169,-45.666301,-45.012942,-42.925528,-44.848932,-44.840430,-40.459765,-39.942672,-50.544138,-39.312008,-47.204558,-51.980947,2,Fileset 1: TS pulse compressed wideband pings T2
181.500,-34.064567,-27.420483,-44.977538,-30.823957,-37.579678,-49.041149,-47.782290,-42.213518,-43.685876,-44.626182,-41.411640,-41.221635,-48.270761,-39.387195,-46.721245,-51.650200,2,Fileset 1: TS pulse compressed wideband pings T2
182.000,-34.796237,-28.241284,-48.976823,-30.465636,-37.844533,-49.544232,-50.259305,-42.554088,-42.321731,-45.109823,-42.761510,-42.574605,-47.136444,-39.816939,-45.654525,-50.929874,2,Fileset 1: TS pulse compressed wideband pings T2
182.500,-35.793757,-29.231557,-45.219498,-30.447831,-39.675139,-46.031979,-51.347606,-43.572239,-41.109703,-46.250485,-43.603870,-43.738557,-47.281791,-40.585531,-44.528037,-50.275582,2,Fileset 1: TS pulse compressed wideband pings T2
183.000,-36.872897,-30.265118,-41.314184,-30.722559,-43.376954,-42.573543,-50.717643,-43.656863,-40.194571,-47.631798,-42.632138,-44.610691,-48.193731,-41.696889,-43.875700,-50.004854,2,Fileset 1: TS pulse compressed wideband pings T2
183.500,-37.773513,-31.219582,-38.601149,-31.299613,-49.596929,-39.957203,-47.896760,-41.761415,-39.589979,-48.244005,-40.522880,-45.191934,-48.339721,-43.164528,-44.032981,-50.278183,2,Fileset 1: TS pulse compressed wideband pings T2
184.000,-38.275072,-32.041946,-36.629724,-32.260677,-58.072381,-38.062855,-45.495886,-39.862306,-39.245889,-47.345037,-38.606380,-45.476303,-46.879487,-44.974327,-45.226233,-51.024918,2,Fileset 1: TS pulse compressed wideband pings T2
184.500,-38.400706,-32.807789,-35.196039,-33.747261,-53.841579,-36.785535,-44.845244,-39.081787,-39.094635,-45.720720,-37.348387,-45.476829,-45.290105,-47.013460,-47.550309,-51.565773,2,Fileset 1: TS pulse compressed wideband pings T2
185.000,-38.392295,-33.684905,-34.225926,-35.972463,-48.061485,-36.065053,-46.133894,-39.469700,-39.074912,-44.401440,-36.825562,-45.307482,-44.571019,-48.975423,-50.262982,-50.789679,2,Fileset 1: TS pulse compressed wideband pings T2
185.500,-38.475139,-34.822158,-33.674477,-39.365722,-44.180707,-35.851567,-48.913037,-40.755668,-39.126719,-43.835774,-37.039929,-45.117668,-45.017988,-50.332072,-50.501693,-48.930062,2,Fileset 1: TS pulse compressed wideband pings T2
186.000,-38.755029,-36.242788,-33.495540,-45.279435,-41.841977,-36.094427,-49.248552,-42.489992,-39.176155,-44.161742,-38.020629,-44.941355,-46.997935,-50.594988,-48.446764,-47.041411,2,Fileset 1: TS pulse compressed wideband pings T2
186.500,-39.263926,-37.669048,-33.650503,-54.869475,-40.795354,-36.745314,-45.889338,-44.213870,-39.141318,-45.400136,-39.904446,-44.686222,-51.799224,-49.741391,-46.538482,-45.591409,2,Fileset 1: TS pulse compressed wideband pings T2
187.000,-40.022731,-38.261311,-34.132037,-43.735478,-40.940086,-37.736632,-42.990397,-45.888658,-38.975184,-47.153683,-43.070173,-44.317213,-71.647077,-48.162010,-45.124499,-44.703674,2,Fileset 1: TS pulse compressed wideband pings T2
187.500,-41.070501,-37.337730,-34.990597,-38.206937,-42.397166,-38.846616,-41.013437,-47.758556,-38.729269,-47.100447,-47.925770,-44.020025,-52.838363,-46.313754,-44.082499,-44.480733,2,Fileset 1: TS pulse compressed wideband pings T2
188.000,-42.450144,-35.667785,-36.345680,-34.976477,-45.655151,-39.401850,-39.792779,-48.402917,-38.567156,-43.873813,-48.069405,-44.110475,-47.512107,-44.583239,-43.517433,-45.095680,2,Fileset 1: TS pulse compressed wideband pings T2
188.500,-44.108980,-34.278736,-38.339149,-33.052889,-52.303979,-38.621491,-39.384945,-45.271485,-38.661581,-40.423796,-42.990292,-44.829673,-45.692012,-43.273491,-43.679537,-46.798796,2,Fileset 1: TS pulse compressed wideband pings T2
189.000,-45.669858,-33.580469,-40.950258,-32.135174,-59.553216,-36.926380,-39.921315,-41.428746,-39.009725,-37.934126,-39.797155,-46.182886,-45.759981,-42.581457,-44.592750,-49.895919,2,Fileset 1: TS pulse compressed wideband pings T2
189.500,-46.500200,-33.622822,-43.501419,-32.046525,-50.012284,-35.209534,-41.452068,-38.712895,-39.255588,-36.403585,-38.174122,-47.605980,-47.139801,-42.587196,-45.460455,-54.102148,2,Fileset 1: TS pulse compressed wideband pings T2
190.000,-46.677538,-34.345357,-44.242849,-32.644557,-45.213286,-33.783995,-43.895537,-37.163846,-38.727238,-35.637190,-37.607183,-47.646151,-49.575122,-43.297646,-44.866621,-54.340089,2,Fileset 1: TS pulse compressed wideband pings T2
190.500,-47.006388,-35.744924,-42.387209,-33.882063,-41.999048,-32.620377,-46.320944,-36.580227,-37.117765,-35.458340,-37.785261,-46.072953,-53.049984,-44.756051,-43.305115,-50.722317,2,Fileset 1: TS pulse compressed wideband pings T2
191.000,-47.972119,-38.045445,-39.189951,-35.903786,-39.861069,-31.667567,-45.266226,-36.710557,-35.013442,-35.824878,-38.661312,-44.524321,-57.312817,-47.278444,-42.274854,-48.105766,2,Fileset 1: TS pulse compressed wideband pings T2
191.500,-49.658653,-41.851229,-35.819641,-39.021161,-38.845273,-30.972366,-42.109240,-37.179392,-33.216842,-36.903774,-40.747910,-43.988667,-61.598387,-52.182128,-42.545230,-46.793753,2,Fileset 1: TS pulse compressed wideband pings T2
192.000,-52.622298,-46.911990,-32.842137,-42.827243,-38.832697,-30.634303,-40.211358,-37.644744,-32.196231,-38.996155,-45.941660,-44.865484,-58.636271,-66.161122,-44.506760,-46.645444,2,Fileset 1: TS pulse compressed wideband pings T2
192.500,-56.491585,-45.324005,-30.462582,-43.826109,-39.314082,-30.669374,-39.961879,-38.197337,-32.056484,-42.281296,-58.895868,-47.615513,-51.375442,-53.462424,-47.892969,-47.486958,2,Fileset 1: TS pulse compressed wideband pings T2
193.000,-51.016412,-41.873369,-28.699671,-42.430315,-39.842997,-30.959753,-40.836088,-39.087933,-32.681774,-46.434532,-43.449012,-52.988796,-47.049807,-48.309300,-49.472930,-49.001246,2,Fileset 1: TS pulse compressed wideband pings T2
193.500,-45.528343,-40.195947,-27.468405,-41.824377,-40.480827,-31.359405,-41.980477,-40.191145,-33.970290,-50.122196,-38.099837,-53.155088,-44.694531,-46.369716,-47.755372,-50.773237,2,Fileset 1: TS pulse compressed wideband pings T2
194.000,-41.998598,-39.631537,-26.660380,-42.424388,-40.929408,-31.809345,-42.750314,-40.944501,-36.023956,-52.145696,-35.041894,-47.754926,-43.608013,-45.990636,-46.136699,-52.409804,2,Fileset 1: TS pulse compressed wideband pings T2
194.500,-39.537557,-39.721718,-26.205236,-44.185631,-39.875052,-32.355697,-43.094216,-40.698017,-39.282312,-53.293817,-32.956993,-45.048783,-43.563001,-46.595751,-45.124897,-53.667573,2,Fileset 1: TS pulse compressed wideband pings T2
195.000,-37.765335,-40.189930,-26.090093,-45.817729,-37.330297,-33.107618,-43.112413,-39.417966,-45.016486,-53.297910,-31.451531,-44.412075,-44.768291,-47.699149,-44.406609,-54.598095,2,Fileset 1: TS pulse compressed wideband pings T2
195.500,-36.585246,-40.712916,-26.347546,-43.119344,-34.829118,-34.189625,-42.882165,-37.743242,-59.569174,-50.970988,-30.417647,-45.553520,-48.130810,-48.211999,-43.947977,-55.591361,2,Fileset 1: TS pulse compressed wideband pings T2
196.000,-36.008706,-40.818436,-27.022645,-38.756166,-33.059015,-35.705587,-42.726027,-36.356826,-49.355330,-47.921319,-29.837730,-47.958241,-57.532117,-46.997981,-44.014823,-57.234991,2,Fileset 1: TS pulse compressed wideband pings T2
196.500,-36.039067,-40.266483,-28.120176,-35.344818,-32.024725,-37.724900,-42.948955,-35.721054,-44.797474,-45.567191,-29.691054,-48.491737,-52.478863,-44.902601,-44.905574,-60.170706,2,Fileset 1: TS pulse compressed wideband pings T2
197.000,-36.598316,-39.414175,-29.523370,-32.810537,-31.431247,-40.301804,-43.276703,-36.151824,-43.340620,-44.099168,-29.914034,-46.340564,-45.384687,-43.099851,-46.538245,-64.668556,2,Fileset 1: TS pulse compressed wideband pings T2
