Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
63.500,-55.692308,-57.913673,-59.372373,-47.415348,-59.081508,-46.447424,-48.157239,-48.525329,-46.357173,-45.323117,-50.162823,-48.035758,-50.080608,-55.180830,-68.472529,-50.843152,-51.199110,-51.053347,-47.290518,-49.735444,-56.142462,-56.353958,-55.748527,-49.558031,-51.410427,-48.986941,-74.250722,-54.740532,-53.508925,-52.357707,-61.260712,-57.596444,-52.132084,-52.530166,-53.588590,-51.118928,-57.424918,-53.338174,-53.068116,-50.780630,-52.750632,-53.154911,-49.880283,-47.060406,-48.627629,-54.532825,-55.598162,-50.349236,-55.586807,-60.521795,-50.340894,-58.724582,-51.774463,-49.454160,-50.202326,-50.537768,-51.817345,-48.888111,-49.919139,-56.685731,-49.584621,-49.905907,-47.287500,-50.737035,-59.474873,-53.427324,-46.786932,-51.293303,-45.631632,-49.332117,-64.015238,-48.965086,-46.425850,-46.218486,-46.998465,-47.078494,-54.096833,-50.108817,-67.760938,-55.218109,-52.597043,-54.191159,-51.709479,-53.346537,-52.756637,-53.703655,-51.048170,-48.682944,-48.152176,-47.024426,-50.753991,-51.938704,-52.593463,-52.665835,-50.836776,-46.878888,-53.057070,-58.392089,-52.022802,-47.073961,-58.064289,-50.618280,-52.009691,-55.443046,-50.943386,-52.724012,-52.449744,-50.907004,-51.423611,-50.366525,-50.312849,-51.712052,-53.721495,-60.951657,-51.601646,-49.652289,-53.857483,-49.142615,-50.733245,-50.731012,-52.000628,-53.641937,-48.993117,-61.014820,0,Fileset 1: TS pulse compressed wideband pings T1
64.000,-56.667107,-58.911131,-59.135995,-47.028366,-65.650045,-45.181564,-48.041743,-47.201077,-46.155023,-45.750058,-49.580389,-47.665214,-52.196486,-53.483330,-62.349264,-50.414081,-52.319765,-51.629893,-47.898462,-49.229248,-56.501528,-55.209297,-58.423774,-50.643977,-52.760318,-48.768433,-64.423753,-56.217327,-54.734079,-52.422225,-62.178841,-60.098651,-52.338581,-52.318432,-53.343564,-50.942854,-56.339300,-52.780124,-53.769404,-52.305193,-52.757617,-55.596795,-50.607300,-47.536665,-47.942334,-55.291207,-54.343579,-50.696215,-53.431380,-61.741643,-50.483579,-57.828235,-53.552205,-50.601095,-50.797870,-50.862124,-51.423171,-49.818255,-49.353929,-56.826499,-49.343937,-49.887820,-47.821932,-50.052293,-60.347996,-56.197690,-47.434130,-49.718939,-45.554376,-50.237652,-72.345216,-49.178329,-45.118443,-45.358786,-46.523272,-47.584595,-53.174444,-48.558970,-71.720121,-54.526416,-54.034850,-55.281691,-50.321073,-52.320595,-51.400226,-53.309443,-49.793756,-49.126268,-47.948759,-47.357718,-50.395014,-51.990150,-53.574758,-52.471961,-50.728764,-46.975985,-53.206106,-56.372236,-50.899985,-47.583574,-60.222286,-49.881825,-52.556127,-54.185752,-50.600990,-51.858388,-51.421750,-50.925417,-50.704705,-50.318646,-50.798819,-52.331075,-55.445606,-62.490229,-52.471621,-49.343649,-53.938922,-48.607680,-49.508746,-49.352338,-50.627873,-53.939088,-48.407406,-58.699258,0,Fileset 1: TS pulse compressed wideband pings T1
64.500,-60.364597,-58.192360,-54.656155,-47.113652,-67.203296,-43.875736,-47.408588,-46.785335,-45.884914,-46.914452,-49.409274,-47.677840,-50.622406,-51.428967,-58.200924,-49.961518,-53.667449,-52.198333,-48.789957,-48.749408,-56.282916,-53.780897,-60.269413,-51.904288,-54.222352,-48.727055,-59.847972,-57.818352,-56.234635,-52.422912,-60.785506,-62.641057,-52.416766,-51.959850,-52.888798,-50.700184,-55.099569,-51.911715,-54.310143,-53.812703,-52.575528,-58.812676,-51.489381,-48.581074,-47.431583,-55.741746,-53.163123,-51.077949,-51.018864,-62.293238,-50.664156,-57.408706,-55.601157,-51.903399,-51.313603,-51.321834,-50.919773,-51.151193,-49.041226,-57.156697,-49.284748,-50.037580,-48.783399,-49.417955,-59.784291,-53.670721,-48.636155,-49.387716,-46.356484,-52.246505,-63.311627,-49.912164,-44.537367,-44.870760,-46.848678,-48.565259,-51.586686,-46.585669,-70.189172,-52.917010,-55.345745,-55.497770,-49.453078,-50.988008,-50.361579,-52.648223,-49.115174,-49.741565,-47.963073,-48.021352,-50.233707,-52.085396,-54.966042,-52.415801,-51.090801,-47.417731,-53.535125,-54.046823,-50.005736,-48.655707,-60.748880,-49.487457,-52.924032,-52.901047,-50.435965,-51.088595,-50.415030,-50.480745,-50.222917,-49.902486,-51.339367,-52.494442,-58.065504,-60.205849,-53.095060,-48.943890,-54.219757,-48.187609,-48.371071,-47.894054,-49.629711,-53.758860,-47.992352,-56.491446,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-71.721272,-56.290156,-52.665959,-47.906222,-59.314536,-43.285638,-46.708068,-47.492818,-45.528104,-48.069139,-49.326014,-48.029333,-47.932524,-49.859631,-55.212376,-49.551393,-54.777630,-52.869706,-49.933304,-48.488815,-55.561793,-52.342313,-58.988867,-53.466264,-55.587430,-48.950064,-57.080061,-59.925821,-57.938960,-52.615542,-58.690693,-64.223883,-52.470817,-51.632627,-52.620815,-50.468501,-53.873908,-50.942017,-54.793039,-55.355008,-52.205869,-62.982002,-52.698481,-50.004184,-47.423068,-55.470751,-52.076645,-51.490003,-48.880783,-61.807913,-50.856697,-57.337997,-57.806718,-53.523475,-51.701388,-52.069876,-50.619762,-52.979484,-49.029263,-57.793620,-49.468819,-50.444869,-50.362215,-49.011364,-58.149768,-51.483867,-50.114871,-50.512032,-47.906591,-55.913065,-63.125438,-50.984214,-44.821684,-44.711297,-48.307098,-49.870302,-49.788737,-44.981329,-73.308483,-51.436720,-55.346683,-53.613631,-49.037421,-49.601441,-49.914136,-51.753015,-49.256209,-50.488992,-48.252279,-48.924219,-50.111580,-52.373157,-56.680073,-52.452882,-51.976412,-48.100215,-54.085351,-51.863840,-49.592519,-50.289234,-59.057558,-49.495565,-52.654014,-51.857298,-50.486049,-50.576226,-49.570212,-49.703090,-50.090553,-49.472877,-51.777068,-52.043715,-62.345311,-56.925281,-53.568268,-48.548423,-54.389863,-48.011699,-47.235190,-46.773373,-49.309903,-52.931130,-47.935382,-55.016512,0,Fileset 1: TS pulse compressed wideband pings T1
65.500,-64.505790,-54.140159,-53.320882,-49.395528,-56.392964,-43.776046,-46.507844,-49.461692,-45.235399,-47.814056,-48.960689,-48.374242,-46.820705,-49.086800,-52.991064,-49.410162,-55.158319,-53.804491,-51.040289,-48.566341,-54.816163,-51.212850,-56.298897,-55.397031,-56.811760,-49.479232,-55.449262,-62.863753,-59.539143,-53.237111,-56.910134,-64.230889,-52.689867,-51.528747,-52.847617,-50.355449,-52.658527,-50.093560,-55.325274,-57.233868,-51.694517,-66.135933,-54.233791,-51.007181,-48.048726,-54.576354,-51.204635,-51.903340,-47.478859,-60.956006,-50.997787,-57.372448,-60.127482,-55.663517,-52.012162,-53.271533,-50.770217,-55.132611,-49.310136,-58.801057,-49.923794,-51.198479,-52.726101,-49.005971,-56.571876,-51.366644,-50.724985,-52.927383,-49.114510,-61.942917,-66.774657,-51.759677,-45.922008,-44.717159,-50.761568,-50.873354,-48.247303,-44.214143,-78.014199,-50.652670,-53.682126,-51.128058,-48.834758,-48.458166,-50.080585,-50.831845,-50.138177,-51.260160,-48.805921,-49.953764,-49.905295,-52.972283,-58.067691,-52.437848,-53.009359,-48.657201,-54.612740,-50.195260,-49.732877,-51.951939,-56.506953,-49.838741,-51.621431,-51.189782,-50.765198,-50.341108,-49.053285,-48.872760,-50.371207,-49.551024,-51.862942,-51.356878,-67.900679,-54.348293,-54.024180,-48.332150,-54.139675,-48.235556,-46.139137,-46.340532,-49.719118,-51.846958,-48.338587,-54.581695,0,Fileset 1: TS pulse compressed wideband pings T1
66.000,-59.708134,-52.529635,-57.005197,-51.111388,-55.903983,-45.259176,-46.960503,-51.852950,-45.120498,-46.771255,-48.365533,-48.199291,-47.484881,-48.913002,-51.241367,-49.603596,-54.836334,-54.998451,-51.603553,-48.818127,-54.332729,-50.436623,-54.125279,-57.613862,-58.130777,-50.170425,-54.590655,-65.778680,-60.904692,-54.182605,-55.634698,-63.612916,-53.136650,-51.568539,-53.542421,-50.328614,-51.402311,-49.438023,-55.780500,-59.824646,-51.093700,-64.037104,-55.723750,-50.844674,-49.027083,-53.630464,-50.592241,-52.274095,-46.823948,-59.636779,-50.976950,-57.165877,-62.553358,-58.546721,-52.312346,-54.913529,-51.308727,-56.952999,-49.716775,-60.021233,-50.533491,-52.250838,-55.984933,-49.395970,-55.449085,-52.995175,-50.101678,-54.144654,-48.722218,-68.700820,-59.353657,-51.763037,-47.086157,-44.607883,-51.453754,-50.865901,-47.116431,-44.203997,-65.470417,-50.738100,-51.523999,-49.378187,-48.601723,-47.657405,-50.576097,-50.170126,-51.213267,-51.912138,-49.452827,-51.083887,-49.635888,-53.712731,-58.511362,-52.160670,-53.451800,-48.771547,-54.623774,-49.097593,-50.154215,-52.584054,-54.409266,-50.192238,-50.261180,-50.830072,-51.130478,-50.090315,-48.866835,-48.122963,-50.804812,-50.274151,-51.389679,-50.875012,-64.851320,-52.587414,-54.363059,-48.353564,-53.579323,-48.884942,-45.173094,-46.610976,-50.309584,-50.951248,-49.045734,-54.891294,0,Fileset 1: TS pulse compressed wideband pings T1
66.500,-59.112610,-51.697980,-65.512914,-52.546155,-56.704557,-47.299563,-47.890898,-52.192378,-45.248389,-46.310097,-47.938514,-47.597051,-49.872230,-49.018712,-49.924046,-50.055758,-54.310369,-56.402207,-51.543650,-49.046072,-54.040351,-49.935106,-52.674182,-60.074841,-59.825174,-50.923905,-54.253429,-66.258303,-62.461905,-55.167274,-54.842745,-63.041844,-53.848464,-51.616036,-54.571336,-50.364034,-50.284375,-48.969686,-56.076174,-63.504586,-50.521923,-60.779869,-56.834409,-50.041724,-49.915019,-53.051904,-50.247941,-52.709572,-46.690562,-57.837593,-50.867853,-56.661430,-63.684241,-62.883829,-52.742096,-56.964599,-52.101414,-57.913379,-50.149816,-61.224066,-51.220048,-53.572860,-60.640419,-50.132601,-54.685325,-55.740174,-49.502577,-52.552932,-47.898250,-66.203446,-54.260348,-51.518081,-47.166965,-44.376490,-49.159540,-50.066663,-46.356462,-44.559573,-60.373121,-51.472239,-49.854162,-48.377775,-48.459758,-47.205776,-51.234538,-49.988839,-52.208708,-52.517899,-50.136649,-52.549154,-49.532241,-54.372817,-58.495879,-51.676055,-53.356334,-48.702769,-54.206393,-48.492037,-50.555744,-52.124370,-53.039080,-50.355752,-49.070131,-50.706960,-51.478712,-49.619900,-48.985753,-47.570957,-51.043156,-51.419531,-50.530101,-50.804158,-60.718800,-51.470879,-54.502504,-48.625764,-53.160446,-49.970137,-44.490444,-47.449916,-50.514500,-50.416286,-49.887224,-55.473898,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-60.821641,-51.405423,-60.716560,-53.600056,-57.489666,-48.799102,-48.761142,-50.515656,-45.539375,-46.711906,-47.794664,-46.981559,-54.127788,-49.148234,-49.022643,-50.525917,-53.875569,-57.866423,-51.150290,-49.116547,-53.658341,-49.565557,-51.720913,-62.074932,-61.758867,-51.647180,-54.192517,-64.871823,-64.536493,-55.925259,-54.386791,-62.522941,-54.786160,-51.571540,-55.742354,-50.389164,-49.403080,-48.541347,-56.184472,-67.439142,-49.977990,-58.335586,-57.556877,-49.296143,-50.317143,-52.824335,-50.033027,-53.253840,-46.732505,-56.067022,-50.757198,-55.947953,-61.523246,-71.219502,-53.340488,-59.382618,-52.999850,-58.113293,-50.535345,-61.927451,-51.890331,-55.090617,-68.616051,-51.103849,-54.011239,-58.141250,-49.535590,-51.060358,-47.719557,-61.968735,-51.840776,-51.468955,-46.290082,-44.154514,-46.976554,-49.019005,-45.804924,-44.738398,-57.503043,-51.773306,-48.847405,-47.753801,-48.546654,-46.986375,-52.053596,-50.253285,-53.401628,-53.156656,-50.863703,-54.611131,-49.698254,-54.750620,-58.541636,-51.124409,-53.238548,-48.732742,-53.775691,-48.198083,-50.759493,-51.278506,-52.084152,-50.303200,-48.187499,-50.706904,-51.697883,-48.935025,-49.302637,-47.199272,-50.893925,-52.447769,-49.541363,-51.013664,-58.333572,-50.737976,-54.397121,-49.038929,-53.065988,-51.409403,-44.097560,-48.626655,-50.403066,-50.096222,-50.719179,-55.933048,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-63.857965,-51.254001,-55.180550,-54.563513,-56.924228,-48.647978,-48.864918,-48.849978,-45.871076,-47.896099,-47.833043,-46.563592,-60.128185,-49.201160,-48.431417,-50.755670,-53.496379,-59.131316,-50.650703,-48.989798,-52.995575,-49.189163,-51.002162,-61.553201,-63.222476,-52.241577,-54.172270,-63.385872,-66.903661,-56.387188,-54.084421,-61.928982,-55.890172,-51.417533,-56.872312,-50.299969,-48.675794,-47.971900,-56.071225,-66.561236,-49.379426,-56.565449,-58.112796,-48.824561,-50.121955,-52.730781,-49.730800,-53.847308,-46.654812,-54.505877,-50.655568,-55.066454,-58.251685,-70.929660,-54.064000,-62.262143,-53.890495,-57.868590,-50.808954,-61.463282,-52.466685,-56.723399,-69.885612,-52.242053,-53.215300,-58.959768,-50.237787,-50.675727,-48.371272,-58.206490,-50.955406,-51.575231,-45.382139,-44.008635,-45.599660,-47.947338,-45.327114,-44.441278,-55.539731,-50.436278,-48.339934,-47.197851,-48.839186,-46.838515,-53.099845,-50.815973,-55.272396,-53.813294,-51.652136,-57.656625,-50.067103,-54.680061,-58.628974,-50.569840,-53.290385,-48.877230,-53.536826,-48.009662,-50.732179,-50.380968,-51.145571,-50.036698,-47.512485,-50.671662,-51.680347,-48.101737,-49.654091,-46.861872,-50.397232,-52.878564,-48.511005,-51.192801,-56.818665,-50.142388,-54.017301,-49.427243,-53.238491,-53.078232,-43.887594,-49.923176,-50.356115,-49.750497,-51.449313,-56.035323,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-64.454231,-51.037184,-52.738444,-55.938363,-55.384032,-47.535029,-48.118430,-47.883647,-46.326644,-49.938586,-48.069697,-46.519392,-60.520445,-49.382348,-48.206528,-50.825429,-53.167314,-59.970267,-50.307764,-48.880492,-52.252073,-48.923361,-50.526827,-58.922311,-63.483514,-52.845200,-54.192022,-62.097762,-68.254567,-56.793542,-53.952726,-61.329630,-57.335310,-51.399278,-57.991264,-50.194229,-48.126518,-47.306147,-55.862785,-63.092180,-48.790172,-55.397749,-58.852942,-48.761799,-49.597130,-52.697456,-49.317541,-54.577410,-46.505373,-53.204358,-50.694831,-54.180840,-55.396275,-62.520913,-55.041878,-66.388554,-54.914549,-57.444648,-51.088487,-59.870129,-53.048494,-58.517785,-61.654907,-53.751445,-52.365308,-59.865314,-51.801154,-51.712014,-50.083708,-54.948024,-51.400669,-51.732845,-44.989281,-44.069307,-45.002782,-47.005646,-45.047222,-43.947708,-54.060762,-48.164570,-48.326578,-46.745575,-49.407662,-46.815069,-54.654909,-51.743003,-58.792328,-54.602410,-52.739421,-63.078672,-50.670045,-54.205809,-58.608118,-50.217563,-53.619304,-49.200243,-53.742345,-47.967352,-50.698587,-49.636462,-50.178957,-49.704031,-47.094196,-50.628392,-51.579882,-47.339418,-50.072261,-46.587732,-49.867285,-52.925656,-47.582377,-51.226915,-55.829822,-49.716281,-53.555144,-49.817855,-53.708140,-54.957284,-43.918502,-51.352899,-50.777481,-49.358682,-52.152196,-55.768049,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-61.770596,-50.521397,-52.035888,-57.963448,-53.853449,-46.472492,-46.924938,-47.667373,-46.871743,-52.477439,-48.375423,-46.777085,-57.722590,-49.768674,-48.234728,-50.807472,-52.653702,-59.752114,-50.133618,-48.833725,-51.548415,-48.764600,-50.214097,-56.225657,-62.520454,-53.488458,-54.106581,-60.665393,-67.112976,-57.163703,-53.819374,-60.588649,-59.137175,-51.618791,-58.894994,-50.027461,-47.599978,-46.496348,-55.517736,-60.412303,-48.135430,-54.657154,-59.815601,-48.982607,-48.850625,-52.491880,-48.682066,-55.366490,-46.309263,-51.979669,-50.799757,-53.288826,-52.973747,-58.080146,-56.231544,-74.425449,-56.078563,-56.784615,-51.292852,-57.705948,-53.551699,-59.967135,-57.074742,-55.795062,-51.471914,-63.359196,-54.453242,-54.769542,-53.040487,-52.137781,-53.177819,-51.585832,-45.132861,-44.201625,-45.035421,-46.118817,-44.995960,-43.553077,-52.763658,-45.971312,-48.684586,-46.403402,-50.104779,-46.847922,-56.776536,-53.000500,-66.206697,-55.385301,-54.200338,-77.915775,-51.257109,-53.265035,-58.169203,-50.098358,-53.997125,-49.505153,-54.460078,-47.982038,-50.685986,-48.992217,-49.151566,-49.223326,-46.821288,-50.415481,-51.481995,-46.672280,-50.400915,-46.270444,-49.429937,-52.996550,-46.696946,-50.997171,-55.056636,-49.423724,-53.069578,-50.105987,-54.267555,-56.587639,-44.091151,-52.747911,-51.753672,-48.830317,-52.666921,-55.006020,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-60.526097,-49.840335,-53.034738,-60.739205,-52.976332,-46.053562,-45.945666,-48.502278,-47.626172,-53.999523,-48.778717,-47.310111,-57.071175,-50.566467,-48.499189,-50.964156,-51.936888,-58.270844,-50.268115,-49.007498,-51.139301,-48.881381,-50.174818,-54.305253,-61.073069,-54.430686,-53.918306,-59.010164,-65.177628,-57.474792,-53.571515,-59.625412,-61.172773,-52.294818,-59.279031,-49.919739,-47.110199,-45.719682,-55.111725,-58.583051,-47.539388,-54.347491,-60.781243,-49.346462,-48.092978,-52.081488,-47.987034,-56.307380,-46.315215,-50.842507,-50.988049,-52.586613,-51.010418,-55.258454,-57.604516,-71.977740,-57.401984,-56.003495,-51.434223,-55.643859,-53.996394,-59.838288,-53.988873,-58.498425,-50.769759,-66.142431,-58.853818,-60.603794,-56.604196,-49.902654,-55.421891,-51.024942,-45.845753,-44.273269,-45.764846,-45.394219,-45.367540,-43.686851,-51.651172,-44.434125,-49.403257,-46.411938,-50.832593,-47.050243,-58.675949,-54.637359,-64.401238,-55.985612,-56.071556,-65.778960,-51.561387,-52.135473,-57.603805,-50.370637,-54.131728,-49.638859,-55.820920,-48.100878,-50.796768,-48.542378,-48.298620,-48.646032,-46.720740,-50.037018,-51.740876,-46.291150,-50.571035,-46.000381,-49.346173,-53.647699,-45.963050,-50.794428,-54.414459,-49.452252,-52.765745,-50.377800,-54.677374,-57.299370,-44.432645,-53.958285,-53.207610,-48.313535,-52.871542,-53.893053,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-61.000373,-49.169105,-55.670658,-63.111730,-52.909516,-46.470256,-45.552099,-50.760907,-48.508376,-53.142592,-49.166647,-47.779645,-55.732226,-51.755039,-48.772852,-51.325422,-51.180909,-56.112538,-50.741362,-49.392997,-51.059253,-49.337753,-50.406326,-53.304578,-59.410621,-55.929890,-53.557365,-57.242923,-63.187291,-57.392565,-52.965451,-58.250987,-62.205183,-53.382994,-58.554787,-49.878142,-46.643521,-45.101712,-54.548427,-57.127102,-47.057542,-54.286749,-60.645638,-49.327984,-47.414210,-51.496946,-47.399147,-57.426278,-46.639706,-49.806169,-51.109474,-52.234072,-49.498598,-53.460556,-58.649060,-63.437227,-58.131221,-55.213737,-51.412701,-53.971836,-54.275146,-57.739564,-51.824508,-59.459235,-50.399079,-57.246931,-65.570839,-56.501074,-55.878659,-48.309994,-53.346935,-50.207101,-46.782647,-43.954161,-46.925901,-44.903704,-46.099104,-44.532291,-50.689167,-43.781227,-50.154169,-46.909105,-51.280614,-47.427794,-57.488723,-55.984848,-57.281127,-56.059358,-57.622541,-60.954584,-51.298255,-51.137821,-57.478639,-50.925466,-53.509545,-49.359423,-57.328055,-48.218348,-50.943209,-48.292078,-47.808860,-48.006766,-46.684332,-49.557337,-52.722559,-46.320032,-50.412074,-45.814829,-49.752402,-55.221756,-45.416097,-50.991305,-53.779084,-49.871083,-52.665554,-50.656186,-54.476097,-56.940436,-44.790899,-54.591072,-54.000330,-47.876677,-52.554729,-52.607833,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-58.549962,-48.694846,-56.684270,-62.742018,-53.455242,-47.872907,-45.950666,-54.750337,-49.335836,-51.546161,-49.490114,-47.895634,-52.378351,-53.043359,-48.910315,-51.697032,-50.841399,-54.093540,-51.489585,-49.938347,-51.068766,-50.162556,-50.834460,-53.138618,-57.604249,-58.330601,-53.088195,-55.677453,-60.384971,-56.758867,-52.062137,-56.555623,-60.799105,-54.521731,-56.738714,-49.914184,-46.336622,-44.795707,-53.769751,-55.625555,-46.799567,-54.030353,-59.086369,-48.713558,-46.904470,-51.035249,-47.110642,-58.793652,-47.259075,-49.042804,-51.113691,-52.460281,-48.476516,-52.479929,-58.746227,-58.801159,-57.037485,-54.635825,-51.298935,-52.852586,-54.464672,-55.300941,-50.514263,-56.418483,-50.518012,-52.719276,-72.156670,-51.803653,-53.252961,-47.409349,-49.854929,-49.678349,-47.042223,-43.270288,-47.516383,-44.811755,-46.821555,-45.866506,-49.869860,-44.154536,-50.659975,-47.925047,-51.338367,-47.976339,-54.633519,-55.733468,-53.461282,-55.746467,-57.864870,-59.220704,-50.776486,-50.399971,-58.019445,-51.319290,-52.094881,-48.743548,-58.025686,-48.250744,-51.012590,-48.221125,-47.836145,-47.493867,-46.622460,-49.274892,-54.844504,-46.880797,-49.981632,-45.778174,-50.678629,-57.904585,-45.123708,-51.936266,-53.209978,-50.571150,-52.638697,-51.044334,-53.700139,-56.347979,-45.023101,-54.361573,-53.315107,-47.562478,-51.856727,-51.494702,0,Fileset 1: TS pulse compressed wideband pings T1
70.500,-54.135173,-48.392410,-53.966839,-60.044135,-53.699364,-50.316840,-47.036414,-58.201737,-49.875853,-50.301210,-49.771943,-47.765638,-50.034365,-53.821478,-49.046186,-51.704586,-51.224437,-52.526976,-52.115066,-50.613038,-50.732041,-51.276104,-51.241609,-53.329905,-55.797881,-61.767133,-52.639703,-54.514156,-57.120582,-55.753169,-51.200280,-54.862936,-57.927354,-55.108042,-54.543971,-50.003580,-46.299633,-44.799797,-52.735907,-54.040668,-46.767149,-53.055275,-57.324066,-48.059032,-46.467473,-50.967791,-47.080301,-60.298287,-47.880819,-48.692673,-51.113903,-53.370891,-47.847001,-52.052511,-57.836768,-55.861112,-54.729118,-54.447493,-51.275320,-52.344144,-54.787210,-53.453402,-50.023931,-53.192288,-51.186822,-51.067438,-66.451557,-50.217237,-52.072126,-46.960861,-48.104042,-49.880247,-45.932571,-42.615634,-46.687455,-45.180574,-47.098791,-46.755428,-49.071552,-45.281694,-51.281284,-49.204784,-51.223778,-48.621769,-52.497970,-54.260542,-50.710900,-55.396265,-56.963963,-57.483244,-50.550715,-49.646658,-58.480310,-51.166041,-50.500628,-48.124659,-58.446482,-48.226182,-50.923615,-48.175784,-48.303709,-47.271242,-46.509967,-49.429574,-58.328106,-47.924409,-49.533476,-45.847254,-51.869895,-61.014861,-45.055228,-53.642616,-52.862543,-51.162143,-52.361891,-51.615455,-52.790359,-55.906486,-45.107868,-53.218043,-52.483935,-47.244014,-51.055078,-50.805320,0,Fileset 1: TS pulse compressed wideband pings T1
71.000,-51.390088,-48.129495,-52.146876,-57.310890,-52.706179,-53.338130,-48.369536,-56.841227,-50.099332,-49.865380,-50.148312,-47.721734,-49.318744,-53.738001,-49.452244,-51.094302,-52.290550,-51.350830,-52.189131,-51.541477,-50.101404,-52.634527,-51.474734,-53.286174,-54.141369,-64.056073,-52.344803,-53.782351,-54.386821,-54.584329,-50.672117,-53.478407,-55.093965,-54.934936,-52.555693,-50.149952,-46.516735,-45.003204,-51.466159,-52.640690,-46.888296,-51.706401,-56.040738,-47.922201,-45.938039,-51.368077,-47.070583,-61.541497,-48.221213,-48.763248,-51.275253,-54.871126,-47.425091,-51.874533,-56.250734,-53.825878,-52.499077,-54.793195,-51.498293,-52.451643,-55.451690,-52.300288,-50.219156,-50.837514,-52.439158,-51.442343,-59.389706,-50.653408,-52.149991,-46.532630,-48.006908,-50.971493,-44.362698,-42.306759,-45.444352,-45.941010,-47.102150,-46.743639,-48.166925,-46.253220,-52.680607,-50.530712,-51.172493,-49.347404,-51.232963,-52.753263,-48.583360,-54.981108,-55.363041,-54.981127,-50.852364,-48.787696,-58.179784,-50.842173,-49.280873,-47.793494,-59.783762,-48.324906,-50.712030,-48.056893,-48.994022,-47.384847,-46.438222,-50.055786,-62.034476,-49.278822,-49.300189,-45.929907,-52.962237,-60.910791,-45.123709,-55.755923,-52.823770,-51.476261,-51.684347,-52.321781,-51.967166,-55.403185,-45.223110,-51.529067,-52.241125,-46.760090,-50.253299,-50.588339,0,Fileset 1: TS pulse compressed wideband pings T1
71.500,-50.128383,-47.858409,-51.973249,-55.426683,-50.901048,-54.431528,-49.269943,-55.074086,-50.159912,-50.423888,-50.788686,-47.921424,-49.693680,-53.025981,-50.251074,-49.915044,-53.727253,-50.411387,-51.803199,-52.826274,-49.617486,-54.261817,-51.582218,-52.858015,-52.629859,-61.060527,-52.284253,-53.425147,-52.437474,-53.369905,-50.568905,-52.528379,-52.804824,-54.340605,-50.937878,-50.352879,-46.862823,-45.313810,-50.067523,-51.559581,-47.105723,-50.670309,-55.290693,-48.429533,-45.308441,-52.184389,-46.890525,-62.217661,-48.252225,-49.138494,-51.593630,-56.569119,-47.058135,-51.747415,-54.355006,-52.228824,-50.706397,-55.822305,-52.005767,-53.140903,-56.561325,-51.702729,-50.899750,-49.079462,-54.290226,-53.756304,-54.936449,-52.808070,-52.940484,-45.866523,-49.340746,-52.976366,-43.187506,-42.415962,-44.718865,-46.923478,-47.243949,-46.498023,-47.136339,-46.219743,-55.304080,-52.116914,-51.172034,-50.205908,-50.571609,-51.428451,-47.138337,-54.366798,-53.464323,-52.777122,-51.512477,-48.108510,-57.630367,-50.855479,-48.557129,-47.826014,-61.732315,-48.707227,-50.431780,-47.931268,-49.764903,-47.763326,-46.480510,-51.045533,-60.655411,-50.740415,-49.357007,-45.962162,-53.782851,-57.485095,-45.251875,-57.543584,-53.048929,-51.767750,-50.784496,-52.852136,-51.196042,-54.549583,-45.562552,-49.759831,-52.195897,-46.069646,-49.412052,-50.776922,0,Fileset 1: TS pulse compressed wideband pings T1
