Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
215.500,-69.674729,-52.227310,-60.656638,-55.537468,-47.346629,-43.841046,-46.098950,-47.639209,-48.275261,-51.901943,-53.956534,-45.908297,-54.592146,-48.796773,-54.669619,-47.292834,-54.693603,-47.171567,-51.184132,-54.263995,-55.161791,-48.298879,-56.575598,-56.761840,-60.829970,-54.707198,-55.685723,-55.449168,-55.837595,-56.679479,-52.015897,-57.264909,-61.060843,-41.223922,-53.950156,-53.595266,-57.346981,-54.758582,-53.912149,-63.111791,-60.566075,-54.986656,-61.581874,-63.315979,-58.260968,-51.601958,-57.539536,-47.498752,-62.206817,-49.351804,-52.399002,-57.193362,-54.475205,-67.601321,-55.928656,-63.472159,-50.064334,-60.525270,-56.699222,-55.545408,-54.947866,-57.702474,-62.446351,-60.636189,-61.326271,-54.575553,-57.363186,-46.422640,-52.544962,-53.109548,-47.708147,-46.409346,-44.058461,-55.866648,-45.348520,-59.058155,-46.143809,-56.450034,-60.943640,-49.116513,-56.257657,-52.572986,-54.304297,-54.168122,-53.721389,-54.271829,-52.308643,-52.158732,-60.772976,-53.758637,-46.479490,-46.997242,-53.562028,-55.423901,-54.623250,-52.936003,-62.106586,-55.206458,-47.498194,-60.635283,-48.696946,-42.170066,-43.823171,-46.654872,-49.497247,-56.857471,-46.237591,-53.902202,-50.074765,-47.118068,-50.428385,-53.264352,-46.577097,-47.520584,-54.610643,-47.524755,-68.944897,-61.014740,-51.336868,-59.325123,-48.832520,-59.496810,-54.099352,-53.676860,0,Fileset 1: TS pulse compressed wideband pings T2
216.000,-63.043620,-49.152750,-60.770435,-52.579213,-46.177985,-42.750950,-46.616229,-47.175195,-46.101145,-50.224304,-57.653234,-46.606574,-52.746938,-47.792394,-53.526190,-45.614956,-53.876381,-46.513680,-50.574411,-56.186260,-53.884432,-48.803879,-55.236009,-54.959745,-60.339674,-56.951998,-53.906542,-53.694451,-54.708937,-54.870536,-51.529191,-54.819610,-59.157132,-41.032497,-53.734885,-53.573478,-55.323114,-54.850935,-51.966675,-59.612952,-57.882109,-54.586164,-58.892644,-61.969599,-57.479774,-49.604604,-56.174070,-48.332534,-57.143944,-50.537646,-52.491861,-57.104817,-53.300975,-65.908345,-55.793737,-61.246942,-51.214665,-58.605909,-56.021718,-55.312259,-54.196637,-57.037696,-59.658146,-58.854804,-55.627406,-54.984638,-54.478597,-44.328674,-48.360769,-54.121145,-45.048826,-45.825268,-44.806359,-58.095868,-45.900301,-61.078488,-45.280806,-54.617274,-59.638275,-50.915985,-54.159680,-51.761735,-53.493523,-53.418586,-52.583869,-53.062067,-50.830475,-49.740723,-57.519816,-52.563573,-44.897905,-45.903600,-54.752327,-53.707424,-54.897211,-49.957715,-58.222870,-53.949667,-46.747889,-58.633151,-46.074065,-42.215488,-43.297580,-45.685083,-49.421171,-55.654635,-45.271729,-54.305283,-50.632669,-46.669842,-50.436343,-49.849592,-46.144229,-45.278740,-50.572026,-46.598257,-75.062898,-59.063438,-50.091290,-62.174755,-50.325460,-58.407343,-54.115412,-52.806223,0,Fileset 1: TS pulse compressed wideband pings T2
216.500,-57.812478,-46.293292,-61.271530,-50.017402,-44.692838,-42.235922,-48.357192,-46.653438,-44.048966,-48.488260,-63.836845,-48.177167,-52.580845,-46.825620,-51.571531,-44.812302,-54.005554,-46.606367,-49.737312,-59.557877,-52.058937,-49.283136,-53.607933,-52.845712,-59.290777,-62.164668,-53.121703,-52.329173,-52.863815,-52.955782,-51.896445,-53.382674,-56.390122,-41.793024,-53.260206,-53.269344,-52.910585,-55.332397,-50.430340,-56.431907,-56.608757,-54.024950,-57.900864,-59.884756,-55.563702,-47.355107,-54.324856,-50.664436,-53.889049,-51.672865,-52.307959,-56.916829,-52.365854,-65.241764,-55.545767,-58.463217,-53.087666,-56.441359,-56.458308,-55.927787,-54.039678,-56.443614,-56.434327,-57.376521,-52.379361,-57.136250,-53.989207,-42.944578,-46.053319,-50.801020,-41.986107,-46.342904,-46.953461,-66.413250,-46.831341,-61.243888,-45.292846,-53.120072,-55.866207,-51.455563,-51.956076,-51.608179,-51.911286,-53.272357,-51.265985,-52.190399,-49.638597,-48.419435,-55.591171,-51.826071,-44.209127,-45.430708,-57.647073,-51.658378,-55.011607,-48.629744,-55.047319,-53.823204,-46.538237,-57.247451,-43.888003,-42.745896,-43.446752,-45.275864,-49.665783,-54.989201,-43.835808,-55.390775,-52.133018,-46.510080,-50.183282,-47.404387,-46.123904,-44.113719,-47.628057,-46.492158,-80.063870,-57.620820,-49.041027,-65.235022,-50.798934,-57.997199,-53.804949,-52.320593,0,Fileset 1: TS pulse compressed wideband pings T2
217.000,-53.965873,-44.346470,-61.009489,-48.057891,-43.017515,-42.316331,-49.671947,-46.635589,-41.978587,-46.486379,-59.850035,-49.915764,-54.181564,-46.140953,-49.289308,-44.508524,-55.171962,-47.667237,-48.711732,-58.920900,-50.027450,-48.991006,-51.313439,-51.052419,-55.966421,-73.862204,-53.251418,-51.475608,-50.312795,-50.766808,-53.025016,-52.804532,-54.336896,-43.417758,-52.498838,-52.261193,-50.713016,-55.252514,-49.488608,-54.009540,-56.573382,-52.691958,-58.369307,-56.498108,-52.910416,-44.945492,-52.655079,-55.345721,-52.073470,-51.410107,-51.454851,-55.639926,-51.712327,-68.670545,-54.327863,-55.576603,-55.529543,-53.870776,-57.964620,-56.921389,-54.240736,-55.420136,-53.249080,-56.050103,-50.578876,-59.864851,-56.349898,-42.199498,-45.067007,-47.778571,-39.058466,-48.174025,-50.398506,-57.206988,-49.608343,-56.686554,-46.043107,-51.802239,-52.043145,-49.766594,-49.843091,-51.673109,-49.903583,-53.937769,-50.094396,-51.735716,-48.292047,-47.864315,-54.671912,-50.764229,-44.251125,-45.044758,-56.206041,-49.857656,-53.330855,-48.408278,-52.353085,-54.195911,-46.119045,-55.443817,-41.740865,-43.423570,-43.935583,-45.312387,-49.587009,-55.015747,-41.941553,-55.098746,-54.128380,-46.773358,-49.085874,-45.966772,-46.126141,-43.710545,-45.547573,-47.014818,-70.817494,-55.653080,-48.155444,-56.145612,-49.698715,-58.104545,-53.275817,-52.021492,0,Fileset 1: TS pulse compressed wideband pings T2
217.500,-52.021832,-44.306545,-59.035401,-47.676558,-42.284701,-43.767845,-48.956986,-48.580207,-40.788289,-45.245390,-56.873415,-51.437653,-59.070768,-46.646140,-48.139499,-45.103186,-57.680667,-50.817245,-48.593821,-53.990093,-48.518846,-49.011270,-49.289442,-50.505904,-52.097623,-59.193612,-55.213246,-51.774142,-48.304323,-49.149585,-55.308367,-53.906405,-54.087902,-46.543129,-52.406967,-51.584793,-50.043139,-54.565778,-49.685610,-53.301554,-58.499502,-51.603996,-59.429260,-53.201129,-51.231247,-43.440680,-52.114318,-64.973302,-52.172921,-49.823689,-50.542473,-53.921755,-52.063010,-76.052283,-52.826910,-53.445283,-58.095276,-51.882450,-61.113362,-58.203600,-55.203454,-54.286862,-51.163235,-55.726809,-50.787277,-59.579989,-65.447007,-42.991206,-45.813434,-46.866798,-37.385823,-52.243144,-53.464648,-50.762914,-59.802552,-55.114924,-48.083019,-51.405349,-49.763620,-49.606152,-49.088328,-51.869531,-49.512958,-56.709317,-50.560173,-52.985385,-47.548404,-48.559020,-55.497273,-49.830244,-45.815497,-45.012959,-52.580144,-48.686181,-51.212932,-49.326109,-51.167384,-54.913926,-45.467768,-54.171199,-40.248114,-44.626824,-44.813676,-46.416685,-49.413260,-56.518476,-40.807503,-53.563764,-56.001530,-48.395261,-47.846359,-46.332099,-46.635431,-44.311589,-44.894243,-48.742599,-64.878482,-53.529206,-47.716885,-50.641196,-49.378340,-58.786221,-53.660090,-52.283219,0,Fileset 1: TS pulse compressed wideband pings T2
218.000,-51.453217,-45.810217,-55.835354,-48.751627,-42.391591,-46.089859,-46.729876,-52.668950,-40.415657,-44.896942,-57.071380,-52.220525,-67.400435,-47.726595,-48.272450,-45.899270,-60.267315,-56.025931,-49.365052,-50.421683,-47.513016,-49.722889,-47.818499,-50.721272,-49.126346,-55.011097,-58.917713,-52.706198,-47.193138,-48.098738,-57.467100,-56.452037,-54.688484,-50.271388,-52.966443,-51.584389,-50.852725,-53.415223,-50.171059,-54.049655,-61.786227,-51.207618,-58.480705,-50.563122,-50.801614,-42.787044,-52.175220,-63.226208,-53.726018,-47.722854,-49.573113,-52.284322,-52.983675,-63.456204,-51.329391,-51.813152,-58.247110,-50.674205,-64.559087,-58.795610,-56.043678,-53.154917,-50.110157,-56.269520,-52.746441,-59.460405,-64.614802,-45.232293,-47.106956,-47.081547,-36.875873,-57.415438,-53.634590,-48.079042,-58.381363,-57.311478,-50.316153,-51.664159,-48.910504,-51.358360,-49.834611,-51.332014,-50.994370,-61.992627,-53.112112,-56.354101,-47.505679,-49.771740,-57.790750,-49.345197,-48.593178,-44.869615,-51.495925,-46.887947,-49.687140,-50.084307,-51.294081,-55.098309,-44.511785,-53.757695,-39.304856,-45.792978,-44.882909,-48.073969,-49.204550,-58.880658,-40.603766,-52.751759,-55.312645,-50.927325,-46.742704,-48.125521,-47.465847,-45.107022,-45.106579,-50.902094,-62.235423,-51.857723,-47.209482,-48.135352,-50.803602,-58.816052,-54.356317,-52.329087,0,Fileset 1: TS pulse compressed wideband pings T2
218.500,-51.514651,-48.154113,-53.242552,-51.132042,-43.079957,-48.739407,-44.748964,-58.450999,-40.825989,-45.567420,-58.526351,-53.017197,-66.975719,-48.502586,-49.589730,-46.314653,-61.310649,-62.422599,-50.954378,-48.724826,-47.332906,-50.995101,-47.194035,-51.402237,-47.608112,-53.760061,-63.984413,-54.022770,-47.085480,-47.765157,-58.477688,-59.889960,-54.952302,-53.067167,-54.270943,-52.426437,-52.831605,-52.668769,-50.737676,-55.927173,-65.415635,-51.793243,-57.709721,-48.915358,-51.476261,-42.887271,-52.402386,-62.029121,-56.106503,-46.207843,-48.919219,-51.281150,-54.253479,-59.807622,-50.228081,-50.652438,-56.114422,-50.401080,-66.314683,-58.688091,-56.502136,-52.597527,-50.114275,-57.517213,-56.296103,-59.370830,-59.002553,-48.849374,-47.744300,-47.740684,-37.425471,-62.491807,-52.733094,-47.296026,-52.161564,-64.912395,-51.160244,-52.432768,-49.277318,-53.829049,-52.054750,-50.603035,-53.802372,-68.680640,-58.205328,-62.705356,-48.254653,-50.875755,-61.289382,-49.575927,-52.096119,-44.597385,-52.554509,-45.109815,-49.336178,-50.146808,-52.239613,-54.725799,-44.020899,-53.557308,-39.036968,-46.968849,-44.277377,-50.101031,-49.550235,-61.034735,-41.395328,-52.962573,-53.321991,-53.472563,-46.158461,-50.744749,-48.792437,-46.097021,-45.742111,-52.547500,-61.639351,-51.225978,-47.237143,-47.579265,-53.978214,-58.445171,-54.862658,-51.898157,0,Fileset 1: TS pulse compressed wideband pings T2
219.000,-51.388434,-50.030840,-51.756749,-54.373745,-43.978457,-51.461338,-43.755046,-62.816282,-41.800235,-47.167326,-59.039817,-54.455947,-66.517042,-48.335144,-51.540918,-46.210753,-60.326182,-65.825634,-53.109619,-48.428488,-47.977965,-52.220449,-47.337043,-52.373730,-47.360662,-53.647886,-67.462975,-55.270502,-47.687080,-48.053540,-58.169786,-62.407434,-54.813115,-53.990954,-56.377811,-53.765592,-55.135268,-52.638378,-51.786328,-58.356242,-68.019879,-53.211797,-58.330430,-48.189772,-52.714752,-43.462172,-52.574779,-64.183451,-58.201165,-45.504832,-48.724309,-51.014473,-55.752006,-59.146090,-49.775635,-49.917802,-53.380780,-50.888882,-66.614512,-58.283643,-57.011820,-52.648832,-51.024275,-59.083676,-60.704041,-57.629930,-56.362233,-53.142625,-48.014507,-48.993235,-38.766236,-70.239820,-51.525467,-47.429648,-51.160646,-74.418347,-50.636368,-53.510129,-50.463672,-54.767935,-55.419807,-50.102463,-56.014429,-70.457905,-62.700265,-75.931978,-49.541471,-51.519006,-65.446801,-50.217140,-55.616354,-44.264999,-54.774929,-44.148008,-50.313765,-49.379987,-53.260121,-53.735459,-44.197946,-52.539629,-39.364558,-48.555066,-43.778433,-52.566928,-50.477846,-61.724860,-42.972221,-53.205368,-51.661132,-54.941880,-46.059027,-53.015500,-50.458855,-47.419296,-46.378650,-53.153191,-61.891326,-51.516343,-48.213449,-48.123136,-57.457272,-58.281032,-55.518407,-51.210402,0,Fileset 1: TS pulse compressed wideband pings T2
219.500,-50.504928,-49.796955,-50.714457,-57.155315,-44.397499,-53.991147,-43.342366,-63.343870,-42.611569,-49.114100,-56.995111,-56.518993,-69.720841,-46.910035,-52.707337,-45.557823,-58.683579,-63.917196,-55.005928,-48.393486,-48.749608,-52.347092,-47.483071,-52.855394,-47.477431,-53.181727,-66.557879,-54.826185,-48.138234,-48.202277,-56.718406,-62.153425,-54.247101,-53.563224,-59.132650,-54.278797,-56.094403,-52.763134,-53.098487,-60.103967,-67.020557,-54.615992,-59.298807,-47.686231,-53.420955,-43.745503,-52.166718,-63.001413,-58.852628,-44.905324,-48.422235,-50.868459,-56.909690,-59.661323,-49.535172,-49.026326,-50.511400,-51.377074,-66.132740,-57.634472,-57.386939,-52.534959,-52.102527,-60.107206,-62.279664,-56.289002,-52.924256,-55.294220,-48.101226,-50.938986,-40.083821,-64.186680,-50.740342,-47.247596,-50.809972,-63.336773,-49.536267,-54.233586,-51.532283,-52.725853,-58.940233,-49.224545,-55.469468,-70.201022,-60.035022,-73.520066,-50.661205,-51.123406,-67.036158,-50.447171,-58.672863,-43.467318,-56.355487,-43.425193,-52.136290,-47.479314,-53.505373,-51.797587,-44.285729,-50.427165,-39.595633,-50.667398,-43.224499,-55.052879,-51.062825,-60.392942,-44.556765,-52.202687,-49.824341,-54.759430,-45.732101,-52.858214,-51.417198,-48.233792,-46.111681,-52.519722,-61.419035,-51.840775,-49.599742,-48.381860,-58.141217,-57.839571,-56.193933,-50.067131,0,Fileset 1: TS pulse compressed wideband pings T2
220.000,-49.813587,-48.115611,-50.362293,-58.650487,-44.871113,-57.092187,-44.066412,-61.135639,-43.648378,-52.024614,-53.815570,-60.260276,-84.449545,-45.310759,-52.892862,-45.314460,-57.521654,-60.859879,-56.639517,-48.465951,-49.981420,-51.692802,-47.833215,-52.946330,-47.952609,-52.444948,-65.374288,-52.717439,-48.734369,-48.425453,-55.458718,-60.894111,-53.677633,-53.266106,-64.730773,-53.477002,-55.775242,-53.474590,-55.267819,-60.768931,-63.523663,-56.039877,-60.017669,-47.778605,-53.778646,-44.112884,-51.680492,-59.238105,-58.781133,-44.666065,-48.396142,-51.233161,-58.256298,-61.472126,-49.953112,-48.427895,-48.145329,-52.207966,-65.366656,-57.587125,-58.093630,-52.512372,-53.505605,-61.010049,-59.849977,-56.868775,-49.497758,-54.768940,-48.556562,-54.782956,-41.478084,-58.418677,-51.555892,-46.701275,-50.015854,-60.160197,-48.928523,-54.985472,-52.599072,-50.020614,-62.339424,-48.327612,-53.388569,-64.141829,-58.335561,-65.772806,-52.378602,-50.179502,-63.801989,-50.706142,-62.121628,-42.759936,-56.296846,-43.093001,-55.292467,-45.495556,-53.507157,-49.753706,-44.459921,-48.320700,-40.070835,-55.355544,-43.232352,-57.779615,-51.214277,-58.455476,-46.453417,-50.404916,-47.962115,-54.065862,-45.527919,-50.418784,-51.471329,-48.404222,-45.166169,-51.566986,-60.377639,-52.255680,-51.774836,-47.994501,-57.289520,-57.473680,-57.378285,-49.120022,0,Fileset 1: TS pulse compressed wideband pings T2
220.500,-49.950848,-46.254476,-50.607942,-58.139578,-45.826583,-59.974516,-46.620758,-57.616003,-45.122345,-56.449745,-50.913506,-65.718706,-69.720221,-44.239868,-52.685780,-46.020612,-56.345681,-58.591040,-57.445712,-48.460728,-51.807718,-50.838422,-48.309763,-52.706105,-48.292910,-51.599864,-65.288315,-50.282654,-49.723663,-48.727860,-55.116079,-59.600632,-52.822422,-53.525988,-75.193731,-51.719699,-55.079406,-55.090207,-58.436851,-59.830379,-60.268153,-57.110632,-60.043400,-48.702933,-54.194812,-44.819848,-51.292724,-57.127086,-57.419152,-44.859855,-48.741451,-52.306145,-60.242866,-65.041186,-51.049990,-48.394626,-46.465185,-53.600685,-64.318903,-58.399196,-58.919134,-52.740905,-54.573126,-62.389992,-56.853732,-59.150136,-46.725340,-53.748194,-49.310682,-55.921493,-42.443090,-55.704256,-54.256552,-45.721731,-49.255013,-58.270641,-49.159099,-55.822395,-53.574173,-48.264467,-64.416248,-47.661326,-50.881781,-57.690526,-58.487182,-60.796461,-56.042411,-48.954657,-60.344058,-51.231025,-61.588809,-42.399830,-54.752793,-43.036543,-58.788691,-44.063224,-53.374141,-48.094933,-44.829089,-46.706748,-40.914836,-70.806793,-44.252409,-59.319819,-50.790588,-56.843252,-48.855988,-48.295599,-46.131493,-53.311482,-45.676631,-47.454274,-50.489629,-47.750982,-43.861996,-50.757468,-59.315573,-52.495267,-54.797424,-46.798806,-56.611123,-57.302178,-59.016460,-48.614380,0,Fileset 1: TS pulse compressed wideband pings T2
221.000,-50.985333,-44.964955,-50.649751,-56.064345,-47.433271,-58.731413,-52.691642,-54.943748,-46.747429,-61.269702,-48.696446,-67.660800,-60.902631,-43.823315,-52.585022,-47.778892,-54.157744,-57.101185,-56.989019,-48.159038,-53.886343,-50.269067,-48.445109,-52.118013,-47.775344,-50.415189,-65.923675,-48.327554,-51.160733,-48.838335,-55.906696,-58.199461,-50.962021,-53.739523,-60.741408,-49.932377,-54.537493,-57.742265,-61.304155,-57.583201,-57.865851,-57.318874,-60.078667,-50.327795,-55.112222,-45.743242,-50.655907,-57.155843,-53.796710,-45.245984,-49.060243,-53.849480,-62.609610,-71.104146,-51.997992,-48.879395,-45.368760,-55.415441,-63.215721,-59.367802,-58.738555,-53.177040,-53.850355,-64.878659,-54.112609,-57.723591,-44.422600,-52.356342,-49.928270,-49.939753,-41.990203,-54.334683,-53.622214,-44.232504,-49.515701,-55.561431,-50.000780,-56.232556,-53.853270,-47.763296,-63.522195,-47.208784,-48.527822,-53.182046,-57.694962,-57.632623,-62.934778,-47.416743,-57.975846,-51.547574,-57.434292,-42.240761,-52.965484,-42.898376,-58.314731,-43.258310,-52.816000,-46.892253,-45.503128,-45.571997,-41.770991,-53.555700,-46.588153,-58.081403,-49.909626,-55.691981,-51.850365,-46.134093,-44.282412,-52.110286,-46.140181,-44.967327,-48.660218,-46.393128,-42.412428,-50.075690,-58.348166,-51.973374,-57.625033,-44.908882,-55.996367,-56.931579,-60.246506,-48.191359,0,Fileset 1: TS pulse compressed wideband pings T2
221.500,-53.019940,-45.261178,-50.270419,-53.835886,-50.442111,-55.885517,-71.451949,-53.940144,-48.364989,-61.894562,-47.732607,-71.229931,-55.774369,-44.445592,-52.665581,-51.026392,-51.878132,-56.194290,-56.378351,-47.490860,-56.145378,-50.850357,-48.253297,-51.581598,-47.056051,-49.360224,-67.114666,-47.679332,-53.797478,-49.018083,-58.642327,-57.555777,-48.511915,-53.439416,-55.850700,-49.251398,-54.774334,-62.405576,-61.326229,-55.608564,-56.903752,-57.457146,-61.597547,-52.740553,-57.592051,-46.987248,-49.851216,-60.469770,-50.338822,-46.196918,-49.456320,-55.719214,-62.847780,-71.305594,-52.538275,-50.342319,-45.433326,-57.735848,-62.917265,-60.078277,-57.688396,-54.413474,-52.316063,-67.873434,-52.283877,-54.198638,-42.851118,-50.795188,-51.113475,-46.312050,-40.542057,-54.205104,-49.167691,-43.006954,-52.252605,-52.069350,-51.491646,-56.095415,-53.091012,-48.919055,-60.685903,-47.520936,-47.328174,-50.664275,-55.324201,-57.118485,-56.910085,-46.147673,-56.778016,-51.340959,-55.336839,-42.657296,-52.365831,-43.149189,-54.478063,-43.632691,-52.654707,-46.770879,-47.457677,-45.359757,-42.453363,-48.159371,-51.250668,-56.342024,-49.644038,-55.207866,-56.706827,-44.824186,-43.100063,-51.086942,-47.436729,-43.807507,-47.141917,-45.533164,-41.570459,-50.015613,-57.874172,-51.073850,-58.513187,-43.200263,-55.773750,-56.417405,-60.552140,-47.803827,0,Fileset 1: TS pulse compressed wideband pings T2
222.000,-54.842681,-47.506557,-49.767135,-51.868492,-54.785640,-54.500843,-53.377257,-53.840409,-48.973940,-60.872786,-47.817850,-68.064055,-52.825983,-45.438220,-51.706101,-55.091480,-50.282833,-54.946430,-55.986092,-45.804006,-57.833574,-52.428364,-47.191555,-51.009340,-46.346655,-48.813459,-67.969533,-48.434670,-58.142552,-48.738504,-63.195339,-58.326701,-46.059141,-52.703989,-54.137820,-49.768455,-55.294468,-70.528678,-58.387597,-54.514603,-57.406344,-58.119120,-63.467425,-54.858674,-60.422468,-47.752382,-48.725177,-63.914778,-48.384728,-47.681008,-49.835254,-56.490447,-60.311978,-65.256038,-52.872409,-52.564275,-46.800753,-59.640092,-63.093317,-61.180330,-56.545811,-56.430285,-51.291401,-64.531048,-51.625569,-53.034954,-41.876156,-49.646597,-53.190634,-44.910266,-38.592562,-55.912661,-46.645037,-42.325138,-58.546691,-48.790215,-53.120154,-54.993642,-51.536314,-50.768570,-57.711473,-48.581008,-47.457028,-49.818836,-54.304273,-59.480367,-52.571294,-45.224875,-55.886390,-50.274869,-55.185108,-43.539642,-53.198700,-43.705947,-50.235384,-45.168106,-53.188489,-47.811606,-51.186938,-45.510963,-42.162210,-46.084601,-55.587363,-54.698444,-50.423803,-54.530646,-65.690027,-44.655816,-42.784523,-51.015204,-49.423942,-44.032542,-46.484430,-45.852493,-41.461462,-50.505686,-57.796247,-50.156869,-57.650753,-41.990754,-55.828964,-55.837811,-59.960570,-47.287418,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-56.060553,-51.674494,-49.706107,-50.515026,-60.144271,-55.397400,-50.617458,-53.780370,-48.074293,-59.441039,-48.502244,-60.944205,-51.602961,-46.001502,-50.128841,-59.617150,-49.420134,-53.225569,-55.585667,-44.034320,-57.782120,-54.279488,-45.545387,-50.860861,-45.560979,-49.129750,-65.848717,-50.521512,-65.841189,-47.739561,-65.247090,-60.933951,-44.172987,-52.548381,-54.546205,-50.959063,-55.065701,-72.526215,-55.494940,-54.391485,-59.197064,-59.648612,-61.973737,-55.660740,-59.175346,-47.838531,-47.630967,-58.541565,-48.158194,-49.672245,-50.280281,-55.329842,-58.654228,-62.206151,-52.315362,-55.052838,-49.555554,-60.917051,-62.747281,-63.817712,-55.559883,-58.761511,-51.182884,-61.196278,-52.400126,-54.116708,-41.552667,-49.354517,-53.872851,-45.084263,-36.815604,-62.418115,-45.997774,-42.290555,-63.849261,-46.699800,-54.904844,-53.476046,-50.529001,-51.891459,-55.612694,-50.237632,-48.718180,-50.437324,-55.862403,-60.676337,-51.894161,-44.686446,-54.482603,-48.827286,-55.826459,-44.854788,-54.967944,-43.898342,-47.561411,-47.754445,-53.745523,-49.952594,-56.781937,-44.745885,-41.135399,-45.716796,-53.680482,-52.969735,-52.271515,-53.246180,-61.660279,-45.703848,-43.424181,-52.444627,-51.590264,-45.549560,-46.899406,-47.651873,-42.097492,-51.355412,-58.203755,-49.671990,-57.223631,-41.465427,-55.842388,-55.619441,-59.441636,-47.148006,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-56.655497,-54.811521,-50.390282,-50.378719,-65.440434,-59.641416,-50.439045,-54.676592,-46.637865,-57.367668,-49.453465,-58.394039,-51.817746,-46.488608,-49.198671,-66.647107,-48.930175,-51.657854,-55.069697,-43.184203,-55.527822,-56.300456,-44.362403,-51.798745,-45.052143,-50.357078,-61.760155,-53.677242,-90.451108,-46.719460,-63.977118,-63.965974,-43.189732,-53.592245,-56.720282,-51.717474,-53.977367,-64.809457,-54.097639,-55.224387,-61.314731,-61.858743,-60.006733,-55.305372,-57.326779,-47.934836,-47.135286,-55.708191,-49.725612,-51.986254,-50.671230,-53.276237,-58.223632,-61.238300,-50.500215,-57.224197,-53.569806,-62.297115,-61.216188,-67.329097,-54.674264,-60.407064,-52.053827,-60.371074,-55.037244,-56.673437,-42.145313,-49.882577,-51.764454,-46.478125,-35.931501,-66.660101,-46.679607,-42.966771,-62.400775,-46.245279,-57.092648,-52.715359,-50.852815,-53.002348,-54.865446,-52.342658,-50.613037,-52.501662,-60.557986,-56.583812,-53.948180,-44.677690,-52.422577,-47.757097,-56.422321,-46.722401,-56.393667,-43.467072,-46.748275,-51.303032,-53.975352,-52.940619,-62.480388,-42.985612,-40.324252,-46.275969,-52.402771,-51.813700,-54.793511,-52.053792,-55.593444,-47.972427,-45.083484,-55.417108,-53.380487,-48.307092,-48.372874,-50.475333,-43.510741,-52.411364,-59.197474,-49.941943,-58.546507,-41.751079,-55.617816,-55.717316,-59.876033,-47.925367,0,Fileset 1: TS pulse compressed wideband pings T2
223.500,-55.217852,-53.719105,-51.555101,-51.452228,-56.384859,-62.734594,-50.077287,-58.687765,-45.345024,-55.234441,-50.078423,-57.253115,-52.578006,-47.022987,-48.751083,-74.430066,-47.746873,-50.184916,-54.094710,-42.790837,-52.176015,-58.513918,-43.648155,-53.476690,-44.614040,-51.592832,-58.246708,-56.375900,-69.469536,-45.713850,-64.056539,-62.215018,-42.614155,-55.283359,-59.328038,-50.957033,-52.298317,-59.891649,-53.724376,-56.412754,-61.347489,-62.372216,-59.215493,-54.142013,-56.050840,-47.876380,-47.012903,-54.823591,-52.527016,-53.209512,-50.161965,-50.936939,-57.342155,-60.697748,-48.383209,-58.239432,-57.230218,-62.573220,-58.517837,-68.662071,-53.540581,-60.184333,-53.287338,-61.017783,-59.820422,-59.110304,-43.312309,-50.342395,-49.891273,-48.107445,-35.747065,-55.976211,-47.536021,-43.749196,-60.587165,-46.997319,-58.976123,-52.859522,-52.058469,-54.547752,-55.177352,-54.281112,-51.841399,-55.556887,-63.798942,-53.641115,-57.982292,-44.763331,-49.721382,-47.016064,-56.860300,-48.613354,-56.262788,-42.658690,-46.649712,-54.968452,-54.441027,-55.384703,-58.245956,-40.866418,-39.656907,-46.373909,-51.660674,-51.258272,-56.918081,-50.854765,-51.912392,-50.642364,-47.093116,-58.440379,-54.543988,-51.646234,-49.912404,-51.557355,-45.030703,-53.060832,-59.823070,-50.360776,-61.954423,-42.269848,-54.406182,-55.053426,-61.289366,-49.204244,0,Fileset 1: TS pulse compressed wideband pings T2
