Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
132.000,-52.286508,-42.781288,-54.854406,-52.689628,-55.546909,-69.560771,-48.341211,-42.293114,-57.585015,-52.829012,-46.124728,-58.150416,-53.508444,-45.475386,-59.979631,-48.796084,-58.946145,-46.589958,-58.269300,-47.999716,-50.374077,-49.481195,-50.983350,-45.892280,-43.526204,-44.576784,-50.651574,-47.414962,-43.985237,-44.173380,-57.056748,-45.164267,-50.282356,-53.494871,-50.061837,-49.440822,-48.723104,-48.306608,-50.645156,-51.414452,-48.487682,-44.860263,-50.755296,-48.439447,-51.797541,-46.506930,-56.574465,-47.907014,-54.584475,-48.597561,-49.639457,-52.493163,-69.777253,-59.684183,-55.685591,-44.629100,-52.234384,-43.498529,-50.347645,-42.549925,-66.969419,-49.536117,-45.878581,-63.687211,-54.555938,-46.515944,-48.909405,-53.374150,-62.616074,-41.541200,-51.049026,-52.541513,-40.444892,-53.178948,-51.945497,-47.611062,-49.634854,-57.788779,-44.918254,-47.891801,-49.385930,-49.936004,-46.462654,-52.988283,-49.883773,-62.837944,-44.069548,-44.678397,-55.490012,-44.682358,-50.118723,-50.380342,-59.626355,-48.197980,-48.448623,-49.322621,-43.650124,-75.767588,-47.126442,-58.999852,-53.339693,-48.487880,-48.033007,-46.208782,-45.928164,-52.038393,-47.832548,-42.289882,-46.965342,-41.380216,-42.327442,-62.172258,-44.149874,-46.539747,-45.656696,-43.623472,-58.447164,-45.496654,-52.106597,-43.888864,-46.977884,-44.523452,-59.770734,-54.521613,0,Fileset 1: TS pulse compressed wideband pings T3
132.500,-50.450791,-42.312863,-52.349070,-52.515331,-57.739529,-55.368119,-50.019361,-41.047878,-56.252203,-52.418345,-47.079533,-57.384242,-54.235142,-45.590400,-55.259515,-49.632648,-61.937403,-47.765915,-54.104600,-48.585823,-49.550262,-50.262559,-52.513048,-46.459175,-44.067911,-45.877845,-50.424395,-47.267339,-44.763460,-43.461991,-54.792465,-44.637969,-52.174244,-52.237737,-51.359704,-49.325935,-51.065681,-49.085205,-50.710617,-52.679944,-48.214516,-45.887975,-51.385629,-48.711312,-51.095130,-47.053573,-55.594982,-47.001441,-53.508051,-48.132272,-51.742862,-54.877592,-63.149858,-57.130836,-54.766339,-43.775298,-53.352675,-43.909034,-51.456342,-42.788323,-64.563486,-50.098741,-46.625741,-61.302104,-57.828467,-46.827906,-50.305424,-54.248563,-60.721577,-41.956991,-52.316361,-51.098084,-41.064663,-54.253421,-54.111818,-47.465314,-51.155072,-58.420639,-45.037497,-47.060658,-50.823126,-49.811051,-47.033527,-51.601744,-51.147881,-59.218755,-43.865104,-45.512095,-54.471906,-44.985457,-52.145138,-49.368080,-59.202162,-48.904954,-48.378851,-49.112390,-43.502594,-63.043839,-47.691086,-57.295285,-51.833870,-48.766269,-46.838304,-45.932726,-46.301451,-53.083277,-47.825963,-42.338135,-48.622572,-40.601411,-42.666392,-62.753575,-44.125188,-47.346662,-47.315168,-43.904337,-57.962693,-46.363901,-55.086922,-43.696955,-47.799591,-45.244351,-60.704195,-54.930833,0,Fileset 1: TS pulse compressed wideband pings T3
133.000,-49.419960,-42.620833,-49.823018,-52.516489,-63.389140,-51.034134,-53.001376,-40.352871,-55.043879,-52.834785,-48.461259,-57.613875,-54.567709,-45.797050,-51.852927,-50.138247,-58.950092,-48.712638,-51.666401,-49.797658,-49.204968,-51.399905,-51.484222,-48.360521,-45.232701,-47.371946,-50.990895,-47.175950,-44.823130,-42.742232,-53.437123,-44.390512,-55.027519,-51.182509,-53.109642,-48.149341,-53.042750,-49.244861,-51.249374,-54.555343,-48.056839,-46.723044,-50.643797,-49.280200,-50.855091,-47.757331,-53.546646,-46.276608,-51.828546,-47.740890,-54.509914,-56.560073,-58.528314,-56.157823,-53.688870,-43.323663,-53.154491,-44.436133,-53.336637,-43.018173,-61.404346,-50.433656,-47.430934,-59.670055,-60.737940,-47.782858,-52.031294,-56.441313,-59.424038,-42.135888,-54.568236,-49.457434,-41.677364,-55.414436,-56.291718,-46.957014,-52.687195,-61.213142,-45.214514,-46.672116,-51.841925,-49.665955,-47.455960,-50.530594,-52.564537,-57.509956,-43.376948,-46.739007,-52.993993,-45.483955,-52.782813,-48.022719,-57.080419,-49.915051,-47.543323,-49.147884,-43.343937,-55.642172,-47.848312,-55.796650,-51.149943,-49.105898,-46.188329,-46.738390,-47.413370,-53.320872,-47.657707,-42.679897,-51.244214,-40.533643,-43.339389,-56.414421,-44.428470,-47.040631,-49.922029,-44.819816,-57.693774,-47.147582,-57.364068,-43.566395,-49.046830,-46.055409,-60.121400,-55.897380,0,Fileset 1: TS pulse compressed wideband pings T3
133.500,-48.830887,-43.382013,-47.655028,-51.718983,-69.191125,-49.545332,-57.963273,-39.925412,-53.580678,-53.324858,-50.318901,-58.178727,-54.263862,-45.465066,-50.180917,-49.224949,-55.553129,-47.672259,-50.027355,-51.082809,-48.915468,-52.327421,-48.957076,-52.827152,-47.136345,-47.855237,-52.312569,-47.022411,-43.928677,-41.890668,-52.551868,-44.309023,-59.048937,-50.037670,-55.012938,-45.877536,-52.654613,-48.026290,-52.325818,-55.395249,-47.752485,-46.230859,-48.832632,-49.385669,-50.677712,-47.735485,-51.372490,-45.235416,-49.803078,-46.940282,-55.203277,-54.507602,-55.396851,-56.674436,-53.013434,-43.089244,-52.148748,-44.713514,-55.090805,-42.853597,-58.198047,-50.187010,-47.825830,-57.635767,-58.497685,-48.512198,-53.691454,-58.010739,-57.804590,-41.758852,-58.662464,-47.862708,-41.914272,-56.160346,-55.558506,-45.864031,-53.377154,-59.106864,-45.176596,-46.286311,-52.049403,-49.037310,-47.144119,-49.538746,-54.049847,-56.146189,-42.218605,-47.842225,-51.434085,-45.856317,-51.788265,-46.702442,-53.777465,-50.764488,-46.028333,-49.354604,-43.045646,-51.141423,-47.212467,-53.900348,-50.861365,-49.002270,-45.602322,-48.429808,-48.864269,-53.403424,-46.652371,-42.972476,-54.849533,-40.866779,-44.070933,-51.537918,-44.666425,-45.316548,-52.503943,-45.782936,-57.347163,-47.541516,-56.242959,-43.160738,-49.994912,-46.418145,-58.094605,-57.660847,0,Fileset 1: TS pulse compressed wideband pings T3
134.000,-49.110061,-45.001722,-46.729502,-50.484889,-57.560543,-50.727005,-67.622306,-40.335381,-52.626651,-53.342419,-53.654836,-58.309560,-54.219151,-44.843055,-49.448264,-47.813899,-53.519040,-45.509879,-49.547584,-52.176291,-49.264724,-52.901956,-47.324426,-64.186652,-50.908118,-47.176578,-55.344758,-47.574464,-43.218893,-41.848811,-52.854395,-45.158553,-63.957373,-49.414889,-55.666731,-44.041400,-51.040699,-46.629337,-55.204110,-53.583227,-48.108310,-44.980032,-47.492387,-49.331438,-50.878006,-47.041062,-50.433656,-44.459021,-48.432612,-46.087128,-52.209440,-51.328963,-53.613163,-59.228274,-53.710464,-43.708615,-52.228749,-45.310782,-54.415513,-42.876186,-55.610153,-50.003945,-48.322228,-55.959410,-54.044429,-48.596077,-55.353170,-54.354184,-55.613569,-41.664885,-64.196450,-47.175233,-42.410963,-56.778301,-53.477994,-45.107023,-53.390638,-53.879695,-45.582292,-46.380667,-52.445904,-48.627513,-46.317929,-48.974850,-56.351713,-54.898347,-41.216133,-49.140500,-50.793750,-46.712371,-51.105246,-46.526171,-51.132128,-51.500715,-44.966411,-50.516258,-43.499384,-47.989080,-46.626990,-52.465788,-51.574223,-49.026495,-45.599696,-51.375262,-51.017417,-55.292901,-45.243822,-43.913266,-60.969198,-42.098678,-45.522871,-48.919570,-45.188690,-43.861794,-52.530258,-46.767860,-57.538191,-48.201673,-53.699412,-43.209479,-50.553428,-46.738434,-56.348102,-61.233801,0,Fileset 1: TS pulse compressed wideband pings T3
134.500,-49.668844,-46.328188,-47.098377,-49.157728,-52.985271,-55.132525,-63.699244,-41.294904,-52.231944,-51.995301,-57.589962,-56.521090,-54.522287,-43.902524,-47.955594,-46.827410,-52.170461,-43.708074,-49.965814,-52.224696,-50.279807,-52.124054,-46.983546,-50.714730,-54.398514,-45.982846,-58.245033,-48.622083,-43.198888,-42.917646,-54.523336,-46.722871,-63.462713,-49.263960,-52.948746,-43.160487,-49.913635,-45.805763,-60.776671,-51.182377,-49.308834,-43.905041,-47.013621,-49.262783,-50.984827,-46.075539,-50.876680,-43.963091,-47.956751,-45.173968,-49.116156,-49.244905,-53.209092,-58.041186,-56.034065,-45.025803,-54.063191,-46.110482,-51.540957,-43.048351,-53.624433,-49.938145,-48.878686,-55.020908,-50.621317,-47.894529,-55.887346,-50.570278,-52.959825,-42.042698,-55.316256,-46.934225,-43.161032,-56.932389,-52.227593,-44.928251,-52.925658,-51.184630,-46.409620,-46.682189,-53.440583,-48.693517,-44.948515,-48.202796,-59.060421,-53.428444,-40.674611,-50.425197,-51.098767,-47.944084,-51.517717,-47.678101,-49.695877,-51.458737,-44.559913,-52.281924,-44.819012,-45.490001,-46.307322,-51.878516,-53.276896,-49.220347,-46.047069,-52.100752,-52.707626,-61.641043,-43.765831,-45.562897,-69.351589,-43.535922,-47.334040,-48.094577,-45.409797,-43.388136,-50.634856,-46.751552,-58.151127,-49.102697,-51.367009,-43.797425,-50.640671,-46.916557,-55.348433,-63.213270,0,Fileset 1: TS pulse compressed wideband pings T3
135.000,-49.416541,-46.263766,-48.460312,-48.064406,-50.884545,-66.448279,-59.351807,-42.060805,-51.955363,-50.407174,-58.051518,-54.062651,-54.942532,-42.910450,-45.849673,-46.670920,-51.260044,-42.816509,-50.433686,-51.824581,-51.945043,-50.425592,-47.822042,-45.733812,-52.083609,-45.205779,-55.234997,-49.218789,-44.033218,-45.148492,-57.300378,-47.588215,-62.264963,-49.257737,-50.104793,-43.189998,-49.636604,-45.760211,-63.100129,-49.895542,-51.301669,-43.514866,-47.257111,-49.469740,-50.918901,-45.556845,-52.090996,-43.626941,-48.291594,-44.449669,-47.291385,-48.475412,-54.352710,-53.340112,-60.254152,-46.293784,-58.174842,-46.767214,-49.179007,-43.249864,-52.168840,-49.987732,-49.400778,-54.562026,-48.310278,-47.289135,-55.029880,-48.677995,-50.441828,-42.795547,-50.272470,-46.253637,-43.995046,-56.576680,-51.933639,-45.235881,-52.498684,-50.560703,-47.476801,-46.790743,-54.925121,-49.344458,-43.497121,-47.032983,-60.734093,-51.976295,-40.656615,-51.879621,-52.016000,-49.294963,-53.094734,-49.531657,-49.461294,-50.740591,-44.573339,-53.452824,-46.714277,-43.498640,-46.168575,-52.141311,-55.599922,-49.495238,-46.630777,-49.822314,-52.296364,-67.986413,-42.635611,-47.771942,-67.551101,-44.104336,-48.407301,-48.646377,-44.944073,-43.895732,-49.593441,-45.563655,-58.910027,-50.107243,-49.240429,-44.739750,-50.936211,-46.957773,-54.835622,-60.547945,0,Fileset 1: TS pulse compressed wideband pings T3
135.500,-48.108725,-45.904283,-50.261763,-47.240066,-49.807388,-65.039649,-55.876289,-42.006680,-51.155415,-49.455396,-56.779260,-52.001131,-55.231604,-42.031468,-44.155822,-47.308362,-50.838778,-42.830472,-49.687617,-51.623315,-54.348009,-48.875389,-49.639509,-43.434368,-49.656647,-45.183328,-51.547486,-48.718672,-45.684663,-48.168160,-58.593734,-46.528729,-62.476715,-48.838193,-48.233377,-43.824899,-49.943212,-46.427761,-58.477432,-49.728518,-53.814804,-43.790213,-47.763830,-50.006741,-51.033492,-45.701552,-52.570686,-43.333092,-49.144824,-44.087194,-46.614298,-48.760442,-57.443123,-50.251362,-66.790393,-46.340054,-67.022028,-46.905869,-47.560504,-43.394057,-51.110340,-50.160081,-49.801685,-53.758216,-46.742262,-47.195240,-53.544763,-48.131449,-48.314694,-43.713696,-47.691368,-45.173689,-44.733134,-56.033917,-52.129677,-45.711753,-52.454705,-51.024151,-48.583512,-46.594244,-56.300292,-50.595858,-42.287539,-45.918659,-60.316290,-50.816220,-41.010096,-53.954294,-53.096904,-50.581278,-55.566067,-50.301004,-50.052499,-49.845420,-44.580397,-53.594406,-48.630467,-42.044508,-45.992422,-52.906003,-56.857686,-49.658185,-47.025948,-48.216870,-50.905748,-56.103991,-42.001826,-50.257670,-63.833120,-43.855687,-48.176042,-50.224962,-44.118625,-44.976914,-49.536169,-44.130708,-59.587371,-51.194571,-47.429501,-45.640400,-51.734306,-46.967855,-54.231407,-58.763626,0,Fileset 1: TS pulse compressed wideband pings T3
136.000,-46.532097,-46.291126,-51.839619,-46.581686,-48.938241,-59.517461,-52.020957,-41.290144,-49.714379,-49.218822,-56.310529,-50.433150,-55.261472,-41.263812,-43.022487,-48.436218,-50.847384,-43.735275,-47.773711,-51.696677,-57.883133,-47.885499,-52.013030,-42.422047,-48.487402,-46.027857,-49.168931,-47.776146,-47.850416,-49.751387,-55.534544,-44.828165,-61.774159,-47.661963,-47.131882,-44.686673,-50.508011,-47.809479,-56.006049,-50.558638,-56.224034,-44.641059,-47.860590,-50.692234,-51.567132,-46.387609,-51.583953,-43.078749,-50.174213,-44.082236,-46.888839,-49.743094,-63.848340,-48.479739,-68.191153,-45.203606,-66.692683,-46.447068,-46.322885,-43.490124,-50.309941,-50.481601,-50.064626,-52.140595,-45.606292,-47.588745,-51.829756,-48.347604,-46.548881,-44.659028,-46.401475,-44.310486,-45.329441,-55.662668,-52.443312,-46.043113,-52.965445,-51.239929,-49.619490,-46.295741,-56.792826,-52.608729,-41.330590,-45.115476,-58.650107,-50.019047,-41.529240,-56.621725,-54.044889,-51.719914,-58.135019,-49.344856,-50.724828,-49.071843,-44.242673,-53.644927,-50.207646,-41.073400,-45.626999,-53.598761,-54.572835,-49.518856,-47.090621,-47.658629,-49.976585,-51.560955,-41.860253,-52.588451,-58.385176,-43.419180,-47.338510,-52.730372,-43.346656,-45.902911,-50.123240,-43.072565,-59.901845,-52.525857,-46.155718,-46.044387,-52.730185,-47.080115,-53.177496,-58.444605,0,Fileset 1: TS pulse compressed wideband pings T3
136.500,-45.263063,-47.842142,-52.478795,-46.003846,-47.930565,-58.041131,-48.516792,-40.440004,-48.019655,-49.637580,-56.414069,-49.310442,-54.963887,-40.584082,-42.213695,-49.119884,-51.031150,-45.741833,-45.670140,-52.158199,-63.110224,-47.576304,-52.795503,-42.313936,-48.088962,-47.964813,-47.866110,-47.197996,-48.692538,-47.789295,-51.753157,-43.638797,-59.110013,-45.994271,-46.700620,-45.251301,-51.072303,-50.163212,-55.348538,-52.716570,-57.407505,-46.162085,-47.007870,-51.238832,-52.615244,-47.213550,-50.263565,-42.932279,-51.092432,-44.350779,-48.069765,-50.670829,-62.886627,-47.576329,-63.305676,-43.991127,-58.268197,-45.614182,-45.184348,-43.634529,-49.672848,-50.989503,-50.224774,-50.139548,-44.719837,-48.249821,-49.978984,-48.756318,-45.061458,-45.557977,-45.790764,-43.997858,-45.901920,-55.724661,-52.772069,-46.120669,-54.109158,-50.399487,-50.571053,-46.123429,-56.042967,-56.028836,-40.508731,-44.598869,-56.703797,-49.548126,-42.079641,-56.789355,-54.873243,-52.568293,-58.886065,-48.192848,-50.446307,-48.585694,-43.486875,-54.411210,-51.799701,-40.466408,-45.054926,-53.511157,-50.668688,-48.983689,-46.883299,-47.804570,-49.915695,-48.916100,-42.244938,-53.947753,-52.862630,-43.028417,-46.576398,-56.622401,-42.857761,-45.778862,-51.236535,-42.599915,-59.243033,-54.314608,-45.557759,-45.726056,-53.274136,-47.426624,-51.787360,-59.045053,0,Fileset 1: TS pulse compressed wideband pings T3
137.000,-44.571646,-51.040747,-51.602700,-45.500435,-46.860573,-56.103743,-45.754022,-39.881874,-46.444254,-50.739886,-56.223128,-48.663769,-54.328688,-40.010376,-41.393129,-48.023463,-50.785413,-49.250941,-43.796504,-53.620218,-63.600314,-48.113791,-49.789727,-43.198074,-48.232789,-51.405379,-47.643260,-47.502364,-46.274539,-45.400506,-48.810022,-43.372968,-56.124666,-44.378556,-47.188163,-44.803455,-51.486487,-54.157054,-56.518875,-57.874274,-57.192139,-48.680560,-45.450464,-51.465580,-54.221225,-47.279825,-49.559191,-42.953526,-51.852708,-44.737096,-50.155057,-50.065138,-55.306391,-47.408392,-60.047403,-43.435911,-54.037383,-44.687921,-43.995347,-43.984824,-49.155395,-51.711879,-50.314470,-48.358604,-44.012004,-48.553538,-48.094711,-48.752478,-43.806367,-46.294921,-45.310295,-44.397971,-46.719945,-56.450254,-53.179480,-46.105079,-55.428094,-49.409357,-51.446484,-46.204291,-54.458121,-63.549725,-39.680548,-44.232143,-54.869943,-49.288036,-42.698581,-53.125634,-55.947838,-52.872013,-57.600392,-47.853478,-48.945753,-48.482872,-42.540331,-56.776224,-54.537664,-40.059232,-44.382854,-52.312234,-47.120656,-48.106392,-46.539080,-48.233806,-51.081809,-47.192073,-43.324890,-53.302147,-48.248242,-42.766288,-46.268443,-63.613211,-42.855830,-44.524896,-53.055774,-42.853127,-57.212832,-56.317342,-45.784208,-45.033491,-53.009497,-48.135710,-50.399102,-59.770915,0,Fileset 1: TS pulse compressed wideband pings T3
137.500,-45.573483,-57.165367,-50.218168,-46.078009,-46.917630,-53.363827,-44.819865,-40.878035,-46.158802,-53.536766,-55.995072,-49.503788,-54.417673,-40.496453,-41.155980,-46.781022,-50.133065,-51.986453,-43.092153,-59.113147,-58.044846,-50.712823,-46.815426,-46.337089,-49.974504,-55.708390,-49.908620,-50.214182,-44.307743,-45.307623,-47.860091,-45.344087,-54.484663,-44.196345,-50.408916,-44.157652,-52.838866,-60.176421,-61.988479,-62.222959,-57.820159,-52.490062,-44.912968,-52.489043,-57.078763,-46.992674,-50.819222,-44.041564,-53.811252,-45.868692,-53.114401,-48.726694,-51.552387,-49.020009,-58.485970,-44.898748,-52.651219,-44.809344,-43.680472,-45.639162,-49.664828,-53.516642,-51.247001,-48.117291,-44.401274,-48.590195,-47.284985,-49.061844,-43.700532,-47.624175,-45.310768,-46.551548,-49.123754,-58.957220,-54.257978,-47.255927,-55.707854,-50.428816,-53.074931,-47.440897,-53.745165,-69.556976,-39.690533,-44.665409,-54.327433,-49.935217,-44.597884,-50.876540,-58.824936,-53.531567,-57.313058,-49.812171,-47.909849,-49.626331,-42.769310,-64.635714,-61.708142,-40.507837,-44.707492,-51.513083,-45.377947,-47.980130,-47.078762,-49.270918,-55.664854,-47.148466,-46.341721,-51.499897,-45.547332,-43.819271,-47.621635,-62.724163,-44.471251,-43.980486,-56.609339,-44.952696,-55.415298,-57.381612,-48.005890,-45.755323,-53.370317,-50.191931,-50.290687,-61.024301,0,Fileset 1: TS pulse compressed wideband pings T3
138.000,-47.341440,-60.628840,-48.047432,-46.913191,-47.370866,-51.209753,-44.886476,-42.756968,-46.400325,-56.793514,-55.393035,-50.818740,-54.595441,-41.074505,-40.615761,-46.048604,-48.229457,-48.258784,-42.710037,-72.951751,-53.012316,-54.703931,-44.667304,-49.027287,-52.635798,-53.908149,-55.461606,-55.561213,-43.719577,-47.308155,-48.223060,-49.405326,-53.259857,-44.834942,-58.902333,-43.349308,-54.932092,-58.604349,-72.783237,-53.300636,-58.651478,-51.654478,-45.130683,-53.801926,-59.427208,-46.399213,-53.107445,-45.068668,-56.908184,-46.534276,-53.284438,-47.297412,-49.148755,-51.651758,-57.141813,-47.864974,-53.214914,-45.164813,-43.461040,-47.737714,-50.220766,-55.195620,-52.015180,-48.743826,-44.918155,-47.782313,-46.792760,-49.233649,-43.778229,-48.595275,-44.671005,-49.228162,-52.680876,-61.994704,-53.597145,-48.958016,-53.820028,-53.388823,-54.305393,-48.674860,-53.654465,-59.061338,-39.713595,-44.556248,-54.501580,-50.343446,-47.310696,-50.160135,-62.374940,-54.192450,-57.838384,-53.272045,-47.057594,-50.703026,-43.760080,-62.873284,-65.252863,-40.575253,-45.195221,-51.100312,-44.815850,-47.825466,-47.578917,-49.893409,-73.031813,-48.030567,-50.585500,-48.855469,-43.889640,-45.761368,-49.490787,-56.604111,-46.475671,-44.039962,-58.292575,-47.991649,-53.894642,-55.976459,-51.644076,-48.145229,-54.210591,-52.429605,-50.859701,-62.982598,0,Fileset 1: TS pulse compressed wideband pings T3
138.500,-48.372157,-59.909090,-45.027350,-47.162987,-47.324735,-50.045538,-44.947543,-44.685988,-46.378503,-57.967577,-54.490920,-51.159034,-54.285485,-40.828689,-39.443235,-45.551980,-45.343852,-44.675993,-42.164412,-55.355871,-48.201649,-59.128404,-42.871092,-45.461403,-53.996737,-50.768616,-75.840710,-65.240343,-44.127554,-51.720438,-49.372394,-57.618475,-51.590116,-45.623010,-59.479126,-42.473184,-58.390861,-55.896355,-59.880347,-48.707408,-57.016209,-48.276052,-45.559034,-54.694971,-60.112646,-45.542921,-54.136152,-44.909459,-61.270622,-46.073577,-51.307773,-45.757011,-46.803326,-53.403120,-55.203500,-51.827765,-55.092484,-44.882624,-42.695753,-49.285352,-49.867216,-55.487882,-51.682149,-49.501447,-44.546378,-46.306124,-45.766943,-48.913472,-43.063027,-48.575631,-42.934695,-50.258955,-56.858443,-62.792773,-50.440668,-50.426999,-51.548822,-57.694060,-54.216362,-48.851872,-53.706800,-54.726955,-39.158427,-43.087429,-54.872881,-49.744083,-50.188701,-50.026296,-61.260019,-54.854897,-57.268499,-53.170093,-45.826869,-50.405473,-45.124615,-54.151907,-58.991893,-39.476136,-44.880705,-50.768051,-44.850481,-46.822213,-47.160764,-50.299848,-57.199661,-49.109207,-54.002561,-45.751548,-42.408706,-47.924982,-49.394136,-52.870331,-46.388777,-44.254880,-55.347043,-49.743746,-52.325394,-54.013536,-55.716495,-53.522941,-55.208846,-53.304523,-51.427053,-64.416658,0,Fileset 1: TS pulse compressed wideband pings T3
139.000,-48.540796,-59.581725,-42.664989,-47.607888,-47.442675,-50.854637,-45.278543,-47.241454,-46.943261,-57.263056,-54.348871,-50.804007,-54.450765,-40.756210,-38.996013,-46.117407,-43.097766,-43.040301,-42.798902,-50.186910,-44.896483,-65.382822,-42.427038,-41.776426,-52.093815,-49.247875,-53.410282,-59.606495,-46.768355,-57.984220,-52.749008,-59.245425,-50.535923,-47.559258,-50.222944,-42.887993,-67.104492,-55.898134,-55.228188,-46.819621,-54.183027,-46.766384,-47.077289,-55.727198,-60.261234,-45.429167,-53.149074,-44.497939,-65.126317,-45.891758,-50.516138,-45.210343,-45.447117,-51.663886,-53.868525,-55.359945,-53.939879,-44.778662,-42.452344,-50.965372,-49.482538,-55.271567,-51.202060,-51.090558,-44.031145,-45.475978,-44.938192,-49.134200,-42.342318,-48.662716,-41.534302,-50.227583,-61.572996,-61.499259,-47.745726,-52.205913,-50.660389,-59.359572,-53.890382,-49.052048,-54.755443,-52.125729,-39.107660,-41.849425,-56.268530,-49.343238,-52.628608,-50.980337,-58.111572,-57.213455,-55.272834,-49.400885,-45.185657,-49.716517,-48.134225,-50.008832,-58.568425,-38.598068,-44.491091,-51.454098,-46.628550,-45.900266,-46.757700,-52.701346,-51.058785,-50.638008,-53.862491,-43.569970,-41.769444,-48.649866,-47.927429,-50.693007,-44.870970,-45.669716,-53.070946,-48.845460,-51.741952,-53.257655,-55.164504,-58.369455,-56.970264,-53.209238,-52.585283,-60.723665,0,Fileset 1: TS pulse compressed wideband pings T3
139.500,-47.992041,-56.622378,-40.987453,-47.956087,-47.504284,-51.781409,-45.044285,-49.721693,-47.817196,-56.601024,-54.262313,-50.026575,-54.764540,-40.890658,-39.211221,-47.156221,-41.579388,-42.854731,-44.760458,-47.853644,-42.907645,-66.296090,-43.192177,-39.713249,-49.677691,-48.976755,-48.276335,-54.509854,-52.533737,-51.590698,-59.945940,-49.945052,-50.146180,-50.168944,-47.063267,-44.687312,-59.720409,-57.702158,-53.119096,-46.716302,-52.017608,-46.974411,-49.317328,-56.208178,-59.017346,-45.763543,-51.752216,-44.081706,-61.516143,-46.114483,-51.287063,-45.592550,-45.111749,-48.175288,-53.140897,-52.039104,-48.448112,-44.677228,-42.679685,-52.505150,-49.069294,-54.837255,-50.624163,-52.194922,-43.316108,-45.096539,-44.025828,-49.625564,-41.505742,-48.762913,-40.634980,-50.560437,-63.240717,-60.135255,-46.117198,-53.330562,-50.987673,-56.937514,-53.370800,-49.436320,-55.904793,-50.103303,-39.375958,-41.214272,-57.467822,-49.280951,-52.031470,-52.128661,-56.484119,-61.251541,-52.821216,-46.842044,-44.854820,-48.927121,-51.912562,-47.769841,-62.656753,-38.177317,-43.917569,-52.490864,-50.485105,-45.061518,-46.248384,-57.691102,-48.563232,-50.693598,-50.839705,-42.151458,-41.392184,-46.076377,-46.980192,-49.200740,-43.594515,-48.244555,-52.135942,-47.117938,-51.887759,-53.352518,-50.658893,-49.241250,-56.043998,-52.401336,-53.122717,-56.865253,0,Fileset 1: TS pulse compressed wideband pings T3
140.000,-47.544074,-53.963625,-39.719062,-48.048221,-47.687067,-49.543329,-44.255659,-51.062272,-48.731594,-56.893852,-53.520054,-49.428698,-54.847400,-41.163825,-39.782499,-47.778939,-40.756266,-43.907105,-47.948448,-46.864168,-41.895805,-57.569096,-45.140677,-38.836472,-48.490241,-49.997614,-46.052005,-52.008300,-64.622499,-48.120165,-62.923062,-46.121431,-50.458707,-50.570264,-46.240430,-48.078082,-53.514712,-59.208157,-52.028675,-48.142602,-50.818358,-48.749226,-51.844305,-55.664374,-57.076471,-46.426527,-51.120435,-43.943637,-58.386537,-46.577675,-54.083323,-46.916518,-45.952384,-45.332084,-52.736737,-48.422977,-44.543191,-44.513831,-43.311480,-53.741017,-48.712966,-54.470406,-50.039578,-51.134603,-42.555666,-44.823234,-42.945530,-49.959206,-40.590849,-48.762910,-40.138970,-52.024333,-62.903865,-59.528578,-45.384489,-53.104344,-52.060002,-56.039576,-52.690781,-50.067068,-55.609362,-48.367573,-39.663901,-41.142545,-57.073659,-49.721651,-50.527200,-52.350084,-56.310184,-59.719620,-50.742924,-45.569957,-44.515603,-48.339809,-50.399766,-46.503102,-61.405956,-38.200956,-43.245058,-52.659156,-58.177756,-44.388662,-45.494457,-54.796366,-47.635083,-49.133356,-47.375410,-41.223443,-40.779465,-43.861920,-47.358921,-48.123122,-43.098369,-52.235856,-51.824271,-46.171890,-52.372511,-53.630855,-47.620566,-45.616075,-52.330783,-51.500060,-52.388933,-54.830193,0,Fileset 1: TS pulse compressed wideband pings T3
