Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
130.500,-51.665887,-45.293759,-52.802168,-59.164071,-50.980469,-45.641402,-45.348533,-41.512578,-63.988642,-57.829211,-38.530085,-61.116465,-48.289634,-44.391447,-46.088189,-47.824784,-52.338609,-47.118310,-53.734794,-48.904104,-52.182484,-49.018120,-46.355996,-46.386940,-42.540629,-44.476072,-51.533744,-45.430464,-40.086021,-43.325195,-58.513032,-42.686523,-46.526185,-52.158237,-46.746323,-47.966945,-43.282120,-44.693255,-47.172807,-47.928677,-45.531769,-41.104522,-43.096657,-46.450417,-51.332951,-43.301787,-58.126529,-50.714059,-48.792186,-46.711007,-45.261846,-48.517135,-55.188723,-52.272432,-48.870112,-42.098703,-47.698419,-39.516328,-47.376296,-40.711375,-57.005764,-43.532475,-40.472822,-55.468188,-45.594228,-44.078612,-42.117072,-42.702775,-49.424907,-37.226344,-46.847054,-52.836289,-35.831528,-47.157957,-50.689335,-45.401076,-44.042450,-49.212120,-40.942689,-48.360169,-42.779792,-47.556242,-42.738390,-54.563624,-43.027243,-59.136954,-43.412889,-44.226566,-57.075853,-43.490752,-43.751532,-48.572030,-69.103572,-46.132548,-45.979269,-48.877809,-45.726166,-53.870397,-45.030704,-55.056918,-51.117804,-49.516499,-55.967903,-57.194097,-48.296262,-45.329625,-47.172872,-43.966531,-48.204968,-45.645468,-42.160071,-61.090496,-43.427221,-42.725924,-42.872691,-44.257376,-55.441996,-38.663421,-43.408143,-43.626676,-43.356875,-39.823409,-52.158529,-48.794776,0,Fileset 1: TS pulse compressed wideband pings T3
131.000,-50.940868,-42.682706,-52.672739,-53.637719,-52.406593,-47.338252,-45.031708,-42.110574,-58.253375,-52.633651,-39.057934,-58.088248,-47.880763,-44.180947,-48.488573,-47.203482,-52.741478,-45.841332,-58.272726,-48.015233,-52.313803,-48.749325,-46.940489,-46.307145,-42.612685,-43.381090,-51.140495,-45.884028,-40.529819,-43.428093,-59.470247,-43.155406,-46.682859,-53.426268,-46.326388,-47.272867,-43.296022,-43.817181,-47.372912,-47.164954,-44.452814,-40.757992,-43.360224,-44.667960,-50.228262,-42.865568,-54.022061,-48.288489,-50.256902,-46.556769,-44.782354,-47.417253,-56.640665,-55.826959,-50.119150,-42.895512,-47.894057,-39.406043,-47.198406,-40.386442,-59.091087,-43.779192,-40.292907,-61.083070,-46.041917,-44.023935,-42.796849,-45.485202,-53.569958,-37.005005,-46.915984,-51.114269,-35.630580,-47.545080,-47.752545,-44.111107,-44.089500,-53.805635,-40.665317,-46.888910,-43.636340,-47.312509,-42.798215,-53.198363,-44.285720,-66.711258,-42.393236,-43.100743,-54.999713,-43.022695,-44.544990,-48.716280,-60.672113,-46.329109,-46.236159,-48.729557,-44.099943,-55.874809,-45.311190,-59.417478,-54.540255,-48.618187,-52.535119,-50.625455,-46.397521,-47.022894,-47.066938,-42.615309,-45.889046,-43.379381,-40.708888,-58.335163,-43.107411,-42.842629,-42.481776,-42.099697,-55.092411,-39.242815,-44.694035,-42.038782,-43.056406,-39.372497,-52.423593,-48.276029,0,Fileset 1: TS pulse compressed wideband pings T3
131.500,-49.835370,-40.827488,-53.372541,-51.191180,-52.934080,-52.999896,-45.372674,-41.766210,-55.494793,-49.649819,-39.955702,-55.287386,-48.491426,-44.144137,-53.457868,-47.236601,-54.889902,-45.772607,-62.865895,-47.739204,-51.361323,-49.020136,-48.612261,-45.977171,-43.000714,-43.516831,-50.554917,-46.445626,-41.748399,-43.361485,-58.134776,-43.447403,-47.587226,-53.754168,-46.912290,-47.319328,-44.511038,-44.034297,-47.582786,-47.254551,-43.893077,-41.142012,-44.562600,-43.593652,-48.958561,-42.876329,-53.218515,-46.645741,-52.054206,-46.455168,-45.247890,-47.996758,-61.308603,-59.053598,-52.015509,-43.186148,-49.153467,-39.702480,-47.462800,-40.593068,-61.320646,-44.556167,-40.711335,-62.553065,-47.803307,-43.501049,-43.955715,-47.347147,-58.546091,-37.451614,-47.511946,-50.232824,-36.097936,-48.462563,-47.333815,-43.975319,-44.998214,-55.631839,-40.877146,-45.411268,-45.160860,-47.192723,-43.402939,-52.105682,-45.853966,-70.183622,-42.158334,-42.978207,-54.612565,-43.078655,-46.445118,-49.353332,-58.618907,-46.899619,-47.069683,-48.829266,-43.703100,-60.611229,-46.119100,-60.642438,-55.128245,-48.426030,-49.934032,-47.493131,-45.392017,-49.331211,-47.240617,-41.986939,-45.611570,-41.450802,-40.257919,-58.090577,-42.831810,-43.740117,-42.795586,-40.961348,-54.696188,-40.266175,-46.892941,-41.378364,-43.029742,-39.601116,-53.529974,-48.526919,0,Fileset 1: TS pulse compressed wideband pings T3
132.000,-47.570228,-39.541943,-52.362586,-50.178579,-53.597261,-66.996775,-46.150543,-40.339832,-53.664644,-48.034165,-40.658353,-53.353381,-49.244902,-44.050289,-58.494942,-47.696525,-58.620423,-46.370186,-58.029419,-47.758465,-50.100628,-49.443203,-50.755656,-45.767964,-43.266770,-44.252378,-49.838552,-46.488979,-42.896221,-42.787393,-55.056224,-43.003668,-48.830753,-52.709059,-47.805526,-47.507962,-46.287763,-44.613910,-47.450531,-47.786782,-43.366800,-41.797353,-45.771518,-43.095086,-47.705285,-42.992788,-53.127392,-45.300621,-52.379494,-45.932321,-46.349328,-49.508116,-67.199175,-56.828546,-52.588588,-42.391474,-50.698948,-39.908238,-47.921323,-40.745682,-61.600038,-45.145858,-41.166363,-58.011857,-50.240853,-43.083182,-45.079338,-47.704438,-58.985764,-37.882640,-48.193623,-49.208338,-36.580789,-49.345702,-48.285386,-43.938593,-46.166431,-54.262659,-40.914933,-44.006349,-46.663431,-46.921714,-43.948856,-50.632197,-47.114497,-60.013529,-41.973841,-43.291878,-54.275168,-43.165027,-48.678947,-49.212477,-58.398670,-47.396580,-47.617410,-48.615956,-43.536918,-75.569652,-46.849552,-58.710262,-53.154236,-48.465921,-48.027954,-46.015936,-44.978895,-51.232407,-47.234662,-41.660384,-46.334533,-39.946853,-40.163777,-60.569015,-42.482587,-44.753609,-43.585716,-40.415733,-53.991914,-41.088334,-49.421150,-40.930509,-43.227435,-39.961503,-54.813902,-48.648690,0,Fileset 1: TS pulse compressed wideband pings T3
132.500,-45.672020,-39.045135,-49.836104,-49.984019,-55.767902,-52.778396,-47.804191,-39.070983,-52.280493,-47.558816,-41.537974,-52.517701,-49.908339,-44.145048,-53.750478,-48.513853,-61.605410,-47.541626,-53.859836,-48.342606,-49.274411,-50.223806,-52.282407,-46.333818,-43.803647,-45.548415,-49.603727,-46.333230,-43.665099,-42.059040,-52.765836,-42.450998,-50.708634,-51.442017,-49.057025,-47.353603,-48.581937,-45.328869,-47.476080,-49.006975,-43.019104,-42.764384,-46.311246,-43.263088,-46.918794,-43.470293,-52.082508,-44.342970,-51.260472,-45.414218,-48.385714,-51.831536,-60.518787,-54.219034,-51.608268,-41.493278,-51.787615,-40.253564,-48.989699,-40.949423,-59.084196,-45.623197,-41.822298,-55.512465,-53.478616,-43.367273,-46.443136,-48.527736,-57.056475,-38.259570,-49.419990,-47.719179,-37.151576,-50.372001,-50.405583,-43.745892,-47.640417,-54.844387,-40.971161,-43.108313,-48.059771,-46.754183,-44.483712,-49.208267,-48.330544,-56.349529,-41.736852,-44.104517,-53.237767,-43.441501,-50.681135,-48.183611,-57.958766,-48.094947,-47.537974,-48.395781,-43.388219,-62.844120,-47.411961,-57.003305,-51.646757,-48.744001,-46.833197,-45.736695,-45.332701,-52.260731,-47.215976,-41.698403,-47.981921,-39.138803,-40.459737,-61.118695,-42.424977,-45.524061,-45.201610,-40.631993,-53.429120,-41.871905,-52.355216,-40.684179,-43.975520,-40.593422,-55.653540,-48.955332,0,Fileset 1: TS pulse compressed wideband pings T3
133.000,-44.577189,-39.324306,-47.288618,-49.964668,-61.395075,-48.418217,-50.761195,-38.351834,-51.019600,-47.908990,-42.842650,-52.676037,-50.175983,-44.330925,-50.318860,-48.999659,-58.611637,-48.483692,-51.416602,-49.552450,-48.926682,-51.360369,-51.250563,-48.234108,-44.963462,-47.037356,-50.162454,-46.233596,-43.715293,-41.321930,-51.383765,-42.176572,-53.547660,-50.376648,-50.759151,-46.136312,-50.509118,-45.423062,-47.974005,-50.836030,-42.784968,-43.536913,-45.476139,-43.724957,-46.592054,-44.102801,-49.966803,-43.564456,-49.537076,-44.968401,-51.083667,-53.451112,-55.842599,-53.188138,-50.467861,-40.995886,-51.558909,-40.713564,-50.828536,-41.143567,-55.811728,-45.870234,-42.533497,-53.762602,-56.352902,-44.294009,-48.136353,-50.668590,-55.723553,-38.398847,-51.629844,-46.031662,-37.714150,-51.483728,-52.538287,-43.189535,-49.125183,-57.585479,-41.083445,-42.650962,-49.036630,-46.565425,-44.869202,-48.098700,-49.697755,-54.594690,-41.215269,-45.309805,-51.740029,-43.912602,-51.293895,-46.821219,-55.820940,-49.096265,-46.692571,-48.421076,-43.228371,-55.440643,-47.566924,-55.502251,-50.961148,-49.083312,-46.183167,-46.539085,-46.424530,-52.481250,-47.035246,-42.029645,-50.593453,-39.040883,-41.088422,-54.746937,-42.694327,-45.180436,-47.764566,-41.480872,-53.079611,-42.569395,-54.584776,-40.497584,-45.146888,-41.312789,-54.974104,-49.816345,0,Fileset 1: TS pulse compressed wideband pings T3
133.500,-43.952265,-40.066449,-45.106240,-49.153066,-67.183657,-46.913067,-55.708118,-37.910312,-49.526766,-48.362162,-44.657730,-53.202029,-49.836939,-43.987447,-48.633561,-48.076022,-55.211374,-47.440972,-49.775020,-50.836239,-48.635568,-52.287488,-48.721692,-52.700026,-46.864546,-47.517856,-51.479130,-46.074598,-42.814506,-40.460289,-50.483339,-42.079436,-57.560024,-49.225968,-52.638410,-43.844020,-50.095725,-44.170315,-49.027016,-51.649372,-42.439034,-43.013053,-43.616954,-43.776078,-46.371088,-44.044825,-47.758225,-42.496121,-47.489249,-44.140221,-51.742232,-51.366982,-52.683666,-53.675389,-49.760519,-40.738293,-50.537606,-40.956332,-52.560812,-40.960772,-52.548417,-45.578934,-42.880608,-51.668879,-54.088445,-45.004016,-49.774521,-52.204272,-54.081641,-37.997707,-55.700979,-44.410860,-37.922492,-52.201464,-51.778108,-42.069228,-49.788564,-55.450923,-41.010973,-42.229237,-49.221353,-45.912683,-44.537032,-47.086313,-51.157256,-53.206333,-40.038938,-46.401293,-50.169497,-44.270673,-50.286210,-45.491515,-52.508779,-49.940348,-45.171733,-48.622126,-42.929341,-50.938707,-46.929524,-53.604301,-50.671465,-48.979507,-45.597127,-48.228763,-47.865327,-52.555217,-46.023617,-42.316617,-54.193319,-39.358836,-41.797530,-49.853896,-42.915074,-43.437426,-50.324409,-42.410377,-52.691172,-42.919327,-53.438779,-40.063086,-46.056485,-41.628975,-52.897966,-51.525078,0,Fileset 1: TS pulse compressed wideband pings T3
134.000,-44.195153,-41.666951,-44.166201,-47.904759,-55.539523,-48.078228,-65.352013,-38.306055,-48.542749,-48.342371,-47.950578,-53.293506,-49.756574,-43.353796,-47.887436,-46.654485,-53.173938,-45.276214,-49.292673,-51.928347,-48.983197,-52.861620,-47.087295,-64.058806,-50.633719,-46.836370,-54.506273,-46.621143,-42.098332,-40.408235,-50.770512,-42.913137,-62.459316,-48.597277,-53.267796,-41.987082,-48.456171,-42.738703,-51.881601,-49.810476,-42.752746,-41.730071,-42.227994,-43.666686,-46.527121,-43.313726,-46.784457,-41.692169,-46.096088,-43.259077,-48.713063,-48.156198,-50.872085,-56.199421,-50.425161,-41.334139,-50.601812,-41.518482,-51.863325,-40.964869,-49.902635,-45.350544,-43.328504,-49.932179,-49.610786,-45.068399,-51.414056,-48.513665,-51.867940,-37.879386,-61.211577,-43.696985,-38.390280,-52.790915,-49.670313,-41.284572,-49.775145,-50.195116,-41.381651,-42.287166,-49.594800,-45.478484,-43.690252,-46.501599,-53.432944,-51.933567,-39.018234,-47.687682,-49.518394,-45.112231,-49.589868,-45.305695,-49.854126,-50.671164,-44.103895,-49.778037,-43.382333,-47.785167,-46.342479,-52.168080,-51.383207,-49.003554,-45.594467,-51.172453,-50.008218,-54.435976,-44.608678,-43.251721,-60.307458,-40.575320,-43.226691,-47.218760,-43.419871,-41.963455,-50.328313,-43.361171,-52.839776,-43.534828,-50.869990,-40.082562,-46.575934,-41.902014,-51.101390,-55.042521,0,Fileset 1: TS pulse compressed wideband pings T3
134.500,-44.717211,-42.974036,-44.520435,-46.563267,-50.950551,-52.467070,-61.413648,-39.251188,-48.117689,-46.957441,-51.842084,-51.465174,-50.023590,-42.401475,-46.381105,-45.657358,-51.821959,-43.471995,-49.708288,-51.975367,-49.996638,-52.083309,-46.744648,-50.586159,-54.121478,-45.639770,-57.401455,-47.663205,-42.071880,-41.466754,-52.423911,-44.461441,-61.955423,-48.440367,-50.525025,-41.085045,-47.303077,-41.879977,-57.430176,-47.382434,-43.910616,-40.622435,-41.699800,-43.542036,-46.588996,-42.310970,-47.192024,-41.168260,-45.597190,-42.317499,-45.583900,-46.039498,-50.439688,-54.982074,-52.715881,-42.627441,-52.420222,-42.282552,-48.966262,-41.118265,-47.858130,-45.238736,-43.835731,-48.932408,-46.163069,-44.347193,-51.925859,-44.695398,-49.191298,-38.232588,-52.307692,-43.429247,-39.111102,-52.916162,-48.392306,-41.077820,-49.282932,-47.471048,-42.173486,-42.551742,-50.566120,-45.519774,-42.299982,-45.708442,-56.115101,-50.438399,-38.458234,-48.960332,-49.812494,-46.329240,-49.988828,-46.447954,-48.408445,-50.623716,-43.691415,-51.537887,-44.701208,-45.284880,-46.021230,-51.579133,-53.084753,-49.197225,-46.041806,-51.896155,-51.688010,-60.775267,-43.124199,-44.895586,-68.684248,-41.996910,-45.014736,-46.376722,-43.623243,-41.470281,-48.410153,-43.310210,-53.409678,-44.390531,-48.511986,-40.640813,-46.623519,-42.032174,-50.050902,-56.965689,0,Fileset 1: TS pulse compressed wideband pings T3
135.000,-44.427734,-42.890059,-45.867601,-45.455493,-48.835972,-63.765977,-57.050737,-40.002530,-47.810386,-45.331036,-52.259476,-48.966359,-50.407240,-41.397458,-44.261332,-45.490076,-50.908092,-42.577978,-50.173503,-51.573856,-51.660216,-50.384432,-47.581354,-45.604509,-51.803896,-44.859798,-54.386276,-48.254303,-42.899706,-43.687162,-55.185220,-45.310582,-60.748348,-48.428091,-47.655901,-41.093103,-46.999615,-41.798769,-59.729363,-46.068087,-45.860245,-40.199115,-41.893139,-43.692151,-46.477423,-41.754475,-48.370352,-40.803701,-45.908646,-41.564348,-43.722695,-45.236854,-51.554539,-50.250278,-56.902584,-43.871171,-56.515598,-42.903130,-46.581487,-41.300725,-46.342839,-45.241616,-44.307846,-48.411312,-43.827218,-43.721974,-51.045825,-42.768439,-46.650178,-38.960568,-47.239909,-42.721593,-39.915521,-52.531270,-48.070417,-41.357135,-48.828388,-46.817744,-43.204692,-42.622822,-52.026987,-46.145684,-40.827462,-44.517237,-57.761839,-48.960640,-38.421509,-50.402548,-50.718660,-47.665202,-51.552142,-48.291713,-48.164318,-49.900042,-43.698790,-52.702896,-46.595711,-43.292299,-45.880889,-51.840239,-55.406644,-49.471932,-46.625479,-49.615903,-51.266169,-67.111646,-41.987390,-47.098787,-66.878082,-42.549426,-46.064518,-46.911217,-43.139512,-41.958059,-47.345624,-42.087124,-54.124925,-45.349076,-46.359439,-41.553004,-46.878795,-42.024696,-49.486511,-54.243256,0,Fileset 1: TS pulse compressed wideband pings T3
135.500,-43.082286,-42.510844,-47.654153,-44.616581,-47.744807,-62.340327,-53.559574,-39.933675,-46.979338,-44.340504,-50.942501,-46.863937,-50.659235,-40.506377,-42.553434,-46.116568,-50.483323,-42.589451,-49.424737,-51.371181,-54.061510,-48.833807,-49.397010,-43.304326,-49.374218,-44.834401,-50.693572,-47.748527,-44.544589,-46.696269,-56.462649,-44.234702,-60.950684,-48.002420,-45.758919,-41.706218,-47.279384,-42.430151,-55.082105,-45.873223,-48.329613,-40.440806,-42.348965,-44.171441,-46.545654,-41.860800,-48.813511,-40.481003,-46.738134,-41.172575,-43.008605,-45.488217,-54.615734,-47.130335,-63.404927,-43.892814,-65.346261,-43.005098,-44.939837,-41.425575,-45.223707,-45.366546,-44.658014,-47.544323,-42.234182,-43.608087,-49.537945,-42.186899,-44.499698,-39.853583,-44.634496,-41.614234,-40.623659,-51.958977,-48.238186,-41.804350,-48.756496,-47.251436,-44.274935,-42.388311,-53.378170,-47.371730,-39.596478,-43.381223,-57.316714,-47.774600,-38.756005,-52.464847,-51.788342,-48.936381,-54.009576,-49.051134,-48.745861,-48.999283,-43.699728,-52.838510,-48.511131,-41.836937,-45.703128,-52.603227,-56.663260,-49.634693,-47.020614,-48.008619,-49.864808,-55.220093,-41.346914,-49.578587,-63.154344,-42.284632,-45.809417,-48.472232,-42.295781,-43.019113,-47.264877,-40.618442,-54.757981,-46.389709,-44.522168,-42.423071,-47.636008,-41.985340,-48.829940,-52.401006,0,Fileset 1: TS pulse compressed wideband pings T3
136.000,-41.467563,-42.877776,-49.216978,-43.943506,-46.861494,-56.800945,-49.688422,-39.202235,-45.506821,-44.064693,-50.428489,-45.254522,-50.651533,-39.726463,-41.405851,-47.233315,-50.488372,-43.491724,-47.508091,-51.443122,-57.594946,-47.843489,-51.768696,-42.291261,-48.202215,-45.675943,-48.309772,-46.800290,-46.703722,-48.268807,-53.387334,-42.517550,-60.238617,-46.819988,-44.631455,-42.545862,-47.816928,-43.775178,-52.585867,-46.675170,-50.694504,-41.257475,-42.394080,-44.798340,-47.032203,-42.507882,-47.789691,-40.197363,-47.743417,-41.137866,-43.245563,-46.436672,-60.991273,-45.327037,-64.771266,-42.731358,-65.000139,-42.509064,-43.678740,-41.502003,-44.361723,-45.639920,-44.869441,-45.862538,-41.072983,-43.981432,-47.799975,-42.367736,-42.710308,-40.773516,-43.319974,-40.723274,-41.189656,-51.557842,-48.523213,-42.106705,-49.238976,-47.437072,-45.273944,-42.051247,-53.846394,-49.358918,-38.617847,-42.556050,-55.622810,-46.951102,-39.255902,-55.119736,-52.724949,-50.059658,-56.564429,-48.084930,-49.408410,-48.220055,-43.355813,-52.882984,-50.087532,-40.864586,-45.336084,-53.294266,-54.377252,-49.495176,-47.085252,-47.448512,-48.924731,-50.667781,-41.198545,-51.903355,-57.700563,-41.831726,-44.947672,-50.959798,-41.505246,-43.924667,-47.828104,-39.524006,-55.027522,-47.673592,-43.221660,-42.796018,-48.590375,-42.047404,-47.722882,-52.023215,0,Fileset 1: TS pulse compressed wideband pings T3
136.500,-40.159961,-44.408699,-49.840990,-43.350847,-45.839492,-55.307245,-46.168261,-38.337014,-43.780225,-44.443722,-50.486177,-44.089835,-50.315875,-39.034313,-40.582609,-47.905706,-50.668528,-45.495713,-45.401737,-51.903211,-62.820333,-47.533859,-52.549312,-42.182398,-47.800975,-47.609871,-47.001656,-46.216377,-47.539163,-46.295899,-49.589621,-41.311396,-57.564865,-45.146017,-44.173813,-43.088012,-48.353540,-46.091686,-51.903201,-48.804592,-51.833052,-42.743791,-41.488944,-45.285441,-48.032478,-43.294243,-46.431652,-40.021137,-48.637157,-41.376194,-44.388313,-47.329671,-59.999413,-44.391460,-59.850833,-41.493483,-56.558618,-41.638390,-42.516390,-41.626467,-43.662073,-46.098934,-44.977281,-43.796321,-40.161087,-44.622177,-45.926039,-42.740807,-41.199077,-41.646793,-42.684311,-40.382533,-41.731456,-51.589591,-48.823015,-42.154902,-50.354074,-46.566095,-46.188028,-41.839814,-53.071895,-52.753007,-37.774019,-42.017145,-53.648375,-46.453489,-39.786791,-55.274652,-53.541765,-50.892453,-57.301173,-46.922734,-49.119988,-47.728195,-42.593752,-53.643140,-51.678801,-40.256339,-44.762376,-53.204929,-50.471937,-48.959817,-46.877895,-47.592560,-48.852755,-48.013505,-41.576327,-53.256560,-52.172100,-41.424306,-44.160971,-54.833707,-40.997495,-43.779852,-48.917176,-39.014495,-54.323118,-49.414217,-42.596587,-42.446179,-49.092171,-42.342940,-46.278788,-52.564037,0,Fileset 1: TS pulse compressed wideband pings T3
137.000,-39.429495,-47.587026,-48.949596,-42.832491,-44.755012,-53.352306,-43.389313,-37.763623,-42.172556,-45.505797,-50.248800,-43.400629,-49.642094,-38.448023,-39.747386,-46.797844,-50.419122,-49.002210,-43.525274,-53.363785,-63.308703,-48.070904,-49.541655,-43.065779,-47.941960,-51.047367,-46.773458,-46.514928,-45.114423,-43.896163,-46.629954,-41.028579,-54.569816,-43.523947,-44.634557,-42.617331,-48.739609,-50.047760,-53.048079,-53.933439,-51.572171,-45.227013,-39.878337,-45.451770,-49.589862,-43.320322,-45.689049,-40.012161,-49.372576,-41.731824,-46.434823,-46.688691,-52.388549,-44.190855,-56.557058,-40.912470,-52.310505,-40.673773,-41.303232,-41.956513,-43.081069,-46.771665,-45.013860,-41.949181,-39.427598,-44.905389,-44.018397,-42.700992,-39.919942,-42.357789,-42.178557,-40.754170,-42.518429,-52.284573,-49.201119,-42.109594,-51.644034,-45.545028,-47.025457,-41.880984,-51.462075,-60.247537,-36.923576,-41.627808,-51.785981,-46.166332,-40.385947,-51.598042,-54.604660,-51.180358,-56.000990,-46.573039,-47.609409,-47.619599,-41.640872,-56.001947,-54.415970,-39.847897,-44.088657,-52.004258,-46.922725,-48.082327,-46.533639,-48.019876,-50.007606,-46.279907,-42.649268,-52.604770,-47.551711,-41.145255,-43.828041,-61.806113,-40.976414,-42.504790,-50.711808,-39.230264,-52.246653,-51.368087,-42.795525,-41.721630,-48.784720,-43.000263,-44.835749,-53.229399,0,Fileset 1: TS pulse compressed wideband pings T3
137.500,-40.345493,-53.618972,-47.492012,-43.334055,-44.766461,-50.546113,-42.403682,-38.717373,-41.813157,-48.217873,-49.928556,-44.165091,-49.665761,-38.908902,-39.490273,-45.542761,-49.764068,-51.736444,-42.819438,-58.849449,-57.745344,-50.669676,-46.562655,-46.201105,-49.681197,-55.345310,-49.016433,-49.200068,-43.115825,-43.773322,-45.640505,-42.953469,-52.890739,-43.325160,-47.842192,-41.959855,-50.075050,-56.025671,-58.452520,-58.208730,-52.120871,-49.015032,-39.294333,-46.435778,-52.423592,-43.007872,-46.920306,-41.082568,-51.313619,-42.844663,-49.374099,-45.332353,-48.619578,-45.781716,-54.973439,-42.359577,-50.911948,-40.760433,-40.957493,-43.596081,-43.558709,-48.543503,-45.910747,-41.671721,-39.686122,-44.838562,-43.096049,-42.853826,-39.717499,-43.598390,-42.130946,-42.848193,-44.845956,-54.714950,-50.206483,-43.188460,-51.859331,-46.505205,-48.598812,-43.074075,-50.706577,-66.202927,-36.890780,-42.027769,-51.212235,-46.774051,-42.254074,-49.327043,-57.464109,-51.822796,-55.695437,-48.510976,-46.548269,-48.743160,-41.850702,-63.848549,-61.583522,-40.290879,-44.404914,-51.196444,-45.174718,-47.955659,-47.073193,-49.054354,-54.585083,-46.231606,-45.662269,-50.793700,-44.841162,-42.189523,-45.166121,-60.905406,-42.579763,-41.949568,-54.253365,-41.309079,-50.402663,-52.396272,-44.986229,-42.415626,-49.118359,-45.022905,-44.686770,-54.422712,0,Fileset 1: TS pulse compressed wideband pings T3
138.000,-42.024377,-56.985796,-45.245075,-44.089928,-45.172226,-48.322983,-42.416712,-40.552197,-41.977910,-51.386658,-49.230963,-45.401806,-49.775923,-39.460816,-38.929438,-44.797327,-47.857697,-48.007487,-42.435822,-72.680473,-52.704582,-54.660520,-44.409647,-48.887456,-52.339951,-53.539822,-54.546081,-54.519274,-42.494487,-45.742700,-45.962422,-46.966639,-51.625205,-43.946523,-56.322388,-41.139730,-52.151083,-54.410945,-69.179558,-49.210140,-52.870081,-48.157634,-39.464410,-47.708531,-54.748043,-42.388701,-49.179147,-42.091795,-54.392707,-43.491202,-49.523869,-43.885012,-46.200863,-48.392364,-53.606739,-45.309829,-51.463000,-41.080258,-40.706220,-45.679559,-44.082581,-50.188975,-46.642643,-42.261689,-40.066584,-43.922708,-42.486345,-42.862441,-39.694511,-44.477181,-41.441341,-45.463023,-48.323836,-57.672862,-49.469666,-44.815781,-49.904593,-49.403764,-49.772358,-44.263266,-50.571830,-55.653514,-36.869491,-41.884182,-51.354238,-47.141499,-44.934634,-48.587954,-60.995860,-52.466064,-56.201969,-51.949317,-45.669783,-49.799131,-42.821543,-62.072745,-65.125196,-40.352431,-44.883899,-50.774637,-44.607096,-47.800575,-47.573215,-49.674123,-71.946428,-47.108976,-49.902172,-48.140156,-43.173492,-44.122820,-47.019931,-54.773501,-44.571913,-41.998128,-55.924501,-44.327024,-48.834290,-50.954293,-48.592520,-44.777014,-49.931005,-47.226430,-45.214391,-56.319334,0,Fileset 1: TS pulse compressed wideband pings T3
138.500,-43.032375,-56.214561,-42.183569,-44.295421,-45.106331,-47.125712,-42.455254,-42.465048,-41.934845,-52.540316,-48.309978,-45.732186,-49.459658,-39.209750,-37.758555,-44.304421,-44.974397,-44.426872,-41.892471,-55.080378,-47.889523,-59.085325,-42.611881,-45.319462,-53.702363,-50.399903,-74.913307,-64.183560,-42.884530,-50.143775,-47.099549,-55.162599,-49.935186,-44.728761,-56.921528,-40.282240,-55.630665,-51.715404,-56.254287,-44.591917,-51.225463,-44.805100,-39.920124,-48.643741,-55.473990,-41.561264,-50.231390,-41.955438,-58.771455,-43.052998,-47.578643,-42.373523,-43.880995,-50.167018,-51.694046,-49.291560,-53.351748,-40.816794,-39.945312,-47.240061,-43.781457,-50.515474,-46.345894,-43.071395,-39.618541,-42.386397,-41.396390,-42.457393,-38.929213,-44.416352,-39.696557,-46.479794,-52.476730,-58.445461,-46.288965,-46.262004,-47.615928,-53.698246,-49.684770,-44.453404,-50.619894,-51.308863,-36.306498,-40.415811,-51.735035,-46.543000,-47.811352,-48.451965,-59.880836,-53.133943,-55.634988,-51.842990,-44.430610,-49.492284,-44.178099,-53.348402,-58.862794,-39.250235,-44.564500,-50.437383,-44.638810,-46.797227,-47.155002,-50.080763,-56.123623,-48.195591,-53.324751,-45.036603,-41.692021,-46.300189,-46.941716,-51.052876,-44.498755,-42.230235,-52.999521,-46.108333,-47.283862,-49.022014,-52.673376,-50.171304,-50.959797,-48.137668,-45.816002,-57.778522,0,Fileset 1: TS pulse compressed wideband pings T3
