Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
55.000,-53.849332,-52.057544,-53.234795,-52.099794,-52.280083,-65.101643,-68.819846,-53.456141,-52.653507,-49.872325,-57.087962,-51.507699,-50.289120,-79.870327,-61.166476,-70.397750,-61.423106,-55.101777,-60.033753,-56.023849,-54.461174,-58.313118,-51.266566,-53.147741,-54.184813,-58.522794,-51.875570,-52.376472,-53.310820,-73.580011,-55.097252,-52.924679,-57.535237,-57.873584,-63.393210,-57.554805,-54.035086,-57.691875,-59.862273,-57.537625,-57.289231,-54.695280,-56.273169,-58.763625,-75.208671,-54.656823,-60.342284,-56.861552,-58.845479,-59.599036,-56.676580,-52.834453,-61.881586,-54.855468,-57.076854,-64.599101,-62.143214,-59.226737,-56.607582,-55.891869,-58.146604,-53.405762,-56.082000,-62.307692,-57.884470,-53.926013,-55.149066,-54.403675,-60.276280,-59.081026,-55.094498,-55.810545,-51.111533,-52.000344,-52.255531,-55.930150,-52.613546,-52.927768,-55.118395,-56.182475,-52.158733,-58.128589,-67.850854,-54.985433,-52.957821,-55.409100,-52.068877,-58.561905,-64.726617,-56.091981,-53.162362,-53.570356,-57.271751,-54.748309,-59.354194,-61.540034,-58.574140,-53.982298,-73.452107,-61.427434,-55.031782,-51.146530,-51.814241,-55.375237,-54.788887,-54.921364,-51.159382,-52.589908,-54.173626,-55.885857,-55.165509,-55.064502,-51.878388,-49.803329,-58.544299,-53.615159,-54.508203,-57.230710,-52.334426,-50.568652,-57.588626,-56.446615,-61.577850,-55.406742,0,Fileset 1: TS pulse compressed wideband pings T1
55.500,-54.097842,-52.145180,-54.023094,-51.936655,-53.626595,-65.636873,-68.777745,-53.932330,-53.187317,-49.313631,-57.178210,-51.211717,-51.095742,-78.559475,-60.038032,-69.717283,-59.362081,-54.513076,-59.893734,-56.402070,-55.005235,-58.069389,-49.978535,-51.570708,-53.021880,-60.424818,-50.916055,-50.978742,-52.126376,-72.882976,-54.221241,-51.587511,-56.698147,-58.515006,-61.249828,-59.129450,-54.028188,-57.586919,-58.282676,-56.646596,-57.198962,-53.805186,-54.527975,-57.747664,-70.335436,-54.767993,-60.332977,-56.580128,-59.509286,-59.186454,-58.089360,-52.615686,-61.080585,-53.504125,-56.056377,-65.526896,-61.615281,-61.167450,-57.159407,-56.307298,-58.489522,-53.843389,-57.360212,-59.588986,-57.367777,-53.113674,-55.716946,-53.855639,-58.672494,-59.582873,-54.303715,-55.872669,-50.852792,-51.977860,-50.861544,-54.331201,-52.156905,-53.953366,-54.050274,-57.569786,-51.415170,-57.787259,-66.636047,-55.384033,-52.856437,-54.709176,-52.306403,-59.609683,-64.791870,-57.116687,-52.754745,-53.071653,-57.749866,-54.816516,-58.194976,-61.336321,-59.432159,-53.970389,-87.070838,-61.077436,-54.841294,-50.908986,-51.196149,-55.765052,-55.693089,-54.158453,-50.853767,-52.299715,-54.135571,-56.623738,-54.824068,-55.692424,-50.990923,-49.181181,-56.745328,-54.623209,-54.272976,-56.148431,-52.151499,-50.439511,-56.862494,-56.110696,-58.960196,-54.381136,0,Fileset 1: TS pulse compressed wideband pings T1
56.000,-54.585972,-52.471570,-54.599042,-51.769864,-54.989503,-62.885714,-65.873529,-55.329537,-53.941322,-49.377303,-57.766959,-50.692828,-52.395884,-73.895224,-59.574030,-66.440261,-57.304700,-54.014568,-58.917739,-56.607826,-55.515292,-57.816590,-48.926039,-50.107299,-51.761527,-62.953185,-50.098864,-49.758740,-51.000589,-64.667318,-53.306908,-50.409487,-55.665859,-58.870067,-58.986948,-61.354330,-54.065800,-57.506224,-56.869773,-55.603431,-57.017268,-52.876039,-52.982510,-56.761883,-67.550062,-55.033373,-60.906151,-55.860210,-59.221924,-58.839373,-59.925062,-52.420153,-58.981244,-52.161152,-54.923331,-64.494604,-61.144835,-64.012941,-57.494269,-56.664570,-58.719323,-54.604106,-59.120068,-57.767723,-55.172139,-53.137879,-56.203424,-53.573606,-57.616013,-60.053231,-53.605490,-54.944536,-50.225214,-51.925213,-50.209261,-53.187503,-51.584589,-54.580231,-53.086411,-56.634333,-51.099917,-56.946120,-66.712852,-56.193519,-53.029656,-54.022544,-52.063523,-60.661717,-64.467774,-58.133093,-52.633360,-52.632496,-58.652670,-54.719488,-56.978734,-60.403507,-59.562964,-54.527318,-73.972629,-60.348706,-54.636003,-50.848703,-50.885586,-56.304256,-56.893486,-53.424751,-50.719172,-52.038877,-54.220547,-57.020407,-54.477131,-56.180908,-50.426472,-48.750873,-55.079701,-55.798782,-54.345898,-55.321624,-51.808730,-50.600847,-56.344171,-56.038729,-57.133238,-53.412397,0,Fileset 1: TS pulse compressed wideband pings T1
56.500,-55.339914,-52.346115,-54.552859,-51.685129,-55.636076,-60.021869,-62.145213,-57.670822,-54.560227,-50.097935,-58.425458,-50.259113,-53.846892,-74.070784,-60.007282,-64.369069,-55.504263,-53.531019,-57.379504,-56.556485,-55.868471,-57.660421,-48.061680,-48.771637,-50.579608,-66.263651,-49.406380,-48.703757,-49.954361,-59.764484,-52.302456,-49.384801,-54.568308,-58.530849,-56.963757,-64.667558,-54.053041,-57.354473,-55.757373,-54.278023,-56.699257,-51.842371,-51.650634,-55.943725,-66.795665,-55.288938,-61.503677,-54.802317,-58.407968,-58.606456,-62.322464,-52.240062,-56.895115,-50.868018,-53.751832,-62.519272,-60.248635,-68.463513,-57.479788,-56.812977,-58.717769,-55.611353,-61.448337,-56.484676,-53.138915,-53.507693,-56.382474,-53.301438,-56.975439,-60.762092,-52.868834,-53.838768,-49.865447,-51.930839,-50.241523,-52.386497,-50.978897,-54.316762,-52.228853,-54.090450,-51.084775,-55.655411,-68.822403,-57.438557,-53.505789,-53.284568,-51.586466,-60.898653,-63.368584,-59.011953,-52.962267,-52.183822,-59.420536,-54.442596,-55.779813,-58.963347,-58.744862,-55.676721,-68.092588,-59.234231,-54.292089,-50.949834,-50.830813,-57.037962,-58.374263,-52.708918,-50.701718,-51.818755,-54.425412,-57.767106,-54.120158,-56.392348,-50.144994,-48.372275,-53.449643,-57.019763,-54.599385,-54.682455,-51.211743,-51.068882,-55.750456,-56.192425,-55.861050,-52.540869,0,Fileset 1: TS pulse compressed wideband pings T1
57.000,-56.427342,-51.440637,-53.753916,-51.770852,-55.565890,-57.421651,-58.837390,-61.232496,-54.855590,-51.443198,-58.718798,-50.185164,-54.536437,-71.517243,-61.320326,-63.997818,-54.117936,-53.055148,-55.738062,-56.307579,-56.058328,-57.673096,-47.401483,-47.648879,-49.635534,-69.657340,-48.892062,-47.872169,-49.078488,-56.640344,-51.340753,-48.585351,-53.564099,-57.709342,-55.337718,-70.528866,-53.948284,-57.056254,-55.016777,-52.822162,-56.266033,-50.803595,-50.594247,-55.439964,-67.655007,-55.452629,-61.354003,-53.693173,-57.875769,-58.532675,-65.755062,-52.154141,-55.015393,-49.734499,-52.638509,-60.646909,-58.939482,-75.340036,-57.303811,-56.779699,-58.612919,-56.902142,-64.664242,-55.602314,-51.872099,-53.376406,-56.130967,-52.913144,-56.947533,-62.072393,-52.055517,-53.083933,-50.150871,-52.073268,-50.946109,-51.794485,-50.564530,-53.685934,-51.597701,-51.996131,-51.209352,-54.368655,-72.210585,-59.111187,-54.268871,-52.504871,-51.257086,-59.765339,-61.560930,-59.528576,-53.864127,-51.851342,-59.184083,-54.168573,-54.748523,-57.347819,-57.324805,-57.490222,-64.962758,-57.840120,-53.879081,-51.240270,-51.045564,-58.013629,-60.232414,-52.151842,-50.812430,-51.724489,-54.760313,-59.736037,-53.783451,-56.352337,-50.076884,-48.029590,-51.972257,-58.231828,-55.034609,-54.236531,-50.539964,-51.961395,-55.023434,-56.688627,-55.018726,-51.952279,0,Fileset 1: TS pulse compressed wideband pings T1
57.500,-57.893464,-50.215420,-52.556896,-52.004223,-55.495331,-55.264874,-56.178911,-66.831094,-54.913515,-52.917158,-58.621358,-50.499801,-53.398509,-65.902888,-62.643369,-65.712244,-53.165836,-52.539357,-54.202212,-55.893120,-56.082217,-57.764039,-46.921652,-46.773202,-48.948794,-68.580390,-48.577525,-47.291904,-48.424682,-54.612792,-50.566796,-48.050425,-52.736651,-56.908161,-54.114791,-93.054071,-53.715762,-56.501488,-54.570476,-51.481313,-55.715132,-49.882680,-49.825030,-55.299860,-68.767719,-55.475440,-60.286688,-52.764529,-58.023225,-58.525004,-71.446498,-52.215947,-53.267307,-48.829729,-51.621599,-59.100770,-57.495338,-70.058122,-57.250969,-56.671971,-58.632140,-58.549076,-69.355508,-55.035602,-51.451064,-52.248876,-55.366378,-52.477618,-57.669330,-62.852992,-51.255102,-52.754660,-51.131880,-52.316286,-52.085172,-51.232524,-50.490949,-53.355397,-51.297856,-50.849082,-51.173101,-53.381810,-71.215804,-60.954254,-55.148760,-51.770263,-51.224151,-57.792042,-59.433704,-59.267900,-55.338325,-51.796803,-57.831448,-54.084875,-53.962995,-55.843376,-55.855063,-59.836594,-63.387190,-56.291048,-53.566036,-51.678874,-51.491186,-59.045419,-62.615393,-51.851089,-51.028438,-51.778717,-55.111270,-64.279860,-53.443735,-56.135971,-50.053817,-47.745037,-50.750707,-59.292125,-55.701189,-53.994410,-50.029077,-53.401225,-54.278678,-57.712160,-54.480997,-51.776797,0,Fileset 1: TS pulse compressed wideband pings T1
58.000,-59.368016,-49.298596,-51.517666,-52.209705,-56.054708,-53.909213,-54.204199,-74.742911,-55.000190,-53.111245,-58.639919,-50.934540,-51.329267,-62.116517,-62.251512,-69.478679,-52.571130,-51.911630,-52.775229,-55.274835,-55.909957,-57.704898,-46.571328,-46.121948,-48.423187,-64.581251,-48.461599,-46.966563,-48.003731,-53.309459,-50.077552,-47.783205,-52.114803,-56.475142,-53.225450,-70.638564,-53.391587,-55.632879,-54.184499,-50.445276,-55.050225,-49.174173,-49.310835,-55.386484,-66.652909,-55.396222,-59.003872,-52.140374,-58.907707,-58.395408,-80.170382,-52.456491,-51.660991,-48.163158,-50.723988,-57.792948,-56.081506,-63.730366,-57.595169,-56.627387,-59.034077,-60.744475,-73.096348,-54.729987,-51.918908,-50.873597,-54.169357,-52.267548,-58.342036,-60.479093,-50.703744,-52.580875,-52.329364,-52.567028,-52.777229,-50.572566,-50.778312,-53.625825,-51.397916,-50.693492,-50.733965,-52.747489,-67.354894,-62.494413,-55.938562,-51.258883,-51.438852,-55.785840,-57.359980,-58.157231,-57.181012,-52.152201,-56.228152,-54.342421,-53.460381,-54.703663,-54.778231,-62.033488,-63.117169,-54.751791,-53.525694,-52.174210,-52.033435,-59.479958,-65.864358,-51.815862,-51.314203,-51.914490,-55.217781,-79.715516,-53.059010,-55.843630,-49.926829,-47.554738,-49.807428,-59.875191,-56.724412,-54.013386,-49.865250,-55.512139,-53.678066,-59.570686,-54.128832,-52.042078,0,Fileset 1: TS pulse compressed wideband pings T1
58.500,-59.397370,-49.137040,-51.124780,-52.144623,-57.716668,-53.752928,-53.022015,-68.331957,-55.438333,-51.721976,-59.471625,-51.067340,-49.761116,-60.231935,-60.888872,-67.337043,-52.281834,-51.232440,-51.479350,-54.472512,-55.576910,-57.373041,-46.401035,-45.725554,-48.017201,-61.242393,-48.635326,-46.977924,-47.888559,-52.518997,-49.996326,-47.849840,-51.791021,-56.623610,-52.661099,-64.403390,-53.199588,-54.621648,-53.657812,-49.887087,-54.415533,-48.814465,-49.083509,-55.353444,-63.011887,-55.440623,-58.182020,-51.924260,-60.402122,-58.103351,-70.884991,-52.997424,-50.382127,-47.777033,-50.086395,-56.672641,-54.801235,-59.584327,-58.659831,-56.852101,-60.165683,-64.179138,-67.367421,-54.747392,-53.468707,-50.208990,-52.918027,-52.736928,-56.811535,-57.136805,-50.770433,-52.180190,-52.431630,-52.877222,-52.109424,-49.938779,-51.369532,-54.678600,-51.999931,-51.694316,-50.105036,-52.449497,-63.977516,-63.611149,-56.763389,-51.284157,-51.882010,-54.196649,-55.633489,-56.768880,-58.896552,-53.064233,-55.020295,-55.141215,-53.356527,-54.177834,-54.440706,-63.291535,-63.759239,-53.494801,-53.914558,-52.744581,-52.496211,-58.671466,-70.988811,-52.049782,-51.757770,-52.068933,-54.940349,-68.624081,-52.708131,-55.646085,-49.829355,-47.572707,-49.188335,-59.657606,-58.433340,-54.518821,-50.270863,-58.457874,-53.447777,-62.982668,-53.994883,-52.716616,0,Fileset 1: TS pulse compressed wideband pings T1
59.000,-57.407929,-49.808221,-51.505967,-51.514654,-60.626734,-54.803086,-52.497438,-63.361814,-56.216146,-50.204705,-61.612648,-50.636556,-49.116764,-59.660247,-60.243360,-62.712335,-52.074346,-50.502762,-50.210599,-53.422733,-55.008473,-56.743741,-46.342825,-45.447697,-47.620923,-58.645810,-49.041453,-47.225362,-47.971776,-51.899408,-50.207167,-48.130829,-51.674921,-57.145893,-52.261555,-60.554496,-53.267255,-53.616655,-52.854445,-49.686854,-53.859716,-48.713935,-49.003702,-54.669051,-60.078934,-55.671454,-58.019133,-51.927379,-61.909184,-57.675658,-65.130928,-53.817609,-49.458424,-47.511975,-49.705927,-55.578315,-53.610724,-56.525555,-60.407241,-57.329438,-62.074544,-71.151421,-61.968571,-54.987114,-56.118658,-50.537282,-51.863666,-54.225761,-53.966037,-54.830975,-51.584265,-51.360513,-50.901549,-53.269237,-50.753830,-49.438480,-51.859555,-56.324952,-52.907777,-53.914559,-49.623679,-52.198336,-60.843780,-64.578487,-57.856317,-51.974282,-52.484966,-53.002888,-54.269384,-55.526171,-59.702142,-54.350473,-54.169825,-56.408956,-53.561988,-54.160239,-54.818931,-64.020426,-63.173161,-52.576201,-54.411317,-53.337129,-52.499274,-57.054081,-75.078458,-52.312163,-52.338198,-52.000284,-54.344675,-63.239012,-52.349113,-55.429505,-49.902309,-47.724750,-48.749501,-58.549091,-61.156120,-55.591054,-51.271864,-61.993806,-53.626244,-69.624537,-54.056388,-53.432291,0,Fileset 1: TS pulse compressed wideband pings T1
59.500,-55.287342,-51.181268,-52.613172,-50.538550,-64.549389,-55.889952,-52.312892,-60.576245,-57.034506,-49.387772,-65.690650,-50.116609,-49.466070,-59.615597,-61.055467,-60.390050,-51.858030,-49.853848,-49.024911,-52.302296,-54.315880,-56.141692,-46.428631,-45.250186,-47.326145,-56.596677,-49.689474,-47.631671,-48.200692,-51.310288,-50.583332,-48.555790,-51.701824,-57.524365,-51.980727,-57.764117,-53.771797,-52.868873,-52.027849,-49.637543,-53.512293,-48.773611,-49.006878,-53.521027,-57.853984,-56.033966,-58.652900,-51.916049,-62.966460,-57.404473,-61.306279,-54.983418,-48.915106,-47.282127,-49.594703,-54.503945,-52.629931,-54.208846,-62.029570,-57.995911,-63.968804,-78.134783,-58.034713,-55.369552,-59.376047,-51.580184,-51.175445,-57.245015,-51.946550,-53.820605,-53.013944,-50.588299,-49.254717,-53.895704,-49.899132,-49.248981,-51.962298,-57.829467,-53.752855,-56.841804,-49.627266,-51.781254,-58.107734,-65.700807,-59.180015,-53.363910,-53.354149,-52.108428,-53.299464,-54.634439,-59.717829,-55.602590,-53.453785,-57.814146,-53.942160,-54.281061,-55.644119,-65.325526,-60.559495,-51.972749,-54.292388,-54.020380,-51.991940,-55.663610,-68.082562,-52.490971,-53.097354,-51.654460,-53.816018,-61.560412,-51.997790,-54.991644,-50.289780,-47.986475,-48.430447,-57.030837,-65.554019,-57.136499,-52.887752,-65.327131,-54.234546,-74.023026,-54.375575,-53.981355,0,Fileset 1: TS pulse compressed wideband pings T1
60.000,-54.112150,-52.549390,-53.813960,-49.674560,-67.233236,-54.230546,-51.950341,-59.020423,-57.203317,-49.387478,-72.410666,-50.023181,-50.633948,-59.030302,-63.970121,-59.470695,-51.637501,-49.408053,-48.062579,-51.389482,-53.708295,-55.910562,-46.716593,-45.178804,-47.266509,-54.972257,-50.616125,-48.130645,-48.564137,-50.845600,-51.035661,-49.104323,-51.799067,-57.195068,-51.861443,-55.761170,-54.771064,-52.563818,-51.485496,-49.520498,-53.462186,-48.901465,-49.093230,-52.486071,-56.066189,-56.257900,-60.086470,-51.747240,-64.146707,-57.554509,-58.383216,-56.613488,-48.712844,-47.105845,-49.700192,-53.534893,-52.004545,-52.506740,-61.789130,-58.653176,-63.371604,-65.343197,-55.149850,-55.799364,-60.798989,-51.892942,-50.858735,-62.478910,-51.200703,-54.016987,-54.042823,-50.353138,-48.429907,-54.816446,-49.937458,-49.449605,-51.869445,-58.345909,-54.179092,-57.335303,-50.211421,-51.294315,-56.051303,-65.514632,-59.614657,-55.101299,-54.450245,-51.402451,-52.715308,-54.002448,-59.454574,-56.230241,-52.735736,-58.574182,-54.296016,-53.944345,-56.312334,-67.839631,-58.067566,-51.511304,-53.307791,-54.795093,-51.308973,-54.882130,-63.006059,-52.735363,-54.011009,-51.179888,-53.611521,-60.285019,-51.663207,-54.241944,-50.942721,-48.392596,-48.256031,-55.587318,-71.387426,-58.401550,-54.961148,-65.794531,-55.118769,-65.514477,-54.871187,-54.655235,0,Fileset 1: TS pulse compressed wideband pings T1
60.500,-54.092885,-52.905041,-53.705819,-49.154156,-64.697659,-51.223395,-51.086915,-58.592904,-56.107083,-50.069560,-78.846467,-50.437116,-51.682552,-57.562820,-70.362241,-58.808851,-51.336516,-49.138829,-47.346298,-50.770974,-53.291652,-56.080844,-47.174402,-45.240740,-47.409819,-53.598735,-51.808890,-48.637654,-49.011806,-50.600653,-51.526092,-49.741427,-51.839138,-56.158979,-51.900342,-54.347543,-56.002480,-52.670651,-51.284762,-49.236412,-53.628099,-49.010985,-49.236035,-51.772988,-54.550904,-56.061162,-61.868774,-51.416086,-67.051496,-58.064544,-56.054664,-58.783509,-48.694640,-47.008597,-49.854678,-52.685855,-51.705007,-51.257454,-59.889830,-58.946709,-60.641576,-60.226135,-53.035584,-56.102696,-59.569453,-50.412675,-50.693609,-67.507270,-51.618227,-54.987570,-53.422213,-50.743607,-48.507227,-55.730986,-50.723413,-49.850127,-51.942945,-58.072783,-54.266172,-55.274362,-51.086215,-50.995648,-54.820540,-62.540145,-58.507543,-56.231439,-55.374327,-50.734330,-52.301825,-53.188438,-58.774292,-55.864235,-52.045546,-58.081559,-54.381503,-52.837836,-56.153430,-70.124564,-56.290406,-50.877772,-52.163968,-55.389302,-50.736518,-54.543484,-59.584280,-53.177447,-54.854552,-50.699970,-53.692153,-57.622186,-51.294080,-53.273412,-51.552004,-48.970674,-48.226944,-54.362405,-68.395463,-58.212373,-56.894850,-62.386917,-55.902496,-61.218852,-55.173738,-55.901951,0,Fileset 1: TS pulse compressed wideband pings T1
61.000,-55.386416,-52.686339,-52.507248,-49.123158,-60.800491,-49.045747,-50.067205,-59.579125,-54.177238,-51.212193,-71.787760,-51.290216,-51.274771,-56.105923,-73.894347,-57.609140,-50.998589,-49.103937,-46.938484,-50.504009,-53.220046,-56.574580,-47.888497,-45.554408,-47.771332,-52.459694,-53.423855,-49.271989,-49.633138,-50.724285,-52.259758,-50.598412,-51.887190,-54.995148,-52.201697,-53.452220,-57.182554,-53.175438,-51.468186,-49.031190,-53.996787,-49.244639,-49.549763,-51.400181,-53.410753,-55.646407,-63.164704,-51.150171,-76.570985,-58.763671,-54.348555,-61.674976,-48.865305,-47.150853,-50.054221,-52.065431,-51.741871,-50.445597,-57.821283,-58.836640,-58.055991,-57.157678,-51.588236,-56.242386,-58.358197,-48.716919,-50.507044,-65.711341,-53.035784,-55.695448,-52.257478,-51.649065,-49.444415,-56.091253,-51.990193,-50.202071,-52.475670,-57.139313,-54.584272,-53.850161,-51.873521,-51.170160,-54.598027,-59.502540,-57.278776,-56.335617,-55.941161,-50.149661,-51.877474,-51.984664,-57.570738,-54.915496,-51.623976,-56.906080,-54.198025,-51.397147,-55.317816,-67.614682,-55.175127,-50.028600,-51.558795,-55.551437,-50.493437,-54.582279,-57.119787,-53.858059,-55.462372,-50.394191,-54.015072,-54.712686,-51.008699,-52.389177,-51.949956,-49.910751,-48.469759,-53.449389,-63.687989,-56.897010,-58.037396,-59.038002,-56.505104,-58.667512,-55.080143,-58.194394,0,Fileset 1: TS pulse compressed wideband pings T1
61.500,-57.936235,-52.841756,-51.629082,-49.453902,-58.069105,-47.934201,-49.264640,-61.206758,-52.205855,-51.859518,-64.589755,-52.193261,-49.929411,-55.289214,-68.439761,-55.872481,-50.650329,-49.270484,-46.765760,-50.472799,-53.491024,-57.119449,-48.865589,-46.110218,-48.268957,-51.501006,-55.588170,-50.098441,-50.409426,-51.174380,-53.382566,-51.717888,-51.978243,-54.059689,-52.743518,-52.925604,-58.125063,-53.918953,-51.937379,-49.096912,-54.461785,-49.700803,-50.040146,-51.151727,-52.662091,-55.292347,-63.184368,-51.043471,-72.732065,-59.366212,-53.212983,-64.876262,-49.220030,-47.563246,-50.280092,-51.670979,-52.005249,-49.996685,-56.009299,-58.488016,-56.100712,-55.156222,-50.645020,-56.135761,-57.970483,-47.849767,-50.123874,-65.177624,-54.188352,-54.896770,-51.808210,-52.479522,-50.971210,-55.249077,-53.005737,-50.199266,-53.419755,-55.606023,-55.505909,-53.527114,-52.262910,-51.810711,-55.293549,-57.526665,-56.681031,-55.991183,-56.167652,-49.671822,-51.276510,-50.574324,-56.056721,-53.923409,-51.533063,-55.707297,-53.756439,-50.029201,-54.365127,-64.247927,-54.567278,-49.067918,-51.647726,-55.090585,-50.550898,-54.972246,-55.267060,-54.500731,-55.640451,-50.287480,-54.310480,-52.601130,-50.850863,-51.752031,-52.138641,-51.305743,-48.992596,-52.793688,-60.710147,-55.399807,-58.041480,-56.774935,-56.971383,-57.076401,-54.600722,-61.854272,0,Fileset 1: TS pulse compressed wideband pings T1
62.000,-60.678365,-53.739932,-51.726285,-49.812427,-56.619330,-47.695042,-48.848452,-59.340146,-50.630559,-51.066982,-59.760919,-52.580345,-49.023819,-55.239848,-67.257463,-54.165907,-50.380558,-49.586141,-46.732989,-50.504442,-54.030614,-57.456512,-50.100363,-46.837413,-48.843705,-50.684071,-58.520364,-51.135266,-51.266881,-51.796787,-54.986023,-53.093631,-52.131134,-53.451469,-53.429736,-52.617025,-58.874592,-54.689580,-52.572827,-49.518604,-54.912732,-50.438505,-50.652336,-50.818432,-52.211710,-55.162399,-62.089598,-51.085463,-64.483593,-59.792719,-52.534249,-65.950427,-49.782268,-48.204255,-50.542805,-51.465087,-52.349644,-49.837615,-54.454106,-58.105516,-54.684794,-53.841723,-50.061203,-55.767441,-58.317142,-47.989270,-49.580343,-65.282956,-52.930159,-53.291849,-52.449382,-52.517266,-52.324263,-53.424962,-52.838112,-49.836782,-54.544999,-54.206751,-57.221126,-54.064510,-52.377932,-52.748407,-56.316138,-56.422171,-56.547038,-55.711702,-55.960723,-49.327103,-50.530472,-49.303465,-54.536246,-53.172545,-51.707474,-54.720854,-53.108569,-48.892755,-53.642036,-62.167839,-54.244983,-48.173025,-52.392051,-54.087438,-50.783824,-55.634877,-53.841774,-54.769750,-55.328593,-50.354248,-54.197249,-51.391759,-50.818352,-51.439575,-52.319584,-53.197079,-49.744599,-52.313043,-58.733669,-54.103309,-56.992553,-55.341130,-57.147602,-56.160088,-53.909263,-66.809862,0,Fileset 1: TS pulse compressed wideband pings T1
62.500,-60.752416,-55.444442,-53.105545,-49.879961,-56.408306,-48.072484,-48.884891,-55.202322,-49.606921,-49.647992,-56.631176,-52.273374,-49.128175,-55.839928,-69.404461,-52.897038,-50.374932,-50.066630,-46.850316,-50.497264,-54.800113,-57.505072,-51.672225,-47.721379,-49.571422,-50.055752,-62.863071,-52.421616,-52.200769,-52.457629,-57.182295,-54.770754,-52.406091,-53.189020,-54.173773,-52.474371,-59.438353,-55.340617,-53.354575,-50.366155,-55.337581,-51.557295,-51.376939,-50.450128,-51.937097,-55.374272,-60.564726,-51.289461,-60.886508,-60.278407,-52.246422,-64.076110,-50.652105,-49.072699,-50.936510,-51.473341,-52.691556,-49.984637,-53.190255,-57.863562,-53.737927,-53.070390,-49.809231,-55.270513,-59.281762,-49.236564,-49.137384,-61.689464,-50.568094,-52.047350,-54.429729,-51.907349,-52.206073,-51.465913,-51.643107,-49.437523,-55.613216,-53.412302,-59.983729,-55.269887,-52.619728,-53.839983,-56.391812,-55.864835,-56.388418,-55.626014,-55.162412,-49.203163,-49.844451,-48.435545,-53.260647,-52.782475,-52.112496,-54.019604,-52.424163,-48.081455,-53.270420,-60.987920,-53.927930,-47.545686,-53.804093,-52.875209,-51.145259,-56.304736,-52.805463,-54.593743,-54.682442,-50.624817,-53.597236,-50.968858,-50.957597,-51.543515,-52.760085,-55.677562,-50.717909,-52.004369,-57.481327,-53.117932,-55.401446,-54.410770,-56.731581,-55.839644,-53.216139,-69.182731,0,Fileset 1: TS pulse compressed wideband pings T1
63.000,-59.184516,-57.682542,-56.065659,-49.489334,-57.439760,-48.416349,-49.180174,-51.913626,-49.004100,-48.562664,-54.622851,-51.556205,-50.315867,-56.435127,-74.059622,-52.036464,-50.677966,-50.604183,-47.057522,-50.282762,-55.607665,-57.142163,-53.566626,-48.647088,-50.449123,-49.545857,-70.803539,-53.829624,-53.136674,-52.931667,-59.846727,-56.683692,-52.708375,-53.084007,-54.715569,-52.356837,-59.466981,-55.637856,-54.168630,-51.532873,-55.635804,-53.027664,-52.092726,-50.155273,-51.559941,-55.857729,-59.001569,-51.546944,-58.720162,-60.988249,-52.170679,-61.939709,-51.797347,-50.045837,-51.419027,-51.598344,-52.833857,-50.356691,-52.146617,-57.730894,-53.090980,-52.638011,-49.788907,-54.666449,-60.621557,-51.675745,-48.922962,-57.534068,-48.752076,-51.432543,-58.183816,-51.240722,-50.557105,-49.777840,-50.238202,-49.190550,-56.243148,-52.954494,-64.100274,-56.698185,-53.179861,-54.899055,-54.968809,-55.400591,-55.644149,-55.550832,-53.794126,-49.251143,-49.265366,-47.964719,-52.261576,-52.629440,-52.630902,-53.496457,-51.777285,-47.535779,-53.116227,-59.956801,-53.236406,-47.206414,-55.777401,-51.656825,-51.536837,-56.350810,-52.029974,-54.000635,-53.789386,-50.972535,-52.686912,-51.008891,-51.196936,-51.974835,-53.514657,-58.695186,-51.764522,-51.748904,-56.748787,-52.335969,-53.743827,-53.540038,-55.609178,-55.933955,-52.527182,-66.855454,0,Fileset 1: TS pulse compressed wideband pings T1
