Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
211.500,-44.421930,-59.195547,-53.998581,-45.809014,-49.353971,-39.324313,-43.483534,-42.794830,-49.700193,-44.111604,-60.769421,-57.003289,-51.098195,-50.820764,-49.851818,-57.604632,-54.130459,-44.222093,-50.510410,-49.815922,-53.427008,-47.266452,-47.208108,-57.994270,-47.054802,-51.811348,-64.594733,-58.826524,-55.528014,-53.213917,-60.049669,-58.633317,-48.367851,-47.351417,-52.041162,-49.598832,-46.718022,-73.885022,-62.396561,-54.817027,-56.550086,-64.762063,-62.640630,-56.700015,-48.284205,-57.679493,-48.552129,-47.129572,-52.757779,-45.718292,-52.017260,-57.081683,-53.257155,-63.896310,-42.525926,-58.730205,-46.475491,-52.261117,-61.954363,-55.163742,-48.184111,-63.995215,-56.545137,-58.711025,-45.516757,-45.674318,-55.484462,-49.077468,-53.523287,-43.087925,-50.163691,-44.195060,-41.520847,-51.746528,-41.962596,-49.823113,-56.536238,-57.750863,-46.169182,-48.240098,-58.337226,-55.082027,-54.406054,-54.975838,-51.861240,-64.232400,-54.298058,-61.784678,-58.067151,-45.085504,-60.095543,-65.728711,-50.573249,-53.322192,-47.464282,-50.932620,-52.361488,-63.860659,-51.024628,-52.943068,-50.143287,-48.861653,-50.011010,-43.092031,-50.969969,-45.133376,-45.627537,-53.276109,-46.678706,-50.868837,-44.392452,-53.509930,-50.390041,-52.140996,-58.642238,-50.754711,-50.613941,-67.063767,-47.227571,-43.916930,-42.079710,-46.202831,-39.244633,-44.847993,0,Fileset 1: TS pulse compressed wideband pings T2
212.000,-45.050133,-56.036659,-52.604632,-47.694874,-47.044592,-39.596816,-43.039149,-41.662517,-48.633730,-43.554723,-61.972725,-51.585549,-51.625959,-51.206393,-49.006620,-54.308422,-57.869102,-44.733353,-49.745711,-50.101159,-54.435354,-46.439905,-47.605521,-58.383610,-47.952101,-51.141587,-65.512390,-57.720419,-54.838690,-55.232621,-60.144436,-59.535359,-50.143078,-47.311898,-50.548099,-49.102764,-45.844908,-71.199260,-62.578083,-54.620970,-57.151593,-60.599675,-61.520571,-55.398767,-45.973440,-58.209802,-48.205081,-47.221997,-51.423227,-43.697447,-50.438580,-55.196388,-52.451660,-60.244928,-42.525881,-57.725865,-45.683639,-52.115832,-65.805991,-54.479957,-48.149028,-58.611764,-60.117769,-59.106588,-46.933749,-44.951435,-59.439425,-48.554769,-50.616799,-43.158580,-50.357704,-43.085559,-40.049319,-55.659371,-40.376289,-49.628386,-55.738427,-57.092378,-47.332935,-47.094073,-59.877180,-55.825170,-55.007252,-57.016935,-52.397149,-68.098248,-55.031103,-60.314305,-60.020430,-45.695337,-58.528371,-61.599910,-50.581619,-54.884523,-48.091887,-52.166605,-50.157946,-61.501998,-49.507517,-57.689499,-49.323763,-46.993581,-49.053536,-44.839269,-51.618003,-44.930907,-46.308035,-52.246530,-46.686476,-50.495818,-44.035275,-53.514888,-51.148760,-52.282853,-61.330016,-52.183775,-50.500187,-67.111590,-47.152742,-45.603781,-41.483459,-46.063262,-39.988333,-44.999542,0,Fileset 1: TS pulse compressed wideband pings T2
212.500,-46.261853,-53.259469,-51.969618,-51.099407,-45.117811,-39.914461,-43.535026,-41.123023,-47.595664,-43.099738,-61.499050,-47.719895,-51.507302,-50.810714,-48.203755,-51.924564,-59.690432,-45.249093,-49.322911,-50.885268,-55.756417,-45.764146,-48.498711,-57.451254,-49.233836,-49.998137,-66.795969,-55.864269,-54.525923,-58.809586,-58.344389,-61.116732,-52.153673,-46.667212,-48.853523,-48.344104,-45.175994,-61.253395,-58.148456,-54.771534,-57.710530,-57.277228,-61.376850,-54.927851,-44.194053,-57.353293,-48.722782,-46.738170,-49.557836,-41.897065,-48.158729,-53.690195,-51.386684,-57.860346,-42.685100,-56.094167,-44.627232,-52.014884,-63.931744,-54.135008,-47.904761,-54.791232,-65.824739,-59.605800,-49.451220,-43.595000,-64.766813,-48.327552,-49.984746,-43.650048,-46.533057,-42.476208,-38.725564,-61.229792,-38.563855,-49.827796,-53.438961,-56.438183,-48.209448,-46.755727,-68.916546,-54.982993,-56.387274,-58.747765,-52.602743,-63.793904,-55.113720,-59.980936,-64.663014,-46.936777,-58.457714,-56.715140,-50.819740,-58.310594,-48.717166,-53.245178,-48.784789,-60.718776,-48.790284,-59.589710,-49.475192,-44.912804,-47.853170,-46.453123,-51.687185,-45.389786,-47.005394,-51.466174,-46.880598,-48.897777,-43.746682,-53.791097,-50.516397,-51.807959,-64.652550,-53.435373,-49.758301,-64.084270,-48.229472,-48.723817,-40.317788,-46.145642,-40.564125,-44.677595,0,Fileset 1: TS pulse compressed wideband pings T2
213.000,-49.004007,-51.117512,-52.573468,-56.206454,-43.921825,-40.321619,-46.332704,-41.440780,-47.257007,-43.650849,-53.753627,-44.471412,-51.420617,-49.672194,-47.911131,-50.547041,-54.365723,-45.923473,-49.384725,-52.032489,-56.225096,-45.630643,-50.233625,-55.971876,-51.226553,-49.041208,-69.752613,-54.162350,-54.153539,-65.280143,-55.545782,-63.680730,-54.238298,-45.422330,-47.539041,-47.751761,-45.329149,-56.443166,-53.926244,-56.218167,-58.368182,-55.003720,-63.287501,-56.548390,-43.621837,-55.179080,-50.924589,-45.790062,-48.251233,-40.802654,-46.069342,-52.763074,-50.494327,-57.010201,-43.444052,-54.870041,-43.816014,-52.454018,-58.417572,-54.569749,-47.773189,-52.366390,-63.940252,-58.897865,-53.730021,-42.678557,-66.996754,-48.462309,-51.014238,-44.580196,-43.993161,-42.367694,-37.835446,-60.035894,-36.995563,-50.628301,-50.570671,-55.927000,-48.769502,-48.086178,-63.091664,-53.492427,-58.114876,-58.159229,-52.319222,-59.651924,-54.731584,-60.378162,-83.374584,-49.290651,-60.012394,-52.883304,-51.498505,-66.936879,-49.707682,-54.342967,-49.085268,-62.135584,-49.107437,-56.091840,-51.072882,-43.179269,-46.731073,-47.768062,-50.908355,-46.947128,-47.425638,-51.412966,-47.728241,-46.887911,-43.787495,-54.105536,-48.811726,-51.829054,-64.670556,-53.254501,-49.289274,-64.305504,-52.193122,-55.382189,-38.746750,-47.051204,-41.243284,-44.364283,0,Fileset 1: TS pulse compressed wideband pings T2
213.500,-54.762183,-50.136662,-54.625758,-57.779809,-43.906815,-41.132308,-56.222197,-42.655764,-47.947911,-46.045532,-48.538342,-42.249804,-52.895517,-48.565277,-48.634020,-50.574700,-51.716738,-46.757005,-49.849921,-53.083563,-54.874114,-46.202429,-52.862300,-55.367603,-54.361056,-49.018704,-72.508825,-53.631894,-53.612720,-64.559825,-53.386288,-66.265252,-56.149475,-44.093159,-47.361215,-47.958793,-47.034377,-53.708083,-51.886975,-59.869341,-59.872416,-53.650940,-66.662074,-60.752373,-44.885169,-52.670388,-54.121014,-44.968924,-48.580510,-40.977649,-45.234613,-52.696065,-50.438286,-57.774840,-45.368117,-55.095752,-43.874863,-53.963181,-56.087761,-55.687828,-48.413727,-51.582355,-61.105252,-57.641492,-57.506673,-43.385504,-60.677322,-48.572591,-53.366888,-45.077761,-43.652720,-42.943389,-37.925237,-58.562207,-36.529161,-52.932027,-48.233190,-55.923750,-49.504568,-49.022751,-55.839327,-52.878623,-58.139373,-55.624369,-51.868330,-56.950644,-54.524902,-61.651156,-69.815349,-52.683965,-59.374275,-50.783488,-52.761069,-67.816122,-51.616334,-56.478756,-51.731953,-68.830624,-50.422548,-55.308172,-54.100879,-42.294649,-46.075898,-48.574237,-49.874166,-49.897253,-47.028758,-52.262731,-49.142665,-45.582575,-44.487261,-54.140193,-47.221030,-52.674655,-62.979405,-51.137545,-50.064130,-71.419320,-61.356866,-66.091535,-38.098480,-49.430737,-42.745188,-44.912752,0,Fileset 1: TS pulse compressed wideband pings T2
214.000,-63.443441,-50.049603,-56.773912,-56.676579,-44.672081,-42.052287,-53.716764,-43.910761,-48.279448,-48.762512,-46.110650,-40.947620,-56.177880,-47.965311,-50.116298,-51.121967,-51.876849,-47.482119,-50.376343,-53.474316,-53.943972,-46.994692,-55.504885,-55.822503,-58.485681,-49.978597,-65.605951,-54.283616,-53.547001,-60.218488,-52.137227,-65.383990,-57.514651,-42.924733,-48.211112,-48.849576,-50.012120,-52.022940,-51.509857,-63.531465,-62.237219,-52.630314,-65.997781,-61.216229,-47.415633,-50.738028,-54.128689,-44.393272,-50.720745,-42.072425,-45.580553,-53.024246,-51.039855,-59.352438,-48.011572,-56.723267,-44.734255,-55.879239,-55.761631,-55.880642,-49.164336,-51.788844,-60.200981,-56.803230,-58.538526,-45.630259,-59.763035,-47.395183,-57.458396,-44.840448,-44.580323,-43.673524,-38.588238,-56.730960,-37.165308,-55.937777,-46.422137,-55.926825,-50.667059,-45.936663,-54.142225,-52.418162,-55.713057,-53.796040,-51.457291,-54.954776,-54.014405,-62.164513,-67.581424,-54.823627,-53.999474,-49.697958,-53.608873,-59.735445,-53.759717,-60.995090,-57.066303,-71.317584,-50.998583,-57.485759,-55.838716,-42.153480,-45.747772,-48.720440,-49.144364,-53.408267,-46.357583,-53.233125,-49.880846,-45.198774,-45.545483,-54.491061,-46.178408,-52.822523,-62.366931,-48.534127,-52.012026,-70.422597,-54.050550,-56.931622,-38.721794,-52.421681,-44.658413,-45.948093,0,Fileset 1: TS pulse compressed wideband pings T2
214.500,-66.169539,-50.406686,-57.790302,-56.307381,-45.375128,-42.463379,-46.789805,-44.696689,-47.425354,-49.199148,-45.551580,-40.392849,-56.773356,-47.676167,-51.586881,-50.144780,-53.244449,-47.619195,-50.611616,-53.174193,-53.971097,-47.337745,-56.841400,-56.459095,-61.348226,-51.211802,-60.473332,-55.161448,-53.998511,-57.984482,-51.242564,-61.650604,-58.376088,-41.755300,-49.413665,-49.817646,-53.062466,-51.013009,-51.774778,-63.322835,-62.304518,-51.851026,-63.046154,-58.972056,-50.224287,-49.496025,-53.336969,-44.006685,-54.479554,-43.403424,-46.525676,-53.259825,-51.636238,-61.221193,-50.372140,-58.945771,-45.818535,-57.158808,-55.600210,-54.874197,-49.385129,-52.279321,-59.331234,-56.159187,-62.709191,-48.613708,-61.358617,-45.451445,-69.157476,-45.218280,-45.495545,-43.921745,-39.235174,-53.736705,-38.537527,-56.225078,-44.879923,-55.345324,-52.419174,-43.839794,-54.262306,-51.397570,-53.417690,-52.768007,-51.156507,-53.368522,-52.794419,-58.133479,-67.553354,-54.446928,-49.719564,-48.416974,-53.079839,-56.738927,-54.279612,-63.735211,-65.221204,-61.299869,-49.703880,-61.059484,-53.957912,-42.044787,-45.103212,-48.110748,-48.591265,-55.735159,-45.865984,-53.364216,-49.521192,-45.202929,-46.479043,-55.057723,-45.413908,-50.869024,-60.505814,-46.368603,-54.947759,-61.979386,-50.386888,-54.749054,-40.255397,-54.459736,-46.345070,-46.934333,0,Fileset 1: TS pulse compressed wideband pings T2
215.000,-66.975827,-50.745457,-58.332675,-55.575040,-45.852611,-42.350478,-44.622805,-45.486117,-46.131035,-48.329084,-46.438431,-40.540303,-53.140412,-47.736789,-52.858473,-48.178509,-54.568319,-47.516880,-50.969721,-53.310423,-54.791346,-47.813478,-57.106338,-57.094416,-61.354692,-52.792856,-57.337254,-55.607123,-54.841762,-56.733621,-50.683990,-58.171238,-59.453444,-41.034035,-50.697127,-50.817645,-54.903195,-50.734675,-51.886314,-61.949152,-58.758442,-51.616253,-59.463206,-57.932875,-52.541019,-48.728226,-53.608857,-44.123141,-59.919734,-44.925505,-47.761764,-53.572508,-51.967265,-63.511867,-51.906302,-60.933559,-47.160747,-57.459373,-55.026354,-54.072114,-49.195683,-52.743247,-58.486716,-55.335543,-67.809507,-51.030976,-58.623757,-43.502949,-56.210861,-46.981266,-45.870401,-43.721605,-39.838508,-52.170520,-40.391266,-55.243272,-43.746520,-54.362160,-54.837870,-43.716361,-54.493468,-50.446552,-52.308195,-52.295075,-51.119518,-52.328031,-51.529594,-53.955523,-63.809159,-53.391427,-46.995079,-47.142102,-52.457112,-55.618631,-53.999852,-56.995981,-67.220524,-57.319827,-48.370895,-62.493240,-51.299095,-42.170902,-44.530437,-47.422537,-48.489992,-56.556628,-45.855560,-53.304776,-49.347302,-45.508856,-47.416734,-54.380133,-45.063286,-48.148042,-56.633430,-44.941265,-59.005162,-58.351586,-49.237108,-54.872960,-42.427463,-54.935535,-47.684466,-47.461245,0,Fileset 1: TS pulse compressed wideband pings T2
215.500,-64.923112,-49.369196,-58.478491,-53.371458,-45.498488,-41.491387,-44.026132,-45.746189,-44.351056,-47.040561,-48.365725,-40.924306,-50.132676,-47.340471,-53.070880,-46.079959,-54.320435,-46.912656,-50.902693,-54.055408,-54.920973,-48.254628,-56.351006,-56.653639,-60.536908,-54.366275,-54.956259,-54.633385,-54.883622,-55.332942,-50.027409,-55.163201,-59.748017,-40.454300,-51.292009,-51.324078,-54.516273,-50.688682,-50.771282,-59.541045,-55.232203,-51.429958,-55.968313,-57.146585,-53.440183,-47.531334,-53.602035,-44.462558,-59.673129,-46.257191,-48.536305,-53.684308,-51.437681,-64.295095,-52.338902,-60.873351,-48.301939,-56.491462,-54.067874,-53.477660,-48.631172,-52.638593,-57.016787,-53.998859,-57.605632,-51.609496,-54.020791,-41.363112,-49.256272,-49.690061,-44.768520,-43.025848,-40.233122,-52.083142,-41.734543,-55.414375,-42.656062,-52.824267,-56.671100,-44.834154,-53.411017,-49.485168,-51.720159,-51.656641,-50.666588,-51.257896,-50.093864,-50.707937,-59.481303,-52.081651,-44.914044,-45.804514,-52.352289,-54.677301,-53.829910,-52.217812,-62.002471,-55.030990,-47.259328,-60.384148,-48.532911,-42.147779,-43.818487,-46.447267,-48.379554,-55.908032,-45.537859,-53.227917,-49.409463,-45.434535,-47.914048,-51.407036,-44.644940,-45.422141,-52.170375,-43.775539,-63.991639,-55.973655,-48.383372,-55.987546,-44.491290,-54.226308,-48.433836,-47.146368,0,Fileset 1: TS pulse compressed wideband pings T2
216.000,-58.461680,-46.386860,-58.662109,-50.481809,-44.393764,-40.479834,-44.614868,-45.348959,-42.317195,-45.537387,-52.263519,-41.805496,-48.452835,-46.390124,-51.989412,-44.450105,-53.518456,-46.265550,-50.304660,-55.984297,-53.651422,-48.761456,-55.019568,-54.855008,-60.058464,-56.624121,-53.201164,-52.905092,-53.785674,-53.571804,-49.612417,-52.792179,-57.887889,-40.290516,-51.187426,-51.396667,-52.608928,-50.940089,-48.936968,-56.168270,-52.743949,-51.175637,-53.501930,-56.051365,-52.859716,-45.700788,-52.395837,-45.421536,-54.713576,-47.570266,-48.789491,-53.741597,-50.389949,-62.737673,-52.351262,-58.755063,-49.524173,-54.732683,-53.492414,-53.328719,-48.142547,-52.180158,-54.449453,-52.491533,-52.024570,-52.112649,-51.242994,-39.432514,-45.180358,-50.817153,-42.217816,-42.564786,-41.116488,-54.446035,-42.414229,-57.564200,-41.918679,-51.124647,-55.527465,-46.800822,-51.419769,-48.787373,-51.004988,-51.003102,-49.649090,-50.163098,-48.699869,-48.344864,-56.277764,-50.952966,-43.393628,-44.755185,-53.586134,-52.986415,-54.131691,-49.266183,-58.122292,-53.779930,-46.516590,-58.390020,-45.915374,-42.194032,-43.293056,-45.485581,-48.350003,-54.744730,-44.601000,-53.657149,-49.992851,-45.056251,-48.025517,-48.068598,-44.291486,-43.267487,-48.233391,-43.004025,-70.304125,-54.225976,-47.253579,-58.970852,-46.161942,-53.351897,-48.678296,-46.530468,0,Fileset 1: TS pulse compressed wideband pings T2
216.500,-53.393154,-43.626778,-59.239121,-47.995605,-42.972987,-40.046395,-46.427918,-44.893185,-40.400090,-43.967712,-58.637623,-43.547234,-48.440674,-45.474500,-50.091225,-43.690518,-53.660974,-46.367522,-49.477649,-59.363198,-51.834347,-49.242299,-53.399420,-52.744755,-59.020036,-61.848886,-52.441827,-51.568307,-51.973859,-51.704171,-50.049064,-51.428410,-55.166686,-41.078097,-50.808070,-51.173928,-50.297531,-51.564246,-47.509227,-53.110293,-51.653380,-50.741357,-52.707258,-54.185354,-51.116509,-43.596351,-50.686296,-47.861957,-51.548974,-48.815980,-48.743932,-53.679352,-49.563757,-62.189014,-52.231324,-56.064188,-51.460054,-52.710414,-54.021558,-54.017956,-48.211914,-51.765961,-51.418297,-51.250234,-48.906405,-54.367755,-50.869948,-38.222750,-42.986689,-47.614947,-39.257382,-43.199552,-43.395230,-62.893631,-43.469813,-57.855190,-42.051229,-49.752963,-51.903741,-47.490397,-49.315511,-48.741070,-49.512874,-50.944989,-48.438827,-49.396881,-47.585728,-47.074671,-54.394745,-50.274916,-42.760234,-44.324258,-56.523298,-50.963523,-54.273916,-47.963550,-54.950396,-53.659606,-46.315277,-57.013090,-43.735051,-42.725229,-43.442393,-45.083748,-48.634693,-54.113345,-43.190152,-54.766561,-51.516764,-44.956827,-47.862309,-45.689770,-44.340210,-42.177671,-45.376935,-43.031999,-75.478574,-52.961792,-46.307344,-62.149257,-46.790022,-53.129048,-48.568029,-46.272007,0,Fileset 1: TS pulse compressed wideband pings T2
217.000,-49.700767,-41.774082,-59.048974,-46.107686,-41.358626,-40.204090,-47.810951,-44.937822,-38.457751,-42.123608,-54.831532,-45.448093,-50.187277,-44.838244,-47.862425,-43.427466,-54.839995,-47.437166,-48.461603,-58.733116,-49.810833,-48.951668,-51.112428,-50.955042,-55.705575,-73.557859,-52.595688,-50.741720,-49.454375,-49.559805,-51.243343,-50.919563,-53.156837,-42.728435,-50.136773,-50.242692,-48.195549,-51.619433,-46.670398,-50.804573,-51.791332,-49.528349,-53.362252,-51.005655,-48.626564,-41.323871,-49.148606,-52.645808,-49.818753,-48.657665,-48.021557,-52.521272,-49.013158,-65.729265,-51.134449,-53.265333,-53.961371,-50.274444,-55.615455,-55.081238,-48.626841,-50.912580,-48.415245,-50.147818,-47.228901,-57.194356,-53.340828,-37.642911,-42.108189,-44.704262,-36.426617,-45.141653,-46.965061,-53.810803,-46.364863,-53.416893,-42.915691,-48.554059,-48.221203,-45.943419,-47.296596,-48.907597,-47.590512,-51.693805,-47.369070,-49.042029,-46.312756,-46.567899,-53.518648,-49.269299,-42.854618,-43.978020,-55.122417,-49.187558,-52.619503,-47.766055,-52.259622,-54.038126,-45.903980,-55.217761,-41.593346,-43.403651,-43.931380,-45.127255,-48.593789,-54.172062,-41.319591,-54.497153,-53.534414,-45.277120,-46.849826,-44.314892,-44.407709,-41.845562,-43.379143,-43.681374,-66.396417,-51.162824,-45.520194,-53.171587,-45.835968,-53.413494,-48.228277,-46.188065,0,Fileset 1: TS pulse compressed wideband pings T2
217.500,-47.848124,-41.828032,-57.148716,-45.802963,-40.672884,-41.723361,-47.149101,-46.926558,-37.345772,-40.973258,-51.954146,-47.052025,-55.147644,-45.370269,-46.734727,-44.036502,-57.351989,-50.588883,-48.345641,-53.809635,-48.310214,-48.972263,-49.093339,-50.412249,-51.839696,-58.894749,-54.580257,-51.067253,-47.478052,-47.973746,-53.568242,-52.069608,-52.947623,-45.871088,-50.062445,-49.581727,-47.547213,-50.980174,-46.935728,-50.173648,-53.803821,-48.467655,-54.477515,-47.758177,-46.979230,-39.850962,-48.642855,-62.295977,-49.939731,-47.095028,-47.135645,-50.826818,-49.383866,-73.137105,-49.661502,-51.153959,-56.542278,-48.327083,-58.798731,-56.381478,-49.631855,-49.820427,-46.373834,-49.871648,-47.569069,-57.013834,-62.551743,-38.593784,-42.953145,-43.883749,-34.805592,-49.274243,-50.111546,-47.447276,-56.635973,-51.921127,-45.023972,-48.220868,-46.002656,-45.832847,-46.587966,-49.159543,-47.245731,-54.501991,-47.870551,-50.335211,-45.603136,-47.286287,-54.363320,-48.354852,-44.439371,-43.968307,-51.522916,-48.036488,-50.521362,-48.697551,-51.076908,-54.761838,-45.261150,-53.953881,-40.105960,-44.607333,-44.809603,-46.234459,-48.427467,-55.681065,-40.190519,-52.971868,-55.418027,-46.910524,-45.629505,-44.694868,-44.932185,-42.460894,-42.741885,-45.436073,-60.511402,-49.083091,-45.116897,-47.700147,-45.549816,-54.137305,-48.662196,-46.520005,0,Fileset 1: TS pulse compressed wideband pings T2
218.000,-47.366468,-43.420227,-54.018265,-46.950212,-40.824323,-44.109381,-44.972251,-51.057115,-37.047595,-40.711103,-52.246696,-47.913232,-63.545304,-46.476276,-46.888881,-44.846435,-59.941841,-55.799260,-49.118792,-50.248127,-47.311912,-49.684208,-47.627054,-50.631127,-48.871248,-54.717469,-58.306183,-52.024765,-46.397172,-46.952439,-55.766433,-54.660912,-53.585758,-49.615736,-50.639269,-49.596558,-48.377935,-49.875395,-47.486022,-50.994895,-57.173047,-48.098025,-53.582621,-45.168624,-46.581073,-39.228587,-48.737863,-60.571074,-51.513839,-45.017516,-46.192399,-49.212804,-50.324333,-60.566591,-48.191431,-49.541393,-56.708915,-47.158531,-62.277623,-56.991066,-50.513867,-48.728707,-45.364207,-50.460769,-49.652376,-56.992560,-61.826810,-40.985053,-44.339694,-44.184809,-34.344844,-54.506950,-50.357787,-44.839878,-55.287798,-54.189739,-47.322122,-48.540398,-45.207974,-47.633142,-47.378307,-48.674923,-48.770829,-59.820385,-50.456910,-53.745608,-45.592946,-48.521618,-56.675274,-47.888641,-47.236628,-43.845991,-50.463743,-46.257542,-49.014296,-49.468749,-51.206427,-54.951594,-44.313125,-53.548612,-39.167760,-45.773896,-44.878960,-47.894529,-48.226097,-58.049450,-39.991684,-52.169151,-54.739140,-49.453937,-44.544681,-46.502638,-45.777478,-43.270430,-42.970114,-47.622062,-57.920530,-47.454639,-44.643464,-45.226285,-47.008601,-54.208385,-49.406822,-46.633773,0,Fileset 1: TS pulse compressed wideband pings T2
218.500,-47.165089,-45.591840,-51.293218,-49.197972,-41.405452,-46.620401,-42.871098,-56.730553,-37.239029,-41.113607,-53.396098,-48.437893,-62.876927,-47.170475,-48.118296,-45.195640,-60.965054,-62.182117,-50.693083,-48.538510,-47.117204,-50.954049,-46.989683,-51.305494,-47.337122,-53.447390,-63.329124,-53.291940,-46.231583,-46.541442,-56.664346,-57.978617,-53.771295,-52.367285,-51.801986,-50.317385,-50.205392,-48.909356,-47.875061,-52.671205,-60.512262,-48.493495,-52.511620,-43.191981,-46.998591,-39.111226,-48.754041,-59.211678,-53.758362,-43.336972,-45.332382,-48.022401,-51.432121,-56.741098,-46.898145,-48.241603,-54.481499,-46.668644,-63.889674,-56.772416,-50.635447,-47.900889,-45.078520,-51.354659,-52.974110,-56.721561,-56.011655,-44.301320,-44.782492,-44.645670,-34.731334,-59.395041,-49.241685,-43.844245,-48.864717,-61.586202,-47.971486,-49.108607,-45.342547,-49.872991,-49.441349,-47.774433,-51.435045,-66.370502,-55.384652,-59.931887,-46.219737,-49.544942,-60.102461,-48.028093,-50.653828,-43.506648,-51.453177,-44.435466,-48.617192,-49.490640,-52.145776,-54.568480,-43.807610,-53.332885,-38.889948,-46.948500,-44.273151,-49.910105,-48.512153,-60.152882,-40.745834,-52.342664,-52.711444,-51.909297,-43.825891,-49.022325,-47.000534,-44.148418,-43.475490,-49.067265,-57.058642,-46.553462,-44.510935,-44.490629,-49.951218,-53.556164,-49.610763,-45.854600,0,Fileset 1: TS pulse compressed wideband pings T2
219.000,-46.750013,-47.276929,-49.660173,-52.291809,-42.185262,-49.188692,-41.744107,-60.975809,-37.972368,-42.419126,-53.574313,-49.578229,-62.150872,-46.912898,-49.972946,-45.019096,-59.958538,-65.570039,-52.831867,-48.227950,-47.746011,-52.176801,-47.118421,-52.269636,-47.072241,-53.314242,-66.759039,-54.484690,-46.768680,-46.744243,-56.232137,-60.363297,-53.545152,-53.242173,-53.753707,-51.523881,-52.343301,-48.638381,-48.727894,-54.878515,-62.798304,-49.703918,-52.804072,-42.106625,-47.955720,-39.447985,-48.695452,-61.188355,-55.704132,-42.452764,-44.911913,-47.550839,-52.753364,-55.885909,-46.235569,-47.354719,-51.644092,-46.919068,-64.031969,-56.246239,-50.776515,-47.656279,-45.671434,-52.534043,-57.127976,-54.778468,-53.145426,-48.260614,-44.836848,-45.678829,-35.892693,-66.935897,-47.797686,-43.743629,-47.639811,-70.866952,-47.233264,-49.965685,-46.274220,-50.559001,-52.633734,-47.085190,-53.488880,-67.996298,-59.698167,-72.977383,-47.372252,-50.099391,-64.181309,-48.569152,-54.079900,-43.100285,-53.597210,-43.424925,-49.543689,-48.679021,-53.159418,-53.566340,-43.968350,-52.298112,-39.206493,-48.533320,-43.773898,-52.363368,-49.374512,-60.787588,-42.281774,-52.544434,-51.009810,-53.280253,-43.579166,-51.184082,-48.553591,-45.348114,-43.969606,-49.453857,-57.019615,-46.548985,-45.311580,-44.837804,-53.176379,-53.084187,-49.935671,-44.786013,0,Fileset 1: TS pulse compressed wideband pings T2
219.500,-45.741477,-46.917031,-48.518833,-54.970718,-42.540468,-51.627143,-41.259446,-61.443314,-38.676585,-44.241707,-51.393466,-51.527924,-65.255976,-45.450684,-51.108089,-44.345501,-58.311024,-63.658931,-54.725157,-48.183128,-48.506928,-52.302935,-47.257719,-52.746305,-47.184721,-52.840409,-65.823327,-54.004111,-47.176684,-46.850481,-54.723839,-60.043650,-52.925547,-52.790811,-56.481137,-52.013103,-53.269632,-48.695197,-49.946888,-56.521217,-61.679620,-51.066663,-53.691868,-41.528642,-48.612195,-39.683025,-48.235448,-59.971787,-56.323373,-41.817106,-44.568790,-47.367941,-53.879757,-56.361651,-45.952660,-46.432903,-48.752019,-47.347622,-63.501226,-55.570168,-51.085760,-47.480606,-46.683028,-53.485072,-58.527033,-53.297707,-49.554832,-50.198603,-44.791005,-47.501343,-37.138922,-60.795504,-46.902967,-43.451774,-47.184261,-59.681802,-46.039459,-50.601239,-47.257408,-48.445579,-56.089986,-46.130672,-52.880537,-67.687957,-56.981720,-70.504376,-48.444377,-49.670754,-65.743523,-48.771068,-57.107412,-42.272060,-55.141644,-42.674486,-51.339317,-46.759467,-53.400633,-51.620809,-44.044814,-50.173930,-39.430358,-50.645058,-43.219788,-54.845200,-49.947903,-59.445870,-43.858640,-51.528056,-49.158353,-53.079947,-43.223017,-51.004597,-49.488911,-46.140415,-43.677517,-48.778997,-56.469592,-46.807891,-46.647410,-45.048281,-53.808588,-52.579247,-50.537584,-43.541890,0,Fileset 1: TS pulse compressed wideband pings T2
