Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
222.000,-55.851266,-49.207487,-53.129322,-36.824363,-52.151964,-39.906488,-35.060540,-46.463887,-58.674740,-52.246656,-54.620155,-51.123449,-43.436254,-53.643733,-37.909313,-48.831580,-47.751603,-50.703114,-46.227424,-40.425809,-65.476971,-50.122353,-59.494048,-67.568791,-56.966416,-52.038029,-57.135402,-58.684816,-62.150723,-50.176684,-46.435542,-56.881929,-58.671752,-70.129026,-54.250500,-53.391837,-52.937467,-61.208485,-61.192103,-45.973848,-48.392265,-61.538805,-44.177712,-47.847852,-49.185449,-50.295870,-47.357252,-38.752913,-48.937452,-49.034063,-50.504128,-47.129442,-50.146428,-52.621477,-58.984473,-49.333103,-58.848274,-55.854975,-49.247891,-50.326973,-49.528781,-48.530133,-46.894374,-54.750581,-59.143824,-55.972546,-51.443649,-52.968465,-46.296995,-47.507879,-55.303932,-43.808571,-48.527765,-43.414178,-56.384932,-51.770194,-52.801703,-52.223290,-56.859454,-66.001702,-47.793427,-51.986446,-48.877030,-48.793489,-48.562938,-44.952539,-42.689862,-57.191735,-48.708226,-51.142291,-63.319344,-54.423114,-46.482645,-42.588115,-63.009300,-52.164424,-48.130043,-56.106720,-76.725707,-53.876709,-43.045410,-53.640360,-55.622850,-59.058891,-53.091235,-54.611712,-47.990531,-54.200370,-46.883067,-49.015987,-53.262537,-45.225439,-61.054085,-52.186559,-43.575657,-51.526250,-41.922632,-51.917080,-47.114979,-50.588305,-48.198402,-42.266770,-47.161701,-40.586271,-47.023559,-51.560185,-44.626513,-45.448659,-43.644470,-47.439884,-43.524920,-52.792509,-41.216120,-51.522527,-47.174781,-85.370560,-44.447014,-48.833734,-54.210009,-55.528251,-45.147836,-48.402583,-61.493833,-55.194026,-45.782071,-59.602558,-65.555975,-49.785693,-46.398396,-49.855991,-46.189822,-55.564376,-69.542528,-52.537155,-48.919845,-48.534416,-53.063696,-54.713523,-49.297681,-57.312306,-55.292026,-48.014980,-55.185677,-53.721699,-51.426417,-56.548675,-46.027686,-49.338288,-42.129442,-51.600819,-56.624171,-57.939485,-57.922076,-53.728275,-67.936424,-51.131315,-55.502186,-53.311407,-55.506604,-70.229766,-56.078112,-59.159342,-53.457543,0,Fileset 1: TS pulse compressed wideband pings T2
222.500,-56.722331,-48.789947,-52.437038,-35.811216,-51.269853,-39.251257,-34.073250,-44.927597,-70.371524,-49.894278,-56.916284,-54.335501,-45.065464,-51.934416,-36.932959,-48.130883,-47.836689,-49.854111,-45.705101,-40.980310,-63.324716,-52.157899,-58.614204,-72.404182,-56.523897,-54.126564,-58.590311,-60.272940,-67.501138,-53.768888,-47.732268,-60.771370,-62.143946,-69.501898,-55.822044,-50.898583,-54.869315,-59.337453,-59.455274,-45.962436,-49.600088,-64.807508,-44.022807,-48.065850,-51.183994,-49.228337,-47.830023,-39.745846,-49.374741,-49.358589,-50.835972,-47.555658,-50.808898,-53.267206,-61.336000,-50.854543,-59.446833,-55.859791,-49.953525,-52.700470,-48.398895,-48.989777,-46.172117,-55.383666,-58.139602,-56.309125,-54.286172,-52.285426,-46.770914,-47.482370,-54.082039,-43.915640,-50.136624,-42.278221,-56.447654,-54.792985,-51.030762,-49.672349,-59.375553,-64.837929,-48.543090,-51.344935,-50.229969,-51.212796,-49.675778,-46.183381,-42.052369,-54.051219,-49.743714,-51.309083,-55.870384,-54.693159,-45.421562,-42.750913,-58.869987,-53.664751,-49.987285,-57.672953,-62.159917,-53.325609,-42.458880,-52.792386,-54.302440,-62.382853,-52.979975,-54.028839,-49.167897,-54.907915,-49.329607,-50.940865,-54.642418,-46.562400,-68.754168,-53.105910,-43.947962,-48.469981,-42.556088,-52.621435,-46.824456,-50.895240,-49.819863,-41.168320,-48.576315,-41.174462,-49.893440,-49.060537,-43.035402,-43.015625,-44.843185,-48.232555,-45.240662,-49.536554,-40.041008,-48.520240,-45.316533,-67.183727,-44.903317,-48.187505,-55.479769,-55.830862,-46.114210,-48.382672,-60.220352,-56.284384,-48.080010,-56.250543,-62.049190,-50.714332,-45.297284,-47.969776,-47.006126,-55.342251,-68.937929,-52.836824,-48.061072,-47.394654,-50.844724,-53.569018,-51.248283,-56.872017,-56.008380,-49.463239,-53.380213,-53.160482,-51.099030,-58.088002,-46.652440,-49.160742,-42.263955,-50.409426,-56.542035,-57.960215,-59.417544,-52.734159,-67.027448,-50.217950,-56.097088,-56.269964,-56.393286,-67.870386,-55.467266,-59.680950,-52.460876,0,Fileset 1: TS pulse compressed wideband pings T2
223.000,-56.850399,-49.166094,-50.984153,-35.404127,-49.590579,-39.218262,-33.453629,-43.756339,-63.725742,-48.768290,-58.999764,-57.588157,-46.877026,-50.912056,-36.564262,-47.919736,-48.088376,-49.318151,-45.328454,-41.347748,-61.820249,-55.286938,-59.237201,-86.069486,-57.271610,-57.429760,-60.159590,-61.254461,-72.175642,-56.615257,-49.841467,-64.510858,-66.688130,-62.254658,-56.955784,-48.772627,-54.956668,-58.384425,-58.491415,-46.711030,-52.166272,-59.064305,-44.332160,-48.829101,-52.859683,-48.894807,-47.364863,-41.476392,-50.451042,-49.101529,-52.143091,-48.769392,-50.548849,-54.886569,-62.049772,-53.364922,-59.548054,-55.601278,-50.918446,-57.073057,-48.077902,-50.104291,-45.753025,-56.881704,-56.724018,-57.853616,-56.164296,-51.848274,-47.853484,-48.300407,-52.509172,-45.098231,-52.084945,-41.733024,-56.359904,-57.625579,-49.241417,-48.028938,-63.207735,-64.400462,-50.192991,-51.474739,-52.089570,-53.164285,-51.488215,-47.887479,-41.950852,-51.255387,-50.613967,-52.664671,-52.940852,-55.225781,-44.976790,-42.689747,-55.331859,-51.968644,-52.466207,-58.137927,-57.677907,-54.457725,-42.448187,-51.853767,-53.557981,-62.163563,-53.784135,-54.158392,-51.011991,-56.333993,-53.564845,-53.311172,-56.273973,-48.735507,-68.546860,-54.655844,-45.273189,-46.441867,-42.909953,-51.849214,-47.379821,-51.532505,-53.003443,-40.847077,-50.405822,-42.365900,-53.210506,-47.919329,-42.131509,-41.550478,-47.445693,-49.735385,-47.829836,-46.366589,-39.773392,-46.568898,-44.425320,-63.662957,-46.152908,-47.693762,-56.399401,-55.566917,-47.548691,-49.431217,-58.509497,-58.431356,-50.602937,-53.599407,-60.732141,-52.585486,-45.011734,-46.955328,-48.531135,-55.230765,-68.868547,-52.697711,-47.396874,-47.161522,-49.024937,-54.332064,-53.569793,-56.540381,-57.334899,-51.495177,-52.351271,-53.905546,-51.144607,-59.876244,-46.785879,-49.152055,-43.369908,-49.898215,-56.770948,-58.188956,-61.419117,-52.724813,-67.037991,-49.790574,-57.006887,-59.254205,-57.859005,-66.833991,-55.256427,-60.808644,-52.356801,0,Fileset 1: TS pulse compressed wideband pings T2
223.500,-55.608969,-49.542336,-48.905043,-35.165030,-47.116160,-39.415427,-32.813453,-42.873621,-57.746079,-47.940719,-58.252242,-61.098700,-48.251580,-49.774010,-36.359419,-47.675077,-48.080426,-48.268365,-44.489859,-41.125708,-60.909081,-58.971314,-60.713310,-77.505618,-58.389034,-61.184046,-60.935489,-61.662592,-63.050660,-56.386090,-51.957154,-63.621264,-70.742318,-58.844255,-56.638334,-46.979545,-53.820834,-58.020019,-57.637401,-47.615637,-55.623753,-55.281031,-44.428985,-48.661559,-54.363131,-48.894807,-46.099906,-43.158725,-51.044109,-49.107772,-53.894659,-50.333007,-49.692623,-57.469611,-59.411835,-56.461939,-59.412285,-56.112272,-51.358779,-64.621818,-47.963302,-51.336189,-44.940101,-57.984325,-55.271801,-59.503664,-55.614946,-50.992755,-49.081094,-49.286102,-51.077242,-46.794481,-53.454363,-41.299280,-55.706764,-57.146062,-47.174507,-47.014189,-67.627925,-63.913355,-51.766178,-51.979076,-54.014867,-51.991045,-52.719301,-49.479145,-41.802161,-49.628527,-49.406428,-54.233482,-52.130911,-56.096728,-44.640372,-42.479337,-52.738310,-49.202772,-54.283582,-57.723749,-55.301853,-57.428394,-42.519751,-50.827053,-52.843711,-59.076945,-54.889876,-54.547080,-52.439822,-57.050356,-59.893659,-54.691968,-56.771476,-51.088616,-61.527577,-55.445994,-46.963506,-44.785059,-42.109626,-49.615785,-47.889616,-51.903268,-57.321470,-40.861934,-50.440769,-43.824918,-56.718150,-47.427101,-41.526566,-40.687898,-51.435384,-50.990205,-49.908700,-44.124302,-39.868190,-45.464113,-44.020359,-63.054769,-47.565785,-47.012378,-56.112858,-54.722455,-48.595607,-50.566325,-55.657066,-60.070462,-51.414880,-51.389133,-60.332577,-54.276531,-45.095408,-46.227504,-50.365333,-55.004967,-68.253556,-52.277356,-46.293438,-47.250474,-47.528798,-55.719145,-55.102362,-55.926157,-57.642818,-53.083943,-51.616827,-55.755968,-50.768747,-61.522023,-45.787601,-48.942935,-44.609618,-49.522353,-56.241980,-57.679569,-62.970020,-52.741366,-67.614899,-49.537849,-57.748476,-60.366078,-58.973938,-67.136063,-54.886980,-61.421454,-52.930339,0,Fileset 1: TS pulse compressed wideband pings T2
224.000,-53.498899,-49.492893,-47.087542,-35.212150,-44.555468,-40.100597,-32.344446,-42.525276,-55.751372,-47.325244,-56.391325,-67.111898,-49.276396,-48.211535,-36.445249,-47.660305,-48.172898,-46.796235,-43.259680,-40.709381,-60.777644,-63.483782,-63.075784,-72.131245,-59.500448,-64.630025,-61.565238,-62.191201,-58.568063,-54.905985,-53.709085,-59.768385,-71.041793,-57.363366,-55.706990,-45.800202,-52.962237,-58.367999,-57.024620,-48.730931,-53.345099,-52.598267,-44.295571,-47.216057,-56.405561,-49.280540,-44.760409,-44.602857,-50.381605,-50.278384,-55.887603,-52.565492,-48.834007,-60.989063,-56.436720,-60.534659,-59.633743,-57.785856,-51.249761,-71.139209,-48.090055,-52.668305,-43.872067,-57.978066,-53.872340,-60.108395,-54.349289,-49.926304,-50.442615,-50.239599,-50.170224,-48.903838,-53.801875,-41.088685,-54.280785,-55.322993,-45.282855,-46.650568,-69.456894,-63.282673,-52.849944,-53.110665,-56.277561,-49.542540,-52.162485,-51.323466,-41.675901,-48.853085,-46.758300,-53.487765,-53.001121,-57.489212,-44.485548,-42.534214,-50.510000,-46.862963,-53.425690,-57.168327,-53.556140,-59.351539,-42.677123,-50.120825,-52.253545,-56.670685,-56.408624,-55.414506,-52.761470,-56.059903,-64.094963,-54.456974,-56.884632,-53.407601,-57.428955,-54.781209,-48.787653,-43.433549,-40.733326,-47.409242,-47.426987,-52.251856,-58.345204,-41.380143,-48.964934,-45.913304,-54.596651,-47.519538,-41.277581,-40.387844,-58.665543,-51.797040,-49.547465,-42.649751,-40.478499,-45.237358,-44.243999,-63.239540,-49.078197,-46.424753,-54.780839,-54.031932,-49.299032,-51.596159,-52.567915,-60.144406,-50.607942,-49.535459,-60.710892,-55.114459,-45.569305,-45.828631,-52.810219,-55.127858,-65.319489,-52.304285,-44.983568,-47.659844,-46.567237,-57.383855,-55.637634,-55.213945,-56.218654,-53.883396,-51.200019,-59.035565,-50.004969,-63.225461,-44.262392,-48.788191,-45.666624,-49.295152,-54.774844,-55.523550,-63.286004,-52.508659,-68.572872,-49.624501,-58.618559,-59.222653,-59.479856,-69.193907,-54.505441,-61.047950,-54.467495,0,Fileset 1: TS pulse compressed wideband pings T2
224.500,-50.850148,-48.393408,-45.446740,-35.191148,-41.955257,-41.049870,-31.783549,-42.367916,-54.861140,-46.551392,-54.469711,-71.143114,-49.617273,-45.928986,-36.532705,-47.786987,-48.268150,-44.897137,-41.486420,-39.933210,-61.176600,-68.577850,-65.843725,-68.998723,-59.843386,-65.771713,-62.065963,-62.493606,-55.847028,-53.058989,-53.997857,-55.774917,-68.247311,-56.865612,-54.686484,-44.996583,-52.360233,-59.128122,-56.290590,-49.736652,-48.069142,-50.323193,-43.594730,-44.801686,-58.370761,-49.616321,-43.281147,-45.246780,-48.040514,-51.528044,-56.667077,-55.542505,-47.652576,-63.323777,-53.785501,-64.590086,-59.397631,-58.002211,-50.308799,-62.729809,-48.094439,-53.452233,-42.385057,-56.303389,-52.181891,-58.483506,-53.046185,-48.596502,-51.266150,-50.296792,-49.280068,-50.645126,-52.817064,-40.764555,-52.228962,-53.407959,-43.488819,-46.508997,-66.493793,-62.141239,-52.835290,-54.780732,-58.554855,-47.052754,-49.805734,-53.321311,-41.203954,-48.337555,-43.551596,-49.937116,-55.117342,-58.224806,-44.171319,-42.679691,-48.244996,-44.653748,-50.188435,-56.271795,-51.643003,-53.856176,-42.445543,-49.543339,-51.495638,-54.810542,-58.158693,-56.625629,-51.561510,-53.635141,-58.689440,-53.200132,-57.318571,-54.609962,-54.565317,-52.892725,-49.100694,-41.989895,-39.051236,-45.290842,-45.166069,-52.477015,-53.369652,-42.183234,-47.176313,-48.618597,-49.122107,-47.667899,-40.954594,-40.169282,-61.587432,-52.002271,-46.954556,-41.289878,-41.371160,-45.587265,-44.800287,-61.665114,-50.088725,-45.784308,-52.698298,-53.326257,-49.457870,-52.196952,-49.568424,-58.332231,-49.150941,-47.669205,-61.430838,-54.382590,-45.881534,-45.382348,-55.822660,-55.687606,-60.980259,-52.840676,-43.315086,-47.957346,-45.788013,-58.636966,-55.212843,-54.143960,-53.600196,-53.541529,-50.621924,-63.315725,-48.971990,-64.662093,-42.393531,-48.472897,-45.756510,-48.478638,-52.698920,-52.599094,-61.949717,-51.643500,-68.751320,-49.694602,-59.364339,-56.425092,-58.903204,-73.378109,-53.927419,-59.228259,-56.821202,0,Fileset 1: TS pulse compressed wideband pings T2
225.000,-48.354445,-46.615566,-44.197031,-35.192176,-39.716656,-42.456962,-31.357874,-42.505556,-54.087132,-45.749715,-52.516529,-62.443864,-49.384980,-43.534739,-36.894897,-48.510691,-48.548255,-43.102076,-39.603884,-39.002258,-62.453911,-72.299357,-68.784430,-66.183484,-59.745159,-63.914264,-61.386475,-62.385216,-54.000289,-51.279165,-52.422814,-52.460760,-65.631978,-57.374005,-54.096866,-44.854201,-52.404318,-60.545256,-54.887486,-50.880425,-44.384838,-48.580053,-42.634573,-42.321641,-58.395994,-50.034640,-41.852066,-45.181118,-45.119084,-49.524968,-55.644565,-60.135338,-46.234138,-64.133168,-51.711654,-63.410200,-58.471618,-54.746602,-48.868853,-59.416660,-48.179031,-53.422350,-40.840406,-53.653662,-50.520845,-55.794097,-52.129460,-47.405573,-51.194861,-49.296382,-48.159094,-51.690145,-51.210077,-40.470942,-50.549778,-51.533016,-42.125315,-46.659460,-63.494671,-60.857023,-51.952373,-57.509042,-60.149353,-44.917600,-47.166138,-54.834789,-40.466850,-48.130414,-40.564908,-46.596008,-57.700301,-57.464023,-43.884460,-43.252836,-46.366791,-42.692759,-46.691672,-55.040248,-49.717086,-48.940979,-41.920157,-49.388329,-50.799833,-53.408180,-60.573194,-58.640012,-49.851976,-51.125033,-54.856195,-52.162137,-58.467092,-54.111909,-52.495440,-50.888380,-47.015497,-40.687861,-37.510051,-43.373149,-42.326220,-52.889948,-49.202224,-43.648071,-45.848058,-52.321140,-44.735902,-47.650080,-40.617583,-40.161678,-53.422626,-52.244229,-44.307618,-39.857240,-42.745551,-46.851314,-45.799106,-58.237913,-50.422911,-45.422736,-50.617576,-52.751934,-49.500071,-52.595556,-47.134032,-56.141196,-47.945092,-46.067898,-62.398615,-52.690402,-45.908091,-44.985944,-59.966569,-57.320192,-57.146939,-54.216431,-41.646864,-48.300046,-45.296535,-57.900502,-54.501382,-52.984482,-50.751808,-52.716722,-49.879349,-67.200989,-48.153557,-65.866691,-40.643619,-48.242489,-44.808722,-46.602618,-50.816107,-50.266852,-60.221904,-50.588061,-67.137289,-49.851271,-59.886689,-52.989250,-57.529697,-78.878974,-53.489479,-56.765879,-60.199026,0,Fileset 1: TS pulse compressed wideband pings T2
225.500,-47.448358,-45.611305,-44.518312,-36.111486,-39.123398,-45.332219,-32.242283,-43.964921,-53.747695,-45.890116,-51.121762,-58.759610,-49.652710,-42.568882,-38.800890,-51.288948,-49.635762,-42.767424,-38.941146,-39.058512,-65.948773,-71.307342,-71.772733,-64.607289,-61.003608,-61.250116,-59.348918,-62.688620,-53.429128,-50.891196,-50.755315,-51.023625,-64.906286,-60.036896,-55.039515,-46.670073,-54.702770,-63.665923,-52.905420,-53.431936,-43.171848,-48.511391,-42.799853,-41.254125,-56.835336,-51.793532,-41.590563,-45.447944,-43.448117,-46.635203,-55.268106,-66.831805,-45.705168,-68.927582,-51.347177,-60.121499,-58.886123,-52.614877,-48.258785,-59.536062,-49.607482,-53.621078,-40.535532,-51.855598,-50.244276,-54.204762,-52.926579,-47.623418,-50.994534,-48.742048,-47.564951,-52.946339,-50.654277,-41.244728,-50.950573,-50.678370,-42.430286,-48.053056,-62.547611,-60.935298,-51.528751,-61.778035,-60.633777,-44.257236,-45.956525,-54.928882,-40.452473,-49.318386,-39.160982,-45.316364,-57.639681,-57.345584,-44.736616,-45.688850,-46.265174,-42.061067,-44.612441,-54.371653,-49.088780,-46.654480,-42.298427,-51.019785,-51.339931,-53.445305,-64.884967,-63.000712,-49.532298,-50.155910,-52.867999,-52.773859,-59.514102,-53.382538,-51.923653,-50.322457,-45.176425,-40.818769,-37.305512,-42.673658,-40.944135,-54.406196,-47.318345,-47.306471,-46.176254,-56.106666,-42.460346,-48.019564,-41.312215,-41.573561,-50.561203,-53.795885,-43.317479,-39.136175,-45.196850,-50.435759,-47.926836,-56.206837,-51.048282,-46.569858,-49.998565,-53.467293,-51.043645,-53.798450,-46.508053,-55.732083,-48.414805,-46.014069,-64.068043,-51.856807,-46.508673,-45.614653,-64.849091,-61.737935,-55.282890,-56.433953,-41.316181,-49.876407,-46.147595,-55.322943,-54.834051,-53.030408,-49.210993,-53.188018,-49.968288,-67.131280,-48.405046,-67.010492,-40.299077,-49.235720,-44.155981,-45.054400,-50.441533,-49.877624,-59.848132,-50.763817,-64.919477,-51.184267,-60.835569,-50.612206,-56.729951,-75.099033,-54.440521,-55.291632,-64.332519,0,Fileset 1: TS pulse compressed wideband pings T2
226.000,-47.308272,-44.539080,-45.486059,-36.420298,-39.261824,-48.216436,-33.393293,-45.484378,-52.694856,-45.694458,-49.083388,-56.920280,-49.507185,-42.260896,-41.152503,-54.948943,-49.658725,-42.914355,-38.585750,-39.143528,-69.840368,-65.110234,-68.301480,-63.532071,-63.226951,-58.490473,-56.608955,-62.443346,-52.563882,-51.068340,-49.082338,-50.460905,-64.617684,-63.096608,-56.041894,-49.547610,-59.020095,-66.491851,-50.091753,-56.466409,-43.097441,-49.101130,-43.317338,-40.699103,-54.977661,-54.068625,-41.579040,-44.855588,-42.252863,-44.612801,-55.751378,-65.118453,-45.153826,-81.464636,-51.659846,-57.443727,-60.829225,-51.917526,-47.658497,-61.443793,-51.594991,-53.388748,-40.576573,-50.316120,-50.555007,-53.083478,-54.764891,-48.320601,-49.989161,-48.192764,-46.591686,-53.156141,-50.505932,-41.798386,-52.958184,-49.860755,-43.437903,-49.213477,-62.243036,-61.837381,-50.773105,-61.156310,-59.994597,-44.052838,-45.290229,-53.612493,-40.061002,-50.892452,-38.392449,-44.943253,-55.266639,-58.082381,-45.521546,-49.638380,-47.130171,-41.622785,-43.004495,-53.189017,-48.897478,-45.452250,-42.683450,-53.925767,-52.057526,-53.947479,-68.630871,-69.093867,-50.086798,-49.847800,-50.578942,-53.612541,-56.965372,-52.210751,-51.473620,-50.314989,-43.814246,-41.574746,-37.395115,-42.152366,-40.320174,-55.117810,-46.163680,-52.992657,-47.045395,-54.946343,-41.068732,-47.539003,-41.981720,-43.416240,-49.726508,-54.720964,-42.972019,-38.015703,-46.018093,-55.492427,-49.242779,-55.604828,-51.212026,-48.184713,-50.028389,-54.593750,-53.735204,-54.678744,-46.677252,-56.591364,-49.607851,-46.607025,-64.885705,-51.310877,-46.357760,-46.022599,-61.942655,-67.789738,-54.339250,-55.254717,-41.508497,-51.490515,-47.258506,-52.378940,-55.145543,-53.491048,-48.240066,-54.513678,-49.824433,-62.632199,-48.089332,-65.950563,-40.430539,-50.201824,-43.243748,-43.746479,-50.470380,-50.294770,-59.739440,-51.283215,-62.349116,-52.755632,-61.171324,-48.526356,-55.749782,-72.199101,-55.670735,-53.884215,-65.288247,0,Fileset 1: TS pulse compressed wideband pings T2
226.500,-49.077854,-44.482299,-48.190681,-36.661266,-41.160255,-51.127196,-35.522944,-47.420713,-52.290424,-46.035763,-47.814011,-56.934076,-50.232805,-43.766255,-43.841310,-56.474200,-49.805200,-44.169687,-39.547709,-40.363820,-71.354657,-60.237623,-63.199124,-64.168062,-67.140620,-57.423230,-55.338832,-62.993366,-52.347293,-52.905213,-49.001786,-51.798696,-64.207739,-64.069756,-57.337222,-53.962168,-64.359721,-68.931667,-48.746872,-60.448022,-44.809575,-51.270957,-45.170513,-41.642188,-54.815135,-57.595009,-43.003331,-44.571192,-42.549148,-44.368443,-58.658336,-62.150391,-45.735679,-66.631210,-53.550423,-56.489657,-64.339108,-53.625972,-48.227447,-64.718998,-55.371971,-54.045913,-42.006799,-50.156168,-52.630217,-53.538220,-59.151446,-50.539753,-49.922961,-48.964936,-46.709084,-53.456017,-51.945419,-42.698975,-58.727531,-50.184116,-46.054633,-50.264595,-62.210759,-65.284946,-50.866523,-59.446064,-60.952177,-45.286113,-46.167151,-53.706736,-40.394550,-53.948395,-39.222721,-45.835712,-54.296542,-60.516314,-46.830144,-57.573934,-50.025266,-42.151611,-42.851214,-52.713767,-49.947516,-45.928393,-44.041481,-59.951630,-53.693335,-56.122936,-70.977647,-74.306178,-53.023382,-51.195052,-48.953903,-54.579677,-54.619187,-52.041789,-51.976381,-51.892709,-44.188918,-44.175339,-38.699794,-42.901689,-41.538859,-55.364585,-46.076530,-62.264661,-49.258611,-54.119793,-41.478209,-47.506704,-43.567327,-46.333513,-50.793501,-55.322151,-44.131089,-37.710563,-46.123675,-63.240125,-50.798586,-57.895321,-52.381642,-51.012822,-51.873214,-57.220813,-58.579284,-56.317806,-48.489908,-60.069520,-52.014094,-48.838364,-66.064710,-52.240303,-46.248889,-47.069163,-58.791254,-69.800438,-55.204373,-53.549223,-43.377951,-53.245228,-49.573923,-51.160074,-56.403872,-55.579969,-48.879298,-58.262958,-50.479246,-60.458991,-48.210004,-65.195059,-42.045259,-51.309449,-43.458231,-44.238084,-51.658604,-52.303384,-60.595252,-53.088313,-61.205947,-55.773482,-62.290113,-47.761486,-55.823934,-72.246790,-57.213226,-53.615487,-66.071138,0,Fileset 1: TS pulse compressed wideband pings T2
227.000,-51.982721,-44.631803,-51.734506,-36.205749,-43.784977,-52.081565,-37.018141,-47.938293,-51.876113,-46.206012,-46.898727,-57.417687,-51.241947,-46.361913,-44.470384,-54.102393,-50.025939,-44.644025,-40.843676,-41.946704,-70.896817,-57.153929,-59.653286,-65.766445,-67.814773,-57.273726,-54.711930,-63.756326,-52.134139,-55.410872,-49.820703,-54.181626,-62.224162,-62.877636,-57.901848,-57.065794,-61.899496,-71.836255,-48.444905,-62.514184,-46.583618,-53.872045,-46.684050,-43.080702,-55.490218,-59.698730,-45.104091,-44.239359,-43.349739,-44.008874,-63.754554,-59.182327,-46.709807,-64.398236,-55.859796,-56.177708,-61.782043,-56.615825,-49.141806,-63.857264,-59.716606,-54.819356,-43.859598,-50.416739,-55.650225,-54.669034,-64.276720,-53.337899,-50.301667,-50.314255,-47.403942,-53.800626,-54.069733,-42.930310,-71.488853,-50.804434,-48.932834,-49.827746,-60.429622,-72.395932,-50.973660,-59.599473,-63.009985,-46.988090,-47.615624,-54.403070,-40.777976,-58.013264,-40.614884,-45.869201,-53.202908,-61.957841,-47.512910,-58.239229,-53.307295,-42.512291,-43.200538,-52.423873,-50.432017,-46.711551,-45.152284,-61.656655,-54.801132,-59.340679,-74.737455,-70.200150,-58.080381,-53.177156,-47.625773,-54.520850,-52.936697,-52.184658,-52.678851,-54.111817,-45.341723,-47.937672,-40.232848,-44.157380,-43.701864,-54.971371,-45.627559,-61.887082,-51.760192,-54.267192,-42.759420,-47.180140,-44.949659,-48.710963,-51.157596,-56.326475,-45.673526,-37.579354,-46.459556,-63.551035,-52.974228,-62.825420,-53.964120,-53.461478,-54.806230,-59.790593,-59.790711,-57.783352,-50.650459,-65.371510,-53.585468,-51.546195,-65.627464,-53.749598,-45.662970,-47.957823,-56.958403,-68.633452,-56.716652,-52.616005,-46.099098,-52.835393,-52.110528,-50.878593,-57.901920,-58.498734,-49.908438,-64.519904,-51.134094,-60.006565,-48.364377,-65.320669,-44.131108,-50.875751,-44.123844,-45.805064,-52.831686,-54.829447,-61.439632,-55.072210,-60.772582,-59.132302,-63.377072,-47.422180,-56.218640,-72.264008,-56.688318,-53.786155,-66.888615,0,Fileset 1: TS pulse compressed wideband pings T2
227.500,-55.403568,-44.438259,-55.049290,-34.995901,-45.811949,-50.467960,-36.702098,-46.300759,-50.831497,-45.869611,-45.921545,-57.487981,-52.097136,-49.753118,-43.587502,-51.680541,-49.822289,-43.209455,-41.621418,-43.284551,-69.739369,-54.860563,-56.974693,-67.850288,-64.764017,-57.323243,-53.975694,-64.192408,-51.407421,-57.504106,-50.919722,-57.009823,-59.634117,-61.962664,-57.613288,-57.688192,-59.479159,-73.672252,-48.605662,-61.836396,-46.549605,-55.696643,-45.816296,-44.210266,-56.209713,-57.570821,-47.146460,-43.603789,-43.848964,-42.380990,-72.412399,-56.004555,-47.552684,-66.062674,-57.448866,-55.547773,-57.765605,-59.498243,-49.685250,-60.909164,-61.253650,-55.092377,-45.246006,-50.309725,-58.434351,-55.725825,-62.496790,-55.736691,-50.357698,-51.726955,-48.190147,-54.074376,-56.030469,-42.240614,-63.411686,-50.989357,-50.342368,-47.879991,-57.482349,-76.567528,-50.433747,-61.177701,-64.815992,-48.379449,-48.780298,-54.381696,-40.718106,-63.826038,-41.618834,-44.115315,-50.911424,-60.679396,-47.126748,-52.256323,-53.934104,-41.964151,-43.285335,-51.980341,-48.911202,-46.472273,-44.939204,-55.750116,-54.190281,-62.759630,-89.713179,-65.320653,-60.524096,-54.905138,-46.272896,-53.831059,-51.190542,-52.117628,-53.254823,-56.189103,-46.452588,-51.910853,-41.280645,-45.251614,-46.046226,-53.948447,-44.288015,-60.668789,-53.993736,-54.306118,-44.200324,-45.846003,-45.058448,-49.819845,-49.292660,-58.627668,-46.680743,-37.083328,-47.016838,-54.394153,-55.156461,-69.151287,-55.286853,-53.560632,-58.256297,-59.429067,-57.239105,-57.853754,-51.835759,-68.484840,-53.776532,-53.389200,-62.119456,-54.978334,-44.538941,-48.235774,-55.323495,-67.008391,-57.591131,-51.528129,-48.917832,-49.738968,-53.976836,-50.957994,-59.243615,-61.382514,-50.198470,-76.328357,-51.286398,-58.532744,-47.945407,-65.599718,-45.737607,-48.949394,-44.696536,-47.752940,-53.158671,-56.952507,-61.741148,-56.274015,-60.299232,-59.474539,-63.625934,-46.900888,-56.331096,-70.339451,-54.513378,-53.891703,-65.518663,0,Fileset 1: TS pulse compressed wideband pings T2
