Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
134.500,-42.225220,-56.971994,-39.812154,-39.472645,-34.024048,-34.539418,-34.575251,-38.078609,-36.657352,-38.121777,-39.200887,-48.295958,-48.998470,-45.316022,-42.047025,-42.244971,-41.052981,-40.099047,-45.404429,-44.766927,-53.649375,-47.811587,-48.336164,-52.314142,-51.960964,-48.503986,-47.215996,-50.840206,-51.246011,-44.663101,-44.436353,-44.288072,-51.669991,-43.269814,-45.625592,-51.442914,-46.892576,-50.621159,-60.907451,-45.506337,-49.489827,-42.475586,-50.081981,-39.128741,-50.317864,-45.580158,-62.367613,-45.722138,-46.793461,-44.584371,-51.280763,-47.224956,-51.738852,-49.342303,-52.900949,-48.785381,-46.578899,-51.590093,-60.749026,-41.970670,-48.960582,-56.192512,-46.047295,-49.108626,-45.100707,-50.520727,-48.263861,-48.966083,-53.197565,-55.154514,-53.784332,-50.368904,-57.256983,-46.451495,-37.457516,-50.582908,-50.508268,-54.781097,-43.785501,-47.622528,-43.497064,-50.109008,-48.476892,-45.157760,-45.030900,-45.921815,-44.321066,-50.189867,-41.350278,-47.255611,-57.542162,-45.676785,-42.167270,-40.753736,-47.656288,-50.340165,-50.343588,-50.364103,-53.622336,-44.441138,-57.756943,-46.584776,-59.985778,-60.472880,-48.825845,-45.384141,-52.359358,-45.113893,-41.373005,-48.076515,-53.956578,-50.524942,-46.105802,-46.076735,-47.646852,-45.934474,-60.890697,-43.757086,-38.780667,-38.616459,-40.811152,-46.904694,-40.039627,-42.196550,-49.349768,-42.513981,-45.746172,-45.257713,-52.246349,-40.619398,-50.429739,-54.318035,-47.794605,-54.849362,-44.124798,-44.935267,-44.818677,-49.862820,-52.044125,-63.695512,-56.134322,-51.559311,-66.194151,-68.114719,-47.886571,-47.483997,-57.642290,-51.012598,-51.408845,-53.551658,-54.778454,-59.473600,-51.086214,-48.053595,-47.050494,-54.120305,-60.400443,-53.421828,-55.830819,-54.792346,-51.543418,-48.701647,-46.441159,-59.445118,-52.912716,-59.773153,-55.409942,-58.034547,-48.757477,-45.993276,-50.696219,-65.111140,-60.468899,-50.702102,-82.105124,-53.426162,-57.481059,-63.826687,-52.503613,-54.301152,-61.645498,-63.241517,-55.827132,0,Fileset 1: TS pulse compressed wideband pings T3
135.000,-42.072521,-57.467238,-39.260729,-38.855309,-34.066052,-34.516237,-34.641428,-37.292836,-36.160130,-37.707570,-38.880852,-49.636346,-49.147178,-44.062342,-42.143530,-41.949041,-41.293687,-40.004232,-44.726081,-43.993383,-53.590095,-47.217794,-48.403315,-53.042090,-51.012227,-48.390504,-47.153683,-51.403645,-50.992059,-44.516368,-44.078421,-44.075138,-52.146702,-42.487827,-46.082889,-52.991495,-46.088378,-49.381063,-61.194989,-44.985497,-50.846400,-43.141293,-47.103740,-39.553265,-52.716816,-45.081809,-58.354047,-44.884520,-47.053733,-44.564277,-52.280275,-47.405933,-52.006269,-48.754722,-51.499741,-48.585051,-45.435789,-50.973716,-61.358102,-41.512979,-49.209064,-56.819346,-45.675011,-48.249748,-45.299719,-49.830104,-48.175437,-49.922289,-53.077827,-52.809408,-51.664374,-49.756794,-55.873130,-47.676374,-37.332303,-50.249057,-48.681265,-56.815176,-43.750290,-46.982117,-44.132647,-49.681107,-49.204697,-44.577012,-44.909075,-46.468851,-44.759221,-51.928827,-41.318224,-47.169264,-56.153197,-44.640782,-42.251466,-40.424737,-48.398773,-50.249296,-50.840294,-49.945781,-52.867406,-44.392335,-60.948942,-46.183168,-59.074286,-59.109276,-48.532616,-44.818050,-50.678009,-45.546733,-40.847227,-48.361899,-53.956034,-54.437896,-48.388451,-46.353236,-48.095072,-47.648482,-60.507208,-42.443942,-38.208466,-37.825079,-40.406955,-47.017114,-39.732989,-44.511247,-48.074224,-42.348443,-47.516252,-43.842578,-49.512517,-41.731491,-49.415426,-54.820806,-47.956633,-52.098831,-45.296202,-44.470103,-44.357283,-48.867141,-53.803313,-60.306713,-58.019589,-50.265896,-65.536688,-68.399773,-47.036037,-46.526624,-57.388133,-50.860690,-51.486679,-53.031380,-54.796967,-60.195538,-51.238117,-47.611010,-47.943699,-55.456247,-60.782698,-54.731895,-56.599708,-53.397793,-50.223564,-48.839961,-45.971234,-59.839625,-52.571749,-58.119632,-56.807506,-57.241551,-48.456474,-46.574864,-50.428316,-66.680697,-61.269866,-51.049562,-90.671938,-53.808381,-59.417478,-61.358515,-51.522247,-54.881265,-61.673020,-65.357183,-55.517182,0,Fileset 1: TS pulse compressed wideband pings T3
135.500,-42.028278,-57.879658,-38.820810,-38.358638,-34.102116,-34.559025,-34.744445,-36.679774,-35.734732,-37.245932,-38.660462,-50.850524,-49.164822,-42.998176,-42.349678,-41.649412,-41.678500,-40.085852,-44.398588,-43.175641,-53.667818,-46.956855,-48.441203,-53.986919,-50.059198,-48.862297,-47.540076,-52.271175,-50.526137,-44.320544,-43.595660,-44.005009,-52.433677,-42.028665,-45.720383,-54.145992,-45.230913,-48.522887,-62.236104,-44.608562,-52.597050,-43.975972,-45.252101,-39.920961,-56.460173,-44.804729,-54.473151,-43.987025,-47.229754,-44.900119,-53.339101,-47.421544,-51.829345,-48.398374,-50.552275,-48.430784,-44.518746,-50.872362,-60.673040,-41.119377,-49.241230,-55.750477,-45.477547,-47.639486,-45.708912,-49.267387,-47.940570,-51.067117,-53.084769,-51.326113,-50.404457,-49.209860,-54.317175,-48.922126,-37.294795,-49.506790,-47.281183,-57.024440,-43.689990,-46.282698,-44.854224,-49.142884,-50.287828,-44.281415,-44.723354,-46.988277,-44.870933,-53.759959,-41.520059,-47.280301,-55.240536,-43.839474,-42.572746,-40.152535,-48.594891,-50.106125,-51.353840,-49.606395,-52.382116,-44.138487,-64.598833,-45.838526,-58.170753,-58.426100,-48.349993,-44.364192,-49.230483,-45.942933,-40.335907,-49.030024,-54.309561,-59.904985,-51.200522,-46.582421,-47.340922,-49.983251,-61.162217,-41.538780,-37.764961,-37.311898,-40.286670,-46.694846,-39.517410,-46.831841,-45.874942,-42.335240,-49.731709,-42.643466,-47.552336,-42.797402,-48.903024,-54.946542,-47.946190,-49.003962,-46.556260,-44.421718,-43.887195,-48.133512,-56.279145,-57.306260,-58.238448,-49.473662,-65.638988,-61.722817,-46.632934,-45.786953,-56.058868,-51.390766,-52.125717,-52.811981,-54.741716,-60.637294,-51.488462,-47.646929,-49.152546,-55.899765,-60.020273,-55.924765,-57.508901,-52.294577,-49.226671,-49.211889,-45.755656,-60.698710,-52.302493,-56.682132,-58.343963,-55.678900,-48.281235,-47.255448,-50.378011,-68.333375,-62.352118,-51.274681,-84.035456,-54.030631,-61.905029,-59.259101,-50.735533,-55.666343,-61.403859,-65.560454,-55.038072,0,Fileset 1: TS pulse compressed wideband pings T3
136.000,-42.008944,-58.510912,-38.422370,-37.907513,-34.112084,-34.724449,-34.832172,-36.175896,-35.411717,-36.781189,-38.524953,-51.961479,-49.009384,-42.135762,-42.752197,-41.272056,-42.046085,-40.251902,-44.314543,-42.323075,-53.864771,-46.906636,-48.417781,-55.237834,-49.091355,-49.763499,-48.295112,-53.561375,-49.973156,-44.006539,-43.062386,-44.066876,-52.417350,-41.792179,-44.726548,-54.263270,-44.475171,-47.913746,-63.799253,-44.388802,-53.910365,-44.843261,-44.010773,-40.184348,-62.732588,-44.617671,-51.570113,-43.032765,-47.269134,-45.611726,-53.906096,-47.328478,-51.198083,-48.150505,-49.980083,-48.065437,-43.736388,-51.169940,-59.473508,-40.749602,-49.230559,-54.211358,-45.445572,-47.230250,-46.215961,-48.862380,-47.588037,-52.087631,-53.154527,-50.365888,-49.712420,-48.689124,-52.901680,-49.936966,-37.346218,-48.584635,-46.218436,-55.278731,-43.614166,-45.638283,-45.477548,-48.645016,-51.622672,-44.115087,-44.442555,-47.517093,-44.701798,-55.439915,-41.886818,-47.560519,-54.520909,-43.228856,-43.079075,-39.891371,-48.316657,-50.090893,-51.832655,-49.453018,-52.033939,-43.786410,-68.469651,-45.528592,-57.242302,-58.072663,-48.296818,-44.012661,-48.128454,-46.243306,-39.848978,-49.956256,-54.879108,-61.273916,-53.456216,-46.824977,-46.033838,-53.389441,-62.771549,-40.857535,-37.337286,-37.039111,-40.345655,-46.247878,-39.289222,-48.833613,-43.856343,-42.442495,-52.664540,-41.657933,-46.338884,-43.644749,-48.640645,-54.949814,-47.880324,-46.803859,-47.840783,-44.321483,-43.426031,-47.680614,-60.274957,-54.429501,-56.943372,-49.147753,-66.717535,-59.087535,-46.660793,-45.315214,-54.228704,-52.359551,-53.171063,-52.720209,-54.438073,-61.022191,-51.531697,-48.014665,-50.489220,-55.468883,-58.878841,-56.491471,-58.504635,-51.549363,-48.508975,-49.443696,-45.683882,-61.756721,-52.018647,-55.359036,-60.168387,-53.919871,-48.365337,-47.551372,-50.398166,-69.789887,-63.879017,-51.286735,-80.970489,-53.971375,-64.303619,-57.421080,-50.129503,-56.794305,-60.988062,-64.238697,-54.503815,0,Fileset 1: TS pulse compressed wideband pings T3
136.500,-41.973373,-59.386973,-38.006561,-37.440391,-34.100861,-35.045937,-34.877579,-35.722904,-35.181152,-36.322588,-38.457876,-53.271983,-48.626389,-41.397579,-43.416446,-40.767705,-42.289692,-40.475838,-44.383203,-41.469538,-54.157251,-46.960936,-48.341679,-56.995718,-48.117523,-51.111715,-49.416378,-55.358313,-49.488558,-43.552208,-42.529245,-44.264742,-52.057884,-41.733882,-43.508389,-53.295590,-43.864073,-47.464531,-65.204107,-44.333821,-53.598192,-45.691270,-43.100518,-40.408801,-68.255175,-44.434600,-49.232056,-42.052838,-47.311745,-46.976343,-53.614316,-47.280327,-50.245309,-47.842443,-49.752287,-47.580277,-43.050888,-51.717010,-58.086747,-40.440241,-49.270314,-52.823118,-45.552042,-46.953645,-46.731128,-48.627226,-47.124949,-52.642167,-53.288403,-49.615960,-49.366319,-48.156946,-51.728140,-50.559977,-37.514961,-47.633395,-45.362644,-53.287826,-43.542577,-45.113309,-45.829399,-48.270171,-53.301439,-44.030195,-44.078088,-48.122480,-44.342000,-56.739581,-42.400421,-47.934042,-53.789529,-42.723964,-43.740747,-39.641269,-47.757202,-50.173043,-52.247353,-49.497972,-51.776852,-43.450850,-72.606130,-45.257416,-56.277038,-57.856536,-48.382378,-43.752947,-47.295240,-46.440090,-39.404769,-51.176714,-55.524122,-56.206308,-51.789962,-47.092792,-44.579628,-59.469260,-64.644589,-40.261478,-36.863126,-36.972929,-40.477215,-45.814732,-38.996898,-50.249686,-42.069325,-42.630341,-57.133269,-40.853582,-45.593865,-44.218815,-48.454587,-54.977698,-47.845435,-45.258181,-49.149022,-43.928957,-42.885193,-47.485790,-68.459605,-51.717521,-55.121708,-49.214709,-69.047679,-56.925803,-47.025361,-45.131543,-52.295008,-53.377618,-54.526721,-52.700743,-53.859885,-61.411145,-51.210874,-48.636325,-51.759265,-54.843180,-58.053813,-56.136513,-59.502050,-51.174392,-47.952802,-49.340403,-45.665751,-62.689547,-51.592676,-54.070260,-62.514359,-52.212654,-48.817336,-47.350038,-50.371560,-71.258069,-66.070158,-51.122268,-78.766975,-53.586031,-64.662823,-55.772144,-49.711269,-58.360929,-60.527629,-62.598024,-54.033561,0,Fileset 1: TS pulse compressed wideband pings T3
137.000,-41.921446,-60.439753,-37.548473,-36.928631,-34.087588,-35.517334,-34.871253,-35.272977,-35.006965,-35.869976,-38.441866,-55.384244,-47.963988,-40.696561,-44.371855,-40.113223,-42.340905,-40.776719,-44.510052,-40.669212,-54.405906,-47.059688,-48.258374,-59.330333,-47.218813,-53.130343,-51.044807,-57.115324,-49.238144,-42.952730,-42.055809,-44.599160,-51.394774,-41.888175,-42.389727,-51.778993,-43.411681,-47.130926,-64.889953,-44.482635,-51.644847,-46.525676,-42.420273,-40.749039,-59.908261,-44.191130,-47.184021,-41.112191,-47.607569,-49.782942,-52.550812,-47.495904,-49.127382,-47.301836,-49.936536,-47.298376,-42.472361,-52.336056,-56.550460,-40.293831,-49.416426,-51.714469,-45.750725,-46.786177,-47.131049,-48.594849,-46.578397,-52.570636,-53.505832,-48.851637,-49.267433,-47.616214,-50.899096,-50.777705,-37.867588,-46.625050,-44.625875,-51.883110,-43.490462,-44.796379,-45.763816,-48.143057,-55.619530,-44.095985,-43.698332,-48.863066,-43.873386,-57.334014,-43.065576,-48.281003,-52.991950,-42.228892,-44.532780,-39.447357,-47.074773,-50.127957,-52.513441,-49.672684,-51.630356,-43.209686,-77.875236,-45.064527,-55.218554,-57.698564,-48.580676,-43.577742,-46.608122,-46.501136,-39.047894,-52.804387,-56.489952,-52.449006,-47.864038,-47.311980,-43.081412,-63.768577,-64.478846,-39.684447,-36.355388,-37.099362,-40.590915,-45.366401,-38.636163,-50.075944,-40.423646,-42.856041,-60.348698,-40.212691,-45.012209,-44.555316,-48.340591,-55.121129,-47.946112,-44.161415,-50.372721,-43.333168,-42.151696,-47.542536,-63.399885,-49.287451,-53.188706,-49.593823,-74.064033,-54.119601,-47.640680,-45.297368,-50.343034,-53.650864,-56.101190,-52.822621,-53.076804,-61.742499,-50.538109,-49.515677,-52.796638,-54.625992,-57.927207,-54.861661,-60.186548,-51.140790,-47.438767,-48.881577,-45.638879,-63.094071,-51.003313,-52.844312,-65.238978,-50.647938,-49.774738,-46.952543,-50.214713,-73.581544,-68.425109,-50.905755,-76.483497,-52.907643,-62.625028,-54.262067,-49.530713,-59.875387,-60.030008,-61.233767,-53.729972,0,Fileset 1: TS pulse compressed wideband pings T3
137.500,-42.802897,-62.261230,-37.986015,-37.309207,-35.019179,-36.955517,-35.740665,-35.686283,-35.740530,-36.361493,-39.368990,-60.359372,-47.971582,-40.889123,-46.437070,-40.259045,-43.090419,-42.086486,-45.463800,-40.913803,-55.236573,-48.114603,-49.123968,-60.590175,-47.443752,-57.110966,-54.402247,-57.358348,-50.291291,-43.156330,-42.641857,-45.913674,-51.446754,-43.254313,-42.565766,-51.115997,-44.062737,-47.792353,-64.087889,-45.833909,-50.143478,-48.158098,-42.932335,-42.331220,-56.344019,-44.758446,-46.237037,-41.254847,-49.329769,-57.748019,-52.052761,-49.162585,-48.955612,-47.391430,-51.593208,-48.579023,-42.955724,-53.699392,-55.826164,-41.397485,-50.698861,-51.820014,-46.870073,-47.673679,-48.159567,-49.726129,-46.946805,-53.085640,-54.748387,-48.896062,-50.301210,-48.053345,-51.508628,-51.640811,-39.412715,-46.347271,-44.902998,-52.226431,-44.387296,-45.759022,-46.173068,-49.402707,-59.820320,-45.388116,-44.343977,-50.685561,-44.318799,-57.993594,-44.716521,-49.367946,-53.133545,-42.573829,-46.301342,-40.314678,-47.342257,-50.504348,-53.364425,-50.718144,-52.499297,-44.029354,-83.647652,-45.921238,-54.922602,-58.510938,-49.687374,-44.381880,-46.875906,-47.269570,-39.776602,-55.541447,-59.864230,-50.988619,-45.373026,-48.275518,-42.529942,-55.429266,-62.859883,-40.061714,-36.838581,-38.330711,-41.557042,-45.671233,-39.145809,-47.991753,-39.860024,-43.995019,-54.384438,-40.674564,-45.250351,-45.650425,-49.398877,-56.221376,-49.162447,-44.397524,-52.012829,-43.813159,-42.098994,-48.787525,-57.215249,-48.244550,-52.207798,-50.998791,-76.601250,-51.792337,-49.307333,-46.823135,-49.294094,-53.471402,-58.549838,-54.163227,-53.118266,-62.964006,-50.601331,-51.633088,-54.550585,-56.208064,-59.897250,-53.885411,-60.774608,-52.255617,-47.822991,-49.083898,-46.489305,-63.402431,-51.322241,-52.760375,-67.159011,-50.182901,-52.299353,-47.685024,-50.809469,-79.592445,-68.256450,-51.725988,-74.638018,-52.966178,-61.196744,-53.786456,-50.604683,-60.252719,-60.288126,-61.049465,-54.591339,0,Fileset 1: TS pulse compressed wideband pings T3
138.000,-43.709066,-62.477234,-38.408823,-37.687626,-35.960314,-38.152097,-36.562032,-35.932149,-36.321347,-36.891375,-40.237467,-69.904649,-47.819606,-41.009478,-48.265123,-40.365505,-43.635027,-43.365964,-46.108443,-41.298434,-55.572639,-49.188365,-49.947597,-57.699901,-47.984308,-62.009380,-58.598676,-55.251435,-51.679756,-43.302461,-43.390632,-47.007377,-51.357508,-44.876328,-43.327631,-50.568944,-44.878207,-48.406552,-64.210297,-47.494433,-48.979739,-49.100023,-43.794471,-44.338004,-54.988703,-45.180809,-45.449471,-41.702731,-51.572601,-61.967716,-51.629660,-51.493810,-49.032528,-47.360753,-53.836066,-50.917758,-43.553256,-54.605672,-55.216080,-42.958043,-52.366224,-52.127446,-47.811367,-48.694387,-48.772881,-51.033768,-47.374457,-53.798968,-56.086558,-48.868117,-51.226084,-48.630078,-52.792389,-52.342196,-41.234443,-45.791938,-45.246784,-53.452256,-45.288109,-47.231226,-46.279957,-51.367356,-63.468601,-47.069674,-45.183204,-52.540670,-44.871567,-58.102632,-46.066014,-50.186333,-53.400448,-42.783753,-47.946062,-41.378708,-47.725514,-50.088003,-53.640717,-51.389827,-53.205385,-44.937598,-73.721759,-46.874215,-54.469807,-59.367804,-50.503254,-45.140167,-47.090182,-47.775799,-40.716134,-56.715653,-66.838921,-50.642557,-43.805772,-49.036795,-42.113990,-51.401993,-61.123386,-40.530785,-37.524310,-39.693095,-42.476293,-45.608896,-39.579624,-44.706797,-39.557122,-45.083007,-49.861062,-41.304094,-45.273042,-46.565268,-50.946367,-56.794062,-50.401213,-45.105296,-52.738898,-44.861836,-41.893803,-50.304260,-54.485151,-47.847635,-51.401842,-52.075130,-66.469772,-49.688653,-50.886313,-48.691740,-48.275497,-52.608974,-60.383849,-55.867384,-53.109549,-64.224366,-50.708567,-54.096934,-56.225306,-59.160786,-63.788421,-52.726275,-60.045756,-53.294995,-48.231908,-49.187730,-47.274724,-62.433129,-51.897010,-53.112076,-65.654248,-49.850213,-55.330522,-48.767343,-51.242167,-81.392363,-65.228683,-52.766098,-72.699239,-52.990178,-60.233159,-53.375770,-52.087759,-58.521783,-60.108258,-60.807011,-55.649415,0,Fileset 1: TS pulse compressed wideband pings T3
138.500,-43.793093,-59.855406,-37.950701,-37.241649,-36.009662,-37.974413,-36.505441,-35.111244,-35.774224,-36.624728,-40.123069,-68.475806,-46.727308,-40.229005,-48.426807,-39.702001,-43.242955,-43.523498,-45.539966,-40.898634,-54.851675,-49.358497,-49.777099,-54.316822,-48.107115,-65.060609,-59.961066,-52.516803,-52.081389,-42.650340,-43.388861,-46.694193,-50.291267,-45.603458,-43.868560,-49.307871,-44.925878,-47.982055,-66.282462,-48.502592,-47.628039,-47.989968,-44.141548,-45.760784,-54.265837,-44.663094,-43.995569,-41.709018,-52.940571,-51.715089,-50.734497,-53.142278,-48.685244,-46.676449,-55.444009,-53.648251,-43.321795,-54.183023,-54.319468,-44.051262,-53.679653,-51.585209,-47.591773,-48.941052,-48.275069,-51.467526,-46.989189,-54.171541,-56.598023,-48.074381,-50.427986,-48.540861,-53.879730,-51.998359,-42.329634,-44.213980,-44.743859,-54.625127,-45.329266,-48.426939,-45.443923,-53.312599,-62.020010,-48.077389,-45.338359,-53.187250,-44.777071,-56.973168,-45.874213,-50.089353,-52.959212,-42.074154,-48.470463,-41.773475,-47.349840,-48.311341,-52.487010,-50.643418,-52.472960,-44.922380,-65.783698,-46.931335,-53.165348,-59.437359,-49.982932,-44.903721,-46.400015,-47.290898,-40.988847,-54.538221,-62.095593,-50.427247,-42.243749,-48.930783,-41.097649,-48.332558,-58.915606,-40.333133,-37.634306,-40.290623,-42.614419,-44.355571,-39.038580,-41.114683,-38.756209,-45.302723,-46.289286,-41.187657,-44.386831,-46.271827,-52.261610,-55.626305,-50.401785,-45.499705,-52.067871,-45.897515,-40.917370,-51.268895,-52.631249,-47.319140,-50.096301,-51.807315,-60.141374,-47.460058,-51.460858,-49.527690,-46.572127,-51.108896,-60.429797,-56.772286,-52.157037,-63.815455,-50.188020,-56.014035,-56.681457,-63.640043,-66.328774,-50.925410,-57.962270,-53.124498,-47.998001,-48.580631,-47.182439,-59.732838,-52.122677,-53.196581,-61.894236,-48.691331,-57.118143,-48.965129,-50.750720,-72.885373,-61.884598,-53.130707,-69.957638,-52.252109,-58.733142,-52.121666,-53.176588,-56.055337,-58.529199,-59.394134,-55.831246,0,Fileset 1: TS pulse compressed wideband pings T3
139.000,-43.981048,-57.365410,-37.517636,-36.926459,-36.039915,-37.430339,-36.567364,-34.256578,-35.057141,-36.499485,-39.997105,-63.383815,-45.673721,-39.565506,-47.793401,-39.273425,-43.020739,-43.367559,-44.881179,-40.534849,-54.278206,-49.431310,-49.596669,-52.446127,-48.875740,-68.147174,-57.328397,-50.638590,-51.784685,-42.259674,-43.487870,-45.912753,-49.219208,-45.942687,-44.857748,-48.321993,-45.038116,-47.442793,-77.442632,-49.558774,-47.044575,-46.386032,-44.735224,-47.236273,-54.746404,-44.293654,-42.829256,-42.190452,-53.121184,-47.730920,-50.405852,-53.568046,-48.824262,-46.474558,-56.386367,-57.343259,-43.150282,-53.706106,-54.502495,-45.223353,-55.341350,-50.902896,-47.232555,-49.276118,-47.956952,-51.814299,-46.620651,-54.992448,-57.064327,-47.588881,-48.863845,-48.674350,-55.400870,-51.433569,-43.375872,-42.748664,-44.260447,-56.438724,-45.476173,-50.214836,-44.649749,-56.123213,-59.928039,-48.813822,-45.567679,-53.263080,-44.971257,-55.450858,-45.225860,-50.408344,-52.651794,-41.498304,-48.819216,-42.349777,-47.083255,-46.780977,-51.184187,-49.667489,-51.212419,-44.761436,-60.542598,-46.868209,-52.115740,-59.736589,-49.193877,-44.655180,-45.811580,-46.936944,-41.427165,-52.161037,-56.257165,-51.175582,-41.423578,-49.004102,-40.441593,-46.148964,-56.873610,-40.494806,-38.032042,-41.096639,-42.960498,-43.146349,-38.468240,-38.509395,-38.395720,-45.663399,-43.931438,-41.210074,-43.764180,-45.544057,-54.212680,-54.038242,-49.922419,-46.429061,-51.525544,-47.819268,-40.306890,-52.650227,-51.707158,-47.463378,-49.334650,-51.500542,-56.194673,-46.214553,-52.325312,-49.764704,-45.231623,-50.021198,-59.923460,-57.101169,-51.150272,-61.674247,-49.998928,-58.201290,-56.630719,-75.485261,-61.334680,-49.606682,-56.169937,-52.784247,-48.213822,-48.400924,-47.234550,-57.108626,-52.983941,-53.886650,-58.263655,-47.570015,-57.517634,-48.639035,-50.391701,-67.733102,-59.387194,-53.579727,-67.234929,-51.671771,-57.415580,-50.952133,-54.916725,-54.250570,-56.726483,-57.587069,-55.814310,0,Fileset 1: TS pulse compressed wideband pings T3
139.500,-44.165014,-55.672002,-37.043681,-36.690086,-35.945210,-36.793526,-36.753888,-33.431894,-34.255158,-36.439472,-39.929389,-60.958625,-44.669915,-39.025436,-46.792058,-38.984936,-43.016851,-42.976369,-44.264845,-40.092404,-53.799148,-49.268202,-49.481482,-51.601260,-50.299844,-78.288295,-54.700550,-49.366185,-50.721526,-42.158845,-43.596784,-44.928067,-48.161304,-45.741856,-45.694430,-47.631639,-45.111837,-46.837466,-68.423929,-50.437385,-46.985312,-44.979190,-45.345692,-48.684595,-56.118473,-44.166740,-41.879992,-42.938864,-51.362505,-45.542476,-50.525111,-52.255383,-49.143125,-46.676919,-55.943030,-61.264662,-43.051429,-53.453805,-55.978855,-45.926494,-56.576465,-49.908713,-46.900915,-49.606540,-48.048262,-52.048767,-46.141129,-55.757712,-57.456816,-47.358651,-47.350064,-48.868441,-56.867873,-50.592742,-44.149982,-41.473708,-43.717071,-57.978199,-45.704394,-52.480105,-43.722157,-59.897695,-58.990625,-48.937428,-45.594197,-53.007090,-45.291043,-53.812192,-44.434418,-51.361679,-52.318287,-41.042307,-49.018090,-42.971680,-46.840274,-45.795827,-50.033509,-48.810548,-49.768263,-44.395601,-57.078310,-46.574595,-51.257177,-60.314162,-48.355881,-44.468531,-45.319255,-46.746427,-41.841726,-50.392386,-53.476743,-52.930065,-41.024285,-49.056519,-40.005706,-44.395398,-54.800509,-41.005124,-38.482767,-42.156095,-43.320533,-42.159182,-37.895867,-36.649983,-38.342802,-46.110827,-42.310911,-41.299637,-43.376574,-44.414316,-56.682488,-52.096069,-49.180359,-47.372189,-51.279382,-50.224993,-40.036710,-54.316568,-51.007904,-47.914737,-49.040195,-51.281819,-53.617403,-45.772802,-53.976942,-49.650248,-44.191090,-48.977480,-59.169903,-56.529294,-50.071593,-59.130321,-49.972996,-60.489362,-56.759034,-66.422581,-57.172639,-48.686052,-54.732879,-52.539727,-48.831183,-48.598022,-47.436328,-55.082728,-54.251201,-54.822975,-55.435279,-46.451841,-56.865951,-47.853380,-50.166785,-64.071257,-57.394981,-53.925665,-64.827019,-51.074692,-56.252383,-49.846184,-57.581313,-52.727616,-54.901328,-55.455687,-55.487899,0,Fileset 1: TS pulse compressed wideband pings T3
140.000,-44.242125,-54.519280,-36.521558,-36.504099,-35.688549,-36.273545,-37.074989,-32.656661,-33.456480,-36.396714,-39.995379,-58.606052,-43.733580,-38.587480,-45.781443,-38.723920,-43.217575,-42.540185,-43.738014,-39.565003,-53.391580,-48.883150,-49.435961,-51.228688,-52.290082,-65.807000,-52.947165,-48.467733,-49.309006,-42.364906,-43.678376,-43.998592,-47.153931,-45.242123,-45.877381,-47.187834,-45.156778,-46.246129,-60.164278,-51.132983,-47.167407,-43.927265,-45.969461,-50.274581,-58.384195,-44.353370,-41.101940,-43.736121,-48.818530,-44.083268,-50.994657,-50.223775,-49.320020,-47.094607,-54.691651,-65.754708,-43.111373,-53.459413,-58.866773,-45.923190,-56.619165,-48.654613,-46.734840,-49.903547,-48.663206,-52.220068,-45.541948,-56.106324,-58.158691,-47.261542,-46.252613,-49.033846,-57.875907,-49.587297,-44.668788,-40.407917,-43.092293,-57.431302,-45.977236,-55.444248,-42.556578,-66.224496,-58.993716,-48.675566,-45.275938,-52.741169,-45.582546,-52.439626,-43.635028,-53.036138,-51.886185,-40.666687,-49.136393,-43.611191,-46.560770,-45.290855,-49.134377,-48.229669,-48.418574,-43.925572,-54.798289,-46.092232,-50.421309,-61.249406,-47.632603,-44.406217,-44.899569,-46.713042,-42.101949,-49.085927,-51.637551,-56.330802,-40.799475,-48.874761,-39.659193,-42.913418,-52.792631,-41.860879,-38.812667,-43.527935,-43.474332,-41.393957,-37.387491,-35.234042,-38.487368,-46.549709,-41.131649,-41.401374,-43.021654,-43.099089,-60.173380,-49.828208,-48.425311,-47.395918,-51.328454,-52.682497,-39.999931,-55.827639,-50.232361,-48.281674,-49.100916,-50.858438,-51.794080,-45.852915,-57.014709,-49.682144,-43.351790,-47.731618,-58.290803,-55.482207,-48.981789,-57.173526,-49.971068,-62.917576,-57.834645,-60.009792,-54.681345,-48.016922,-53.507904,-52.591116,-49.770322,-48.941799,-47.785018,-53.714667,-55.637334,-55.542807,-53.418536,-45.379792,-55.985025,-47.074779,-50.038630,-61.230952,-55.730259,-54.195316,-63.027398,-50.374804,-55.302459,-48.792334,-62.122260,-51.260765,-53.113345,-53.392176,-54.975982,0,Fileset 1: TS pulse compressed wideband pings T3
