Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
66.500,-42.186792,-43.177277,-37.339500,-38.800147,-41.584899,-38.770766,-33.728986,-31.874779,-36.167477,-38.757685,-44.007397,-41.656161,-40.987796,-43.646282,-44.027508,-42.695209,-43.935219,-43.675527,-40.047462,-41.911092,-43.354351,-47.038179,-42.799921,-45.096643,-52.024747,-48.372488,-43.575120,-44.517474,-46.223902,-46.293576,-45.850511,-44.266826,-48.819378,-46.992227,-44.095407,-42.845615,-48.068363,-45.051108,-49.700269,-49.244670,-47.673308,-49.157871,-53.806114,-50.291298,-49.554967,-45.672391,-54.360367,-49.862981,-47.616878,-48.965922,-48.349943,-43.913135,-50.237983,-56.898058,-48.041443,-48.022677,-47.632884,-50.167680,-49.380505,-45.276059,-46.240910,-41.472750,-41.986445,-48.298755,-45.781160,-45.663870,-47.517147,-45.206959,-59.639012,-45.698433,-54.849296,-54.860054,-43.215766,-48.542838,-45.912454,-47.184062,-43.353479,-53.289927,-40.683906,-45.875150,-42.149848,-44.244755,-45.784218,-54.599856,-49.921988,-41.286826,-54.605083,-47.472994,-49.271875,-44.521860,-46.905165,-46.147095,-44.343989,-45.201351,-43.922831,-48.223598,-54.826169,-43.154579,-47.994715,-43.664589,-56.329109,-48.733340,-42.722637,-45.725076,-45.928102,-46.991007,-48.266070,-46.785736,-52.128842,-41.643730,-43.531672,-52.843288,-40.972855,-51.107344,-61.564433,-43.617159,-48.148047,-42.578592,-45.728971,-42.742900,-41.917428,-41.652407,-43.333969,-39.727343,-47.990565,-45.724455,-48.341663,-45.215893,-58.152663,-41.489405,-44.062365,-44.878816,-48.430303,-67.448385,-47.349818,-53.574301,-49.180442,-55.612309,-48.585458,-51.230402,-56.369608,-57.030607,-56.357052,-55.557895,-51.800278,-57.120753,-59.151504,-53.706917,-61.243325,-61.888613,-45.036458,-56.733655,-57.096164,-60.105526,-52.364375,-57.570891,-52.174693,-52.088673,-51.986061,-61.606435,-61.125806,-57.892538,-49.407571,-51.149341,-49.206196,-52.782032,-49.821249,-47.658346,-49.667432,-53.257701,-47.592882,-57.607500,-51.078027,-47.295128,-54.875279,-57.334685,-51.019165,-56.197287,-57.719823,-52.114296,-53.557391,-54.659881,-49.095879,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-42.423447,-43.123566,-37.142612,-39.779544,-40.556462,-38.934110,-34.238255,-31.971392,-35.918238,-38.467781,-44.255129,-41.476419,-40.940726,-43.874608,-43.836522,-43.017665,-43.758762,-44.046363,-40.298795,-41.936585,-42.618778,-46.886113,-42.479991,-44.407102,-52.195557,-48.132508,-42.856466,-44.328525,-47.155085,-46.122119,-45.354071,-43.612945,-49.388672,-46.595581,-44.034510,-42.780475,-48.924811,-44.840043,-49.840299,-49.983792,-47.031439,-49.348262,-53.576240,-50.234439,-49.345939,-45.234465,-54.829353,-49.145600,-48.303816,-48.203711,-48.262371,-43.724090,-50.681142,-56.655215,-48.494181,-49.181854,-47.320302,-50.468415,-49.252739,-45.223298,-46.021260,-41.678879,-42.038192,-49.415684,-45.591071,-45.318384,-47.583035,-45.161101,-56.520665,-45.766451,-54.323557,-54.908005,-43.817526,-49.841632,-45.321776,-46.750312,-43.028074,-51.632611,-40.686500,-45.581822,-42.283257,-44.190179,-45.794109,-53.142844,-50.029686,-41.175359,-54.274049,-47.275660,-49.374151,-43.918075,-46.645474,-46.865671,-44.683745,-45.301019,-43.970942,-48.370057,-53.388674,-43.221370,-47.851617,-44.200816,-55.089507,-49.586334,-42.998178,-46.177781,-46.802728,-47.057211,-49.596047,-47.124549,-54.036686,-41.396935,-43.300658,-51.837063,-41.233548,-51.510697,-62.418798,-43.886000,-48.475247,-41.923989,-44.937335,-43.070352,-41.735171,-41.705299,-43.707337,-39.607231,-46.402665,-45.034568,-48.535303,-45.869184,-61.442795,-41.739632,-43.049727,-45.085665,-48.246733,-59.926366,-47.196174,-51.962629,-49.386143,-56.155571,-48.046159,-50.466473,-54.768406,-58.680999,-57.660676,-57.870411,-52.743212,-60.036299,-63.352235,-55.399088,-69.509719,-63.327761,-45.746483,-57.608499,-61.092519,-58.517621,-52.679774,-59.672979,-53.503380,-51.521173,-50.950231,-61.201266,-64.522073,-55.287577,-49.741115,-50.890348,-49.953050,-52.708407,-48.949051,-47.140854,-48.916676,-51.627986,-47.696981,-57.856535,-50.246759,-47.032739,-53.699891,-55.892259,-50.522924,-57.462435,-55.328634,-50.667700,-53.399942,-54.454561,-49.792107,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-42.605185,-42.967102,-36.871236,-40.595515,-39.472978,-38.805989,-34.665595,-32.001257,-35.651580,-38.129879,-44.430417,-41.250631,-40.855903,-44.065091,-43.637881,-43.185084,-43.591107,-44.320841,-40.517503,-41.887281,-41.902762,-46.568553,-42.252243,-44.056629,-52.233874,-47.879871,-42.190836,-43.993765,-48.073656,-45.744963,-44.967824,-42.990821,-49.838804,-46.070110,-43.916735,-42.773584,-49.802670,-44.603118,-49.939034,-50.591286,-46.427453,-49.498426,-53.392719,-50.035324,-49.103810,-44.840739,-54.119071,-48.273782,-48.920833,-47.828532,-48.107615,-43.564299,-51.272632,-56.007638,-48.960991,-50.360011,-46.968986,-50.661192,-49.064760,-45.089471,-45.696727,-41.837312,-42.121376,-50.245862,-45.291727,-44.946685,-47.488744,-45.276059,-54.765131,-45.818164,-54.205165,-54.437540,-44.500394,-50.914896,-44.756730,-46.213639,-42.751929,-50.107951,-40.730190,-45.228770,-42.406947,-44.022426,-45.790573,-51.795479,-50.110580,-41.060728,-53.781958,-46.997508,-49.474217,-43.338187,-46.380066,-47.555967,-45.106863,-45.356456,-43.959996,-48.586141,-52.278057,-43.299184,-47.697875,-44.793430,-53.458576,-50.330271,-43.317107,-46.367148,-47.567722,-46.950636,-50.918121,-47.366909,-56.937235,-41.245220,-43.207106,-50.815666,-41.453106,-51.633250,-63.707539,-44.116067,-48.671146,-41.424708,-44.161294,-43.306752,-41.586376,-41.822473,-44.012182,-39.522450,-45.142698,-44.369338,-48.693954,-46.598884,-58.912246,-41.995991,-42.226296,-45.149648,-47.980914,-56.364819,-46.922514,-50.381563,-49.318874,-56.474482,-47.457613,-49.776981,-53.160557,-58.990353,-57.857627,-60.215184,-53.695026,-63.583612,-70.102300,-58.007279,-83.049131,-63.035661,-46.478538,-57.582381,-64.507782,-57.245717,-52.687373,-61.782853,-55.813499,-50.849686,-50.008873,-58.310866,-66.674882,-53.639807,-50.186871,-50.660809,-50.686876,-52.554602,-48.344797,-46.660502,-48.105250,-50.114292,-47.823545,-56.312261,-49.529357,-46.808403,-52.662901,-54.664617,-50.059365,-58.003466,-53.239739,-49.459269,-53.045045,-54.119479,-50.425982,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-42.847066,-42.798133,-36.616765,-41.349797,-38.444103,-38.512744,-35.118943,-32.075462,-35.445446,-37.831971,-44.594860,-41.063206,-40.812547,-44.317015,-43.515839,-43.356868,-43.527696,-44.622323,-40.778384,-41.865143,-41.263222,-46.200443,-42.138890,-44.023849,-52.256875,-47.779555,-41.642774,-43.612686,-49.092587,-45.265977,-44.722895,-42.492467,-50.249767,-45.550939,-43.853077,-42.840400,-50.851519,-44.398113,-50.060004,-51.128507,-45.971987,-49.732693,-53.328692,-49.852920,-48.987717,-44.547881,-53.014564,-47.413402,-49.592551,-47.831215,-48.023003,-43.508651,-52.105326,-55.094644,-49.489736,-51.677295,-46.707345,-50.742487,-48.941929,-44.958929,-45.357411,-42.069539,-42.355181,-50.818082,-44.918367,-44.627632,-47.363466,-45.682889,-53.794391,-45.917706,-54.218536,-53.557815,-45.419594,-51.807852,-44.270756,-45.771555,-42.578321,-48.788335,-40.898173,-44.919762,-42.636617,-43.847150,-45.883895,-50.565369,-50.266256,-41.010895,-53.262038,-46.688583,-49.665912,-42.846145,-46.178782,-48.363202,-45.791544,-45.475009,-43.978257,-48.882829,-51.463674,-43.459454,-47.591040,-45.598125,-51.832616,-51.132024,-43.797610,-46.406220,-48.356247,-46.776408,-52.363972,-47.666256,-62.405543,-41.246398,-43.290044,-49.846289,-41.736818,-51.578129,-65.855184,-44.403944,-48.864266,-41.100651,-43.473642,-43.584796,-41.547695,-42.094985,-44.382614,-39.566468,-44.096371,-43.793080,-48.991172,-47.562651,-55.822964,-42.400425,-41.611914,-45.176111,-47.714827,-54.153454,-46.649700,-49.028532,-49.092799,-56.550530,-46.898530,-49.212232,-51.729334,-58.285132,-57.002744,-61.945035,-54.842698,-68.401372,-72.418649,-62.040576,-70.525221,-61.363507,-47.375667,-56.894972,-63.978394,-56.265804,-52.495813,-60.769455,-59.889772,-50.043203,-49.229450,-55.383764,-67.502443,-52.592537,-50.843428,-50.434815,-51.558861,-52.453444,-47.915960,-46.279098,-47.298304,-48.797646,-48.049781,-54.344386,-48.950596,-46.667649,-51.787406,-53.596810,-49.678708,-57.907125,-51.506093,-48.493031,-52.684887,-53.636748,-51.143515,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-43.108650,-42.550929,-36.304116,-41.973174,-37.353108,-38.005342,-35.545842,-32.140140,-35.213885,-37.489610,-44.649855,-40.839146,-40.733735,-44.581221,-43.382188,-43.526910,-43.497138,-44.903447,-41.004520,-41.792598,-40.617194,-45.736661,-42.026152,-44.188630,-52.213697,-47.850486,-41.122131,-43.115768,-50.157291,-44.640259,-44.513025,-42.030379,-50.543146,-45.002273,-43.803490,-42.839888,-52.035867,-44.141793,-50.135926,-51.397441,-45.612916,-49.994058,-53.317407,-49.663700,-48.984030,-44.258833,-51.933396,-46.491243,-50.306066,-48.174189,-48.015966,-43.483299,-53.200210,-53.893812,-49.962893,-53.080028,-46.490950,-50.568457,-48.879100,-44.760010,-44.928710,-42.337983,-42.698240,-50.995629,-44.408613,-44.293988,-47.173082,-46.385088,-53.266722,-45.986019,-53.582403,-52.332097,-46.629625,-52.393847,-43.781235,-45.439023,-42.431818,-47.563932,-41.120650,-44.609797,-42.931529,-43.594699,-46.026223,-49.349759,-50.416650,-40.943272,-52.660775,-46.217787,-49.879578,-42.340930,-45.950966,-49.292847,-46.728868,-45.601938,-43.947941,-49.104084,-50.814513,-43.623604,-47.443034,-46.599013,-50.265836,-51.928663,-44.404762,-46.251516,-49.161360,-46.446735,-53.838243,-47.995163,-78.224206,-41.331519,-43.485867,-48.834611,-42.056856,-51.306682,-70.014666,-44.717550,-48.950106,-40.857800,-42.791883,-43.885026,-41.589876,-42.470269,-44.824214,-39.676472,-43.084959,-43.184329,-49.441210,-48.815579,-53.436398,-42.981315,-41.091332,-45.084289,-47.385367,-52.444824,-46.324425,-47.862161,-48.691866,-56.276448,-46.306007,-48.640840,-50.320196,-56.916649,-55.611490,-61.425792,-56.173219,-71.898428,-65.178787,-65.326680,-65.771735,-59.109434,-48.425676,-55.893608,-61.894502,-55.406665,-52.007609,-57.227971,-65.163258,-49.025354,-48.550104,-52.791417,-66.285436,-51.616030,-51.707912,-50.057206,-52.460861,-52.366450,-47.484983,-45.919897,-46.431996,-47.650644,-48.358893,-52.595569,-48.421400,-46.540966,-50.941852,-52.542972,-49.292865,-57.236147,-49.967647,-47.662418,-52.305493,-52.868199,-51.905321,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-43.480666,-42.320308,-36.008250,-42.453190,-36.250675,-37.374219,-36.027377,-32.280230,-35.021435,-37.164449,-44.646024,-40.651392,-40.700215,-44.956232,-43.287740,-43.840877,-43.575299,-45.214790,-41.253167,-41.720885,-40.075586,-45.299483,-41.964491,-44.612392,-52.203823,-48.297874,-40.718875,-42.588457,-51.302120,-44.002358,-44.382478,-41.664756,-50.782550,-44.553705,-43.874009,-42.749022,-53.348016,-43.927376,-50.288764,-51.277196,-45.467552,-50.316574,-53.448648,-49.589347,-49.228278,-44.036940,-51.181741,-45.577409,-51.131029,-49.096064,-48.278902,-43.573646,-54.775575,-52.574656,-50.368445,-54.587757,-46.401184,-50.199332,-49.056221,-44.584623,-44.515003,-42.737091,-43.247649,-50.808386,-43.931811,-44.054566,-47.044797,-47.562084,-53.046832,-46.091200,-51.745185,-51.003684,-48.373910,-52.679150,-43.387889,-45.392910,-42.412168,-46.496277,-41.480365,-44.424227,-43.394606,-43.341543,-46.300597,-48.274737,-50.601849,-40.940067,-52.041954,-45.596949,-50.180056,-41.887449,-45.759311,-50.507520,-47.997918,-45.808148,-43.931517,-49.273401,-50.352425,-43.850928,-47.331968,-47.859683,-48.896763,-52.667674,-45.232179,-46.013991,-50.116933,-46.017552,-55.076460,-48.474723,-59.836556,-41.604914,-43.935396,-47.890784,-42.559268,-50.980334,-73.869493,-45.204583,-48.847639,-40.798301,-42.213124,-44.312060,-41.888383,-43.039842,-45.523306,-39.936830,-42.181015,-42.587209,-50.209421,-50.639979,-51.356312,-43.920886,-40.737582,-44.922099,-47.099405,-51.006161,-46.043931,-46.950701,-48.294194,-55.841785,-45.797693,-48.089485,-48.955681,-55.141017,-54.304057,-59.030810,-57.577083,-66.484656,-61.135452,-62.096514,-61.084287,-57.003714,-49.723044,-55.015450,-61.066782,-54.671406,-51.305872,-54.256999,-60.660142,-47.993764,-48.081768,-50.671441,-62.567975,-50.350316,-53.007026,-49.586510,-53.233918,-52.412074,-47.088321,-45.685697,-45.634620,-46.827247,-48.970887,-51.330529,-48.041240,-46.565379,-50.169344,-51.578794,-48.979395,-56.289722,-48.673498,-47.055277,-52.023000,-51.925740,-52.762535,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-43.860932,-42.098723,-35.682794,-42.509963,-35.140378,-36.618023,-36.489372,-32.450501,-34.835090,-36.821800,-44.529476,-40.444521,-40.677182,-45.388309,-43.171790,-44.331415,-43.704110,-45.410907,-41.422617,-41.577154,-39.659391,-44.920323,-41.895439,-45.174387,-52.210497,-49.204494,-40.432718,-42.020624,-52.324372,-43.402282,-44.244646,-41.350464,-50.915864,-44.239280,-44.022582,-42.411157,-54.451899,-43.735415,-50.541761,-50.677275,-45.533612,-50.497739,-53.707111,-49.642678,-49.726576,-43.849775,-50.861014,-44.669782,-51.774391,-50.763874,-48.890864,-43.748857,-56.810507,-51.265111,-50.537446,-55.948720,-46.367149,-49.690426,-49.571145,-44.439335,-44.140195,-43.182216,-43.917757,-50.261555,-43.610709,-43.889565,-47.001023,-49.217322,-52.662283,-46.164899,-49.227392,-49.692927,-50.663533,-52.551401,-43.116269,-45.699460,-42.487538,-45.578514,-41.916128,-44.363135,-43.978552,-43.065203,-46.616428,-47.417868,-50.707249,-40.970942,-51.319669,-44.776122,-50.507897,-41.483844,-45.544100,-52.011421,-49.416457,-46.010681,-43.880868,-49.393232,-49.898545,-44.037539,-47.232787,-49.140425,-47.722012,-53.006861,-46.151541,-45.700065,-51.165284,-45.454035,-55.358884,-49.107834,-53.531542,-42.064139,-44.722529,-47.099662,-43.283595,-50.724486,-64.753753,-45.909318,-48.394714,-40.964272,-41.773441,-44.804562,-42.538020,-43.726044,-46.541914,-40.298497,-41.451622,-42.009782,-51.321170,-53.313787,-49.303027,-45.147761,-40.562133,-44.637972,-46.860802,-49.796916,-45.819077,-46.175811,-48.015427,-55.439720,-45.420591,-47.530681,-47.615127,-53.106535,-53.322320,-56.438295,-58.380289,-61.658134,-58.851610,-59.412263,-56.271503,-55.418721,-51.107116,-54.485885,-62.345915,-53.973212,-50.492084,-52.521200,-56.349813,-47.119601,-47.806958,-49.056367,-58.556335,-48.632694,-54.962031,-49.077374,-53.538274,-52.617176,-46.701991,-45.572671,-44.974721,-46.355729,-50.058742,-50.522720,-47.789966,-46.800685,-49.427843,-50.729214,-48.712260,-55.250128,-47.598453,-46.641593,-51.812010,-50.951320,-53.565429,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-44.129276,-41.928810,-35.348492,-42.002448,-34.130125,-35.813017,-36.835904,-32.614883,-34.664727,-36.481030,-44.317533,-40.210240,-40.678368,-45.799729,-43.027426,-45.032359,-43.850987,-45.359491,-41.415913,-41.373158,-39.416254,-44.658534,-41.827965,-45.651377,-52.272754,-50.550438,-40.305624,-41.473789,-53.001497,-42.899230,-44.037474,-41.075885,-50.975909,-44.128379,-44.176418,-41.840176,-55.013169,-43.603180,-50.923745,-49.865559,-45.773728,-50.339349,-54.074090,-49.794810,-50.440151,-43.713329,-51.019134,-43.885036,-51.755465,-52.879636,-49.886029,-43.983902,-58.816174,-50.134678,-50.454570,-56.738651,-46.323628,-49.256094,-50.493184,-44.352143,-43.838812,-43.587596,-44.583561,-49.549376,-43.591063,-43.757080,-47.062272,-51.095443,-51.598252,-46.172458,-47.066014,-48.509427,-53.092092,-51.934583,-43.014769,-46.371602,-42.635960,-44.850359,-42.372263,-44.417287,-44.595199,-42.811997,-46.848050,-46.864758,-50.666884,-41.055197,-50.521563,-43.871195,-50.807820,-41.182645,-45.312790,-53.714114,-50.661877,-46.105712,-43.786703,-49.612585,-49.284141,-44.108920,-47.131276,-50.105435,-46.754195,-52.771673,-46.957057,-45.399755,-52.190068,-44.843259,-54.791176,-49.892536,-49.936512,-42.705082,-45.958950,-46.598258,-44.266284,-50.727175,-58.844493,-46.837588,-47.848050,-41.432475,-41.541208,-45.289673,-43.560566,-44.388710,-47.918427,-40.738702,-41.035522,-41.563153,-52.698375,-57.180130,-47.543559,-46.152988,-40.618921,-44.275041,-46.701542,-49.092063,-45.696541,-45.382338,-47.994506,-55.207305,-45.242860,-47.044424,-46.400457,-51.146055,-52.739501,-54.309430,-58.377774,-58.590337,-57.751770,-59.163395,-52.420287,-54.566113,-52.250360,-54.421342,-67.123457,-53.284239,-49.802157,-52.026333,-54.826250,-46.602602,-47.679584,-47.976876,-55.632442,-46.910379,-57.997029,-48.709936,-53.636292,-53.044652,-46.411168,-45.576957,-44.560398,-46.185448,-51.845451,-50.066493,-47.641321,-47.347064,-48.783793,-50.043363,-48.495913,-54.234135,-46.760834,-46.402935,-51.626962,-50.207060,-54.189491,0,Fileset 1: TS pulse compressed wideband pings T1
70.500,-44.208118,-41.806662,-35.008563,-41.121385,-33.272511,-35.017766,-36.963375,-32.721857,-34.496915,-36.148218,-44.029409,-39.928954,-40.682704,-46.067338,-42.848660,-45.881145,-43.941757,-45.045123,-41.186905,-41.157526,-39.297934,-44.475259,-41.777593,-45.787283,-52.397122,-51.949650,-40.310354,-40.982643,-53.256568,-42.442268,-43.745256,-40.807695,-51.040710,-44.182127,-44.208485,-41.201090,-54.959646,-43.515354,-51.324850,-49.181071,-46.027751,-49.795299,-54.319095,-49.851215,-51.236741,-43.609101,-51.438075,-43.298752,-51.027266,-53.276796,-51.134039,-44.209860,-59.655822,-49.213659,-50.302743,-56.634941,-46.208189,-49.159886,-51.728207,-44.280756,-43.541400,-43.869065,-45.105241,-48.864603,-43.840825,-43.528506,-47.115275,-52.537768,-50.048314,-46.102968,-45.689001,-47.440616,-54.764661,-50.854064,-43.040558,-47.231614,-42.763985,-44.284830,-42.771831,-44.466133,-45.114219,-42.615162,-46.842425,-46.541073,-50.468946,-41.179205,-49.768278,-43.034755,-50.985344,-40.986418,-45.069008,-55.372565,-51.537290,-46.000028,-43.617637,-49.966486,-48.423758,-44.037565,-46.947732,-50.731891,-45.915099,-52.167822,-47.484189,-45.166096,-53.019801,-44.281043,-54.299047,-50.744115,-47.727399,-43.437048,-47.632302,-46.386401,-45.435558,-51.026966,-55.043804,-47.806579,-47.610078,-42.176450,-41.499845,-45.733032,-44.687461,-44.821840,-49.559839,-41.218749,-40.962178,-41.325100,-54.071602,-61.133377,-46.426026,-46.115781,-40.891205,-43.914018,-46.572997,-49.088480,-45.670060,-44.535659,-48.249093,-55.020481,-45.232117,-46.705774,-45.373360,-49.498092,-52.428215,-52.634122,-58.395497,-56.748627,-57.454626,-60.038970,-49.813820,-54.316498,-52.841497,-54.492766,-68.395775,-52.562775,-49.359824,-52.184226,-55.380263,-46.473263,-47.565056,-47.267025,-53.922622,-45.671427,-62.958503,-48.583069,-54.182540,-53.629399,-46.264162,-45.603938,-44.405530,-46.061512,-54.488537,-49.752783,-47.508429,-48.201929,-48.303983,-49.482525,-48.304305,-53.237773,-46.108802,-46.239747,-51.374565,-49.824613,-54.566833,0,Fileset 1: TS pulse compressed wideband pings T1
71.000,-44.174540,-41.713232,-34.679966,-40.135920,-32.546624,-34.266256,-36.891155,-32.789342,-34.336514,-35.845416,-43.693565,-39.613122,-40.686611,-46.166906,-42.659132,-46.814399,-43.937269,-44.624008,-40.834170,-41.006370,-39.224140,-44.292166,-41.790533,-45.627195,-52.598497,-52.795199,-40.398457,-40.557761,-53.243717,-41.952502,-43.452052,-40.549608,-51.218461,-44.306771,-44.101428,-40.676641,-54.361905,-43.455401,-51.613507,-48.762324,-46.167820,-49.072399,-53.987755,-49.620107,-52.008766,-43.524032,-51.697880,-42.913141,-50.124268,-51.163565,-52.494460,-44.411222,-58.746500,-48.438888,-50.278715,-55.949441,-46.036908,-49.614669,-53.128922,-44.185766,-43.183743,-44.064754,-45.509950,-48.275454,-44.180420,-43.148652,-47.010353,-53.252684,-48.624017,-46.014925,-45.043536,-46.440741,-55.475180,-49.540262,-43.120210,-48.066755,-42.817287,-43.832512,-43.130405,-44.383032,-45.529950,-42.496284,-46.564082,-46.286644,-50.141961,-41.343670,-49.172003,-42.358084,-50.983877,-40.875113,-44.849045,-56.752982,-52.294419,-45.737461,-43.374018,-50.324677,-47.411658,-43.916106,-46.630219,-51.373096,-45.123996,-51.492890,-47.830120,-44.992166,-53.586667,-43.824795,-54.371357,-51.578989,-46.338364,-44.164370,-49.607351,-46.355068,-46.717640,-51.512627,-52.322809,-48.591392,-47.770429,-43.086014,-41.598769,-46.195246,-45.472456,-44.993630,-51.398335,-41.756750,-41.161094,-41.307287,-55.214673,-59.904207,-45.988483,-45.119395,-41.329726,-43.635288,-46.407582,-49.705628,-45.729518,-43.801776,-48.739005,-54.706858,-45.313838,-46.548697,-44.546041,-48.197834,-52.233180,-51.283283,-58.977620,-55.697154,-57.622479,-58.503278,-48.247023,-54.282147,-52.951876,-54.050421,-61.418487,-51.790138,-49.126592,-51.808573,-57.081566,-46.615794,-47.390010,-46.667543,-53.182536,-45.050082,-73.389137,-48.668143,-55.558144,-54.178819,-46.270145,-45.575161,-44.459882,-45.768613,-58.363675,-49.450818,-47.367998,-49.300327,-47.996754,-48.998168,-48.144423,-52.283876,-45.573278,-46.076835,-51.064557,-49.741423,-54.757760,0,Fileset 1: TS pulse compressed wideband pings T1
71.500,-44.156073,-41.635174,-34.390941,-39.146213,-31.899836,-33.561483,-36.698516,-32.877406,-34.198496,-35.594877,-43.324283,-39.291396,-40.711026,-46.159829,-42.482718,-47.829843,-43.848266,-44.251022,-40.486418,-40.972159,-39.154978,-44.066358,-41.916035,-45.397297,-52.908316,-52.851981,-40.545009,-40.193521,-53.130155,-41.400786,-43.245758,-40.333355,-51.592626,-44.438134,-43.947123,-40.355096,-53.358787,-43.427656,-51.757063,-48.566481,-46.183568,-48.400186,-52.881666,-49.098659,-52.704788,-43.459905,-51.496044,-42.695912,-49.445802,-48.813229,-53.962889,-44.633366,-56.943325,-47.753987,-50.433770,-55.137342,-45.880284,-50.725211,-54.611414,-44.063843,-42.764655,-44.284970,-45.947767,-47.747082,-44.418070,-42.678088,-46.694780,-53.723223,-47.593663,-45.974799,-44.936544,-45.506326,-55.757858,-48.207629,-43.205877,-48.803494,-42.824159,-43.466197,-43.549238,-44.125322,-45.944843,-42.454240,-46.100581,-45.979546,-49.679632,-41.574917,-48.747450,-41.852833,-50.764343,-40.828061,-44.706040,-57.679711,-53.371871,-45.427750,-43.079047,-50.527098,-46.398121,-43.863112,-46.190830,-52.314645,-44.367943,-50.854654,-48.208451,-44.835622,-53.939282,-43.482204,-55.047963,-52.335278,-45.436481,-44.851553,-51.649866,-46.388795,-48.131562,-52.020730,-50.158932,-49.131443,-48.134929,-44.029952,-41.806348,-46.733749,-45.628717,-45.056085,-53.509732,-42.407894,-41.544530,-41.469683,-56.119937,-56.555526,-46.023890,-43.892280,-41.896514,-43.460257,-46.176135,-50.657015,-45.884339,-43.313584,-49.468231,-54.207831,-45.436640,-46.555101,-43.908074,-47.170444,-52.110271,-50.174452,-60.084901,-55.090353,-58.107414,-55.239133,-47.397405,-54.097963,-52.855956,-52.983010,-57.767272,-50.984050,-48.999576,-50.421374,-57.234621,-46.866267,-47.197248,-46.032075,-53.141163,-44.933682,-69.453593,-48.872938,-57.843664,-54.508281,-46.435857,-45.495283,-44.662592,-45.330346,-65.139805,-49.155352,-47.271877,-50.605442,-47.810596,-48.570246,-48.055079,-51.424154,-45.113993,-45.912328,-50.786968,-49.787451,-54.919353,0,Fileset 1: TS pulse compressed wideband pings T1
72.000,-44.228454,-41.556353,-34.143552,-38.144366,-31.279185,-32.877748,-36.416235,-33.020886,-34.080523,-35.394905,-42.910488,-38.967222,-40.757605,-46.082185,-42.307700,-48.943088,-43.677528,-43.976244,-40.202229,-41.057900,-39.094169,-43.790789,-42.169735,-45.232959,-53.322837,-52.428701,-40.740617,-39.874710,-52.959417,-40.802242,-43.153172,-40.178350,-52.209425,-44.543138,-43.824541,-40.240451,-52.155586,-43.419209,-51.775894,-48.501007,-46.113945,-47.865278,-51.306063,-48.408182,-53.298937,-43.409945,-50.847461,-42.608765,-49.112059,-46.964321,-55.635417,-44.918495,-55.152199,-47.141786,-50.733443,-54.349715,-45.805833,-52.539175,-56.108757,-43.918944,-42.295939,-44.590046,-46.536206,-47.230082,-44.437038,-42.195088,-46.207390,-54.357766,-46.970910,-46.005637,-45.204411,-44.662403,-55.794390,-46.932125,-43.270882,-49.490920,-42.825273,-43.180728,-44.123653,-43.715154,-46.444419,-42.464956,-45.553541,-45.569044,-49.057893,-41.893303,-48.446687,-41.492591,-50.267446,-40.824418,-44.656600,-57.988888,-55.108774,-45.133768,-42.736082,-50.478372,-45.466951,-43.925021,-45.663414,-53.672838,-43.670872,-50.224063,-48.749167,-44.648320,-54.135019,-43.228464,-56.257230,-52.934218,-44.850946,-45.506882,-53.386267,-46.402095,-49.772117,-52.359460,-48.289922,-49.505661,-48.483320,-44.891241,-42.118180,-47.363253,-45.190060,-45.131695,-56.012825,-43.187315,-42.064270,-41.757199,-56.865591,-53.961300,-46.263430,-42.821308,-42.572645,-43.353797,-45.874581,-51.536786,-46.148076,-43.087146,-50.526043,-53.524946,-45.578446,-46.675426,-43.427118,-46.330545,-52.114853,-49.266004,-61.461364,-54.686164,-59.007614,-52.595570,-46.963250,-53.622515,-52.701551,-51.778831,-55.887964,-50.176040,-48.908445,-48.708382,-54.581736,-47.064470,-47.069760,-45.369494,-53.545031,-45.112320,-62.115787,-49.110596,-60.612460,-54.537636,-46.772965,-45.414380,-44.965773,-44.893554,-69.023022,-48.908553,-47.274588,-52.144112,-47.682353,-48.182148,-48.069846,-50.671417,-44.717464,-45.766092,-50.597164,-49.791628,-55.185703,0,Fileset 1: TS pulse compressed wideband pings T1
