Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
133.000,-38.195898,-49.836459,-37.069517,-37.834931,-31.611908,-32.645196,-33.159431,-39.538918,-36.594670,-37.427803,-38.076252,-41.920700,-44.620018,-44.916671,-39.567211,-41.798027,-38.180124,-39.546469,-46.011101,-43.698760,-48.352602,-47.295352,-44.284952,-44.823455,-48.655884,-48.813235,-44.273825,-44.761104,-47.165637,-43.340849,-42.768490,-43.910324,-47.830946,-42.981231,-41.502911,-44.517899,-46.346695,-50.644126,-62.502553,-47.068326,-47.114377,-37.529969,-60.233191,-38.558220,-49.023184,-47.447768,-53.675201,-43.216400,-44.257441,-41.699980,-46.840885,-44.396453,-47.367486,-47.489631,-53.940976,-50.862628,-49.949904,-53.355518,-55.649020,-44.330517,-44.969000,-46.990076,-43.268382,-45.948798,-41.810392,-45.731025,-44.308337,-45.724965,-51.411072,-61.964046,-60.313622,-48.028313,-50.658453,-42.719780,-37.016010,-46.822238,-50.867748,-49.871072,-38.472739,-42.363988,-41.041023,-44.834706,-46.290180,-46.519282,-41.299938,-39.459927,-37.879022,-44.782820,-42.450725,-47.571617,-56.291851,-47.038187,-42.503946,-42.155244,-45.221994,-44.269398,-44.031377,-46.394189,-55.982810,-42.739307,-47.046349,-43.093112,-57.133719,-60.547325,-43.893308,-41.392933,-50.935546,-42.735378,-39.878134,-50.236882,-53.424598,-43.961361,-40.167551,-41.940167,-42.211486,-41.250107,-57.624043,-48.384418,-41.775987,-41.457809,-42.811828,-40.944027,-37.708597,-35.815265,-43.033669,-43.361418,-42.601230,-51.559823,-59.448841,-38.388981,-54.485621,-51.649158,-42.157109,-44.879645,-42.088043,-52.909805,-44.115269,-49.560254,-48.121131,-62.064669,-46.163263,-53.473398,-61.157247,-50.902330,-47.009832,-45.648248,-49.256565,-52.546544,-50.054281,-54.301268,-54.542976,-51.128888,-49.540715,-49.161444,-44.530121,-50.363466,-52.165424,-49.542640,-51.274469,-55.054633,-50.218413,-49.118687,-46.195814,-57.097326,-47.587923,-58.340367,-47.556810,-50.351231,-47.544928,-45.704125,-47.939698,-58.855547,-53.960617,-44.503010,-59.027661,-51.652022,-52.994509,-69.025627,-51.022430,-48.794533,-57.210658,-54.640462,-51.429384,0,Fileset 1: TS pulse compressed wideband pings T3
133.500,-37.500610,-50.692819,-36.427567,-36.948341,-31.433035,-32.784956,-32.875235,-38.465569,-36.461558,-37.441696,-37.617198,-42.402511,-44.610866,-44.339861,-39.853299,-41.101567,-37.400388,-38.599484,-44.676096,-42.672495,-48.043323,-46.234704,-44.185251,-45.723272,-48.303816,-46.606932,-43.503906,-45.170624,-47.257794,-42.552686,-42.993218,-43.562586,-47.957364,-41.774819,-41.569085,-44.855907,-46.653202,-48.508124,-59.204549,-46.480690,-46.427256,-37.279989,-61.387040,-38.386712,-48.243809,-45.643136,-54.931651,-42.123059,-43.502860,-40.535191,-46.361228,-44.269955,-47.760991,-47.291606,-52.962627,-48.381152,-47.841349,-52.786718,-56.761762,-43.054829,-45.344045,-47.750634,-42.871345,-45.451220,-40.880799,-45.377873,-44.429254,-45.544978,-50.721299,-58.617531,-57.556378,-47.515681,-51.993247,-43.020034,-36.823965,-47.574953,-49.154471,-50.300591,-38.233451,-42.490966,-40.789413,-45.762773,-45.186127,-44.800592,-41.215144,-39.707101,-38.083231,-44.843687,-41.731944,-47.419566,-55.999994,-46.148371,-42.107962,-41.447439,-44.997381,-45.122513,-43.868358,-46.516681,-54.632258,-42.548229,-47.821361,-42.668515,-56.836301,-60.253746,-43.367061,-40.661099,-51.348041,-42.473881,-39.332285,-47.746226,-53.668008,-45.020508,-40.925840,-42.399749,-43.100451,-41.597640,-59.678007,-47.072675,-40.588249,-40.308440,-41.708617,-42.065836,-37.018555,-36.213407,-44.823925,-43.124919,-43.129213,-47.860543,-55.876781,-38.607886,-53.451206,-51.443304,-42.990021,-45.991912,-42.295588,-48.793286,-43.819766,-49.469518,-48.851874,-73.049685,-46.953589,-53.073561,-61.823341,-52.346579,-46.946917,-44.472452,-50.028005,-50.360106,-49.046338,-52.392949,-53.284702,-52.380774,-47.890548,-47.781695,-44.325771,-50.160888,-53.578918,-48.650222,-51.293580,-52.243924,-49.840828,-46.759446,-45.016035,-57.250116,-48.316049,-58.724601,-48.175253,-51.728848,-47.759295,-44.185123,-46.753149,-58.236476,-54.200943,-44.252219,-61.903042,-51.696203,-53.260390,-66.630676,-49.269246,-48.463001,-57.820802,-55.319647,-51.126500,0,Fileset 1: TS pulse compressed wideband pings T3
134.000,-36.913807,-51.829228,-35.669045,-36.045030,-31.335218,-32.838587,-32.691881,-37.366850,-36.122963,-37.342348,-37.155570,-43.321032,-44.740851,-43.440821,-40.032136,-40.555347,-36.900993,-37.858916,-43.271584,-41.800599,-47.623857,-45.031688,-44.168180,-46.494862,-47.751585,-44.821084,-42.650781,-45.481023,-47.371775,-42.042781,-43.105778,-43.146963,-48.295905,-40.405565,-42.169133,-45.707620,-46.659716,-46.390702,-57.315667,-45.853998,-46.220135,-37.243652,-54.694176,-38.477747,-48.407512,-44.260433,-57.493500,-41.184453,-43.194523,-39.569246,-46.204065,-44.391952,-48.211684,-46.672945,-51.223151,-46.665919,-45.963295,-51.732313,-58.585741,-42.072541,-45.978181,-49.371942,-42.335202,-44.604587,-40.279431,-44.778030,-44.611188,-45.623362,-50.038820,-54.988061,-54.047139,-46.892266,-52.853763,-43.582103,-36.590735,-48.122424,-47.061866,-51.658457,-38.089838,-42.429801,-40.802829,-46.359818,-44.616280,-43.261606,-41.115536,-40.093932,-38.584798,-45.527856,-41.117595,-47.180076,-54.353612,-45.005061,-41.728363,-40.837132,-45.472650,-45.794390,-43.959318,-46.455982,-53.179693,-42.568503,-49.340532,-42.183478,-55.723955,-57.021979,-42.871528,-39.905393,-50.805766,-42.512968,-38.778319,-46.401096,-53.507412,-46.757002,-42.108116,-42.861146,-44.485179,-42.298714,-59.625747,-45.034625,-39.532403,-39.124637,-40.737471,-43.234405,-36.323033,-37.331195,-47.052647,-42.785901,-44.001905,-45.542088,-53.331389,-39.160501,-51.666246,-51.985882,-43.855702,-48.168205,-42.849428,-46.091105,-43.619442,-48.776205,-49.787985,-68.168884,-48.439979,-51.825616,-61.835038,-56.237230,-46.427001,-43.401935,-50.985671,-48.542060,-47.902943,-50.772384,-52.555153,-53.802053,-46.869715,-46.308237,-44.293842,-50.855554,-54.981757,-48.659164,-51.552408,-50.104509,-48.713977,-45.272763,-43.923698,-57.077999,-48.641843,-57.847881,-49.130974,-53.040895,-47.766675,-43.318848,-45.748991,-58.322280,-54.569207,-44.227357,-66.893356,-51.931108,-53.966272,-63.215254,-47.789507,-48.539588,-58.424153,-57.172062,-50.972553,0,Fileset 1: TS pulse compressed wideband pings T3
134.500,-36.521760,-52.751830,-34.955745,-35.244530,-31.320865,-32.816068,-32.642190,-36.376679,-35.639586,-37.054744,-36.732325,-44.566301,-44.925041,-42.201745,-40.115777,-40.160669,-36.793081,-37.444778,-42.150567,-41.008135,-47.323498,-44.028978,-44.194062,-47.117482,-46.894779,-43.869057,-42.069397,-45.814848,-47.329265,-41.774087,-42.961203,-42.787017,-48.776488,-39.230362,-43.007541,-47.033492,-46.182920,-44.642959,-56.607884,-45.241991,-46.798570,-37.561182,-49.761707,-38.807838,-49.670817,-43.361038,-58.456872,-40.324214,-43.272308,-39.043690,-46.661093,-44.624006,-48.670624,-45.870803,-49.396350,-45.888438,-44.463124,-50.668362,-60.439029,-41.417618,-46.522907,-51.289290,-41.805253,-43.563576,-40.084267,-44.007385,-44.674520,-46.144107,-49.629950,-51.659310,-50.921742,-46.203400,-52.372022,-44.521477,-36.379523,-48.260068,-44.895678,-53.765394,-37.998389,-42.001593,-41.155961,-46.320568,-44.736168,-42.190032,-40.986625,-40.584256,-39.180685,-46.840483,-40.775319,-46.950330,-52.406611,-43.800505,-41.540917,-40.379450,-46.378555,-46.028728,-44.292718,-46.132004,-52.021252,-42.658709,-51.744320,-41.691745,-54.629851,-54.495544,-42.430540,-39.189458,-49.361095,-42.816595,-38.220163,-46.007624,-53.228418,-49.422534,-43.811728,-43.225179,-45.890912,-43.474088,-58.582399,-43.206750,-38.723671,-38.070650,-40.004451,-43.985764,-35.800739,-39.187108,-48.282054,-42.482927,-45.325353,-43.851613,-50.511834,-40.072654,-50.045124,-52.814446,-44.367467,-49.344633,-43.775047,-44.691030,-43.284332,-47.708820,-51.061100,-62.424787,-50.565105,-50.236491,-61.090309,-65.878470,-45.433462,-42.322986,-51.662507,-47.506005,-47.267081,-49.713220,-52.319280,-54.953765,-46.521137,-45.254790,-44.701012,-52.233492,-56.169730,-49.492586,-52.074013,-48.395573,-47.221764,-44.712586,-43.097923,-56.972409,-48.417404,-56.135773,-50.352583,-53.495113,-47.530963,-43.281925,-45.086015,-59.271770,-55.111261,-44.438892,-75.720114,-52.303327,-55.249016,-60.188032,-46.538949,-48.911586,-58.797945,-59.814162,-50.791557,0,Fileset 1: TS pulse compressed wideband pings T3
135.000,-36.320732,-53.211381,-34.377025,-34.603065,-31.347635,-32.783017,-32.694305,-35.576160,-35.135151,-36.634357,-36.398485,-45.885802,-45.049998,-40.928420,-40.197695,-39.853139,-37.005957,-37.324786,-41.439528,-40.207407,-47.199233,-43.399468,-44.229684,-47.808362,-45.908340,-43.717491,-41.958462,-46.326732,-47.034729,-41.597976,-42.587953,-42.561600,-49.233833,-38.423221,-43.447654,-48.550613,-45.372200,-43.369315,-56.869963,-44.719679,-48.136836,-38.199530,-46.781631,-39.229913,-52.063478,-42.846124,-54.416998,-39.449040,-43.497673,-38.966032,-47.612870,-44.777990,-48.906362,-45.247701,-47.960386,-45.661224,-43.301435,-50.044085,-61.046297,-40.956740,-46.753821,-51.888655,-41.407610,-42.647926,-40.231260,-43.250045,-44.552078,-47.072323,-49.473630,-49.282805,-48.774699,-45.553184,-50.952499,-45.731978,-36.244919,-47.907017,-43.032012,-55.793805,-37.904215,-41.311866,-41.768254,-45.853315,-45.425203,-41.579060,-40.823664,-41.088365,-39.580470,-48.552523,-40.737679,-46.862115,-50.985247,-42.753755,-41.620200,-40.047177,-47.113929,-45.913808,-44.754943,-45.688859,-51.256225,-42.595028,-54.891833,-41.254621,-53.675335,-53.082653,-42.073121,-38.569973,-47.659799,-43.231211,-37.664008,-46.272409,-53.222409,-53.329349,-46.081494,-43.483137,-46.321172,-45.167452,-58.181991,-41.890061,-38.151128,-37.275614,-39.592380,-44.078976,-35.470101,-41.484804,-46.999879,-42.317124,-47.091369,-42.428353,-47.768105,-41.181483,-49.028659,-53.306585,-44.506558,-46.560825,-44.944428,-44.223587,-42.811574,-46.700189,-52.810150,-59.022819,-52.414345,-48.932434,-60.392744,-66.143622,-44.561415,-41.322429,-51.358872,-47.318314,-47.311407,-49.162625,-52.313113,-55.632822,-46.625612,-44.784081,-45.571645,-53.550546,-56.509001,-50.766524,-52.808681,-46.937571,-45.862006,-44.814981,-42.598380,-57.351667,-48.049427,-54.444810,-51.721554,-52.655049,-47.220413,-43.848288,-44.765473,-60.785727,-55.861695,-44.723771,-84.220598,-52.675022,-57.166951,-57.684299,-45.497734,-49.458386,-58.805348,-61.897153,-50.430277,0,Fileset 1: TS pulse compressed wideband pings T3
135.500,-36.227501,-53.587622,-33.909578,-34.082055,-31.368334,-32.815849,-32.783093,-34.948146,-34.702456,-36.166485,-36.164176,-47.078915,-45.043677,-39.844409,-40.389074,-39.541812,-37.362643,-37.380856,-41.078841,-39.362159,-47.210959,-43.102284,-44.235651,-48.715691,-44.917149,-44.150691,-42.295515,-47.141907,-46.527589,-41.372320,-42.089632,-42.478821,-49.501230,-37.938655,-43.067779,-49.673281,-44.508117,-42.477306,-57.885383,-44.341259,-49.868976,-39.006621,-44.928141,-39.595128,-55.800448,-42.552275,-50.509504,-38.513565,-43.638257,-39.243408,-48.623215,-44.766186,-48.697265,-44.855280,-46.977636,-45.479680,-42.365551,-49.934720,-60.359410,-40.559922,-46.768211,-50.792085,-41.184548,-41.980010,-40.587622,-42.619575,-44.282689,-48.188735,-49.443423,-47.767664,-47.487296,-44.967592,-49.360448,-46.963176,-36.197889,-47.145293,-41.594880,-55.997354,-37.784039,-40.562439,-42.466186,-45.275124,-46.468957,-41.252772,-40.596169,-41.564304,-39.653342,-50.356383,-40.933841,-46.971267,-50.039859,-41.941605,-41.936504,-39.771654,-47.302876,-45.746383,-45.233708,-45.324424,-50.760734,-42.326100,-58.496702,-40.874041,-52.728217,-52.349533,-41.825324,-38.061984,-46.192109,-43.608951,-37.121858,-46.919620,-53.570404,-58.790246,-48.880573,-43.693584,-45.548785,-47.481296,-58.819878,-40.981316,-37.707278,-36.758736,-39.464101,-43.737295,-35.230314,-43.788249,-44.793899,-42.303653,-49.302701,-41.221042,-45.797939,-42.244100,-48.514086,-53.421566,-44.472927,-43.432364,-46.202444,-44.172888,-42.329984,-45.953484,-55.275685,-56.008993,-52.596803,-48.129418,-60.454429,-59.446480,-44.136498,-40.538992,-49.979468,-47.812052,-47.916495,-48.912518,-52.232804,-56.031062,-46.827786,-44.791444,-46.757582,-53.974884,-55.702927,-51.922743,-53.683159,-45.769939,-44.824627,-45.150478,-42.352764,-58.195353,-47.752906,-52.969285,-53.229172,-51.044592,-47.035505,-44.513517,-44.661758,-62.381980,-56.892670,-44.885351,-77.516746,-52.886593,-59.635771,-55.548787,-44.650255,-50.209824,-58.515835,-62.067263,-49.899043,0,Fileset 1: TS pulse compressed wideband pings T3
136.000,-36.158509,-54.182200,-33.483376,-33.606377,-31.362805,-32.971228,-32.856419,-34.429107,-34.372057,-35.695450,-36.014629,-48.168627,-44.864055,-38.961948,-40.776640,-39.152661,-37.701804,-37.520973,-40.961091,-38.481759,-47.340884,-43.015282,-44.179908,-49.928666,-43.910679,-45.012785,-43.000478,-48.378932,-45.932741,-41.028019,-41.540555,-42.527865,-49.465110,-37.676512,-42.056389,-49.758357,-43.745661,-41.834044,-59.422598,-44.120001,-51.163573,-39.846091,-43.684947,-39.856004,-62.066381,-42.348242,-47.579575,-37.520890,-43.641657,-39.895628,-49.140969,-44.645272,-48.033324,-44.570776,-46.369618,-45.086655,-41.564085,-50.224177,-59.158038,-40.186903,-46.739551,-49.225028,-41.126734,-41.512220,-41.041007,-42.145757,-43.895121,-49.180398,-49.475450,-46.775136,-46.767364,-44.407637,-47.908424,-47.963283,-36.239656,-46.203417,-40.494691,-54.245881,-37.647408,-39.867314,-43.065501,-44.736658,-47.763804,-41.055275,-40.272948,-42.049062,-39.444891,-52.008708,-41.294843,-47.249581,-49.287173,-41.320049,-42.437792,-39.507122,-47.017410,-45.706694,-45.677439,-45.145768,-50.402253,-41.958737,-62.321950,-40.527739,-51.755609,-51.945484,-41.705971,-37.655572,-45.069696,-43.890622,-36.603635,-47.824617,-54.134350,-60.152935,-51.123163,-43.917203,-44.223179,-50.866275,-60.411879,-40.296449,-37.279255,-36.482212,-39.514970,-43.270703,-34.977710,-45.772726,-42.768535,-42.410636,-52.231346,-40.227236,-44.574416,-43.088121,-48.249518,-53.413955,-44.383619,-41.198347,-47.484908,-44.070305,-41.857176,-45.487385,-59.261039,-53.118649,-51.264945,-47.792584,-61.491838,-56.790726,-44.142234,-40.022894,-48.098493,-48.743933,-48.927443,-48.789638,-51.903715,-56.371795,-46.822091,-45.130183,-48.071001,-53.524528,-54.517168,-52.452261,-54.643676,-44.959323,-44.065855,-45.345330,-42.250526,-59.237812,-47.441535,-51.607568,-55.024509,-49.237007,-47.109813,-44.793956,-44.627714,-63.781226,-58.367532,-44.832888,-74.383350,-52.816500,-62.015375,-53.674120,-43.982522,-51.303816,-58.079446,-60.711850,-49.311850,0,Fileset 1: TS pulse compressed wideband pings T3
136.500,-36.072597,-55.021081,-33.039566,-33.114486,-31.335952,-33.282582,-32.887249,-33.960740,-34.134021,-35.230501,-35.933394,-49.457707,-44.456656,-38.203513,-41.425747,-38.636415,-37.916682,-37.718590,-40.995521,-37.600052,-47.565282,-43.032249,-44.071077,-51.648164,-42.897744,-46.321366,-44.070925,-50.121860,-45.405614,-40.542918,-40.991359,-42.712732,-49.085632,-37.592299,-40.820485,-48.758094,-43.127751,-41.350416,-60.801276,-44.063510,-50.832471,-40.666047,-42.772808,-40.077914,-67.582387,-42.147983,-45.214329,-36.502109,-43.647732,-41.199918,-48.799171,-44.568834,-47.047357,-44.225504,-46.105445,-44.573409,-40.859206,-50.763010,-57.769420,-39.874269,-46.761101,-47.808614,-41.207121,-41.176142,-41.501661,-41.840712,-43.396473,-49.705638,-49.571003,-45.992437,-46.392951,-43.835668,-46.697914,-48.571377,-36.398606,-45.232188,-39.601059,-52.249164,-37.514060,-39.290913,-43.392973,-44.320573,-49.401943,-40.938725,-39.865395,-42.609809,-39.045292,-53.280376,-41.802601,-47.621181,-48.522397,-40.804123,-43.094356,-39.253605,-46.450662,-45.764179,-46.056746,-45.165210,-50.134756,-41.607682,-66.412305,-40.219760,-50.745606,-51.678064,-41.724327,-37.340211,-44.215875,-44.068459,-36.127657,-49.023513,-54.773692,-55.079031,-49.443694,-44.165879,-42.750156,-56.924592,-62.267376,-39.696734,-36.804743,-36.412251,-39.638292,-42.817721,-34.660757,-47.171354,-40.974685,-42.598207,-56.695825,-39.414539,-43.819236,-43.658829,-48.061253,-53.430829,-44.325028,-39.618430,-48.791069,-43.675396,-41.304550,-45.279235,-67.435064,-50.392869,-49.406112,-47.848470,-63.780312,-54.608226,-44.484364,-39.794257,-46.113299,-49.724518,-50.248246,-48.738661,-51.299686,-56.715924,-46.451564,-45.722396,-49.317441,-52.879049,-53.647121,-52.059571,-55.605359,-44.517945,-43.468001,-45.204548,-42.201494,-60.154931,-46.987778,-50.279562,-57.341142,-47.480464,-47.551892,-44.577004,-44.546104,-65.191284,-60.505862,-44.602908,-72.110323,-52.420157,-62.355335,-51.987979,-43.501629,-52.836131,-57.598181,-59.037014,-48.787830,0,Fileset 1: TS pulse compressed wideband pings T3
137.000,-35.969631,-56.036164,-32.553237,-32.577739,-31.306913,-33.743755,-32.866169,-33.495221,-33.952274,-34.771483,-35.903107,-51.548361,-43.769628,-37.482034,-42.365824,-37.969936,-37.938859,-37.992755,-41.087607,-36.771218,-47.744778,-43.093109,-43.954628,-53.943938,-41.959447,-48.299823,-45.647772,-51.824007,-45.111997,-39.912187,-40.501613,-43.033973,-48.402288,-37.720415,-39.683886,-47.208528,-42.668445,-40.982105,-60.460701,-44.210802,-48.859982,-41.472162,-42.090662,-40.415576,-59.228789,-41.887110,-43.138803,-35.522160,-43.906456,-43.945230,-47.684854,-44.755674,-45.895709,-43.647099,-46.252754,-44.263004,-40.261021,-51.373705,-56.231258,-39.724556,-46.888790,-46.671549,-41.379472,-40.948263,-41.846203,-41.737342,-42.813827,-49.604357,-49.749503,-45.194868,-46.265327,-43.254560,-45.831451,-48.774002,-36.741299,-44.203581,-38.826044,-50.838586,-37.399215,-38.921823,-43.302633,-44.151563,-51.678760,-40.972360,-39.441876,-43.305163,-38.536384,-53.846438,-42.461820,-47.966200,-47.691082,-40.297918,-43.881215,-39.056228,-45.760880,-45.694219,-46.287132,-45.314177,-49.977742,-41.350808,-71.634721,-39.989623,-49.641790,-51.468104,-41.854372,-37.108579,-43.507922,-44.110307,-35.738530,-50.629287,-55.733779,-51.315380,-45.504441,-44.365722,-41.232830,-61.202109,-62.083874,-39.116004,-36.296651,-36.534863,-39.743626,-42.349339,-34.275178,-46.980014,-39.322104,-42.823628,-59.906938,-38.765225,-43.227329,-43.991941,-47.945030,-53.563120,-44.401741,-38.487095,-50.012671,-43.077188,-40.559118,-45.322525,-62.364553,-47.948782,-47.435549,-48.216364,-68.754454,-51.780957,-45.076926,-39.914499,-44.109129,-49.959692,-51.787393,-48.828613,-50.490362,-57.001779,-45.728304,-46.571841,-50.330849,-52.641776,-53.474789,-50.746431,-56.253603,-44.416908,-42.911669,-44.707688,-42.143278,-60.543593,-46.370362,-49.013765,-60.036168,-45.865639,-48.499244,-44.163757,-44.333432,-67.455758,-62.807209,-44.319863,-69.756226,-51.730607,-60.298033,-50.440126,-43.257439,-54.315941,-57.079481,-57.638079,-48.429631,0,Fileset 1: TS pulse compressed wideband pings T3
137.500,-36.779990,-57.802069,-32.850368,-32.838500,-32.160398,-35.132972,-33.696873,-33.885950,-34.664084,-35.233001,-36.758230,-56.414995,-43.665128,-37.597368,-44.395114,-38.054638,-38.590191,-39.278109,-42.019396,-36.942966,-48.539031,-44.113597,-44.748869,-55.104144,-42.095169,-52.215210,-48.960152,-52.037667,-46.143603,-40.097625,-41.079670,-44.325930,-48.388594,-38.985618,-39.798356,-46.459232,-43.311616,-41.470564,-59.543092,-45.554330,-47.298918,-42.960527,-42.593597,-41.991679,-55.659004,-42.412450,-42.105499,-35.556645,-45.603123,-51.880406,-47.160957,-46.408198,-45.706597,-43.715855,-47.884059,-45.514607,-40.717838,-52.724108,-55.498288,-40.812554,-48.122123,-46.634670,-42.386352,-41.803084,-42.847311,-42.830567,-43.149913,-50.098693,-50.970955,-45.200395,-47.272628,-43.649165,-46.350930,-49.600188,-38.272100,-43.891186,-38.977178,-51.152201,-38.261053,-39.821228,-43.694884,-45.390738,-55.859012,-42.246033,-40.062433,-45.050029,-38.892074,-54.454015,-44.107817,-49.045041,-47.709041,-40.589571,-45.638663,-39.918539,-45.990897,-45.944576,-46.967427,-46.244267,-50.806254,-42.144187,-77.302980,-40.755032,-49.267757,-52.200822,-42.919518,-37.840499,-43.707116,-44.840757,-36.440596,-53.351324,-59.093937,-49.822686,-42.946838,-45.261465,-40.670640,-52.827753,-60.419746,-39.479610,-36.778294,-37.753370,-40.703014,-42.586125,-34.663396,-44.809163,-38.730835,-43.962149,-53.938916,-39.187515,-43.415986,-45.072154,-48.992098,-54.631402,-45.541044,-38.581654,-51.642912,-43.554603,-40.476452,-46.509913,-56.174266,-46.898869,-46.327291,-49.599595,-71.212402,-49.426964,-46.712983,-41.372345,-42.981249,-49.758810,-54.174348,-50.107952,-50.514917,-58.183750,-45.766887,-48.670258,-52.064269,-54.210558,-55.418454,-49.730549,-56.802216,-45.487737,-43.253494,-44.866647,-42.954495,-60.788166,-46.571286,-48.908876,-61.811294,-45.375775,-51.002061,-44.817555,-44.878321,-73.418025,-62.591589,-45.098417,-67.876270,-51.777782,-58.836559,-49.936160,-44.292369,-54.559507,-57.278660,-57.423581,-49.260435,0,Fileset 1: TS pulse compressed wideband pings T3
138.000,-37.612769,-57.960647,-33.126690,-33.091940,-33.020047,-36.278473,-34.477998,-34.108483,-35.222268,-35.731592,-37.551586,-65.847076,-43.396256,-37.637259,-46.185851,-38.097324,-39.032579,-40.532547,-42.641721,-37.251902,-48.838305,-45.152058,-45.498461,-52.110350,-42.543127,-57.046139,-53.110425,-49.901068,-47.510344,-40.225342,-41.820391,-45.396271,-48.230982,-40.502464,-40.496104,-45.822491,-44.118964,-41.904309,-59.545027,-47.206773,-46.073052,-43.752143,-43.446211,-43.992151,-54.298010,-42.791205,-41.228101,-35.892081,-47.819943,-56.069971,-46.711771,-48.725152,-45.766002,-43.664088,-50.101074,-47.823490,-41.287959,-53.617008,-54.879158,-42.356782,-49.738438,-46.793508,-43.210397,-42.790742,-43.432990,-44.099732,-43.544432,-50.790959,-52.287779,-45.132381,-48.170342,-44.182175,-47.541171,-50.263212,-40.079021,-43.300008,-39.189831,-52.347030,-39.126439,-41.228283,-43.784451,-47.334754,-59.486582,-43.908884,-40.876236,-46.824790,-39.351730,-54.509174,-45.452242,-49.854982,-47.847172,-40.743914,-47.271846,-40.977389,-46.335060,-45.396732,-47.065680,-46.795648,-51.470212,-43.025212,-67.269010,-41.613178,-48.734143,-52.975363,-43.693222,-38.524334,-43.849985,-45.307595,-37.352863,-54.510224,-66.053953,-49.442914,-41.310109,-45.952135,-40.243830,-48.764216,-58.636308,-39.934447,-37.462407,-39.102382,-41.615369,-42.452932,-34.970536,-41.433799,-38.399116,-45.049664,-49.411685,-39.775759,-43.387056,-45.971463,-50.527884,-55.170836,-46.699628,-39.141901,-52.358687,-44.600628,-40.240117,-47.966593,-53.438460,-46.494882,-45.388761,-50.653391,-60.998796,-47.295706,-48.260374,-43.170767,-41.881082,-48.874690,-55.944480,-51.748605,-50.489007,-59.403613,-45.849297,-51.114793,-53.717964,-57.149751,-59.282889,-48.530675,-56.032780,-46.482369,-43.618857,-44.925836,-43.699481,-59.752383,-47.023045,-49.239407,-60.155365,-45.018053,-54.010602,-45.817784,-45.259920,-75.168194,-59.515718,-46.096187,-65.902746,-51.790104,-57.838606,-49.496522,-45.735808,-52.689205,-57.037498,-57.150191,-50.287567,0,Fileset 1: TS pulse compressed wideband pings T3
138.500,-37.701083,-55.339485,-32.587508,-32.577885,-33.024373,-36.072985,-34.407673,-33.288219,-34.666525,-35.448087,-37.395373,-64.355335,-42.241803,-36.818276,-46.336816,-37.398168,-38.595256,-40.702972,-42.098136,-36.827135,-48.172879,-45.340622,-45.309945,-48.692885,-42.641083,-60.093088,-54.499375,-47.210102,-47.947679,-39.596909,-41.832214,-45.080752,-47.135492,-41.178553,-41.008342,-44.530827,-44.168680,-41.379851,-61.554396,-48.210419,-44.695697,-42.558082,-43.788097,-45.413099,-53.578837,-42.260328,-39.736842,-35.857493,-49.212736,-45.868534,-45.858170,-50.397509,-45.446144,-43.009366,-51.733781,-50.565250,-41.058884,-53.194010,-53.977700,-43.441155,-51.034078,-46.168764,-42.930434,-43.085198,-42.981108,-44.589939,-43.177114,-51.183281,-52.830008,-44.347620,-47.385929,-44.107750,-48.600299,-49.907551,-41.174668,-41.718509,-38.630012,-53.502613,-39.216339,-42.436184,-42.965019,-49.314964,-58.072132,-44.941161,-41.064842,-47.463071,-39.232835,-53.371808,-45.263700,-49.753712,-47.345453,-40.004069,-47.793467,-41.372306,-45.937532,-43.546727,-45.815106,-45.985759,-50.717397,-43.007707,-59.302484,-41.640841,-47.421135,-53.043275,-43.223034,-38.297896,-43.128903,-44.815052,-37.643473,-52.347489,-61.306067,-49.208770,-39.709565,-45.814025,-39.242293,-45.692785,-56.413169,-39.730084,-37.571562,-39.694029,-41.758285,-41.168173,-34.359906,-37.791861,-37.583901,-45.269349,-45.842144,-39.637042,-42.472645,-45.669910,-51.836614,-53.990451,-46.666169,-39.462068,-51.682103,-45.637172,-39.253691,-48.900282,-51.593252,-45.977953,-44.024364,-50.381498,-54.657017,-45.071090,-48.837791,-44.006894,-40.176922,-47.404052,-55.983094,-52.642332,-49.555016,-59.018315,-45.370924,-53.053224,-54.186815,-61.642893,-61.858057,-46.744418,-53.961537,-46.358958,-43.402224,-44.329938,-43.613561,-57.019011,-47.185892,-49.355943,-56.312246,-43.900709,-55.792648,-45.970057,-44.796294,-66.693981,-56.199117,-46.508693,-63.220109,-51.056469,-56.335293,-48.265741,-46.871138,-50.155036,-55.435797,-55.755272,-50.511753,0,Fileset 1: TS pulse compressed wideband pings T3
