Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
214.000,-54.253564,-45.731201,-45.148740,-37.058758,-45.222820,-43.066983,-39.595478,-45.798765,-44.353972,-46.574005,-53.631308,-40.573481,-38.385281,-36.780684,-40.352123,-49.270109,-69.439637,-50.201980,-56.233623,-46.086121,-49.459454,-45.940819,-54.015917,-54.716788,-54.888811,-57.473319,-56.563678,-48.658517,-49.613364,-52.128076,-60.835087,-56.605533,-52.697449,-53.451380,-48.739106,-46.975782,-46.736570,-62.539938,-53.179017,-54.919875,-45.761554,-39.938841,-48.638132,-44.851099,-48.273900,-43.812832,-38.102914,-47.122781,-43.150362,-53.701301,-47.681212,-51.252701,-58.557624,-52.448021,-57.187704,-46.911480,-50.242826,-47.096139,-45.676890,-44.783489,-59.943370,-49.738353,-50.018646,-47.137284,-59.108255,-49.733697,-47.110233,-50.219589,-47.145129,-46.917952,-48.298845,-49.105309,-39.230517,-44.110128,-52.732227,-40.230396,-50.175000,-49.545087,-48.331712,-46.889182,-42.155600,-52.404624,-42.886450,-47.825911,-38.347764,-39.018848,-50.353704,-49.431253,-45.082103,-52.825246,-45.388780,-49.980502,-57.095553,-49.976312,-61.383405,-41.435640,-39.466954,-43.320570,-43.711328,-48.790921,-36.944021,-48.488132,-47.257797,-60.889028,-57.883498,-55.707677,-56.531635,-52.242972,-56.072233,-47.972237,-52.419729,-50.894293,-50.562791,-47.842703,-47.146460,-43.623829,-44.620873,-47.165934,-50.498233,-47.958871,-47.024009,-52.100385,-53.599206,-41.912677,-62.989204,-47.813336,-64.154526,-55.665255,-53.592781,-46.531017,-64.845998,-47.167202,-50.144882,-46.974379,-49.656617,-56.624148,-49.773431,-54.334126,-63.929025,-60.428003,-51.971802,-58.439261,-48.426199,-50.679594,-48.490442,-40.595983,-49.352413,-53.489335,-49.929866,-49.848832,-47.211071,-53.307744,-50.428668,-53.473043,-50.254258,-50.615396,-48.575278,-65.696312,-61.834239,-50.254437,-43.165050,-46.632391,-56.425408,-57.723178,-49.011920,-54.484799,-54.907530,-48.626583,-50.760696,-51.121841,-47.027026,-43.794418,-54.511988,-45.237289,-58.024554,-52.679218,-53.558332,-48.217979,-58.084485,-63.231656,-53.229276,-47.110855,-54.440483,0,Fileset 1: TS pulse compressed wideband pings T2
214.500,-52.933246,-45.420271,-45.136825,-36.376804,-46.242815,-42.770229,-39.582268,-45.990536,-43.912586,-46.183598,-54.036244,-41.167698,-38.626001,-36.870597,-39.339426,-48.437049,-62.015156,-49.977499,-55.237670,-45.966259,-48.753622,-46.273742,-54.193921,-56.121060,-55.539072,-57.922091,-54.273077,-50.387999,-47.735154,-52.093585,-61.610013,-57.349436,-52.632908,-52.798234,-50.950684,-49.584686,-48.204815,-59.073162,-54.531745,-55.390776,-46.334481,-39.914136,-48.746121,-45.339700,-48.755615,-43.255686,-38.226652,-49.031086,-44.383240,-47.353505,-48.213761,-50.370533,-63.414670,-51.314091,-55.055407,-44.911311,-47.440084,-48.486763,-44.997969,-44.385676,-56.722228,-50.215983,-52.019745,-48.096623,-60.890085,-51.651750,-46.631038,-50.645795,-46.296242,-47.870442,-49.429698,-48.993966,-38.985656,-43.947704,-52.309773,-40.183039,-50.183773,-49.555599,-47.825173,-48.412697,-42.299601,-51.977833,-43.392725,-48.671656,-39.364309,-37.851533,-49.686516,-52.168730,-45.551658,-54.629969,-44.807638,-49.250582,-58.407645,-48.388164,-53.802751,-41.412424,-39.525525,-43.953522,-43.432908,-48.684296,-36.803011,-50.135756,-48.913317,-58.707095,-56.648962,-55.337425,-56.980762,-53.783158,-54.024176,-48.903974,-52.366909,-51.061892,-50.980829,-47.593093,-47.775901,-44.111386,-45.291502,-47.585488,-52.343994,-47.501336,-47.206473,-49.769309,-53.811407,-39.575340,-72.812217,-47.079259,-59.329281,-59.204227,-52.859372,-45.223716,-61.851501,-49.268016,-51.034627,-47.845471,-48.436117,-58.447283,-51.243279,-52.580927,-59.798644,-62.692038,-53.489854,-56.330009,-49.342626,-50.415764,-49.431478,-41.833943,-50.355415,-52.176066,-50.355014,-49.525600,-46.152540,-54.038767,-51.715997,-54.241138,-50.079215,-51.272325,-48.732440,-60.865529,-62.315641,-50.370103,-43.094563,-48.328862,-55.844273,-57.656660,-48.856199,-55.369885,-56.440560,-48.439150,-51.947310,-54.089648,-46.315965,-43.817495,-53.957378,-46.616568,-58.789632,-53.187402,-54.421217,-47.705944,-57.767012,-62.913430,-52.612241,-48.512169,-54.102304,0,Fileset 1: TS pulse compressed wideband pings T2
215.000,-52.148085,-44.897490,-45.210760,-35.864578,-46.638826,-41.968755,-39.004469,-46.611252,-43.701083,-46.184475,-54.971663,-41.532435,-39.014627,-37.384629,-38.457842,-47.264950,-57.095941,-50.385885,-54.632117,-45.898154,-48.332846,-46.982545,-54.013568,-58.064535,-55.735588,-58.299423,-53.159248,-51.938625,-46.170628,-52.264449,-61.089269,-57.306915,-53.180487,-51.633597,-53.571588,-52.049685,-49.382870,-55.894803,-55.974336,-55.469518,-46.341465,-40.279474,-48.361724,-45.975228,-49.167280,-42.854989,-38.494695,-50.759322,-45.646079,-43.473181,-49.235934,-49.589299,-68.039348,-50.556060,-53.523403,-43.815741,-45.626540,-49.132625,-44.810591,-44.401753,-54.493227,-50.920042,-54.210905,-49.028106,-62.272882,-53.988705,-46.779698,-50.663372,-45.673965,-48.902835,-50.938407,-49.114088,-38.953775,-44.160549,-52.134883,-40.548076,-50.139659,-49.140141,-47.982730,-50.406995,-42.803558,-51.263467,-44.191209,-49.647572,-40.880216,-37.089362,-49.275861,-55.942916,-46.027351,-57.242690,-44.592985,-48.605335,-60.363887,-47.544235,-50.061883,-41.517326,-39.740959,-44.855755,-43.308056,-48.216706,-36.676056,-51.656567,-51.425158,-57.773190,-55.418267,-54.558132,-57.467164,-55.075459,-53.404538,-49.929067,-52.143191,-51.138259,-51.598347,-47.836625,-48.610619,-44.397541,-45.631357,-48.336152,-54.258777,-47.064050,-47.278846,-47.996665,-54.960009,-38.289583,-65.788768,-46.941095,-56.319812,-61.017963,-51.653492,-43.469483,-58.257933,-52.070202,-51.715006,-49.446140,-47.651846,-60.119605,-52.720278,-51.000741,-57.602192,-63.463750,-52.180954,-54.525004,-50.182456,-50.443470,-50.303000,-42.835637,-51.512295,-51.699121,-51.059801,-49.498994,-45.404297,-54.480422,-52.830308,-55.036065,-50.070491,-52.679732,-48.778743,-57.365539,-61.131825,-50.641091,-43.382024,-49.630530,-55.484725,-56.426366,-49.092832,-56.195713,-56.798855,-48.249659,-54.705091,-58.076492,-45.631160,-43.813599,-53.654780,-48.186353,-60.006862,-53.750551,-55.050167,-47.451014,-57.517061,-62.472381,-51.607222,-50.005769,-53.742885,0,Fileset 1: TS pulse compressed wideband pings T2
215.500,-51.336862,-44.017530,-44.958042,-35.296663,-46.034276,-40.612811,-37.915510,-47.101551,-43.433627,-46.198826,-56.450887,-41.294252,-38.928974,-37.887551,-37.464256,-45.935482,-54.147236,-50.725651,-53.907963,-45.403896,-48.029458,-47.716495,-53.305657,-60.107859,-55.544106,-57.902276,-52.552521,-52.721123,-44.749606,-52.153738,-59.895894,-57.048790,-53.869146,-49.982543,-56.279351,-52.802588,-49.883726,-52.933784,-57.018655,-55.357655,-45.573016,-40.252730,-47.725310,-46.446803,-49.190977,-42.365907,-38.431312,-51.928849,-46.622270,-40.628603,-50.242421,-48.716487,-59.824384,-49.941920,-52.005439,-43.010766,-44.156021,-48.688662,-44.635476,-44.295160,-52.673295,-51.574055,-55.903470,-49.701208,-61.529063,-55.995159,-47.077180,-50.081776,-44.924372,-49.753628,-52.287643,-48.786548,-38.697986,-44.299092,-51.503885,-40.840235,-49.641091,-48.151518,-48.284191,-52.532980,-43.328325,-50.225077,-44.886696,-50.127064,-42.466086,-36.254214,-48.892619,-60.923332,-46.063634,-61.873462,-44.183137,-47.714291,-61.339331,-46.678795,-47.427169,-41.292076,-39.602972,-45.560867,-43.116874,-47.462073,-36.326512,-52.729115,-55.000185,-57.112732,-54.120872,-53.437649,-57.872703,-55.480901,-53.518715,-50.702692,-51.215108,-50.744112,-51.716782,-48.046166,-49.329995,-44.297063,-45.431026,-49.191325,-55.782368,-46.306337,-46.946224,-46.325732,-57.110995,-37.389782,-57.014226,-47.035378,-54.183535,-59.110648,-49.809677,-41.323170,-55.088316,-53.732530,-51.356670,-49.072340,-47.013592,-60.392369,-53.748930,-49.295888,-55.991030,-62.888379,-50.017948,-52.791982,-50.305086,-50.340425,-50.655075,-43.165729,-52.609375,-51.293916,-51.859111,-49.258447,-44.607097,-54.346885,-53.291474,-55.320357,-49.602986,-54.729623,-48.415584,-55.374281,-59.873236,-50.615481,-43.512845,-50.018577,-54.999775,-54.960532,-49.394037,-56.626304,-56.002653,-47.954739,-59.710981,-60.700205,-44.793677,-43.305191,-53.082633,-49.550283,-61.637245,-54.021439,-54.749656,-47.042071,-57.323880,-61.982777,-50.380811,-51.144562,-53.208941,0,Fileset 1: TS pulse compressed wideband pings T2
216.000,-50.551748,-43.114038,-44.744773,-35.000918,-44.884958,-39.269431,-36.712264,-47.648291,-43.368418,-46.518280,-59.609981,-40.697508,-38.451085,-38.658295,-36.577200,-44.884615,-52.195484,-50.804796,-53.251768,-44.641998,-48.090545,-48.736231,-52.629599,-62.645881,-55.494268,-56.829140,-52.553661,-52.812152,-43.684823,-51.756431,-58.892990,-57.332986,-55.072157,-48.173344,-59.601340,-51.388591,-49.926382,-50.404599,-58.094706,-55.563433,-44.384098,-39.925223,-47.369752,-47.013688,-48.999415,-42.064103,-38.283728,-53.124120,-47.573692,-38.441652,-51.396434,-47.848436,-54.503922,-49.771266,-50.581115,-42.609320,-43.039276,-47.749589,-44.637661,-44.193433,-51.215677,-52.690081,-57.225157,-50.654788,-59.828738,-57.615718,-47.605514,-49.222239,-44.224120,-50.921042,-53.841432,-48.101101,-38.514489,-44.512388,-50.538466,-41.202430,-49.015512,-46.999228,-48.866916,-55.274415,-44.221854,-49.240336,-45.727264,-50.110460,-44.339420,-35.585810,-48.809347,-65.807090,-45.833366,-70.130378,-43.758334,-46.842960,-58.824577,-45.609284,-45.469542,-40.984133,-39.354984,-46.337594,-43.144003,-46.860959,-36.080574,-53.839700,-61.747819,-56.447071,-52.719650,-52.410726,-58.983363,-55.049014,-54.641953,-51.472621,-49.928756,-50.126794,-51.376819,-48.411946,-50.201178,-44.060252,-45.133238,-50.524080,-57.071922,-45.453991,-46.659881,-44.790679,-61.824698,-37.025942,-51.120539,-47.585037,-52.776879,-58.309361,-47.635228,-39.152370,-52.718943,-51.725120,-50.123729,-45.382871,-46.803086,-58.823418,-54.527281,-47.620887,-54.673885,-61.697416,-48.427952,-51.283903,-49.879179,-50.278794,-50.706350,-43.209934,-54.118938,-50.919704,-53.391862,-49.097648,-43.962619,-53.694983,-53.451214,-55.150454,-48.842227,-57.908867,-47.886328,-54.812279,-58.459470,-50.420171,-43.595115,-49.907839,-54.573424,-54.273622,-49.873614,-57.149189,-54.818872,-47.774733,-58.005752,-59.612638,-44.059707,-42.494463,-52.439654,-51.024641,-64.596342,-54.148309,-53.586639,-46.676814,-57.470936,-61.940457,-49.379922,-52.226691,-52.627419,0,Fileset 1: TS pulse compressed wideband pings T2
216.500,-50.185452,-42.685542,-45.000478,-35.300602,-43.846537,-38.514062,-35.818382,-48.921619,-43.892086,-47.715363,-66.700957,-40.040835,-37.828998,-40.131074,-36.132178,-44.587447,-51.079419,-50.993990,-53.181721,-43.878298,-48.817895,-50.389280,-52.678477,-66.300605,-56.265440,-55.595727,-53.568340,-52.437178,-43.374822,-51.123666,-58.604477,-58.729251,-57.506703,-46.645277,-64.198539,-49.110335,-49.816960,-48.681516,-60.011288,-56.235586,-43.137336,-39.604952,-47.902599,-48.056417,-48.778177,-42.351191,-38.409278,-55.143145,-48.911922,-37.137307,-52.882725,-47.047689,-51.484133,-50.539722,-49.657731,-43.041228,-42.579680,-46.907319,-45.242788,-44.476505,-50.346259,-54.054191,-58.623945,-52.665031,-59.101374,-59.161257,-48.397117,-48.412867,-43.862447,-53.266542,-56.652854,-47.327701,-38.857969,-45.111743,-49.728913,-41.874043,-48.726402,-46.257217,-50.095872,-59.124381,-46.130947,-48.750017,-47.134065,-49.908472,-46.735077,-35.544980,-49.384603,-62.493542,-45.670899,-57.135880,-43.601691,-46.376593,-54.584714,-44.314718,-44.342607,-40.961502,-39.282924,-47.521239,-43.883614,-46.898579,-36.335203,-55.769031,-64.665992,-55.496898,-51.199737,-51.854714,-61.818561,-53.790792,-56.294418,-52.502393,-48.895945,-49.707598,-50.978980,-49.333786,-51.469148,-43.972678,-45.222644,-52.584499,-58.359438,-44.992359,-47.198096,-43.593827,-73.046674,-37.620185,-46.949999,-49.233780,-52.331081,-60.637176,-45.646525,-37.366444,-51.265827,-48.258499,-48.883032,-41.453321,-47.630225,-56.207105,-55.317860,-46.316608,-53.607278,-60.538523,-47.664816,-50.190919,-49.449163,-50.695588,-50.726425,-43.533198,-56.827665,-50.875509,-56.621677,-49.631111,-43.863015,-52.520843,-53.996710,-54.554818,-48.255057,-60.292953,-47.566547,-56.379049,-56.620219,-50.239367,-43.887382,-49.871399,-54.523634,-54.919302,-50.317556,-58.694161,-53.619646,-47.687613,-50.997167,-57.610662,-43.799254,-41.795897,-52.189715,-53.102554,-71.485927,-54.302837,-52.120626,-46.718062,-58.226517,-62.732613,-49.066497,-53.794037,-52.078098,0,Fileset 1: TS pulse compressed wideband pings T2
217.000,-49.987233,-42.631794,-45.292873,-35.617574,-42.892795,-38.105250,-34.948149,-51.469954,-44.557601,-49.699732,-63.335294,-38.988923,-36.771680,-41.863954,-35.761479,-44.876852,-50.167114,-51.599576,-53.080552,-42.663513,-49.670650,-51.946506,-53.502965,-70.898547,-57.854990,-54.324249,-55.382819,-51.057722,-43.632235,-49.586031,-58.717307,-60.221245,-61.219663,-45.292538,-67.559519,-46.705962,-49.119520,-47.568614,-63.337036,-55.465431,-41.536061,-39.053808,-49.130037,-48.946325,-47.943293,-42.872715,-38.369244,-58.166549,-50.358374,-36.489831,-53.453036,-45.770165,-50.192148,-52.129191,-49.142029,-44.223973,-42.489167,-45.897059,-46.176412,-44.877334,-49.690815,-52.013343,-59.858870,-55.135527,-57.632216,-60.557264,-48.404812,-47.240728,-43.489987,-57.517089,-62.463218,-46.100127,-39.447284,-45.669278,-48.939826,-42.255112,-48.556885,-45.853206,-51.656275,-61.365237,-49.051871,-48.487520,-48.686804,-49.370218,-48.585568,-35.966559,-50.151573,-57.449556,-45.187704,-50.874925,-43.288109,-45.949475,-50.806021,-42.309628,-43.686517,-40.930792,-38.943904,-48.529370,-45.205157,-47.151094,-36.767680,-57.956396,-56.649092,-53.470332,-49.209317,-51.322455,-61.280222,-51.519676,-53.682140,-52.878082,-48.000509,-49.234295,-50.535301,-50.532900,-51.837663,-43.702857,-45.037693,-53.868090,-58.690299,-44.835389,-48.892681,-42.352684,-66.431872,-38.909944,-43.567571,-52.374193,-52.408646,-72.538399,-43.733884,-35.748541,-49.764565,-45.343390,-48.004127,-38.284111,-49.616845,-53.412460,-55.663409,-45.125279,-52.098597,-59.647596,-46.974909,-49.113655,-49.109333,-51.581623,-49.998848,-43.989077,-61.229036,-50.972664,-60.042859,-50.906881,-44.018826,-50.644482,-55.125292,-52.676864,-47.676234,-57.024237,-47.257980,-61.323917,-53.932081,-49.620102,-43.923683,-49.605312,-54.431968,-56.185739,-49.544800,-61.698659,-51.573305,-46.721903,-46.867850,-56.751270,-43.745532,-41.046212,-52.144895,-55.495496,-76.933299,-53.730775,-50.452836,-46.807595,-58.981865,-63.642965,-49.175863,-55.667873,-50.979755,0,Fileset 1: TS pulse compressed wideband pings T2
217.500,-50.052238,-43.581839,-45.945307,-36.224588,-42.863343,-38.549779,-34.707328,-56.916435,-45.593609,-52.933401,-58.492871,-38.346972,-36.120044,-43.709658,-35.970744,-46.537417,-49.816272,-53.704866,-51.731447,-41.481800,-50.675905,-53.033592,-56.038995,-76.286325,-60.405971,-54.000851,-58.202556,-49.378676,-44.994283,-47.749938,-59.664057,-60.604701,-65.719713,-45.002746,-63.972797,-45.306085,-48.448092,-47.862211,-70.077569,-53.353112,-40.430703,-39.104772,-50.662359,-49.423225,-47.128317,-43.996430,-38.543869,-62.494704,-52.359845,-36.909542,-52.294804,-44.841491,-51.515104,-54.311136,-49.774491,-46.981906,-43.312406,-45.367691,-47.833362,-46.008821,-49.784819,-48.248102,-61.352279,-55.334466,-53.404290,-62.213059,-47.642058,-46.338199,-43.661379,-67.706518,-81.804156,-45.121947,-40.599051,-46.567570,-48.804825,-42.685591,-49.104034,-46.567715,-53.601521,-60.381303,-53.188730,-48.861642,-50.139953,-49.227249,-49.324084,-37.348457,-51.037742,-52.503228,-44.964053,-48.146105,-43.404904,-46.064423,-48.731366,-40.581316,-44.125857,-41.595957,-38.941824,-49.314399,-47.797284,-47.445263,-37.776968,-57.214942,-53.605104,-51.331814,-47.608372,-51.082369,-55.772474,-49.839752,-49.980987,-52.160466,-47.988878,-49.289085,-51.112731,-52.491256,-50.891567,-44.061434,-44.283380,-54.629113,-57.579559,-45.812067,-53.332973,-41.724669,-66.516971,-41.207277,-41.210867,-59.202109,-53.087393,-59.286096,-42.668764,-35.085735,-48.109340,-44.069589,-48.537701,-36.644451,-53.908706,-51.919403,-55.877891,-44.751584,-50.715631,-60.384271,-46.447752,-48.943755,-49.678328,-54.017192,-48.829078,-45.120724,-67.848421,-51.812811,-57.105568,-53.531268,-44.829577,-49.363539,-57.841585,-50.410571,-47.743435,-54.564077,-47.529700,-72.148700,-51.418378,-49.073111,-43.966090,-49.485148,-54.732724,-56.902627,-48.349924,-63.164496,-49.284409,-45.555054,-45.132904,-59.692215,-44.352936,-40.841934,-52.692689,-58.259536,-68.049296,-52.812199,-49.550975,-47.210090,-59.700420,-64.442615,-50.212456,-58.110510,-49.842230,0,Fileset 1: TS pulse compressed wideband pings T2
218.000,-49.602365,-44.996494,-46.516560,-36.849422,-43.514644,-39.290060,-34.842941,-55.624293,-46.521984,-56.296484,-57.364902,-38.125081,-35.870366,-44.353539,-36.470910,-49.350853,-49.632017,-55.714474,-49.047853,-40.293721,-51.821492,-53.335567,-60.405372,-80.370246,-61.725987,-54.485576,-60.747431,-48.193684,-47.100713,-46.115625,-59.825912,-60.566378,-65.470976,-45.655814,-58.948769,-44.947920,-47.860557,-49.290754,-69.719499,-51.693549,-39.916451,-39.606791,-50.012248,-49.060228,-46.470597,-45.215158,-38.679512,-57.075282,-54.525260,-37.933618,-50.516717,-44.612643,-55.240733,-53.641094,-51.415248,-51.155483,-44.656868,-45.204186,-49.455169,-47.496376,-50.349469,-45.740666,-62.892075,-53.854078,-49.761835,-63.355975,-46.496261,-45.902118,-44.230084,-66.238152,-63.213251,-44.632060,-41.538274,-47.375612,-48.965901,-43.128464,-50.022306,-48.035092,-55.013373,-60.310838,-56.322753,-49.492229,-50.170839,-49.337976,-49.094588,-39.050628,-51.023020,-48.706182,-44.926207,-47.670007,-43.881424,-46.403691,-48.107592,-39.433080,-45.441436,-42.728610,-39.109633,-49.106951,-51.198612,-46.952867,-38.878889,-54.356489,-52.754090,-49.752020,-46.804257,-51.046007,-52.406634,-49.286277,-48.074527,-50.375086,-48.766732,-49.390481,-52.500863,-54.487391,-49.712593,-45.164215,-42.937097,-56.838593,-55.403078,-47.682037,-61.147016,-41.569313,-66.475010,-43.170816,-39.539141,-63.056661,-53.065025,-51.564327,-42.228846,-35.245921,-46.441885,-44.086843,-50.246538,-36.171774,-60.474289,-51.719559,-54.978574,-44.961193,-49.648932,-63.353211,-45.713326,-49.903597,-50.709023,-58.075232,-47.525284,-46.621345,-65.423639,-53.073939,-53.376683,-56.042684,-45.746755,-49.076792,-62.045772,-48.677123,-48.292616,-54.176059,-48.077465,-61.286429,-49.464871,-48.830579,-43.860866,-49.391934,-55.359723,-56.077926,-47.476278,-58.691181,-47.307197,-44.992707,-44.658037,-68.412858,-45.358343,-41.138060,-53.460156,-60.733379,-65.685817,-51.904782,-49.399426,-47.391407,-60.056334,-64.705386,-51.694697,-60.117319,-48.946560,0,Fileset 1: TS pulse compressed wideband pings T2
218.500,-48.602840,-45.868420,-46.786241,-37.325881,-44.471957,-39.956158,-35.172575,-51.022249,-47.504423,-59.223479,-57.723491,-38.186126,-35.818939,-43.899581,-37.133002,-53.008369,-49.228329,-54.981012,-46.785048,-39.170087,-53.080218,-52.906094,-66.816896,-82.186956,-61.426685,-54.772425,-61.204469,-47.671570,-49.237982,-44.929377,-57.249331,-60.618943,-61.534356,-46.839796,-55.447635,-45.306095,-47.638031,-51.197593,-64.931332,-51.113056,-39.898416,-40.138458,-48.392536,-48.796139,-46.105612,-46.324647,-38.685081,-50.093652,-55.958699,-38.790898,-49.234115,-45.034264,-55.294232,-51.049758,-53.583959,-54.738147,-46.128274,-45.426787,-50.687074,-49.029509,-51.204690,-44.374122,-63.697736,-53.256880,-47.636255,-63.422544,-45.413730,-46.010510,-44.697507,-59.664570,-59.840082,-44.529620,-41.633921,-47.894901,-49.263957,-43.671977,-50.897433,-49.782676,-55.099065,-61.793536,-56.828154,-49.927360,-48.766793,-49.297231,-48.321208,-40.074902,-49.870428,-46.357377,-45.240827,-48.842892,-44.496028,-46.858414,-48.570834,-39.014708,-47.652893,-43.918040,-39.066163,-48.147734,-55.066551,-46.312304,-39.435072,-52.417595,-52.617036,-48.604790,-46.534182,-51.030167,-50.715520,-49.738961,-47.274137,-48.558107,-50.437190,-49.240692,-53.723562,-55.614229,-49.112871,-46.922028,-41.841598,-60.803501,-53.670746,-50.121118,-59.882080,-41.704754,-59.731646,-43.543381,-38.556423,-57.445028,-52.061110,-47.858806,-42.236245,-36.153382,-45.388356,-44.851723,-52.400092,-36.226020,-65.836991,-52.511798,-53.124222,-45.507288,-49.120175,-70.198643,-44.675668,-52.019971,-51.336776,-62.030566,-46.386881,-47.952216,-61.012643,-54.310295,-50.998575,-56.692372,-46.260065,-49.414723,-64.931510,-47.706628,-49.207877,-55.075745,-48.397821,-56.948255,-47.997692,-48.697466,-43.708510,-49.181346,-56.272565,-55.107639,-47.089350,-55.298101,-45.689501,-45.001628,-44.655061,-56.969672,-46.224329,-41.592430,-53.977099,-62.131614,-65.051554,-51.475697,-49.821459,-47.016687,-59.546139,-64.704951,-53.190863,-60.985171,-48.283606,0,Fileset 1: TS pulse compressed wideband pings T2
219.000,-47.953086,-46.175867,-47.243003,-37.839553,-45.698407,-40.641641,-35.701405,-49.054218,-48.904760,-61.823949,-58.226522,-38.727761,-36.147182,-43.592707,-38.035084,-57.141602,-48.792709,-53.798106,-45.505802,-38.442847,-54.836049,-51.928154,-77.012651,-80.778928,-61.382287,-54.132563,-59.807361,-47.976491,-51.177559,-44.278970,-54.034994,-59.186425,-58.185949,-48.579690,-53.400340,-46.454856,-47.885281,-53.724477,-63.007219,-51.221872,-40.398286,-40.920621,-47.382369,-49.177119,-45.950811,-47.537217,-38.896793,-45.382575,-55.838205,-39.734850,-48.814720,-45.941698,-51.345124,-49.268168,-55.971398,-54.012514,-47.672829,-46.056115,-51.482751,-50.270836,-52.428427,-44.052944,-61.486301,-53.773527,-46.866636,-63.608163,-44.784585,-46.777027,-44.900707,-56.663980,-58.912711,-44.835167,-41.454322,-48.252353,-49.751742,-44.447611,-52.289891,-51.401451,-54.365673,-64.815839,-55.693151,-50.328756,-47.271980,-48.951244,-47.575445,-40.570647,-48.453483,-45.295154,-45.994708,-51.042639,-45.536460,-47.541977,-49.638104,-39.165593,-51.073244,-45.223561,-39.194180,-47.436818,-59.676519,-46.266379,-39.800355,-51.594607,-52.943308,-48.081763,-47.025337,-51.386501,-49.955586,-50.958478,-46.835274,-47.319557,-53.108635,-48.852844,-53.893660,-55.765087,-48.944291,-49.316518,-41.363941,-59.882252,-52.749600,-52.592194,-56.385150,-42.222404,-56.308141,-42.848475,-38.272852,-55.309821,-50.883525,-46.251271,-42.677976,-37.672957,-44.938373,-45.867290,-54.297229,-36.923926,-65.271684,-53.714598,-51.366532,-46.356815,-49.121579,-75.083212,-43.938627,-54.998798,-51.929989,-63.525274,-45.515646,-49.262842,-58.607516,-55.644859,-49.738623,-56.761790,-46.388579,-50.193453,-64.569251,-47.452415,-50.606591,-56.519164,-48.761091,-54.851083,-47.050121,-49.002622,-44.021814,-48.878714,-57.559589,-54.754811,-47.430383,-53.415340,-44.626465,-45.473154,-44.945458,-51.927531,-47.170947,-42.543854,-54.377638,-62.990212,-64.952717,-51.590380,-50.753088,-46.507533,-58.348214,-65.348453,-54.710193,-61.562937,-48.169459,0,Fileset 1: TS pulse compressed wideband pings T2
219.500,-47.428977,-45.919197,-47.535509,-37.759742,-46.592929,-40.930701,-35.816835,-48.080754,-50.428047,-62.733774,-57.396874,-39.164320,-36.250982,-43.451985,-38.596589,-59.183364,-47.808874,-53.008492,-44.562668,-37.590053,-56.628184,-50.176713,-80.530660,-74.530671,-61.272341,-52.190795,-57.391313,-48.505293,-52.432929,-43.559644,-50.980737,-56.346328,-55.488840,-50.263972,-51.811075,-47.779531,-47.973104,-56.228605,-62.181391,-50.953879,-40.779292,-41.462734,-46.494592,-49.690234,-45.385614,-48.424543,-38.876881,-41.571277,-53.921960,-40.605733,-48.637125,-46.493495,-48.299915,-48.027026,-57.340187,-51.359901,-48.849769,-46.558412,-51.299134,-50.471106,-53.363812,-43.921498,-56.988470,-54.395871,-46.713673,-63.504607,-44.167025,-47.650850,-44.428104,-54.096481,-57.921988,-44.786582,-40.960041,-47.956052,-49.955487,-44.926626,-54.050425,-52.114025,-52.887736,-68.870076,-53.638265,-50.419766,-45.806887,-47.791892,-46.637563,-40.400048,-46.589364,-44.687811,-46.659142,-52.931147,-46.461572,-47.931134,-50.252863,-39.132417,-55.929141,-45.837598,-39.040893,-46.749031,-62.857528,-46.416737,-39.722493,-50.937524,-53.165664,-47.661244,-47.852584,-51.627085,-48.966035,-52.007288,-45.819218,-46.184905,-56.175503,-47.734671,-52.807538,-54.748366,-48.235892,-51.752294,-40.809478,-55.926983,-51.886839,-53.809774,-54.211789,-42.517101,-53.612755,-41.392224,-38.032269,-54.376993,-49.483895,-45.450353,-42.878406,-39.148969,-44.251042,-46.228384,-53.945228,-37.709443,-63.050163,-54.317237,-49.429642,-46.844641,-49.011706,-65.196309,-43.076370,-57.467711,-52.642372,-65.723573,-44.311457,-50.180875,-57.274306,-56.062397,-48.759170,-56.547305,-45.815320,-50.622582,-63.933196,-47.218403,-51.936167,-57.115397,-49.015327,-53.796225,-45.996536,-49.385536,-44.504474,-47.830539,-58.461429,-54.477544,-47.755886,-52.012982,-43.408913,-45.657939,-45.043717,-49.292683,-47.914568,-43.724797,-54.054810,-63.720095,-64.564965,-51.556132,-51.510684,-45.745214,-56.314464,-66.574852,-55.609874,-62.185671,-48.228067,0,Fileset 1: TS pulse compressed wideband pings T2
