Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
66.000,-45.422248,-45.773469,-40.574802,-40.420291,-44.112330,-39.457781,-34.407796,-32.803449,-37.119283,-39.740713,-45.354392,-44.217869,-43.640221,-45.414097,-45.470632,-43.556791,-46.825242,-44.863411,-41.794840,-44.191700,-47.885408,-49.324176,-45.930845,-49.565389,-54.888792,-51.401249,-47.471320,-47.550160,-47.644007,-48.020223,-47.485448,-45.885992,-50.036668,-49.800339,-45.813446,-45.878149,-47.704171,-49.106246,-52.332357,-48.607631,-50.019980,-52.056228,-54.404377,-50.400974,-50.091898,-47.629924,-55.255561,-53.646014,-49.043613,-53.670874,-51.130719,-45.749654,-51.901087,-58.809019,-49.805371,-48.703300,-49.215098,-50.509157,-49.736131,-45.691578,-47.898148,-44.359775,-44.654402,-50.293513,-48.963123,-49.854112,-49.458575,-47.122581,-68.698579,-47.847978,-57.719331,-57.044941,-45.771356,-48.361246,-47.311074,-48.868726,-47.367764,-55.712182,-44.187019,-49.558252,-43.447543,-46.448168,-48.011578,-58.038282,-52.198557,-44.754710,-57.941904,-49.728707,-49.609631,-45.426615,-50.450737,-46.633452,-44.434316,-45.372774,-44.716094,-50.989102,-60.677952,-45.865674,-49.245841,-44.280323,-60.568030,-50.780778,-45.817334,-48.738452,-48.776073,-50.525799,-48.878270,-47.733634,-52.830565,-43.354563,-44.552013,-54.572137,-42.214661,-52.295564,-62.325074,-44.912767,-49.175053,-43.933852,-46.644593,-42.753808,-42.768904,-43.583101,-45.620591,-41.852048,-50.921008,-46.499964,-48.367452,-45.597051,-54.797997,-41.692009,-45.636313,-45.520234,-50.760033,-72.136026,-47.647443,-55.093408,-49.736805,-56.407692,-49.765239,-52.878181,-60.654789,-55.459391,-57.782557,-54.860793,-52.357752,-57.876003,-59.865087,-54.786044,-58.753364,-61.885176,-45.849922,-58.032754,-56.614548,-63.729215,-53.162439,-57.466777,-54.048427,-55.150348,-55.482346,-62.268295,-60.112471,-62.729685,-51.309868,-53.194112,-51.257982,-54.917342,-54.497054,-50.962083,-51.240395,-56.900140,-50.985959,-59.339353,-55.391584,-51.426281,-59.971330,-59.870372,-53.048931,-56.604775,-63.227414,-57.357516,-55.194415,-56.939187,-51.309541,0,Fileset 1: TS pulse compressed wideband pings T1
66.500,-45.710739,-45.778701,-40.458172,-41.513079,-43.319984,-39.875383,-34.939917,-32.915274,-36.805937,-39.440839,-45.592689,-44.051307,-43.598267,-45.629152,-45.231782,-44.034159,-46.644286,-45.275105,-41.986228,-44.275631,-47.106299,-49.322469,-45.391801,-48.380451,-55.209936,-51.244819,-46.687088,-47.498591,-48.541441,-48.010168,-46.722871,-45.189926,-50.651320,-49.569843,-45.755318,-45.627258,-48.497425,-48.891064,-52.453681,-49.414470,-49.373905,-52.314855,-54.011322,-50.490539,-49.942366,-47.058961,-56.839483,-53.284085,-49.721343,-52.242216,-51.085356,-45.451495,-52.054887,-58.958146,-50.135818,-49.776216,-48.924491,-50.731366,-49.578798,-45.630239,-47.771031,-44.621872,-44.701343,-51.590096,-48.748910,-49.530092,-49.682694,-46.892686,-61.755142,-47.828418,-56.575630,-57.392340,-46.292635,-49.748408,-46.570241,-48.615983,-46.931560,-53.942271,-44.123365,-49.326279,-43.547069,-46.485026,-47.997445,-56.362667,-52.325614,-44.609889,-57.836250,-49.550217,-49.616123,-44.716236,-50.184447,-47.349777,-44.731692,-45.429316,-44.743639,-50.992984,-58.711822,-45.866116,-49.012328,-44.760674,-60.119830,-51.817413,-46.057836,-49.436799,-49.744267,-50.810235,-50.165747,-48.210126,-54.023975,-42.878090,-43.985077,-53.551436,-42.445633,-52.917499,-62.606194,-45.130857,-49.593762,-42.927222,-45.765327,-43.087225,-42.400138,-43.503490,-46.054872,-41.658795,-48.669801,-45.743437,-48.593869,-46.116403,-59.264760,-41.838401,-44.309318,-45.823069,-50.602042,-70.974098,-47.573713,-53.721493,-50.138824,-56.987838,-49.167593,-51.982200,-59.922299,-57.847671,-59.543721,-56.920294,-53.298979,-60.313128,-62.862700,-55.789143,-63.813538,-64.277273,-46.501559,-59.462546,-59.795572,-61.772772,-53.776373,-58.695261,-54.689922,-54.474289,-54.270493,-65.434818,-63.748809,-60.324177,-51.449467,-52.725533,-52.083028,-54.937605,-53.068423,-50.343920,-50.428268,-54.998454,-50.991766,-61.134667,-54.319436,-51.036508,-58.650941,-58.011664,-52.394507,-58.378810,-61.278732,-55.561550,-55.350112,-56.724917,-52.087829,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-46.001482,-45.765234,-40.312005,-42.536488,-42.319780,-40.056679,-35.468394,-33.028167,-36.566898,-39.162034,-45.866244,-43.910561,-43.593396,-45.889248,-45.059833,-44.378438,-46.510813,-45.670734,-42.267538,-44.338271,-46.428673,-49.205689,-45.112288,-47.742130,-55.430238,-51.049242,-46.016311,-47.355701,-49.508463,-47.865261,-46.239923,-44.550551,-51.249782,-49.214428,-45.720941,-45.605714,-49.360583,-48.742440,-52.638080,-50.156360,-48.759089,-52.556697,-53.784787,-50.436855,-49.739368,-46.642943,-57.347718,-52.620166,-50.440806,-51.530676,-51.040074,-45.286242,-52.526145,-58.747153,-50.620925,-50.962573,-48.632058,-51.040963,-49.454255,-45.583237,-47.575608,-44.879253,-44.796774,-52.757857,-48.604713,-49.244293,-49.782053,-46.872912,-58.669513,-47.929415,-56.076634,-57.479374,-46.942354,-51.066284,-45.989883,-48.204647,-46.662528,-52.295585,-44.179049,-49.085913,-43.702113,-46.465098,-48.041563,-54.932918,-52.470455,-44.549649,-57.555383,-49.385281,-49.723758,-44.115600,-49.976858,-48.087897,-45.077601,-45.532571,-44.805128,-51.184560,-57.337247,-45.976680,-48.885618,-45.314095,-58.938804,-52.718507,-46.384789,-49.946441,-50.677679,-50.934899,-51.525977,-48.571313,-55.961138,-42.650417,-43.761281,-52.556752,-42.730305,-53.349775,-63.476682,-45.423347,-49.943833,-42.278243,-44.974281,-43.420215,-42.225387,-43.585909,-46.472444,-41.570097,-47.092873,-45.053850,-48.791440,-46.784320,-62.572972,-42.094289,-43.300704,-46.044970,-50.452962,-63.508466,-47.423708,-52.112124,-50.359736,-57.553327,-48.637303,-51.229901,-58.377175,-59.510953,-60.896615,-59.254032,-54.265258,-63.277836,-67.120350,-57.513506,-72.119815,-65.753620,-47.234260,-60.379453,-63.833676,-60.210660,-54.113665,-60.814767,-56.057469,-53.943637,-53.269981,-65.088554,-67.185531,-57.756786,-51.814666,-52.491917,-52.876098,-54.897309,-52.248962,-49.867957,-49.689554,-53.397078,-51.148072,-61.437878,-53.538003,-50.831736,-57.533947,-56.579792,-51.919801,-59.677664,-58.942391,-54.169869,-55.221043,-56.551527,-52.830264,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-46.222049,-45.637596,-40.074587,-43.381987,-41.255202,-39.940603,-35.909089,-33.069712,-36.307293,-38.831587,-46.058805,-43.710864,-43.536974,-46.101351,-44.874512,-44.560446,-46.372604,-45.963349,-42.508452,-44.314827,-45.755807,-48.913941,-44.912941,-47.427299,-55.503239,-50.828258,-45.385741,-47.055226,-50.453764,-47.507823,-45.863744,-43.938749,-51.719943,-48.716983,-45.621317,-45.629129,-50.243311,-48.547314,-52.766749,-50.765703,-48.173724,-52.741257,-53.603506,-50.239960,-49.501667,-46.264520,-56.664438,-51.785404,-51.081850,-51.193310,-50.916842,-45.144202,-53.138575,-58.123266,-51.111650,-52.160528,-48.295244,-51.240079,-49.268443,-45.453276,-47.267903,-45.071981,-44.909471,-53.625859,-48.339602,-48.917015,-49.712260,-47.007136,-56.938325,-48.005006,-55.977799,-57.037326,-47.658714,-52.152867,-45.432241,-47.683921,-46.425058,-50.778034,-44.262204,-48.771121,-43.841791,-46.323199,-48.063555,-53.605808,-52.578942,-44.471428,-57.098474,-49.130090,-49.827759,-43.537842,-49.746973,-48.791307,-45.505045,-45.590583,-44.803125,-51.430815,-56.268855,-46.083983,-48.743017,-45.918956,-57.348941,-53.496001,-46.740253,-50.176494,-51.486253,-50.870446,-52.868806,-48.829470,-58.883213,-42.512833,-43.672767,-51.543071,-42.965911,-53.492100,-64.777411,-45.670290,-50.155658,-41.782793,-44.198638,-43.660410,-42.082111,-43.723306,-46.806913,-41.506358,-45.840345,-44.388834,-48.952973,-47.523845,-60.054549,-42.354465,-42.479964,-46.119363,-50.210838,-59.985113,-47.152493,-50.532733,-50.303067,-57.887252,-48.055467,-50.549082,-56.807736,-59.829418,-61.128429,-61.614121,-55.233874,-66.860336,-73.911116,-60.145625,-85.687560,-65.487819,-47.983106,-60.384150,-67.280095,-58.957861,-54.137320,-62.937528,-58.396451,-53.298964,-52.354270,-62.241727,-69.367813,-56.136242,-52.283275,-52.279584,-53.641177,-54.768326,-51.680048,-49.418583,-48.886591,-51.902351,-51.312830,-59.933356,-52.857089,-50.650076,-56.540531,-55.359841,-51.471568,-60.243524,-56.894150,-52.998764,-54.885803,-56.239841,-53.498486,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-46.503390,-45.497926,-39.854622,-44.166275,-40.245538,-39.659599,-36.376009,-33.155791,-36.108327,-38.541257,-46.240801,-43.549953,-43.522477,-46.375246,-44.766007,-44.747054,-46.339110,-46.283273,-42.791918,-44.318965,-45.160153,-48.572075,-44.828446,-47.430730,-55.561481,-50.760110,-44.873324,-46.709016,-51.499881,-47.048892,-45.629054,-43.450888,-52.151259,-48.226288,-45.576103,-45.726738,-51.297110,-48.384783,-52.918135,-51.304804,-47.737179,-53.010477,-53.541754,-50.059813,-49.390078,-45.987214,-55.587368,-50.962670,-51.778003,-51.234454,-50.864293,-45.106608,-53.992566,-57.234367,-51.664716,-53.497940,-48.048345,-51.327819,-49.147813,-45.326663,-46.945688,-45.339059,-45.173263,-54.236548,-48.001062,-48.643141,-49.611891,-47.433558,-55.992346,-48.128822,-56.011054,-56.186490,-48.611941,-53.059360,-44.953798,-47.258046,-46.290741,-49.465641,-44.470325,-48.500999,-44.087720,-46.174220,-48.182842,-52.396299,-52.762681,-44.458592,-56.614298,-48.844502,-50.023456,-43.047965,-49.581780,-49.611868,-46.194124,-45.711754,-44.830474,-51.758160,-55.497376,-46.274218,-48.647504,-46.736100,-55.764702,-54.331847,-47.257881,-50.256909,-52.319097,-50.739024,-54.335749,-49.144874,-64.373409,-42.528382,-43.760825,-50.581535,-43.265932,-53.457069,-66.937248,-45.975323,-50.364965,-41.462630,-43.511391,-43.942310,-42.049044,-44.016367,-47.207447,-41.571760,-44.801578,-43.812794,-49.253121,-48.497597,-56.977588,-42.762779,-41.868317,-46.156407,-49.968829,-57.812553,-46.882164,-49.181406,-50.087768,-57.978557,-47.503210,-49.993154,-55.415535,-59.133460,-60.308970,-63.359543,-56.398628,-71.713854,-76.268822,-64.203260,-73.192442,-63.842391,-48.897311,-59.728070,-66.782395,-57.997379,-53.962087,-61.937237,-62.502079,-52.519741,-51.600920,-59.358931,-70.225338,-55.116650,-52.963063,-52.071074,-54.544917,-54.692414,-51.287121,-49.068688,-48.088247,-50.604979,-51.577896,-58.005896,-52.315424,-50.552720,-55.709358,-54.299856,-51.106489,-60.172430,-55.201845,-52.070449,-54.545621,-55.780899,-54.250953,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-46.812346,-45.285904,-39.583557,-44.825808,-39.177695,-39.166947,-36.819233,-33.234732,-35.885393,-38.208025,-46.316950,-43.357847,-43.478431,-46.665904,-44.648635,-44.934964,-46.344554,-46.586531,-43.045145,-44.278017,-44.566761,-48.139786,-44.750392,-47.639045,-55.560657,-50.869674,-44.395451,-46.253921,-52.597193,-46.447230,-45.431465,-43.001410,-52.469130,-47.711907,-45.548718,-45.763251,-52.487401,-48.179648,-53.030693,-51.576004,-47.400877,-53.313967,-53.533212,-49.873308,-49.391795,-45.716866,-54.539210,-50.085779,-52.520832,-51.623557,-50.895711,-45.102911,-55.112995,-56.062436,-52.167050,-54.924835,-47.849654,-51.161531,-49.087637,-45.132479,-46.537557,-45.649503,-45.552441,-54.460235,-47.533070,-48.363683,-49.451398,-48.159263,-55.494377,-48.226277,-55.398786,-54.995445,-49.862877,-53.661634,-44.473322,-46.944989,-46.191510,-48.249943,-44.740946,-48.237710,-44.402139,-45.953309,-48.356313,-51.205399,-52.946737,-44.435406,-56.055993,-48.401745,-50.241925,-42.545357,-49.397405,-50.557569,-47.136735,-45.841827,-44.811111,-52.016366,-54.899910,-46.474464,-48.513132,-47.751948,-54.248055,-55.169471,-47.909620,-50.151844,-53.177368,-50.460733,-55.835403,-49.493078,-80.218338,-42.630745,-43.962807,-49.579306,-43.605624,-53.209806,-71.111356,-46.309538,-50.470271,-41.224468,-42.830119,-44.247182,-42.097961,-44.416383,-47.685323,-41.707533,-43.799272,-43.204304,-49.706677,-49.762555,-54.605870,-43.348342,-41.351032,-46.077314,-49.668342,-56.150649,-46.559883,-48.017081,-49.699793,-57.722853,-46.918874,-49.432342,-54.053348,-57.776111,-58.960271,-62.858998,-57.749660,-75.253848,-69.078615,-67.518556,-68.473545,-61.620433,-49.967805,-58.764299,-64.736509,-57.161549,-53.493476,-58.411477,-67.810775,-51.534610,-50.952871,-56.819730,-69.044290,-54.173367,-53.855439,-51.714521,-55.485160,-54.635701,-50.899417,-48.747278,-47.232281,-49.481205,-51.933597,-56.305566,-51.830737,-50.478092,-54.916961,-53.255407,-50.739364,-59.531744,-53.712988,-51.285489,-54.190255,-55.040896,-55.054660,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-47.232653,-45.091154,-39.330081,-45.342679,-38.098863,-38.550859,-37.317411,-33.389369,-35.701737,-37.892172,-46.334684,-43.202667,-43.480351,-47.067878,-44.570784,-45.267144,-46.459410,-46.920450,-43.321435,-44.238510,-44.078862,-47.734733,-44.724085,-48.107173,-55.593949,-51.356446,-44.035815,-45.769285,-53.775296,-45.833875,-45.313451,-42.648645,-52.733500,-47.298284,-45.641868,-45.710123,-53.805614,-48.017408,-53.220876,-51.458070,-47.278724,-53.679427,-53.667249,-49.801724,-49.641558,-45.514041,-53.821202,-49.218075,-53.375703,-52.592503,-51.197889,-45.215355,-56.714427,-54.772768,-52.602369,-56.457206,-47.777945,-50.800303,-49.267462,-44.961917,-46.144819,-46.091425,-46.138664,-54.320072,-47.098883,-48.179551,-49.353603,-49.360241,-55.304792,-48.361175,-53.585911,-53.702393,-51.648850,-53.963535,-44.089201,-46.918736,-46.220031,-47.191163,-45.149782,-48.099727,-44.885118,-45.732339,-48.662466,-50.155591,-53.166282,-44.477493,-55.480952,-47.809494,-50.547304,-42.094535,-49.250022,-51.788612,-48.411179,-46.051246,-44.805853,-52.223350,-54.490516,-46.738581,-48.415964,-49.027873,-52.930070,-55.950253,-48.782485,-49.964914,-54.187175,-50.083928,-57.099494,-49.992316,-61.857481,-42.921732,-44.418616,-48.645112,-44.128072,-52.908110,-74.981107,-46.817585,-50.387651,-41.169750,-42.251857,-44.678950,-42.403339,-45.011168,-48.421392,-41.994158,-42.904611,-42.607451,-50.478477,-51.599219,-52.540921,-44.292678,-41.000642,-45.928103,-49.411913,-54.759608,-46.282441,-47.107708,-49.315334,-57.306923,-46.418913,-48.891784,-52.736681,-56.011834,-57.696213,-60.483087,-59.174445,-69.883845,-65.085893,-64.318177,-63.821358,-59.547450,-51.286074,-57.924484,-63.947573,-56.450073,-52.811727,-55.456549,-63.343586,-50.536388,-50.516453,-54.753971,-65.363504,-52.941535,-55.182997,-51.265288,-56.297196,-54.712224,-50.546865,-48.551642,-46.445451,-48.681486,-52.593105,-55.089979,-51.495972,-50.555611,-54.198698,-52.300807,-50.444979,-58.616222,-52.469432,-50.724876,-53.932257,-54.127556,-55.954627,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-47.672502,-44.913974,-39.061837,-45.449056,-37.020413,-37.814902,-37.800823,-33.577625,-35.526788,-37.562031,-46.247276,-43.039794,-43.504822,-47.535590,-44.476019,-45.782312,-46.636303,-47.143795,-43.523693,-44.136127,-43.725999,-47.394306,-44.699879,-48.726127,-55.655542,-52.312109,-43.802167,-45.251800,-54.836709,-45.262842,-45.190361,-42.350420,-52.899440,-47.030109,-45.820140,-45.420784,-54.916892,-47.895880,-53.523774,-50.861272,-47.375026,-53.918661,-53.929475,-49.858591,-50.146475,-45.351261,-53.544323,-48.369969,-54.054684,-54.315674,-51.856065,-45.416562,-58.780068,-53.498049,-52.806818,-57.848050,-47.766144,-50.301201,-49.786017,-44.823122,-45.797023,-46.594371,-46.857878,-53.828806,-46.827923,-48.079789,-49.346567,-51.044051,-54.956012,-48.471176,-51.097487,-52.434592,-53.991756,-53.857036,-43.828985,-47.250097,-46.358378,-46.285397,-45.643586,-48.096888,-45.492763,-45.493854,-49.015696,-49.328541,-53.312302,-44.564964,-54.814321,-47.024543,-50.881029,-41.694471,-49.093165,-53.314545,-49.836559,-46.257745,-44.770302,-52.394094,-54.107529,-46.974452,-48.335184,-50.327648,-51.820261,-56.342897,-49.758650,-49.713770,-55.299819,-49.584727,-57.415764,-50.650250,-55.584629,-43.401903,-45.213794,-47.867016,-44.879451,-52.684662,-65.883001,-47.548473,-49.960205,-41.342033,-41.812838,-45.177657,-43.061215,-45.730425,-49.489843,-42.391256,-42.187547,-42.030356,-51.594542,-54.289512,-50.508022,-45.525925,-40.829734,-45.660788,-49.211869,-53.613662,-46.061690,-46.335353,-49.053518,-56.929862,-46.051659,-48.345687,-51.458815,-53.991655,-56.768990,-57.913970,-60.003404,-65.111543,-62.864805,-61.669128,-59.052685,-58.003666,-52.694971,-57.441059,-65.272318,-55.780112,-52.021969,-53.739824,-59.075755,-49.702723,-50.280481,-53.203347,-61.396302,-51.265243,-57.172876,-50.784660,-56.653483,-54.953756,-50.219998,-48.483993,-45.798942,-48.241940,-53.738219,-54.341544,-51.299351,-50.853944,-53.520996,-51.462837,-50.201683,-57.613566,-51.454380,-50.372758,-53.752926,-53.188175,-56.808041,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-48.001846,-44.789535,-38.786237,-44.992432,-36.042838,-37.030661,-38.169308,-33.760434,-35.368109,-37.234093,-46.065232,-42.850660,-43.554741,-47.983553,-44.353367,-46.508531,-46.832471,-47.120263,-43.550582,-43.974502,-43.547707,-47.172179,-44.678347,-49.261468,-55.774052,-53.708277,-43.728831,-44.756517,-55.553932,-44.789527,-44.998283,-42.092304,-52.992936,-46.966635,-46.004431,-44.899524,-55.485737,-47.835912,-53.956944,-50.052761,-47.646147,-53.819856,-54.300317,-50.014349,-50.866829,-45.239809,-53.747389,-47.646204,-54.072229,-56.488122,-52.898552,-45.678226,-60.817180,-52.403275,-52.760239,-58.668583,-47.745398,-49.876915,-50.711781,-44.742590,-45.523326,-47.059080,-47.574049,-53.173521,-46.859621,-48.014099,-49.445435,-52.951428,-53.928605,-48.515910,-48.966186,-51.295077,-56.474900,-53.261998,-43.739169,-47.947658,-46.571342,-45.569552,-46.159147,-48.210677,-46.133677,-45.279409,-49.285612,-48.805964,-53.313528,-44.707171,-54.073221,-46.156367,-51.186977,-41.396907,-48.921677,-55.039842,-51.088994,-46.356839,-44.691631,-52.665690,-53.565854,-47.096363,-48.252546,-51.312160,-50.918952,-56.162473,-50.622329,-49.477733,-56.390428,-49.039787,-56.882757,-51.460387,-52.022532,-44.064295,-46.458463,-47.378978,-45.889900,-52.720574,-59.991797,-48.503537,-49.439656,-41.816709,-41.581286,-45.669132,-44.092197,-46.426984,-50.917495,-42.867813,-41.784094,-41.584068,-52.976169,-58.172767,-48.769470,-46.537691,-40.891181,-45.315093,-49.092139,-52.973718,-45.943364,-45.544478,-49.049971,-56.723094,-45.884011,-47.872442,-50.308396,-52.045834,-56.241999,-55.809072,-60.027269,-62.099262,-61.829209,-61.456304,-55.246649,-57.193271,-53.863636,-57.423759,-70.096566,-55.120048,-51.356651,-53.264490,-57.595708,-49.227192,-50.192876,-52.189837,-58.517911,-49.585250,-60.243590,-50.446461,-56.804762,-55.418534,-49.990184,-48.534741,-45.398343,-48.104465,-55.583545,-53.946101,-51.206659,-51.464850,-52.942270,-50.788879,-50.009761,-56.635396,-50.678183,-50.197223,-53.600329,-52.479794,-57.483830,0,Fileset 1: TS pulse compressed wideband pings T1
70.500,-48.135943,-44.708583,-38.499389,-44.157387,-35.214772,-36.254188,-38.316652,-33.884109,-35.210874,-36.912886,-45.804144,-42.610197,-43.603145,-48.284217,-44.194260,-47.380169,-46.967826,-46.831187,-43.352066,-43.797216,-43.488259,-47.024876,-44.669562,-49.450170,-55.949331,-55.152975,-43.782314,-44.312174,-55.845414,-44.359560,-44.719772,-41.839031,-53.088001,-47.063277,-46.064051,-44.305431,-55.439083,-47.813430,-54.404336,-49.371171,-47.928224,-53.329685,-54.548815,-50.074037,-51.669570,-45.158208,-54.206993,-47.115086,-53.377128,-56.936756,-54.189528,-45.928354,-61.685380,-51.514630,-52.641353,-58.592624,-47.650604,-49.789814,-51.950174,-44.677227,-45.250974,-47.394195,-48.141276,-52.540400,-47.156003,-47.846165,-49.532559,-54.420305,-52.411918,-48.480120,-47.616452,-50.266144,-58.196866,-52.201198,-43.775550,-48.830700,-46.757740,-45.015153,-46.612662,-48.313561,-46.674722,-45.117770,-49.314759,-48.509998,-53.153347,-44.883653,-53.371527,-45.353213,-51.369969,-41.203967,-48.731997,-56.718735,-51.970760,-46.254839,-44.536574,-53.066831,-52.771232,-47.070702,-48.086074,-51.956286,-50.140037,-55.608178,-51.202127,-49.302278,-57.279903,-48.537215,-56.422025,-52.335002,-49.843297,-44.815728,-48.139283,-47.179207,-47.084274,-53.050421,-56.207502,-49.496803,-49.225324,-42.566542,-41.540540,-46.118250,-45.226749,-46.890776,-52.605149,-43.380732,-41.722191,-41.346324,-54.353408,-62.141310,-47.670852,-46.506397,-41.167677,-44.969672,-48.999357,-53.028830,-45.920689,-44.700156,-49.320289,-56.559466,-45.882424,-47.545609,-49.339408,-50.411150,-55.981255,-54.155490,-60.068902,-60.307838,-61.590244,-62.364602,-52.681099,-56.981878,-54.477846,-57.538030,-71.411294,-54.424823,-50.936643,-53.440112,-58.189222,-49.135453,-50.114405,-51.539859,-56.849348,-48.384663,-65.237437,-50.346042,-57.399173,-56.037150,-49.898343,-48.603913,-45.255904,-48.010192,-58.279787,-53.687519,-51.124509,-52.378274,-52.521779,-50.238829,-49.840280,-55.673351,-50.081896,-50.091117,-53.377301,-52.129894,-57.908130,0,Fileset 1: TS pulse compressed wideband pings T1
71.000,-48.158797,-44.657240,-38.225110,-43.219010,-34.519122,-35.521893,-38.264753,-33.968663,-35.061290,-36.621960,-45.495969,-42.336141,-43.652140,-48.417595,-44.024831,-48.336811,-47.008928,-46.435911,-43.030480,-43.685256,-43.474604,-46.878530,-44.725002,-49.344035,-56.202725,-56.044994,-43.920213,-43.935102,-55.869756,-43.897372,-44.440569,-41.596192,-53.296701,-47.231792,-45.985173,-43.826967,-54.848363,-47.820347,-54.740347,-48.955389,-48.096982,-52.661924,-54.221050,-49.846286,-52.447880,-45.096272,-54.508373,-46.785856,-52.507941,-54.876107,-55.593841,-46.154407,-60.805224,-50.772931,-52.650974,-57.935475,-47.500419,-50.253905,-53.354337,-44.588400,-44.918940,-47.644785,-48.592578,-52.004013,-47.543224,-47.528255,-49.462494,-55.162345,-51.021589,-48.426506,-46.998858,-49.307005,-58.957862,-50.907557,-43.866027,-49.689377,-46.870716,-44.574227,-47.026343,-48.285651,-47.112953,-45.034848,-49.071937,-48.283884,-52.864930,-45.101719,-52.827965,-44.710556,-51.374089,-41.096025,-48.567357,-58.120070,-52.734384,-45.996039,-44.307293,-53.473366,-51.826419,-46.995991,-47.786027,-52.615552,-49.410414,-54.983889,-51.601853,-49.187794,-57.907789,-48.141875,-56.526440,-53.193423,-48.484784,-45.562937,-50.121970,-47.160243,-48.392044,-53.566821,-53.503254,-50.306425,-49.409845,-43.482098,-41.640095,-46.586355,-46.019567,-47.093925,-54.490963,-43.952371,-41.932812,-41.328827,-55.500579,-60.927791,-47.252664,-45.516062,-41.610509,-44.706896,-48.870512,-53.706011,-45.984044,-43.968681,-49.826286,-56.269577,-45.973498,-47.400601,-48.571495,-49.124468,-55.837854,-52.826853,-60.675458,-59.307728,-61.817516,-60.862337,-51.156107,-56.986586,-54.611797,-57.139452,-64.477330,-53.678993,-50.726221,-53.082571,-59.930876,-49.316393,-49.976193,-51.001531,-56.151405,-47.802509,-75.701145,-50.458171,-58.824047,-56.621167,-49.960776,-48.618234,-45.322964,-47.747650,-62.209214,-53.441857,-51.035903,-53.536486,-52.275146,-49.765495,-49.703014,-54.754512,-49.603313,-49.986580,-53.097320,-52.079951,-58.147025,0,Fileset 1: TS pulse compressed wideband pings T1
71.500,-48.202061,-44.625109,-37.991234,-42.277219,-33.903041,-34.836675,-38.093584,-34.075385,-34.934638,-36.383523,-45.154752,-42.056804,-43.722583,-48.445441,-43.869800,-49.375963,-46.967337,-46.091781,-42.717997,-43.692514,-43.473923,-46.693754,-44.895922,-49.171193,-56.567976,-56.152218,-44.122437,-43.625280,-55.798623,-43.376970,-44.250256,-41.396459,-53.703136,-47.408410,-45.860147,-43.554000,-53.853013,-47.860483,-54.932366,-48.762554,-48.142718,-52.045609,-53.118597,-49.328410,-53.150951,-45.056711,-54.349973,-46.627996,-51.867641,-52.585792,-57.112308,-46.404727,-59.035290,-50.125641,-52.844017,-57.154885,-47.366936,-51.374587,-54.840345,-44.472754,-44.526896,-47.920711,-49.078152,-51.535673,-47.835212,-47.128186,-49.185867,-55.663496,-50.029885,-48.424394,-46.922975,-48.417777,-59.294125,-49.596317,-43.963532,-50.451612,-46.939743,-44.219463,-47.507811,-48.088730,-47.553252,-45.033843,-48.648958,-48.008949,-52.446408,-45.390965,-52.459624,-44.241998,-51.160820,-41.052425,-48.481598,-59.068086,-53.818785,-45.690446,-44.026856,-53.724811,-50.881365,-46.990769,-47.364658,-53.576690,-48.719900,-54.399355,-52.038382,-49.095948,-58.329553,-47.866182,-57.236493,-53.975009,-47.617121,-46.272578,-52.172588,-47.206509,-49.832038,-54.106824,-51.358415,-50.873438,-49.799929,-44.432235,-41.848320,-47.130988,-46.184611,-47.188986,-56.650453,-44.637689,-42.328293,-41.491566,-56.410433,-57.595055,-47.307759,-44.295137,-42.181671,-44.548631,-48.677216,-54.719091,-46.142833,-43.483161,-50.572553,-55.794871,-46.106955,-47.420773,-47.995295,-48.111684,-55.770543,-51.742449,-61.809542,-58.756927,-62.367166,-57.636184,-50.351697,-56.844423,-54.542551,-56.120992,-60.875566,-52.903252,-50.624745,-51.715852,-60.129753,-49.609509,-49.824235,-50.435192,-56.156882,-47.729428,-71.802004,-50.690802,-61.160112,-56.990033,-50.183855,-48.587529,-45.539257,-47.340195,-69.045975,-53.209477,-50.997713,-54.909315,-52.158154,-49.349832,-49.638174,-53.934236,-49.208540,-49.882284,-52.851329,-52.163173,-58.363138,0,Fileset 1: TS pulse compressed wideband pings T1
